
[00:00:00.000 --> 00:00:04.280]  在我們在開始敬拜之前,我們去同心禱告:
[00:02:54.880 --> 00:03:00.720]  如今是一再被那些醜聞,現在這個品質會下降到這樣的地步呢?
[00:03:00.720 --> 00:03:03.120]  有些機構做一些的調查就發現到,
[00:03:03.120 --> 00:03:07.040]  原來這個造假的情況不單只是發生在這些公司,
[00:03:07.040 --> 00:03:09.280]  也不單只是這幾件的事情,
[00:03:09.280 --> 00:03:14.480]  造假這種氣氛在日本的一些大龍頭企業裡面影響是相當大的,
[00:03:14.480 --> 00:03:22.080]  而且我們所發現的只是冰山一角,為什麼會這樣呢?
[00:03:22.080 --> 00:03:25.120]  別人在發現,在細心調查的時候,
[00:03:25.120 --> 00:03:30.880]  原來發現到這些大企業他們的生產的本質發生改變了,
[00:03:30.880 --> 00:03:33.840]  企業的實質發生改變了,
[00:03:33.840 --> 00:03:39.440]  以前日本人做東西他們比較追求的是精益求精,
[00:03:39.440 --> 00:03:42.480]  那種不斷地超越,不斷地完善,
[00:03:42.480 --> 00:03:45.600]  但是到慢慢經濟不好的時候,
[00:03:45.600 --> 00:03:50.240]  大企業的文化改變了,他們開始追求什麼呢?
[00:03:50.240 --> 00:03:55.600]  追求的是如何去提高生產效率,
[00:03:55.600 --> 00:03:59.200]  如何是將他們的利潤達到最大化,
[00:03:59.200 --> 00:04:04.000]  如何去保住他們在市場上所佔領的那些份額。
[00:04:04.000 --> 00:04:07.040]  當企業這些的實質一改變以後,
[00:04:07.040 --> 00:04:09.440]  加上經濟不景的時候,
[00:04:09.440 --> 00:04:13.120]  整個造假的情況是很容易發生的,
[00:04:13.120 --> 00:04:18.080]  是你可以想而知就一定會出現的事情。
[00:04:18.080 --> 00:04:21.600]  當一個企業他如果造東西,
[00:04:21.600 --> 00:04:24.880]  就算他有很高的品質的這些條例,
[00:04:24.880 --> 00:04:28.800]  但是如果他的實質一改變的話,企業文化的實質一改變的話,
[00:04:28.800 --> 00:04:31.920]  那些條例就變成了一種形式。
[00:04:31.920 --> 00:04:34.560]  我想不單只是企業,
[00:04:34.560 --> 00:04:37.520]  對我們基督徒來說,屬靈也是一樣的。
[00:04:37.520 --> 00:04:39.680]  我們的信仰,我們的敬拜,
[00:04:39.680 --> 00:04:42.640]  如果失去了真正的實質的話,
[00:04:42.640 --> 00:04:46.000]  我們的敬拜也可能流於一種形式。
[00:04:46.000 --> 00:04:48.320]  所以今天我想從一段聖經來看一看,
[00:04:48.320 --> 00:04:50.400]  給大家一起思想。
[00:04:50.400 --> 00:04:53.760]  耶穌基督在潔淨聖殿這一段很熟悉的經文當中,
[00:04:53.760 --> 00:04:57.280]  耶穌對猶太人那種錯誤的敬拜做一個挑戰,
[00:04:57.280 --> 00:05:00.160]  從這段經文裡面我們來學習,
[00:05:00.160 --> 00:05:04.320]  怎麼樣去避免我們的敬拜流於形式,
[00:05:04.320 --> 00:05:08.320]  我們的敬拜應該怎麼樣去達到真正的實質。
[00:05:08.320 --> 00:05:12.720]  我們今天來看我們今天所思想的經文。
[00:05:12.720 --> 00:05:17.280]  這段經文這件事情首先是發生在漁業節,
[00:05:17.280 --> 00:05:19.360]  地點是在聖殿當中。
[00:05:19.360 --> 00:05:21.920]  通常我們在稱這段經文的時候,
[00:05:21.920 --> 00:05:27.200]  我們會稱為潔淨聖殿這個故事。
[00:05:27.200 --> 00:05:31.440]  在第十三節到十四節,
[00:05:31.440 --> 00:05:35.040]  這裡提到耶穌在漁業節,
[00:05:35.040 --> 00:05:41.440]  這是一個普通的猶太人他們去過節的場景。
[00:05:41.440 --> 00:05:43.680]  當耶穌進入聖殿的時候,
[00:05:43.680 --> 00:05:47.040]  他就看到聖殿裡有賣牛、羊、鴿子,
[00:05:47.040 --> 00:05:48.960]  還有兌換銀錢的。
[00:05:48.960 --> 00:05:50.880]  我們讀到這段經文可能會問,
[00:05:50.880 --> 00:05:52.880]  為什麼會在聖殿一個教會?
[00:05:52.880 --> 00:05:57.840]  你可以想像像我們太古堂這樣一個神聖的場景,
[00:05:57.840 --> 00:06:01.120]  來敬拜神的地方有賣牛的、有賣羊的,
[00:06:01.120 --> 00:06:03.120]  來兌換銀錢的,
[00:06:03.120 --> 00:06:06.800]  為什麼會在聖殿發生這件事情呢?
[00:06:06.800 --> 00:06:11.360]  如果你了解當時的背景,你就很明白容易。
[00:06:11.360 --> 00:06:13.920]  當時猶太人已經亡國了,
[00:06:13.920 --> 00:06:16.800]  他們就已經分散在不同的世界,
[00:06:16.800 --> 00:06:18.080]  散居在不同的地方,
[00:06:18.080 --> 00:06:21.520]  有的住羅馬,有的住希臘,有的不同的地方。
[00:06:21.520 --> 00:06:26.240]  這些人雖然分散在不同的地方,失去了國家,
[00:06:26.240 --> 00:06:30.640]  但是信仰是他們維繫在一起的一個很重要的核心。
[00:06:30.640 --> 00:06:32.800]  所以每到過節的時候,
[00:06:32.800 --> 00:06:40.240]  這些猶太人他們從四面八方就會湧到耶路撒冷聖殿來敬拜神,
[00:06:40.240 --> 00:06:44.560]  就好像現在一些穆斯林來去朝聖一樣。
[00:06:44.560 --> 00:06:48.160]  你想一想,在那種時代,
[00:06:48.160 --> 00:06:49.840]  他們要去敬拜神的時候,
[00:06:49.840 --> 00:06:53.920]  他們要獻祭,要帶一些祭物、祭身去。
[00:06:53.920 --> 00:06:59.840]  不可能是山長水遠的去帶雞、帶牛拖著過去。
[00:06:59.840 --> 00:07:04.160]  你想一想,如果你走路上廣州的那個年代,
[00:07:04.160 --> 00:07:07.280]  如果你帶一隻活雞去看你的親戚,
[00:07:07.280 --> 00:07:11.200]  那就是自己找自己麻煩,對不對?
[00:07:11.200 --> 00:07:12.640]  所以這些人怎麼辦呢?
[00:07:12.640 --> 00:07:16.320]  就帶錢,到那個地方就去買。
[00:07:16.320 --> 00:07:22.400]  所以這就會有這些買賣、祭身的生意的出現。
[00:07:22.400 --> 00:07:24.240]  這裡不單止有這些,
[00:07:24.240 --> 00:07:26.880]  而且還有一些是兌換銀錢的。
[00:07:26.880 --> 00:07:29.280]  你可能就會問,為什麼會兌換銀錢呢?
[00:07:29.280 --> 00:07:33.840]  因為他們猶太人當時不同的地方用不同的錢。
[00:07:33.840 --> 00:07:36.720]  有了地方的錢,他來到這個地方,
[00:07:36.720 --> 00:07:39.600]  當時猶太人的這個聖殿規定,
[00:07:39.600 --> 00:07:43.120]  每一個成年的男性,二十歲以上的,
[00:07:43.120 --> 00:07:50.720]  你到聖殿你要交半瑟克勒的銀子作為建殿的稅。
[00:07:50.720 --> 00:07:52.240]  那其實這有多少呢?
[00:07:52.240 --> 00:07:56.160]  其實不多的,大概就是成年人一天的工資,不算多。
[00:07:56.160 --> 00:07:59.280]  但是問題是你收怎麼樣的錢?
[00:07:59.280 --> 00:08:03.440]  不是隨便的錢可以進去聖殿的庫裡面的。
[00:08:03.440 --> 00:08:08.400]  因為有一些地方的銀錢,第一含銀量不一樣,
[00:08:08.400 --> 00:08:14.560]  第二,有的銀幣上面有不同的皇帝的像。
[00:08:14.560 --> 00:08:17.920]  以色列人他們不能夠收有像的錢,
[00:08:17.920 --> 00:08:19.600]  因為有像的錢,
[00:08:19.600 --> 00:08:23.040]  他們認為是充分了這個界面,
[00:08:23.040 --> 00:08:25.600]  世界當中不可以拜偶像,
[00:08:25.600 --> 00:08:28.800]  有偶像的東西不能夠放在聖殿當中,
[00:08:28.800 --> 00:08:32.160]  於是乎就要去換。
[00:08:32.160 --> 00:08:35.520]  所以在聖殿當中就有賣牛羊的,
[00:08:35.520 --> 00:08:38.480]  有那個換錢的出現了。
[00:08:38.480 --> 00:08:39.520]  那問題是什麼呢?
[00:08:39.520 --> 00:08:43.360]  就是說耶穌見到這些的生意,
[00:08:43.360 --> 00:08:45.600]  祂的反應是什麼?
[00:08:45.600 --> 00:08:48.320]  剛才Betty姐妹跟我們讀經的時候,
[00:08:48.320 --> 00:08:50.800]  我們就看到,
[00:08:50.800 --> 00:08:53.920]  這個耶穌的反應是很強烈的,看見沒有?
[00:08:53.920 --> 00:08:56.160]  祂用一條繩子作為鞭子,
[00:08:56.160 --> 00:09:00.880]  來整個的在聖殿當中來抽打那些,
[00:09:00.880 --> 00:09:02.560]  來趕走那些人。
[00:09:02.560 --> 00:09:05.840]  你想一想,就像我們現在的場景,
[00:09:05.840 --> 00:09:08.400]  大家很安靜地在這裡敬拜的時候,
[00:09:08.400 --> 00:09:09.920]  突然有一個人來搞亂,
[00:09:09.920 --> 00:09:13.920]  你想一想那個帶來的震動是多麼的大。
[00:09:13.920 --> 00:09:15.600]  那我們就會問一個問題,
[00:09:15.600 --> 00:09:19.040]  那既然這是聖殿當中,
[00:09:19.040 --> 00:09:21.680]  那些人敬拜神需要的東西,
[00:09:21.680 --> 00:09:25.680]  為什麼耶穌是這麼憤怒地來反對呢?
[00:09:25.680 --> 00:09:31.280]  就算反對也不需要這麼激動啊。
[00:09:31.280 --> 00:09:34.240]  其實問題在這裡。
[00:09:34.240 --> 00:09:41.200]  這個獻祭,它發錄的原因是什麼呢?
[00:09:41.200 --> 00:09:46.880]  你看到第16節就講到,我們一起來讀一讀16節。
[00:09:46.880 --> 00:09:55.920]  「又對賣鴿子的說,夫妻搬出去。」
[00:09:55.920 --> 00:09:57.200]  謝謝。
[00:09:57.200 --> 00:10:00.480]  所以你看到耶穌在這裡,祂講出原因了。
[00:10:00.480 --> 00:10:01.760]  原因是什麼呢?
[00:10:01.760 --> 00:10:03.280]  祂發錄的原因就是說,
[00:10:03.280 --> 00:10:09.200]  你看見祂沒有責備那些東西不對,
[00:10:09.200 --> 00:10:10.720]  而是責備什麼呢?
[00:10:10.720 --> 00:10:15.280]  是不應該在聖殿當中做。
[00:10:15.280 --> 00:10:20.240]  那些東西是人來敬拜神需要去做的東西,
[00:10:20.240 --> 00:10:22.160]  你可以在聖殿外面去做,
[00:10:22.160 --> 00:10:26.800]  而事實上在聖殿之外也有一個這樣的市場的。
[00:10:26.800 --> 00:10:34.240]  但是問題是這些人就將這些可能是利民的措施
[00:10:34.240 --> 00:10:36.960]  擺到聖殿當中來做了。
[00:10:36.960 --> 00:10:38.960]  這就是耶穌責備的地方。
[00:10:38.960 --> 00:10:43.760]  所以其實你看到這些文字當中顯出一個很有趣的問題。
[00:10:43.760 --> 00:10:46.320]  令人尋味的,為什麼呢?
[00:10:46.320 --> 00:10:53.440]  是什麼人讓這些人來這裡擺攤的?
[00:10:53.440 --> 00:10:55.280]  我相信是有祭司。
[00:10:55.280 --> 00:10:57.040]  雖然經文沒有明說,
[00:10:57.040 --> 00:10:59.840]  但是最少他們在其中有份,
[00:10:59.840 --> 00:11:04.240]  或者甚至是他們是幕後的老闆都說不準。
[00:11:04.240 --> 00:11:06.000]  所以你看到這個問題沒有。
[00:11:06.000 --> 00:11:08.720]  所以耶穌在這裡說到的一個情況就是說,
[00:11:08.720 --> 00:11:13.120]  這一批人反映了一個很嚴重的信仰問題,
[00:11:13.120 --> 00:11:17.840]  就是這些領袖,以色列的這些宗教領袖,
[00:11:17.840 --> 00:11:22.800]  他們敬拜的焦點變了,錯了。
[00:11:22.800 --> 00:11:24.720]  原本聖殿是什麼地方呢?
[00:11:24.720 --> 00:11:26.960]  是單單去敬拜上帝的地方,
[00:11:26.960 --> 00:11:32.400]  去單單向上帝祈求禱告來讚美的地方,獻祭的地方。
[00:11:32.400 --> 00:11:35.200]  這原本是這個聖殿的作用,
[00:11:35.200 --> 00:11:38.240]  但是如今呢,竟然被這些人利用,
[00:11:38.240 --> 00:11:40.720]  被一些所謂神的子民,宗教領袖,
[00:11:40.720 --> 00:11:43.040]  變成了一個滿足人的需要,
[00:11:43.040 --> 00:11:46.480]  來追求私利的地方。
[00:11:46.480 --> 00:11:50.080]  原本敬拜是以神為中心的,
[00:11:50.080 --> 00:11:56.240]  如今變成以滿足人的需要為它的目的了。
[00:11:56.240 --> 00:11:58.960]  敬拜的這個焦點轉變了。
[00:11:58.960 --> 00:12:03.440]  當一個屬靈的群體,一個屬神的群體,
[00:12:03.440 --> 00:12:06.800]  如果他們的敬拜焦點不再是以神為中心,
[00:12:06.800 --> 00:12:10.400]  而轉變成以人為本,滿足人的需要的時候,
[00:12:10.400 --> 00:12:13.840]  這就是一種信仰的偏差。
[00:12:13.840 --> 00:12:16.800]  我想這種偏差不單只是在2000年前,
[00:12:16.800 --> 00:12:19.920]  以色列人、猶太人他們的聖殿當中發生,
[00:12:19.920 --> 00:12:21.920]  如今在教會當中,
[00:12:21.920 --> 00:12:27.280]  在耶穌基督普世的教會當中也同樣存在。
[00:12:27.280 --> 00:12:33.600]  一般來說,我舉三樣比較和這個方面有關的。
[00:12:33.600 --> 00:12:37.680]  我們的敬拜原本應該是對準神的,
[00:12:37.680 --> 00:12:40.720]  原本是應該滿足神的心的,
[00:12:40.720 --> 00:12:43.280]  是讓神的旨意得以成就的,
[00:12:43.280 --> 00:12:45.280]  但是現代有一些的教會,
[00:12:45.280 --> 00:12:47.520]  為了滿足人的需要,
[00:12:47.520 --> 00:12:50.240]  他們改變了他們的敬拜的方式。
[00:12:50.240 --> 00:12:53.520]  這種情況一般來說有三種的表現。
[00:12:53.520 --> 00:12:54.880]  第一種是什麼呢?
[00:12:54.880 --> 00:12:58.480]  就是教會宣揚成功神學。
[00:12:58.480 --> 00:13:00.800]  所謂成功神學,你們有沒有聽說過?
[00:13:00.800 --> 00:13:02.320]  成功神學是什麼?
[00:13:02.320 --> 00:13:05.920]  成功神學就是宣揚只要你信上帝,
[00:13:05.920 --> 00:13:08.880]  你越信上帝,祂就越賜福給你,
[00:13:08.880 --> 00:13:10.320]  你的事業就越成功,
[00:13:10.320 --> 00:13:13.840]  你的家庭就越幸福,你就越健康。
[00:13:13.840 --> 00:13:17.760]  傳成功神學的這些教會很多時候是高舉信心,
[00:13:17.760 --> 00:13:23.120]  他們聲稱只要你信心夠,神就會賜福讓你有所得著。
[00:13:23.120 --> 00:13:25.520]  新加坡有一個牧師這樣說,
[00:13:25.520 --> 00:13:32.080]  他說各位,只要傳揚成功神學的教會,都很成功。
[00:13:32.080 --> 00:13:34.320]  因為很多人都是為了來追求成功的,
[00:13:34.320 --> 00:13:35.600]  所以他的教會講這些的時候,
[00:13:35.600 --> 00:13:39.040]  很多人就要來聽,就好像很成功一樣。
[00:13:39.040 --> 00:13:43.120]  當然我們知道,神是賜福的神,
[00:13:43.120 --> 00:13:45.360]  神是給恩典人的神,
[00:13:45.360 --> 00:13:50.960]  但是問題是,這不單只是我們信仰的全部,
[00:13:50.960 --> 00:13:55.680]  神聖經也同時傳講,要我們去傳講十字架的道理,
[00:13:55.680 --> 00:13:59.440]  要我們去需要為信仰付代價,要委身,
[00:13:59.440 --> 00:14:02.720]  而且神也沒有允許,聖經也沒有這樣允許,
[00:14:02.720 --> 00:14:06.480]  信上帝的人一定會成功順利。
[00:14:06.480 --> 00:14:10.720]  相反,保羅卻說,必有苦難。
[00:14:10.720 --> 00:14:13.040]  如果一個人盡錢度日的時候,
[00:14:13.040 --> 00:14:18.160]  他會受到一些來自於不幸的世界的壓力的。
[00:14:18.160 --> 00:14:22.000]  所以我們有時候需要為信仰去付代價,
[00:14:22.000 --> 00:14:25.680]  但是傳成功神學的教會,這些他完全不提,
[00:14:25.680 --> 00:14:27.760]  單單只是講人起來聽的,
[00:14:27.760 --> 00:14:30.160]  這是第一個錯誤,第一個偏差。
[00:14:30.160 --> 00:14:31.680]  第二個偏差是什麼呢?
[00:14:31.680 --> 00:14:34.400]  就是消費主義的誤會理念。
[00:14:34.400 --> 00:14:39.600]  消費主義就是以顧客為導向的這種思維,
[00:14:39.600 --> 00:14:45.520]  整個的方向,他們的哲學就是以消費者的喜好為考慮的。
[00:14:45.520 --> 00:14:48.960]  這種的,很多一些歐美的教會,
[00:14:48.960 --> 00:14:51.280]  他們不少的聚會的設計,
[00:14:51.280 --> 00:14:54.240]  他們的講道內容,他們的詩歌安排,
[00:14:54.240 --> 00:15:00.720]  總是盡量的去滿足惠眾的口味和他們的喜好。
[00:15:00.720 --> 00:15:06.000]  有一些受消費文化影響的教會,
[00:15:06.000 --> 00:15:10.800]  他們的那些教會領袖,他們以惠眾他們感覺上的需要
[00:15:10.800 --> 00:15:15.920]  來安排他們的崇拜次序,崇拜這個所謂的節目。
[00:15:15.920 --> 00:15:20.720]  惠眾可以在教會當中,你可以有眾多的主日學去選擇,
[00:15:20.720 --> 00:15:24.080]  而且你可以有支持的團體,很好的,
[00:15:24.080 --> 00:15:28.240]  而且有很好的兒童照顧的設施,
[00:15:28.240 --> 00:15:32.160]  還有帶娛樂性的崇拜講道,各類的講座。
[00:15:32.160 --> 00:15:34.000]  我不是說這些東西不好,
[00:15:34.000 --> 00:15:37.120]  這些東西都是很好的,造就弟兄姐妹順命的,
[00:15:37.120 --> 00:15:40.000]  但是問題是,如果我們去追求這些,
[00:15:40.000 --> 00:15:42.640]  而多過於追求神自己的心意的時候,
[00:15:42.640 --> 00:15:46.560]  這些東西就變成偏差了,這是第二種。
[00:15:46.560 --> 00:15:48.000]  第三種是什麼呢?
[00:15:48.000 --> 00:15:52.800]  就是以治療性的視野來處理屬靈的問題。
[00:15:52.800 --> 00:16:01.520]  聖經講人犯罪,違背了神的這個要求。
[00:16:01.520 --> 00:16:08.960]  所以人類的社會,我們今天之所以充滿的是仇恨、紛爭、暴力、貪污等等一系列的問題,
[00:16:08.960 --> 00:16:17.920]  最根源的地方是因為人的心犯了罪,離棄了神,達不到神的標準,這是這個根源。
[00:16:17.920 --> 00:16:22.240]  但是問題是,現代的人不喜歡聽,
[00:16:22.240 --> 00:16:25.360]  現代的人聽這些東西感覺到很反感,
[00:16:25.360 --> 00:16:30.960]  所以慢慢教會為了妥協,為了去討好他們,這些東西就不提了,
[00:16:30.960 --> 00:16:37.760]  慢慢將它轉而比較淡化來講,或者是比較少講。
[00:16:37.760 --> 00:16:42.240]  再加上世界現在最流行的就是基因學,
[00:16:42.240 --> 00:16:44.640]  很多時候就是你基因出現什麼問題。
[00:16:44.640 --> 00:16:49.200]  現在有些教會就讓這些和基因學掛鉤,
[00:16:49.200 --> 00:16:53.040]  就認為很多很多的問題就是你的基因出現問題了。
[00:16:53.040 --> 00:16:55.840]  你有同性戀的傾向,基因的問題。
[00:16:55.840 --> 00:17:00.640]  你酗酒可能和你成長,可能和你的基因有問題。
[00:17:00.640 --> 00:17:04.480]  你的脾氣暴躁可能也和你的基因有問題。
[00:17:04.480 --> 00:17:07.040]  一系列的都好像是賴在基因的頭上。
[00:17:07.040 --> 00:17:13.440]  還有些教會它很少講罪,甚至乎重新的去定義罪。
[00:17:13.440 --> 00:17:16.240]  在美國有一間教會,有一個很著名的牧者,
[00:17:16.240 --> 00:17:20.320]  他是一個很大教會的主任牧師,
[00:17:20.320 --> 00:17:23.200]  而且他也是一個很出名的電視講員。
[00:17:23.200 --> 00:17:25.120]  他怎麼樣去定義罪呢?
[00:17:25.120 --> 00:17:27.600]  聖經裡面講罪是什麼意思?
[00:17:27.600 --> 00:17:32.480]  聖經裡面所指的罪是人達不到神的要求,
[00:17:32.480 --> 00:17:38.080]  或者是達不到神的心意,不種地,就像射箭不種地,這就是罪。
[00:17:38.080 --> 00:17:45.440]  但是他們現在這一位牧師,他所定義的罪,他是這樣定義的。
[00:17:45.440 --> 00:17:56.240]  他認為他任何一個摸奪了人本身或者其他人士的自尊心的行為和思想,就是罪。
[00:17:56.240 --> 00:18:02.480]  我再說一次,任何一種摸奪一個人的自尊,
[00:18:02.480 --> 00:18:14.480]  或者令到其他人的自尊受到損害的行為和思想,這就是罪。
[00:18:14.480 --> 00:18:16.720]  大家可能這樣聽還不明白他講什麼。
[00:18:16.720 --> 00:18:19.360]  然後舉個例子你就明白了。
[00:18:19.360 --> 00:18:25.200]  在我們教會裡面,如果有一個肢體犯了一種罪,
[00:18:25.200 --> 00:18:34.240]  比如說包二奶,婚外情,我用Betty做例子。
[00:18:34.240 --> 00:18:41.040]  Betty姊妹就知道他的情況了,就跟他談,這樣是不合神心意的,
[00:18:41.040 --> 00:18:44.240]  指出他的問題,然後要他去悔改。
[00:18:44.240 --> 00:18:49.120]  結果這個人他感覺他自尊受損了。
[00:18:49.120 --> 00:18:54.160]  如果按照這個牧師的定義,誰犯罪?
[00:18:54.160 --> 00:18:55.920]  Betty問題。
[00:18:55.920 --> 00:18:59.200]  你明白我的意思沒有?
[00:18:59.200 --> 00:19:05.200]  文字上一轉,你不明白的時候,你可能覺得沒對,
[00:19:05.200 --> 00:19:08.160]  傷害一個人的自尊,令這個人受損,好像就是罪。
[00:19:08.160 --> 00:19:10.960]  但是聖經不是這樣說的。
[00:19:10.960 --> 00:19:17.200]  後來那個牧師,他的講臺從來不提罪的,專門講人喜歡聽的東西。
[00:19:17.200 --> 00:19:23.040]  結果有一次在一個電視節目當中,有一個主持人就問他,
[00:19:23.040 --> 00:19:29.360]  他默默牧師,我知道你這麼去定義罪,請問你怎麼樣去理解
[00:19:29.360 --> 00:19:34.000]  提摩塔後書第三章第一到第五節,那裡就講到末世的時候,
[00:19:34.000 --> 00:19:38.240]  保羅提到,人犯了一系列的罪,他就列舉了一系列的罪。
[00:19:38.240 --> 00:19:44.320]  有什麼呢?人要專顧自己,貪戀,貪愛錢財,自誇,狂傲,旁獨,
[00:19:44.320 --> 00:19:49.440]  還有違背父母,忘恩負義,心不聖潔,無親情,不解怨,
[00:19:49.440 --> 00:19:54.560]  好說殘言,不能制約,性情凶暴,不愛良善,等等等等。
[00:19:54.560 --> 00:20:00.640]  現在像不像啊?是不是現在發生你身邊的世界就是這樣做的?
[00:20:00.640 --> 00:20:05.280]  他就問他,這樣一段經文,請問默默牧師你怎麼來看?
[00:20:05.280 --> 00:20:11.280]  那個牧師還沒等他說完,就說,不要講這些東西,
[00:20:11.280 --> 00:20:16.240]  盡量不要講這些東西,講這些東西我從來不講,
[00:20:16.240 --> 00:20:23.440]  因為這些東西會傷害教會裏面很多好人的。
[00:20:23.440 --> 00:20:32.800]  他說這些東西,聖經講的這些,是會傷害很多好人的,
[00:20:32.800 --> 00:20:35.600]  但是這是聖經裏面講的東西,
[00:20:35.600 --> 00:20:39.840]  你不能說是因為傷害到人的感受你就不提,
[00:20:39.840 --> 00:20:43.840]  所以就是將人的需要轉換。
[00:20:43.840 --> 00:20:47.440]  原本是應該是敬拜,是取代,是以神為中心的,
[00:20:47.440 --> 00:20:51.680]  但是卻轉成這樣的一個偏差。
[00:20:51.680 --> 00:20:54.800]  猶太人也是這樣的,他們原本是敬拜神的,
[00:20:54.800 --> 00:21:00.320]  如今為了滿足人的需要,他們來讓那些擺攤的在這個聖殿當中出現。
[00:21:00.320 --> 00:21:04.000]  耶穌見到這些東西,他的反應是很強烈的。
[00:21:04.000 --> 00:21:14.000]  我們一起來讀一讀第十五節,然後到第十七節,我們一起讀一讀第十五節。
[00:21:34.000 --> 00:21:49.200]  你看到耶穌的反應是很強烈的,
[00:21:49.200 --> 00:21:55.520]  他用一條繩子作為鞭子來將整個的那些做買賣的人的桌子推翻,
[00:21:55.520 --> 00:22:01.040]  哇,帶來很大的轟動,我相信你在場的時候你也覺得很轟動的這個場面。
[00:22:01.040 --> 00:22:06.320]  那為什麼耶穌基督,一個給人一種很溫柔的形象的一個人,
[00:22:06.320 --> 00:22:11.040]  到這個時候他竟然表達著如此的憤怒呢?
[00:22:11.040 --> 00:22:16.720]  在第十七節講到他內心的感受,這是門徒加上去的。
[00:22:16.720 --> 00:22:21.200]  我們一起來看,他的門徒說他就想起經上所記,
[00:22:21.200 --> 00:22:25.680]  我為你的店心中必竊如同火燒。
[00:22:25.680 --> 00:22:31.360]  那這段經文其實是在詩篇第六十九篇第九節裡面講的。
[00:22:31.360 --> 00:22:36.960]  因為耶穌他全然委身給神,他以神的事為他的念,
[00:22:36.960 --> 00:22:40.960]  為他做人最重要的人生的目標。
