
[00:00:00.000 --> 00:00:02.000]  多謝家欣給我們好好的敬拜
[00:03:15.000 --> 00:03:17.000]  是招募弟兄姊妹的家
[00:03:17.000 --> 00:03:19.000]  可以讓師班
[00:03:19.000 --> 00:03:21.000]  到處去報佳音
[00:03:21.000 --> 00:03:23.000]  現在報佳音
[00:03:23.000 --> 00:03:25.000]  在地鐵站或街上
[00:03:25.000 --> 00:03:27.000]  我們以前是去弟兄姊妹的家
[00:03:27.000 --> 00:03:29.000]  報佳音
[00:03:29.000 --> 00:03:31.000]  因為家裡沒那麼大
[00:03:31.000 --> 00:03:33.000]  我們屋邨也沒那麼大
[00:03:33.000 --> 00:03:35.000]  但我們不是進屋的
[00:03:35.000 --> 00:03:37.000]  我們是站在屋邨的走廊
[00:03:37.000 --> 00:03:39.000]  十幾個人一組
[00:03:39.000 --> 00:03:41.000]  那天平安夜
[00:03:41.000 --> 00:03:43.000]  去探訪不同的家
[00:03:43.000 --> 00:03:45.000]  一路沿途唱
[00:03:45.000 --> 00:03:47.000]  你知道有多震撼
[00:03:47.000 --> 00:03:49.000]  一路唱上樓或走到石油樓
[00:03:49.000 --> 00:03:51.000]  走下來看看高低
[00:03:51.000 --> 00:03:53.000]  街坊
[00:03:53.000 --> 00:03:55.000]  我最記得他們通常的表情
[00:03:55.000 --> 00:03:57.000]  一打開電梯看到一大排人
[00:03:57.000 --> 00:03:59.000]  穿白袍的
[00:03:59.000 --> 00:04:01.000]  通常都彈一彈開
[00:04:01.000 --> 00:04:03.000]  晚上看到這樣的東西
[00:04:03.000 --> 00:04:05.000]  很害怕
[00:04:05.000 --> 00:04:07.000]  但對我們來說是很開心的
[00:04:07.000 --> 00:04:09.000]  因為我們去的家庭
[00:04:09.000 --> 00:04:11.000]  可能只是唱給他們聽
[00:04:11.000 --> 00:04:13.000]  整個走廊
[00:04:13.000 --> 00:04:15.000]  屋邨的家庭都開門
[00:04:15.000 --> 00:04:17.000]  走出來看看究竟發生什麼事
[00:04:17.000 --> 00:04:19.000]  那時候的年代
[00:04:19.000 --> 00:04:21.000]  鄰里關係會好一些
[00:04:21.000 --> 00:04:23.000]  所以在C班的獻唱
[00:04:23.000 --> 00:04:25.000]  其實都很受歡迎
[00:04:25.000 --> 00:04:27.000]  所以我們都覺得
[00:04:27.000 --> 00:04:29.000]  這個服侍是非常開心的
[00:04:29.000 --> 00:04:31.000]  第二為什麼喜歡在教會
[00:04:31.000 --> 00:04:33.000]  和我們現在這個月
[00:04:33.000 --> 00:04:35.000]  都是一樣的
[00:04:35.000 --> 00:04:37.000]  我們經常都搞派對
[00:04:37.000 --> 00:04:39.000]  大食會
[00:04:39.000 --> 00:04:41.000]  小時候的教會
[00:04:41.000 --> 00:04:43.000]  很少有計劃
[00:04:43.000 --> 00:04:45.000]  去做廚房工作
[00:04:45.000 --> 00:04:47.000]  然後聖誕節才來做收割
[00:04:47.000 --> 00:04:49.000]  很少的
[00:04:49.000 --> 00:04:51.000]  但教會裏面
[00:04:51.000 --> 00:04:53.000]  有一個很重要的term叫愛言
[00:04:53.000 --> 00:04:55.000]  有沒有聽過
[00:04:55.000 --> 00:04:57.000]  回教會久一點
[00:04:57.000 --> 00:04:59.000]  我們經常都有一個叫聖誕愛言
[00:04:59.000 --> 00:05:01.000]  是給自己家裏的人
[00:05:01.000 --> 00:05:03.000]  自己教會裏面的弟兄姊妹
[00:05:03.000 --> 00:05:05.000]  老老戀戀都一齊的
[00:05:05.000 --> 00:05:07.000]  最初當然是師奶拿回來
[00:05:07.000 --> 00:05:09.000]  後來到香港都是好一些的時候
[00:05:09.000 --> 00:05:11.000]  就在教會之外
[00:05:11.000 --> 00:05:13.000]  去到那些酒樓
[00:05:13.000 --> 00:05:15.000]  擺幾圍
[00:05:15.000 --> 00:05:17.000]  之前不結婚其實我們不會去酒樓
[00:05:17.000 --> 00:05:19.000]  所以很濃重的感覺
[00:05:19.000 --> 00:05:21.000]  是要儲半年錢
[00:05:21.000 --> 00:05:23.000]  我們讀書沒有錢
[00:05:23.000 --> 00:05:25.000]  要儲錢才可以買到那張票
[00:05:25.000 --> 00:05:27.000]  就要特意去裝
[00:05:27.000 --> 00:05:29.000]  教會的愛言一齊吃飯
[00:05:29.000 --> 00:05:31.000]  所以整個聖誕節
[00:05:31.000 --> 00:05:33.000]  在教會裏面
[00:05:33.000 --> 00:05:35.000]  那個感覺是很溫馨和很開心
[00:05:35.000 --> 00:05:37.000]  我第一次見火雞
[00:05:37.000 --> 00:05:39.000]  其實都是在教會裏面
[00:05:39.000 --> 00:05:41.000]  因為媽媽不會煮
[00:05:41.000 --> 00:05:45.000]  我就想問一下
[00:05:45.000 --> 00:05:47.000]  你們有多預備到聖誕節
[00:05:47.000 --> 00:05:49.000]  家裏有多少人有聖誕樹
[00:05:49.000 --> 00:05:51.000]  你看一看旁邊
[00:05:51.000 --> 00:05:53.000]  你就明白了
[00:05:53.000 --> 00:05:55.000]  我們見到就覺得
[00:05:55.000 --> 00:05:57.000]  懶得收
[00:05:57.000 --> 00:05:59.000]  想起放了幾天就收
[00:05:59.000 --> 00:06:01.000]  地方又少
[00:06:01.000 --> 00:06:03.000]  所以回教會
[00:06:03.000 --> 00:06:05.000]  有很多人
[00:06:05.000 --> 00:06:07.000]  當然是特意去教會拍照
[00:06:07.000 --> 00:06:09.000]  最重要是旁邊那個
[00:06:09.000 --> 00:06:11.000]  聖誕老人
[00:06:11.000 --> 00:06:13.000]  以前真的不是那麼多商場搞show
[00:06:13.000 --> 00:06:15.000]  你想想哪裏找個聖誕老人給你看
[00:06:15.000 --> 00:06:17.000]  所以肥肥的教會弟兄
[00:06:17.000 --> 00:06:19.000]  就好了
[00:06:19.000 --> 00:06:21.000]  這個是你們很重要的崗位
[00:06:21.000 --> 00:06:23.000]  聖誕節在教會裏面
[00:06:23.000 --> 00:06:25.000]  當然是搞一個肥肥的
[00:06:25.000 --> 00:06:27.000]  最重要是有肚腩
[00:06:27.000 --> 00:06:29.000]  因為塞孤燼進去會跌
[00:06:29.000 --> 00:06:31.000]  有些肚腩剛剛好
[00:06:31.000 --> 00:06:33.000]  他通常會扮演聖誕節的角色
[00:06:33.000 --> 00:06:35.000]  街坊都喜歡
[00:06:35.000 --> 00:06:37.000]  聖誕節過來看看
[00:06:37.000 --> 00:06:39.000]  可不可以和聖誕老人拍照
[00:06:39.000 --> 00:06:41.000]  你見我講回聖誕節
[00:06:41.000 --> 00:06:43.000]  真的很開心
[00:06:43.000 --> 00:06:45.000]  因為小時候的生活是比較簡單
[00:06:45.000 --> 00:06:47.000]  但是當一年一年
[00:06:47.000 --> 00:06:49.000]  過去教會
[00:06:49.000 --> 00:06:51.000]  和香港的市民
[00:06:51.000 --> 00:06:53.000]  是close了的
[00:06:53.000 --> 00:06:55.000]  大家都不覺得信耶穌是很特別的東西
[00:06:55.000 --> 00:06:57.000]  也不覺得教會是很特別
[00:06:57.000 --> 00:06:59.000]  但是你有沒有想過
[00:06:59.000 --> 00:07:01.000]  聖誕快樂
[00:07:01.000 --> 00:07:03.000]  在我們來說
[00:07:03.000 --> 00:07:05.000]  已經在沒有逼迫之下
[00:07:05.000 --> 00:07:07.000]  而漸漸消失
[00:07:07.000 --> 00:07:09.000]  因為我們都很少
[00:07:09.000 --> 00:07:11.000]  預備自己是過聖誕節
[00:07:11.000 --> 00:07:13.000]  我們都沒有覺得這是一個
[00:07:13.000 --> 00:07:15.000]  很重要的節日
[00:07:15.000 --> 00:07:17.000]  所以難怪全球其實有很多國家
[00:07:17.000 --> 00:07:19.000]  他們已經不講聖誕節
[00:07:19.000 --> 00:07:21.000]  他們叫做冬日節
[00:07:21.000 --> 00:07:23.000]  只是在節日裏面
[00:07:23.000 --> 00:07:25.000]  他要一個假期
[00:07:25.000 --> 00:07:27.000]  他要一個狂歡
[00:07:27.000 --> 00:07:29.000]  他要一個節日的主角
[00:07:29.000 --> 00:07:31.000]  所以為什麼有時候
[00:07:31.000 --> 00:07:33.000]  有些牧師很反對
[00:07:33.000 --> 00:07:35.000]  教會為什麼會過主棚節
[00:07:35.000 --> 00:07:37.000]  過如月節
[00:07:37.000 --> 00:07:39.000]  卻覺得不應該過聖誕節
[00:07:39.000 --> 00:07:41.000]  我可能簡單去解釋一下
[00:07:41.000 --> 00:07:43.000]  我們贊成
[00:07:43.000 --> 00:07:45.000]  12月25日
[00:07:45.000 --> 00:07:47.000]  不是真是耶穌出世的日期
[00:07:47.000 --> 00:07:49.000]  OK
[00:07:49.000 --> 00:07:51.000]  這個是很多的考古
[00:07:51.000 --> 00:07:53.000]  很多的教會在古代的時候
[00:07:53.000 --> 00:07:55.000]  定了這個節日是跟著耶穌
[00:07:55.000 --> 00:07:57.000]  所以就選擇了這個日子
[00:07:57.000 --> 00:07:59.000]  特別是去做紀念的日子
[00:07:59.000 --> 00:08:01.000]  但是我很想讓姐妹們去想一想
[00:08:01.000 --> 00:08:03.000]  聖誕節被譽為
[00:08:03.000 --> 00:08:05.000]  普天同慶的日子
[00:08:05.000 --> 00:08:07.000]  除了聖誕節外
[00:08:07.000 --> 00:08:09.000]  沒有人用普天同慶這個字眼
[00:08:09.000 --> 00:08:11.000]  為什麼
[00:08:11.000 --> 00:08:13.000]  因為在歷史裏面
[00:08:13.000 --> 00:08:15.000]  其實是有很多的基督徒
[00:08:15.000 --> 00:08:17.000]  特別有很多殉教的基督徒
[00:08:17.000 --> 00:08:19.000]  他們真的用他們的血
[00:08:19.000 --> 00:08:21.000]  去傳揚福音
[00:08:21.000 --> 00:08:23.000]  以致這個世界的版圖
[00:08:23.000 --> 00:08:25.000]  人們慢慢來信主
[00:08:25.000 --> 00:08:27.000]  國家來信主
[00:08:27.000 --> 00:08:29.000]  以致聖誕節
[00:08:29.000 --> 00:08:31.000]  現在我們叫做普天同慶的日子
[00:08:31.000 --> 00:08:33.000]  但是更加難
[00:08:33.000 --> 00:08:35.000]  來影響這個世界
[00:08:35.000 --> 00:08:37.000]  去接受有一個節日
[00:08:37.000 --> 00:08:39.000]  是紀念你們的耶穌基督降生
[00:08:39.000 --> 00:08:41.000]  但是很奇怪
[00:08:41.000 --> 00:08:43.000]  我不知道為什麼現在反而是基督徒
[00:08:43.000 --> 00:08:45.000]  是會反對
[00:08:45.000 --> 00:08:47.000]  大家慶祝聖誕節
[00:08:47.000 --> 00:08:49.000]  我反過來講一個比喻
[00:08:49.000 --> 00:08:51.000]  有多少人的媽媽
[00:08:51.000 --> 00:08:53.000]  在媽媽的年代
[00:08:53.000 --> 00:08:55.000]  不知道是哪一月出生
[00:08:55.000 --> 00:08:57.000]  只知道是初幾
[00:08:57.000 --> 00:08:59.000]  我不知道你媽媽是不是這樣
[00:08:59.000 --> 00:09:01.000]  小時候不知道媽媽什麼時候生日
[00:09:01.000 --> 00:09:03.000]  因為媽媽從來不會慶祝她生日
[00:09:03.000 --> 00:09:05.000]  她還未擺大壽
[00:09:05.000 --> 00:09:07.000]  到大了的時候
[00:09:07.000 --> 00:09:09.000]  找媽媽的身份證
[00:09:09.000 --> 00:09:11.000]  看媽媽什麼時候生日
[00:09:11.000 --> 00:09:13.000]  想和她慶祝一下
[00:09:13.000 --> 00:09:15.000]  媽媽7月1號生日
[00:09:15.000 --> 00:09:17.000]  不是啊
[00:09:17.000 --> 00:09:19.000]  那你什麼時候生日
[00:09:19.000 --> 00:09:21.000]  不是啊
[00:09:21.000 --> 00:09:23.000]  你的身份證寫了
[00:09:23.000 --> 00:09:25.000]  19什麼年
[00:09:25.000 --> 00:09:27.000]  是7月1號
[00:09:27.000 --> 00:09:29.000]  7月初一
[00:09:29.000 --> 00:09:31.000]  不知道怎麼寫
[00:09:31.000 --> 00:09:33.000]  但是我想問
[00:09:33.000 --> 00:09:35.000]  你們是不是都是根據那天和你媽媽慶祝生日
[00:09:35.000 --> 00:09:37.000]  我們家就是這樣
[00:09:37.000 --> 00:09:39.000]  你明白我的意思嗎
[00:09:39.000 --> 00:09:41.000]  總之她說什麼時候生日
[00:09:41.000 --> 00:09:43.000]  我們就找一個人
[00:09:43.000 --> 00:09:45.000]  每一年都和媽媽慶祝她的生日
[00:09:45.000 --> 00:09:47.000]  我講的是想說什麼
[00:09:47.000 --> 00:09:49.000]  連爸爸媽媽的生日
[00:09:49.000 --> 00:09:51.000]  我們都盡孝道
[00:09:51.000 --> 00:09:53.000]  所以每一年拿到日記簿
[00:09:53.000 --> 00:09:55.000]  其實除了記住老公
[00:09:55.000 --> 00:09:57.000]  兒女生日
[00:09:57.000 --> 00:09:59.000]  我一定會記住媽媽的生日
[00:09:59.000 --> 00:10:01.000]  因為我覺得這是我們應該要
[00:10:01.000 --> 00:10:03.000]  特意養出來
[00:10:03.000 --> 00:10:05.000]  來慶祝我們的父母
[00:10:05.000 --> 00:10:07.000]  所以你想一下
[00:10:07.000 --> 00:10:09.000]  我們這些基督徒是因為耶穌基督的降世
[00:10:09.000 --> 00:10:11.000]  以致我們和神有關係
[00:10:11.000 --> 00:10:13.000]  竟然我們可以很輕忽地
[00:10:13.000 --> 00:10:15.000]  將一個
[00:10:15.000 --> 00:10:17.000]  又可以很光明正大地
[00:10:17.000 --> 00:10:19.000]  告訴別人
[00:10:19.000 --> 00:10:21.000]  我們救世主降臨的節日
[00:10:21.000 --> 00:10:23.000]  我們反而是不講的
[00:10:23.000 --> 00:10:25.000]  我們反而是過其他的節日
[00:10:25.000 --> 00:10:27.000]  但我覺得其他的節日是有意思的
[00:10:27.000 --> 00:10:29.000]  每一個的節期
[00:10:29.000 --> 00:10:31.000]  無論在中國歷史也好
[00:10:31.000 --> 00:10:33.000]  在以色列歷史裡面
[00:10:33.000 --> 00:10:35.000]  他們背後是一個很重要的
[00:10:35.000 --> 00:10:37.000]  教導的意義
[00:10:37.000 --> 00:10:39.000]  所以我覺得我們偶爾能夠去想想
[00:10:39.000 --> 00:10:41.000]  五旬節背後的意思是什麼
[00:10:41.000 --> 00:10:43.000]  這個都是重要的
[00:10:43.000 --> 00:10:45.000]  但是我不覺得
[00:10:45.000 --> 00:10:47.000]  我會放棄去慶祝
[00:10:47.000 --> 00:10:49.000]  我的救主降生
[00:10:49.000 --> 00:10:51.000]  所以和旁邊的人大聲地說
[00:10:51.000 --> 00:10:53.000]  聖誕節快樂
[00:10:53.000 --> 00:10:55.000]  當年你想一下
[00:10:55.000 --> 00:10:57.000]  要報告這個好消息
[00:10:57.000 --> 00:10:59.000]  是上帝親自來到世間
[00:10:59.000 --> 00:11:01.000]  是用天君天使
[00:11:01.000 --> 00:11:03.000]  這個意象在天上
[00:11:03.000 --> 00:11:05.000]  來向世人宣告
[00:11:05.000 --> 00:11:07.000]  你們當中有一位救世主
[00:11:07.000 --> 00:11:09.000]  來降臨
[00:11:09.000 --> 00:11:11.000]  今天在於我們一群信耶穌的人
[00:11:11.000 --> 00:11:13.000]  我們對這個消息
[00:11:13.000 --> 00:11:15.000]  好像聽得很利
[00:11:15.000 --> 00:11:17.000]  這個對我們來說
[00:11:17.000 --> 00:11:19.000]  好像不是一個很特別的消息
[00:11:19.000 --> 00:11:21.000]  因為我們都知道了
[00:11:21.000 --> 00:11:23.000]  但是事實上對世人來說
[00:11:23.000 --> 00:11:25.000]  特別一些不認識上帝的人來說
[00:11:25.000 --> 00:11:27.000]  這個是一個很特別的消息
[00:11:27.000 --> 00:11:29.000]  從來沒有人會覺得
[00:11:29.000 --> 00:11:31.000]  他要找一個神
[00:11:31.000 --> 00:11:33.000]  而那個神是會愛他的
[00:11:33.000 --> 00:11:35.000]  我們只是隨便找一個神
[00:11:35.000 --> 00:11:37.000]  當阿四那樣幫自己做事
[00:11:37.000 --> 00:11:39.000]  答應自己有什麼願望就算了
[00:11:39.000 --> 00:11:41.000]  聖經說得很清楚
[00:11:41.000 --> 00:11:43.000]  耶穌要降世是為要拯救罪人
[00:11:43.000 --> 00:11:45.000]  這話是可信的
[00:11:45.000 --> 00:11:47.000]  是十分可佩服的
[00:11:47.000 --> 00:11:49.000]  為什麼呢?羅馬書補充說
[00:11:49.000 --> 00:11:51.000]  因為我們還軟弱的時候
[00:11:51.000 --> 00:11:53.000]  基督就按所定的日期
[00:11:53.000 --> 00:11:55.000]  為罪人死
[00:11:55.000 --> 00:11:57.000]  為人死是少有的
[00:11:57.000 --> 00:11:59.000]  為人人死或者有感作的
[00:11:59.000 --> 00:12:01.000]  唯有基督在我們還作罪人的時候
[00:12:01.000 --> 00:12:03.000]  為我們死
[00:12:03.000 --> 00:12:05.000]  神的愛就在此
[00:12:05.000 --> 00:12:07.000]  向我們顯明了
[00:12:07.000 --> 00:12:09.000]  弟兄姊妹
[00:12:09.000 --> 00:12:11.000]  可能對你們來說是耳熟能詳的
[00:12:11.000 --> 00:12:13.000]  所謂的經文
[00:12:13.000 --> 00:12:15.000]  但特別在聖誕節的時候
[00:12:15.000 --> 00:12:17.000]  我們有沒有真的去紀念
[00:12:17.000 --> 00:12:19.000]  我們的上帝為何要
[00:12:19.000 --> 00:12:21.000]  降生為人呢
[00:12:21.000 --> 00:12:23.000]  背後說得很清楚
[00:12:23.000 --> 00:12:25.000]  原來他是要尋找
[00:12:25.000 --> 00:12:27.000]  拯救犯罪的人
[00:12:27.000 --> 00:12:29.000]  我們有時候信了主
[00:12:29.000 --> 00:12:31.000]  一段時間我們都覺得
[00:12:31.000 --> 00:12:33.000]  好像跟我們沒有什麼關係
[00:12:33.000 --> 00:12:35.000]  因為我們已經知道
[00:12:35.000 --> 00:12:37.000]  我們已經接受了
[00:12:37.000 --> 00:12:39.000]  我們再不覺得自己是一個罪人
[00:12:39.000 --> 00:12:41.000]  我們覺得那些未信耶穌的
[00:12:41.000 --> 00:12:43.000]  才是罪人
[00:12:43.000 --> 00:12:45.000]  弟兄姊妹
[00:12:45.000 --> 00:12:47.000]  這是很錯的觀念
[00:12:47.000 --> 00:12:49.000]  你跟鄰居說我和你仍然是罪人
[00:12:49.000 --> 00:12:51.000]  怎樣去理解
[00:12:51.000 --> 00:12:53.000]  耶穌基督釘十字架
[00:12:53.000 --> 00:12:55.000]  是整個罪權
[00:12:55.000 --> 00:12:57.000]  我們歸向他的的時候
[00:12:57.000 --> 00:12:59.000]  我們的罪是能夠得赦免
[00:12:59.000 --> 00:13:01.000]  但是我們還沒有死
[00:13:01.000 --> 00:13:03.000]  我們還沒有回到天堂
[00:13:03.000 --> 00:13:05.000]  因為我們說
[00:13:05.000 --> 00:13:07.000]  我們還沒有完成
[00:13:07.000 --> 00:13:09.000]  因為我們還沒有享受到永恆的天家
[00:13:09.000 --> 00:13:11.000]  因為我們還沒有死
[00:13:11.000 --> 00:13:13.000]  我們現在每一天活著
[00:13:13.000 --> 00:13:15.000]  我們仍然活在一個有罪的世界
[00:13:15.000 --> 00:13:17.000]  你就明白為什麼信了主
[00:13:17.000 --> 00:13:19.000]  原來你的生命當中會有很多無奈
[00:13:19.000 --> 00:13:21.000]  有很多迷失
[00:13:21.000 --> 00:13:23.000]  因為你會發現
[00:13:23.000 --> 00:13:25.000]  有時候我們覺得自己很熟悉
[00:13:25.000 --> 00:13:27.000]  跟神很近
[00:13:27.000 --> 00:13:29.000]  但有時候我們又覺得
[00:13:29.000 --> 00:13:31.000]  我們跟世人的分別不是很大
[00:13:31.000 --> 00:13:33.000]  因為他降世只是為了一個目的
[00:13:33.000 --> 00:13:35.000]  就是要將他的百姓
[00:13:35.000 --> 00:13:37.000]  從罪惡中救出來
[00:13:37.000 --> 00:13:39.000]  今天你和我之所以不同
[00:13:39.000 --> 00:13:41.000]  是因為我們是一群蒙恩的罪人
[00:13:41.000 --> 00:13:43.000]  外面的人
[00:13:43.000 --> 00:13:45.000]  不是跟我們
[00:13:45.000 --> 00:13:47.000]  差一點或不好一點
[00:13:47.000 --> 00:13:49.000]  是因為他們還不知道
[00:13:49.000 --> 00:13:51.000]  原來有一個救法
[00:13:51.000 --> 00:13:53.000]  當我們這樣去看的時候
[00:13:53.000 --> 00:13:55.000]  耶穌基督的降世
[00:13:55.000 --> 00:13:57.000]  不是曾經為我們降世
[00:13:57.000 --> 00:13:59.000]  其實每一個聖誕節
[00:13:59.000 --> 00:14:01.000]  都是紀念
[00:14:01.000 --> 00:14:03.000]  我們在罪中生活的人
[00:14:03.000 --> 00:14:05.000]  我們真的需要這位救贖主
[00:14:05.000 --> 00:14:07.000]  為什麼我這樣說呢
[00:14:07.000 --> 00:14:09.000]  在我們那個年代
[00:14:09.000 --> 00:14:11.000]  七十多年
[00:14:11.000 --> 00:14:13.000]  八十年代
[00:14:13.000 --> 00:14:15.000]  教會是很蓬勃的時間
[00:14:15.000 --> 00:14:17.000]  很多青年的團體
[00:14:17.000 --> 00:14:19.000]  讀了很多書
[00:14:19.000 --> 00:14:21.000]  有很多反省
[00:14:21.000 --> 00:14:23.000]  人子來為要尋找
[00:14:23.000 --> 00:14:25.000]  拯救失喪的人
[00:14:25.000 --> 00:14:27.000]  其實某程度來說
[00:14:27.000 --> 00:14:29.000]  信主的人才是失喪的人
[00:14:29.000 --> 00:14:31.000]  很多時候基督徒也是失喪的人
[00:14:31.000 --> 00:14:33.000]  如果我用迷失的話你會容易接受
[00:14:33.000 --> 00:14:35.000]  其實我們信主的人都會迷失
[00:14:35.000 --> 00:14:37.000]  信信下的時候
[00:14:37.000 --> 00:14:39.000]  我們不知道我們要堅持一個什麼樣的款式
[00:14:39.000 --> 00:14:41.000]  才為之一個好的基督徒
[00:14:41.000 --> 00:14:43.000]  很坦白
[00:14:43.000 --> 00:14:45.000]  你現在看我整個身體
[00:14:45.000 --> 00:14:47.000]  在以前是不合格的
[00:14:47.000 --> 00:14:49.000]  我回不了教會
[00:14:49.000 --> 00:14:51.000]  為什麼呢 第一就是電髮
[00:14:51.000 --> 00:14:53.000]  還有染髮 又戴頸鏈
[00:14:53.000 --> 00:14:55.000]  又有戒指 又有化妝
[00:14:55.000 --> 00:14:57.000]  整個身體
[00:14:57.000 --> 00:14:59.000]  這些叫熟悉的
[00:14:59.000 --> 00:15:01.000]  基督徒
[00:15:01.000 --> 00:15:03.000]  認識的都回過教會
[00:15:03.000 --> 00:15:05.000]  以前我們回教會
[00:15:05.000 --> 00:15:07.000]  很容易認識
