
[00:00:00.000 --> 00:00:07.000]  我們一起去將這個美好的上帝給我們生命敬拜的人生
[00:02:50.000 --> 00:02:52.000]  為什麼這個魚不是魚
[00:02:52.000 --> 00:02:54.000]  一會兒可以再探討
[00:02:54.000 --> 00:02:57.000]  中國人的文化是很特別的
[00:02:57.000 --> 00:02:59.000]  食物很重要
[00:02:59.000 --> 00:03:02.000]  見到面的時候都想問你吃飯了沒有
[00:03:02.000 --> 00:03:04.000]  我們這裡比較少
[00:03:04.000 --> 00:03:06.000]  如果你進來崇拜的時候
[00:03:06.000 --> 00:03:08.000]  我很少問你吃飯了沒有
[00:03:08.000 --> 00:03:11.000]  但我記得我小時候
[00:03:11.000 --> 00:03:13.000]  每次回到家
[00:03:13.000 --> 00:03:17.000]  我那位坊間伯伯
[00:03:17.000 --> 00:03:19.000]  每次見到我都問我
[00:03:19.000 --> 00:03:21.000]  吃飯了沒有
[00:03:21.000 --> 00:03:26.000]  我經常都不知道怎樣回答他
[00:03:26.000 --> 00:03:28.000]  吃了和不吃了
[00:03:28.000 --> 00:03:30.000]  關你什麼事
[00:03:30.000 --> 00:03:32.000]  但文化就是這樣
[00:03:32.000 --> 00:03:35.000]  我姨媽也是這樣
[00:03:35.000 --> 00:03:36.000]  每次見到我都問
[00:03:36.000 --> 00:03:38.000]  吃飯了沒有
[00:03:38.000 --> 00:03:40.000]  我家鄉是吃飯的
[00:03:40.000 --> 00:03:42.000]  不是吃飯 是吃飯
[00:03:43.000 --> 00:03:45.000]  猶太人和中國人都很對峙
[00:03:45.000 --> 00:03:47.000]  他們都很重視食物
[00:03:47.000 --> 00:03:50.000]  所以耶穌基督行的神蹟
[00:03:50.000 --> 00:03:53.000]  你見到餅和魚的神蹟
[00:03:53.000 --> 00:03:55.000]  起碼有兩個
[00:03:55.000 --> 00:03:57.000]  不是只有一個
[00:03:57.000 --> 00:04:00.000]  五餅二魚 五個大麥餅 兩條魚
[00:04:00.000 --> 00:04:03.000]  七個餅 幾條魚
[00:04:03.000 --> 00:04:06.000]  五餅二魚吃飽了多少人
[00:04:06.000 --> 00:04:08.000]  這裡說五千
[00:04:08.000 --> 00:04:10.000]  其實不止五千 因為五千是男人
[00:04:10.000 --> 00:04:13.000]  老婆和子女都要吃東西
[00:04:13.000 --> 00:04:15.000]  不止五千人
[00:04:15.000 --> 00:04:18.000]  剩下很多 剩下十二羅
[00:04:18.000 --> 00:04:22.000]  七個餅 另一個神蹟
[00:04:22.000 --> 00:04:24.000]  餵飽四千人
[00:04:24.000 --> 00:04:26.000]  有七羅剩
[00:04:26.000 --> 00:04:28.000]  都不少
[00:04:28.000 --> 00:04:30.000]  數字不是一個問題
[00:04:30.000 --> 00:04:35.000]  但這個五餅二魚的神蹟
[00:04:35.000 --> 00:04:37.000]  或者事件
[00:04:37.000 --> 00:04:39.000]  我想大家都很熟悉
[00:04:40.000 --> 00:04:42.000]  但可能都很陌生
[00:04:42.000 --> 00:04:44.000]  有沒有人沒聽過
[00:04:44.000 --> 00:04:46.000]  這個五餅二魚的故事
[00:04:46.000 --> 00:04:48.000]  沒有吧
[00:04:48.000 --> 00:04:50.000]  有的可以
[00:04:50.000 --> 00:04:52.000]  我們今天去講一講
[00:04:52.000 --> 00:04:54.000]  但今天不是用那個故事
[00:04:54.000 --> 00:04:56.000]  可能
[00:04:56.000 --> 00:04:58.000]  我們關注的
[00:04:58.000 --> 00:05:00.000]  在這個神蹟裡
[00:05:00.000 --> 00:05:02.000]  不是那五個餅
[00:05:02.000 --> 00:05:04.000]  或者兩條魚
[00:05:04.000 --> 00:05:06.000]  那個食物本身
[00:05:06.000 --> 00:05:08.000]  很多時候
[00:05:08.000 --> 00:05:10.000]  聚會都很注重
[00:05:10.000 --> 00:05:12.000]  食物
[00:05:12.000 --> 00:05:14.000]  剛才我講的三文治
[00:05:14.000 --> 00:05:16.000]  變飯盒
[00:05:16.000 --> 00:05:18.000]  大家有沒有經歷過五餅二魚呢
[00:05:18.000 --> 00:05:20.000]  在教會
[00:05:20.000 --> 00:05:22.000]  經歷過
[00:05:22.000 --> 00:05:24.000]  我忘記了一次
[00:05:24.000 --> 00:05:26.000]  我們吃東西聚會
[00:05:26.000 --> 00:05:28.000]  很多人
[00:05:28.000 --> 00:05:30.000]  吃東西都靜下來
[00:05:30.000 --> 00:05:32.000]  我們每個人都
[00:05:32.000 --> 00:05:34.000]  可以拿東西回去
[00:05:34.000 --> 00:05:36.000]  很多時候都有這樣的經驗
[00:05:38.000 --> 00:05:40.000]  我記得有一次
[00:05:40.000 --> 00:05:42.000]  師母煲粥
[00:05:42.000 --> 00:05:44.000]  由早上煲到下午
[00:05:44.000 --> 00:05:46.000]  我說為何煲粥
[00:05:46.000 --> 00:05:48.000]  每個人都可以拿東西回去
[00:05:48.000 --> 00:05:50.000]  是吧
[00:05:50.000 --> 00:05:52.000]  嘩 這麼神奇
[00:05:52.000 --> 00:05:54.000]  其實很簡單
[00:05:54.000 --> 00:05:56.000]  廚房背後
[00:05:56.000 --> 00:05:58.000]  當然有些人在放東西
[00:05:58.000 --> 00:06:00.000]  不是甚麼神蹟
[00:06:00.000 --> 00:06:02.000]  但大家會經歷到
[00:06:02.000 --> 00:06:04.000]  那一刻食物都吃不完
[00:06:04.000 --> 00:06:06.000]  今天我們在
[00:06:06.000 --> 00:06:08.000]  五餅二魚的神蹟裡
[00:06:08.000 --> 00:06:10.000]  我們想
[00:06:10.000 --> 00:06:12.000]  著重於
[00:06:12.000 --> 00:06:14.000]  當中的人物
[00:06:14.000 --> 00:06:16.000]  我們用當中的人物
[00:06:16.000 --> 00:06:18.000]  思考耶穌基督的事情
[00:06:18.000 --> 00:06:20.000]  有
[00:06:20.000 --> 00:06:22.000]  一個很重要的
[00:06:22.000 --> 00:06:26.000]  不可以說是細節
[00:06:26.000 --> 00:06:28.000]  是一個很重要的點
[00:06:28.000 --> 00:06:30.000]  很多時候被忽略了
[00:06:30.000 --> 00:06:32.000]  在這個神蹟裡
[00:06:32.000 --> 00:06:34.000]  有兩個問題
[00:06:34.000 --> 00:06:36.000]  我們要思考
[00:06:36.000 --> 00:06:38.000]  一個問題是
[00:06:38.000 --> 00:06:40.000]  為何耶穌基督走了五餅二魚
[00:06:40.000 --> 00:06:42.000]  這個神蹟之後
[00:06:42.000 --> 00:06:44.000]  祂要離開呢
[00:06:44.000 --> 00:06:46.000]  祂是離開了
[00:06:46.000 --> 00:06:48.000]  即是
[00:06:48.000 --> 00:06:50.000]  教會有甚麼喜慶
[00:06:50.000 --> 00:06:52.000]  完了之後
[00:06:52.000 --> 00:06:54.000]  祂走了
[00:06:54.000 --> 00:06:56.000]  是不是那些人不喜歡吃
[00:06:56.000 --> 00:06:58.000]  還是怎樣呢
[00:06:58.000 --> 00:07:00.000]  大家剛才看到
[00:07:00.000 --> 00:07:02.000]  有五千人
[00:07:02.000 --> 00:07:04.000]  為何祂要離開呢
[00:07:04.000 --> 00:07:06.000]  為何祂不把握機會
[00:07:06.000 --> 00:07:08.000]  建立一個五千人的教會呢
[00:07:08.000 --> 00:07:10.000]  祂走了
[00:07:10.000 --> 00:07:12.000]  第二個問題
[00:07:12.000 --> 00:07:14.000]  就是祂走了之後
[00:07:14.000 --> 00:07:16.000]  那些人就繼續找祂
[00:07:16.000 --> 00:07:18.000]  找到祂
[00:07:18.000 --> 00:07:20.000]  找到祂之後
[00:07:20.000 --> 00:07:22.000]  就輪到
[00:07:22.000 --> 00:07:24.000]  找到這群人離開
[00:07:24.000 --> 00:07:26.000]  找到耶穌之後
[00:07:26.000 --> 00:07:28.000]  為何這群人又會離開呢
[00:07:28.000 --> 00:07:30.000]  到底找到耶穌之後
[00:07:30.000 --> 00:07:32.000]  祂說了甚麼
[00:07:32.000 --> 00:07:34.000]  而耶穌基督當中
[00:07:34.000 --> 00:07:36.000]  有些門徒
[00:07:36.000 --> 00:07:38.000]  聖經說
[00:07:38.000 --> 00:07:40.000]  他的門徒當中也有很多人
[00:07:40.000 --> 00:07:42.000]  離開了
[00:07:42.000 --> 00:07:44.000]  五餅二魚這個神蹟
[00:07:44.000 --> 00:07:46.000]  我們覺得很神奇
[00:07:46.000 --> 00:07:48.000]  但其實背後
[00:07:48.000 --> 00:07:50.000]  離開了這個字
[00:07:50.000 --> 00:07:52.000]  這件事
[00:07:52.000 --> 00:07:54.000]  在約翰福音
[00:07:54.000 --> 00:07:56.000]  因為
[00:07:56.000 --> 00:07:58.000]  五餅二魚在每個福音書都有記載
[00:07:58.000 --> 00:08:00.000]  每個福音書的作者
[00:08:00.000 --> 00:08:02.000]  都有不同的著重點
[00:08:02.000 --> 00:08:04.000]  但在約翰的著重點裏
[00:08:04.000 --> 00:08:06.000]  我們看到
[00:08:06.000 --> 00:08:08.000]  他很刻意地描述
[00:08:08.000 --> 00:08:10.000]  這個神蹟之後耶穌的離開
[00:08:10.000 --> 00:08:12.000]  和很多人
[00:08:12.000 --> 00:08:14.000]  吃過五餅二魚的人
[00:08:14.000 --> 00:08:16.000]  他們最後都是離開
[00:08:16.000 --> 00:08:18.000]  到底是甚麼原因呢
[00:08:18.000 --> 00:08:20.000]  我們一起去再看看
[00:08:20.000 --> 00:08:22.000]  這段經文
[00:08:22.000 --> 00:08:24.000]  我們一起讀
[00:08:28.000 --> 00:08:30.000]  而比利亞海
[00:08:30.000 --> 00:08:32.000]  有一大群人
[00:08:32.000 --> 00:08:34.000]  因為看見了
[00:08:34.000 --> 00:08:36.000]  他在病人身上所行的神蹟
[00:08:36.000 --> 00:08:38.000]  就跟隨他
[00:08:38.000 --> 00:08:40.000]  耶穌上了山
[00:08:40.000 --> 00:08:42.000]  和門徒坐在那裏
[00:08:42.000 --> 00:08:44.000]  那時猶太人的
[00:08:44.000 --> 00:08:46.000]  如月接近了
[00:08:46.000 --> 00:08:48.000]  耶穌舉目觀看
[00:08:48.000 --> 00:08:50.000]  見一大群人
[00:08:50.000 --> 00:08:52.000]  向他走過來
[00:08:52.000 --> 00:08:54.000]  就對肥力說
[00:08:54.000 --> 00:08:56.000]  我們從那裏買餅給這些人吃呢
[00:08:56.000 --> 00:08:58.000]  他就對
[00:08:58.000 --> 00:09:00.000]  說者說
[00:09:00.000 --> 00:09:02.000]  是要試驗肥力
[00:09:02.000 --> 00:09:04.000]  因他自己早已知道
[00:09:04.000 --> 00:09:06.000]  要怎樣做
[00:09:06.000 --> 00:09:08.000]  肥力回答
[00:09:08.000 --> 00:09:10.000]  就算二百銀幣
[00:09:10.000 --> 00:09:12.000]  買的餅每人分一點
[00:09:12.000 --> 00:09:14.000]  也是不夠的
[00:09:14.000 --> 00:09:16.000]  有一個門徒
[00:09:16.000 --> 00:09:18.000]  就是西門
[00:09:18.000 --> 00:09:20.000]  彼得的弟弟安德烈
[00:09:20.000 --> 00:09:22.000]  對耶穌說
[00:09:22.000 --> 00:09:24.000]  這裏有個小孩子
[00:09:24.000 --> 00:09:26.000]  帶著五個大麥餅
[00:09:26.000 --> 00:09:28.000]  兩條魚
[00:09:28.000 --> 00:09:30.000]  只是分級這麼多人
[00:09:30.000 --> 00:09:32.000]  有什麼用呢
[00:09:32.000 --> 00:09:34.000]  耶穌吩咐他們
[00:09:34.000 --> 00:09:36.000]  你們叫眾人坐下
[00:09:36.000 --> 00:09:38.000]  原來那地方的草很多
[00:09:38.000 --> 00:09:40.000]  眾人就坐下
[00:09:40.000 --> 00:09:42.000]  但是耶穌
[00:09:42.000 --> 00:09:44.000]  但是男人的數目
[00:09:44.000 --> 00:09:46.000]  若有五千
[00:09:46.000 --> 00:09:48.000]  耶穌拿起餅來祝謝
[00:09:48.000 --> 00:09:50.000]  就分級坐著的人
[00:09:50.000 --> 00:09:52.000]  分魚也是這樣
[00:09:52.000 --> 00:09:54.000]  都是隨著他們所有的
[00:09:54.000 --> 00:09:56.000]  他們吃飽了之後
[00:09:56.000 --> 00:09:58.000]  耶穌對門徒說
[00:09:58.000 --> 00:10:00.000]  把剩下的零碎
[00:10:00.000 --> 00:10:02.000]  收拾起來
[00:10:02.000 --> 00:10:04.000]  免得浪費
[00:10:04.000 --> 00:10:06.000]  門徒就把剩那些
[00:10:06.000 --> 00:10:08.000]  五個大麥餅的零碎
[00:10:08.000 --> 00:10:10.000]  收拾起來
[00:10:10.000 --> 00:10:12.000]  裝滿了十二個男子
[00:10:12.000 --> 00:10:16.000]  剛才這一段的經文
[00:10:16.000 --> 00:10:18.000]  大家讀的時候
[00:10:18.000 --> 00:10:20.000]  你應該留意到
[00:10:20.000 --> 00:10:22.000]  大概有四種人
[00:10:22.000 --> 00:10:24.000]  不是四種
[00:10:24.000 --> 00:10:26.000]  即是四個人或四類人
[00:10:26.000 --> 00:10:28.000]  第一個當然是耶穌
[00:10:28.000 --> 00:10:30.000]  接著是門徒
[00:10:30.000 --> 00:10:32.000]  接著是小朋友和一群群眾
[00:10:32.000 --> 00:10:34.000]  OK嗎
[00:10:34.000 --> 00:10:36.000]  場景應該是這樣的
[00:10:36.000 --> 00:10:40.000]  那五個餅
[00:10:40.000 --> 00:10:42.000]  兩條魚
[00:10:42.000 --> 00:10:44.000]  我們先放開它
[00:10:44.000 --> 00:10:46.000]  我們先看看那些人
[00:10:46.000 --> 00:10:48.000]  剛才說
[00:10:48.000 --> 00:10:50.000]  為什麼那些群眾
[00:10:50.000 --> 00:10:52.000]  會突然出現呢
[00:10:52.000 --> 00:10:54.000]  聖經說
[00:10:54.000 --> 00:10:56.000]  因為他們之前
[00:10:56.000 --> 00:10:58.000]  見到耶穌基督去醫了一個病人
[00:10:58.000 --> 00:11:00.000]  我想是38年
[00:11:00.000 --> 00:11:02.000]  病了個癱子
[00:11:02.000 --> 00:11:04.000]  叫他起來
[00:11:04.000 --> 00:11:06.000]  所以就一直跟著耶穌
[00:11:06.000 --> 00:11:08.000]  除了見過的神蹟之外
[00:11:08.000 --> 00:11:10.000]  也是因為
[00:11:10.000 --> 00:11:12.000]  如月節
[00:11:12.000 --> 00:11:14.000]  很多人會
[00:11:14.000 --> 00:11:16.000]  不是當地的人
[00:11:16.000 --> 00:11:18.000]  一起去那裡過節
[00:11:18.000 --> 00:11:20.000]  所以那時候應該是人山人海
[00:11:20.000 --> 00:11:22.000]  人山人海
[00:11:22.000 --> 00:11:24.000]  大家都拿著
[00:11:24.000 --> 00:11:26.000]  紅藍白膠袋
[00:11:26.000 --> 00:11:28.000]  排隊
[00:11:28.000 --> 00:11:30.000]  我不知道你去到
[00:11:30.000 --> 00:11:32.000]  如果你在當中的時候
[00:11:32.000 --> 00:11:34.000]  你見到這個場面你有什麼感覺呢
[00:11:34.000 --> 00:11:36.000]  很多人排隊
[00:11:36.000 --> 00:11:38.000]  入境過關那些情況
[00:11:38.000 --> 00:11:40.000]  你會覺得很煩
[00:11:40.000 --> 00:11:44.000]  但在這裡聖經說
[00:11:44.000 --> 00:11:46.000]  耶穌見到的
[00:11:46.000 --> 00:11:48.000]  和耶穌心裡所想的
[00:11:48.000 --> 00:11:50.000]  跟我們一般人
[00:11:50.000 --> 00:11:52.000]  有些不同
[00:11:52.000 --> 00:11:54.000]  耶穌一落船的時候
[00:11:54.000 --> 00:11:56.000]  他見到一大群人
[00:11:56.000 --> 00:11:58.000]  他就怎樣呢
[00:11:58.000 --> 00:12:00.000]  他就生出一種
[00:12:00.000 --> 00:12:02.000]  叫做憐憫
[00:12:02.000 --> 00:12:04.000]  他憐憫他們
[00:12:04.000 --> 00:12:06.000]  耶穌在這個
[00:12:06.000 --> 00:12:08.000]  五餅儀的神蹟
[00:12:08.000 --> 00:12:10.000]  第一件事的開始
[00:12:10.000 --> 00:12:12.000]  是憐憫
[00:12:12.000 --> 00:12:14.000]  因為他們好像
[00:12:14.000 --> 00:12:16.000]  羊沒有牧人一樣
[00:12:16.000 --> 00:12:18.000]  開始教導他們
[00:12:18.000 --> 00:12:20.000]  很多上帝的真理
[00:12:20.000 --> 00:12:22.000]  很多的事
[00:12:22.000 --> 00:12:24.000]  今天我們都希望
[00:12:24.000 --> 00:12:26.000]  有神蹟發生
[00:12:26.000 --> 00:12:28.000]  很多事情
[00:12:28.000 --> 00:12:30.000]  但神蹟發生的需要
[00:12:30.000 --> 00:12:34.000]  嚴格來說
[00:12:34.000 --> 00:12:36.000]  不是說需要開始
[00:12:36.000 --> 00:12:38.000]  有什麼需要
[00:12:38.000 --> 00:12:40.000]  我們需要神蹟
[00:12:40.000 --> 00:12:42.000]  什麼事都需要神蹟
[00:12:42.000 --> 00:12:44.000]  而其實更加我們要著重的
[00:12:44.000 --> 00:12:46.000]  因為我們看到
[00:12:46.000 --> 00:12:48.000]  神蹟的開始
[00:12:48.000 --> 00:12:50.000]  最主要能夠
[00:12:50.000 --> 00:12:52.000]  成就的原因是
[00:12:52.000 --> 00:12:54.000]  因為神的憐憫
[00:12:54.000 --> 00:12:56.000]  神的憐憫
[00:12:56.000 --> 00:13:00.000]  你會發覺一個有憐憫心的人
[00:13:00.000 --> 00:13:02.000]  他有兩種
[00:13:02.000 --> 00:13:04.000]  不同的
[00:13:04.000 --> 00:13:06.000]  不一樣
[00:13:06.000 --> 00:13:08.000]  第一個就是視野會不一樣
[00:13:08.000 --> 00:13:10.000]  一個有憐憫心
[00:13:10.000 --> 00:13:12.000]  看到的東西
[00:13:12.000 --> 00:13:14.000]  和一個沒有憐憫心的人
[00:13:14.000 --> 00:13:16.000]  不一樣
[00:13:16.000 --> 00:13:18.000]  很簡單的例子
[00:13:18.000 --> 00:13:20.000]  有個爸爸和女兒
[00:13:20.000 --> 00:13:22.000]  去看球
[00:13:22.000 --> 00:13:24.000]  其實大家都是捧
[00:13:24.000 --> 00:13:26.000]  某一隊球隊
[00:13:26.000 --> 00:13:28.000]  那隊球隊真的贏了
[00:13:28.000 --> 00:13:30.000]  他們兩個很高興
[00:13:30.000 --> 00:13:32.000]  但女兒突然不高興
[00:13:32.000 --> 00:13:34.000]  發生什麼事呢
[00:13:34.000 --> 00:13:36.000]  因為女兒說
[00:13:36.000 --> 00:13:38.000]  除了看到贏球隊很高興
[00:13:38.000 --> 00:13:40.000]  她也看到
[00:13:40.000 --> 00:13:42.000]  輸球隊的樣子
[00:13:42.000 --> 00:13:46.000]  輸球隊的樣子是怎樣的呢
[00:13:46.000 --> 00:13:50.000]  很苦瓜乾的樣子
[00:13:50.000 --> 00:13:52.000]  很生意失敗的樣子
[00:13:52.000 --> 00:13:54.000]  很慘的樣子
[00:13:54.000 --> 00:13:56.000]  在那個時候
[00:13:56.000 --> 00:13:58.000]  她爸爸會覺得
[00:13:58.000 --> 00:14:00.000]  這個女兒也很有憐憫的心
[00:14:00.000 --> 00:14:02.000]  有憐憫的心的人
[00:14:02.000 --> 00:14:04.000]  有時看起來有點不同
[00:14:04.000 --> 00:14:06.000]  她不會只是
[00:14:06.000 --> 00:14:08.000]  嘩 很好 什麼都好
[00:14:08.000 --> 00:14:10.000]  很高興
[00:14:10.000 --> 00:14:14.000]  另外有憐憫的心的人
[00:14:14.000 --> 00:14:16.000]  我們看到他的行動也會不一樣
[00:14:16.000 --> 00:14:20.000]  有一個退伍軍人
[00:14:20.000 --> 00:14:24.000]  他去到一個
[00:14:24.000 --> 00:14:26.000]  寵物店
[00:14:26.000 --> 00:14:28.000]  那些是寵物中心
[00:14:28.000 --> 00:14:30.000]  嚴格說不是寵物中心
[00:14:30.000 --> 00:14:32.000]  是寵物中心去收養動物
[00:14:32.000 --> 00:14:34.000]  那裡也有很多很可愛的動物
[00:14:34.000 --> 00:14:36.000]  我相信
[00:14:36.000 --> 00:14:38.000]  大家也有不少小狗
[00:14:38.000 --> 00:14:40.000]  在家裡
[00:14:40.000 --> 00:14:42.000]  誰有小狗在家裡
[00:14:42.000 --> 00:14:44.000]  有吧
[00:14:44.000 --> 00:14:46.000]  如果去寵物中心
[00:14:46.000 --> 00:14:48.000]  去選小狗的時候會怎樣選呢
[00:14:48.000 --> 00:14:50.000]  應該是選
[00:14:50.000 --> 00:14:52.000]  自己比較喜歡的
[00:14:52.000 --> 00:14:54.000]  少一點毛
[00:14:54.000 --> 00:14:56.000]  不要弄那麼多
[00:14:56.000 --> 00:14:58.000]  可愛一點
[00:14:58.000 --> 00:15:00.000]  但這個退伍軍人
[00:15:00.000 --> 00:15:02.000]  在選的時候
[00:15:02.000 --> 00:15:04.000]  他也不喜歡這種
[00:15:04.000 --> 00:15:06.000]  不喜歡這些
[00:15:06.000 --> 00:15:08.000]  最後他選了一隻
[00:15:08.000 --> 00:15:10.000]  他選的那隻是怎樣的呢
[00:15:10.000 --> 00:15:12.000]  他選的那隻只有三隻腳
[00:15:12.000 --> 00:15:14.000]  他選了很久
[00:15:14.000 --> 00:15:20.000]  店員或工作人員
[00:15:20.000 --> 00:15:22.000]  也很好奇
[00:15:22.000 --> 00:15:24.000]  那麼多隻狗為什麼不選呢
[00:15:24.000 --> 00:15:26.000]  那麼可愛的
[00:15:26.000 --> 00:15:28.000]  但你只選了一隻三隻腳的狗
[00:15:30.000 --> 00:15:32.000]  你看到
[00:15:32.000 --> 00:15:34.000]  他甚至把這隻狗
[00:15:34.000 --> 00:15:36.000]  弄一個輪子給牠
[00:15:36.000 --> 00:15:38.000]  當那個
[00:15:38.000 --> 00:15:40.000]  工作人員問他的時候
[00:15:40.000 --> 00:15:42.000]  他也沒有說什麼
[00:15:42.000 --> 00:15:44.000]  他只是伸一隻右腳出來
[00:15:44.000 --> 00:15:46.000]  好像我這樣
[00:15:46.000 --> 00:15:48.000]  穿著長褲
[00:15:48.000 --> 00:15:50.000]  他拉一拉
[00:15:50.000 --> 00:15:52.000]  拉起來給那個人看
[00:15:52.000 --> 00:15:54.000]  那個人看到就會明白
[00:15:54.000 --> 00:15:56.000]  打算什麼事
[00:15:56.000 --> 00:15:58.000]  原來他自己
[00:15:58.000 --> 00:16:00.000]  沒有了一隻腳
[00:16:00.000 --> 00:16:02.000]  一個有憐憫心的人
[00:16:02.000 --> 00:16:04.000]  他的行動也會不一樣
[00:16:04.000 --> 00:16:08.000]  今天耶穌基督的憐憫
[00:16:08.000 --> 00:16:12.000]  對我們其實
[00:16:12.000 --> 00:16:14.000]  有多大的價值呢
[00:16:14.000 --> 00:16:16.000]  在我們今天活著的這個世界
[00:16:16.000 --> 00:16:20.000]  今天我們會不會都不知不覺
[00:16:20.000 --> 00:16:22.000]  都失去了這一份
[00:16:22.000 --> 00:16:24.000]  耶穌基督的憐憫的心
[00:16:24.000 --> 00:16:26.000]  在我們心裡
[00:16:26.000 --> 00:16:28.000]  大家每天看很多新聞
[00:16:28.000 --> 00:16:30.000]  很多事情發生
[00:16:30.000 --> 00:16:34.000]  我們很多時候會麻木了
[00:16:34.000 --> 00:16:38.000]  就是戰爭開始
[00:16:38.000 --> 00:16:40.000]  很多事情都麻木了
[00:16:40.000 --> 00:16:44.000]  這個是我們都市人的病
[00:16:44.000 --> 00:16:46.000]  我相信
[00:16:46.000 --> 00:16:48.000]  我記得我以前看過一個新聞
[00:16:48.000 --> 00:16:50.000]  都是很嘩然
[00:16:50.000 --> 00:16:52.000]  那個新聞就是
[00:16:52.000 --> 00:16:54.000]  有一個女孩子
[00:16:54.000 --> 00:16:56.000]  要跳樓
[00:16:56.000 --> 00:16:58.000]  自殺那些
[00:16:58.000 --> 00:17:02.000]  有一班新聞記者在那裡
[00:17:02.000 --> 00:17:04.000]  當然要做採訪
[00:17:04.000 --> 00:17:06.000]  但是他看到
[00:17:06.000 --> 00:17:08.000]  也有很多群眾在當中
[00:17:08.000 --> 00:17:10.000]  群眾看著那個女孩子
[00:17:10.000 --> 00:17:12.000]  想跳下來
[00:17:12.000 --> 00:17:14.000]  但是沒有人報警
[00:17:14.000 --> 00:17:16.000]  這個新聞最後
[00:17:16.000 --> 00:17:18.000]  是沒有人報警的
