
[00:00:00.000 --> 00:00:04.000]  我們應當凡事藉著禱告祈求和感謝
[00:04:33.000 --> 00:04:34.000]  說的是羅馬人
[00:04:34.000 --> 00:04:37.000]  他們對夜間那種的四分法
[00:04:37.000 --> 00:04:38.000]  到第四間的時候
[00:04:38.000 --> 00:04:41.000]  是說的是凌晨三點鐘到六點鐘
[00:04:41.000 --> 00:04:43.000]  就是剛剛天亮
[00:04:43.000 --> 00:04:47.000]  要來到我們可以說
[00:04:47.000 --> 00:04:50.000]  一個清晨的早上重新開始
[00:04:50.000 --> 00:04:53.000]  在當時這個時間
[00:04:53.000 --> 00:04:56.000]  為什麼要用這個時間
[00:04:56.000 --> 00:04:58.000]  原來羅馬的法庭
[00:04:58.000 --> 00:05:00.000]  他們一開始聆訊
[00:05:00.000 --> 00:05:02.000]  他們那些所謂法官
[00:05:02.000 --> 00:05:03.000]  很早的
[00:05:03.000 --> 00:05:04.000]  他們六點多
[00:05:04.000 --> 00:05:06.000]  就開始來接案子
[00:05:06.000 --> 00:05:08.000]  一路看到十點
[00:05:08.000 --> 00:05:09.000]  或者明天早上十一點
[00:05:09.000 --> 00:05:10.000]  已經看完了
[00:05:10.000 --> 00:05:11.000]  他們那一天的工作
[00:05:11.000 --> 00:05:12.000]  已經完了
[00:05:12.000 --> 00:05:14.000]  下午可以吃午飯
[00:05:14.000 --> 00:05:16.000]  慢慢下午茶
[00:05:16.000 --> 00:05:18.000]  其實對於他們來說
[00:05:18.000 --> 00:05:21.000]  當時是他們的生活模式
[00:05:21.000 --> 00:05:24.000]  所以這幫宗教領袖
[00:05:24.000 --> 00:05:27.000]  其實他們是加在一起
[00:05:27.000 --> 00:05:29.000]  他們找了很多假見證人
[00:05:29.000 --> 00:05:32.000]  他們要定耶穌要死罪的時候
[00:05:32.000 --> 00:05:33.000]  他們知道
[00:05:33.000 --> 00:05:36.000]  用宗教罪名去入罪於耶穌
[00:05:36.000 --> 00:05:37.000]  是搞不定的
[00:05:37.000 --> 00:05:40.000]  就算耶穌說他是神的兒子
[00:05:40.000 --> 00:05:42.000]  這些是你們猶太人的事
[00:05:42.000 --> 00:05:45.000]  但是如果耶穌承認
[00:05:45.000 --> 00:05:47.000]  他是猶太人的王
[00:05:47.000 --> 00:05:48.000]  那就不同了
[00:05:48.000 --> 00:05:51.000]  我們可以煮耶穌一鍋
[00:05:51.000 --> 00:05:54.000]  將他交到比拉多
[00:05:54.000 --> 00:05:56.000]  在羅馬帝國怎麼能夠容許
[00:05:56.000 --> 00:05:59.000]  一個這麼強大的帝國裡面
[00:05:59.000 --> 00:06:00.000]  有兩個王
[00:06:00.000 --> 00:06:03.000]  你們猶太人是不是想造反
[00:06:03.000 --> 00:06:05.000]  所以大家要明白
[00:06:05.000 --> 00:06:08.000]  他們現在是進行一個
[00:06:08.000 --> 00:06:12.000]  一個很細密的
[00:06:12.000 --> 00:06:14.000]  一個所謂密謀
[00:06:14.000 --> 00:06:16.000]  是要將耶穌煮死
[00:06:16.000 --> 00:06:19.000]  你看他們押耶穌去的時候是怎樣
[00:06:19.000 --> 00:06:20.000]  綁住耶穌
[00:06:20.000 --> 00:06:23.000]  解開然後交給比拉多
[00:06:23.000 --> 00:06:25.000]  耶穌是重犯嗎
[00:06:25.000 --> 00:06:28.000]  耶穌在赫西瑪利元被他抓的時候
[00:06:28.000 --> 00:06:32.000]  他說我天天在聖殿裡面
[00:06:32.000 --> 00:06:34.000]  你要講論的時候
[00:06:34.000 --> 00:06:36.000]  為什麼你們不來抓我呢
[00:06:36.000 --> 00:06:39.000]  現在在這個雨節
[00:06:39.000 --> 00:06:41.000]  前夕的晚上
[00:06:41.000 --> 00:06:44.000]  你為什麼會在這個時候
[00:06:44.000 --> 00:06:46.000]  因為他們就想暗地裡
[00:06:46.000 --> 00:06:48.000]  不想人多
[00:06:48.000 --> 00:06:51.000]  他怕那些群眾有人會出來擋駕
[00:06:51.000 --> 00:06:53.000]  會為耶穌
[00:06:53.000 --> 00:06:55.000]  就是來保護耶穌
[00:06:55.000 --> 00:06:57.000]  大家都知道
[00:06:57.000 --> 00:06:58.000]  我不重複了
[00:06:58.000 --> 00:07:01.000]  當晚其實彼得都很衝動
[00:07:01.000 --> 00:07:06.000]  找一把刀立刻削了大祭司
[00:07:06.000 --> 00:07:09.000]  跌瀑人馬拉古的耳朵下來
[00:07:09.000 --> 00:07:11.000]  耶穌說你收回那支刀
[00:07:11.000 --> 00:07:12.000]  然後做了一個神蹟
[00:07:12.000 --> 00:07:15.000]  我們看到這件事
[00:07:15.000 --> 00:07:17.000]  你是猶太人的皇媽
[00:07:17.000 --> 00:07:20.000]  是比拉多問耶穌第一個問題
[00:07:20.000 --> 00:07:22.000]  而這個問題在我們這段經文
[00:07:22.000 --> 00:07:25.000]  是出現了一共三次
[00:07:25.000 --> 00:07:27.000]  其實這三次都是表明
[00:07:27.000 --> 00:07:29.000]  就是他們想入罪於耶穌
[00:07:29.000 --> 00:07:32.000]  一個政治的罪名
[00:07:32.000 --> 00:07:35.000]  我們看看比拉多的背景
[00:07:35.000 --> 00:07:37.000]  你們都會明白
[00:07:37.000 --> 00:07:39.000]  這一班的宗教領袖
[00:07:39.000 --> 00:07:42.000]  他們猶太人的全議會
[00:07:42.000 --> 00:07:45.000]  這個公會是以大祭司為首的
[00:07:45.000 --> 00:07:47.000]  然後有七十個長老組成
[00:07:47.000 --> 00:07:49.000]  他們有權審理民間
[00:07:49.000 --> 00:07:51.000]  和宗教的事務
[00:07:51.000 --> 00:07:53.000]  甚至一些司法的訴訟
[00:07:53.000 --> 00:07:56.000]  不過在他們的判刑裡面
[00:07:56.000 --> 00:07:58.000]  不可以判死刑
[00:07:58.000 --> 00:08:00.000]  如果是死刑的時候
[00:08:00.000 --> 00:08:03.000]  一定要交回羅馬的法庭
[00:08:03.000 --> 00:08:04.000]  所以大家要明白
[00:08:04.000 --> 00:08:07.000]  現在一個猶太人就是耶穌
[00:08:07.000 --> 00:08:13.000]  是被帶進去一個外邦人的審判法庭裡面
[00:08:13.000 --> 00:08:16.000]  根據約瑟夫的記載
[00:08:16.000 --> 00:08:19.000]  其實這個比拉多
[00:08:19.000 --> 00:08:22.000]  和猶太人這班宗教領袖的關係
[00:08:22.000 --> 00:08:24.000]  不是那麼好的
[00:08:24.000 --> 00:08:26.000]  比拉多是主後二十六年
[00:08:26.000 --> 00:08:28.000]  到了三十六年的時候
[00:08:28.000 --> 00:08:31.000]  正正在耶穌釘十字架那一年間
[00:08:31.000 --> 00:08:33.000]  他仍然是做這個巡撫
[00:08:33.000 --> 00:08:35.000]  他作為這個巡撫
[00:08:35.000 --> 00:08:37.000]  他的權力很大
[00:08:37.000 --> 00:08:39.000]  他是管轄不單止猶太地
[00:08:39.000 --> 00:08:43.000]  撒瑪利亞和北邊這個加利利
[00:08:43.000 --> 00:08:46.000]  所有的警惕都是由他管的
[00:08:46.000 --> 00:08:48.000]  每一個人的案件
[00:08:48.000 --> 00:08:50.000]  如果帶到比拉多的面前
[00:08:50.000 --> 00:08:52.000]  一審之下
[00:08:52.000 --> 00:08:55.000]  如果他決定這個人是觸犯了死罪
[00:08:55.000 --> 00:08:58.000]  他的生與死
[00:08:58.000 --> 00:09:02.000]  就是被比拉多一個人好似去處決、判斷
[00:09:02.000 --> 00:09:05.000]  所以他的權力很大
[00:09:05.000 --> 00:09:10.000]  當時比拉多是被羅馬皇帝提比留
[00:09:10.000 --> 00:09:16.000]  是差遣成為這個由大地第五任的巡撫
[00:09:16.000 --> 00:09:19.000]  當時如果去到新官上任
[00:09:19.000 --> 00:09:24.000]  他就以為可以來到帶著該殺的圖像
[00:09:24.000 --> 00:09:27.000]  一個羅馬軍旗插在耶路撒冷那裡
[00:09:27.000 --> 00:09:29.000]  但是他想不到
[00:09:29.000 --> 00:09:33.000]  很多猶太人就走到該殺利亞
[00:09:33.000 --> 00:09:36.000]  就是這個比拉多的官邸裡面
[00:09:36.000 --> 00:09:38.000]  就在他的住處外圍
[00:09:38.000 --> 00:09:42.000]  來到他長達五天不吃東西
[00:09:42.000 --> 00:09:44.000]  一直是祈禱
[00:09:44.000 --> 00:09:48.000]  來求他就將那個軍旗拿走
[00:09:48.000 --> 00:09:51.000]  但比拉多就叫士兵包圍這些人
[00:09:51.000 --> 00:09:52.000]  威脅他們
[00:09:52.000 --> 00:09:55.000]  你們再不走我就將你們處決
[00:09:55.000 --> 00:09:58.000]  但竟然沒有一個人走
[00:09:58.000 --> 00:10:00.000]  他們寧死不屈
[00:10:00.000 --> 00:10:03.000]  這個反而令到比拉多大驚
[00:10:03.000 --> 00:10:05.000]  他就慢慢變得溫和
[00:10:05.000 --> 00:10:07.000]  他就移除了這個軍旗
[00:10:07.000 --> 00:10:09.000]  但另外一件事
[00:10:09.000 --> 00:10:15.000]  約瑟夫也是在猶太史裡面記載過一件事
[00:10:15.000 --> 00:10:19.000]  就是比拉多自己擅自
[00:10:19.000 --> 00:10:22.000]  拿了聖殿庫房的錢
[00:10:22.000 --> 00:10:24.000]  去為耶路撒冷建造一條渡水管
[00:10:24.000 --> 00:10:27.000]  這件事引來很多猶太人不滿
[00:10:27.000 --> 00:10:30.000]  他說這些錢奉獻是給聖殿
[00:10:30.000 --> 00:10:31.000]  是奉獻給上帝的
[00:10:31.000 --> 00:10:36.000]  你怎麼可以私自拿來興建這些設施呢
[00:10:36.000 --> 00:10:40.000]  結果他們又抗議了
[00:10:40.000 --> 00:10:44.000]  但是這次比拉多就下令士兵
[00:10:44.000 --> 00:10:49.000]  就用那些木棍結了引子就有很多人死亡
[00:10:49.000 --> 00:10:53.000]  這件事叫那些猶太人平靜下來
[00:10:53.000 --> 00:10:56.000]  不過只是稍為平靜
[00:10:56.000 --> 00:10:58.000]  但是路加坊十三章就記載
[00:10:58.000 --> 00:11:01.000]  比拉多屠殺加利利人
[00:11:01.000 --> 00:11:04.000]  叫他們的血和祭物是參雜
[00:11:04.000 --> 00:11:06.000]  是在他們的惡行裡面
[00:11:06.000 --> 00:11:09.000]  所以比拉多和宗教那幫領袖
[00:11:09.000 --> 00:11:11.000]  原本關係不好的
[00:11:11.000 --> 00:11:14.000]  所以他現在接這個案子的時候
[00:11:14.000 --> 00:11:19.000]  其實比拉多就是在審耶穌的過程
[00:11:19.000 --> 00:11:21.000]  我們看看他怎麼審法
[00:11:21.000 --> 00:11:23.000]  還有他找到什麼證據
[00:11:23.000 --> 00:11:25.000]  是要置耶穌於死地呢
[00:11:25.000 --> 00:11:28.000]  還是他有另外一些想法呢
[00:11:28.000 --> 00:11:30.000]  我們接著看下去的時候
[00:11:30.000 --> 00:11:34.000]  祭司長告耶穌很多的東西
[00:11:34.000 --> 00:11:35.000]  比拉多又問他
[00:11:35.000 --> 00:11:38.000]  他說你看他們告你這麼多東西
[00:11:38.000 --> 00:11:40.000]  你為什麼什麼都不說呢
[00:11:40.000 --> 00:11:42.000]  耶穌迎不回答
[00:11:42.000 --> 00:11:45.000]  以致比拉多覺得驚訝
[00:11:45.000 --> 00:11:49.000]  耶穌的沉默對這個法官比拉多
[00:11:49.000 --> 00:11:52.000]  是很大話不解的
[00:11:52.000 --> 00:11:54.000]  因為在羅馬的法庭
[00:11:54.000 --> 00:11:57.000]  外邦人他們的司法制度
[00:11:57.000 --> 00:12:00.000]  每一個被控訴的人
[00:12:00.000 --> 00:12:03.000]  都是有權你可以申辯
[00:12:03.000 --> 00:12:06.000]  你可以請人為你申辯
[00:12:06.000 --> 00:12:08.000]  但是如果你三次都不作答
[00:12:08.000 --> 00:12:11.000]  就表示你默認那些指控
[00:12:11.000 --> 00:12:13.000]  接著就可以定你罪
[00:12:13.000 --> 00:12:16.000]  為什麼耶穌這麼笨呢
[00:12:16.000 --> 00:12:18.000]  為什麼他不反駁呢
[00:12:18.000 --> 00:12:21.000]  這件事我們要研究一下
[00:12:21.000 --> 00:12:24.000]  因為耶穌其實是深知道
[00:12:24.000 --> 00:12:26.000]  祂的生與死
[00:12:26.000 --> 00:12:30.000]  在人看起來就好像交給了比拉多
[00:12:30.000 --> 00:12:33.000]  操住這個生死的一個權柄
[00:12:33.000 --> 00:12:38.000]  實質 事實的真相不是這樣的
[00:12:38.000 --> 00:12:40.000]  在耶穌由頭到尾
[00:12:40.000 --> 00:12:42.000]  耶穌知道祂的生命
[00:12:42.000 --> 00:12:45.000]  祂的主權在父神的權柄底下
[00:12:45.000 --> 00:12:47.000]  所以聖經約翰夫有說
[00:12:47.000 --> 00:12:51.000]  耶穌說我將我的命交出來
[00:12:51.000 --> 00:12:53.000]  但我都有權柄
[00:12:53.000 --> 00:12:55.000]  將我的命奪回
[00:12:55.000 --> 00:12:57.000]  是說祂復活
[00:12:57.000 --> 00:13:01.000]  對於人在外面的環境看
[00:13:01.000 --> 00:13:03.000]  耶穌被交給的人
[00:13:03.000 --> 00:13:05.000]  就被出賣
[00:13:05.000 --> 00:13:09.000]  被帶去釘十字架
[00:13:09.000 --> 00:13:11.000]  實情是耶穌甘願
[00:13:11.000 --> 00:13:13.000]  為我們每一個人去寫命
[00:13:13.000 --> 00:13:15.000]  救贖我們
[00:13:15.000 --> 00:13:17.000]  當我們明白這件事的時候
[00:13:17.000 --> 00:13:19.000]  請問今天
[00:13:19.000 --> 00:13:22.000]  你自己的命在人的手中
[00:13:22.000 --> 00:13:24.000]  還是在神的手中呢
[00:13:24.000 --> 00:13:26.000]  我講這件事
[00:13:26.000 --> 00:13:28.000]  我想大家思想一件事就是
[00:13:28.000 --> 00:13:30.000]  如果今天我們去看醫生
[00:13:30.000 --> 00:13:32.000]  或者明天我們去看一個體檢
[00:13:32.000 --> 00:13:34.000]  我們最關心的是什麼
[00:13:34.000 --> 00:13:36.000]  指數是否漂亮
[00:13:36.000 --> 00:13:38.000]  如果指數不漂亮的時候
[00:13:38.000 --> 00:13:41.000]  然後他說好像有點不對勁
[00:13:41.000 --> 00:13:44.000]  你最好找個專科醫生看一看
[00:13:44.000 --> 00:13:46.000]  找專科醫生
[00:13:46.000 --> 00:13:48.000]  其實看專科醫生
[00:13:48.000 --> 00:13:50.000]  我不是叫大家不看醫生
[00:13:50.000 --> 00:13:52.000]  不過原來不同的醫生
[00:13:52.000 --> 00:13:54.000]  有不同的詮釋
[00:13:54.000 --> 00:13:56.000]  有些醫生都會說
[00:13:56.000 --> 00:13:58.000]  根據統計數字
[00:13:58.000 --> 00:14:00.000]  你現在這個數字
[00:14:00.000 --> 00:14:02.000]  真的不是很漂亮
[00:14:02.000 --> 00:14:03.000]  不過不用怕
[00:14:03.000 --> 00:14:04.000]  沒事的
[00:14:04.000 --> 00:14:06.000]  我們繼續做檢查
[00:14:06.000 --> 00:14:08.000]  他很正面的
[00:14:08.000 --> 00:14:10.000]  跟你說的
[00:14:10.000 --> 00:14:12.000]  但是你看到另外一些專科醫生
[00:14:12.000 --> 00:14:13.000]  一去到
[00:14:13.000 --> 00:14:15.000]  根據那些統計數字
[00:14:15.000 --> 00:14:17.000]  你死定了
[00:14:17.000 --> 00:14:19.000]  根本就是
[00:14:19.000 --> 00:14:23.000]  做手術的生還率只有多少
[00:14:23.000 --> 00:14:25.000]  風險很高的
[00:14:25.000 --> 00:14:27.000]  你先想一想
[00:14:27.000 --> 00:14:29.000]  說完病人
[00:14:29.000 --> 00:14:31.000]  根本醫都不敢醫
[00:14:31.000 --> 00:14:33.000]  我回家等死
[00:14:33.000 --> 00:14:37.000]  我最近真的聽過一個太太
[00:14:37.000 --> 00:14:38.000]  這樣跟我說
[00:14:38.000 --> 00:14:40.000]  她說她心很傷
[00:14:40.000 --> 00:14:41.000]  她很傷心
[00:14:41.000 --> 00:14:43.000]  她有一個親戚就是這樣
[00:14:43.000 --> 00:14:45.000]  她見了專科醫生的時候
[00:14:45.000 --> 00:14:47.000]  她足足一個禮拜
[00:14:47.000 --> 00:14:49.000]  不跟人說話
[00:14:49.000 --> 00:14:51.000]  她直接嘔在家裡
[00:14:51.000 --> 00:14:54.000]  她直接壓抑
[00:14:54.000 --> 00:14:57.000]  其實我們持劃組過都死了
[00:14:57.000 --> 00:14:59.000]  為什麼我們要這樣
[00:14:59.000 --> 00:15:01.000]  所以有時候醫生
[00:15:01.000 --> 00:15:03.000]  我很尊重這些醫生
[00:15:03.000 --> 00:15:05.000]  在座都有很多醫生
[00:15:05.000 --> 00:15:08.000]  不過有些醫生很懂得跟病人說
[00:15:08.000 --> 00:15:09.000]  是
[00:15:09.000 --> 00:15:11.000]  雖然是有些難度
[00:15:11.000 --> 00:15:12.000]  不過不用怕
[00:15:12.000 --> 00:15:14.000]  如果是基督徒醫生更好
[00:15:14.000 --> 00:15:15.000]  他跟你一起祈禱
[00:15:15.000 --> 00:15:16.000]  是不是
[00:15:16.000 --> 00:15:17.000]  所以頂姐妹
[00:15:17.000 --> 00:15:18.000]  記住
[00:15:18.000 --> 00:15:20.000]  醫生是很客觀的
[00:15:20.000 --> 00:15:22.000]  跟我們說那些數據
[00:15:22.000 --> 00:15:23.000]  但是你記住
[00:15:23.000 --> 00:15:25.000]  無論發生什麼事
[00:15:25.000 --> 00:15:28.000]  我們的命都在神的手裡
[00:15:28.000 --> 00:15:29.000]  交託給神
[00:15:29.000 --> 00:15:30.000]  是不是
[00:15:30.000 --> 00:15:32.000]  所以我們接著看下去
[00:15:32.000 --> 00:15:34.000]  彼拉多他怎樣呢
[00:15:34.000 --> 00:15:36.000]  他怎樣審耶穌的呢
[00:15:36.000 --> 00:15:38.000]  彼得三次不認主
[00:15:38.000 --> 00:15:40.000]  我們在這個過程看到
[00:15:40.000 --> 00:15:42.000]  是彼拉多三次有機會
[00:15:42.000 --> 00:15:45.000]  是提問質疑
[00:15:45.000 --> 00:15:47.000]  他們的指控是不是成立的
[00:15:47.000 --> 00:15:49.000]  但是他這三次
[00:15:49.000 --> 00:15:52.000]  他的良心都是在提醒他
[00:15:52.000 --> 00:15:54.000]  不過都輕忽地
[00:15:54.000 --> 00:15:57.000]  他都在群眾的壓力之下
[00:15:57.000 --> 00:15:59.000]  他就錯過了這些機會
[00:15:59.000 --> 00:16:01.000]  明知道他眼前這個是異人
[00:16:01.000 --> 00:16:04.000]  他審不到有任何的罪證
[00:16:04.000 --> 00:16:07.000]  但是竟然彼拉多將他交給眾人
[00:16:07.000 --> 00:16:08.000]  釘死了耶穌
[00:16:08.000 --> 00:16:10.000]  看一看這個過程是怎樣發生
[00:16:10.000 --> 00:16:12.000]  我們一起讀第六節
[00:16:12.000 --> 00:16:14.000]  每逢這節期
[00:16:14.000 --> 00:16:17.000]  彼拉多照眾人所求的
[00:16:17.000 --> 00:16:19.000]  釋放一個囚犯給他們
[00:16:19.000 --> 00:16:22.000]  有個人名叫巴拉巴
[00:16:22.000 --> 00:16:24.000]  和作亂的人監禁在一起
[00:16:24.000 --> 00:16:27.000]  他們作亂的時候曾殺過人
[00:16:27.000 --> 00:16:30.000]  眾人想去求彼拉多
[00:16:30.000 --> 00:16:33.000]  照常例給他們辦理
[00:16:33.000 --> 00:16:37.000]  這件事是怎樣發生的呢
[00:16:37.000 --> 00:16:39.000]  明明兩個人
[00:16:39.000 --> 00:16:41.000]  你就說有條例
[00:16:41.000 --> 00:16:43.000]  在這個節期與節
[00:16:43.000 --> 00:16:46.000]  可以釋放一個囚犯
[00:16:46.000 --> 00:16:47.000]  兩個人這麼明顯
[00:16:47.000 --> 00:16:48.000]  你怎樣選呢
[00:16:48.000 --> 00:16:51.000]  一個是真正的殺人犯
[00:16:51.000 --> 00:16:52.000]  是重犯
[00:16:52.000 --> 00:16:54.000]  耶穌一個人都沒有殺過
[00:16:54.000 --> 00:16:57.000]  耶穌反而叫我們哀壽的
[00:16:57.000 --> 00:17:01.000]  我們要去赦免人的過犯
