
[00:00:00.000 --> 00:00:07.360]  今天我們要學習另一個爲主一切發良的功課
[00:01:21.320 --> 00:01:21.980]  真的輕了幾磅
[00:01:21.980 --> 00:01:23.480]  我不是開玩笑
[00:01:23.480 --> 00:01:25.480]  不過你不會覺得累
[00:01:25.480 --> 00:01:29.220]  physically(物質上)累,心裏不會累
[00:01:29.220 --> 00:01:30.800]  你不會覺得是一個重擔
[00:01:30.800 --> 00:01:34.100]  你不會覺得是一個負擔
[00:01:34.100 --> 00:01:36.580]  只有在這個前提上
[00:01:36.580 --> 00:01:38.800]  我們纔會
[00:01:38.800 --> 00:01:41.620]  因爲能夠讓別人去付出
[00:01:41.620 --> 00:01:43.800]  爲別人去付出
[00:01:43.800 --> 00:01:45.100]  去關心其他人
[00:01:45.100 --> 00:01:49.600]  而享受到服侍人的那種祝福和喜樂
[00:01:49.600 --> 00:01:52.620]  所以我們說同傳主愛
[00:01:52.620 --> 00:01:55.120]  我們更加需要這樣做法
[00:01:55.120 --> 00:01:58.760]  所以首先我想和大家看一節聖經
[00:01:58.760 --> 00:02:00.880]  哥倫多前書九章十六節
[00:02:00.880 --> 00:02:04.800]  我選擇用當代福音的翻譯
[00:02:04.800 --> 00:02:06.620]  因爲我覺得翻譯得很好
[00:02:06.620 --> 00:02:10.480]  幫助我們對這節聖經有另外一個體會
[00:02:10.480 --> 00:02:11.660]  一起讀一讀
[00:02:11.660 --> 00:02:12.880]  一起讀一讀這節聖經
[00:02:12.880 --> 00:02:14.560]  哥倫多前書九章十六節
[00:02:14.560 --> 00:02:15.640]  一起來
[00:02:15.640 --> 00:02:17.080]  「我傳福音
[00:02:17.080 --> 00:02:19.560]  並沒有什麼可以自誇的
[00:02:19.560 --> 00:02:22.200]  因爲這是責無旁派
[00:02:22.200 --> 00:02:24.200]  義不容辭的事
[00:02:24.200 --> 00:02:25.800]  如果我不傳福音
[00:02:25.800 --> 00:02:27.940]  就有禍了」
[00:02:27.940 --> 00:02:29.440]  我相信很多基督徒
[00:02:29.440 --> 00:02:30.840]  特別是你們來到會展這段時間
[00:02:30.840 --> 00:02:31.640]  你經常聽到
[00:02:31.640 --> 00:02:32.380]  基督徒傳福音
[00:02:32.380 --> 00:02:33.580]  基督徒做見證
[00:02:33.580 --> 00:02:35.900]  聽到好像已經沒有感覺了
[00:02:35.900 --> 00:02:38.720]  但是個個都知道要做這件事
[00:02:38.720 --> 00:02:41.220]  但是因爲要知道要做這件事
[00:02:41.220 --> 00:02:44.140]  很多基督徒很有壓力
[00:02:44.140 --> 00:02:45.740]  甚至很有罪疚感
[00:02:45.740 --> 00:02:46.580]  爲什麼呢?
[00:02:46.580 --> 00:02:47.680]  因爲保羅說
[00:02:47.680 --> 00:02:49.980]  我如果甘心做這件事
[00:02:49.980 --> 00:02:51.600]  就有賞賜了
[00:02:51.600 --> 00:02:53.160]  如果不甘心呢
[00:02:53.160 --> 00:02:56.120]  保羅說「責任就已經託付了我」
[00:02:56.120 --> 00:02:57.640]  你聽下去的時候就覺得
[00:02:57.640 --> 00:02:59.040]  哇,大事惹砸了
[00:02:59.040 --> 00:03:00.080]  你喜歡也好,不喜歡也好
[00:03:00.080 --> 00:03:01.320]  甘心也好,不甘心也好
[00:03:01.320 --> 00:03:02.520]  這是你的責任
[00:03:02.520 --> 00:03:04.780]  你必須要去做
[00:03:04.780 --> 00:03:06.280]  你做不到的時候
[00:03:06.280 --> 00:03:07.640]  其實有時候不是不想做
[00:03:07.640 --> 00:03:09.920]  是你做不到
[00:03:09.920 --> 00:03:13.120]  我們就會有些罪疚感
[00:03:13.120 --> 00:03:15.240]  但是當代福音的翻譯
[00:03:15.240 --> 00:03:16.880]  爲什麼我喜歡呢?
[00:03:16.880 --> 00:03:19.640]  它給我們另一個答案
[00:03:19.640 --> 00:03:20.960]  當代福音的翻譯說
[00:03:20.960 --> 00:03:26.120]  「這些是責無旁貸,義不容辭的事」
[00:03:26.120 --> 00:03:27.600]  是什麼意思呢?
[00:03:27.600 --> 00:03:28.960]  原來傳福音
[00:03:28.960 --> 00:03:32.680]  不是一個被動無可奈何的責任
[00:03:32.680 --> 00:03:33.840]  如果你覺得是犯法的
[00:03:33.840 --> 00:03:34.520]  他要做基督徒
[00:03:34.520 --> 00:03:36.280]  要傳福音做見證
[00:03:36.280 --> 00:03:38.200]  被動是一個責任
[00:03:38.200 --> 00:03:39.640]  你覺得不做不行
[00:03:39.640 --> 00:03:42.560]  所以有時候會覺得辛苦
[00:03:42.560 --> 00:03:44.880]  但是如果你看這個翻譯的時候
[00:03:44.880 --> 00:03:48.080]  它給我們另一個角度去看這件事
[00:03:48.080 --> 00:03:50.480]  原來傳福音爲了做見證
[00:03:50.480 --> 00:03:54.640]  是一個主動每個基督徒都會去做的事
[00:03:54.640 --> 00:03:55.560]  你是基督徒
[00:03:55.560 --> 00:03:57.560]  你很自然就會去做
[00:03:57.560 --> 00:03:59.800]  就好像我們見到人過馬路
[00:03:59.800 --> 00:04:02.200]  你也知道牧師在過馬路被人撞倒
[00:04:02.200 --> 00:04:03.720]  我們見到人過馬路
[00:04:03.720 --> 00:04:06.600]  這個人不像我們那樣守規矩
[00:04:06.600 --> 00:04:07.800]  又不走斑馬線
[00:04:07.800 --> 00:04:10.440]  又拿着手機在說話
[00:04:10.440 --> 00:04:11.880]  看不到有車在過來
[00:04:11.880 --> 00:04:13.400]  那你見到會怎樣?
[00:04:13.400 --> 00:04:14.720]  你見到會怎樣?
[00:04:14.720 --> 00:04:15.960]  你會怎樣做?
[00:04:15.960 --> 00:04:17.960]  你不認識他
[00:04:17.960 --> 00:04:20.520]  我相信一個正常人都會
[00:04:20.520 --> 00:04:23.720]  "看車啊,有車在過來"
[00:04:23.720 --> 00:04:25.920]  "牧師沒有聲音,不能這樣叫"
[00:04:25.920 --> 00:04:28.320]  心裏會不會叫?
[00:04:28.320 --> 00:04:29.640]  我相信都會吧
[00:04:29.640 --> 00:04:31.080]  因爲你見到一個人
[00:04:31.080 --> 00:04:32.360]  雖然他不對
[00:04:32.360 --> 00:04:35.040]  但是就連被撞倒都可大可小
[00:04:35.040 --> 00:04:36.520]  你都會這樣呼叫
[00:04:36.520 --> 00:04:41.560]  希望這件事不會發生
[00:04:41.560 --> 00:04:47.160]  那你會不會覺得很有壓力當你這樣做?
[00:04:47.160 --> 00:04:48.040]  爲什麼?
[00:04:48.040 --> 00:04:49.480]  爲什麼不會呢?
[00:04:49.480 --> 00:04:51.240]  你會不會覺得有壓力?
[00:04:51.240 --> 00:04:53.320]  因爲你覺得這是責無旁貸的事
[00:04:53.320 --> 00:04:55.600]  是你應該做的事
[00:04:55.600 --> 00:04:57.840]  是義不容辭的
[00:04:57.840 --> 00:05:01.720]  你不會眼睜睜看着一個人被撞倒
[00:05:01.720 --> 00:05:03.960]  就好像你見到一個小朋友
[00:05:03.960 --> 00:05:06.440]  在一個很高的猴橋裏抓住
[00:05:06.440 --> 00:05:07.640]  你發覺看到了
[00:05:07.640 --> 00:05:10.200]  他抓不住了,就會掉下來
[00:05:10.200 --> 00:05:11.320]  遙遙欲墜
[00:05:11.320 --> 00:05:12.640]  家人不在身邊
[00:05:12.640 --> 00:05:13.880]  你見到
[00:05:13.880 --> 00:05:15.000]  你會怎樣做?
[00:05:15.000 --> 00:05:16.040]  你又是不認識他
[00:05:16.040 --> 00:05:17.600]  你會怎樣做呢?
[00:05:17.600 --> 00:05:18.800]  你會衝過去
[00:05:18.800 --> 00:05:20.360]  接住他
[00:05:20.360 --> 00:05:23.520]  因爲你不希望見到小朋友在這麼高跌下來的時候
[00:05:23.520 --> 00:05:26.200]  會受到傷害
[00:05:26.200 --> 00:05:27.800]  你會不會覺得是一種重擔?
[00:05:27.800 --> 00:05:28.760]  一個負擔?
[00:05:28.760 --> 00:05:30.040]  不會
[00:05:30.040 --> 00:05:31.640]  爲什麼?
[00:05:31.640 --> 00:05:34.040]  因爲你覺得這些事應該做
[00:05:34.040 --> 00:05:35.640]  是義不容辭的事
[00:05:35.640 --> 00:05:36.600]  是責無旁貸
[00:05:36.600 --> 00:05:39.720]  每個人見到魚子裝含魚井
[00:05:39.720 --> 00:05:40.920]  講講古文
[00:05:40.920 --> 00:05:42.880]  你都會去抓住他
[00:05:42.880 --> 00:05:44.360]  何況我們腳肚
[00:05:44.360 --> 00:05:48.040]  很自然你就會這樣做了
[00:05:48.040 --> 00:05:50.040]  所以呢
[00:05:50.040 --> 00:05:51.880]  其實呢
[00:05:51.880 --> 00:05:52.800]  不用內疚的
[00:05:52.800 --> 00:05:54.480]  我們每一個人呢
[00:05:54.480 --> 00:05:57.400]  都很樂意去幫助別人的,對不對?
[00:05:57.400 --> 00:05:58.240]  如果你能夠的話
[00:05:58.240 --> 00:06:00.320]  我相信我們大家都很想幫助別人
[00:06:00.320 --> 00:06:01.200]  拯救別人
[00:06:01.200 --> 00:06:05.000]  我們大家都會做一個好撒馬尼亞人的
[00:06:05.000 --> 00:06:07.520]  那我們的問題在哪裏呢?
[00:06:07.520 --> 00:06:10.360]  問題在哪裏?
[00:06:10.360 --> 00:06:14.360]  問題在原來我們不是時時看到別人的危險
[00:06:14.360 --> 00:06:15.600]  好人好像站在那裏
[00:06:15.600 --> 00:06:18.240]  沒什麼,幫什麼,救什麼
[00:06:18.240 --> 00:06:20.120]  我們不是時時看到人
[00:06:20.120 --> 00:06:21.480]  落在危險當中
[00:06:21.480 --> 00:06:23.680]  需要你幫忙,需要你救助
[00:06:23.680 --> 00:06:25.680]  所以你就不動
[00:06:25.680 --> 00:06:28.560]  站在那裏
[00:06:28.560 --> 00:06:29.400]  馬太兄姐妹
[00:06:29.400 --> 00:06:31.440]  其實這件事呢
[00:06:31.440 --> 00:06:33.120]  就是今天我要教你的
[00:06:33.120 --> 00:06:37.600]  就是今天我們要從耶穌的身上去學習的
[00:06:37.600 --> 00:06:39.000]  聖經告訴我們
[00:06:39.000 --> 00:06:41.000]  馬太九章三十六節
[00:06:41.000 --> 00:06:42.960]  耶穌看見很多人
[00:06:42.960 --> 00:06:43.840]  另一個版本說
[00:06:43.840 --> 00:06:46.000]  耶穌看見一羣一羣的人
[00:06:46.000 --> 00:06:47.560]  耶穌看見那些人
[00:06:47.560 --> 00:06:50.520]  心裏就起了憐憫
[00:06:50.520 --> 00:06:53.160]  因爲他們顛沛流離
[00:06:53.160 --> 00:06:57.720]  好像沒有牧人照顧的迷羊一樣
[00:06:57.720 --> 00:07:00.360]  如果我們看那段聖經的上文下理的時候
[00:07:00.360 --> 00:07:01.480]  其實你會知道
[00:07:01.480 --> 00:07:02.680]  耶穌在那個時間
[00:07:02.680 --> 00:07:06.560]  剛剛是周遊各城各鄉
[00:07:06.560 --> 00:07:07.720]  去做傳福音的工作
[00:07:07.720 --> 00:07:09.360]  然後那些人就來見耶穌
[00:07:09.360 --> 00:07:10.680]  聽耶穌的講道
[00:07:10.680 --> 00:07:12.280]  這就是背景
[00:07:12.280 --> 00:07:15.360]  所以耶穌看見的這些人
[00:07:15.360 --> 00:07:16.240]  一羣一羣人
[00:07:16.240 --> 00:07:17.760]  很多人出來
[00:07:17.760 --> 00:07:20.040]  這些並不是無家可歸
[00:07:20.040 --> 00:07:20.800]  homeless(無家可歸)
[00:07:20.800 --> 00:07:22.080]  沒有人照顧
[00:07:22.080 --> 00:07:23.520]  或者好像中國農村
[00:07:23.520 --> 00:07:26.080]  湧去城市裏面做工的那些盲流
[00:07:26.080 --> 00:07:27.560]  那些文工
[00:07:27.560 --> 00:07:29.040]  離開家裏很遠
[00:07:29.040 --> 00:07:30.720]  No
[00:07:30.720 --> 00:07:32.040]  這些人
[00:07:32.040 --> 00:07:33.800]  全部都是有家庭
[00:07:33.800 --> 00:07:35.480]  有工作
[00:07:35.480 --> 00:07:40.360]  並不是生活上沒有人照顧那些人
[00:07:40.360 --> 00:07:42.120]  如果你瞭解了這個情況的時候
[00:07:42.120 --> 00:07:43.400]  你就會知道耶穌說
[00:07:43.400 --> 00:07:44.880]  他們顛沛流離
[00:07:44.880 --> 00:07:50.840]  好像沒有牧人照顧的迷羊一樣的時候
[00:07:50.840 --> 00:07:53.240]  原來耶穌是描寫這些人
[00:07:53.240 --> 00:07:56.400]  那個屬靈的光景
[00:07:56.400 --> 00:08:00.600]  和精神的狀況
[00:08:00.600 --> 00:08:02.320]  兄弟姐妹朋友
[00:08:02.320 --> 00:08:03.640]  其實我們每天都見到很多人
[00:08:03.640 --> 00:08:05.640]  可能都是那羣人還沒頂上
[00:08:05.640 --> 00:08:07.200]  上班、回家、到處去
[00:08:07.200 --> 00:08:08.200]  間中去買菜的時候
[00:08:08.200 --> 00:08:10.040]  會見到一些你不認識的人
[00:08:10.040 --> 00:08:13.480]  但是每天都會見到很多很多人
[00:08:13.480 --> 00:08:15.400]  你看不看到有什麼需要
[00:08:15.400 --> 00:08:15.880]  沒有啊
[00:08:15.880 --> 00:08:17.080]  有工作、有家人
[00:08:17.080 --> 00:08:18.120]  各樣似乎都很好
[00:08:18.120 --> 00:08:21.600]  因爲你見到表面的東西
[00:08:21.600 --> 00:08:24.760]  但是當你有時間
[00:08:24.760 --> 00:08:26.400]  安靜坐下
[00:08:26.400 --> 00:08:29.080]  留心看人們的樣子
[00:08:29.080 --> 00:08:30.440]  看人們怎樣坐
[00:08:30.440 --> 00:08:31.280]  怎樣站
[00:08:31.280 --> 00:08:32.320]  怎樣走路
[00:08:32.320 --> 00:08:34.040]  怎樣說話
[00:08:34.040 --> 00:08:35.840]  留心一點
[00:08:35.840 --> 00:08:38.400]  可能你看到的是另一幅圖畫
[00:08:38.400 --> 00:08:40.760]  現在我們生活太忙了
[00:08:40.760 --> 00:08:41.600]  是吧
[00:08:41.600 --> 00:08:43.120]  每個人都很忙
[00:08:43.120 --> 00:08:43.920]  忙別人的事
[00:08:43.920 --> 00:08:44.920]  忙自己的事
[00:08:44.920 --> 00:08:47.080]  又家庭、又小孩、又做工
[00:08:47.080 --> 00:08:48.520]  還要回教會服侍
[00:08:48.520 --> 00:08:50.680]  很多事情
[00:08:50.680 --> 00:08:51.680]  很多時候我們就算
[00:08:51.680 --> 00:08:54.520]  幾個圖的心都不靜
[00:08:54.520 --> 00:08:55.600]  以致很多時候
[00:08:55.600 --> 00:08:58.000]  我們缺乏一種屬靈的眼目
[00:08:58.000 --> 00:09:00.840]  去留心看看身邊的人到底有什麼事
[00:09:00.840 --> 00:09:04.360]  發生在他們的身上
[00:09:04.360 --> 00:09:06.400]  所以有很多事情不是
[00:09:06.400 --> 00:09:07.280]  沒有樣子我們能看到
[00:09:07.280 --> 00:09:08.280]  而是我們看不到
[00:09:08.280 --> 00:09:11.320]  我們選擇看不到
[00:09:11.320 --> 00:09:12.640]  所以我想請大家
[00:09:12.640 --> 00:09:14.200]  一兩分鐘安靜下來
[00:09:14.200 --> 00:09:14.920]  OK
[00:09:14.920 --> 00:09:16.400]  安靜下來
[00:09:16.400 --> 00:09:18.360]  我們再看看周圍的人
[00:09:18.360 --> 00:09:21.000]  不知道大家看不看到
[00:09:21.000 --> 00:09:22.960]  我們周圍
[00:09:22.960 --> 00:09:26.640]  不單單是有很多人
[00:09:26.640 --> 00:09:27.440]  不知道大家看不看到
[00:09:27.440 --> 00:09:29.880]  其實這些人
[00:09:29.880 --> 00:09:32.000]  生命裏面
[00:09:32.000 --> 00:09:33.840]  充滿了失望
[00:09:33.840 --> 00:09:35.120]  恐懼
[00:09:35.120 --> 00:09:36.800]  氣餒
[00:09:36.800 --> 00:09:38.200]  迷失
[00:09:38.200 --> 00:09:39.680]  孤獨
[00:09:39.680 --> 00:09:41.040]  睏乏
[00:09:41.040 --> 00:09:43.640]  無助
[00:09:43.640 --> 00:09:44.920]  當我們能夠安靜下來
[00:09:44.920 --> 00:09:46.360]  留心看看
[00:09:46.360 --> 00:09:48.520]  經常在身邊出現的人的時候
[00:09:48.520 --> 00:09:50.840]  我相信你不難發覺有很多人
[00:09:50.840 --> 00:09:54.240]  是落在其中一些處境當中
[00:09:54.240 --> 00:09:55.960]  不單如此
[00:09:55.960 --> 00:09:58.280]  我不知道
[00:09:58.280 --> 00:10:01.160]  當你看到這樣的人的時候
[00:10:01.160 --> 00:10:04.000]  有沒有看到自己的影子
[00:10:04.000 --> 00:10:06.440]  可能我們其中有些人
[00:10:06.440 --> 00:10:11.440]  都是落在類似這樣的情況下
[00:10:11.440 --> 00:10:12.440]  弟兄姊妹
[00:10:12.440 --> 00:10:15.680]  我們有一個40 days of community
[00:10:15.680 --> 00:10:17.320]  the light together
[00:10:17.320 --> 00:10:18.320]  一起發亮
[00:10:18.320 --> 00:10:21.600]  我們希望能夠在這40天裏面
[00:10:21.600 --> 00:10:23.760]  一起去學習
[00:10:23.760 --> 00:10:25.560]  將耶穌的愛
[00:10:25.560 --> 00:10:27.120]  帶到這些人的生命當中
[00:10:27.120 --> 00:10:31.280]  因爲只有耶穌的愛才能夠幫助他們解決這些問題
[00:10:31.280 --> 00:10:34.440]  才能夠幫助他們填補他們心靈裏的那種空虛
[00:10:34.440 --> 00:10:35.320]  將平安
[00:10:35.320 --> 00:10:36.120]  將盼望
[00:10:36.120 --> 00:10:36.920]  將勇氣
[00:10:36.920 --> 00:10:38.360]  將恩典
[00:10:38.360 --> 00:10:39.000]  信心
[00:10:39.000 --> 00:10:40.240]  力量
[00:10:40.240 --> 00:10:42.280]  是賜給他們的
[00:10:42.280 --> 00:10:43.640]  我們信耶穌的人
[00:10:43.640 --> 00:10:45.560]  我們隨時已經能夠得到
[00:10:45.560 --> 00:10:47.120]  但是這些人還沒有知道
[00:10:47.120 --> 00:10:49.080]  這些人還沒有得到
[00:10:49.080 --> 00:10:49.880]  求神幫助我們
[00:10:49.880 --> 00:10:53.080]  不單單是自己去拿
[00:10:53.080 --> 00:10:55.880]  並且能夠透過分享耶穌的愛
[00:10:55.880 --> 00:10:59.880]  也帶給這些朋友
[00:10:59.880 --> 00:11:03.520]  因爲他們屬靈的生命需要你的照顧
[00:11:03.520 --> 00:11:05.240]  他們精神的健康
[00:11:05.240 --> 00:11:07.720]  精神的生活空虛無着
[00:11:07.720 --> 00:11:14.200]  需要你將神的愛帶到他們當中
[00:11:14.200 --> 00:11:15.680]  今天要和大家分享的是
[00:11:15.680 --> 00:11:19.040]  有幾件很實際的事情我們可以做
[00:11:19.040 --> 00:11:21.200]  剛纔帶領我們唱歌的
[00:11:21.200 --> 00:11:22.600]  敬拜的弟兄姊妹
[00:11:22.600 --> 00:11:27.880]  和我們分享她的小孩的《聖經》說什麼呢?
[00:11:27.880 --> 00:11:29.880]  愛除非變成了行動
[00:11:29.880 --> 00:11:31.760]  當你能夠將愛變成了行動的時候
[00:11:31.760 --> 00:11:33.880]  你就能夠經歷愛了
[00:11:33.880 --> 00:11:35.280]  不單單是給出愛
[00:11:35.280 --> 00:11:36.760]  在你付出的同時
[00:11:36.760 --> 00:11:38.760]  你能夠經歷這一種的愛
[00:11:38.760 --> 00:11:40.480]  所以有幾件事
[00:11:40.480 --> 00:11:42.720]  在這幾個星期我們就一起學習去做
[00:11:42.720 --> 00:11:43.480]  一起學習去做
[00:11:43.480 --> 00:11:44.280]  第一件事
[00:11:44.280 --> 00:11:47.280]  祈求見證的機會
[00:11:47.280 --> 00:11:49.360]  《宮羅書》第四章第三節
[00:11:49.360 --> 00:11:52.800]  說你們要專心祈禱求上帝
[00:11:52.800 --> 00:11:55.080]  給我們打開傳道的門
[00:11:55.080 --> 00:11:59.520]  讓我們有機會傳揚基督的奧祕
[00:11:59.520 --> 00:12:01.360]  當我們看到身邊的人
[00:12:01.360 --> 00:12:03.040]  每天見到、碰到的
[00:12:03.040 --> 00:12:05.040]  有些熟悉、有些不太熟悉的
[00:12:05.040 --> 00:12:07.440]  當我們見到這些人有需要的時候
[00:12:07.440 --> 00:12:08.880]  特別是肅靈的需要
[00:12:08.880 --> 00:12:11.560]  我相信我們基督徒很自然都會去祈禱的
[00:12:11.560 --> 00:12:12.240]  會不會呢?
[00:12:12.240 --> 00:12:13.960]  我們都很自然會去祈禱
[00:12:13.960 --> 00:12:15.320]  但是我鼓勵大家
[00:12:15.320 --> 00:12:16.520]  爲什麼我們有小組呢?
[00:12:16.520 --> 00:12:19.240]  因爲一起祈禱的力量
[00:12:19.240 --> 00:12:20.960]  是不一樣的
[00:12:20.960 --> 00:12:23.680]  聖經鼓勵我們要時時一起祈禱
[00:12:23.680 --> 00:12:26.240]  因爲聖經說你們中間有兩三個人
[00:12:26.240 --> 00:12:29.600]  如果同心合意去祈求什麼事
[00:12:29.600 --> 00:12:32.960]  天父就會爲我們成全
[00:12:32.960 --> 00:12:34.560]  所以我鼓勵在小組裏面
[00:12:34.560 --> 00:12:35.680]  如果你已經參加小組
[00:12:35.680 --> 00:12:37.120]  這個禮拜開小組的時候
[00:12:37.120 --> 00:12:38.320]  找少許時間
[00:12:38.320 --> 00:12:39.720]  大家坐下
[00:12:39.720 --> 00:12:40.920]  不需要多
[00:12:40.920 --> 00:12:44.480]  每一個組員分享一個人的名稱
[00:12:44.480 --> 00:12:45.600]  將它記下
[00:12:45.600 --> 00:12:46.600]  找個書記
[00:12:46.600 --> 00:12:47.680]  每一個小組的組員
[00:12:47.680 --> 00:12:49.920]  分享一個人的人名
[00:12:49.920 --> 00:12:51.520]  這個人名是什麼人名呢?
[00:12:51.520 --> 00:12:55.080]  是你心裏面很想見到他信耶穌的
[00:12:55.080 --> 00:12:56.600]  你很想他信主
[00:12:56.600 --> 00:12:58.240]  將他講出來
[00:12:58.240 --> 00:13:00.360]  然後大家一起在小組裏面
[00:13:00.360 --> 00:13:02.640]  爲這些人祈禱
[00:13:02.640 --> 00:13:04.200]  弟兄姊妹
[00:13:04.200 --> 00:13:05.960]  我知道大家都祈禱
[00:13:05.960 --> 00:13:08.080]  但是有時我們祈禱好像是一種
[00:13:08.080 --> 00:13:10.280]  基督徒生活的方式
[00:13:10.280 --> 00:13:11.840]  你信不信祈禱的力量?
[00:13:11.840 --> 00:13:13.440]  你信不信神會聽祈禱?
[00:13:13.440 --> 00:13:14.680]  I do
[00:13:14.680 --> 00:13:16.520]  每天早上起牀我和師母第一件事
[00:13:16.520 --> 00:13:17.600]  就是祈禱
[00:13:17.600 --> 00:13:20.360]  特別是爲我們不信的親友祈禱
[00:13:20.360 --> 00:13:22.280]  我估計大家都這樣做
[00:13:22.280 --> 00:13:23.480]  祈禱是有力量的
[00:13:23.480 --> 00:13:25.240]  這些人可能會抗拒你
[00:13:25.240 --> 00:13:26.680]  不聽你分享你的見證
[00:13:26.680 --> 00:13:28.520]  不聽你邀請
[00:13:28.520 --> 00:13:29.600]  不受你的邀請
[00:13:29.600 --> 00:13:32.200]  但是他不能夠拒絕你爲他祈禱
[00:13:32.200 --> 00:13:33.800]  不能夠
[00:13:33.800 --> 00:13:35.400]  而祈禱的力量
[00:13:35.400 --> 00:13:38.440]  是直接去到他們心靈的深處
[00:13:38.440 --> 00:13:41.280]  進入他們的心靈當中
[00:13:41.280 --> 00:13:43.400]  當然保羅在這裏
[00:13:43.400 --> 00:13:45.480]  告訴我們他的祈求是什麼呢?
[00:13:45.480 --> 00:13:48.400]  神單單是爲這些不信主人祈禱的
[00:13:48.400 --> 00:13:51.080]  保羅的祈禱是求上帝讓我們
[00:13:51.080 --> 00:13:53.800]  敞開全道的門
[00:13:53.800 --> 00:13:55.120]  聽到沒有?
[00:13:55.120 --> 00:13:58.240]  當我們學習向天父祈禱的時候
[00:13:58.240 --> 00:13:59.440]  我會告訴你
[00:13:59.440 --> 00:14:00.800]  你會經歷到的
[00:14:00.800 --> 00:14:05.040]  原來神真的爲我們預備了很多機會
[00:14:05.040 --> 00:14:08.080]  你不要因爲這樣而不祈禱
[00:14:08.080 --> 00:14:09.800]  但是你祈禱的時候
[00:14:09.800 --> 00:14:11.240]  神的靈就會讓你看到
[00:14:11.240 --> 00:14:13.920]  其實神不斷爲你預備很多機會
[00:14:13.920 --> 00:14:16.600]  因爲神很希望使用你
[00:14:16.600 --> 00:14:20.160]  將愛帶給那些未信耶穌基督的人
[00:14:20.160 --> 00:14:23.560]  所以我鼓勵大家試一下
[00:14:23.560 --> 00:14:24.560]  在幾個星期
[00:14:24.560 --> 00:14:25.720]  你沒有這個習慣
[00:14:25.720 --> 00:14:27.560]  開始培養這個習慣
[00:14:27.560 --> 00:14:29.360]  爲那些未信主的朋友祈禱
[00:14:29.360 --> 00:14:31.480]  不要單單寫回應卡
[00:14:31.480 --> 00:14:32.400]  祈禱卡上面
[00:14:32.400 --> 00:14:33.840]  當然我們會爲你祈禱的
[00:14:33.840 --> 00:14:35.200]  不過你自己也要祈禱
[00:14:35.200 --> 00:14:37.200]  少了一切去祈禱
[00:14:37.200 --> 00:14:38.880]  然後靠神給你有機會
[00:14:38.880 --> 00:14:41.040]  可以向那些人做見證
[00:14:41.040 --> 00:14:42.280]  當然
[00:14:42.280 --> 00:14:43.760]  當你向那些人做見證以先
[00:14:43.760 --> 00:14:44.800]  我相信有一件事
[00:14:44.800 --> 00:14:45.800]  你可以考慮的
[00:14:45.800 --> 00:14:49.000]  就是先和他建立好一個好的關係
[00:14:49.000 --> 00:14:51.000]  因爲如果大家沒有一個良好的關係
[00:14:51.000 --> 00:14:52.320]  大家沒有一種信任
