
[00:00:00.000 --> 00:00:02.000]  各位姐妹們
[00:03:27.000 --> 00:03:33.000]  歷代以來這道的圍牆是標誌著猶太人
[00:03:33.000 --> 00:03:39.000]  和外邦人的分開和敵意
[00:03:39.000 --> 00:03:41.000]  從另一個角度來看
[00:03:41.000 --> 00:03:46.000]  這道的牆都是標誌著人間其他的圍牆
[00:03:46.000 --> 00:03:52.000]  其中一幢的圍牆就是代表著人和神隔絕的牆
[00:03:52.000 --> 00:03:58.000]  另一幢的牆就是人和人隔絕的牆
[00:03:58.000 --> 00:04:03.000]  首先猶太人和外邦人的牆
[00:04:03.000 --> 00:04:09.000]  是標誌著人和神隔絕的牆
[00:04:09.000 --> 00:04:12.000]  在聖經那裏講給我們知道
[00:04:12.000 --> 00:04:15.000]  就是說人本來和神一起生活的
[00:04:15.000 --> 00:04:20.000]  當人犯罪了之後就必須要與神分開
[00:04:20.000 --> 00:04:23.000]  人是犯了甚麼罪呢?
[00:04:23.000 --> 00:04:28.000]  人的罪就是人不願意承認神是創造主
[00:04:28.000 --> 00:04:33.000]  亦不願意聽神的吩咐
[00:04:33.000 --> 00:04:35.000]  因為這樣的緣故
[00:04:35.000 --> 00:04:38.000]  人必須要離開伊甸園
[00:04:38.000 --> 00:04:40.000]  自此之後
[00:04:40.000 --> 00:04:46.000]  人和神之間就有一幢厚厚的牆
[00:04:46.000 --> 00:04:51.000]  人雖然是感受到好像有神的存在
[00:04:51.000 --> 00:04:56.000]  人都是希望去再找回這位的神
[00:04:56.000 --> 00:05:00.000]  但是是找不見這位的神
[00:05:00.000 --> 00:05:03.000]  科學家嘗試用不同的方式
[00:05:03.000 --> 00:05:06.000]  是要證明神的存在
[00:05:06.000 --> 00:05:07.000]  是要去太空那裏
[00:05:07.000 --> 00:05:10.000]  想去看看是否神是存在
[00:05:10.000 --> 00:05:13.000]  哲學家用種種的思辨
[00:05:13.000 --> 00:05:15.000]  是希望證明神的存在
[00:05:15.000 --> 00:05:17.000]  但是都是不成功的
[00:05:17.000 --> 00:05:22.000]  因為神是不能夠在實驗室被去驗證的
[00:05:22.000 --> 00:05:27.000]  神是不能夠用我的頭腦被箍住的
[00:05:27.000 --> 00:05:29.000]  更重要的是
[00:05:29.000 --> 00:05:34.000]  人是找不到神的
[00:05:34.000 --> 00:05:37.000]  因為人和神之間
[00:05:37.000 --> 00:05:41.000]  有一幢厚厚的圍牆
[00:05:41.000 --> 00:05:45.000]  除此之外,聖經告訴我們
[00:05:45.000 --> 00:05:50.000]  人和人之間都有一幢厚厚的牆
[00:05:50.000 --> 00:05:52.000]  人繼續犯罪
[00:05:52.000 --> 00:05:59.000]  所做的錯事繼續加厚這幢牆
[00:05:59.000 --> 00:06:01.000]  當人犯了罪之後
[00:06:01.000 --> 00:06:05.000]  神問阿當你做過甚麼事
[00:06:05.000 --> 00:06:07.000]  阿當就將所有的問題
[00:06:07.000 --> 00:06:11.000]  都推到自己的妻子的身上
[00:06:11.000 --> 00:06:15.000]  這個是代表著罪的勢力
[00:06:15.000 --> 00:06:21.000]  原來罪的勢力是可以將親情扯開的
[00:06:21.000 --> 00:06:26.000]  夫婦是代表人間的至情至性的愛
[00:06:26.000 --> 00:06:28.000]  是很親密的關係
[00:06:28.000 --> 00:06:30.000]  都是可以扯開
[00:06:30.000 --> 00:06:34.000]  都是可以破裂的
[00:06:34.000 --> 00:06:36.000]  所以怪不得
[00:06:36.000 --> 00:06:39.000]  在我們的家庭生活當中
[00:06:39.000 --> 00:06:41.000]  夫婦間著實
[00:06:41.000 --> 00:06:45.000]  存著一幢厚厚的牆
[00:06:45.000 --> 00:06:47.000]  不少的時候
[00:06:47.000 --> 00:06:49.000]  兩夫婦住在一起
[00:06:49.000 --> 00:06:52.000]  是可以沒有真正的和平
[00:06:52.000 --> 00:06:54.000]  甚至是真幸
[00:06:54.000 --> 00:06:58.000]  夫婦會為一些事情據理力爭
[00:06:58.000 --> 00:07:00.000]  要贏取那個議論
[00:07:00.000 --> 00:07:03.000]  甚至要將自己的另一半擊倒
[00:07:03.000 --> 00:07:07.000]  夫婦間有時候甚至很粗暴的
[00:07:07.000 --> 00:07:09.000]  是會虐待對方的
[00:07:09.000 --> 00:07:11.000]  講一些說話
[00:07:11.000 --> 00:07:13.000]  在嫁會沒有聽過的
[00:07:13.000 --> 00:07:15.000]  朋友不會聽的
[00:07:15.000 --> 00:07:18.000]  就偏偏講一些說話
[00:07:18.000 --> 00:07:21.000]  是要傷害自己的另一半
[00:07:21.000 --> 00:07:23.000]  這個就是講出
[00:07:23.000 --> 00:07:29.000]  家庭當中夫婦間那幢牆
[00:07:29.000 --> 00:07:31.000]  除此之外
[00:07:31.000 --> 00:07:34.000]  一家人一起生活
[00:07:34.000 --> 00:07:35.000]  應該是愉快的
[00:07:35.000 --> 00:07:37.000]  應該是互相尊重的
[00:07:37.000 --> 00:07:39.000]  應該是有情愛的
[00:07:39.000 --> 00:07:42.000]  但是不是一定的
[00:07:42.000 --> 00:07:44.000]  很多時候在家庭當中
[00:07:44.000 --> 00:07:48.000]  只是有憎恨
[00:07:48.000 --> 00:07:50.000]  我認識一位朋友
[00:07:50.000 --> 00:07:53.000]  在幾年前跟我分享他的一些經歷
[00:07:53.000 --> 00:07:56.000]  他爸爸在五年前去世
[00:07:56.000 --> 00:07:58.000]  他爸爸病得很嚴重的時候
[00:07:58.000 --> 00:08:03.000]  他從溫哥華回來見爸爸
[00:08:03.000 --> 00:08:05.000]  在爸爸的病床那裏
[00:08:05.000 --> 00:08:09.000]  他問爸爸一個四十年來
[00:08:09.000 --> 00:08:13.000]  都沒有問過的問題
[00:08:13.000 --> 00:08:15.000]  因為在他小學的時候
[00:08:15.000 --> 00:08:17.000]  沒有錢交學費
[00:08:17.000 --> 00:08:19.000]  於是就去到爸爸那裏
[00:08:19.000 --> 00:08:21.000]  爸爸做工那裏
[00:08:21.000 --> 00:08:24.000]  想跟爸爸拿錢交學費
[00:08:24.000 --> 00:08:26.000]  在那裏他見到爸爸
[00:08:26.000 --> 00:08:29.000]  身邊有一個女人
[00:08:29.000 --> 00:08:32.000]  爸爸見到她的時候
[00:08:32.000 --> 00:08:36.000]  爸爸沒有認她是兒子
[00:08:36.000 --> 00:08:41.000]  後來弟兄知道那位女人
[00:08:41.000 --> 00:08:45.000]  是另外的一個媽媽
[00:08:45.000 --> 00:08:48.000]  這個問題
[00:08:48.000 --> 00:08:53.000]  營繞在這個五十七歲的男人
[00:08:53.000 --> 00:08:57.000]  生命裏面有四十年的時間
[00:08:57.000 --> 00:08:59.000]  他很想問爸爸
[00:08:59.000 --> 00:09:02.000]  爸爸,為什麼你這樣做?
[00:09:02.000 --> 00:09:06.000]  這個就是家庭的圍牆
[00:09:06.000 --> 00:09:09.000]  斷絕的牆
[00:09:09.000 --> 00:09:11.000]  除此之外
[00:09:11.000 --> 00:09:13.000]  我們很多時候在工作的地方
[00:09:13.000 --> 00:09:16.000]  都是面對著很多的圍牆
[00:09:16.000 --> 00:09:18.000]  有些時候我覺得做工的地方
[00:09:18.000 --> 00:09:20.000]  是好像人間地獄
[00:09:20.000 --> 00:09:23.000]  同時間的爭吵、閒言閒語
[00:09:23.000 --> 00:09:27.000]  說謊話、辦公室的政治等等
[00:09:27.000 --> 00:09:33.000]  叫我們很討厭辦公室裏面的人際關係
[00:09:33.000 --> 00:09:34.000]  事實上
[00:09:34.000 --> 00:09:37.000]  在我們做工的地方
[00:09:37.000 --> 00:09:43.000]  都是存在一道道很厚的圍牆
[00:09:43.000 --> 00:09:45.000]  這些的牆
[00:09:45.000 --> 00:09:50.000]  和猶太人和外邦人的隔絕的牆
[00:09:50.000 --> 00:09:56.000]  都是說出在人的生命裏面沒有和平
[00:09:56.000 --> 00:09:59.000]  如果生命是這樣的話
[00:09:59.000 --> 00:10:03.000]  人怎樣可以打破這些的牆
[00:10:03.000 --> 00:10:06.000]  能夠得到生命的和睦呢?
[00:10:06.000 --> 00:10:08.000]  在今早我們所讀的聖經
[00:10:08.000 --> 00:10:10.000]  在二弗所書的二章十三至十八節
[00:10:10.000 --> 00:10:14.000]  就說到這些牆的拆毀
[00:10:14.000 --> 00:10:17.000]  答案是很簡單又是很直接的
[00:10:17.000 --> 00:10:21.000]  簡單到直接到是難以置信
[00:10:21.000 --> 00:10:23.000]  難以相信
[00:10:23.000 --> 00:10:26.000]  因為答案就是
[00:10:26.000 --> 00:10:28.000]  要拆毀這些牆
[00:10:28.000 --> 00:10:31.000]  就是耶穌基督
[00:10:31.000 --> 00:10:33.000]  耶穌基督
[00:10:33.000 --> 00:10:36.000]  耶穌基督
[00:10:36.000 --> 00:10:40.000]  耶穌基督是和睦
[00:10:40.000 --> 00:10:45.000]  耶穌基督是來到世界上要拆毀人與神之間的牆
[00:10:45.000 --> 00:10:48.000]  人與人之間的牆
[00:10:48.000 --> 00:10:51.000]  耶穌基督拆毀這些牆
[00:10:51.000 --> 00:10:55.000]  帶來真正的和睦和平
[00:10:55.000 --> 00:10:58.000]  甚麼叫做和平?
[00:10:58.000 --> 00:11:00.000]  甚麼叫做和睦?
[00:11:00.000 --> 00:11:03.000]  和平和睦不是指
[00:11:03.000 --> 00:11:05.000]  以後沒有戰爭了
[00:11:05.000 --> 00:11:08.000]  以後沒有矛盾了
[00:11:08.000 --> 00:11:12.000]  和平和睦一個更深的意思就是說
[00:11:12.000 --> 00:11:15.000]  就算在真戰的當中
[00:11:15.000 --> 00:11:17.000]  在矛盾的當中
[00:11:17.000 --> 00:11:25.000]  耶穌基督的和睦是帶來給人有救恩救贖
[00:11:25.000 --> 00:11:27.000]  同樣就是說
[00:11:27.000 --> 00:11:29.000]  在矛盾的當中
[00:11:29.000 --> 00:11:31.000]  在真戰的當中
[00:11:31.000 --> 00:11:35.000]  耶穌基督是會帶給你們真正的和平
[00:11:35.000 --> 00:11:37.000]  真正的和睦
[00:11:37.000 --> 00:11:40.000]  因為耶穌基督來到世界上
[00:11:40.000 --> 00:11:43.000]  是要拆毀人間的牆
[00:11:43.000 --> 00:11:46.000]  拆毀人與神之間的牆
[00:11:46.000 --> 00:11:49.000]  拆毀人與人之間的牆
[00:11:49.000 --> 00:11:51.000]  所以弟兄姊妹們
[00:11:51.000 --> 00:11:55.000]  如果我們想經歷和睦的話
[00:11:55.000 --> 00:11:56.000]  第一
[00:11:56.000 --> 00:12:00.000]  我們必須求耶穌
[00:12:00.000 --> 00:12:08.000]  求耶穌拆毀我們與神之間的牆
[00:12:08.000 --> 00:12:11.000]  在第十四節這樣說
[00:12:11.000 --> 00:12:14.000]  祂使我們和睦
[00:12:14.000 --> 00:12:16.000]  原文就是說
[00:12:16.000 --> 00:12:19.000]  祂使我們的和睦
[00:12:19.000 --> 00:12:21.000]  第十八節這樣說
[00:12:21.000 --> 00:12:23.000]  因為我們兩下
[00:12:23.000 --> 00:12:27.000]  藉著祂被一個聖靈所感
[00:12:27.000 --> 00:12:33.000]  得以進到父面前
[00:12:33.000 --> 00:12:39.000]  得以進到父面前
[00:12:39.000 --> 00:12:42.000]  這段經文就是告訴我們
[00:12:42.000 --> 00:12:45.000]  耶穌基督是我們的和睦
[00:12:45.000 --> 00:12:50.000]  是耶穌基督叫我們能夠得到和睦
[00:12:50.000 --> 00:12:54.000]  耶穌基督帶領我們去到神
[00:12:54.000 --> 00:12:56.000]  父神那裏
[00:12:56.000 --> 00:12:59.000]  所以意思就是說
[00:12:59.000 --> 00:13:02.000]  能夠與神和睦
[00:13:02.000 --> 00:13:05.000]  這個不是你的工作
[00:13:05.000 --> 00:13:07.000]  能夠與神和睦
[00:13:07.000 --> 00:13:09.000]  這個是基督的工作
[00:13:09.000 --> 00:13:12.000]  是神的工作
[00:13:12.000 --> 00:13:14.000]  當耶穌基督在十字架上
[00:13:14.000 --> 00:13:17.000]  祂呼出祂最後的一口氣的時候
[00:13:17.000 --> 00:13:19.000]  這個就是那個明證
[00:13:19.000 --> 00:13:21.000]  就是說
[00:13:21.000 --> 00:13:27.000]  唯有神才能夠打破人與神之間的牆
[00:13:27.000 --> 00:13:30.000]  在馬克福音15章有這樣的記載
[00:13:30.000 --> 00:13:31.000]  就是說
[00:13:31.000 --> 00:13:33.000]  耶穌大聲喊叫
[00:13:33.000 --> 00:13:35.000]  氣就斷了
[00:13:35.000 --> 00:13:42.000]  斷裂的萬子從上到下裂為兩半
[00:13:42.000 --> 00:13:46.000]  這個萬子是指在聖殿當中
[00:13:46.000 --> 00:13:51.000]  是將至聖所和其他聖殿的部分隔離
[00:13:51.000 --> 00:13:54.000]  分開的萬子
[00:13:54.000 --> 00:13:59.000]  每一年是唯有大祭司自有資格
[00:13:59.000 --> 00:14:03.000]  進入這個至聖所裏面
[00:14:03.000 --> 00:14:07.000]  但當耶穌基督在十字架上釘死的時候
[00:14:07.000 --> 00:14:14.000]  聖殿的萬子是從上而下裂為兩半
[00:14:14.000 --> 00:14:17.000]  我們留意是從上而下
[00:14:17.000 --> 00:14:19.000]  不是由下而上
[00:14:19.000 --> 00:14:21.000]  不是我們的工作
[00:14:21.000 --> 00:14:23.000]  不是我們的作為
[00:14:23.000 --> 00:14:25.000]  不是我們的努力
[00:14:25.000 --> 00:14:26.000]  是神的工作
[00:14:26.000 --> 00:14:32.000]  是在上面而下裂為兩半
[00:14:32.000 --> 00:14:34.000]  所以我們知道
[00:14:34.000 --> 00:14:39.000]  原來這個和睦
[00:14:39.000 --> 00:14:43.000]  這個人與神的牆的拆毀
[00:14:43.000 --> 00:14:45.000]  是神的工作
[00:14:45.000 --> 00:14:49.000]  因此我們必須要求神
[00:14:49.000 --> 00:14:52.000]  求耶穌基督
[00:14:52.000 --> 00:14:55.000]  拆毀這道牆
[00:14:55.000 --> 00:14:58.000]  而我們所做的是甚麼呢?
[00:14:58.000 --> 00:15:01.000]  我們所做的是信心
[00:15:01.000 --> 00:15:05.000]  信心就是像一個小孩子一樣
[00:15:05.000 --> 00:15:07.000]  相信耶穌基督
[00:15:07.000 --> 00:15:10.000]  耶穌基督要牽著我們的手
[00:15:10.000 --> 00:15:12.000]  我們被他的手去牽
[00:15:12.000 --> 00:15:18.000]  牽我們進入至聖所裏面
[00:15:18.000 --> 00:15:21.000]  去到父神那裏
[00:15:21.000 --> 00:15:22.000]  所以弟兄姊妹們
[00:15:22.000 --> 00:15:23.000]  我們要記得
[00:15:23.000 --> 00:15:27.000]  要相信耶穌基督是我們的和睦
[00:15:27.000 --> 00:15:31.000]  唯有耶穌基督能夠拆毀人與神之間的牆
[00:15:31.000 --> 00:15:33.000]  拆毀這道牆
[00:15:33.000 --> 00:15:35.000]  是神的工作
[00:15:35.000 --> 00:15:37.000]  是神的恩典
[00:15:37.000 --> 00:15:39.000]  第二方面
[00:15:39.000 --> 00:15:43.000]  耶穌基督除了能夠拆毀人與神之間的牆
[00:15:43.000 --> 00:15:48.000]  祂是拆毀人與人之間的牆
[00:15:48.000 --> 00:15:49.000]  保羅說
[00:15:49.000 --> 00:15:53.000]  人與人之間的牆
[00:15:53.000 --> 00:15:57.000]  都是由神去打破的
[00:15:57.000 --> 00:16:00.000]  都是由神去做的
[00:16:00.000 --> 00:16:01.000]  不要搞錯
[00:16:01.000 --> 00:16:03.000]  不是你去做的
[00:16:03.000 --> 00:16:06.000]  不是你去打破人與人的牆
[00:16:06.000 --> 00:16:08.000]  為甚麼呢?
[00:16:08.000 --> 00:16:12.000]  因為人與人的牆是很難打破的
[00:16:12.000 --> 00:16:15.000]  人與人的牆是很牢固的
[00:16:15.000 --> 00:16:20.000]  因為人與人的牆裏面所包藏的是甚麼呢?
[00:16:20.000 --> 00:16:26.000]  是一種根深蒂固的敵意、憎恨、不信任
[00:16:26.000 --> 00:16:30.000]  這種敵意、憎恨、不信任
[00:16:30.000 --> 00:16:36.000]  很多時候都是因為人的自意
[00:16:36.000 --> 00:16:40.000]  是因為人的自以為是
[00:16:40.000 --> 00:16:44.000]  這些的自以為是
[00:16:44.000 --> 00:16:51.000]  是造成了人間很苦毒的圍牆
[00:16:51.000 --> 00:16:54.000]  這些的圍牆
[00:16:54.000 --> 00:16:58.000]  是不能夠在會議桌上去打破的
[00:16:58.000 --> 00:17:02.000]  是不能夠在會議桌上去解決的
[00:17:02.000 --> 00:17:06.000]  這些的圍牆是必須要求耶穌基督
[00:17:06.000 --> 00:17:12.000]  求耶穌基督去解決的
[00:17:12.000 --> 00:17:14.000]  昔日的猶太人
[00:17:14.000 --> 00:17:18.000]  他們鄙視外方人
[00:17:18.000 --> 00:17:21.000]  猶太人認為自己是可以的
[00:17:21.000 --> 00:17:25.000]  猶太人認為自己是比外方人好的
[00:17:25.000 --> 00:17:28.000]  因為猶太人是受國禮的
[00:17:28.000 --> 00:17:31.000]  那些不是猶太人的外方人
[00:17:31.000 --> 00:17:35.000]  是永遠不能夠受國禮
[00:17:35.000 --> 00:17:37.000]  他們是怎樣呢?
[00:17:37.000 --> 00:17:42.000]  他們是永遠沒有和神所應許的納的藥
[00:17:42.000 --> 00:17:44.000]  他們是沒有份的
[00:17:44.000 --> 00:17:46.000]  他們是沒有盼望的
[00:17:46.000 --> 00:17:49.000]  他們是沒有神的
[00:17:49.000 --> 00:17:54.000]  所以猶太人認為自己在律法上是有異
[00:17:54.000 --> 00:18:00.000]  是比外方人更為神聖、更為聖潔
[00:18:00.000 --> 00:18:03.000]  猶太人的自異
[00:18:03.000 --> 00:18:07.000]  自以為是
[00:18:07.000 --> 00:18:10.000]  正正都是我們的自異
[00:18:10.000 --> 00:18:15.000]  正正都是我們的自以為是
[00:18:15.000 --> 00:18:18.000]  人的自異
[00:18:18.000 --> 00:18:20.000]  人的自以為是
[00:18:20.000 --> 00:18:26.000]  很多時候一定是帶來人的關係的敵對
[00:18:26.000 --> 00:18:31.000]  因為當你常常以為自己是最好
[00:18:31.000 --> 00:18:33.000]  最優越的
[00:18:33.000 --> 00:18:36.000]  最好的
[00:18:36.000 --> 00:18:39.000]  錯的話,是你錯的
[00:18:39.000 --> 00:18:43.000]  有錯事的話,都是你錯的
[00:18:43.000 --> 00:18:46.000]  都是你錯的,不關我的事
[00:18:46.000 --> 00:18:49.000]  當一個人常常都覺得是人家的錯
[00:18:49.000 --> 00:18:51.000]  不是自己的錯的時候
[00:18:51.000 --> 00:18:56.000]  當然敵對是必然會繼續
[00:18:56.000 --> 00:19:01.000]  婚姻父母子女的憎恨敵對
[00:19:01.000 --> 00:19:04.000]  就是由這種自以為是產生的
[00:19:04.000 --> 00:19:09.000]  教會的敵對的問題
[00:19:09.000 --> 00:19:12.000]  都是這種自以為是產生的
[00:19:12.000 --> 00:19:17.000]  社會的撕裂都是這種自以為是產生的
[00:19:17.000 --> 00:19:21.000]  因為很多時候我們都覺得我們是沒有錯
[00:19:21.000 --> 00:19:24.000]  就算我們知道自己錯
[00:19:24.000 --> 00:19:29.000]  我們都要說是人家的錯
[00:19:29.000 --> 00:19:31.000]  所以弟兄姊妹們
[00:19:31.000 --> 00:19:33.000]  怎麼辦呢?
[00:19:33.000 --> 00:19:39.000]  怎樣能夠拆毀這些人間的牆?
[00:19:39.000 --> 00:19:43.000]  是不是真的透過這些意念
[00:19:43.000 --> 00:19:45.000]  透過我們的意志力
[00:19:45.000 --> 00:19:48.000]  可以拆毀這些自意的牆呢?
[00:19:48.000 --> 00:19:51.000]  如果能夠成功的話
[00:19:51.000 --> 00:19:53.000]  一早就成功了,是不是?
[00:19:53.000 --> 00:19:56.000]  如果能夠和睦的話
[00:19:56.000 --> 00:20:00.000]  一早靠我們的方法就可以和睦了
[00:20:00.000 --> 00:20:02.000]  但我們的經驗就是說
[00:20:02.000 --> 00:20:06.000]  很多時候我們都是焦頭爛額
[00:20:06.000 --> 00:20:10.000]  非常的疲倦
[00:20:10.000 --> 00:20:12.000]  如果這樣的話
[00:20:12.000 --> 00:20:15.000]  我們怎樣能夠
[00:20:15.000 --> 00:20:21.000]  拆毀這些自意的圍牆呢?
[00:20:21.000 --> 00:20:25.000]  正如正經剛才所提示
[00:20:25.000 --> 00:20:28.000]  答案是很簡單
[00:20:28.000 --> 00:20:31.000]  簡單到難以置信
[00:20:31.000 --> 00:20:33.000]  拆毀這些牆
[00:20:33.000 --> 00:20:36.000]  就是耶穌基督
[00:20:36.000 --> 00:20:38.000]  耶穌基督
[00:20:38.000 --> 00:20:41.000]  祂在十字架上面
[00:20:41.000 --> 00:20:46.000]  祂用自己的身體廢掉冤仇
[00:20:46.000 --> 00:20:50.000]  是廢掉在律法上的那些規條
[00:20:50.000 --> 00:20:54.000]  耶穌基督在十字架上面
[00:20:54.000 --> 00:20:57.000]  是滅了冤仇
[00:20:57.000 --> 00:20:58.000]  所以弟兄姊妹們
[00:20:58.000 --> 00:21:03.000]  問題就是當你面對人間的圍牆的時候
[00:21:03.000 --> 00:21:05.000]  你會不會這樣相信?
[00:21:05.000 --> 00:21:07.000]  你相不相信
[00:21:07.000 --> 00:21:11.000]  耶穌基督是我們的和睦?
[00:21:11.000 --> 00:21:14.000]  抑或你說我不相信
[00:21:14.000 --> 00:21:21.000]  我不相信耶穌基督是我們的和睦
[00:21:21.000 --> 00:21:23.000]  弟兄姊妹們
[00:21:23.000 --> 00:21:25.000]  按聖經的教導
[00:21:25.000 --> 00:21:28.000]  如果我們經歷和睦的話
[00:21:28.000 --> 00:21:37.000]  必須相信耶穌基督是我們的和睦
[00:21:37.000 --> 00:21:39.000]  唯有當我們這樣相信
[00:21:39.000 --> 00:21:42.000]  我們才能夠經歷這個奧悲
[00:21:42.000 --> 00:21:44.000]  經歷這個救贖
[00:21:44.000 --> 00:21:47.000]  如果你不相信
[00:21:47.000 --> 00:21:52.000]  你就永遠不能經歷這個奧悲
[00:21:52.000 --> 00:21:56.000]  不能經歷這個救贖
[00:21:56.000 --> 00:21:58.000]  當我們能夠相信
[00:21:58.000 --> 00:22:01.000]  耶穌基督是我們的和睦
[00:22:01.000 --> 00:22:05.000]  當我們自以為是的牆
[00:22:05.000 --> 00:22:09.000]  逐步被拆毀的時候
[00:22:09.000 --> 00:22:10.000]  我們發覺
[00:22:10.000 --> 00:22:17.000]  我們會越來越願意承認自己的錯
[00:22:17.000 --> 00:22:19.000]  並且向人家道歉
[00:22:19.000 --> 00:22:26.000]  我們喜歡向神道歉,向人道歉
[00:22:26.000 --> 00:22:32.000]  我們喜歡同神和好,與人和好
[00:22:32.000 --> 00:22:36.000]  在之前我提及的五十七歲的朋友
[00:22:36.000 --> 00:22:39.000]  在他爸爸臨終之前
[00:22:39.000 --> 00:22:42.000]  他在病床的旁邊
[00:22:42.000 --> 00:22:45.000]  就是跟爸爸講心事
[00:22:45.000 --> 00:22:50.000]  爸爸向兒子道歉
[00:22:50.000 --> 00:22:53.000]  兒子感覺到是一個釋放
[00:22:53.000 --> 00:22:58.000]  於是兩個男人就一起哭
[00:22:58.000 --> 00:22:59.000]  因為這次的緣故
[00:22:59.000 --> 00:23:05.000]  他們的生命有真正的和好
[00:23:05.000 --> 00:23:08.000]  弟兄姊妹們
[00:23:08.000 --> 00:23:12.000]  寬恕與和好是重要的
[00:23:12.000 --> 00:23:17.000]  你有沒有得到神的寬恕與神和好呢?
[00:23:17.000 --> 00:23:20.000]  你有沒有得到其他人的寬恕
[00:23:20.000 --> 00:23:24.000]  而與其他人和好呢?
[00:23:24.000 --> 00:23:28.000]  抑或你還有一些人你是不能夠寬恕
[00:23:28.000 --> 00:23:31.000]  是不能夠與你和好的呢?
[00:23:31.000 --> 00:23:35.000]  抑或你仍然是自以為是
[00:23:35.000 --> 00:23:42.000]  自以不想與人家和好呢?
[00:23:42.000 --> 00:23:45.000]  有一位教會的姐妹
[00:23:45.000 --> 00:23:47.000]  她聽到牧師的一篇關於
[00:23:47.000 --> 00:23:49.000]  寬恕與和好的訊息
[00:23:49.000 --> 00:23:51.000]  她走到崎崇拜之後
[00:23:51.000 --> 00:23:55.000]  去到台前與牧師問牧師的問題
[00:23:55.000 --> 00:23:57.000]  她問牧師說
[00:23:57.000 --> 00:24:02.000]  我是否真的要原諒我先生
[00:24:02.000 --> 00:24:05.000]  我先生是不忠
[00:24:05.000 --> 00:24:08.000]  我的先生離開家裡
[00:24:08.000 --> 00:24:12.000]  我的先生沒有照顧子女
[00:24:12.000 --> 00:24:15.000]  我是否要原諒他
[00:24:15.000 --> 00:24:20.000]  牧師感覺到這個姐妹那種心痛
[00:24:20.000 --> 00:24:25.000]  牧師很謹慎很小心地回應
[00:24:25.000 --> 00:24:30.000]  她說我知道這個是很艱難的
[00:24:30.000 --> 00:24:32.000]  我講的說話
[00:24:32.000 --> 00:24:34.000]  以下講的說話聽起來
[00:24:34.000 --> 00:24:38.000]  都好像不是很公道
[00:24:38.000 --> 00:24:40.000]  但是我希望你
[00:24:40.000 --> 00:24:47.000]  能夠靠著神的幫助去寬恕
[00:24:47.000 --> 00:24:53.000]  靠著神的幫助去寬恕
[00:24:53.000 --> 00:24:56.000]  這位姐妹她沒有猶豫
[00:24:56.000 --> 00:25:00.000]  她在回答說
