
[00:00:00.000 --> 00:00:03.000]  今日我會繼續跟大家講
[00:02:54.200 --> 00:03:02.200]  但是很可惜,在當時他們還未能夠即刻去確認,或者去知道
[00:03:02.200 --> 00:03:09.200]  耶穌就是那位掌管宇宙,可以控制大自然的這位真神
[00:03:09.200 --> 00:03:12.200]  有些可惜,是吧?
[00:03:12.200 --> 00:03:16.200]  我們現今的人,我們很有福
[00:03:16.200 --> 00:03:23.200]  我們有整本聖經來看,我們會看到當日神跡的前因後果
[00:03:23.200 --> 00:03:31.200]  所以我們就不要再學那些門徒那麼遲鈍,是吧?
[00:03:31.200 --> 00:03:38.200]  我們需要做一個決定,去承認耶穌基督就是那位真神
[00:03:38.200 --> 00:03:44.200]  這個就是今天我要講的主題訊息
[00:03:45.200 --> 00:03:51.200]  我們要很有決心去相信耶穌基督就是那位真神
[00:03:51.200 --> 00:03:59.200]  我們看《馬太福音》8章23節
[00:03:59.200 --> 00:04:06.200]  耶穌上了船,門徒跟著他
[00:04:10.200 --> 00:04:15.200]  這裡講的是那些門徒跟隨耶穌上了船
[00:04:15.200 --> 00:04:22.200]  或者可以說,耶穌准許那些門徒跟著他
[00:04:22.200 --> 00:04:27.200]  因為我們知道從上一段經文,耶穌拒絕了一些其他的門徒跟隨他
[00:04:27.200 --> 00:04:35.200]  因為他知道那些門徒其實不太認識他,或者不知道跟隨耶穌是什麼一回事
[00:04:39.200 --> 00:04:46.200]  講到門徒的時候,我也在這裡順便一提,關於門徒這個稱呼
[00:04:46.200 --> 00:04:56.200]  有些人會喜歡用不同的稱呼來劃分信徒的屬靈程度,或者甚至會講到得救與否
[00:04:56.200 --> 00:05:05.200]  譬如他們會將信耶穌的人分為兩類,一些叫信徒,一些叫門徒
[00:05:07.200 --> 00:05:16.200]  信徒就是一般的所謂平信徒,是得救的,不過卻是不熱心的,不會參與侍奉的
[00:05:16.200 --> 00:05:20.200]  或者是所謂星期日的基督徒
[00:05:20.200 --> 00:05:30.200]  門徒就有一些是得救的,而且會熱心參與侍奉和傳福音的
[00:05:33.200 --> 00:05:42.200]  有人會問,這樣去劃分門徒的,用門徒的稱呼來劃分一個人的屬靈程度,這樣是不是合理呢?
[00:05:42.200 --> 00:05:50.200]  據我所知,是不合理的,因為聖經不是這樣教導的
[00:05:50.200 --> 00:06:02.200]  在馬太福音和約翰福音裡面,很多次都有提到一些被稱為門徒的人,他會離開耶穌,不再跟隨耶穌
[00:06:03.200 --> 00:06:11.200]  還有,就算聖經裡面稱為使徒的人,就是那十二個使徒
[00:06:11.200 --> 00:06:18.200]  我們知道十二個使徒裡面都有一個,遲些會出賣耶穌的猶太
[00:06:18.200 --> 00:06:31.200]  所以我就不是很贊成用信徒、門徒或者基督徒來劃分一個信耶穌的人的屬靈程度
[00:06:32.200 --> 00:06:34.200]  或者甚至說得不得救
[00:06:34.200 --> 00:06:45.200]  我會用,是不是真心,是不是肯毀身,是不是肯活出基督的樣式
[00:06:45.200 --> 00:06:51.200]  這樣的形容方法來形容一個人的屬靈程度,或者是得救與否
[00:06:51.200 --> 00:06:56.200]  希望大家都明白這一點
[00:06:58.200 --> 00:07:03.200]  我們說回這班門徒跟耶穌上船
[00:07:03.200 --> 00:07:11.200]  你可以說耶穌准許這班人跟隨他,那這班人對耶穌有多大的認識呢?
[00:07:11.200 --> 00:07:19.200]  從經文的發展後來看到,其實這班人都不是很認識耶穌
[00:07:19.200 --> 00:07:24.200]  我們看廿四節
[00:07:26.200 --> 00:07:33.200]  海裡忽然起了暴風,甚至船被波浪掩蓋,耶穌卻睡著了
[00:07:33.200 --> 00:07:45.200]  由於加利利海,其實是一個很大的湖,加利利海的特別地理環境,那裡常常會起暴風
[00:07:45.200 --> 00:07:51.200]  只不過這次的暴風是特別厲害
[00:07:53.200 --> 00:07:58.200]  從後來經文裡,耶穌斥責風和浪
[00:07:58.200 --> 00:08:05.200]  斥責這個字,很多時候是用在趕鬼的時候,斥責污鬼的斥責字
[00:08:05.200 --> 00:08:13.200]  所以我們會覺得很可能是殺,但是有份在輕風作浪
[00:08:13.200 --> 00:08:17.200]  所以這個風浪才比平時特別大
[00:08:19.200 --> 00:08:25.200]  暴風這個字,在原文是地震的字
[00:08:25.200 --> 00:08:32.200]  當這個字出現在其他的經文的時候,它會翻譯成地震
[00:08:32.200 --> 00:08:39.200]  有十三處這麼多,但是只有一處就是這裡,翻譯成風浪
[00:08:44.200 --> 00:08:56.200]  我們可以想像,當時的風浪很可能是由一個地震引起,引起一個巨浪
[00:08:56.200 --> 00:09:04.200]  這個巨浪蓋向這個門徒的船,這個時刻可以說是一個生死的關頭
[00:09:07.200 --> 00:09:21.200]  大家如果看過前幾年在日本仙台發生的,因為地震引起海嘯的新聞片,你一定印象很深刻
[00:09:21.200 --> 00:09:27.200]  你就知道那些巨浪,如果由地震引起的巨浪會有多厲害
[00:09:27.200 --> 00:09:34.200]  這次門徒所遇到的巨浪有沒有這麼厲害,我們不知道
[00:09:34.200 --> 00:09:40.200]  但是我們知道他們是從未遇到過這麼厲害的巨浪
[00:09:40.200 --> 00:09:51.200]  門徒之中有幾個是漁夫,他們是職業漁夫,見慣風浪,而且很熟悉那一帶的水域
[00:09:51.200 --> 00:10:03.200]  但是這次他們束手無策,他們感受到他們的生命將會被巨浪淹沒
[00:10:05.200 --> 00:10:09.200]  門徒當然很害怕,害怕到可以說是喊救命
[00:10:09.200 --> 00:10:14.200]  但是當他們回頭的時候,他們看到耶穌在做什麼呢?
[00:10:14.200 --> 00:10:26.200]  這裡說是形容耶穌在睡覺,但是在《馬可福音》四章有一些精彩的形容
[00:10:26.200 --> 00:10:37.200]  就是說他抱著枕頭呼呼大睡,這是一個很強烈的對比
[00:10:37.200 --> 00:10:43.200]  我們看二十五節
[00:10:43.200 --> 00:10:50.200]  門徒來叫醒了他,說:主啊,救我們,我們喪命了
[00:10:52.200 --> 00:10:58.200]  門徒在幾乎絕望之下想起耶穌,他有能力行神蹟
[00:10:58.200 --> 00:11:07.200]  或者如果他願意,好像大麻風的人,主願意,如果耶穌願意,可以救我們的性命
[00:11:07.200 --> 00:11:12.200]  於是他們就來求耶穌,希望得到拯救
[00:11:14.200 --> 00:11:23.200]  這種反應我們可以說是人在極度絕望之下,總希望有神的拯救
[00:11:23.200 --> 00:11:30.200]  或者在人無法可施的時候,總希望有神蹟出現
[00:11:30.200 --> 00:11:38.200]  我在John MacArthur的《釋經書》裡看到一個故事
[00:11:38.200 --> 00:11:43.200]  這個故事可以說明這種人總希望有神的拯救
[00:11:45.200 --> 00:11:55.200]  話說有一個無神論的人,有一天他跟朋友出海遊船河
[00:11:55.200 --> 00:12:02.200]  誰知道在海中心突然遇到暴風浪
[00:12:02.200 --> 00:12:12.200]  他不幸,這次被巨浪捲入海裡,他不是很識水性
[00:12:13.200 --> 00:12:18.200]  他在極度驚慌之下大叫:「神啊!救命啊!」
[00:12:18.200 --> 00:12:25.200]  幸好後來他的朋友把他救了上來
[00:12:25.200 --> 00:12:34.200]  那些朋友就取笑他,說他平時不相信有神,是無神論的
[00:12:34.200 --> 00:12:39.200]  為什麼你剛才就在向神來呼求
[00:12:41.200 --> 00:12:45.200]  這個無神論的人就一本正經地說
[00:12:45.200 --> 00:12:51.200]  剛才這麼惡劣的環境,應該要有一個神存在
[00:12:51.200 --> 00:12:56.200]  這個故事就說完了
[00:12:56.200 --> 00:13:07.200]  這個故事是說,人在無助絕望的時候總希望有個神存在
[00:13:09.200 --> 00:13:15.200]  我們當很不濟的時候,也很希望神就在我們身邊
[00:13:15.200 --> 00:13:23.200]  人的盡頭,很多人都喜歡說這句話
[00:13:23.200 --> 00:13:27.200]  人的盡頭就是神的開始
[00:13:27.200 --> 00:13:33.200]  那就是說,人的能力用盡,你就會看到神的能力彰顯
[00:13:35.200 --> 00:13:42.200]  神當然也很喜歡,很樂意看到人轉向祂,向祂求
[00:13:42.200 --> 00:13:48.200]  還有,向神呼求不是一個軟弱的表現
[00:13:48.200 --> 00:13:54.200]  不是一件羞恥的事,向神呼求只是表示我們是屬於神的
[00:13:54.200 --> 00:14:02.200]  小朋友,第一個有什麼事要求救命,類似這樣
[00:14:03.200 --> 00:14:07.200]  第一個要求的是誰?媽咪或者是爸爸
[00:14:07.200 --> 00:14:10.200]  表示他和他的關係很熟,很親
[00:14:10.200 --> 00:14:13.200]  他第一個要求的是那個人
[00:14:13.200 --> 00:14:18.200]  我們向神呼求,表示我們和神的關係不是羞恥的事
[00:14:18.200 --> 00:14:28.200]  不是弱者的表現,是親暱的表現,是信任的表現
[00:14:32.200 --> 00:14:35.200]  有一些不認識神的人,他們會強調
[00:14:35.200 --> 00:14:42.200]  向神呼求?不用,人定聖天,行不行?可不可能?
[00:14:42.200 --> 00:14:47.200]  我在梁家倫博士的一本書裡,他這樣評論說
[00:14:47.200 --> 00:14:55.200]  他說,人定聖天只不過是那些安坐在辦公室裡的領袖或者領導人
[00:14:55.200 --> 00:14:59.200]  他們所叫的無知的口號
[00:15:00.200 --> 00:15:05.200]  你走出去看看那些靠天賺錢的農夫
[00:15:05.200 --> 00:15:09.200]  或者那些在海裡撒網捕魚的漁夫
[00:15:09.200 --> 00:15:16.200]  你就會知道他們都懂得懷著敬畏的心來過日子
[00:15:16.200 --> 00:15:27.200]  他們努力奮鬥,竭盡所能之後,只有望天打掛,或者聽天由命
[00:15:30.200 --> 00:15:32.200]  我覺得梁博士說得很對
[00:15:32.200 --> 00:15:36.200]  因為當我見到現今,或者以前也是
[00:15:36.200 --> 00:15:44.200]  現今仍然有很多很多的人去拜天后,拜媽祖,拜這些偶像的時候
[00:15:44.200 --> 00:15:48.200]  我就會明白,梁博士說得很對
[00:15:48.200 --> 00:15:55.200]  另一方面,有時候又會想起這些拜偶像的事,就會很難過
[00:15:56.200 --> 00:16:02.200]  那些人,他們知道人不可以聖天,他們知道人不能聖天
[00:16:02.200 --> 00:16:06.200]  但是他們卻是找錯對象來敬拜
[00:16:06.200 --> 00:16:10.200]  他們找偶像來求幫助,這是另一種的無知
[00:16:10.200 --> 00:16:20.200]  因為他們不曉得向創造天地萬物,掌管大自然的真神來求
[00:16:21.200 --> 00:16:28.200]  所以,結果他們拿不到真正的平安,這是可惜的
[00:16:28.200 --> 00:16:33.200]  我們看二十六節
[00:16:33.200 --> 00:16:39.200]  耶穌說:你們這小信的人,為什麼膽怯呢?
[00:16:39.200 --> 00:16:45.200]  於是起來斥責風和海,風和海就大大的平靜了
[00:16:48.200 --> 00:16:55.200]  這裡說小信的人,信字不是說這群門徒沒有自信心
[00:16:55.200 --> 00:17:00.200]  而是說他們對耶穌的信心
[00:17:00.200 --> 00:17:05.200]  耶穌說這句話也可以理解為
[00:17:05.200 --> 00:17:11.200]  如果有正確的信心,就能夠將膽怯驅除
[00:17:13.200 --> 00:17:19.200]  相反,如果膽怯,就會將僅餘的信心驅走
[00:17:19.200 --> 00:17:31.200]  耶穌責怪門徒,見過他行那麼多神蹟,還不知道他是誰
[00:17:31.200 --> 00:17:34.200]  你說他生氣嗎?
[00:17:39.200 --> 00:17:43.200]  這句話,其實也可以有另一個意思
[00:17:43.200 --> 00:17:50.200]  如果門徒清楚知道他是誰,他們就不會小信,他們就不會膽怯
[00:17:50.200 --> 00:17:57.200]  你想想,有神同坐一條船,你何必害怕呢?
[00:17:57.200 --> 00:18:06.200]  知道耶穌是創造天地萬物的那位真神
[00:18:07.200 --> 00:18:11.200]  更加重要過只知道耶穌有能力幫助我們
[00:18:11.200 --> 00:18:16.200]  為甚麼呢?
[00:18:16.200 --> 00:18:20.200]  因為如果我們只知道耶穌能夠幫助我們
[00:18:20.200 --> 00:18:26.200]  我們在太平無事的時候,就會忘記神
[00:18:26.200 --> 00:18:33.200]  如果我們遇到事,只求祂幫助,就像拜偶像一樣
[00:18:38.200 --> 00:18:43.200]  但如果我們知道耶穌是神,而且當祂是神的時候
[00:18:43.200 --> 00:18:46.200]  當祂是造物主的時候,我們就不同
[00:18:46.200 --> 00:18:50.200]  因為我們知道耶穌已經拯救了我們
[00:18:50.200 --> 00:18:53.200]  耶穌已經為我們在天上預備了歸宿
[00:18:53.200 --> 00:18:58.200]  而且祂也允許上與我們同在
[00:18:58.200 --> 00:19:00.200]  那我們還有甚麼好害怕呢?
[00:19:01.200 --> 00:19:07.200]  我們就會在困難之中仍然可以安穩
[00:19:07.200 --> 00:19:13.200]  而在太平無事的時候,我們也不會忘記祂
[00:19:13.200 --> 00:19:18.200]  我們仍然會敬畏祂,信服祂,依靠祂
[00:19:18.200 --> 00:19:23.200]  各位大英姐妹,如果你在信仰的歷程中
[00:19:23.200 --> 00:19:29.200]  還未掌握到如何在患難中仍然安穩
[00:19:30.200 --> 00:19:31.200]  這是不容易的
[00:19:31.200 --> 00:19:36.200]  但我鼓勵你多點在這方面默想
[00:19:36.200 --> 00:19:40.200]  我以往所信的神,所依靠的耶穌
[00:19:40.200 --> 00:19:42.200]  我其實是依靠祂的能力多
[00:19:42.200 --> 00:19:44.200]  就是說我是真正知道
[00:19:44.200 --> 00:19:48.200]  既然耶穌這個真神在我裡面,常與我同在
[00:19:48.200 --> 00:19:50.200]  我還有甚麼好害怕呢?
[00:19:50.200 --> 00:19:53.200]  你多點去想想這方面
[00:19:57.200 --> 00:20:02.200]  第27節,眾人稀奇說
[00:20:02.200 --> 00:20:07.200]  這是怎樣的人,連風和海也聽從他了
[00:20:07.200 --> 00:20:13.200]  這節經文是這一段的技術神蹟
[00:20:13.200 --> 00:20:15.200]  這一段經文的中心思想
[00:20:15.200 --> 00:20:18.200]  雖然它沒有直接給我們答案
[00:20:18.200 --> 00:20:20.200]  但是我們很容易明白
[00:20:20.200 --> 00:20:22.200]  我們自己會填上答案
[00:20:22.200 --> 00:20:26.200]  這節聖經是告訴我們
[00:20:27.200 --> 00:20:30.200]  這個神蹟是要教我們甚麼
[00:20:30.200 --> 00:20:35.200]  我們可以有幾方面去學習
[00:20:35.200 --> 00:20:39.200]  第一方面,就是看看在這個神蹟之後
[00:20:39.200 --> 00:20:42.200]  門徒的反應是怎樣
[00:20:42.200 --> 00:20:45.200]  從經文裡面我們知道
[00:20:45.200 --> 00:20:47.200]  門徒的反應就是
[00:20:47.200 --> 00:20:52.200]  他們對這個神蹟當然非常驚歎驚奇
[00:20:54.200 --> 00:20:59.200]  但是他們卻未能認出耶穌就是那位真神
[00:20:59.200 --> 00:21:04.200]  他們未能從耶穌有權並能力
[00:21:04.200 --> 00:21:08.200]  去命令風和浪、海的時候
[00:21:08.200 --> 00:21:12.200]  他們也不知道這個就是真神
[00:21:12.200 --> 00:21:15.200]  這個可惜
[00:21:15.200 --> 00:21:20.200]  所以我們在外面看下去
[00:21:20.200 --> 00:21:22.200]  旁觀者看下去的時候
[00:21:23.200 --> 00:21:24.200]  我們才知道
[00:21:24.200 --> 00:21:27.200]  所以我們千萬不要學門徒那麼遲鈍
[00:21:27.200 --> 00:21:36.200]  我們要認定這個能夠有命令風浪的耶穌是真神
[00:21:36.200 --> 00:21:40.200]  另一方面的學習就是
[00:21:40.200 --> 00:21:42.200]  我們認定耶穌是神
[00:21:42.200 --> 00:21:45.200]  是重要過去知道
[00:21:45.200 --> 00:21:49.200]  或者我們只是求取耶穌的能力來幫助我們
[00:21:50.200 --> 00:21:53.200]  這個已經重複說了,但是這個很重要
[00:21:53.200 --> 00:21:57.200]  我記得有一首詩歌
[00:21:57.200 --> 00:21:59.200]  歌詞是這樣說的
[00:21:59.200 --> 00:22:03.200]  他就說我們在信仰路的初期
[00:22:03.200 --> 00:22:06.200]  或者我們所謂信仰的初階的時候
[00:22:06.200 --> 00:22:09.200]  我們是渴求神的恩典
[00:22:09.200 --> 00:22:12.200]  我們當然需要神的恩典
[00:22:12.200 --> 00:22:14.200]  也是因為神的恩典
[00:22:14.200 --> 00:22:16.200]  或者經歷到神的恩典之後
[00:22:16.200 --> 00:22:19.200]  我們才開始有信心去相信耶穌
[00:22:20.200 --> 00:22:22.200]  但是這個是信仰的初階
[00:22:22.200 --> 00:22:26.200]  但是當我們的成長一路多了的時候
[00:22:26.200 --> 00:22:31.200]  我們就要轉移去渴慕施恩的神
[00:22:31.200 --> 00:22:35.200]  渴慕神
[00:22:35.200 --> 00:22:41.200]  我們又再說一下
[00:22:41.200 --> 00:22:47.200]  為什麼風和海也聽從耶穌
[00:22:48.200 --> 00:22:51.200]  我們又可以當耶穌就是那位真神
[00:22:51.200 --> 00:22:58.200]  因為耶穌所做的是應驗了舊約聖經的預言
[00:22:58.200 --> 00:23:01.200]  我們一起看看舊約聖經怎麼說
[00:23:01.200 --> 00:23:04.200]  我們看詩篇107篇第26節
[00:23:04.200 --> 00:23:13.200]  這裡是說那些上船出海的人
[00:23:13.200 --> 00:23:17.200]  在航海的人他們也是遇到暴風浪
[00:23:18.200 --> 00:23:20.200]  那暴風浪是將他們怎樣呢
[00:23:20.200 --> 00:23:22.200]  他說將他們
[00:23:22.200 --> 00:23:25.200]  那些浪打到他們又拋到他們怎樣呢
[00:23:25.200 --> 00:23:28.200]  他們上到天空下到海底
[00:23:28.200 --> 00:23:32.200]  他們的心因患難便消化
[00:23:32.200 --> 00:23:34.200]  好像那些門徒一樣
[00:23:34.200 --> 00:23:36.200]  第27節
[00:23:36.200 --> 00:23:40.200]  他們搖搖晃晃東倒西歪
[00:23:40.200 --> 00:23:42.200]  好像醉酒的人
[00:23:42.200 --> 00:23:44.200]  他們的智慧無法可思
[00:23:47.200 --> 00:23:49.200]  那些門徒靠打魚為生
[00:23:49.200 --> 00:23:51.200]  但是在當時也無計可施
[00:23:51.200 --> 00:23:55.200]  第28節
[00:23:55.200 --> 00:24:00.200]  於是他們在苦難中哀求耶和華
[00:24:00.200 --> 00:24:05.200]  他從他們的禍患中領出他們來
[00:24:05.200 --> 00:24:12.200]  在絕望之中門徒向耶穌呼求
[00:24:13.200 --> 00:24:19.200]  耶穌就在和他們一起患難中領他們出來
[00:24:19.200 --> 00:24:24.200]  第29節
[00:24:24.200 --> 00:24:28.200]  他使狂風止息波浪就平靜
[00:24:28.200 --> 00:24:37.200]  耶穌斥責風和海波浪就平靜
[00:24:37.200 --> 00:24:41.200]  那怎樣呢
[00:24:41.200 --> 00:24:42.200]  第31節
[00:24:43.200 --> 00:24:49.200]  但願人因耶和華的慈愛和他向人所行的歧視都稱讚他
[00:24:49.200 --> 00:24:58.200]  但願人因看到耶穌基督的權柄能力都會稱頌他為神
[00:24:58.200 --> 00:25:03.200]  詩篇這幾節的經文
[00:25:03.200 --> 00:25:10.200]  我們看來好像真的就是預早寫定門徒將會遇到暴風浪的情況
[00:25:13.200 --> 00:25:18.200]  而耶穌正正所做的就是符合了聖經的預言
[00:25:18.200 --> 00:25:21.200]  他就是那位耶和華真神
[00:25:21.200 --> 00:25:31.200]  我們再講一下門徒的無能
[00:25:31.200 --> 00:25:38.200]  梁嘉琳博士她的書裡面有一個很好的提醒
[00:25:38.200 --> 00:25:40.200]  和大家分享一下
[00:25:42.200 --> 00:25:45.200]  那些門徒的職業就是漁夫
[00:25:45.200 --> 00:25:48.200]  他們見慣風浪
[00:25:48.200 --> 00:25:50.200]  但是他們在風浪裡面顯出無能
[00:25:50.200 --> 00:25:57.200]  梁博士她這樣說
[00:25:57.200 --> 00:26:01.200]  她說那些門徒是在自己的強項之中
[00:26:01.200 --> 00:26:03.200]  發現自己的無能
[00:26:07.200 --> 00:26:12.200]  在自己的弱項裡面承認自己是無知是無能
[00:26:12.200 --> 00:26:13.200]  很容易的
[00:26:13.200 --> 00:26:15.200]  你是不行的
[00:26:15.200 --> 00:26:16.200]  你知道自己是不行的
[00:26:16.200 --> 00:26:18.200]  那方面你承認自己不行
[00:26:18.200 --> 00:26:19.200]  很容易的
[00:26:19.200 --> 00:26:20.200]  我踢球很厲害
[00:26:20.200 --> 00:26:21.200]  但是我主訴不厲害
[00:26:21.200 --> 00:26:23.200]  你說我主訴不厲害
[00:26:23.200 --> 00:26:24.200]  Fine
[00:26:24.200 --> 00:26:26.200]  我踢球厲害就行了
[00:26:26.200 --> 00:26:31.200]  她說在神面前
[00:26:31.200 --> 00:26:36.200]  我們不單止要看到自己的弱項是弱項
[00:26:37.200 --> 00:26:42.200]  我們還要學去看自己所謂的強項
[00:26:42.200 --> 00:26:45.200]  其實在神眼中都是弱項
[00:26:45.200 --> 00:26:49.200]  在神面前
[00:26:49.200 --> 00:26:52.200]  有什麼好誇口呢
[00:26:52.200 --> 00:26:54.200]  在神面前
[00:26:54.200 --> 00:26:57.200]  看到自己的無能和欠缺
[00:26:57.200 --> 00:27:01.200]  才是屬靈生命成長的關鍵一步
[00:27:01.200 --> 00:27:06.200]  如果我們仍然去認定自己是有能力的
[00:27:06.200 --> 00:27:12.200]  比如可以靠自己的專業資格和江湖地位
[00:27:12.200 --> 00:27:17.200]  又或者相信自己是很有經商的能力
[00:27:17.200 --> 00:27:19.200]  經濟實力又很雄厚
[00:27:19.200 --> 00:27:25.200]  那就很難會放下自己自恃的心
[00:27:25.200 --> 00:27:26.200]  驕傲的心
[00:27:26.200 --> 00:27:31.200]  這樣很難會有專心仰賴耶和華的生活
[00:27:36.200 --> 00:27:39.200]  我覺得梁家倫博士的提醒非常之好
[00:27:39.200 --> 00:27:41.200]  值得我們去學習
[00:28:06.200 --> 00:28:08.200]  在外邦中被尊崇
[00:28:08.200 --> 00:28:11.200]  在遍地上也被尊崇
[00:28:11.200 --> 00:28:15.200]  真正的信心
[00:28:15.200 --> 00:28:18.200]  是認定耶穌基督是神
[00:28:18.200 --> 00:28:24.200]  而不是只是建立在求取祂的恩典
[00:28:24.200 --> 00:28:27.200]  來去解決我們各種的困難
[00:28:27.200 --> 00:28:29.200]  如果是這樣做
[00:28:29.200 --> 00:28:31.200]  只是變成拜偶像
[00:28:31.200 --> 00:28:34.200]  我們要認定耶穌是神
[00:28:35.200 --> 00:28:38.200]  認定耶穌是神是什麼一回事呢?
[00:28:38.200 --> 00:28:42.200]  就是只要有耶穌同在
[00:28:42.200 --> 00:28:47.200]  就算祂沒有為我們解決當前的困難
[00:28:47.200 --> 00:28:53.200]  我在困境之中仍然會敬畏祂
[00:28:53.200 --> 00:28:54.200]  信靠祂
[00:28:54.200 --> 00:28:58.200]  因為我深信祂是愛我的
[00:28:58.200 --> 00:29:01.200]  這就是認定耶穌為神
[00:29:01.200 --> 00:29:03.200]  我們一起祈禱
[00:29:06.200 --> 00:29:10.200]  天父我們感謝祢留下寶貴的華語教導我們
[00:29:10.200 --> 00:29:15.200]  願以我們曉得珍惜主耶穌
[00:29:15.200 --> 00:29:18.200]  珍惜祢將主耶穌賜給我們
[00:29:18.200 --> 00:29:22.200]  祂常常與我們同在
[00:29:22.200 --> 00:29:25.200]  這是多麼美麗的恩典
[00:29:25.200 --> 00:29:30.200]  求神祢賜給我們恩典能力
[00:29:30.200 --> 00:29:36.200]  讓我們在生活裏能夠活出只有神在我就心滿意足
[00:29:36.200 --> 00:29:39.200]  感謝您聽我們的禱告
[00:29:39.200 --> 00:29:41.200]  我們這樣祈禱奉耶穌基督的聖名
[00:29:41.200 --> 00:29:43.200]  阿們
