
[00:00:00.000 --> 00:00:03.000]  感謝主,我們一同同心祈禱
[00:07:55.000 --> 00:07:58.000]  和他所行過的神蹟
[00:07:58.000 --> 00:08:01.000]  堅決認為耶穌自稱為上帝
[00:08:01.000 --> 00:08:07.000]  與上帝同等就是犯了褻瀆上帝的罪
[00:08:07.000 --> 00:08:10.000]  事實上那些宗教領袖
[00:08:10.000 --> 00:08:12.000]  他們自己糊塗
[00:08:12.000 --> 00:08:14.000]  他們不信耶穌
[00:08:14.000 --> 00:08:17.000]  以至他們搞錯了罪的觀念
[00:08:17.000 --> 00:08:21.000]  認為耶穌犯了罪
[00:08:21.000 --> 00:08:25.000]  那些宗教領袖按照舊約聖經的條例
[00:08:25.000 --> 00:08:30.000]  認為將褻瀆上帝的人殺了是執行正義的
[00:08:30.000 --> 00:08:33.000]  事實上他們所做的是不義的行為
[00:08:33.000 --> 00:08:36.000]  因為他們沒有考慮耶穌所講的話
[00:08:36.000 --> 00:08:38.000]  和他所行過的神蹟
[00:08:38.000 --> 00:08:40.000]  是足以證明
[00:08:40.000 --> 00:08:43.000]  耶穌所講的是真話
[00:08:43.000 --> 00:08:45.000]  而他們就運用他們的政治力量
[00:08:45.000 --> 00:08:48.000]  逼比拉多釘死耶穌
[00:08:48.000 --> 00:08:49.000]  所以第十節說
[00:08:49.000 --> 00:08:53.000]  他們對義的觀念錯了
[00:08:53.000 --> 00:08:55.000]  因為我往父親那裡去
[00:08:55.000 --> 00:08:57.000]  你們再也看不見我
[00:08:57.000 --> 00:09:00.000]  其實那些宗教領袖對義的觀念錯了
[00:09:00.000 --> 00:09:05.000]  他們所做的事是不義的事
[00:09:05.000 --> 00:09:09.000]  不過又間接成就了上帝的計劃
[00:09:09.000 --> 00:09:12.000]  將耶穌送回天下
[00:09:12.000 --> 00:09:15.000]  最後那些宗教領袖和比拉多
[00:09:15.000 --> 00:09:17.000]  以為他們審判了耶穌
[00:09:17.000 --> 00:09:19.000]  釘死了耶穌
[00:09:19.000 --> 00:09:23.000]  但是從天國的角度去看
[00:09:23.000 --> 00:09:26.000]  是主耶穌藉著十字架的死
[00:09:26.000 --> 00:09:28.000]  審判了世界的王
[00:09:28.000 --> 00:09:30.000]  這個就是第十一節說的
[00:09:30.000 --> 00:09:33.000]  他們對審判的觀念錯了
[00:09:33.000 --> 00:09:37.000]  因為這世界的王已經受了審判
[00:09:37.000 --> 00:09:41.000]  我曾經說過主耶穌這位天國的王
[00:09:41.000 --> 00:09:45.000]  是顛覆世界的價值觀的王
[00:09:45.000 --> 00:09:48.000]  從他進入耶路撒冷開始
[00:09:48.000 --> 00:09:53.000]  他是騎著一匹小驢進入耶路撒冷
[00:09:53.000 --> 00:09:55.000]  一直到他的死
[00:09:55.000 --> 00:09:58.000]  都是顛覆了世人的看法
[00:09:58.000 --> 00:10:00.000]  天國的價值觀
[00:10:00.000 --> 00:10:04.000]  和世界的價值觀是完全不同的
[00:10:04.000 --> 00:10:06.000]  世人以為他犯了罪
[00:10:06.000 --> 00:10:09.000]  其實是當時的宗教領袖犯了罪
[00:10:09.000 --> 00:10:14.000]  那些宗教領袖以為他們是進行舊約
[00:10:14.000 --> 00:10:16.000]  是執行舊約中的義
[00:10:16.000 --> 00:10:19.000]  信從上帝的命令
[00:10:19.000 --> 00:10:21.000]  殺死這位褻瀆上帝的耶穌
[00:10:21.000 --> 00:10:26.000]  但是上帝卻是藉著他們的不義
[00:10:26.000 --> 00:10:28.000]  帶耶穌回天下
[00:10:28.000 --> 00:10:31.000]  他們以為他們審判了耶穌
[00:10:31.000 --> 00:10:34.000]  殊不知是上帝藉著耶穌的死
[00:10:34.000 --> 00:10:38.000]  審判了掌死權的魔鬼
[00:10:38.000 --> 00:10:41.000]  也是世界的王
[00:10:41.000 --> 00:10:44.000]  或者我從預言的角度來看看
[00:10:44.000 --> 00:10:50.000]  耶穌在八至十七節所說的話有沒有實現呢?
[00:10:50.000 --> 00:10:57.000]  當時的宗教領袖有沒有為自己所做的事而自責呢?
[00:10:57.000 --> 00:10:58.000]  有啊
[00:10:58.000 --> 00:11:02.000]  在《約翰福音》十九章三十八至三十九節
[00:11:02.000 --> 00:11:04.000]  記載了兩位當時的宗教領袖
[00:11:04.000 --> 00:11:08.000]  亞利馬太的約瑟和尼哥德姆
[00:11:08.000 --> 00:11:12.000]  這兩位都是猶太人的宗教領袖
[00:11:12.000 --> 00:11:16.000]  他們從前可能是很怕其他的人
[00:11:16.000 --> 00:11:18.000]  所以他們信了耶穌
[00:11:18.000 --> 00:11:20.000]  不敢告訴別人
[00:11:20.000 --> 00:11:23.000]  他們做秘密信徒
[00:11:23.000 --> 00:11:26.000]  當大祭司審問耶穌的時候
[00:11:26.000 --> 00:11:30.000]  他們都可能在場
[00:11:30.000 --> 00:11:32.000]  但是耶穌死了之後
[00:11:32.000 --> 00:11:33.000]  他們就悔改
[00:11:33.000 --> 00:11:40.000]  他們敢公開向比拉多要求領取耶穌的屍體
[00:11:40.000 --> 00:11:42.000]  他們的行動證明了
[00:11:42.000 --> 00:11:45.000]  聖靈已經在他們身上工作
[00:11:45.000 --> 00:11:49.000]  使他們畏罪、畏義、畏審判
[00:11:49.000 --> 00:11:52.000]  自己責備自己
[00:11:52.000 --> 00:11:55.000]  現在我們來思想真理的聖靈
[00:11:55.000 --> 00:11:58.000]  另外一項重要的工作
[00:11:58.000 --> 00:12:01.000]  在十六章十三節
[00:12:01.000 --> 00:12:03.000]  等到真理的聖靈來了
[00:12:03.000 --> 00:12:09.000]  祂要指引你們進到一切的真理中
[00:12:09.000 --> 00:12:11.000]  祂不憑自己的話
[00:12:11.000 --> 00:12:15.000]  而是把祂所聽到的告訴你們
[00:12:15.000 --> 00:12:19.000]  並且要說出將來的事
[00:12:19.000 --> 00:12:25.000]  這個話裡面所用的前置詞是有點奇怪的
[00:12:25.000 --> 00:12:29.000]  為什麼是進到一切真理中
[00:12:29.000 --> 00:12:32.000]  究竟這裡說的真理是什麼呢?
[00:12:32.000 --> 00:12:37.000]  一切的真理是不是包括科學的真理呢?
[00:12:37.000 --> 00:12:41.000]  我相信主耶穌所說的並不是科學的真理
[00:12:41.000 --> 00:12:42.000]  或者哲學的真理
[00:12:42.000 --> 00:12:44.000]  甚至乎數學的真理
[00:12:44.000 --> 00:12:48.000]  而是一切有關天國的真理
[00:12:48.000 --> 00:12:51.000]  正因為是天國的真理
[00:12:51.000 --> 00:12:55.000]  而天國是另外一個存在的空間
[00:12:55.000 --> 00:12:57.000]  是上帝的空間
[00:12:57.000 --> 00:13:00.000]  所以是可以進入的
[00:13:00.000 --> 00:13:03.000]  好像我們從外面的空間
[00:13:03.000 --> 00:13:06.000]  進入到教堂的空間一樣
[00:13:06.000 --> 00:13:11.000]  我們先從這段經文了解這裡所說的真理
[00:13:11.000 --> 00:13:14.000]  是關於天國的真理
[00:13:14.000 --> 00:13:22.000]  十三節裡說聖靈要把祂所聽到的告訴你們
[00:13:22.000 --> 00:13:25.000]  在《約翰福音》十五章十五節裡
[00:13:25.000 --> 00:13:34.000]  主耶穌說:因為我已經把從我父親那裡所聽到的一切都告訴了你們
[00:13:34.000 --> 00:13:37.000]  主耶穌介紹聖靈是另一位位座者
[00:13:37.000 --> 00:13:39.000]  和耶穌是一樣的
[00:13:39.000 --> 00:13:45.000]  耶穌將從天父那裡聽到的事情告訴門徒
[00:13:45.000 --> 00:13:52.000]  聖靈也是將從祂聽到的事情告訴門徒
[00:13:52.000 --> 00:13:57.000]  接著十六章十四節又再提
[00:13:57.000 --> 00:13:58.000]  祂要榮耀我
[00:13:58.000 --> 00:14:02.000]  因為祂要把我所要說的告訴你們
[00:14:02.000 --> 00:14:10.000]  當聖靈將所聽到的事情告訴門徒的時候
[00:14:10.000 --> 00:14:16.000]  祂所做的正正也是耶穌想要做的
[00:14:16.000 --> 00:14:22.000]  因此聖靈所做的事情就是榮耀耶穌的事情
[00:14:22.000 --> 00:14:27.000]  我們再看兩節的《約翰福音》經文了解一下
[00:14:27.000 --> 00:14:32.000]  耶穌所說的真理其實是和天國有關的真理
[00:14:32.000 --> 00:14:36.000]  在十八章三十五至三十七節
[00:14:36.000 --> 00:14:40.000]  是彼拉多和耶穌所說的話
[00:14:40.000 --> 00:14:45.000]  在三十五節彼拉多問耶穌
[00:14:45.000 --> 00:14:49.000]  你以為我是猶太人嗎?
[00:14:49.000 --> 00:14:54.000]  是你本國人和祭司掌門把你教給我的
[00:14:54.000 --> 00:14:57.000]  你做了什麼事?耶穌說
[00:14:57.000 --> 00:15:00.000]  我的國度不屬於這世界
[00:15:00.000 --> 00:15:02.000]  如果我的國度屬於這世界
[00:15:02.000 --> 00:15:05.000]  我的臣民一定為我征戰
[00:15:05.000 --> 00:15:07.000]  使我不至於落在猶太人手裡
[00:15:07.000 --> 00:15:11.000]  我的國度不屬於這世界
[00:15:11.000 --> 00:15:15.000]  這裡很清楚主耶穌提到兩個國度
[00:15:15.000 --> 00:15:17.000]  耶穌的國度
[00:15:17.000 --> 00:15:22.000]  我們簡稱為天國和屬於這世界的國度
[00:15:22.000 --> 00:15:25.000]  三十七節彼拉多說
[00:15:25.000 --> 00:15:26.000]  那麼你是王了
[00:15:26.000 --> 00:15:27.000]  耶穌回答
[00:15:27.000 --> 00:15:31.000]  我是王,這是你說的
[00:15:31.000 --> 00:15:35.000]  我的使命是為真理作證
[00:15:35.000 --> 00:15:38.000]  我為此而生,也為此來到世上
[00:15:38.000 --> 00:15:43.000]  凡是屬真理的人,一定聽我的話
[00:15:43.000 --> 00:15:47.000]  這裡提到耶穌的使命就是為真理作證
[00:15:47.000 --> 00:15:52.000]  我們知道當主耶穌一開始出來傳道的時候
[00:15:52.000 --> 00:15:56.000]  祂傳的訊息就是天國的福音
[00:15:56.000 --> 00:16:01.000]  天國近了,你們當悔改,順福音
[00:16:01.000 --> 00:16:04.000]  因此耶穌所說的真理
[00:16:04.000 --> 00:16:07.000]  就是有關天國的真理
[00:16:07.000 --> 00:16:09.000]  聖靈來了
[00:16:09.000 --> 00:16:14.000]  聖靈來了也是引領我們去認識真理
[00:16:14.000 --> 00:16:18.000]  進入天國
[00:16:18.000 --> 00:16:21.000]  我們認識了這位聖靈位座者
[00:16:21.000 --> 00:16:25.000]  又知道他是真理的聖靈之後
[00:16:25.000 --> 00:16:28.000]  對我們一些已經相信了耶穌的人
[00:16:28.000 --> 00:16:32.000]  應該有些什麼影響呢?
[00:16:32.000 --> 00:16:37.000]  我想應該最少有五方面的影響
[00:16:37.000 --> 00:16:40.000]  第一方面就是進入天國之後
[00:16:40.000 --> 00:16:44.000]  帶給我們身份的改變
[00:16:44.000 --> 00:16:47.000]  在未信主之前我們是屬世界的
[00:16:47.000 --> 00:16:51.000]  信主之後我們變成了是上帝的兒女
[00:16:51.000 --> 00:16:53.000]  正如《約翰福音》一章十二字說
[00:16:53.000 --> 00:16:56.000]  凡接受祂的就是信祂的人
[00:16:56.000 --> 00:17:00.000]  他就賜給他們權柄,作上帝的兒女
[00:17:00.000 --> 00:17:02.000]  可能有人會問
[00:17:02.000 --> 00:17:09.000]  我們怎樣知道我們真的已經成為上帝的兒女呢?
[00:17:09.000 --> 00:17:13.000]  在聖經羅馬書八章十六節是這麼說的
[00:17:13.000 --> 00:17:17.000]  上帝的靈和我們的靈一同證實
[00:17:17.000 --> 00:17:20.000]  我們是上帝的兒女
[00:17:20.000 --> 00:17:23.000]  聖靈住在我們的心裡面
[00:17:23.000 --> 00:17:27.000]  是會給我們在心裡面有足夠的憑證的
[00:17:27.000 --> 00:17:29.000]  其實在前一節還說
[00:17:29.000 --> 00:17:32.000]  是藉著聖靈我們才可以向上帝呼叫
[00:17:32.000 --> 00:17:36.000]  「阿爸,我的父親」
[00:17:36.000 --> 00:17:41.000]  第二方面的改變就是肯定上帝是愛我們
[00:17:41.000 --> 00:17:44.000]  今天我們的世界很缺乏愛
[00:17:44.000 --> 00:17:47.000]  很需要有真愛
[00:17:47.000 --> 00:17:50.000]  上到羅馬書八章三十二節
[00:17:50.000 --> 00:17:52.000]  保羅說道
[00:17:52.000 --> 00:17:53.000]  上帝真是好
[00:17:53.000 --> 00:17:55.000]  祂連自己的兒子都不顧惜
[00:17:55.000 --> 00:17:58.000]  給了我們眾人
[00:17:58.000 --> 00:18:00.000]  當我看到耶穌說到聖靈的時候
[00:18:00.000 --> 00:18:04.000]  我想到上帝除了將祂的兒子給了我們之外
[00:18:04.000 --> 00:18:07.000]  祂連聖靈都給了我們
[00:18:07.000 --> 00:18:09.000]  作為憑據
[00:18:09.000 --> 00:18:11.000]  正如以弗所書一章十三節說
[00:18:11.000 --> 00:18:13.000]  你們信了基督
[00:18:13.000 --> 00:18:17.000]  上帝就把祂所應許的聖靈賜給你們
[00:18:17.000 --> 00:18:23.000]  作為你們歸屬於祂的印記
[00:18:23.000 --> 00:18:25.000]  上帝不單只將兒子給我們
[00:18:25.000 --> 00:18:28.000]  連聖靈都給我們
[00:18:28.000 --> 00:18:31.000]  上帝真是好愛我們
[00:18:31.000 --> 00:18:33.000]  第三方面
[00:18:33.000 --> 00:18:36.000]  幫助我們勝過魔鬼
[00:18:36.000 --> 00:18:39.000]  基督徒在現在這個階段
[00:18:39.000 --> 00:18:42.000]  是活在兩個角度裏面
[00:18:42.000 --> 00:18:44.000]  我們同時活在天國裏面
[00:18:44.000 --> 00:18:47.000]  但我們仍然都活在這個世界
[00:18:47.000 --> 00:18:51.000]  活在這個世界的角度裏面
[00:18:51.000 --> 00:18:54.000]  而這個世界是一個很危險的地方
[00:18:54.000 --> 00:18:59.000]  是一個充滿陷阱、誘惑、腐爛、試探
[00:18:59.000 --> 00:19:02.000]  是屬於魔鬼的地盤
[00:19:02.000 --> 00:19:06.000]  但聖靈會幫助我們勝過魔鬼
[00:19:06.000 --> 00:19:10.000]  在以弗所書第六章提到一件事
[00:19:10.000 --> 00:19:15.000]  他說我們要和宇宙間邪惡的勢力作戰
[00:19:15.000 --> 00:19:17.000]  怎樣作戰?
[00:19:17.000 --> 00:19:19.000]  我們有甚麼武器?
[00:19:19.000 --> 00:19:22.000]  我們的武器其實有兩種武器
[00:19:22.000 --> 00:19:24.000]  都是和聖靈有關的
[00:19:24.000 --> 00:19:29.000]  然後在以弗所書第六章十七至十八節說
[00:19:29.000 --> 00:19:34.000]  以上帝的話作聖靈所賜的寶劍
[00:19:34.000 --> 00:19:38.000]  你們要在禱告中祈求上帝的幫助
[00:19:38.000 --> 00:19:44.000]  上上隨從聖靈的帶領禱告
[00:19:44.000 --> 00:19:46.000]  我上個星期分享過
[00:19:46.000 --> 00:19:49.000]  我時時都在祈禱裏面得到聖靈的帶領
[00:19:49.000 --> 00:19:54.000]  所以如果基督徒不經常讀經、祈禱
[00:19:54.000 --> 00:20:02.000]  很容易會變成敗兵之將,成為魔鬼的晚餐
[00:20:02.000 --> 00:20:07.000]  第四方面,是改變我們的性情
[00:20:07.000 --> 00:20:11.000]  在加拉太書五章二十二至二十三節提到
[00:20:11.000 --> 00:20:13.000]  聖靈所結的果子
[00:20:13.000 --> 00:20:19.000]  就是博愛、喜樂、和平、忍耐、仁慈、良善、忠信、溫柔、節制
[00:20:19.000 --> 00:20:25.000]  這些果子全部都和人的性情有關
[00:20:25.000 --> 00:20:29.000]  近代的心理學家提倡正向心理學
[00:20:29.000 --> 00:20:33.000]  意思是不要等一個人患上心臟病
[00:20:33.000 --> 00:20:37.000]  例如抑鬱症之後才去幫助他們
[00:20:37.000 --> 00:20:39.000]  去治療那些病人
[00:20:39.000 --> 00:20:44.000]  而是要教人怎樣去活得開心、活得快樂
[00:20:44.000 --> 00:20:47.000]  預防心理病的發生
[00:20:47.000 --> 00:20:49.000]  他們提倡什麼方法呢?
[00:20:49.000 --> 00:20:52.000]  正向心理學提議的方法就是
[00:20:52.000 --> 00:20:56.000]  時時感恩,做一些放鬆的練習
[00:20:56.000 --> 00:21:02.000]  其實這些東西,二千年前已經在聖經裡面這樣教導我們
[00:21:02.000 --> 00:21:04.000]  保羅就教導我們
[00:21:04.000 --> 00:21:07.000]  要常常喜樂、常常禱告
[00:21:07.000 --> 00:21:11.000]  在任何環境中都要感謝
[00:21:11.000 --> 00:21:18.000]  這是上帝為你們這些屬於基督耶穌的人所定的旨意
[00:21:18.000 --> 00:21:24.000]  關鍵就是我們是否願意進行上帝的旨意生活
[00:21:24.000 --> 00:21:28.000]  如果我們願意進行,我們的性情會改變
[00:21:28.000 --> 00:21:33.000]  我們的心理也會變得很正常、很快樂
[00:21:33.000 --> 00:21:36.000]  最後第五方面
[00:21:36.000 --> 00:21:40.000]  就是聖靈會引導我們的生活
[00:21:40.000 --> 00:21:44.000]  在羅馬書八章十三至十四節說
[00:21:44.000 --> 00:21:48.000]  你們若服從本性,一定死亡
[00:21:48.000 --> 00:21:53.000]  你們若依靠聖靈自死罪行,一定存活
[00:21:53.000 --> 00:21:57.000]  凡是被上帝的靈導引的人,都是上帝的兒女
[00:21:57.000 --> 00:22:00.000]  保羅這兩個說話裡面有一個含義
[00:22:00.000 --> 00:22:04.000]  就是說即使是上帝的兒女
[00:22:04.000 --> 00:22:09.000]  都不一定接受聖靈導引的
[00:22:09.000 --> 00:22:15.000]  上帝是很樂意導引人去活出一個不平凡的人生
[00:22:15.000 --> 00:22:19.000]  去活出一個有永恆價值的生命
[00:22:19.000 --> 00:22:22.000]  但是上帝做人的時候就很特別
[00:22:22.000 --> 00:22:28.000]  不像一些昆蟲是被預設了要怎樣生活的
[00:22:28.000 --> 00:22:31.000]  好像小蜜蜂每天都要去採蜜
[00:22:31.000 --> 00:22:34.000]  做蜂牛每天都要殺蜜蜂
[00:22:34.000 --> 00:22:38.000]  上帝做人就給人有靈魂
[00:22:38.000 --> 00:22:43.000]  有自由的意志去做抉擇,去做選擇和決定
[00:22:43.000 --> 00:22:48.000]  在《針研書》已經教導人
[00:22:48.000 --> 00:22:52.000]  要專心信賴上主,不可以靠自己的聰明
[00:22:52.000 --> 00:22:57.000]  無論做什麼事都要以上主的旨意為依歸
[00:22:57.000 --> 00:22:59.000]  祂就會指示你走正路
