
[00:00:00.000 --> 00:00:04.200]  今天我們要看的那段經文的名字
[00:18:06.160 --> 00:18:09.720]  宗旨的中心訊息在哪裡
[00:18:09.720 --> 00:18:12.280]  那個中心訊息就是說
[00:18:12.280 --> 00:18:16.880]  神對人那一份的恩慈
[00:18:16.880 --> 00:18:20.160]  是人不能夠想像的
[00:18:20.160 --> 00:18:23.040]  不是在乎人值不值得
[00:18:23.040 --> 00:18:25.960]  值不值得那個恩慈
[00:18:25.960 --> 00:18:29.080]  人永遠都不值得的
[00:18:29.080 --> 00:18:32.520]  不是在乎我們配不配
[00:18:32.520 --> 00:18:36.200]  只在乎神那個豐盛的愛
[00:18:36.200 --> 00:18:37.880]  這個就是恩典
[00:18:37.880 --> 00:18:41.280]  無論是那個第一個鐘頭
[00:18:41.280 --> 00:18:42.840]  進入那個葡萄園的
[00:18:42.840 --> 00:18:46.760]  還是最後一個鐘頭進入葡萄園的
[00:18:46.760 --> 00:18:48.440]  無論是使徒
[00:18:48.440 --> 00:18:50.000]  他們是那第一批的人
[00:18:50.000 --> 00:18:53.600]  還是我們今天這一班的人
[00:18:53.600 --> 00:18:56.840]  不在乎我們配不配
[00:18:56.840 --> 00:19:01.800]  只在乎神的恩慈
[00:19:01.800 --> 00:19:04.560]  這個正是葡萄園比喻
[00:19:04.560 --> 00:19:07.600]  對恩典的解釋
[00:19:07.600 --> 00:19:08.960]  既然是這麼重要
[00:19:08.960 --> 00:19:11.320]  我們就要將這個葡萄園比喻
[00:19:11.320 --> 00:19:14.600]  那個背景要說一下
[00:19:14.600 --> 00:19:16.800]  有很多東西裡面
[00:19:16.800 --> 00:19:19.920]  跟我們今天的運作不一樣
[00:19:19.920 --> 00:19:23.240]  所以如果我們不能夠明白那個背景
[00:19:23.240 --> 00:19:25.560]  我們對這個的了解
[00:19:25.560 --> 00:19:28.720]  就一定會有問題的
[00:19:28.720 --> 00:19:30.760]  巴勒斯坦的葡萄園
[00:19:30.760 --> 00:19:34.960]  就跟我們一般的了解
[00:19:34.960 --> 00:19:36.680]  稍微有些不同
[00:19:36.680 --> 00:19:42.040]  首先很多時候釀酒所用的葡萄
[00:19:42.040 --> 00:19:46.880]  有些就不是等它完全熟透的
[00:19:46.880 --> 00:19:48.800]  釀出來的葡萄酒
[00:19:48.800 --> 00:19:51.200]  可能那個果味稍微濃郁
[00:19:51.200 --> 00:19:54.600]  或者略帶酸味
[00:19:54.600 --> 00:19:58.400]  有些要等葡萄熟到透透
[00:19:58.400 --> 00:20:01.160]  等那個糖分是最濃的時候
[00:20:01.160 --> 00:20:02.920]  然後收割
[00:20:02.920 --> 00:20:05.000]  在巴勒斯坦地的葡萄園
[00:20:05.000 --> 00:20:08.960]  他們多數是等葡萄熟到透透
[00:20:08.960 --> 00:20:11.280]  然後才採摘的
[00:20:11.280 --> 00:20:15.320]  這個時候大約就是九月中的時候
[00:20:15.320 --> 00:20:18.120]  九月中到接近九月尾
[00:20:18.120 --> 00:20:21.600]  就是說九月十五到九月二十一
[00:20:21.600 --> 00:20:23.200]  是那段時間
[00:20:23.200 --> 00:20:25.360]  葡萄園就是熟透了
[00:20:25.360 --> 00:20:27.760]  但是那個特點在這裡
[00:20:27.760 --> 00:20:30.920]  因為到九月尾十月初
[00:20:30.920 --> 00:20:32.440]  他們就開始下雨
[00:20:32.440 --> 00:20:34.920]  這個就叫做秋雨
[00:20:34.920 --> 00:20:37.040]  在秋雨下之前
[00:20:37.040 --> 00:20:39.600]  他們不能夠將所有葡萄摘光
[00:20:39.600 --> 00:20:42.360]  剩下來的就會爛掉了
[00:20:42.360 --> 00:20:43.000]  所以換句話說
[00:20:43.000 --> 00:20:46.840]  他們可以摘葡萄的時間很短的
[00:20:46.840 --> 00:20:50.720]  這個就是為什麼那個園主要大清早
[00:20:50.720 --> 00:20:55.200]  就要走去請人來摘這個葡萄園
[00:20:55.200 --> 00:20:57.440]  摘這個葡萄
[00:20:57.440 --> 00:20:59.000]  換句話說
[00:20:59.000 --> 00:21:06.240]  這個葡萄園是需要人去為那個園主工作
[00:21:06.240 --> 00:21:11.280]  有時甚至任何人都可以
[00:21:11.280 --> 00:21:12.760]  這個是第一
[00:21:12.760 --> 00:21:15.680]  那個葡萄園的背景
[00:21:15.680 --> 00:21:19.840]  第二就是關於那個工錢問題了
[00:21:19.840 --> 00:21:21.040]  我們常常讀政經讀書
[00:21:21.040 --> 00:21:24.320]  那些工錢就很麻煩的了
[00:21:24.320 --> 00:21:27.320]  因為他們的錢幣跟我們不一樣
[00:21:27.320 --> 00:21:29.200]  他們說一錢銀子
[00:21:29.200 --> 00:21:32.560]  他跟那個工人講好的價錢就是
[00:21:32.560 --> 00:21:34.840]  一天一錢銀子
[00:21:34.840 --> 00:21:37.680]  我們就不要想著一錢銀子
[00:21:37.680 --> 00:21:41.360]  就好像我們的重量
[00:21:41.360 --> 00:21:43.520]  用我們一錢的重量
[00:21:43.520 --> 00:21:45.240]  一錢就做不到一個銀子
[00:21:45.240 --> 00:21:47.280]  做到都摘光了
[00:21:47.280 --> 00:21:48.200]  很薄的
[00:21:48.200 --> 00:21:57.360]  事實上那個就是他們的錢幣的通稱
