
[00:00:00.000 --> 00:00:04.260]  今日用一個題目叫「Hey! 俾五分鐘我可以嗎?」
[00:08:46.620 --> 00:08:47.420]  他是說
[00:08:47.420 --> 00:08:48.820]  應該說每個男人
[00:08:48.820 --> 00:08:52.720]  基本上每天說二萬五千字二次
[00:08:52.720 --> 00:08:54.420]  而女人呢
[00:08:54.420 --> 00:08:56.020]  說多還是少一點?
[00:08:56.020 --> 00:09:00.020]  少一點
[00:09:00.020 --> 00:09:01.720]  我們很誠實的
[00:09:01.720 --> 00:09:02.820]  我們真的說多一點
[00:09:02.820 --> 00:09:03.420]  因為沒辦法
[00:09:03.420 --> 00:09:04.420]  我們比較聰明
[00:09:04.420 --> 00:09:06.820]  我已經說完了
[00:09:06.820 --> 00:09:10.720]  但那個統計
[00:09:10.720 --> 00:09:11.520]  對不起
[00:09:11.520 --> 00:09:12.820]  應該是三十年前的統計
[00:09:12.820 --> 00:09:13.720]  不過這個很好玩的
[00:09:13.720 --> 00:09:15.520]  就是我覺得仍然是這樣
[00:09:15.520 --> 00:09:17.220]  就是當見面的時候
[00:09:17.220 --> 00:09:18.320]  夫妻大家見面
[00:09:18.320 --> 00:09:19.420]  其實老婆
[00:09:19.420 --> 00:09:22.520]  因為她是在家裡做理交的
[00:09:22.520 --> 00:09:24.420]  所以她那三萬五千字
[00:09:24.420 --> 00:09:25.920]  是未發表的
[00:09:25.920 --> 00:09:27.320]  但是丈夫有二萬五千字
[00:09:27.320 --> 00:09:28.620]  已經說完了
[00:09:28.620 --> 00:09:30.620]  所以回來就開始
[00:09:30.620 --> 00:09:33.820]  要陳述她那三萬五千字
[00:09:33.820 --> 00:09:34.820]  也因為這樣
[00:09:34.820 --> 00:09:36.220]  溝通就出了問題
[00:09:36.220 --> 00:09:37.620]  就是丈夫說
[00:09:37.620 --> 00:09:39.720]  我又要去應付多一個客人
[00:09:39.720 --> 00:09:41.720]  這個客人就是我老婆
[00:09:41.720 --> 00:09:43.020]  所以她就很痛苦
[00:09:43.020 --> 00:09:44.820]  所以家庭紛爭
[00:09:44.820 --> 00:09:46.020]  夫婦關係
[00:09:46.020 --> 00:09:47.720]  產生了一個情況
[00:09:47.720 --> 00:09:50.120]  男人越來越喜歡
[00:09:50.120 --> 00:09:53.220]  就是躲在某些東西上
[00:09:53.220 --> 00:09:54.520]  以前就用報紙
[00:09:54.520 --> 00:09:55.620]  現在就用手機
[00:09:55.620 --> 00:09:58.120]  再多一點就找兒子的功課
[00:09:58.120 --> 00:09:59.820]  再厲害一點就說
[00:09:59.820 --> 00:10:01.920]  我明天要找吃的老婆
[00:10:01.920 --> 00:10:03.620]  拜拜睡覺
[00:10:03.620 --> 00:10:06.620]  這樣的
[00:10:06.620 --> 00:10:07.020]  第一
[00:10:07.020 --> 00:10:08.020]  我再說完了
[00:10:08.020 --> 00:10:09.920]  就是你優先一些東西
[00:10:09.920 --> 00:10:12.520]  就是原來在溝通裡面
[00:10:12.520 --> 00:10:14.820]  先聽 然後去說
[00:10:14.820 --> 00:10:16.520]  這一種是需要關乎
[00:10:16.520 --> 00:10:18.020]  你要運用基督徒
[00:10:18.020 --> 00:10:20.620]  那個生命力那種節奏的能力
[00:10:20.620 --> 00:10:22.420]  好 第二樣東西是什麼呢
[00:10:22.420 --> 00:10:23.520]  OK
[00:10:23.520 --> 00:10:25.420]  第二樣就是關乎
[00:10:25.420 --> 00:10:26.220]  聆聽
[00:10:26.220 --> 00:10:27.020]  Please
[00:10:27.020 --> 00:10:27.920]  Listen
[00:10:27.920 --> 00:10:30.720]  你去嘗試聽一下
[00:10:30.720 --> 00:10:32.320]  聽什麼
[00:10:32.320 --> 00:10:34.320]  就是你要聽
[00:10:34.320 --> 00:10:37.720]  你知道我們
[00:10:37.720 --> 00:10:39.520]  以為自己很會裝模作樣
[00:10:39.520 --> 00:10:40.820]  其實我們是很差勁的
[00:10:40.820 --> 00:10:42.920]  就是特別對你的親愛的人
[00:10:42.920 --> 00:10:46.420]  其實他知道你的樣子
[00:10:46.420 --> 00:10:47.420]  你有沒有聽我說過
[00:10:47.420 --> 00:10:48.020]  有沒有聽
[00:10:48.020 --> 00:10:50.220]  有沒有說過
[00:10:50.220 --> 00:10:51.820]  有沒有跟旁邊的人說過
[00:10:51.820 --> 00:10:54.620]  你是不是在聽我說話
[00:10:54.620 --> 00:10:57.220]  有沒有被人這樣
[00:10:57.220 --> 00:10:58.920]  嚇一嚇這樣哄一哄你
[00:10:58.920 --> 00:10:59.820]  有的 有的
[00:10:59.820 --> 00:11:01.620]  你的眼睛明明看著電視
[00:11:01.620 --> 00:11:05.020]  或者你明明在滾動手機
[00:11:05.020 --> 00:11:06.620]  那真的是在滾動手機
[00:11:06.620 --> 00:11:10.620]  不過我學會了這個分身的技術
[00:11:10.620 --> 00:11:13.020]  那你怎樣裝模作樣都好
[00:11:13.020 --> 00:11:15.320]  最親密的人總是會問你
[00:11:15.320 --> 00:11:17.420]  你有沒有聽
[00:11:17.420 --> 00:11:21.620]  曾經有一個
[00:11:21.620 --> 00:11:22.220]  怎麼說
[00:11:22.220 --> 00:11:26.620]  一個挺好 挺有趣的一件事
[00:11:26.620 --> 00:11:27.420]  真人真事
[00:11:27.420 --> 00:11:28.620]  在香港有些社工
[00:11:28.620 --> 00:11:29.820]  他們做了一件事
[00:11:29.820 --> 00:11:32.720]  去幫那些邊緣少年
[00:11:32.720 --> 00:11:33.720]  那他們怎樣做呢
[00:11:33.720 --> 00:11:36.220]  邊緣少年
[00:11:36.220 --> 00:11:39.820]  其中一個他們經常出現的問題和困難
[00:11:39.820 --> 00:11:41.220]  就是和家人溝通
[00:11:41.220 --> 00:11:43.620]  和和家人的相處
[00:11:43.620 --> 00:11:45.520]  有一群社工
[00:11:45.520 --> 00:11:48.120]  就嘗試去用一個方法
[00:11:48.120 --> 00:11:49.420]  用一用多有效
[00:11:49.420 --> 00:11:52.220]  就經常在那個程式裡面使用
[00:11:52.220 --> 00:11:54.220]  那個效能是怎樣呢
[00:11:54.220 --> 00:11:55.220]  就是這樣
[00:11:55.220 --> 00:11:57.820]  他們應該不是找人裝的
[00:11:57.820 --> 00:12:01.920]  總之就是錄了一些在家裡的情景
[00:12:01.920 --> 00:12:03.620]  那情景是錄音來的
[00:12:03.620 --> 00:12:05.420]  沒有樣子看
[00:12:05.420 --> 00:12:10.020]  他就錄了在家裡的父親罵兒子
[00:12:10.020 --> 00:12:11.420]  當然不好聽了
[00:12:11.420 --> 00:12:14.420]  誰喜歡被父親罵
[00:12:14.420 --> 00:12:18.820]  或者誰喜歡做父親罵兒子
[00:12:18.820 --> 00:12:22.020]  但是這些事情是不斷發生的
[00:12:22.020 --> 00:12:24.620]  錄完就大家去分析
[00:12:24.620 --> 00:12:27.820]  因為那個不是那些兒子的父親
[00:12:27.820 --> 00:12:31.520]  不然一聽就那些神經就出現了
[00:12:31.520 --> 00:12:33.320]  那些神經出現就又罵了
[00:12:33.320 --> 00:12:34.620]  又是那一句
[00:12:34.620 --> 00:12:36.420]  然後那些火也來
[00:12:36.420 --> 00:12:38.420]  為什麼叫做
[00:12:38.420 --> 00:12:39.620]  漫漫地動腦
[00:12:39.620 --> 00:12:40.920]  反到最後就是
[00:12:40.920 --> 00:12:43.120]  其實很多時候我們沒有聽
[00:12:43.120 --> 00:12:44.820]  是我們在根裡面
[00:12:44.820 --> 00:12:46.020]  動了那種情感
[00:12:46.020 --> 00:12:47.820]  或者在記憶裡面
[00:12:47.820 --> 00:12:49.620]  你又說這件事
[00:12:49.620 --> 00:12:50.620]  其實他還沒說
[00:12:50.620 --> 00:12:52.620]  你已經戳了一隻手指出來
[00:12:52.620 --> 00:12:53.420]  Anyway
[00:12:53.420 --> 00:12:54.420]  這個不是這一點
[00:12:54.420 --> 00:12:55.620]  不過我回來說
[00:12:55.620 --> 00:12:56.220]  他說什麼呢
[00:12:56.220 --> 00:12:57.120]  他說
[00:12:57.120 --> 00:13:00.720]  就讓這班在邊緣室園裡面一起聽
[00:13:00.720 --> 00:13:01.420]  當作一個練習
[00:13:01.420 --> 00:13:05.820]  大家聽一下這個爸爸罵兒子的內容
[00:13:05.820 --> 00:13:06.420]  那幹什麼呢
[00:13:06.420 --> 00:13:08.220]  那就先聽一下
[00:13:08.220 --> 00:13:09.020]  聽過裡面
[00:13:09.020 --> 00:13:11.820]  原來他嘗試他們分析一下
[00:13:11.820 --> 00:13:14.020]  爸爸罵的內容是什麼
[00:13:14.020 --> 00:13:20.020]  粗口一 粗口二 粗口三 三分鐘都是粗口
[00:13:20.020 --> 00:13:22.920]  然後聽著聽著他們做一個練習
[00:13:22.920 --> 00:13:25.620]  開始他們發現一些東西
[00:13:25.620 --> 00:13:26.620]  發現什麼呢
[00:13:26.620 --> 00:13:30.020]  他發現到那些少年人開始懂得分析
[00:13:30.020 --> 00:13:32.320]  就是慢慢去經過一些程式
[00:13:32.320 --> 00:13:33.120]  去到那個位置
[00:13:33.120 --> 00:13:35.120]  他們就說
[00:13:35.120 --> 00:13:37.320]  我聽到那個父母
[00:13:37.320 --> 00:13:40.520]  他罵他那裡是有些情感部分
[00:13:40.520 --> 00:13:43.620]  就是有些傷心 有些酸溜溜
[00:13:43.620 --> 00:13:45.220]  有些酸的味道
[00:13:45.220 --> 00:13:47.020]  他可能罵著罵著他聽到
[00:13:47.020 --> 00:13:51.520]  那個爸爸因為兒子他的反叛行為
[00:13:51.520 --> 00:13:53.720]  他感覺到傷心
[00:13:53.720 --> 00:13:55.320]  所以那些字眼裡面
[00:13:55.320 --> 00:13:56.920]  言談之間
[00:13:56.920 --> 00:13:59.520]  他聽到那份情感 那份傷心
[00:13:59.520 --> 00:14:02.720]  而他們那個社工的用的用詞就是
[00:14:02.720 --> 00:14:07.020]  叫做愛的存在
[00:14:07.020 --> 00:14:08.220]  這個挺好笑 挺有趣
[00:14:08.220 --> 00:14:09.220]  那個反應是什麼呢
[00:14:09.220 --> 00:14:11.720]  當他們這樣去發掘這件事
[00:14:11.720 --> 00:14:13.220]  就是很少用這樣的教材
[00:14:13.220 --> 00:14:15.220]  不過他們就用那些教材
[00:14:15.220 --> 00:14:17.520]  又做了一些研究
[00:14:17.520 --> 00:14:20.620]  他說最後能夠因為他們學
[00:14:20.620 --> 00:14:23.820]  或者嘗試去聽他們平時在家裡聽
[00:14:23.820 --> 00:14:24.920]  很不喜歡的那些說話
[00:14:24.920 --> 00:14:26.920]  不過那個不是他的兒子
[00:14:26.920 --> 00:14:29.320]  也不是他的爸爸
[00:14:29.320 --> 00:14:33.220]  他就抽離 有一份抽離的情感
[00:14:33.220 --> 00:14:34.820]  然後他就慢慢聽著聽著
[00:14:34.820 --> 00:14:37.720]  其實那個爸爸也罵得他對的
[00:14:37.720 --> 00:14:39.420]  他是這樣的情況
[00:14:39.420 --> 00:14:40.520]  其實他也很慘
[00:14:40.520 --> 00:14:43.420]  我真的生了他出 養他這麼大
[00:14:43.420 --> 00:14:46.720]  他的期望達不到
[00:14:46.720 --> 00:14:50.920]  在這裡他們多了一些分析的能力
[00:14:50.920 --> 00:14:53.720]  他說在這種的程式裡面
[00:14:53.720 --> 00:14:57.620]  他幫助那些青少年人回到家的時候
[00:14:57.620 --> 00:14:59.420]  面對父母的責備
[00:14:59.420 --> 00:15:03.120]  多了一份分析能力
[00:15:03.120 --> 00:15:06.820]  多了一份去聽他話語
[00:15:06.820 --> 00:15:11.420]  他說話裡面 縱然阿蘭不會很厚
[00:15:11.420 --> 00:15:15.420]  裡面那個愛的存在
[00:15:15.420 --> 00:15:17.120]  很有意思
[00:15:17.120 --> 00:15:22.720]  當我看到這個統計或者這個練習
[00:15:22.720 --> 00:15:25.420]  怎樣能夠抽離呢?
[00:15:25.420 --> 00:15:28.220]  在你聽的時候
[00:15:28.220 --> 00:15:31.820]  聖經說 你們要快快地聽
[00:15:31.820 --> 00:15:33.620]  第一步要聽
[00:15:33.620 --> 00:15:36.220]  慢慢的說 然後慢慢的動腦
