
[00:00:00.000 --> 00:00:03.080]  今天很高興再一次在這裡和大家見面
[00:01:47.680 --> 00:01:49.560]  就是因為神一直去幫他
[00:01:49.560 --> 00:01:52.840]  他認為他都厲害到可以進去聖殿
[00:01:52.840 --> 00:01:55.640]  進去獻祭
[00:01:55.640 --> 00:01:57.820]  他忘記了神的吩咐
[00:01:57.820 --> 00:02:00.020]  這些是大祭司的工作
[00:02:00.020 --> 00:02:01.020]  不是他的工作
[00:02:01.020 --> 00:02:01.820]  他不聽
[00:02:01.820 --> 00:02:04.040]  結果大家看到結果是怎樣?
[00:02:04.040 --> 00:02:06.220]  他患了大麻風而死
[00:02:06.220 --> 00:02:08.800]  後來人們記得他不是一個好皇帝
[00:02:08.800 --> 00:02:12.720]  而是記得他是一個患大麻風死的皇帝
[00:02:12.720 --> 00:02:14.020]  是很可悲的
[00:02:14.020 --> 00:02:16.440]  今天我們不想成為基督徒
[00:02:16.440 --> 00:02:19.240]  我們一定要緊緊地去跟隨我們的神
[00:02:19.240 --> 00:02:21.980]  我們不想中途而廢
[00:02:21.980 --> 00:02:24.020]  或者停在不辭的
[00:02:24.020 --> 00:02:25.660]  剛才跟我的姐妹分享她說
[00:02:25.660 --> 00:02:27.100]  上教育一定要有時防
[00:02:27.100 --> 00:02:28.140]  我很同意的
[00:02:28.140 --> 00:02:29.820]  如果你只坐在後面
[00:02:29.820 --> 00:02:31.340]  你是時間才進來
[00:02:31.340 --> 00:02:32.420]  完了就走
[00:02:32.420 --> 00:02:33.060]  我告訴你
[00:02:33.060 --> 00:02:35.340]  你很容易心就會冷淡
[00:02:35.340 --> 00:02:37.460]  中國人有一句話就是不進則退
[00:02:37.460 --> 00:02:40.300]  我們經常教小朋友一定要有進步
[00:02:40.300 --> 00:02:41.100]  一定要有進步
[00:02:41.100 --> 00:02:45.140]  記得小時候我在學校英文不太好
[00:02:45.140 --> 00:02:46.300]  因為我在英文學校
[00:02:46.300 --> 00:02:47.260]  那些人都很厲害
[00:02:47.260 --> 00:02:48.820]  洋人比我厲害
[00:02:48.820 --> 00:02:50.780]  但是在香港那時候
[00:02:50.780 --> 00:02:53.100]  我就不太好一次又一次
[00:02:53.100 --> 00:02:55.340]  第二次就拿到一個獎
[00:02:55.340 --> 00:02:56.020]  不是英文獎
[00:02:56.020 --> 00:02:57.700]  是英文進步獎
[00:02:57.700 --> 00:02:58.900]  我說進步獎也好
[00:02:58.900 --> 00:03:01.140]  我爸爸就說進步獎很差勁
[00:03:01.140 --> 00:03:02.180]  他就是這樣
[00:03:02.180 --> 00:03:04.500]  以前那一代不會怎麼稱讚我
[00:03:04.500 --> 00:03:05.700]  怕我驕傲
[00:03:05.700 --> 00:03:07.060]  但是我覺得進步
[00:03:07.060 --> 00:03:08.300]  有進步就好了
[00:03:08.300 --> 00:03:09.380]  不想退步
[00:03:09.380 --> 00:03:11.380]  所以今天小朋友如果他一般般開始
[00:03:11.380 --> 00:03:12.140]  你有進步
[00:03:12.140 --> 00:03:13.740]  你鼓勵他們
[00:03:13.740 --> 00:03:15.740]  我們今天在屬靈的生命
[00:03:15.740 --> 00:03:17.580]  要不斷地進步
[00:03:17.580 --> 00:03:19.900]  因為我們一不進步
[00:03:19.900 --> 00:03:20.500]  就怎樣呢?
[00:03:20.500 --> 00:03:24.180]  我們就很容易跟隨世俗被魔鬼帶
[00:03:24.180 --> 00:03:26.020]  引誘我們離開真道
[00:03:26.020 --> 00:03:27.300]  這個是很容易的
[00:03:27.300 --> 00:03:29.700]  大家可能都遇到這樣的情況
[00:03:29.700 --> 00:03:30.900]  我們教會這麼多年
[00:03:30.900 --> 00:03:32.980]  見過很多弟兄姊妹走過進來
[00:03:32.980 --> 00:03:34.100]  有很多就走了
[00:03:34.100 --> 00:03:35.180]  有些不見了
[00:03:35.180 --> 00:03:36.780]  有些沒有再回來了
[00:03:36.780 --> 00:03:37.420]  你問他
[00:03:37.420 --> 00:03:38.180]  他說很忙
[00:03:38.180 --> 00:03:38.660]  我不想回去
[00:03:38.660 --> 00:03:39.340]  他沒有搬到
[00:03:39.340 --> 00:03:40.500]  都在Swindon
[00:03:40.500 --> 00:03:41.980]  我們知道什麼環境了
[00:03:41.980 --> 00:03:42.940]  知道什麼事了
[00:03:42.940 --> 00:03:43.980]  那些人引誘他們
[00:03:43.980 --> 00:03:45.540]  初時就和朋友去喝茶
[00:03:45.540 --> 00:03:47.220]  星期天不回去一次教會
[00:03:47.220 --> 00:03:47.820]  不要緊
[00:03:47.820 --> 00:03:48.300]  是不是?
[00:03:48.300 --> 00:03:50.060]  我聖餐那天回來就可以了
[00:03:50.060 --> 00:03:51.660]  他抱著這樣的心態
[00:03:51.660 --> 00:03:53.660]  傳道找他去做一些侍奉
[00:03:53.660 --> 00:03:54.500]  他又真的推
[00:03:54.500 --> 00:03:55.140]  又說不認識
[00:03:55.140 --> 00:03:56.100]  又說找別人
[00:03:56.100 --> 00:03:56.820]  我很忙
[00:03:56.820 --> 00:03:57.340]  是不是?
[00:03:57.340 --> 00:03:59.540]  就是說著說著他就不回來了
[00:03:59.540 --> 00:04:01.940]  就連那次聖餐的禮拜也不見他了
[00:04:01.940 --> 00:04:02.980]  再久一點
[00:04:02.980 --> 00:04:04.620]  Swindon不是很大而已
[00:04:04.620 --> 00:04:05.540]  你很不收風而已
[00:04:05.540 --> 00:04:05.940]  是不是?
[00:04:05.940 --> 00:04:07.100]  你就知道他
[00:04:07.100 --> 00:04:08.780]  原來跟了一些朋友去Casino
[00:04:08.780 --> 00:04:09.660]  去打麻將
[00:04:09.660 --> 00:04:11.140]  就不再回教會了
[00:04:11.140 --> 00:04:13.660]  是很可悲的
[00:04:13.660 --> 00:04:16.540]  真的有姐妹弟兄在我們教會洗禮
[00:04:16.540 --> 00:04:17.780]  一手栽培他們
[00:04:17.780 --> 00:04:19.180]  翻新理班洗禮
[00:04:19.180 --> 00:04:21.100]  後來就離開了教會
[00:04:21.100 --> 00:04:22.180]  不再出現了
[00:04:22.180 --> 00:04:25.100]  所以不進就則退
[00:04:25.100 --> 00:04:29.620]  今天我們說的是守候心中的滿足
[00:04:29.620 --> 00:04:31.420]  大家可能會問
[00:04:31.420 --> 00:04:32.780]  什麼是滿足?
[00:04:32.780 --> 00:04:34.260]  滿足英文有兩個字
[00:04:34.260 --> 00:04:35.340]  一個是contentment
[00:04:35.340 --> 00:04:36.620]  一個是satisfaction
[00:04:36.620 --> 00:04:38.700]  通常是說satisfaction
[00:04:38.700 --> 00:04:40.780]  但是其實意思是差不多的
[00:04:40.780 --> 00:04:44.140]  其實是心裡的一個情感上
[00:04:44.140 --> 00:04:46.380]  對一些事情是一個滿意
[00:04:46.380 --> 00:04:50.020]  有些事情是令你盡心如意的
[00:04:50.020 --> 00:04:52.300]  有些事情是符合你的心意的
[00:04:52.300 --> 00:04:54.500]  fulfill了你所需求的
[00:04:54.500 --> 00:04:55.300]  渴慕的
[00:04:55.300 --> 00:04:56.540]  我們叫做滿足
[00:04:56.540 --> 00:04:57.100]  是不是?
[00:04:57.100 --> 00:04:59.180]  這是一個狀態而已
[00:04:59.180 --> 00:05:01.460]  這個滿足可以last多久呢?
[00:05:01.460 --> 00:05:03.980]  可能last一分鐘也說不定
[00:05:03.980 --> 00:05:04.460]  是不是?
[00:05:04.460 --> 00:05:06.340]  你切一塊牛扒放進口裡
[00:05:06.340 --> 00:05:08.420]  那個滿足感是last多久呢?
[00:05:08.420 --> 00:05:09.340]  十秒也沒有
[00:05:09.340 --> 00:05:10.300]  吞了就吐了
[00:05:10.300 --> 00:05:10.860]  是不是?
[00:05:10.860 --> 00:05:13.580]  所以滿足不一定是永恆的
[00:05:13.580 --> 00:05:15.460]  有時候可能last久一點
[00:05:15.460 --> 00:05:16.660]  兒子今天很乖
[00:05:16.660 --> 00:05:17.740]  我很滿足
[00:05:17.740 --> 00:05:18.300]  是不是?
[00:05:18.300 --> 00:05:19.700]  或者他很頑皮怎麼辦呢?
[00:05:19.700 --> 00:05:20.780]  你只記得他頑皮而已
[00:05:20.780 --> 00:05:22.380]  不會記得昨天乖的
[00:05:22.380 --> 00:05:25.380]  所以滿足這件事情是當時的一個狀態
[00:05:25.380 --> 00:05:27.780]  也是很主觀的
[00:05:27.780 --> 00:05:30.060]  主觀就是你的感覺而已
[00:05:30.060 --> 00:05:30.660]  是不是?
[00:05:30.660 --> 00:05:33.660]  不是因為你周圍有很多事情令你滿足
[00:05:33.660 --> 00:05:36.260]  是你感覺上覺得滿足
[00:05:36.260 --> 00:05:38.820]  周圍很多事情是令你滿足
[00:05:38.820 --> 00:05:40.660]  不代表令到其他人滿足
[00:05:40.660 --> 00:05:40.980]  是不是?
[00:05:40.980 --> 00:05:42.580]  每個人看事情是不同的
[00:05:42.580 --> 00:05:44.740]  所以我們就說你的滿足
[00:05:44.740 --> 00:05:46.860]  是不等於我的滿足的
[00:05:46.860 --> 00:05:47.820]  很多時候我們看到
[00:05:47.820 --> 00:05:49.300]  哇!你生活很好啊
[00:05:49.300 --> 00:05:49.820]  是不是?
[00:05:49.820 --> 00:05:51.380]  老公又疼你
[00:05:51.380 --> 00:05:53.340]  你又有房子又有車
[00:05:53.340 --> 00:05:54.540]  兒子又乖
[00:05:54.540 --> 00:05:56.300]  看上去應該很滿足
[00:05:56.300 --> 00:05:57.420]  為什麼你不滿足呢?
[00:05:57.420 --> 00:05:59.540]  因為很多不好的事情他不告訴你
[00:05:59.540 --> 00:05:59.900]  是不是?
[00:05:59.900 --> 00:06:01.660]  或者他要求很高
[00:06:01.660 --> 00:06:03.060]  或者他很貪心
[00:06:03.060 --> 00:06:06.140]  或者他有很多事情我們是不清楚的
[00:06:06.140 --> 00:06:09.020]  所以你的滿足不代表他的滿足
[00:06:09.020 --> 00:06:11.100]  這個我們一定要分得很清楚
[00:06:11.100 --> 00:06:12.620]  例如我們很簡單而已
[00:06:12.620 --> 00:06:13.540]  我們兒女
[00:06:13.540 --> 00:06:15.420]  有些人覺得結了婚
[00:06:15.420 --> 00:06:16.580]  我不需要有兒女
[00:06:16.580 --> 00:06:17.660]  我的朋友
[00:06:17.660 --> 00:06:18.580]  早就說明了
[00:06:18.580 --> 00:06:21.420]  還沒結婚已經和老婆
[00:06:21.420 --> 00:06:23.020]  已經有了約法三章了
[00:06:23.020 --> 00:06:23.980]  不要小孩了
[00:06:23.980 --> 00:06:25.140]  他們兩個很開心
[00:06:25.140 --> 00:06:28.140]  賺錢當然有很多錢剩
[00:06:28.140 --> 00:06:30.260]  你知道一個小孩幾百萬的
[00:06:30.260 --> 00:06:32.020]  他們當然有錢剩去旅行
[00:06:32.020 --> 00:06:33.500]  拍很多漂亮的照片放在Facebook
[00:06:33.500 --> 00:06:34.860]  我很羨慕的
[00:06:34.860 --> 00:06:35.620]  但是他沒有小孩
[00:06:35.620 --> 00:06:36.500]  但是他很開心
[00:06:36.500 --> 00:06:37.300]  他滿足
[00:06:37.300 --> 00:06:38.060]  沒有問題的
[00:06:38.060 --> 00:06:40.220]  神在我們身上不同計劃
[00:06:40.220 --> 00:06:41.220]  但有些人說不是
[00:06:41.220 --> 00:06:42.860]  他真的想要小孩又不能生
[00:06:42.860 --> 00:06:43.980]  很不滿足
[00:06:43.980 --> 00:06:44.380]  是不是?
[00:06:44.380 --> 00:06:45.380]  有些人生一個
[00:06:45.380 --> 00:06:46.620]  他很滿足了
[00:06:46.620 --> 00:06:47.940]  有些人生兩個
[00:06:47.940 --> 00:06:50.260]  他滿足也可能不滿足
[00:06:50.260 --> 00:06:50.820]  是不是?
[00:06:50.820 --> 00:06:51.900]  我兩個女兒
[00:06:51.900 --> 00:06:53.180]  剛才我姊妹說她一個兒子一個女兒
[00:06:53.180 --> 00:06:54.140]  我覺得她比我好
[00:06:54.140 --> 00:06:54.620]  是不是?
[00:06:54.620 --> 00:06:55.580]  這是開玩笑的
[00:06:55.580 --> 00:06:57.020]  你要滿足
[00:06:57.020 --> 00:06:57.660]  是不是?
[00:06:57.660 --> 00:07:00.300]  是你自己主觀看待這件事
[00:07:00.300 --> 00:07:03.780]  神在我們身上有不同的計劃
[00:07:03.780 --> 00:07:05.580]  每個人走的路是不同的
[00:07:05.580 --> 00:07:06.860]  譬如有些人開車
[00:07:06.860 --> 00:07:07.700]  代步而已
[00:07:07.700 --> 00:07:08.660]  他有一輛車
[00:07:08.660 --> 00:07:09.700]  不是他沒有錢問題
[00:07:09.700 --> 00:07:10.620]  可能他很有錢
[00:07:10.620 --> 00:07:11.580]  一輛普通車
[00:07:11.580 --> 00:07:12.420]  代步就行了
[00:07:12.420 --> 00:07:13.100]  有些人不是
[00:07:13.100 --> 00:07:14.260]  寧願借錢
[00:07:14.260 --> 00:07:16.340]  都要買跑車
[00:07:16.340 --> 00:07:17.180]  要快過
[00:07:17.180 --> 00:07:18.220]  底廳那輛
[00:07:18.220 --> 00:07:19.380]  要威風
[00:07:19.380 --> 00:07:20.260]  那個底廳不是
[00:07:20.260 --> 00:07:21.140]  他喜歡車
[00:07:21.140 --> 00:07:22.380]  不是他就要威風
[00:07:22.380 --> 00:07:23.140]  就是這麼說
[00:07:23.140 --> 00:07:23.940]  你明白
[00:07:23.940 --> 00:07:24.940]  就是
[00:07:24.940 --> 00:07:26.060]  每個人看待事情不同
[00:07:26.060 --> 00:07:27.980]  有些人喜歡擺漂亮的衣服
[00:07:27.980 --> 00:07:29.180]  才能夠給他滿足
[00:07:29.180 --> 00:07:30.500]  有些人要吃好東西
[00:07:30.500 --> 00:07:33.180]  所以每個人當然是不同的
[00:07:33.180 --> 00:07:36.300]  但是有一樣東西是相同的
[00:07:36.300 --> 00:07:37.660]  就是我們知道
[00:07:37.660 --> 00:07:42.180]  物質是給不了我們真真正正的永恆的滿足
[00:07:42.180 --> 00:07:42.900]  剛才說過
[00:07:42.900 --> 00:07:45.900]  短暫的歡愉
[00:07:45.900 --> 00:07:47.780]  短暫
[00:07:47.780 --> 00:07:49.500]  不是永久的
[00:07:49.500 --> 00:07:50.660]  是不是
[00:07:50.660 --> 00:07:52.340]  你的兒子考試
[00:07:52.340 --> 00:07:53.740]  這次考第一
[00:07:53.740 --> 00:07:54.460]  你是滿足
[00:07:54.460 --> 00:07:56.220]  很開心
[00:07:56.220 --> 00:07:58.020]  接著考完之後怎麼樣
[00:07:58.020 --> 00:07:59.980]  你就要逼他讀書
[00:07:59.980 --> 00:08:02.260]  希望下學期又要考第一
[00:08:02.260 --> 00:08:03.260]  因為他第一
[00:08:03.260 --> 00:08:04.260]  沒有什麼比第一厲害
[00:08:04.260 --> 00:08:04.740]  是不是
[00:08:04.740 --> 00:08:06.020]  就像看奧運一樣
[00:08:06.020 --> 00:08:07.860]  他上次拿金牌
[00:08:07.860 --> 00:08:09.220]  這次只是拿銀牌
[00:08:09.220 --> 00:08:10.460]  結果他就哭
[00:08:10.460 --> 00:08:11.900]  很不開心
[00:08:11.900 --> 00:08:12.460]  是不是
[00:08:12.460 --> 00:08:14.140]  因為你可以比較下去
[00:08:14.140 --> 00:08:18.660]  你當時的金牌只是給了你那段時間的滿足感
[00:08:18.660 --> 00:08:19.780]  回來英國了
[00:08:19.780 --> 00:08:20.820]  他繼續要操練
[00:08:20.820 --> 00:08:23.620]  希望下一屆可以衛冕那個金牌
[00:08:23.620 --> 00:08:24.780]  又或者這次拿銀牌
[00:08:24.780 --> 00:08:26.580]  希望下次拿金牌
[00:08:26.580 --> 00:08:31.180]  所以你是一輩子就是要在物質上掙扎
[00:08:31.180 --> 00:08:34.500]  才能夠達到一個短暫的歡愉
[00:08:34.500 --> 00:08:35.580]  短暫的滿足
[00:08:35.580 --> 00:08:36.660]  其實是挺可悲的
[00:08:36.660 --> 00:08:38.300]  大家知道是不是
[00:08:38.300 --> 00:08:42.020]  還有一樣東西就是物質是會變
[00:08:42.020 --> 00:08:43.420]  是會舊的
[00:08:43.420 --> 00:08:45.740]  你多漂亮的車也好
[00:08:45.740 --> 00:08:47.500]  你多漂亮的房子也好
[00:08:47.500 --> 00:08:48.620]  住著就舊了
[00:08:48.620 --> 00:08:50.060]  我們中國人喜歡新車
[00:08:50.060 --> 00:08:51.140]  喜歡新房子
[00:08:51.140 --> 00:08:52.420]  我們喜歡新東西的
[00:08:52.420 --> 00:08:54.140]  有時候外國人喜歡舊東西的
[00:08:54.140 --> 00:08:54.860]  知不知道
[00:08:54.860 --> 00:08:56.420]  舊東西其實比新東西值錢的
[00:08:56.420 --> 00:08:57.660]  保養得好
[00:08:57.660 --> 00:09:00.820]  有個朋友他是開古董店的
[00:09:00.820 --> 00:09:04.860]  專門收買舊的英國的英式那些
[00:09:04.860 --> 00:09:07.860]  舊得我真的很怕
[00:09:07.860 --> 00:09:09.060]  那些顏色又沉
[00:09:09.060 --> 00:09:10.580]  放在房子裡好像鬼屋似的
[00:09:10.580 --> 00:09:11.540]  我經常都覺得
[00:09:11.540 --> 00:09:12.700]  我又不是很喜歡而已
[00:09:12.700 --> 00:09:14.500]  但是他當它是寶
[00:09:14.500 --> 00:09:15.620]  但是其實他沒有錯的
[00:09:15.620 --> 00:09:17.340]  因為舊已經舊了
[00:09:17.340 --> 00:09:18.420]  舊了也能夠滿足他
[00:09:18.420 --> 00:09:20.220]  不會再舊了
[00:09:20.220 --> 00:09:24.340]  你一百年的飯檯
[00:09:24.340 --> 00:09:26.020]  和二百年的差不多
[00:09:26.020 --> 00:09:27.340]  都是舊的
[00:09:27.340 --> 00:09:31.060]  但是你今天買一個新的車回來
[00:09:31.060 --> 00:09:32.660]  我買一個新車
[00:09:32.660 --> 00:09:34.700]  頭幾個禮拜天拿出來抹
[00:09:34.700 --> 00:09:36.460]  又洗又抹
[00:09:36.460 --> 00:09:37.980]  花了一點點就好了
[00:09:37.980 --> 00:09:39.180]  整晚睡不著
[00:09:39.180 --> 00:09:39.900]  OK
[00:09:39.900 --> 00:09:40.980]  弄著弄著又怎麼樣
[00:09:40.980 --> 00:09:42.180]  弄著弄著也不管了
[00:09:42.180 --> 00:09:43.580]  也沒空搞它
[00:09:43.580 --> 00:09:44.380]  沒空抹
[00:09:44.380 --> 00:09:47.100]  因為你只能夠滿足你當時的
[00:09:47.100 --> 00:09:48.660]  物質是會變成舊
[00:09:48.660 --> 00:09:52.780]  因為我們在時間那裡走
[00:09:52.780 --> 00:09:54.140]  是不會回頭的
[00:09:54.140 --> 00:09:55.740]  我經常都說的
[00:09:55.740 --> 00:09:57.780]  一創造天地的時候
[00:09:57.780 --> 00:09:58.980]  它開始做的時候
[00:09:58.980 --> 00:10:00.380]  第一件事做個光
[00:10:00.380 --> 00:10:01.140]  光代表什麼
[00:10:01.140 --> 00:10:04.420]  光我覺得是代表一個時間的開始
[00:10:04.420 --> 00:10:08.340]  本來一個無憂止一個恆常的狀態
[00:10:08.340 --> 00:10:10.180]  進入宇宙第一天
[00:10:10.180 --> 00:10:11.900]  神說我要有光就有光
[00:10:11.900 --> 00:10:14.940]  但是時間就是我們的死敵
[00:10:14.940 --> 00:10:17.300]  今天你經常都說不夠時間
[00:10:17.300 --> 00:10:18.100]  我問過姐妹
[00:10:18.100 --> 00:10:19.100]  她說為什麼不夠時間
[00:10:19.100 --> 00:10:23.140]  我又要上課讀書
[00:10:23.140 --> 00:10:24.260]  我又要做家務
[00:10:24.260 --> 00:10:25.260]  我又要煮飯
[00:10:25.260 --> 00:10:26.300]  我又要照顧孩子
[00:10:26.300 --> 00:10:27.540]  又要買菜
[00:10:27.540 --> 00:10:29.820]  說來說去好像那些婦女
[00:10:29.820 --> 00:10:32.420]  家庭主婦真的沒什麼時間
[00:10:32.420 --> 00:10:34.540]  時間是我們的敵人
[00:10:34.540 --> 00:10:37.020]  不夠時間
[00:10:37.020 --> 00:10:39.620]  太多時間似乎又好像很悶
[00:10:39.620 --> 00:10:40.300]  沒什麼事做
[00:10:40.300 --> 00:10:41.060]  又是敵人
[00:10:41.060 --> 00:10:42.180]  但最重要不是這樣
[00:10:42.180 --> 00:10:45.700]  最重要是時間令我們老化
[00:10:45.700 --> 00:10:46.500]  是我們的敵人
[00:10:46.500 --> 00:10:47.660]  是天敵
[00:10:47.660 --> 00:10:49.780]  你看一看鏡子
[00:10:49.780 --> 00:10:50.740]  不用看鏡子
[00:10:50.740 --> 00:10:53.420]  看回臉書十年前的照片就行了
[00:10:53.420 --> 00:10:55.460]  跟今天是很不同的
[00:10:55.460 --> 00:10:58.980]  你沒辦法可以將時間停下來
[00:10:58.980 --> 00:11:00.540]  或者甚至回頭
[00:11:00.540 --> 00:11:02.500]  所以物質是給不了我們滿足
[00:11:02.500 --> 00:11:03.740]  因為它會陳舊
[00:11:03.740 --> 00:11:05.620]  它會變壞
[00:11:05.620 --> 00:11:07.420]  包括我們的樣子
[00:11:07.420 --> 00:11:10.180]  包括我們身邊的人的樣貌
[00:11:10.180 --> 00:11:10.940]  身材
[00:11:10.940 --> 00:11:12.180]  都是會變的
[00:11:12.180 --> 00:11:13.820]  是不是一定會變
[00:11:13.820 --> 00:11:14.460]  你可以變肥
[00:11:14.460 --> 00:11:15.380]  可以變瘦
[00:11:15.380 --> 00:11:18.540]  但是你一定不會變得年輕
[00:11:18.540 --> 00:11:21.220]  所以這件事是給不了我們滿足
[00:11:21.220 --> 00:11:23.420]  敵人是很善忘的
[00:11:23.420 --> 00:11:26.300]  我們記是記住今天的事
[00:11:26.300 --> 00:11:27.420]  我記住
[00:11:27.420 --> 00:11:28.340]  或者我們掛慮
[00:11:28.340 --> 00:11:30.620]  我們憂慮是明天的事
[00:11:30.620 --> 00:11:32.420]  過去的事過了就算了
[00:11:32.420 --> 00:11:33.260]  我經常說
[00:11:33.260 --> 00:11:34.140]  好與不好
[00:11:34.140 --> 00:11:36.340]  當然不好的事我們不要想太多
[00:11:36.340 --> 00:11:40.820]  但是好的事很快就被新的事取代了
[00:11:40.820 --> 00:11:41.900]  是不是
[00:11:41.900 --> 00:11:44.140]  兒子去年考得好成績
[00:11:44.140 --> 00:11:44.740]  我很開心
[00:11:44.740 --> 00:11:45.940]  但是今年他不好
[00:11:45.940 --> 00:11:48.620]  你是不是開心到因為去年考得好成績
[00:11:48.620 --> 00:11:48.940]  不是
[00:11:48.940 --> 00:11:50.700]  你是掛念今年他不好成績
[00:11:50.700 --> 00:11:52.540]  因為人是忘記了
[00:11:52.540 --> 00:11:54.780]  神給我們有很多好東西
[00:11:54.780 --> 00:11:57.940]  我們執著是神沒有給我們一些東西
[00:11:57.940 --> 00:11:59.900]  所以我們不會開心的
[00:11:59.900 --> 00:12:01.420]  如果你用物質來衡量
[00:12:01.420 --> 00:12:02.740]  你永遠不會開心
[00:12:02.740 --> 00:12:03.340]  是不是
[00:12:03.340 --> 00:12:09.260]  第三就是我們有貪念和妒忌
[00:12:09.260 --> 00:12:12.060]  貪念和妒忌都是七種的
[00:12:12.060 --> 00:12:14.620]  天主教的七種原罪的其中一種
[00:12:14.620 --> 00:12:15.980]  你貪心
[00:12:15.980 --> 00:12:18.900]  神本來給了你很多東西
[00:12:18.900 --> 00:12:20.060]  其實你是足夠的
[00:12:20.060 --> 00:12:21.620]  但是我們覺得不夠
[00:12:21.620 --> 00:12:22.820]  你賺到一百萬
[00:12:22.820 --> 00:12:24.420]  你想賺到一千萬
[00:12:24.420 --> 00:12:24.980]  是不是
[00:12:24.980 --> 00:12:26.060]  你是覺得不足夠
[00:12:26.060 --> 00:12:28.420]  你買了一間四個房的房子
[00:12:28.420 --> 00:12:30.340]  你想買一間六個房的別墅
[00:12:30.340 --> 00:12:33.580]  我們人的心態就是永遠不滿足
[00:12:33.580 --> 00:12:34.900]  就是因為貪念
[00:12:34.900 --> 00:12:37.260]  你貪你就不會滿足
[00:12:37.260 --> 00:12:39.220]  我們不是count what we have
[00:12:39.220 --> 00:12:41.460]  我們就是掛念一些
[00:12:41.460 --> 00:12:44.860]  我們追求一些我們what we don't have
[00:12:44.860 --> 00:12:45.340]  你明白嗎
[00:12:45.340 --> 00:12:46.460]  我們沒有的東西
[00:12:46.460 --> 00:12:47.700]  我們就執著
[00:12:47.700 --> 00:12:49.940]  有的東西我們不去珍惜
[00:12:49.940 --> 00:12:51.820]  所以我們又浪費東西
[00:12:51.820 --> 00:12:53.620]  又不開心
[00:12:53.620 --> 00:12:54.980]  就是這樣的原因
[00:12:54.980 --> 00:12:56.460]  加上妒忌
[00:12:56.460 --> 00:12:57.180]  妒忌
[00:12:57.180 --> 00:12:58.180]  我看到別人有
[00:12:58.180 --> 00:12:59.220]  我們沒有
[00:12:59.220 --> 00:13:00.500]  你怎麼會滿足呢
[00:13:00.500 --> 00:13:01.900]  是不是
