
[00:00:00.000 --> 00:00:01.500]  今天是感恩節的主日
[00:08:56.820 --> 00:08:59.720]  但你說要我哥哥亞倫幫助我
[00:08:59.720 --> 00:09:02.320]  還逼我上去做這個工作
[00:09:02.320 --> 00:09:03.020]  第二
[00:09:03.020 --> 00:09:03.720]  也不是我的錯
[00:09:03.720 --> 00:09:06.220]  是你的百姓發怨言嘛
[00:09:06.220 --> 00:09:07.520]  為什麼會生氣
[00:09:07.520 --> 00:09:08.220]  難道我天天生氣
[00:09:08.220 --> 00:09:08.920]  我才不會生氣
[00:09:08.920 --> 00:09:09.720]  就這百姓
[00:09:09.720 --> 00:09:12.820]  你這個百姓真難搞啊
[00:09:12.820 --> 00:09:14.720]  你自己待在看
[00:09:14.720 --> 00:09:15.820]  說老實話
[00:09:15.820 --> 00:09:16.120]  對不對
[00:09:16.120 --> 00:09:17.620]  充滿埋怨
[00:09:17.620 --> 00:09:18.520]  難怪我生氣
[00:09:18.520 --> 00:09:21.620]  是因為他們惹我生氣
[00:09:21.620 --> 00:09:22.520]  第三個神啊
[00:09:22.520 --> 00:09:24.320]  你太不夠意思了
[00:09:24.320 --> 00:09:27.120]  就算我沒有功勞
[00:09:27.120 --> 00:09:28.420]  為什麼
[00:09:28.420 --> 00:09:30.820]  我苦勞耶
[00:09:30.820 --> 00:09:33.720]  四十年帶這批人
[00:09:33.720 --> 00:09:35.120]  你太不夠意思了
[00:09:35.120 --> 00:09:36.220]  說不讓我進去
[00:09:36.220 --> 00:09:39.120]  不讓我進去
[00:09:39.120 --> 00:09:39.920]  如果換了我們
[00:09:39.920 --> 00:09:41.720]  我們早就瘋掉了
[00:09:41.720 --> 00:09:43.320]  這什麼神啊
[00:09:43.320 --> 00:09:46.420]  再也不要跟了
[00:09:46.420 --> 00:09:49.120]  可是我們看見摩西沒有耶
[00:09:49.120 --> 00:09:50.620]  我每次看到摩西的時候
[00:09:50.620 --> 00:09:52.920]  他真的是世界上最謙和的人
[00:09:52.920 --> 00:09:55.920]  真的是沒有錯
[00:09:55.920 --> 00:09:58.120]  多少的挫折
[00:09:58.120 --> 00:10:01.020]  多少的委屈啊
[00:10:01.020 --> 00:10:04.120]  有時候你福祉神心中有多少委屈啊
[00:10:04.120 --> 00:10:04.520]  真的
[00:10:04.520 --> 00:10:06.820]  有時候你想
[00:10:06.820 --> 00:10:11.020]  想埋怨死也不好意思講
[00:10:11.020 --> 00:10:11.820]  對不對
[00:10:11.820 --> 00:10:15.320]  都在裡面啊
[00:10:15.320 --> 00:10:20.320]  可是摩西真的忠心到底耶
[00:10:20.320 --> 00:10:23.320]  無論百姓怎麼埋怨
[00:10:23.320 --> 00:10:26.420]  無論心中多少委屈
[00:10:26.420 --> 00:10:27.920]  他就是去完成
[00:10:27.920 --> 00:10:31.020]  神要他託付的工作
[00:10:31.020 --> 00:10:33.520]  他不求自己的益處
[00:10:33.520 --> 00:10:36.520]  他沒有看重自己的滿足
[00:10:36.520 --> 00:10:41.520]  他只是看重神的心意得以完成
[00:10:41.520 --> 00:10:42.920]  我每次看到摩西
[00:10:42.920 --> 00:10:44.820]  我就想我們這些侍奉跟隨神
[00:10:44.820 --> 00:10:47.620]  我們真的常常被提醒
[00:10:47.620 --> 00:10:50.920]  我們的侍奉到底為什麼呢
[00:10:50.920 --> 00:10:52.020]  是為了神嗎
[00:10:52.020 --> 00:10:53.220]  我想我們當然是為了神
[00:10:53.220 --> 00:10:53.920]  怎麼不為神
[00:10:53.920 --> 00:10:54.420]  如果不為神
[00:10:54.420 --> 00:10:57.320]  你也不會在這裡
[00:10:57.320 --> 00:11:00.920]  但多少時候我們也不是為自己
[00:11:00.920 --> 00:11:03.320]  我們是是為神
[00:11:03.320 --> 00:11:06.620]  但多少時候我們裡面也是為自己
[00:11:06.620 --> 00:11:08.720]  好像摻雜了
[00:11:08.720 --> 00:11:09.520]  是為了神
[00:11:09.520 --> 00:11:12.720]  但是也有很多是為我們自己
[00:11:12.720 --> 00:11:15.520]  我們不是全然為神
[00:11:15.520 --> 00:11:16.220]  這為什麼我們今天
[00:11:16.220 --> 00:11:17.620]  常常需要來到神明求神
[00:11:17.620 --> 00:11:18.820]  來煉進我們的心
[00:11:18.820 --> 00:11:19.720]  求神見察
[00:11:19.720 --> 00:11:21.020]  為什麼要求神見察
[00:11:21.020 --> 00:11:24.020]  要看在我們的心態是如何
[00:11:24.020 --> 00:11:25.620]  我們是不是真的忠心
[00:11:25.620 --> 00:11:26.420]  像摩西一樣
[00:11:26.420 --> 00:11:28.920]  在神的全家能夠盡忠呢
[00:11:28.920 --> 00:11:31.520]  因為神看重的不是人的成功
[00:11:31.520 --> 00:11:33.720]  神看重的是人的忠心
[00:11:33.720 --> 00:11:38.220]  所求於管家的是他的忠心
[00:11:38.220 --> 00:11:39.620]  你們
[00:11:39.620 --> 00:11:42.820]  那今天早上我們要從四方面來看
[00:11:42.820 --> 00:11:43.920]  在哪些事情上
[00:11:43.920 --> 00:11:46.720]  我們應當做神忠心的管家呢
[00:11:46.720 --> 00:11:47.720]  第一個
[00:11:47.720 --> 00:11:50.120]  我們要做神話語的管家
[00:11:50.120 --> 00:11:53.720]  跟你們講說做神話語的管家
[00:11:53.720 --> 00:11:55.720]  馬太福音二十四章四十五節
[00:11:55.720 --> 00:11:58.620]  這裡講到誰是忠心有見識的僕人
[00:11:58.620 --> 00:12:01.120]  為主人所派管理家的人
[00:12:01.120 --> 00:12:04.020]  按時分糧給他們呢
[00:12:04.020 --> 00:12:06.320]  在這裡講到按時分糧
[00:12:06.320 --> 00:12:08.920]  這裡的糧食是講到屬靈的糧食
[00:12:08.920 --> 00:12:10.920]  也就是神的話語
[00:12:10.920 --> 00:12:12.120]  所以我們看見在這個
[00:12:12.120 --> 00:12:14.220]  忠心有見識的僕人
[00:12:14.220 --> 00:12:17.720]  是按時分糧給別人
[00:12:17.720 --> 00:12:18.720]  那你會說牧師
[00:12:18.720 --> 00:12:20.320]  這是指你嗎
[00:12:20.320 --> 00:12:22.820]  是不是一直講到牧師啊
[00:12:22.820 --> 00:12:23.520]  No No No No
[00:12:23.520 --> 00:12:25.120]  這不是講到牧師
[00:12:25.120 --> 00:12:28.120]  這裡講到所有的忠心的僕人
[00:12:28.120 --> 00:12:30.120]  都應該做的事情
[00:12:30.120 --> 00:12:31.620]  Amen
[00:12:31.620 --> 00:12:33.220]  今天我站在這裡
[00:12:33.220 --> 00:12:36.220]  我是按時分糧給你們
[00:12:36.220 --> 00:12:39.020]  但同樣你也是個忠心的僕人
[00:12:39.020 --> 00:12:41.220]  誰也要你按時分糧
[00:12:41.220 --> 00:12:43.920]  給你身旁周圍的人
[00:12:43.920 --> 00:12:44.620]  Amen
[00:12:44.620 --> 00:12:45.720]  其實從很多角度來講
[00:12:45.720 --> 00:12:47.820]  你就是個小牧師
[00:12:47.820 --> 00:12:48.720]  Amen
[00:12:48.720 --> 00:12:50.220]  你在你的生活圈子裡面
[00:12:50.220 --> 00:12:53.020]  你就是神放在你的小牧者
[00:12:53.020 --> 00:12:53.920]  你在家裡面
[00:12:53.920 --> 00:12:55.320]  你就是個小牧者
[00:12:55.320 --> 00:12:56.520]  在你的公司裡面
[00:12:56.520 --> 00:12:58.520]  你就是個小小團隊的小牧者
[00:12:58.520 --> 00:12:59.520]  在你的小組裡面
[00:12:59.520 --> 00:13:01.520]  你就是你生活旁邊周圍的小
[00:13:01.520 --> 00:13:02.220]  在你的朋友間
[00:13:02.220 --> 00:13:03.920]  你就是個小牧者
[00:13:03.920 --> 00:13:06.520]  你有責任把神的話語
[00:13:06.520 --> 00:13:09.520]  按時分糧給他們
[00:13:09.520 --> 00:13:10.920]  為什麼需要按時分糧
[00:13:10.920 --> 00:13:11.920]  我越來越看見
[00:13:11.920 --> 00:13:13.420]  在我們屬靈成長上
[00:13:13.420 --> 00:13:15.220]  有兩件事情很重要
[00:13:15.220 --> 00:13:16.820]  在屬靈成長上你要明白
[00:13:16.820 --> 00:13:17.420]  第一個
[00:13:17.420 --> 00:13:18.720]  你真正的學習
[00:13:18.720 --> 00:13:20.620]  是當你在分享的過程當中
[00:13:20.620 --> 00:13:22.220]  你才學習
[00:13:22.220 --> 00:13:25.320]  學習是從你的生命的成長
[00:13:25.320 --> 00:13:28.720]  是在你分享出去的時候
[00:13:28.720 --> 00:13:30.520]  你生命才會成長
[00:13:30.520 --> 00:13:31.420]  Amen
[00:13:31.420 --> 00:13:34.620]  我想在我們所有的這些教育的理論裡面
[00:13:34.620 --> 00:13:36.320]  都知道一件事情
[00:13:36.320 --> 00:13:38.920]  很多時候如果你只是聽課聽講
[00:13:38.920 --> 00:13:41.420]  你所能吸收的非常有限
[00:13:41.420 --> 00:13:42.420]  根據他們統計
[00:13:42.420 --> 00:13:44.020]  如果你只是聽
[00:13:44.020 --> 00:13:47.720]  你所能吸收的最多是15%而已
[00:13:47.720 --> 00:13:50.620]  其他你根本就無法消化
[00:13:50.620 --> 00:13:52.920]  除非你自己能夠把這些資料
[00:13:52.920 --> 00:13:55.520]  重新的整理消化了
[00:13:55.520 --> 00:13:57.320]  分享出去的時候
[00:13:57.320 --> 00:14:00.020]  整理了再分享出去以後
[00:14:00.020 --> 00:14:03.220]  這才可能成為你的信息
[00:14:03.220 --> 00:14:03.720]  換句話說
[00:14:03.720 --> 00:14:06.520]  今天我們怎麼樣屬靈生命的成長
[00:14:06.520 --> 00:14:09.120]  不在於你只聽了多少
[00:14:09.120 --> 00:14:11.320]  今天很多基督徒我發現說很會聽道
[00:14:11.320 --> 00:14:14.120]  都是聽道專家
[00:14:14.120 --> 00:14:16.020]  聽到那個地步還會批評
[00:14:16.020 --> 00:14:18.920]  這個講道講得好不好
[00:14:18.920 --> 00:14:21.620]  所以基督徒不是叫你做聽道專家
[00:14:21.620 --> 00:14:22.620]  耶穌講得很清楚
[00:14:22.620 --> 00:14:23.420]  你不但聽道
[00:14:23.420 --> 00:14:26.320]  而且要行道
[00:14:26.320 --> 00:14:29.020]  要去分享神的話
[00:14:29.020 --> 00:14:31.120]  今天我們要做主忠心的僕人
[00:14:31.120 --> 00:14:33.720]  按時分糧
[00:14:33.720 --> 00:14:35.920]  有時候你朋友有需要的時候
[00:14:35.920 --> 00:14:37.720]  在困境當中的時候
[00:14:37.720 --> 00:14:41.020]  有的時候你不要只是深表同情而已
[00:14:41.020 --> 00:14:42.820]  你有沒有打開一句聖經的話
[00:14:42.820 --> 00:14:45.020]  送給他一句聖經的話
[00:14:45.020 --> 00:14:47.720]  或者你在主日崇拜得到非常好的信息
[00:14:47.720 --> 00:14:49.720]  在灰心當中得到鼓勵
[00:14:49.720 --> 00:14:51.020]  立刻可以跟別人分享
[00:14:51.020 --> 00:14:53.820]  感謝主神今天把我從這種灰心當中
[00:14:53.820 --> 00:14:55.620]  失望中拯救出來
[00:14:55.620 --> 00:14:56.920]  神的話語幫助
[00:14:56.920 --> 00:14:58.920]  趕快跟別人分享
[00:14:58.920 --> 00:15:00.720]  在分享的過程當中
[00:15:00.720 --> 00:15:03.020]  你屬靈生命才真正的成長
[00:15:03.020 --> 00:15:03.920]  Amen
[00:15:03.920 --> 00:15:06.420]  所以第一個你要知道在分享的過程當中
[00:15:06.420 --> 00:15:07.620]  你在學習成長
[00:15:07.620 --> 00:15:12.220]  第二個你越分享就越多可以分享
[00:15:12.220 --> 00:15:13.120]  真的
[00:15:13.120 --> 00:15:15.720]  有時候小組聚會裡面
[00:15:15.720 --> 00:15:16.820]  輪到你要分享
[00:15:16.820 --> 00:15:17.920]  就發現你發現很
[00:15:17.920 --> 00:15:18.620]  好像分享不出來
[00:15:18.620 --> 00:15:20.020]  好像想不出什麼可以分享
[00:15:20.020 --> 00:15:21.120]  每次人家講講講不出來
[00:15:21.120 --> 00:15:22.020]  為什麼呢
[00:15:22.020 --> 00:15:23.620]  因為太少機會分享
[00:15:23.620 --> 00:15:25.520]  你根本很少分享
[00:15:25.520 --> 00:15:26.920]  如果你常常分享
[00:15:26.920 --> 00:15:30.620]  越多分享我告訴你越多可以分享
[00:15:30.620 --> 00:15:32.820]  真的是這樣
[00:15:32.820 --> 00:15:34.820]  就像五品二育的神蹟
[00:15:34.820 --> 00:15:36.120]  在五品二育的神蹟裡面
[00:15:36.120 --> 00:15:39.020]  你看見當主耶穌把這個餅
[00:15:39.020 --> 00:15:40.120]  傳遞給門徒
[00:15:40.120 --> 00:15:44.720]  門徒再傳遞給這些坐在這邊的百姓
[00:15:44.720 --> 00:15:47.920]  你就發現一邊傳一邊播的過程
[00:15:47.920 --> 00:15:50.520]  一邊在分的過程當中的時候
[00:15:50.520 --> 00:15:52.920]  你就越分越多
[00:15:52.920 --> 00:15:55.420]  什麼時候如果你停止分了
[00:15:55.420 --> 00:15:57.420]  這個餅就停住
[00:15:57.420 --> 00:15:59.220]  恩典就停住
[00:15:59.220 --> 00:16:00.720]  可是你越多去播
[00:16:00.720 --> 00:16:02.120]  越多去分
[00:16:02.120 --> 00:16:04.220]  餅就越來越多
[00:16:04.220 --> 00:16:05.020]  同樣的道理
[00:16:05.020 --> 00:16:06.920]  今天當你越多去分享
[00:16:06.920 --> 00:16:09.320]  就越多可以分享
[00:16:09.320 --> 00:16:10.520]  越多可以分享
[00:16:10.520 --> 00:16:12.120]  如果你停止分享
[00:16:12.120 --> 00:16:13.220]  那什麼都沒有
[00:16:13.220 --> 00:16:15.120]  你就很難去分享
[00:16:15.120 --> 00:16:16.420]  所以今天我們要求神幫助
[00:16:16.420 --> 00:16:17.420]  我們在神的話
[00:16:17.420 --> 00:16:19.120]  也要做中心的管家
[00:16:19.120 --> 00:16:20.320]  我的意思不是這樣子
[00:16:20.320 --> 00:16:23.520]  聽很多的道存在心裡而已
[00:16:23.520 --> 00:16:25.420]  而是要懂得
[00:16:25.420 --> 00:16:28.720]  真的把神的話分享給你身旁周圍
[00:16:28.720 --> 00:16:30.220]  你家裡的人
[00:16:30.220 --> 00:16:31.020]  你的同事
[00:16:31.020 --> 00:16:32.920]  你的朋友
[00:16:32.920 --> 00:16:35.220]  一旦你裡面有神的話語
[00:16:35.220 --> 00:16:36.320]  就與他們分享
[00:16:36.320 --> 00:16:38.220]  按時分量給他們
[00:16:38.220 --> 00:16:41.320]  這才是神話語中心的管家
[00:16:41.320 --> 00:16:42.320]  Amen
[00:16:42.320 --> 00:16:42.920]  第二個
[00:16:42.920 --> 00:16:45.620]  你要做神恩賜的管家
[00:16:45.620 --> 00:16:48.920]  跟你朋友說要做神恩賜的管家
[00:16:48.920 --> 00:16:51.320]  彼得前書第四章第十節講到
[00:16:51.320 --> 00:16:53.920]  個人要照所得的恩賜彼此福祉
[00:16:53.920 --> 00:16:56.920]  做神百般恩賜的好管家
[00:16:56.920 --> 00:16:58.720]  這裡講到神所給我們每一個人
[00:16:58.720 --> 00:17:01.420]  不同的恩賜跟才幹
[00:17:01.420 --> 00:17:02.320]  就好像主耶穌
[00:17:02.320 --> 00:17:04.220]  你還記得講這個比喻
