
[00:00:00.000 --> 00:00:04.220]  我們在進入這個新的訊息之前
[00:06:06.700 --> 00:06:08.700]  我們去呼求祂
[00:06:08.700 --> 00:06:15.700]  希望祂的平安能夠幫助我們去戰勝恐懼
[00:06:15.700 --> 00:06:17.700]  我們接著再看下去
[00:06:17.700 --> 00:06:24.700]  主耶穌要救拔阿伯拉罕的後裔
[00:06:24.700 --> 00:06:26.700]  十六節說祂並不救拔天使
[00:06:26.700 --> 00:06:30.700]  乃是救拔阿伯拉罕的後裔
[00:06:30.700 --> 00:06:33.700]  這裏告訴我們主耶穌來
[00:06:33.700 --> 00:06:37.700]  祂是要實現一個人類的拯救計劃
[00:06:37.700 --> 00:06:40.700]  所以祂不是要救拔天使
[00:06:40.700 --> 00:06:43.700]  祂是要救拔阿伯拉罕的後裔
[00:06:43.700 --> 00:06:46.700]  今天我們要問一個問題
[00:06:46.700 --> 00:06:50.700]  究竟我們是不是阿伯拉罕的後裔呢?
[00:06:50.700 --> 00:06:52.700]  是不是?
[00:06:52.700 --> 00:06:54.700]  好像不是
[00:06:54.700 --> 00:06:56.700]  如果按著血緣來說
[00:06:56.700 --> 00:06:59.700]  我們不是阿伯拉罕的後裔
[00:06:59.700 --> 00:07:02.700]  不過在按著屬靈的根源裏
[00:07:02.700 --> 00:07:05.700]  我們就是阿伯拉罕的後裔
[00:07:05.700 --> 00:07:07.700]  我們今天也因為阿伯拉罕
[00:07:07.700 --> 00:07:09.700]  因為信耶穌
[00:07:09.700 --> 00:07:11.700]  我們能夠一起得福
[00:07:11.700 --> 00:07:13.700]  我們就在神的拯救裏面
[00:07:13.700 --> 00:07:16.700]  所以主耶穌今天要來
[00:07:16.700 --> 00:07:17.700]  去救拔你
[00:07:17.700 --> 00:07:19.700]  救拔我
[00:07:19.700 --> 00:07:24.700]  主耶穌祂敗壞掌死權
[00:07:24.700 --> 00:07:28.700]  主耶穌祂要釋放那些一生恩怕死的人
[00:07:28.700 --> 00:07:32.700]  主耶穌來是要救拔阿伯拉罕的後裔
[00:07:32.700 --> 00:07:38.700]  因為主耶穌是那位慈悲忠信的大祭司
[00:07:38.700 --> 00:07:40.700]  在第17節那裏
[00:07:40.700 --> 00:07:44.700]  所以他凡事該與他的弟兄相同
[00:07:44.700 --> 00:07:50.700]  為要在神的事上成為慈悲忠信的大祭司
[00:07:50.700 --> 00:07:55.700]  為百姓的罪獻上挽回祭
[00:07:55.700 --> 00:08:02.700]  主耶穌祂不單止是那位永活的上帝
[00:08:02.700 --> 00:08:06.700]  祂不單止是那位與人同在的上帝
[00:08:06.700 --> 00:08:09.700]  在希伯來書裏面告訴我們
[00:08:09.700 --> 00:08:13.700]  原來祂更加是那位慈悲忠信的大祭司
[00:08:13.700 --> 00:08:21.700]  慈悲忠信在英文譯本裏面是merciful和faithful
[00:08:21.700 --> 00:08:25.700]  主耶穌是那位可信可靠的上帝
[00:08:25.700 --> 00:08:28.700]  在馬太福音裏面提到連戌人的人
[00:08:28.700 --> 00:08:31.700]  連戌就是慈悲的意思
[00:08:31.700 --> 00:08:34.700]  主耶穌祂很明白我們
[00:08:34.700 --> 00:08:35.700]  祂很知道我們
[00:08:35.700 --> 00:08:39.700]  祂來就是要拯救我們
[00:08:39.700 --> 00:08:41.700]  為我們來禱告
[00:08:41.700 --> 00:08:47.700]  祂為我們獻上了一個挽回祭
[00:08:47.700 --> 00:08:49.700]  這個贖罪的挽回祭
[00:08:49.700 --> 00:08:55.700]  我們讀經釋義靈修裏面也有提到
[00:08:55.700 --> 00:08:57.700]  在《一書二章二節》
[00:08:57.700 --> 00:09:01.700]  祂為我們的罪作了挽回祭
[00:09:01.700 --> 00:09:03.700]  不是單為我們的罪
[00:09:03.700 --> 00:09:06.700]  也是為普天下人的罪
[00:09:06.700 --> 00:09:09.700]  這個挽回祭不是一個新的祭
[00:09:09.700 --> 00:09:12.700]  不是著重於什麼形式
[00:09:12.700 --> 00:09:16.700]  也不需要像舊約的祭一樣
[00:09:16.700 --> 00:09:18.700]  定時定候去獻
[00:09:18.700 --> 00:09:20.700]  這個挽回祭
[00:09:20.700 --> 00:09:22.700]  耶穌在十字架之上
[00:09:22.700 --> 00:09:24.700]  祂只獻上一次
[00:09:24.700 --> 00:09:26.700]  祂只獻上一次
[00:09:26.700 --> 00:09:28.700]  就已經足夠
[00:09:28.700 --> 00:09:30.700]  這裡說的是
[00:09:30.700 --> 00:09:32.700]  耶穌在十字架之上
[00:09:32.700 --> 00:09:36.700]  所為我們付上贖罪的代價
[00:09:36.700 --> 00:09:39.700]  一個祭物的意義
[00:09:39.700 --> 00:09:41.700]  主耶穌就是為了我們的緣故
[00:09:41.700 --> 00:09:43.700]  祂擺上了祂自己
[00:09:43.700 --> 00:09:47.700]  成為慈悲忠信的大祭司
[00:09:47.700 --> 00:09:49.700]  我們再看
[00:09:49.700 --> 00:09:53.700]  這段經文最後的十八節
[00:09:53.700 --> 00:09:56.700]  正因為這樣的緣故
[00:09:56.700 --> 00:09:59.700]  主耶穌是能夠答救被試探的人
[00:09:59.700 --> 00:10:03.700]  主耶穌是能夠答救被試探的人
[00:10:03.700 --> 00:10:05.700]  在第十八節說
[00:10:05.700 --> 00:10:08.700]  祂自己既然被試探而受苦
[00:10:08.700 --> 00:10:11.700]  就能答救被試探的人
[00:10:11.700 --> 00:10:15.700]  其實主耶穌的生平裡
[00:10:15.700 --> 00:10:17.700]  三十多歲
[00:10:17.700 --> 00:10:20.700]  祂面對了很多試探
[00:10:20.700 --> 00:10:23.700]  在我們前幾個禮拜裡
[00:10:23.700 --> 00:10:25.700]  講道也提過
[00:10:25.700 --> 00:10:27.700]  祂在曠野的試探
[00:10:27.700 --> 00:10:29.700]  但是在祂成長的路程裡
[00:10:29.700 --> 00:10:33.700]  其實祂也面對很多試探
[00:10:33.700 --> 00:10:36.700]  有些聖經學者告訴我們
[00:10:36.700 --> 00:10:40.700]  主耶穌的父親約瑟很早就死了
[00:10:40.700 --> 00:10:46.700]  就是說 耶穌要一個人擔起這頭家
[00:10:46.700 --> 00:10:49.700]  要養起這頭家
[00:10:49.700 --> 00:10:52.700]  因為祂是長子 祂是男人
[00:10:52.700 --> 00:10:55.700]  祂要擔起這頭家
[00:10:55.700 --> 00:10:58.700]  去到祂三十歲的時候
[00:10:58.700 --> 00:11:01.700]  我們說只是一個事業有成的時間
[00:11:01.700 --> 00:11:03.700]  是不是
[00:11:03.700 --> 00:11:06.700]  但是祂就放棄了祂的工作
[00:11:06.700 --> 00:11:09.700]  放棄了祂的事業
[00:11:09.700 --> 00:11:12.700]  因為祂知道
[00:11:12.700 --> 00:11:19.700]  竇木不是祂的使命
[00:11:19.700 --> 00:11:22.700]  或者開一個傢俬舖
[00:11:22.700 --> 00:11:26.700]  不是祂的夢想
[00:11:26.700 --> 00:11:27.700]  不是這些
[00:11:27.700 --> 00:11:31.700]  祂知道祂來
[00:11:31.700 --> 00:11:34.700]  是要去救世人
[00:11:34.700 --> 00:11:38.700]  去受世人的罪
[00:11:38.700 --> 00:11:41.700]  在喀西瑪利園那裡
[00:11:41.700 --> 00:11:45.700]  祂面對的是一個生與死的試探
[00:11:45.700 --> 00:11:47.700]  所以祂禱告的時候
[00:11:47.700 --> 00:11:52.700]  祂的汗珠如血水滴下
[00:11:52.700 --> 00:11:54.700]  因為不是開玩笑
[00:11:54.700 --> 00:11:56.700]  真是死的
[00:11:56.700 --> 00:11:58.700]  真是死的
[00:11:58.700 --> 00:12:00.700]  還在被捕之後
[00:12:00.700 --> 00:12:04.700]  祂受到的是一個不公平的審訊
[00:12:04.700 --> 00:12:06.700]  但是祂沒有出過一句聲
[00:12:06.700 --> 00:12:08.700]  被鞭打
[00:12:08.700 --> 00:12:10.700]  不還口
[00:12:10.700 --> 00:12:13.700]  最後祂在十字架上被人挑釁
[00:12:13.700 --> 00:12:17.700]  你是上帝的兒子你就跳下來吧
[00:12:17.700 --> 00:12:20.700]  祂被人譏笑
[00:12:20.700 --> 00:12:22.700]  但是面對這些試探
[00:12:22.700 --> 00:12:25.700]  祂沒有屈服
[00:12:25.700 --> 00:12:31.700]  祂願意為著上帝的使命去受苦
[00:12:31.700 --> 00:12:35.700]  所以祂能夠答救那些被試探的人
[00:12:35.700 --> 00:12:37.700]  就好像聖經裡面
[00:12:37.700 --> 00:12:39.700]  祂能夠醫病趕鬼
[00:12:39.700 --> 00:12:42.700]  祂有醫治釋放的能力
[00:12:42.700 --> 00:12:49.700]  祂能夠答救那些被試探的人
[00:12:49.700 --> 00:12:51.700]  頂姐妹
[00:12:51.700 --> 00:12:57.700]  你信不信主耶穌今天都能夠答救我們
[00:12:57.700 --> 00:13:01.700]  去勝過現在的疫情呢
[00:13:01.700 --> 00:13:05.700]  我們看看這個powerpoint
[00:13:05.700 --> 00:13:12.700]  你信不信主耶穌能夠幫助我們去勝過這個疫情呢
[00:13:12.700 --> 00:13:14.700]  我們先上去
[00:13:14.700 --> 00:13:16.700]  快了
[00:13:16.700 --> 00:13:18.700]  信不信
[00:13:18.700 --> 00:13:20.700]  你信不信
[00:13:20.700 --> 00:13:22.700]  其實在疫情裡面
[00:13:22.700 --> 00:13:24.700]  有很多人已經失去了信心
[00:13:24.700 --> 00:13:26.700]  失去了盼望
[00:13:26.700 --> 00:13:29.700]  所以內心那種恐懼
[00:13:29.700 --> 00:13:32.700]  都不期然的浮了出來
[00:13:32.700 --> 00:13:35.700]  可能無論你是信不信耶穌都好
[00:13:35.700 --> 00:13:38.700]  都浮了出來
[00:13:38.700 --> 00:13:40.700]  有些會憂慮
[00:13:40.700 --> 00:13:41.700]  憂慮工作
[00:13:41.700 --> 00:13:42.700]  這個很真實的
[00:13:42.700 --> 00:13:44.700]  全部都是很真實的東西
[00:13:44.700 --> 00:13:45.700]  你信不信耶穌
[00:13:45.700 --> 00:13:47.700]  我們都要面對我們的工作
[00:13:47.700 --> 00:13:49.700]  可能我們都會憂慮
[00:13:49.700 --> 00:13:51.700]  工作怎麼樣
[00:13:51.700 --> 00:13:52.700]  還有我們會憂慮
[00:13:52.700 --> 00:13:55.700]  出街會不會被傳染呢
[00:13:55.700 --> 00:13:57.700]  我們會有很多擔心
[00:13:57.700 --> 00:13:59.700]  我們會有很多擔心
[00:13:59.700 --> 00:14:02.700]  有些在供樓的弟兄姊妹
[00:14:02.700 --> 00:14:04.700]  或者在供樓的朋友
[00:14:04.700 --> 00:14:05.700]  你信不信耶穌
[00:14:05.700 --> 00:14:07.700]  你都要供樓的
[00:14:07.700 --> 00:14:10.700]  我們都會有很多擔心
[00:14:10.700 --> 00:14:12.700]  不用供樓的
[00:14:12.700 --> 00:14:14.700]  要交租
[00:14:14.700 --> 00:14:16.700]  可能我們都在擔心
[00:14:16.700 --> 00:14:17.700]  你信不信耶穌
[00:14:17.700 --> 00:14:19.700]  你都在擔心
[00:14:19.700 --> 00:14:23.700]  有些甚至已經是失去了愛人的心
[00:14:23.700 --> 00:14:27.700]  脾氣變得暴躁
[00:14:27.700 --> 00:14:29.700]  變得憤怒
[00:14:29.700 --> 00:14:31.700]  甚至可能是發洩在
[00:14:31.700 --> 00:14:33.700]  你自己家人的身上
[00:14:33.700 --> 00:14:35.700]  在你摯愛的身上
[00:14:35.700 --> 00:14:41.700]  在你小朋友的身上
[00:14:41.700 --> 00:14:43.700]  我們的愛心
[00:14:43.700 --> 00:14:46.700]  開始變得冷淡
[00:14:46.700 --> 00:14:48.700]  讓姐妹你信不信
[00:14:48.700 --> 00:14:51.700]  耶穌可以答救我們
[00:14:51.700 --> 00:14:53.700]  讓我們一起來宣告
[00:14:53.700 --> 00:14:57.700]  主耶穌是能夠答救那些被試探的人
[00:14:57.700 --> 00:14:59.700]  我們一起來宣告
[00:14:59.700 --> 00:15:03.700]  主耶穌是能夠答救那些被試探的人
[00:15:03.700 --> 00:15:05.700]  我們一起來有個禱告
[00:15:05.700 --> 00:15:07.700]  去到神的面前
[00:15:07.700 --> 00:15:08.700]  主耶穌 主耶穌
[00:15:08.700 --> 00:15:11.700]  今天我們來到你的面前
[00:15:11.700 --> 00:15:13.700]  我們求你加添信心
[00:15:13.700 --> 00:15:15.700]  讓我們能夠知道
[00:15:15.700 --> 00:15:20.700]  你是能夠敗壞掌死拳的上帝
[00:15:20.700 --> 00:15:27.700]  你是一個能夠釋放一生怕死的上帝
[00:15:27.700 --> 00:15:30.700]  是那個能夠救拔阿伯拉罕的上帝
[00:15:30.700 --> 00:15:33.700]  是那位慈悲忠信的大祭司
[00:15:33.700 --> 00:15:36.700]  今天你仍然能夠答救我們
[00:15:36.700 --> 00:15:40.700]  這些在試探當中而受苦的人
[00:15:40.700 --> 00:15:42.700]  主求你答救我們
[00:15:42.700 --> 00:15:46.700]  讓我們能夠除去一切的恐懼
[00:15:46.700 --> 00:15:49.700]  在你裡面我們可以得著平安
[00:15:49.700 --> 00:15:52.700]  除去我們心中一切的憂慮
[00:15:52.700 --> 00:15:54.700]  讓我們能夠在你的裡面
[00:15:54.700 --> 00:15:56.700]  我們可以有喜樂
[00:15:56.700 --> 00:15:58.700]  拿走我們那些擔心
[00:15:58.700 --> 00:16:01.700]  因為要擔心的事情太多了
[00:16:01.700 --> 00:16:04.700]  讓我們能夠注目在你的身上
[00:16:04.700 --> 00:16:08.700]  還有拿走我們裡面那份不安
[00:16:08.700 --> 00:16:10.700]  那份暴躁
[00:16:10.700 --> 00:16:14.700]  讓我們能夠重新有從你而來的愛
[00:16:14.700 --> 00:16:16.700]  主耶穌 我們知道
[00:16:16.700 --> 00:16:18.700]  我們人有人的責任
[00:16:18.700 --> 00:16:21.700]  當然要做好我們自己防疫的措施
[00:16:21.700 --> 00:16:22.700]  防疫的工作
[00:16:22.700 --> 00:16:25.700]  但是我們知道來到你面前
[00:16:25.700 --> 00:16:27.700]  你是可以幫助我們
[00:16:27.700 --> 00:16:29.700]  來得著平安
[00:16:29.700 --> 00:16:31.700]  主求你加添信心
[00:16:31.700 --> 00:16:33.700]  讓我們在你的裡面
[00:16:33.700 --> 00:16:35.700]  我們可以得著信心
[00:16:35.700 --> 00:16:38.700]  以致我們可以有平安 有喜樂
[00:16:38.700 --> 00:16:41.700]  我們繼續的來走前面的路
[00:16:41.700 --> 00:16:43.700]  政府告訴我們
[00:16:43.700 --> 00:16:45.700]  不知道什麼時候可以全面復課
[00:16:45.700 --> 00:16:49.700]  但是我們知道今天在你的裡面
[00:16:49.700 --> 00:16:51.700]  我們就可以得著信心
[00:16:51.700 --> 00:16:54.700]  讓我們可以繼續的走下去
[00:16:54.700 --> 00:16:56.700]  主求你帶著我們
[00:16:56.700 --> 00:16:59.700]  求你的靈在我們的裡面
[00:16:59.700 --> 00:17:01.700]  帶著我們
[00:17:01.700 --> 00:17:02.700]  我們繼續仰望你
[00:17:02.700 --> 00:17:04.700]  我們這樣祈禱靠耶穌的名
[00:17:04.700 --> 00:17:06.700]  阿們
[00:17:06.700 --> 00:17:11.700]  弟兄姊妹接下來很想和大家看的是第二段經文
[00:17:11.700 --> 00:17:20.700]  這段經文也在希伯來書第十章十九節到二十五節
[00:17:20.700 --> 00:17:28.700]  我們可以慢慢的細細聲讀一次
[00:17:28.700 --> 00:17:32.700]  弟兄們,我們既因耶穌的血
[00:17:32.700 --> 00:17:35.700]  得以坦然進入至聖所
[00:17:35.700 --> 00:17:40.700]  是藉著他給我們開了一條又新又活的路
[00:17:40.700 --> 00:17:42.700]  從曼子經過
[00:17:42.700 --> 00:17:46.700]  這曼子就是他的身體
[00:17:46.700 --> 00:17:51.700]  又有一位大祭司治理神的家
[00:17:51.700 --> 00:17:56.700]  並我們心中天良的虧欠已經灑去
[00:17:56.700 --> 00:17:59.700]  身體用清水洗淨了
[00:17:59.700 --> 00:18:04.700]  就當存著誠心和充足的信心
[00:18:04.700 --> 00:18:06.700]  來到神面前
[00:18:06.700 --> 00:18:10.700]  也要堅守我們所承認的指望
[00:18:10.700 --> 00:18:12.700]  不致搖動
[00:18:12.700 --> 00:18:14.700]  因為那應許我們的
[00:18:14.700 --> 00:18:16.700]  是信實的
[00:18:16.700 --> 00:18:18.700]  二十四節
[00:18:18.700 --> 00:18:20.700]  又要彼此相顧
[00:18:20.700 --> 00:18:22.700]  激發愛心
[00:18:22.700 --> 00:18:24.700]  勉勵行善
[00:18:24.700 --> 00:18:27.700]  你們不可停止聚會
[00:18:27.700 --> 00:18:30.700]  好像那些停止慣了的人
[00:18:30.700 --> 00:18:33.700]  都要彼此勸勉
[00:18:33.700 --> 00:18:36.700]  既知道願聞作看見
[00:18:36.700 --> 00:18:38.700]  那日子臨近
[00:18:38.700 --> 00:18:41.700]  就更當如此
[00:18:41.700 --> 00:18:47.700]  我們再看下去
[00:18:47.700 --> 00:18:52.700]  十九節到二十二節
[00:18:52.700 --> 00:18:54.700]  我們是因為耶穌
[00:18:54.700 --> 00:18:56.700]  來到神的面前
[00:18:56.700 --> 00:18:58.700]  我們是因為耶穌
[00:18:58.700 --> 00:19:00.700]  來到神的面前
[00:19:02.700 --> 00:19:05.700]  在經文裡告訴我們
[00:19:05.700 --> 00:19:08.700]  因著耶穌的血
[00:19:08.700 --> 00:19:12.700]  能夠得以坦然的進入至聖所
[00:19:12.700 --> 00:19:15.700]  進入至聖所是什麼意思呢
[00:19:15.700 --> 00:19:17.700]  就是神的所在
[00:19:17.700 --> 00:19:19.700]  在舊約聖經裡
[00:19:19.700 --> 00:19:21.700]  唯有大祭司是一年一次
[00:19:21.700 --> 00:19:23.700]  可以進入至聖所裡
[00:19:23.700 --> 00:19:25.700]  但是今天
[00:19:25.700 --> 00:19:30.700]  主耶穌已經將萬子拿開
[00:19:30.700 --> 00:19:33.700]  為我們開一條又新又活的路
[00:19:33.700 --> 00:19:35.700]  這就像福音書所說
[00:19:35.700 --> 00:19:40.700]  耶穌就是道路
[00:19:40.700 --> 00:19:44.700]  真理和生命
[00:19:44.700 --> 00:19:46.700]  靠著耶穌
[00:19:46.700 --> 00:19:48.700]  我們就可以來到上帝的面前
[00:19:48.700 --> 00:19:50.700]  靠著耶穌
[00:19:50.700 --> 00:19:55.700]  我們就可以隨時禱告
[00:19:55.700 --> 00:19:58.700]  我們看二十一節
[00:19:58.700 --> 00:20:02.700]  第二十一節
[00:20:02.700 --> 00:20:04.700]  又有一位大祭司
[00:20:04.700 --> 00:20:06.700]  至你神的家
[00:20:06.700 --> 00:20:09.700]  其實這裡又有一位是說哪位呢
[00:20:09.700 --> 00:20:12.700]  其實在新譯本裡提到的
[00:20:12.700 --> 00:20:16.700]  既然有一位
[00:20:16.700 --> 00:20:18.700]  其實也是那位
[00:20:18.700 --> 00:20:20.700]  耶穌是那位
[00:20:20.700 --> 00:20:23.700]  昔在今在以後永在的上帝
[00:20:23.700 --> 00:20:25.700]  他也以大祭司的身份
[00:20:25.700 --> 00:20:27.700]  讓我們能夠進到上帝的面前
[00:20:27.700 --> 00:20:29.700]  又有一位的意思
[00:20:29.700 --> 00:20:33.700]  其實是既然有一位
[00:20:33.700 --> 00:20:35.700]  所以我們就可以坦然無懼的
[00:20:35.700 --> 00:20:37.700]  來到上帝的面前
[00:20:37.700 --> 00:20:39.700]  我們心中的天良
[00:20:39.700 --> 00:20:41.700]  二十二節提到
[00:20:41.700 --> 00:20:45.700]  天良的虧欠
[00:20:45.700 --> 00:20:47.700]  心中天良的虧欠
[00:20:47.700 --> 00:20:50.700]  這個說到什麼呢
[00:20:50.700 --> 00:20:52.700]  好像是說我們裡面
[00:20:52.700 --> 00:20:54.700]  信了耶穌
[00:20:54.700 --> 00:20:57.700]  好像還是有些事情做得不好
[00:20:57.700 --> 00:20:59.700]  還有很多的罪疚感
[00:20:59.700 --> 00:21:01.700]  不行不行
[00:21:01.700 --> 00:21:03.700]  其實撒旦有很多的謊言
