
[00:00:00.000 --> 00:00:05.800]  大家要開始去追到這個傳道士的作者
[00:08:29.200 --> 00:08:31.200]  這些是最差的
[00:08:31.200 --> 00:08:32.200]  他們決定的
[00:08:32.200 --> 00:08:33.200]  不是你決定的
[00:08:33.200 --> 00:08:34.200]  是這個國家決定的
[00:08:34.200 --> 00:08:35.200]  你明白嗎?
[00:08:35.200 --> 00:08:36.200]  明白
[00:08:36.200 --> 00:08:38.200]  沒有自由貿易的
[00:08:38.200 --> 00:08:41.200]  所謂自由貿易
[00:08:41.200 --> 00:08:42.200]  你先出去
[00:08:42.200 --> 00:08:44.200]  開玩笑
[00:08:44.200 --> 00:08:45.200]  沒有的
[00:08:45.200 --> 00:08:46.200]  是沒有這回事的
[00:08:46.200 --> 00:08:47.200]  是不是?
[00:08:47.200 --> 00:08:50.200]  我們被人支付了
[00:08:50.200 --> 00:08:51.200]  我們的生活
[00:08:51.200 --> 00:08:53.200]  你吃甚麼就吃甚麼
[00:08:53.200 --> 00:08:54.200]  你走來走去
[00:08:54.200 --> 00:08:55.200]  你不知不覺
[00:08:55.200 --> 00:08:56.200]  有一些微型的手掣
[00:08:56.200 --> 00:08:58.200]  這些國大強國的
[00:08:58.200 --> 00:09:00.200]  經濟強國
[00:09:00.200 --> 00:09:01.200]  工業強國
[00:09:01.200 --> 00:09:02.200]  很清楚的
[00:09:02.200 --> 00:09:03.200]  我們要承諾
[00:09:03.200 --> 00:09:04.200]  好了
[00:09:04.200 --> 00:09:06.200]  發展中國國家又如何呢?
[00:09:06.200 --> 00:09:10.200]  沒有公平貿易的
[00:09:10.200 --> 00:09:12.200]  它只是用來剝削別人的利益
[00:09:12.200 --> 00:09:15.200]  給他自己的民主的國家
[00:09:15.200 --> 00:09:16.200]  剝削一下
[00:09:16.200 --> 00:09:18.200]  給那些國大強國
[00:09:18.200 --> 00:09:20.200]  所組成的經濟體系
[00:09:20.200 --> 00:09:21.200]  所支配的
[00:09:21.200 --> 00:09:22.200]  所操控的
[00:09:22.200 --> 00:09:23.200]  是不是?
[00:09:23.200 --> 00:09:26.200]  大家去私家市場
[00:09:26.200 --> 00:09:28.200]  有些私家市場
[00:09:28.200 --> 00:09:31.200]  現在多多少少都擺在架上
[00:09:31.200 --> 00:09:33.200]  那些都要做
[00:09:33.200 --> 00:09:35.200]  你明白嗎?
[00:09:35.200 --> 00:09:37.200]  公平貿易架設
[00:09:37.200 --> 00:09:39.200]  良心的架設
[00:09:39.200 --> 00:09:41.200]  你有沒有見過的?
[00:09:41.200 --> 00:09:43.200]  Savings也有的
[00:09:43.200 --> 00:09:44.200]  即是很開開的
[00:09:44.200 --> 00:09:46.200]  即是息巨似那些也有的
[00:09:46.200 --> 00:09:48.200]  那些也有的
[00:09:48.200 --> 00:09:50.200]  你看看那些咖啡的價錢
[00:09:50.200 --> 00:09:51.200]  嚇一嚇你
[00:09:51.200 --> 00:09:53.200]  嘩!怎麼這麼貴呢?
[00:09:53.200 --> 00:09:55.200]  你買十元一包
[00:09:55.200 --> 00:09:56.200]  它賣多少錢一包?
[00:09:56.200 --> 00:09:58.200]  三元一包
[00:09:58.200 --> 00:10:00.200]  不是嚇你的
[00:10:00.200 --> 00:10:01.200]  它是貴的
[00:10:01.200 --> 00:10:02.200]  所以你買不買它呢?
[00:10:02.200 --> 00:10:03.200]  當然不買它
[00:10:03.200 --> 00:10:05.200]  你買哪一包?
[00:10:05.200 --> 00:10:06.200]  十元一包
[00:10:06.200 --> 00:10:07.200]  是不是?
[00:10:07.200 --> 00:10:08.200]  這三元一包
[00:10:08.200 --> 00:10:10.200]  不是謀取暴利的咖啡
[00:10:10.200 --> 00:10:12.200]  是良心咖啡
[00:10:12.200 --> 00:10:14.200]  是公平貿易的咖啡
[00:10:14.200 --> 00:10:15.200]  以咖啡為例
[00:10:15.200 --> 00:10:18.200]  牛啊各樣東西都是一樣的
[00:10:18.200 --> 00:10:19.200]  自己的牛啊
[00:10:19.200 --> 00:10:20.200]  你穿的衣服
[00:10:20.200 --> 00:10:22.200]  都是同一個暴利的
[00:10:22.200 --> 00:10:25.200]  就是那些大的財團
[00:10:25.200 --> 00:10:26.200]  跨國的公司
[00:10:26.200 --> 00:10:28.200]  就買那些非洲啊
[00:10:28.200 --> 00:10:29.200]  南美洲啊
[00:10:29.200 --> 00:10:31.200]  亞洲那些的山頭啊
[00:10:31.200 --> 00:10:33.200]  即是泡咖啡的地方
[00:10:33.200 --> 00:10:35.200]  本來是那些熱帶同林
[00:10:35.200 --> 00:10:37.200]  就先把它斬了
[00:10:37.200 --> 00:10:38.200]  然後就種咖啡
[00:10:38.200 --> 00:10:40.200]  然後就種咖啡
[00:10:40.200 --> 00:10:42.200]  請當地的勞工
[00:10:42.200 --> 00:10:45.200]  那些勞工有事做就這樣做
[00:10:45.200 --> 00:10:48.200]  給他很微薄的工資
[00:10:48.200 --> 00:10:50.200]  就因為這樣
[00:10:50.200 --> 00:10:51.200]  是不是?
[00:10:51.200 --> 00:10:52.200]  然後呢
[00:10:52.200 --> 00:10:53.200]  那個咖啡
[00:10:53.200 --> 00:10:55.200]  我只是這樣隨便講
[00:10:55.200 --> 00:10:57.200]  那個的成本呢
[00:10:57.200 --> 00:10:59.200]  在當地出產
[00:10:59.200 --> 00:11:02.200]  大概應該是一元一包
[00:11:02.200 --> 00:11:04.200]  不用都未必
[00:11:04.200 --> 00:11:07.200]  那種咖啡的人呢
[00:11:07.200 --> 00:11:09.200]  拿了多少錢?
[00:11:09.200 --> 00:11:10.200]  一個仙一包
[00:11:10.200 --> 00:11:11.200]  是不是?
[00:11:11.200 --> 00:11:13.200]  到一個架上面就賣
[00:11:13.200 --> 00:11:15.200]  十元一包
[00:11:15.200 --> 00:11:17.200]  你說很便宜啊
[00:11:17.200 --> 00:11:21.200]  如果那個按照著那個的成本
[00:11:21.200 --> 00:11:23.200]  那個成本包括了
[00:11:23.200 --> 00:11:26.200]  包括了環境的成本啊
[00:11:26.200 --> 00:11:29.200]  ecological啊
[00:11:29.200 --> 00:11:30.200]  生態的成本啊
[00:11:30.200 --> 00:11:32.200]  即是他這樣
[00:11:32.200 --> 00:11:34.200]  南伐那些叫新民啊
[00:11:34.200 --> 00:11:35.200]  是不是?
[00:11:35.200 --> 00:11:38.200]  用那種方法去種咖啡呢
[00:11:38.200 --> 00:11:39.200]  他一定要這樣做
[00:11:39.200 --> 00:11:42.200]  才有咖啡這麼便宜啊
[00:11:42.200 --> 00:11:43.200]  這麼大分散
[00:11:43.200 --> 00:11:45.200]  你明白他的道理嗎?
[00:11:45.200 --> 00:11:46.200]  於是
[00:11:46.200 --> 00:11:50.200]  他在那些地方南伐那些叢林
[00:11:50.200 --> 00:11:53.200]  造成自然環境的災害
[00:11:53.200 --> 00:11:54.200]  當地人民呢
[00:11:54.200 --> 00:11:55.200]  其實是受到剝削的啊
[00:11:55.200 --> 00:11:57.200]  只有一毛錢那麼多
[00:11:57.200 --> 00:11:58.200]  十元一包
[00:11:58.200 --> 00:11:59.200]  他只有一毛錢
[00:11:59.200 --> 00:12:02.200]  那公平貿易的咖啡是怎麼樣的?
[00:12:02.200 --> 00:12:03.200]  良心的咖啡
[00:12:03.200 --> 00:12:08.200]  它就是有一些義務的需求
[00:12:08.200 --> 00:12:09.200]  義務的方式
[00:12:09.200 --> 00:12:11.200]  那他就在那些地方
[00:12:11.200 --> 00:12:12.200]  非洲啊
[00:12:12.200 --> 00:12:14.200]  鎮尼啊
[00:12:14.200 --> 00:12:16.200]  南美洲那些地方
[00:12:16.200 --> 00:12:21.200]  他就用回傳統的種咖啡的方法
[00:12:21.200 --> 00:12:29.200]  然後就和那些原本的農民一起合作
[00:12:29.200 --> 00:12:32.200]  種出來的咖啡
[00:12:32.200 --> 00:12:36.200]  給回他們應得的代價
[00:12:36.200 --> 00:12:39.200]  那不就是三十元一包嗎?
[00:12:39.200 --> 00:12:42.200]  你明白嗎?
[00:12:42.200 --> 00:12:45.200]  那個良心原來是良心給錢的啊
[00:12:45.200 --> 00:12:47.200]  甚麼時候說是良心啊?
[00:12:47.200 --> 00:12:48.200]  我們是同理心的人
[00:12:48.200 --> 00:12:50.200]  原來良心給很多錢的啊
[00:12:50.200 --> 00:12:51.200]  不給他二十元
[00:12:51.200 --> 00:12:53.200]  才能買到一包咖啡啊
[00:12:53.200 --> 00:12:55.200]  你明白嗎?
[00:12:55.200 --> 00:12:57.200]  所以這個世界上
[00:12:57.200 --> 00:12:58.200]  良心的口講
[00:12:58.200 --> 00:13:00.200]  就多過甚麼呢?
[00:13:00.200 --> 00:13:01.200]  走出來啊
[00:13:01.200 --> 00:13:03.200]  那是很實際的啊
[00:13:03.200 --> 00:13:04.200]  是不是啊?
[00:13:04.200 --> 00:13:06.200]  那你買了多少包良心咖啡呢?
[00:13:06.200 --> 00:13:08.200]  你沒有買過都未必
[00:13:08.200 --> 00:13:10.200]  你聽過我講過你會不會買呢?
[00:13:10.200 --> 00:13:12.200]  我相信你都不會
[00:13:12.200 --> 00:13:13.200]  那你有沒有良心呢?
[00:13:13.200 --> 00:13:15.200]  原來不知道
[00:13:15.200 --> 00:13:17.200]  這個就是
[00:13:17.200 --> 00:13:20.200]  我說甚麼我不是嘲笑大家啊
[00:13:20.200 --> 00:13:21.200]  我想告訴你
[00:13:21.200 --> 00:13:22.200]  這個世界一高之下
[00:13:22.200 --> 00:13:26.200]  世間中中不平的事就是這樣發生的啊
[00:13:26.200 --> 00:13:28.200]  你聽不聽到我講甚麼?
[00:13:28.200 --> 00:13:30.200]  我不是在看你嗎?
[00:13:30.200 --> 00:13:31.200]  是不是?
[00:13:31.200 --> 00:13:33.200]  我講事實給你聽啊
[00:13:33.200 --> 00:13:35.200]  我講些事實給你聽啊
[00:13:35.200 --> 00:13:41.200]  我們有沒有上訴的啊?
[00:13:41.200 --> 00:13:45.200]  傳媒機說有啊
[00:13:45.200 --> 00:13:46.200]  他說甚麼呢?
[00:13:46.200 --> 00:13:47.200]  就是上底隊啊
[00:13:47.200 --> 00:13:48.200]  是不是啊?
[00:13:48.200 --> 00:13:49.200]  上隊要審判啊
[00:13:49.200 --> 00:13:50.200]  是不是啊?
[00:13:50.200 --> 00:13:52.200]  傳媒機就在這裡啊
[00:13:52.200 --> 00:13:53.200]  上隊審判
[00:13:53.200 --> 00:13:54.200]  剛剛就被證明了
[00:13:54.200 --> 00:13:55.200]  就在這裏
[00:13:55.200 --> 00:13:57.200]  那甚麼時候審判啊?
[00:13:57.200 --> 00:14:01.200]  會的
[00:14:01.200 --> 00:14:03.200]  審判的時候了,凡事都要定期
[00:14:03.200 --> 00:14:05.200]  為甚麼還沒有審判呢?
[00:14:05.200 --> 00:14:07.200]  很多案子都要排期嗎?
[00:14:07.200 --> 00:14:11.200]  不是啊
[00:14:11.200 --> 00:14:13.200]  審判那些時候的
[00:14:13.200 --> 00:14:17.200]  有個定時的
[00:14:17.200 --> 00:14:19.200]  每一個都是限期的
[00:14:19.200 --> 00:14:20.200]  剛剛三個章節就這麼完結了
[00:14:20.200 --> 00:14:21.200]  是不是啊?
[00:14:21.200 --> 00:14:22.200]  三個時期都有審判嗎?
[00:14:22.200 --> 00:14:24.200]  那上底隊要怎樣審判啊?
[00:14:24.200 --> 00:14:27.200]  上天傳律師這樣講啊
[00:14:27.200 --> 00:14:29.200]  案人所做的一切
[00:14:29.200 --> 00:14:30.200]  審他
[00:14:30.200 --> 00:14:31.200]  是不是啊?
[00:14:31.200 --> 00:14:32.200]  案人所做的一切
[00:14:32.200 --> 00:14:33.200]  去審他
[00:14:33.200 --> 00:14:36.200]  有得審的啊
[00:14:36.200 --> 00:14:38.200]  好了
[00:14:38.200 --> 00:14:40.200]  在審判還沒有開始的時候
[00:14:40.200 --> 00:14:41.200]  或者還沒有連續的時候
[00:14:41.200 --> 00:14:43.200]  或者最後審判還沒有連續的時候
[00:14:43.200 --> 00:14:44.200]  那不就現身了嗎?
[00:14:44.200 --> 00:14:46.200]  傳媒機就在這裡問他
[00:14:46.200 --> 00:14:50.200]  我們怎樣跟這個荒謬的人生啊
[00:14:50.200 --> 00:14:52.200]  似乎不合理的人生
[00:14:52.200 --> 00:14:53.200]  或者是
[00:14:53.200 --> 00:14:56.200]  我們不由自主這樣
[00:14:56.200 --> 00:14:59.200]  好像在一個所謂絕命運的時候
[00:14:59.200 --> 00:15:01.200]  那個輪子被別人打轉
[00:15:01.200 --> 00:15:03.200]  那我們怎樣
[00:15:03.200 --> 00:15:05.200]  去跟這個生命人生來到去
[00:15:05.200 --> 00:15:06.200]  捉迷藏呢?
[00:15:06.200 --> 00:15:08.200]  我們可不可以去交涉一下呢?
[00:15:08.200 --> 00:15:09.200]  是不是啊?
[00:15:09.200 --> 00:15:11.200]  是不是啊?
[00:15:11.200 --> 00:15:12.200]  那現在這個時候
[00:15:12.200 --> 00:15:16.200]  我和你去掛狀
[00:15:16.200 --> 00:15:17.200]  問一下你
[00:15:17.200 --> 00:15:18.200]  要不要答我呢?
[00:15:18.200 --> 00:15:20.200]  是不是要等到將來才答我呢?
[00:15:20.200 --> 00:15:23.200]  很多問題會問我身邊的
[00:15:23.200 --> 00:15:25.200]  那我現在怎樣做啊?
[00:15:25.200 --> 00:15:26.200]  我應該怎樣生活呢?
[00:15:26.200 --> 00:15:29.200]  這個全盤主席提供了一個視野
[00:15:29.200 --> 00:15:32.200]  提供了一個客接觀給我們
[00:15:32.200 --> 00:15:33.200]  所以說
[00:15:33.200 --> 00:15:35.200]  你在日光之下
[00:15:35.200 --> 00:15:36.200]  有一種看法
[00:15:36.200 --> 00:15:37.200]  是悲觀的
[00:15:37.200 --> 00:15:39.200]  甚至是絕望的
[00:15:39.200 --> 00:15:41.200]  日光之上
[00:15:41.200 --> 00:15:42.200]  可能有不同的看法
[00:15:42.200 --> 00:15:45.200]  這個日光之上的發源是遙遠的
[00:15:45.200 --> 00:15:47.200]  不是出世的
[00:15:47.200 --> 00:15:49.200]  那將來
[00:15:49.200 --> 00:15:50.200]  你問我有沒有想過
[00:15:50.200 --> 00:15:52.200]  其實未到將來那些
[00:15:52.200 --> 00:15:54.200]  貪世的思想
[00:15:54.200 --> 00:15:56.200]  在天國降臨的時候
[00:15:56.200 --> 00:15:57.200]  在天下的時候
[00:15:57.200 --> 00:15:59.200]  他不是這樣說這件事
