
[00:00:00.000 --> 00:00:02.800]  大家在剛才聽到一位金融才俊
[00:02:04.600 --> 00:02:07.600]  然而,神從始至終的作為
[00:02:07.600 --> 00:02:10.600]  人不能參透」
[00:02:10.600 --> 00:02:13.600]  按照猶太人的傳統所說
[00:02:13.600 --> 00:02:16.600]  傳道書的作者就是所羅門
[00:02:16.600 --> 00:02:20.600]  我相信很多人都曾經聽過所羅門這個名字
[00:02:20.600 --> 00:02:25.600]  所羅門被譽為最有智慧、最聰明的君王
[00:02:25.600 --> 00:02:29.600]  這位有智慧的君王,他如何看待人生呢?
[00:02:29.600 --> 00:02:33.600]  在我們剛才所讀的經文裡
[00:02:33.600 --> 00:02:36.600]  第一節就像一個引言
[00:02:36.600 --> 00:02:42.600]  「凡事都有定期,天下萬物都有定時」
[00:02:42.600 --> 00:02:48.600]  在第二節至第八節,他說了28個有時
[00:02:48.600 --> 00:02:53.600]  就像每一件事的出現都有一個定時
[00:02:53.600 --> 00:02:58.600]  而以28個定時構成了14個對比
[00:02:58.600 --> 00:03:05.600]  生有時、死有時、栽種有時、拔出所栽種的也有時等等
[00:03:05.600 --> 00:03:08.600]  而在人生的遭遇裡
[00:03:08.600 --> 00:03:14.600]  包括了與生命有關的生與死、栽種與拔出
[00:03:14.600 --> 00:03:20.600]  也與情緒有關的歡笑、哭泣、喜愛、恨惡
[00:03:20.600 --> 00:03:26.600]  也與建立有關的拆毀、建造、尋找、失落等等
[00:03:26.600 --> 00:03:31.600]  最後在9至11節就出現了一個結論
[00:03:31.600 --> 00:03:36.600]  而在這個結論裡有一句是非常重要的
[00:03:36.600 --> 00:03:41.600]  就是「神造萬物,各按其時,成為美好」
[00:03:41.600 --> 00:03:45.600]  又將永生安置在世人的心裡
[00:03:45.600 --> 00:03:50.600]  而在這14個人生不同的遭遇這些對比裡
[00:03:50.600 --> 00:03:54.600]  讓我們對人生有一些體會
[00:03:54.600 --> 00:04:00.600]  第一方面,原來人生是變幻莫測的
[00:04:00.600 --> 00:04:03.600]  每一個人的遭遇都不同
[00:04:03.600 --> 00:04:08.600]  但是我們在變幻的裡邊也找到一些可以肯定的東西
[00:04:08.600 --> 00:04:12.600]  就是人是不會一帆風順的
[00:04:12.600 --> 00:04:15.600]  雖然在每年的年頭裡
[00:04:15.600 --> 00:04:18.600]  我們心裡都會有一個期望
[00:04:18.600 --> 00:04:22.600]  我不知道大家在新的一年裡有什麼期望
[00:04:22.600 --> 00:04:27.600]  曾經有人在新年的時候做過一個調查
[00:04:27.600 --> 00:04:31.600]  他找出人頭三大願望
[00:04:31.600 --> 00:04:33.600]  結果會是怎麼樣呢?
[00:04:33.600 --> 00:04:37.600]  我想其中一個你一定會猜中
[00:04:37.600 --> 00:04:43.600]  原來第三位就是希望疫情可以快點過去
[00:04:43.600 --> 00:04:45.600]  而第二位是什麼呢?
[00:04:45.600 --> 00:04:49.600]  第二位原來就是希望減肥成功
[00:04:49.600 --> 00:04:51.600]  希望減肥
[00:04:51.600 --> 00:04:54.600]  可能因為COVID-19的緣故
[00:04:54.600 --> 00:04:56.600]  我們每個人都有COVID肥
[00:04:56.600 --> 00:04:58.600]  所以要減一減肥
[00:04:58.600 --> 00:05:00.600]  第一位是什麼呢?
[00:05:00.600 --> 00:05:02.600]  第一位就是賺錢
[00:05:02.600 --> 00:05:04.600]  我要賺大錢
[00:05:04.600 --> 00:05:08.600]  在Stanley的分享裡邊
[00:05:08.600 --> 00:05:12.600]  我們都看到他在人生某一個階段裡邊
[00:05:12.600 --> 00:05:14.600]  他都很緊張錢
[00:05:14.600 --> 00:05:17.600]  賺錢對他來說非常重要
[00:05:17.600 --> 00:05:21.600]  賺錢就成為了他人生第一個目標
[00:05:21.600 --> 00:05:27.600]  每一個人都很想依照自己的心意去做
[00:05:27.600 --> 00:05:31.600]  所以Stanley他心裡邊最想就是賺錢
[00:05:31.600 --> 00:05:36.600]  所以他一放工就可以上網看金融
[00:05:36.600 --> 00:05:39.600]  放假就去看房子
[00:05:39.600 --> 00:05:41.600]  不去旅行
[00:05:41.600 --> 00:05:43.600]  吃飯幾分鐘吃完
[00:05:43.600 --> 00:05:46.600]  為了爭取最多的時間去賺錢
[00:05:46.600 --> 00:05:50.600]  以及盡最大的努力去存錢
[00:05:50.600 --> 00:05:54.600]  或者你會說我不是要賺大錢
[00:05:54.600 --> 00:05:57.600]  我只希望今年可以順順利利
[00:05:57.600 --> 00:06:02.600]  特別下一個星期就是農曆新年
[00:06:02.600 --> 00:06:06.600]  我們都會祝賀人萬事如意
[00:06:06.600 --> 00:06:08.600]  是不是?
[00:06:08.600 --> 00:06:10.600]  這是一個心願
[00:06:10.600 --> 00:06:12.600]  是一個祝賀
[00:06:12.600 --> 00:06:17.600]  但是人的一生是不是真的可以萬事如意
[00:06:17.600 --> 00:06:19.600]  無災無難呢?
[00:06:19.600 --> 00:06:24.600]  我想在大家的心裡邊我們自己都心中有數
[00:06:24.600 --> 00:06:29.600]  人的一生好和壞都會出現
[00:06:29.600 --> 00:06:33.600]  但是他們都會有一個時限
[00:06:33.600 --> 00:06:36.600]  好的不會永遠都是好
[00:06:36.600 --> 00:06:39.600]  壞的也不會永遠都是壞
[00:06:39.600 --> 00:06:42.600]  所以經文就用了「有時」
[00:06:42.600 --> 00:06:45.600]  正正就是因為有不同的時間
[00:06:45.600 --> 00:06:48.600]  不同的際遇不停地變化
[00:06:48.600 --> 00:06:53.600]  就讓我們發現原來在地上的人和事物
[00:06:53.600 --> 00:06:55.600]  都是會有限期的
[00:06:55.600 --> 00:06:58.600]  都是不長久的
[00:06:58.600 --> 00:07:00.600]  在Stanley的工作裡邊
[00:07:00.600 --> 00:07:02.600]  在Stanley的經歷裡邊
[00:07:02.600 --> 00:07:05.600]  就是一個最好的例子
[00:07:05.600 --> 00:07:10.600]  有時候家人的健康會有問題
[00:07:10.600 --> 00:07:14.600]  有時候自己的工作也會遇到難處
[00:07:14.600 --> 00:07:15.600]  如果不是這些
[00:07:15.600 --> 00:07:17.600]  就到自己有事
[00:07:17.600 --> 00:07:21.600]  身邊總是會有不同的事來發生
[00:07:21.600 --> 00:07:24.600]  其實在這兩年疫情的時候
[00:07:24.600 --> 00:07:27.600]  其實我想我們都會學習到一件事
[00:07:27.600 --> 00:07:30.600]  原來人生就是充滿了很多的變化
[00:07:30.600 --> 00:07:34.600]  很多東西都不是我們可以掌握得到
[00:07:34.600 --> 00:07:38.600]  地上的財富和健康都會過去
[00:07:38.600 --> 00:07:42.600]  這件事短暫會過去的時候
[00:07:42.600 --> 00:07:45.600]  就讓我們心裡邊有一個渴望
[00:07:45.600 --> 00:07:48.600]  究竟有沒有永恆的存在呢?
[00:07:48.600 --> 00:07:49.600]  究竟好的東西
[00:07:49.600 --> 00:07:53.600]  可不可以不斷地延展下去呢?
[00:07:53.600 --> 00:07:55.600]  人的一生裡邊
[00:07:55.600 --> 00:07:58.600]  不停有好和壞來交替
[00:07:58.600 --> 00:08:00.600]  就是讓人能夠在當中
[00:08:00.600 --> 00:08:04.600]  能夠體會到人生的短暫
[00:08:04.600 --> 00:08:06.600]  不好的事發生了
[00:08:06.600 --> 00:08:08.600]  但是有一個期限
[00:08:08.600 --> 00:08:10.600]  讓人能夠帶著盼望
[00:08:10.600 --> 00:08:13.600]  咬緊牙關捱過去
[00:08:13.600 --> 00:08:16.600]  但是當好的事情發生的時候
[00:08:16.600 --> 00:08:19.600]  我們的心就會有一個期盼
[00:08:19.600 --> 00:08:20.600]  我們很盼望這些
[00:08:20.600 --> 00:08:23.600]  可以留住這些美好的時光
[00:08:23.600 --> 00:08:27.600]  這些好的東西可以繼續存在下去
[00:08:27.600 --> 00:08:32.600]  而想到會不會有永恆的存在呢?
[00:08:32.600 --> 00:08:34.600]  在人生裡邊
[00:08:34.600 --> 00:08:36.600]  除了我們看見很多的變化
[00:08:36.600 --> 00:08:38.600]  很多的變幻莫測之外
[00:08:38.600 --> 00:08:43.600]  我們也看到人的力量是很有限的
[00:08:43.600 --> 00:08:47.600]  面對著人生裡邊很多的變化
[00:08:47.600 --> 00:08:50.600]  好壞參雜的人生
[00:08:50.600 --> 00:08:55.600]  有些事我們可以憑著自己的努力去克服
[00:08:55.600 --> 00:08:56.600]  我們看到Stanley
[00:08:56.600 --> 00:08:58.600]  他就由一個問題學生
[00:08:58.600 --> 00:09:02.600]  瘋到老師以為他有精神病
[00:09:02.600 --> 00:09:03.600]  後來來到澳洲
[00:09:03.600 --> 00:09:06.600]  他又經常去逃學又偷東西
[00:09:06.600 --> 00:09:08.600]  當我一直聽的時候
[00:09:08.600 --> 00:09:10.600]  我覺得當他的媽媽真是辛苦
[00:09:10.600 --> 00:09:12.600]  真的不是被他氣死
[00:09:12.600 --> 00:09:14.600]  也被他嚇死
[00:09:14.600 --> 00:09:18.600]  但是當他的意念一轉的時候
[00:09:18.600 --> 00:09:21.600]  他就很用心來讀書
[00:09:21.600 --> 00:09:24.600]  拉車邊進大學
[00:09:24.600 --> 00:09:26.600]  又用心讀書
[00:09:26.600 --> 00:09:28.600]  所以到再去讀碩士的時候
[00:09:28.600 --> 00:09:32.600]  有三間好的大學任由他選擇
[00:09:32.600 --> 00:09:34.600]  到工作了
[00:09:34.600 --> 00:09:35.600]  入行了
[00:09:35.600 --> 00:09:39.600]  他又可以年年升職加薪水
[00:09:39.600 --> 00:09:43.600]  好像這些都是在他掌握之中
[00:09:43.600 --> 00:09:47.600]  但是後來當雷曼事件的發生
[00:09:47.600 --> 00:09:50.600]  好朋友的離世
[00:09:50.600 --> 00:09:53.600]  又跟著後來被朋友去騙他
[00:09:53.600 --> 00:09:57.600]  令到他甚至連對人的信心都失去
[00:09:57.600 --> 00:09:59.600]  患上了抑鬱
[00:09:59.600 --> 00:10:04.600]  這些都不是他自己不能夠控制的事情
[00:10:04.600 --> 00:10:08.600]  當所羅門去觀察到人生的時候
[00:10:08.600 --> 00:10:10.600]  他就看到當人有很多東西
[00:10:10.600 --> 00:10:14.600]  都不是自己可以掌握得到的
[00:10:14.600 --> 00:10:18.600]  有很多東西不是在我們自己手裡的
[00:10:18.600 --> 00:10:20.600]  有些東西得到了
[00:10:20.600 --> 00:10:22.600]  但是轉眼又好像沒有了
[00:10:22.600 --> 00:10:25.600]  人生好像很虛空的一樣
[00:10:25.600 --> 00:10:28.600]  有很多人以為賺到很多錢了
[00:10:28.600 --> 00:10:29.600]  有地位了
[00:10:29.600 --> 00:10:31.600]  但是忽然之間
[00:10:31.600 --> 00:10:35.600]  可能疾病和死亡就會臨到
[00:10:35.600 --> 00:10:37.600]  在這個變幻當中
[00:10:37.600 --> 00:10:39.600]  就讓我們看到
[00:10:39.600 --> 00:10:42.600]  人的力量是很有限
[00:10:42.600 --> 00:10:46.600]  所以史丹利也體會到這一點
[00:10:46.600 --> 00:10:50.600]  特別是在他太太要進入手術室的時候
[00:10:50.600 --> 00:10:53.600]  他發覺自己很無助
[00:10:53.600 --> 00:10:55.600]  不知道怎麼辦的時候
[00:10:55.600 --> 00:10:59.600]  他就望著十字架來祈禱
[00:10:59.600 --> 00:11:03.600]  甚至他向神許了一個願望
[00:11:03.600 --> 00:11:05.600]  就是如果太太沒事
[00:11:05.600 --> 00:11:09.600]  他就放棄自己最喜歡吃的牛肉
[00:11:09.600 --> 00:11:11.600]  以後都不吃牛肉了
[00:11:11.600 --> 00:11:15.600]  因為他覺得一切身外之物都不重要
[00:11:15.600 --> 00:11:19.600]  最重要的是保住自己心中的摯愛
[00:11:19.600 --> 00:11:21.600]  所以你可以想像到
[00:11:21.600 --> 00:11:24.600]  史丹利是多麼愛他太太
[00:11:26.600 --> 00:11:31.600]  但是人的生命和健康
[00:11:31.600 --> 00:11:34.600]  不是我們單靠自己的努力
[00:11:34.600 --> 00:11:37.600]  是可以去掌握得到、控制得到
[00:11:37.600 --> 00:11:41.600]  於是他就去祈禱
[00:11:41.600 --> 00:11:44.600]  當我們發現一些事
[00:11:44.600 --> 00:11:49.600]  是否可以憑著我們自己去處理到、掌握到的時候
[00:11:49.600 --> 00:11:54.600]  人就會容易向外尋求一些幫助
[00:11:54.600 --> 00:11:58.600]  我們體會到我們人的力量很有限的時候
[00:11:58.600 --> 00:12:05.600]  我們很自然就向我們人之上的神尋求幫助
[00:12:05.600 --> 00:12:08.600]  在第十一節的經文說
[00:12:08.600 --> 00:12:13.600]  「神造萬物,各安其事,成為美好
[00:12:13.600 --> 00:12:17.600]  又將永生安置在世人的心裡
[00:12:17.600 --> 00:12:19.600]  神創造人的時候
[00:12:19.600 --> 00:12:21.600]  賦予人一個很好的禮物
[00:12:21.600 --> 00:12:25.600]  就是將一個尋求永生的心願
[00:12:25.600 --> 00:12:27.600]  放在人的心裡」
[00:12:27.600 --> 00:12:33.600]  如果我們每一天花光自己所有的精力
[00:12:33.600 --> 00:12:37.600]  都虛耗在地上的事情
[00:12:37.600 --> 00:12:44.600]  到頭來我們看著地上所有短暫變幻莫測的事情的時候
[00:12:44.600 --> 00:12:47.600]  我們只會計較得與失
[00:12:47.600 --> 00:12:51.600]  我們只是在經歷人生的生老病死這一切的時候
[00:12:51.600 --> 00:12:55.600]  我們就真的會覺得很痛苦
[00:12:55.600 --> 00:13:01.600]  但是神很期望我們能夠從這些事裡面更加能夠推進一步
[00:13:01.600 --> 00:13:05.600]  既然我們知道地上的事是會過去的
[00:13:05.600 --> 00:13:11.600]  所有的事情原來不能夠成為我們一個長久的依靠的時候
[00:13:11.600 --> 00:13:15.600]  就幫我們去尋求這一位冥冥之中的主宰
[00:13:15.600 --> 00:13:19.600]  就幫我們去尋找這一位造物主
[00:13:19.600 --> 00:13:23.600]  就在那裡我們就認識到這位永恆的主
[00:13:23.600 --> 00:13:30.600]  也可以從這位永恆的主裡面去接受這個永恆的生命
[00:13:30.600 --> 00:13:33.600]  人生是變幻莫測的
[00:13:33.600 --> 00:13:36.600]  人的能力是有限的
[00:13:36.600 --> 00:13:41.600]  同樣我們看到人的生命都是有限的
[00:13:41.600 --> 00:13:46.600]  人的一生我們是用時間來組成的
[00:13:46.600 --> 00:13:48.600]  時間是什麼呢?
[00:13:48.600 --> 00:13:52.600]  有人形容時間好像流水一樣
[00:13:52.600 --> 00:13:55.600]  過去了就不會回頭
[00:13:55.600 --> 00:13:57.600]  流失了就沒有了
[00:13:57.600 --> 00:14:00.600]  我們沒有能力叫時間去停止
[00:14:00.600 --> 00:14:05.600]  我們人的日子一天一天這樣過去
[00:14:05.600 --> 00:14:09.600]  其實人的時間很有限
[00:14:09.600 --> 00:14:14.600]  這個某個程度來說對每一個人都是很公平的
[00:14:14.600 --> 00:14:16.600]  為什麼呢?
[00:14:16.600 --> 00:14:20.600]  因為我們每一個人每一天都只有24小時
[00:14:20.600 --> 00:14:23.600]  不論貧富人人如是
[00:14:23.600 --> 00:14:28.600]  既然每人每一天都只有24小時這麼公平
[00:14:28.600 --> 00:14:31.600]  另外還有一樣是很公平的
[00:14:31.600 --> 00:14:38.600]  就是我們沒有一個人能夠預知到我們什麼時候會用完自己的時間
[00:14:38.600 --> 00:14:42.600]  所以既然大家都知道時間有限的時候
[00:14:42.600 --> 00:14:45.600]  那麼我們用我們有限的時間
[00:14:45.600 --> 00:14:48.600]  我們用在什麼地方呢?
[00:14:48.600 --> 00:14:52.600]  我們去看人生萬物都是有定時的
[00:14:52.600 --> 00:14:57.600]  這個好像是一個宿命論一樣
[00:14:57.600 --> 00:15:00.600]  但是其實所羅門提出這件事
[00:15:00.600 --> 00:15:02.600]  其實他是很想提醒人
[00:15:02.600 --> 00:15:05.600]  原來每一樣人生很多的境遇
[00:15:05.600 --> 00:15:09.600]  我們都不能夠靠著自己去掌握得到
[00:15:09.600 --> 00:15:12.600]  但是當事物不斷這樣去運轉的時候
[00:15:12.600 --> 00:15:16.600]  人好像似乎無可避免沒有出路一樣
[00:15:16.600 --> 00:15:19.600]  但是當我們看見事物不停運轉
[00:15:19.600 --> 00:15:22.600]  彷彿冥冥之中有個主宰的時候
[00:15:22.600 --> 00:15:29.600]  就幫助我們去思想去探索一些物質之外的事情
[00:15:29.600 --> 00:15:36.600]  一些超越地上事情的層面
[00:15:36.600 --> 00:15:39.600]  所羅門他提醒我們
[00:15:39.600 --> 00:15:41.600]  就是在這個有限的人生裡面
[00:15:41.600 --> 00:15:46.600]  我們是不是能夠幫自己預備一個永恆的生命呢?
[00:15:46.600 --> 00:15:49.600]  我們是不是應該去想一下永恆呢?
[00:15:49.600 --> 00:15:53.600]  我們人心靈裡面有這個永恆的概念
[00:15:53.600 --> 00:15:57.600]  是因為我們也都看到地上一切的東西是很有限
[00:15:57.600 --> 00:16:03.600]  這些有限的事物不能夠真正滿足到我們的內心
[00:16:03.600 --> 00:16:07.600]  人有這個永恆的觀念
[00:16:07.600 --> 00:16:10.600]  但是為什麼我們對於神的事情
[00:16:10.600 --> 00:16:14.600]  永恆的事情我們不能夠完全去參透
[00:16:14.600 --> 00:16:17.600]  我們不能夠完全去明白神的作為呢?
[00:16:17.600 --> 00:16:21.600]  是因為我們人有罪的緣故
[00:16:21.600 --> 00:16:25.600]  而且我們也都有死亡的限制
[00:16:25.600 --> 00:16:30.600]  所以我們不能夠完全了解這位冥冥之中的主宰
[00:16:30.600 --> 00:16:33.600]  這位永恆主的作為
[00:16:33.600 --> 00:16:39.600]  但是如果我們願意去接受神為我們所預備的救恩
[00:16:39.600 --> 00:16:43.600]  我們就得著這個永恆的生命
[00:16:43.600 --> 00:16:46.600]  在史丹利的見證裡面
[00:16:46.600 --> 00:16:50.600]  有一句說話給我一個很深刻的印象
[00:16:50.600 --> 00:16:56.600]  這句說話我覺得也成為了他的一個轉捩點
[00:16:56.600 --> 00:17:01.600]  他就是說:是不是有些東西看漏了呢?
[00:17:01.600 --> 00:17:05.600]  是不是有些東西看漏了呢?
[00:17:05.600 --> 00:17:08.600]  人生在變幻的裏邊的時候
[00:17:08.600 --> 00:17:10.600]  我們能不能夠跳出來
[00:17:10.600 --> 00:17:12.600]  客觀一點去看一看
[00:17:12.600 --> 00:17:16.600]  我們自己是不是有些東西是看漏了呢?
[00:17:16.600 --> 00:17:19.600]  在《新約聖經》有兩句很好的說話
[00:17:19.600 --> 00:17:22.600]  他說:神從一本做出萬俗
[00:17:22.600 --> 00:17:23.600]  處在全地
[00:17:23.600 --> 00:17:28.600]  並且預先定準他們的年限和所住的疆界
[00:17:28.600 --> 00:17:31.600]  要叫他們尋求神
[00:17:31.600 --> 00:17:33.600]  或者可以揣摩而得
[00:17:33.600 --> 00:17:38.600]  其實他離我們各人不遠
[00:17:38.600 --> 00:17:41.600]  原來這位冥冥之中的主宰
[00:17:41.600 --> 00:17:43.600]  他離我們各人不遠
[00:17:43.600 --> 00:17:44.600]  即是很近的
[00:17:44.600 --> 00:17:47.600]  他很想透過人生很多不同的變化
[00:17:47.600 --> 00:17:49.600]  各樣的變化的時候
[00:17:49.600 --> 00:17:51.600]  好像有定期
[00:17:51.600 --> 00:17:54.600]  好像每樣的事物都有一個安排
[00:17:54.600 --> 00:17:59.600]  就叫我們去專注地上的事
[00:17:59.600 --> 00:18:01.600]  來抬頭去望天
[00:18:01.600 --> 00:18:04.600]  究竟是不是真的有一位主宰
[00:18:04.600 --> 00:18:07.600]  在這個變幻莫測的人生裏邊
[00:18:07.600 --> 00:18:09.600]  他是帶領著我們呢?
[00:18:09.600 --> 00:18:14.600]  這位主宰和我們又有一個什麼關係呢?
[00:18:14.600 --> 00:18:19.600]  變幻的裏邊我們能否看到這位永恆的主宰呢?
[00:18:19.600 --> 00:18:23.600]  而這位永恆的主宰對我們是怎樣的?
[00:18:23.600 --> 00:18:26.600]  原來聖經告訴我們
[00:18:26.600 --> 00:18:32.600]  這位永恆的主宰對我們有著一份無條件的愛
[00:18:32.600 --> 00:18:35.600]  Stanley很愛他太太
[00:18:35.600 --> 00:18:39.600]  為他太太可以放棄他最愛的食物
[00:18:39.600 --> 00:18:40.600]  就是牛肉
[00:18:40.600 --> 00:18:43.600]  這位永恆的主宰
[00:18:43.600 --> 00:18:47.600]  對我們都是一份很偉大的愛
[00:18:47.600 --> 00:18:52.600]  他為了我們猜險他的獨生兒子耶穌基督
[00:18:52.600 --> 00:18:54.600]  來到這個人世間
[00:18:54.600 --> 00:18:57.600]  耶穌基督都是成為了一個人
[00:18:57.600 --> 00:19:03.600]  所以他能夠體會、經驗到我們人生種種的困難
[00:19:03.600 --> 00:19:08.600]  最後他也為我們所做錯的事來付上代價
[00:19:08.600 --> 00:19:11.600]  為我們釘死在十字架上
[00:19:11.600 --> 00:19:15.600]  叫每一個願意相信主耶穌的人
[00:19:15.600 --> 00:19:17.600]  最可以得到赦免
[00:19:17.600 --> 00:19:22.600]  而且他還賜給我們一個永恆的生命
[00:19:22.600 --> 00:19:25.600]  這位冥冥之中的主宰
[00:19:25.600 --> 00:19:28.600]  就是付出了他的至愛
[00:19:28.600 --> 00:19:31.600]  就是他的獨生兒子主耶穌
[00:19:31.600 --> 00:19:34.600]  用主耶穌的生命來換取我們的生命
[00:19:34.600 --> 00:19:37.600]  賜給我們有永生
[00:19:37.600 --> 00:19:41.600]  而且主耶穌不是死了就算
[00:19:41.600 --> 00:19:44.600]  主耶穌死了之後第三天復活
[00:19:44.600 --> 00:19:50.600]  為我們升天預備天堂這個美好的地方
[00:19:50.600 --> 00:19:53.600]  Stanley他向神祈禱
[00:19:53.600 --> 00:20:00.600]  求神讓他能夠尋得見這位永恆的主
[00:20:00.600 --> 00:20:03.600]  神垂聽了他的祈禱
[00:20:03.600 --> 00:20:09.600]  以致他去工人房隨手拿出聖經
[00:20:09.600 --> 00:20:14.600]  也讓他找到他以前的老師Ms. Wong
[00:20:14.600 --> 00:20:16.600]  教他如何讀聖經
[00:20:16.600 --> 00:20:18.600]  當他再進一步去想
[00:20:18.600 --> 00:20:21.600]  是否要來到他相信耶穌的時候
[00:20:21.600 --> 00:20:25.600]  他手機的app又彈出一節經文
[00:20:25.600 --> 00:20:32.600]  這麼多東西加起來就不是巧合了
[00:20:32.600 --> 00:20:35.600]  各位親愛的朋友
[00:20:35.600 --> 00:20:38.600]  怎麼會有這麼多巧合呢?
[00:20:38.600 --> 00:20:41.600]  正如今天你坐在螢光幕前
[00:20:41.600 --> 00:20:45.600]  能夠聽到Stanley的見證
[00:20:45.600 --> 00:20:47.600]  能夠聽到這一段講道
[00:20:47.600 --> 00:20:50.600]  都不是一個巧合
[00:20:50.600 --> 00:20:54.600]  主耶穌說:你們祈求就給你們
[00:20:54.600 --> 00:20:56.600]  尋找就尋見
[00:20:56.600 --> 00:20:59.600]  叩門就給你們開門
[00:20:59.600 --> 00:21:03.600]  同樣地,當你願意去尋找的時候
[00:21:03.600 --> 00:21:05.600]  你也可以藉著祈禱
[00:21:05.600 --> 00:21:10.600]  去尋找去經歷主耶穌的真實
[00:21:10.600 --> 00:21:13.600]  你也可以主動地去聯絡教會
[00:21:13.600 --> 00:21:17.600]  去進一步認識主耶穌
[00:21:17.600 --> 00:21:19.600]  甚至在這一刻
[00:21:19.600 --> 00:21:22.600]  我邀請你把握著這個機會
[00:21:22.600 --> 00:21:24.600]  去相信主耶穌
[00:21:24.600 --> 00:21:27.600]  讓你在這個變幻的人生當中
[00:21:27.600 --> 00:21:30.600]  能夠得到一個最大的倚靠
[00:21:30.600 --> 00:21:33.600]  而且能夠從有限的生命裡邊
[00:21:33.600 --> 00:21:37.600]  得著一個永恆的生命
[00:21:37.600 --> 00:21:41.600]  最後我想說一件事
[00:21:41.600 --> 00:21:44.600]  作為結束
[00:21:44.600 --> 00:21:49.600]  在一個大風大雨的晚上
[00:21:49.600 --> 00:21:53.600]  有一個小朋友迷路了
[00:21:53.600 --> 00:21:55.600]  他當然哭了
[00:21:55.600 --> 00:21:59.600]  又冷又下雨又黑漆漆
[00:21:59.600 --> 00:22:02.600]  很無助,他就在哭
[00:22:02.600 --> 00:22:05.600]  有兩個警察發現他
[00:22:05.600 --> 00:22:09.600]  走過來問他發生什麼事
[00:22:09.600 --> 00:22:11.600]  那個小朋友就告訴他們
[00:22:11.600 --> 00:22:15.600]  我迷路了,不懂返回家
[00:22:15.600 --> 00:22:17.600]  那個警察就問
[00:22:17.600 --> 00:22:19.600]  你知不知道你家的地址在哪?
[00:22:19.600 --> 00:22:21.600]  這個小朋友很聰明
[00:22:21.600 --> 00:22:23.600]  他說得出他家的地址
[00:22:23.600 --> 00:22:25.600]  但他就不懂返回家
[00:22:25.600 --> 00:22:27.600]  其中一個警察說
[00:22:27.600 --> 00:22:29.600]  你家很近
[00:22:29.600 --> 00:22:31.600]  你直走轉左
[00:22:31.600 --> 00:22:35.600]  再直走轉右
[00:22:35.600 --> 00:22:38.600]  再走兩條街就到你家了
[00:22:38.600 --> 00:22:42.600]  這個警察說了一大堆話之後
[00:22:42.600 --> 00:22:45.600]  那個小朋友就似明非明地看著他
[00:22:45.600 --> 00:22:47.600]  即是怎樣呢?
[00:22:47.600 --> 00:22:49.600]  接著,另外一個警察
[00:22:49.600 --> 00:22:52.600]  看到這樣的情況的時候
[00:22:52.600 --> 00:22:54.600]  就一手抱起了那個小朋友
