
[00:00:00.000 --> 00:00:02.880]  今天是年廿九
[00:13:50.880 --> 00:13:53.680]  上帝的形象是讓人生畏
[00:13:53.680 --> 00:13:56.480]  處處撐人犯錯
[00:13:56.480 --> 00:14:00.880]  要去審判懲罰的判官
[00:14:00.880 --> 00:14:02.680]  摩西叫他們過來
[00:14:02.680 --> 00:14:06.280]  因為上帝有說話要傳遞給他們知道
[00:14:06.280 --> 00:14:10.680]  傳遞過後摩西用面紗去蒙上自己的面
[00:14:10.680 --> 00:14:12.880]  只是當摩西進入耶和華的面前
[00:14:12.880 --> 00:14:16.880]  跟他們說話的時候才把面紗脫下來
[00:14:16.880 --> 00:14:18.280]  直到出來見百姓
[00:14:18.280 --> 00:14:21.480]  把上帝吩咐的話告訴百姓之後
[00:14:21.480 --> 00:14:26.480]  他才再次的把面紗戴上
[00:14:26.480 --> 00:14:28.080]  各位弟兄姊妹
[00:14:28.080 --> 00:14:31.280]  今天經文慧利來說有什麼意義呢?
[00:14:31.280 --> 00:14:36.480]  我鼓勵大家有三方面的思考和改變
[00:14:36.480 --> 00:14:37.880]  第一
[00:14:37.880 --> 00:14:40.880]  我和上帝的關係是怎樣的呢?
[00:14:40.880 --> 00:14:44.080]  是不是像以色列民一樣 上帝是可畏的
[00:14:44.080 --> 00:14:49.280]  千萬不要站太近
[00:14:49.280 --> 00:14:51.480]  大家都知道我做領修指導
[00:14:51.480 --> 00:14:53.280]  有一次我和小朋友傾談
[00:14:53.280 --> 00:14:56.880]  問他和上帝的關係是怎樣的
[00:14:56.880 --> 00:15:00.280]  他和上帝的距離有多遠
[00:15:00.280 --> 00:15:03.080]  今天上帝對我很坦白
[00:15:03.080 --> 00:15:05.080]  他告訴我很遠
[00:15:05.080 --> 00:15:07.480]  真的很遠
[00:15:07.480 --> 00:15:09.080]  為什麼呢?
[00:15:09.080 --> 00:15:10.480]  很害怕
[00:15:10.480 --> 00:15:14.480]  靠得太近總是會覺得有不好的事發生
[00:15:14.480 --> 00:15:18.280]  而事實上真的曾經有不好的事發生在他的身上
[00:15:18.280 --> 00:15:22.880]  讓他不敢和上帝太接近
[00:15:22.880 --> 00:15:25.080]  這些經驗就像以色列民一樣
[00:15:25.080 --> 00:15:30.680]  很怕和口中說很信任的上帝站得太近
[00:15:30.680 --> 00:15:32.680]  我鼓勵這位受導者
[00:15:32.680 --> 00:15:34.280]  和上帝分享
[00:15:34.280 --> 00:15:38.280]  說出自己其實有多害怕他
[00:15:38.280 --> 00:15:40.280]  讓上帝去幫助我們
[00:15:40.280 --> 00:15:42.480]  更深的去察看
[00:15:42.480 --> 00:15:45.080]  潛藏在我們心靈的深處
[00:15:45.080 --> 00:15:46.880]  真正我們的恐懼
[00:15:46.880 --> 00:15:49.680]  究竟是什麼呢?
[00:15:49.680 --> 00:15:51.080]  要能夠踏出這一步
[00:15:51.080 --> 00:15:54.680]  我們和上帝的關係才可以有所改變
[00:15:54.680 --> 00:15:57.280]  有所振心
[00:15:57.280 --> 00:16:00.080]  以色列民對上帝的認識真的沒有錯
[00:16:00.080 --> 00:16:02.080]  他真的輕慢不得
[00:16:02.080 --> 00:16:03.880]  不會以有罪為無罪
[00:16:03.880 --> 00:16:06.080]  不是說和你做朋友
[00:16:06.080 --> 00:16:08.080]  就睜一隻眼閉一隻眼
[00:16:08.080 --> 00:16:11.280]  所以親如朋友的摩西
[00:16:11.280 --> 00:16:14.280]  做錯事都要受到懲罰
[00:16:14.280 --> 00:16:16.080]  眼睜睜看著迦蘭地
[00:16:16.080 --> 00:16:18.680]  你不能進就是不能進
[00:16:18.680 --> 00:16:23.080]  不過這個懲罰無損他和上帝的關係
[00:16:23.080 --> 00:16:27.280]  更無損他為以色列民所做的貢獻
[00:16:27.280 --> 00:16:30.080]  如果我們只停留在畏懼上主
[00:16:30.080 --> 00:16:32.880]  和他只有遠距離接觸的說話
[00:16:32.880 --> 00:16:35.480]  就真的進入寶山
[00:16:35.480 --> 00:16:37.680]  卻是空手而回
[00:16:37.680 --> 00:16:38.880]  信了上帝
[00:16:38.880 --> 00:16:40.680]  他說對不起他要賜給我們
[00:16:40.680 --> 00:16:42.880]  豐盛而有意義的生命
[00:16:42.880 --> 00:16:46.080]  上帝沒錯是威嚴可畏
[00:16:46.080 --> 00:16:47.880]  就好像一對很嚴厲
[00:16:47.880 --> 00:16:49.680]  狠心的父母
[00:16:49.680 --> 00:16:51.480]  他教導他的小朋友
[00:16:51.480 --> 00:16:54.680]  期望他們能夠走在正路當中
[00:16:54.680 --> 00:16:56.280]  不過只是威嚴
[00:16:56.280 --> 00:16:58.480]  我們的小朋友和父母的關係
[00:16:58.480 --> 00:17:01.080]  距離當然是只會越來越遠
[00:17:01.080 --> 00:17:05.480]  所以親子階後都說要因威並施
[00:17:05.480 --> 00:17:09.280]  有孩子去體驗父母的權威
[00:17:09.280 --> 00:17:13.680]  背後其實是深藏著一份慈愛
[00:17:13.680 --> 00:17:17.080]  我們如果只是認識上帝的威嚴可畏
[00:17:17.080 --> 00:17:19.680]  或者只是認識上帝的慈愛
[00:17:19.680 --> 00:17:23.480]  都只不過是認識上帝的某一個層面
[00:17:23.480 --> 00:17:27.880]  只會停留在信仰道理的開端
[00:17:27.880 --> 00:17:29.680]  所以鼓勵大家花時間
[00:17:29.680 --> 00:17:32.480]  檢視一下你心目中上帝的形象
[00:17:32.480 --> 00:17:36.480]  然後可以祈求上帝幫助你的心去開放
[00:17:36.480 --> 00:17:40.880]  讓祂帶領你去認識祂真正的面貌
[00:17:40.880 --> 00:17:43.880]  我們當然要鼓勵大家去找靈修指導
[00:17:43.880 --> 00:17:45.680]  大家不需要一定找我
[00:17:45.680 --> 00:17:48.080]  你不找我也有很多牧者和神師
[00:17:48.080 --> 00:17:51.480]  可以幫你去除舊迎新
[00:17:51.480 --> 00:17:54.280]  離開信仰、初信的地步
[00:17:54.280 --> 00:17:56.080]  一步又一步的建立
[00:17:56.080 --> 00:17:58.680]  好像摩西、阿伯拉罕
[00:17:58.680 --> 00:18:00.680]  好像雅各、藥室
[00:18:00.680 --> 00:18:03.880]  好像大運這些數不完的前人
[00:18:03.880 --> 00:18:07.080]  他們和上帝的關係好像親密的朋友
[00:18:07.080 --> 00:18:08.680]  願你在新的一年
[00:18:08.680 --> 00:18:13.280]  渴望和上帝有親密與朋友的關係
[00:18:13.280 --> 00:18:14.480]  第二
[00:18:14.480 --> 00:18:19.280]  你羨慕不羨慕摩西的臉皮發光呢?
[00:18:19.280 --> 00:18:21.080]  你想不想自己
[00:18:21.080 --> 00:18:24.680]  都能夠反映上帝的榮光呢?
[00:18:24.680 --> 00:18:25.880]  可能你會說
