
[00:00:00.000 --> 00:00:04.500]  各位大英姐妹,大家好,也在這裡祝大家聖誕快樂
[00:03:58.500 --> 00:04:00.500]  我們冬至要怎麼做呢?
[00:04:00.500 --> 00:04:01.500]  我們冬至怎麼做呢?
[00:04:01.500 --> 00:04:04.500]  我媽就去找些糯米粉回來
[00:04:04.500 --> 00:04:06.500]  我媽就去找些糯米粉
[00:04:06.500 --> 00:04:07.500]  搓了一團糯米粉出來
[00:04:07.500 --> 00:04:09.500]  搓了一包糯米粉
[00:04:09.500 --> 00:04:12.500]  然後就叫我們幾兄弟姊妹
[00:04:12.500 --> 00:04:13.500]  叫我們兄弟姊妹
[00:04:13.500 --> 00:04:14.500]  沒有姊姊了
[00:04:14.500 --> 00:04:15.500]  只有妹妹
[00:04:15.500 --> 00:04:16.500]  幾兄妹
[00:04:16.500 --> 00:04:18.500]  然後就一起搓湯圓
[00:04:18.500 --> 00:04:20.500]  就一起來搓湯圓
[00:04:20.500 --> 00:04:21.500]  是什麼目的?
[00:04:21.500 --> 00:04:22.500]  是什麼目的?
[00:04:22.500 --> 00:04:24.500]  是一家人走在一起
[00:04:24.500 --> 00:04:25.500]  是一家人走在一起
[00:04:25.500 --> 00:04:26.500]  團圓
[00:04:26.500 --> 00:04:27.500]  團圓
[00:04:27.500 --> 00:04:28.500]  一起努力
[00:04:28.500 --> 00:04:29.500]  一起努力
[00:04:29.500 --> 00:04:32.500]  一起做一些大家甜在心頭的事情
[00:04:32.500 --> 00:04:33.500]  做一些甜在心頭的事情
[00:04:33.500 --> 00:04:34.500]  最簡單就是吃湯圓
[00:04:34.500 --> 00:04:35.500]  最簡單就是
[00:04:35.500 --> 00:04:36.500]  這個是中國人的傳統
[00:04:36.500 --> 00:04:37.500]  這是中國人的傳統
[00:04:37.500 --> 00:04:38.500]  不是說走去大通華
[00:04:38.500 --> 00:04:40.500]  買幾包湯圓回來吃就算了
[00:04:40.500 --> 00:04:43.500]  其實是享受搓湯圓這個
[00:04:43.500 --> 00:04:45.500]  合家一起的過份力量
[00:04:45.500 --> 00:04:47.500]  就是要大家在一起的這份喜樂
[00:04:47.500 --> 00:04:48.500]  就是要大家在一起的這份喜樂
[00:04:48.500 --> 00:04:50.500]  所以很多的東西我們會因為
[00:04:50.500 --> 00:04:51.500]  社會的風氣
[00:04:51.500 --> 00:04:53.500]  漸漸將我們磨滅了
[00:04:53.500 --> 00:04:54.500]  不知道原本
[00:04:54.500 --> 00:04:55.500]  為什麼我們要慶祝
[00:04:55.500 --> 00:04:56.500]  為什麼我們要慶祝
[00:04:56.500 --> 00:04:57.500]  為了要做那件事
[00:04:57.500 --> 00:04:58.500]  就是因為這個社會的風氣
[00:04:58.500 --> 00:04:59.500]  磨滅了
[00:04:59.500 --> 00:05:00.500]  讓我們不明白
[00:05:00.500 --> 00:05:02.500]  為什麼要去做這件事
[00:05:02.500 --> 00:05:04.500]  那聖誕又是為了什麼呢?
[00:05:04.500 --> 00:05:05.500]  那聖誕又是為了什麼呢?
[00:05:05.500 --> 00:05:06.500]  聖誕很多人來的
[00:05:06.500 --> 00:05:08.500]  為耶穌降世
[00:05:08.500 --> 00:05:10.500]  聖誕不是為了耶穌降世嗎?
[00:05:10.500 --> 00:05:12.500]  三歲小朋友都知道
[00:05:12.500 --> 00:05:13.500]  三歲小朋友都知道
[00:05:13.500 --> 00:05:15.500]  但是耶穌為什麼要降世呢?
[00:05:15.500 --> 00:05:16.500]  你有沒有想過呢?
[00:05:16.500 --> 00:05:17.500]  耶穌為什麼要降世?
[00:05:17.500 --> 00:05:18.500]  你有沒有想過呢?
[00:05:18.500 --> 00:05:20.500]  上帝為什麼要這麼勞師動眾?
[00:05:20.500 --> 00:05:23.500]  上帝為什麼要這麼勞師動眾?
[00:05:23.500 --> 00:05:24.500]  這麼大陣仗
[00:05:24.500 --> 00:05:26.500]  要拆他的遺址來到這個世界
[00:05:26.500 --> 00:05:27.500]  為什麼要拆了他的兒子
[00:05:27.500 --> 00:05:28.500]  來到這個世界?
[00:05:28.500 --> 00:05:30.500]  還要做什麼呢?
[00:05:30.500 --> 00:05:31.500]  要做什麼呢?
[00:05:31.500 --> 00:05:32.500]  享受?
[00:05:32.500 --> 00:05:33.500]  不是
[00:05:33.500 --> 00:05:34.500]  不是
[00:05:34.500 --> 00:05:35.500]  他來到
[00:05:35.500 --> 00:05:38.500]  在一個最骯髒的地方
[00:05:38.500 --> 00:05:40.500]  在一個最糟糕的地方
[00:05:40.500 --> 00:05:41.500]  馬槽裏面
[00:05:41.500 --> 00:05:42.500]  在馬槽的地方
[00:05:42.500 --> 00:05:44.500]  還要在臨急臨亡
[00:05:44.500 --> 00:05:46.500]  他媽媽瑪麗亞
[00:05:46.500 --> 00:05:47.500]  在這樣的情況之下
[00:05:47.500 --> 00:05:48.500]  他將他生出來
[00:05:48.500 --> 00:05:50.500]  在這種情境之下
[00:05:50.500 --> 00:05:51.500]  把他生出來
[00:05:51.500 --> 00:05:52.500]  生個小朋友
[00:05:52.500 --> 00:05:53.500]  他媽媽都應該知道的
[00:05:53.500 --> 00:05:54.500]  生個小朋友
[00:05:54.500 --> 00:05:55.500]  他媽媽都應該知道的
[00:05:55.500 --> 00:05:56.500]  生小朋友很危險的
[00:05:56.500 --> 00:05:57.500]  生小朋友很危險的
[00:05:57.500 --> 00:05:58.500]  會死人的
[00:05:58.500 --> 00:05:59.500]  可能會死人的
[00:05:59.500 --> 00:06:02.500]  我看著我女兒出生
[00:06:02.500 --> 00:06:03.500]  看著我兒子出生
[00:06:03.500 --> 00:06:04.500]  很危險的
[00:06:04.500 --> 00:06:05.500]  看著我兒子出生
[00:06:05.500 --> 00:06:06.500]  看著我女兒出生
[00:06:06.500 --> 00:06:07.500]  很危險的
[00:06:07.500 --> 00:06:08.500]  不要說生那個
[00:06:08.500 --> 00:06:09.500]  我坐在旁邊看那個
[00:06:09.500 --> 00:06:10.500]  都很緊張
[00:06:10.500 --> 00:06:11.500]  不是
[00:06:11.500 --> 00:06:12.500]  生的那個
[00:06:12.500 --> 00:06:13.500]  我看著都很緊張
[00:06:13.500 --> 00:06:14.500]  怎麼搞都搞不出來
[00:06:14.500 --> 00:06:15.500]  怎麼搞都搞不出來
[00:06:15.500 --> 00:06:16.500]  生都生不出來
[00:06:16.500 --> 00:06:17.500]  那你那一刻就害怕了
[00:06:17.500 --> 00:06:18.500]  半天生不出來的時候
[00:06:18.500 --> 00:06:19.500]  你會很害怕
[00:06:19.500 --> 00:06:21.500]  為什麼上帝要這麼冒險?
[00:06:21.500 --> 00:06:22.500]  上帝為什麼要這麼冒險?
[00:06:22.500 --> 00:06:23.500]  搞這麼多
[00:06:23.500 --> 00:06:24.500]  這麼冒險的東西
[00:06:24.500 --> 00:06:25.500]  為什麼不將耶穌
[00:06:25.500 --> 00:06:26.500]  放在皇宮裏面
[00:06:26.500 --> 00:06:27.500]  一個美好的地方
[00:06:27.500 --> 00:06:28.500]  生他出來呢?
[00:06:28.500 --> 00:06:29.500]  為什麼不把耶穌
[00:06:29.500 --> 00:06:30.500]  放在皇宮裏面
[00:06:30.500 --> 00:06:31.500]  一個美好的地方
[00:06:31.500 --> 00:06:32.500]  生出來呢?
[00:06:32.500 --> 00:06:33.500]  最後他還死在十字架上面
[00:06:34.500 --> 00:06:35.500]  今天我們就要想
[00:06:35.500 --> 00:06:38.500]  想從聖經裏面
[00:06:38.500 --> 00:06:40.500]  今天我們想從聖經裏面
[00:06:40.500 --> 00:06:41.500]  去找回
[00:06:41.500 --> 00:06:42.500]  去尋找
[00:06:42.500 --> 00:06:43.500]  耶穌來這個世界
[00:06:43.500 --> 00:06:44.500]  是什麼目的?
[00:06:44.500 --> 00:06:45.500]  耶穌來這個世界
[00:06:45.500 --> 00:06:47.500]  到底是什麼目的?
[00:06:47.500 --> 00:06:48.500]  藉此我們去重新
[00:06:48.500 --> 00:06:50.500]  掌握到聖誕的意義
[00:06:50.500 --> 00:06:51.500]  證明了
[00:06:51.500 --> 00:06:54.500]  怎麼掌握聖誕的意義
[00:06:54.500 --> 00:06:55.500]  所以為什麼
[00:06:55.500 --> 00:06:56.500]  我這近幾年
[00:06:56.500 --> 00:06:57.500]  我都不想再說那些
[00:06:57.500 --> 00:06:58.500]  很溫馨的那些
[00:06:58.500 --> 00:06:59.500]  那些聖誕節
[00:06:59.500 --> 00:07:00.500]  有多少隻
[00:07:00.500 --> 00:07:02.500]  有多少隻牛啊羊啊
[00:07:02.500 --> 00:07:05.500]  有多少牧羊人啊
[00:07:05.500 --> 00:07:07.500]  這些這樣的故事
[00:07:07.500 --> 00:07:09.500]  所以這麼多年來
[00:07:09.500 --> 00:07:10.500]  我不願意再去講
[00:07:10.500 --> 00:07:12.500]  有多少牛羊
[00:07:12.500 --> 00:07:13.500]  有多少牧羊人
[00:07:13.500 --> 00:07:14.500]  這些溫馨的故事
[00:07:14.500 --> 00:07:16.500]  我不是說那些是假的
[00:07:16.500 --> 00:07:17.500]  那些是對的
[00:07:17.500 --> 00:07:18.500]  我不是說那些是假的
[00:07:18.500 --> 00:07:19.500]  是對的
[00:07:19.500 --> 00:07:22.500]  是真的記載來的
[00:07:22.500 --> 00:07:23.500]  是真實的記載
[00:07:23.500 --> 00:07:24.500]  真溫體
[00:07:24.500 --> 00:07:25.500]  我們只是看這些
[00:07:25.500 --> 00:07:26.500]  這麼溫馨的場面
[00:07:26.500 --> 00:07:27.500]  我們就缺乏了
[00:07:27.500 --> 00:07:29.500]  耶穌真正的意義是什麼
[00:07:29.500 --> 00:07:31.500]  但是我們如果只看
[00:07:31.500 --> 00:07:32.500]  這個溫馨的場面的時候
[00:07:32.500 --> 00:07:34.500]  我們就失去了
[00:07:34.500 --> 00:07:37.500]  耶穌來的真正意義是什麼
[00:07:37.500 --> 00:07:38.500]  那我們回去看一下
[00:07:38.500 --> 00:07:39.500]  究竟耶穌為了什麼
[00:07:39.500 --> 00:07:41.500]  要來這個世界了
[00:07:41.500 --> 00:07:42.500]  我們再看一下
[00:07:42.500 --> 00:07:44.500]  耶穌為什麼要來這個世界
[00:07:44.500 --> 00:07:45.500]  其實上帝
[00:07:45.500 --> 00:07:46.500]  做每一個人
[00:07:46.500 --> 00:07:47.500]  在這個世界
[00:07:47.500 --> 00:07:48.500]  都有他的目的
[00:07:48.500 --> 00:07:49.500]  上帝做每一個人
[00:07:49.500 --> 00:07:50.500]  在這個世界
[00:07:50.500 --> 00:07:51.500]  是有他的目的
[00:07:51.500 --> 00:07:52.500]  上帝做你
[00:07:52.500 --> 00:07:53.500]  和我
[00:07:53.500 --> 00:07:54.500]  上帝做你和我
[00:07:54.500 --> 00:07:55.500]  在這個世界
[00:07:55.500 --> 00:07:57.500]  都有一個預設的目的
[00:07:57.500 --> 00:07:58.500]  在這個世界
[00:07:58.500 --> 00:07:59.500]  都有一個預設的目的
[00:07:59.500 --> 00:08:00.500]  為什麼我們要存在
[00:08:00.500 --> 00:08:02.500]  為什麼我們要存在
[00:08:02.500 --> 00:08:03.500]  那我們就要看
[00:08:03.500 --> 00:08:05.500]  上帝做人的時候
[00:08:05.500 --> 00:08:07.500]  原本的目的是什麼
[00:08:07.500 --> 00:08:08.500]  我們看上帝原本
[00:08:08.500 --> 00:08:10.500]  造人的目的是什麼
[00:08:10.500 --> 00:08:12.500]  上帝造第一個人
[00:08:12.500 --> 00:08:13.500]  阿當
[00:08:13.500 --> 00:08:14.500]  上帝造第一個人
[00:08:14.500 --> 00:08:15.500]  亞當
[00:08:15.500 --> 00:08:16.500]  或者男人
[00:08:16.500 --> 00:08:17.500]  或者是男人
[00:08:17.500 --> 00:08:18.500]  上帝造他之後
[00:08:18.500 --> 00:08:19.500]  有一個目的
[00:08:19.500 --> 00:08:20.500]  擺在他身上
[00:08:20.500 --> 00:08:22.500]  是有目的擺在他身上
[00:08:22.500 --> 00:08:23.500]  我們今天就會去看一下
[00:08:23.500 --> 00:08:24.500]  究竟有什麼目的
[00:08:24.500 --> 00:08:25.500]  我們看看有什麼目的
[00:08:25.500 --> 00:08:26.500]  但是很可惜
[00:08:26.500 --> 00:08:27.500]  我們知道的就是
[00:08:27.500 --> 00:08:28.500]  上帝原本
[00:08:28.500 --> 00:08:30.500]  給亞當的目的
[00:08:30.500 --> 00:08:31.500]  亞當做得不好
[00:08:31.500 --> 00:08:33.500]  原本是要亞當
[00:08:33.500 --> 00:08:34.500]  所承擔的目的
[00:08:34.500 --> 00:08:36.500]  他結果做得不好
[00:08:36.500 --> 00:08:37.500]  於是怎麼樣呢
[00:08:37.500 --> 00:08:38.500]  於是怎麼樣呢
[00:08:38.500 --> 00:08:40.500]  所以進入了這個世界之後
[00:08:40.500 --> 00:08:42.500]  製造這個世界之後
[00:08:42.500 --> 00:08:43.500]  就搞亂了
[00:08:43.500 --> 00:08:45.500]  上帝整個設計
[00:08:45.500 --> 00:08:46.500]  或者創造的目的
[00:08:46.500 --> 00:08:47.500]  就扭曲了
[00:08:47.500 --> 00:08:51.500]  上帝原創造的設計的目的
[00:08:51.500 --> 00:08:52.500]  這是創世紀的教導
[00:08:52.500 --> 00:08:53.500]  這是創世紀的教導
[00:08:53.500 --> 00:08:55.500]  以耶穌來這個世界
[00:08:55.500 --> 00:08:57.500]  耶穌來這個世界
[00:08:57.500 --> 00:08:59.500]  也有一個目的
[00:08:59.500 --> 00:09:00.500]  也有一個目的
[00:09:00.500 --> 00:09:03.500]  就是將原本上帝給人的交托
[00:09:03.500 --> 00:09:05.500]  要履行的事工
[00:09:05.500 --> 00:09:08.500]  就是將原本神教的人
[00:09:08.500 --> 00:09:11.500]  應該履行的事情
[00:09:11.500 --> 00:09:14.500]  或者他的角色和角色
[00:09:14.500 --> 00:09:15.500]  原本做得不好的人
[00:09:15.500 --> 00:09:16.500]  原本做得不好的人
[00:09:16.500 --> 00:09:18.500]  耶穌就來到
[00:09:18.500 --> 00:09:19.500]  耶穌就來到
[00:09:19.500 --> 00:09:21.500]  修復這個錯誤
[00:09:21.500 --> 00:09:23.500]  修復這種錯誤
[00:09:23.500 --> 00:09:24.500]  怎麼修復呢
[00:09:24.500 --> 00:09:25.500]  怎麼修復呢
[00:09:25.500 --> 00:09:26.500]  包括兩部分
[00:09:26.500 --> 00:09:27.500]  第一部分
[00:09:27.500 --> 00:09:28.500]  第一部分
[00:09:28.500 --> 00:09:31.500]  就是展示應該怎麼去做好這個角色
[00:09:31.500 --> 00:09:33.500]  就是展示怎麼做好這個工作
[00:09:33.500 --> 00:09:34.500]  第二樣東西
[00:09:34.500 --> 00:09:35.500]  第二樣東西
[00:09:35.500 --> 00:09:36.500]  就是告訴我們知道
[00:09:36.500 --> 00:09:39.500]  怎麼修復能夠承擔這個工作的人
[00:09:39.500 --> 00:09:40.500]  讓他們去做這件事
[00:09:40.500 --> 00:09:42.500]  要怎麼承擔這個工作的人
[00:09:42.500 --> 00:09:43.500]  能夠做這件事
[00:09:43.500 --> 00:09:44.500]  所以換句話來說
[00:09:44.500 --> 00:09:45.500]  聖誕
[00:09:45.500 --> 00:09:46.500]  說一句話來講
[00:09:46.500 --> 00:09:47.500]  聖誕
[00:09:47.500 --> 00:09:48.500]  其實是耶穌基督來這個世界
[00:09:48.500 --> 00:09:50.500]  有一個很重要的責任
[00:09:50.500 --> 00:09:52.500]  耶穌來到這個世界
[00:09:52.500 --> 00:09:53.500]  有一個很重要的責任
[00:09:53.500 --> 00:09:59.500]  重新委託那些能夠承擔上帝創造時候那個角色的人
[00:09:59.500 --> 00:10:06.500]  就是能夠承擔上帝超過世界的角色的這個人
[00:10:06.500 --> 00:10:08.500]  並且能夠重新委以重任
[00:10:08.500 --> 00:10:11.500]  而這些人呢
[00:10:11.500 --> 00:10:12.500]  這個人呢
[00:10:12.500 --> 00:10:13.500]  在聖經裏面我們就知道
[00:10:13.500 --> 00:10:15.500]  在聖經裏面我們就知道
[00:10:15.500 --> 00:10:17.500]  這些是能夠認罪悔改的人
[00:10:17.500 --> 00:10:19.500]  能夠認罪悔改的人
[00:10:19.500 --> 00:10:20.500]  簡單來講
[00:10:20.500 --> 00:10:21.500]  簡單來講
[00:10:21.500 --> 00:10:22.500]  聖誕
[00:10:22.500 --> 00:10:23.500]  聖誕
[00:10:23.500 --> 00:10:27.500]  其實就是重新委任那些認罪悔改的人
[00:10:27.500 --> 00:10:31.500]  去履行上帝創造的原意
[00:10:31.500 --> 00:10:33.500]  就是承行委任
[00:10:33.500 --> 00:10:35.500]  能夠認罪悔改的人
[00:10:35.500 --> 00:10:40.500]  來承擔創造世界人的原意
[00:10:40.500 --> 00:10:41.500]  既然是這樣
[00:10:41.500 --> 00:10:42.500]  我們就在這個聖誕的節期
[00:10:42.500 --> 00:10:46.500]  讓我們去重新掌握上帝給每一個人
[00:10:46.500 --> 00:10:52.500]  怎樣他可以藉著認罪悔改可以承擔什麼樣的角色
[00:10:52.500 --> 00:10:54.500]  就是讓我們透過這些經文來明白
[00:10:54.500 --> 00:10:56.500]  或者透過聖誕節這個節期
[00:10:56.500 --> 00:10:58.500]  讓我們了解
[00:10:58.500 --> 00:11:01.500]  萬一認罪悔改的人
[00:11:01.500 --> 00:11:04.500]  是應該承擔什麼樣的責任
[00:11:04.500 --> 00:11:08.500]  來履行上帝原本讓我們所承擔的角色
[00:11:08.500 --> 00:11:10.500]  好了我們回去看看
[00:11:10.500 --> 00:11:13.500]  既然這麼重要的就是在創世紀裏面
[00:11:13.500 --> 00:11:15.500]  上帝做人的時候怎樣
[00:11:15.500 --> 00:11:18.500]  將一個什麼樣的角色擺在人身上
[00:11:18.500 --> 00:11:20.500]  我們先打開抄詩句
[00:11:20.500 --> 00:11:24.500]  我們來明白上帝讓我們人所承擔的責任
[00:11:24.500 --> 00:11:29.500]  藉著這樣我們知道耶穌其實也是重新將這些角色
[00:11:29.500 --> 00:11:31.500]  調教清楚給我們知道
[00:11:31.500 --> 00:11:36.500]  耶穌基督也將這些呈現給我們人
[00:11:36.500 --> 00:11:39.500]  進行調教來符合這些要求
[00:11:39.500 --> 00:11:41.500]  我們一起看看創世紀第一章
[00:11:41.500 --> 00:11:44.500]  第26節至到第31節
[00:11:44.500 --> 00:11:47.500]  這個就是上帝在整個創造的裏面
[00:11:47.500 --> 00:11:50.500]  記載以做人的片段
[00:11:50.500 --> 00:11:56.500]  在創世紀一章26到31節記載了神創造人的片段
[00:11:56.500 --> 00:11:59.500]  上帝做完人之後有一個評語
[00:11:59.500 --> 00:12:02.500]  上帝做完人以後有一個評語
[00:12:02.500 --> 00:12:04.500]  就在第31節那裏這樣說
[00:12:04.500 --> 00:12:05.500]  或者我們一起讀好不好
[00:12:05.500 --> 00:12:07.500]  好我們一同來讀31節
[00:12:07.500 --> 00:12:09.500]  好我們一起讀31節
[00:12:09.500 --> 00:12:14.500]  神看著一切所做的都甚好
[00:12:14.500 --> 00:12:18.500]  有晚上有早晨是第六日
[00:12:18.500 --> 00:12:21.500]  這個聖經是甚麼意思呢
[00:12:21.500 --> 00:12:23.500]  這個聖經是甚麼意思呢
[00:12:23.500 --> 00:12:25.500]  我記得上帝創造這個世界
[00:12:25.500 --> 00:12:27.500]  在這六日的創造裏面
[00:12:27.500 --> 00:12:29.500]  頭五日創造完都說好的
[00:12:29.500 --> 00:12:32.500]  就是在六日創造當中
[00:12:32.500 --> 00:12:35.500]  在前五日創造完
[00:12:35.500 --> 00:12:37.500]  神都說是好的
[00:12:37.500 --> 00:12:38.500]  你們可以看回
[00:12:38.500 --> 00:12:40.500]  但是來到創造人的時候
[00:12:40.500 --> 00:12:45.500]  上帝說他看見一切所做的都甚好
[00:12:45.500 --> 00:12:48.500]  就說創造人之後
[00:12:48.500 --> 00:12:52.500]  神就說他看著一切所做的都甚好
[00:12:52.500 --> 00:12:55.500]  在希伯來文的聖經裏面
[00:12:55.500 --> 00:12:57.500]  在希伯來文的聖經裏面
[00:12:57.500 --> 00:13:01.500]  這個說話原本的讀法是甚麼呢
[00:13:01.500 --> 00:13:03.500]  這原本的讀法是甚麼呢
[00:13:03.500 --> 00:13:05.500]  Toll my God
[00:13:05.500 --> 00:13:07.500]  這意思是甚麼呢
[00:13:07.500 --> 00:13:10.500]  如果用我今天翻譯的語管
[00:13:10.500 --> 00:13:13.500]  好得無比
[00:13:13.500 --> 00:13:15.500]  Toll就是好
[00:13:15.500 --> 00:13:17.500]  Toll是好
[00:13:17.500 --> 00:13:20.500]  My God這個字的意思就是很厲害
[00:13:20.500 --> 00:13:23.500]  非常好
[00:13:23.500 --> 00:13:25.500]  好得無比
[00:13:25.500 --> 00:13:28.500]  上帝在創造這個世界之後
[00:13:28.500 --> 00:13:31.500]  特別是在創造人
[00:13:31.500 --> 00:13:33.500]  包含了人的時候
