
[00:00:00.000 --> 00:00:03.280]  「弟兄姊妹主內平安」
[00:02:47.760 --> 00:02:50.200]  一起去到香港
[00:02:50.200 --> 00:02:52.640]  就將他養育成人
[00:02:52.640 --> 00:02:54.200]  他一生就好學
[00:02:54.200 --> 00:02:58.480]  後來他就入了香港的名校呂拔萃
[00:02:58.480 --> 00:03:00.360]  畢業之後
[00:03:00.360 --> 00:03:02.320]  他就有獎學金
[00:03:02.320 --> 00:03:04.000]  去到美國讀書
[00:03:04.000 --> 00:03:06.800]  和姐就跟著他
[00:03:06.800 --> 00:03:08.760]  後來他出了一本自傳
[00:03:08.760 --> 00:03:12.000]  名字本來叫做「失明給我的挑戰」
[00:03:12.000 --> 00:03:15.080]  這本自傳真的值得我們鼓勵
[00:03:15.080 --> 00:03:17.200]  我們有眼看到
[00:03:17.200 --> 00:03:21.440]  即是我們沒事我們的成就也不會那麼高
[00:03:21.440 --> 00:03:23.520]  但是重點不在這裡
[00:03:23.520 --> 00:03:26.120]  重點是他跟和姐的關係
[00:03:26.120 --> 00:03:27.560]  所以後來這本書就改了名字
[00:03:27.560 --> 00:03:30.440]  以及舞台劇和電影改了名字叫做「伴我同行」
[00:03:30.440 --> 00:03:34.920]  主要是強調和姐跟他五十年幾年
[00:03:34.920 --> 00:03:38.120]  超過半世紀那種的關係
[00:03:38.120 --> 00:03:41.880]  一生是去伴他同行
[00:03:41.880 --> 00:03:43.040]  一生去關懷他
[00:03:43.040 --> 00:03:44.160]  因為他說沒有和姐
[00:03:44.160 --> 00:03:48.440]  他根本不要說長不長大成人
[00:03:48.440 --> 00:03:50.640]  他所走的路會很不同
[00:03:50.640 --> 00:03:52.840]  沒有和姐的照顧和鼓勵
[00:03:52.840 --> 00:03:55.920]  結果後來和姐很老年紀了
[00:03:55.920 --> 00:03:57.640]  他照顧和姐
[00:03:57.640 --> 00:03:59.480]  直到和姐中路走
[00:03:59.480 --> 00:04:04.560]  所以這是一個值得我們很尊敬的一個人
[00:04:04.560 --> 00:04:12.240]  後來他成為拿了之前大英帝國的勳章
[00:04:12.240 --> 00:04:14.960]  又拿了十大傑清
[00:04:14.960 --> 00:04:19.600]  以及香港大學給了他榮譽的博士學位
[00:04:19.600 --> 00:04:22.640]  我覺得這些都是實之名歸
[00:04:22.640 --> 00:04:25.040]  今天說的是同行
[00:04:25.040 --> 00:04:25.520]  為什麼?
[00:04:25.520 --> 00:04:29.200]  因為耶和華沙馬就是神與我們同在
[00:04:29.200 --> 00:04:30.880]  神與我們同行
[00:04:30.880 --> 00:04:34.120]  這個很多時候我們要明白
[00:04:34.120 --> 00:04:38.960]  聖經經常說盲眼來形容我們的屬靈狀態
[00:04:38.960 --> 00:04:41.040]  今天我們看到的東西
[00:04:41.040 --> 00:04:45.080]  但其實很多時候我們不想看到
[00:04:45.080 --> 00:04:49.200]  我們不想看到神給我們的啟示
[00:04:49.200 --> 00:04:51.160]  很多時候我們用我們自己的方法
[00:04:51.160 --> 00:04:53.040]  自作聰明去做一些事情
[00:04:53.040 --> 00:04:55.480]  我們情願掩面
[00:04:55.480 --> 00:04:58.440]  另覆一面不去面對神
[00:04:58.440 --> 00:05:02.880]  因為我們害怕神會責罰我們
[00:05:02.880 --> 00:05:05.080]  可能我們擔心很多的問題
[00:05:05.080 --> 00:05:11.000]  所以今天聖經經常用盲眼來形容我們的屬靈狀態
[00:05:11.000 --> 00:05:14.200]  是說到那些人聽了很多福音
[00:05:14.200 --> 00:05:16.160]  但仍然是拒絕福音
[00:05:16.160 --> 00:05:17.480]  就算信了主之後
[00:05:17.480 --> 00:05:19.680]  仍然過著救我的生活
[00:05:19.680 --> 00:05:22.840]  不肯感受到神的同在
[00:05:22.840 --> 00:05:24.480]  很多時候我們就是這樣
[00:05:24.480 --> 00:05:27.680]  哥林多後書有次聖經說
[00:05:27.680 --> 00:05:34.360]  他說這些不信的人被世界的神籠合了心眼
[00:05:34.360 --> 00:05:39.760]  使他們看不見基督榮耀的福音
[00:05:39.760 --> 00:05:41.400]  摩洛覺得很清楚
[00:05:41.400 --> 00:05:43.160]  因為世界的神
[00:05:43.160 --> 00:05:44.240]  世界的神是誰?
[00:05:44.240 --> 00:05:45.320]  就是魔鬼
[00:05:45.320 --> 00:05:46.640]  魔鬼掌控這個世界
[00:05:46.640 --> 00:05:47.840]  所以世界有那麼多罪
[00:05:47.840 --> 00:05:50.520]  那麼多自私、妒忌、仇恨
[00:05:50.520 --> 00:05:54.640]  它籠合了我們心中的眼睛
[00:05:54.640 --> 00:05:57.160]  所以我們是看不見福音
[00:05:57.160 --> 00:06:00.040]  這就是最大的問題
[00:06:00.040 --> 00:06:02.280]  法利塞人
[00:06:02.280 --> 00:06:08.120]  法利塞人大家知道耶穌經常說
[00:06:08.120 --> 00:06:08.640]  為甚麼呢?
[00:06:08.640 --> 00:06:11.800]  因為他們畢竟是教師
[00:06:11.800 --> 00:06:15.160]  他們教導猶太人那些舊約的律法
[00:06:15.160 --> 00:06:19.200]  他們自己似乎是守了所有的律法
[00:06:19.200 --> 00:06:20.440]  有很多事情要做
[00:06:20.440 --> 00:06:24.000]  但是其實他們那些是歪理
[00:06:24.000 --> 00:06:25.880]  他們是要高舉自己
[00:06:25.880 --> 00:06:27.200]  而不是高舉神
[00:06:27.200 --> 00:06:30.240]  他們其實是驕傲
[00:06:30.240 --> 00:06:31.600]  他們是自私
[00:06:31.600 --> 00:06:33.880]  所以在《馬太福音》
[00:06:33.880 --> 00:06:39.200]  耶穌說這些就是核子作核子的響道
[00:06:39.200 --> 00:06:40.560]  若是核子令核子
[00:06:40.560 --> 00:06:42.480]  兩個人都要吊在坑裏面
[00:06:42.480 --> 00:06:43.840]  大家覺得很清楚嗎?
[00:06:43.840 --> 00:06:44.760]  很簡單
[00:06:44.760 --> 00:06:48.560]  核子做回核子的響道
[00:06:48.560 --> 00:06:49.600]  明白嗎?
[00:06:49.600 --> 00:06:52.200]  即是你去旅行、去玩
[00:06:52.200 --> 00:06:54.760]  你當然有個響道
[00:06:54.760 --> 00:06:56.240]  即是你過來蘇格蘭的時候
[00:06:56.240 --> 00:06:58.720]  你當然要找個老華僑做你的響道
[00:06:58.720 --> 00:07:02.320]  你不會找個多來兩個星期的香港人做你的響道
[00:07:02.320 --> 00:07:03.920]  因為他自己還未找清楚
[00:07:03.920 --> 00:07:05.200]  不要笑
[00:07:05.200 --> 00:07:08.200]  我知道有些群組
[00:07:08.200 --> 00:07:13.520]  有些香港人群組就不參我玩的
[00:07:13.520 --> 00:07:14.160]  真的
[00:07:14.160 --> 00:07:15.120]  有人想加入
[00:07:15.120 --> 00:07:17.000]  他說「不是,你不是香港人」
[00:07:17.000 --> 00:07:17.920]  我之前說過了
[00:07:17.920 --> 00:07:19.080]  我是百分之一百香港人
[00:07:19.080 --> 00:07:20.760]  不過就算了,不再說了
[00:07:20.760 --> 00:07:21.320]  OK
[00:07:21.320 --> 00:07:24.280]  那我覺得很奇怪
[00:07:24.280 --> 00:07:27.560]  不是說讓我參加
[00:07:27.560 --> 00:07:29.640]  你想買甚麼我知道哪裡便宜
[00:07:29.640 --> 00:07:30.200]  是不是?
[00:07:30.200 --> 00:07:31.960]  你想買甚麼要修理
[00:07:31.960 --> 00:07:32.880]  我就知道
[00:07:32.880 --> 00:07:37.760]  不用說讓人家家人修理十多千
[00:07:37.760 --> 00:07:38.760]  這代要修理多少
[00:07:38.760 --> 00:07:41.000]  一個一個,前一個,個個都找他修理
[00:07:41.000 --> 00:07:42.640]  但其實可以很便宜
[00:07:42.640 --> 00:07:43.280]  是不是?
[00:07:43.280 --> 00:07:44.960]  你不參我玩,我想講,沒得講
[00:07:44.960 --> 00:07:45.640]  是不是?
[00:07:45.640 --> 00:07:46.760]  為甚麼?甚麼原因呢?
[00:07:46.760 --> 00:07:48.480]  我很想知道甚麼原因
[00:07:48.480 --> 00:07:51.880]  他是怕我跟他們染了顏色
[00:07:51.880 --> 00:07:52.800]  知不知道?
[00:07:52.800 --> 00:07:54.480]  染了頭髮藍色,知不知道?
[00:07:54.480 --> 00:07:58.480]  怕我用了一些日本很有名的染髮水
[00:07:58.480 --> 00:07:59.160]  是不是?
[00:07:59.160 --> 00:08:02.560]  染到他們變藍色,知不知道?
[00:08:02.560 --> 00:08:04.360]  可能是這個原因
[00:08:04.360 --> 00:08:05.120]  OK
[00:08:05.120 --> 00:08:07.120]  這純粹是開玩笑
[00:08:07.120 --> 00:08:10.920]  不過核子領回核子
[00:08:10.920 --> 00:08:12.640]  如果你自己都不熟悉
[00:08:12.640 --> 00:08:13.960]  你怎麼辦呢?
[00:08:13.960 --> 00:08:14.640]  是不是?
[00:08:14.640 --> 00:08:16.040]  其實是不同的
[00:08:16.040 --> 00:08:18.440]  你們經常說SN
[00:08:18.440 --> 00:08:20.680]  我只知道SN1、SN2
[00:08:20.680 --> 00:08:22.920]  華僑是從來不會說這件事的
[00:08:22.920 --> 00:08:25.160]  三年前我從來沒有聽過人說這句
[00:08:25.160 --> 00:08:25.760]  知不知道?
[00:08:25.760 --> 00:08:27.720]  SN3,很好的地方住
[00:08:27.720 --> 00:08:29.640]  SN3有很差的地方
[00:08:29.640 --> 00:08:31.160]  有些很漂亮的地方
[00:08:31.160 --> 00:08:32.720]  你不可以一概而論
[00:08:32.720 --> 00:08:34.080]  是完全沒有意思的
[00:08:34.080 --> 00:08:35.800]  SN幾是沒有意思的
[00:08:35.800 --> 00:08:38.320]  所以你問問老華僑就知道了
[00:08:38.320 --> 00:08:40.040]  以後就不會說SN幾
[00:08:40.040 --> 00:08:42.320]  因為我都不知道SN幾在哪裡
[00:08:42.320 --> 00:08:44.120]  從來都不會留意這件事的
[00:08:44.120 --> 00:08:45.800]  沒有人這樣說的
[00:08:45.800 --> 00:08:48.200]  融入英國的社會是重要
[00:08:48.200 --> 00:08:50.080]  就不要核子領回核子
[00:08:50.080 --> 00:08:50.600]  是不是?
[00:08:50.600 --> 00:08:52.200]  融入英國的社會經常都說
[00:08:52.200 --> 00:08:53.520]  你們要習慣
[00:08:53.520 --> 00:08:54.440]  習慣了怎樣呢?
[00:08:54.440 --> 00:08:56.360]  習慣了吃麵包,就不是吃飯
[00:08:56.360 --> 00:08:58.080]  不是吃炒飯,OK
[00:08:58.080 --> 00:09:03.760]  習慣了吃西人的沙律生菜
[00:09:03.760 --> 00:09:07.560]  就不是吃蒜蓉豆苗,明白嗎?
[00:09:07.560 --> 00:09:10.080]  這些習慣都是這樣吃的
[00:09:10.080 --> 00:09:12.840]  所以以後就不要說來英國捱麵包
[00:09:12.840 --> 00:09:13.960]  不是捱的
[00:09:13.960 --> 00:09:15.200]  麵包是很好吃的
[00:09:15.200 --> 00:09:17.120]  很多種類的,OK?
[00:09:17.120 --> 00:09:18.920]  很便宜、很貴都有
[00:09:18.920 --> 00:09:20.680]  那就不是捱
[00:09:20.680 --> 00:09:22.560]  不過很多人都說捱麵包
[00:09:22.560 --> 00:09:24.440]  吃沙律就說吃草,知不知道?
[00:09:24.440 --> 00:09:27.400]  就好像西人喜歡吃草
[00:09:27.400 --> 00:09:29.600]  所以其實是融入的社會
[00:09:29.600 --> 00:09:31.280]  OK,言歸正傳
[00:09:31.280 --> 00:09:33.960]  色姬說得很清楚
[00:09:33.960 --> 00:09:35.280]  彼得也說過
[00:09:35.280 --> 00:09:38.760]  彼得那段,彼得後書不是有一段
[00:09:38.760 --> 00:09:41.160]  他說有了知識又要加上節制
[00:09:41.160 --> 00:09:42.360]  節制要加上敬虔
[00:09:42.360 --> 00:09:43.600]  敬虔又要加上愛弟兄
[00:09:43.600 --> 00:09:44.960]  就是那段聖經,對不對?
[00:09:44.960 --> 00:09:47.280]  不詳細說,因為不是說這段聖經
[00:09:47.280 --> 00:09:50.880]  他說有些人就是核了眼
[00:09:50.880 --> 00:09:52.840]  或者就算不是核眼也好
[00:09:52.840 --> 00:09:55.880]  是短視,短視就是近視
[00:09:55.880 --> 00:09:57.560]  就是看得不清楚的
[00:09:57.560 --> 00:09:58.760]  好像我這樣,不戴眼鏡
[00:09:58.760 --> 00:10:01.680]  根本是跟瞎了,沒什麼分別
[00:10:01.680 --> 00:10:05.200]  他說忘記了過去的罪已經洗乾淨
[00:10:05.200 --> 00:10:07.240]  原來我們做了基督徒很久
[00:10:07.240 --> 00:10:09.720]  我們都感受不到神的同在
[00:10:09.720 --> 00:10:11.960]  我們還是用回我們自己的方法
[00:10:11.960 --> 00:10:13.600]  去解決問題
[00:10:13.600 --> 00:10:17.360]  我們忘記了原來我們的罪已經洗乾淨
[00:10:17.360 --> 00:10:19.400]  那就是等於瞎了,對不對?
[00:10:19.400 --> 00:10:20.480]  看不到東西
[00:10:20.480 --> 00:10:23.080]  或者就算是看到也好,是不清楚的
[00:10:23.080 --> 00:10:25.800]  是好像近視一樣
[00:10:25.800 --> 00:10:28.040]  回到今天的聖經
[00:10:28.040 --> 00:10:29.520]  那段聖經是以西傑書
[00:10:29.520 --> 00:10:30.640]  以西傑是一個很大
[00:10:30.640 --> 00:10:33.440]  就是一個很厲害的先知
[00:10:33.440 --> 00:10:36.160]  他當時他的時代是什麼呢?
[00:10:36.160 --> 00:10:40.440]  是猶太人由大國亡國之後
[00:10:40.440 --> 00:10:44.280]  被擄去巴比倫的地方
[00:10:44.280 --> 00:10:46.240]  以西傑的先知
[00:10:46.240 --> 00:10:49.240]  就是跟猶太人說話
[00:10:49.240 --> 00:10:52.040]  他說的話很多是異象
[00:10:52.040 --> 00:10:54.520]  異象就是神給他看到的東西
[00:10:54.520 --> 00:10:56.760]  有些是很神奇的東西
[00:10:56.760 --> 00:10:59.640]  要解釋才行,我們看未必明白
[00:10:59.640 --> 00:11:03.000]  也有些是說到將來會發生的東西
[00:11:03.000 --> 00:11:05.520]  當時猶太國亡了國
[00:11:05.520 --> 00:11:08.560]  耶路撒冷的聖殿被毀了
[00:11:08.560 --> 00:11:10.120]  約桂也被人抬走了
[00:11:10.120 --> 00:11:12.120]  約桂代表神的同在
[00:11:12.120 --> 00:11:14.120]  很大件事,你知不知道?
[00:11:14.120 --> 00:11:17.400]  但是他抬走了之後
[00:11:17.400 --> 00:11:18.960]  約桂沒有了
[00:11:18.960 --> 00:11:21.560]  猶撒冷的聖殿也被毀了
[00:11:21.560 --> 00:11:24.600]  以西傑在這個淪陷了的地方
[00:11:24.600 --> 00:11:26.080]  是別人的地方
[00:11:26.080 --> 00:11:28.360]  就是被人抓去巴比倫的地方
[00:11:28.360 --> 00:11:31.480]  他就要跟猶太人說話
[00:11:31.480 --> 00:11:33.560]  要安慰他們、要警告他們
[00:11:33.560 --> 00:11:34.800]  要他們警醒
[00:11:34.800 --> 00:11:36.760]  以及要說一個預言給他們聽
[00:11:36.760 --> 00:11:39.840]  這個預言就包括剛才我們所說的那一段
[00:11:39.840 --> 00:11:43.880]  就是耶路撒冷的聖殿是會被重建
[00:11:43.880 --> 00:11:48.560]  神的榮光是會回到這個聖殿那裡
[00:11:48.560 --> 00:11:49.520]  明白了嗎?
[00:11:49.520 --> 00:11:51.280]  所以大家剛才看了《以西傑書》
[00:11:51.280 --> 00:11:53.720]  四十三章一節、五節
[00:11:53.720 --> 00:11:55.720]  他就說以後
[00:11:55.720 --> 00:11:58.520]  「他」的耶和華帶到我一座門
[00:11:58.520 --> 00:11:59.760]  就是朝東的門
[00:11:59.760 --> 00:12:03.200]  看啊!以西里的榮光從東而來
[00:12:03.200 --> 00:12:06.320]  原來這個榮光是從東面而來
[00:12:06.320 --> 00:12:07.840]  有些人就去查經
[00:12:07.840 --> 00:12:09.880]  就是那些解經家
[00:12:09.880 --> 00:12:12.280]  我覺得可能是過分了解讀
[00:12:12.280 --> 00:12:14.080]  以西里東面是什麼呢?
[00:12:14.080 --> 00:12:15.440]  不是印度是中國的
[00:12:15.440 --> 00:12:18.360]  就是講到那些文明的地方當時
[00:12:18.360 --> 00:12:22.400]  印度當時其實是很文明
[00:12:22.400 --> 00:12:25.040]  但是中國也更加文明
[00:12:25.040 --> 00:12:25.560]  是不是?
[00:12:25.560 --> 00:12:27.640]  所以他說會不會日後
[00:12:27.640 --> 00:12:33.600]  以西里的復興是從東方而來
[00:12:33.600 --> 00:12:35.400]  那些人是這樣解讀
[00:12:35.400 --> 00:12:38.680]  我就從中國、香港
[00:12:38.680 --> 00:12:40.080]  這個我不知道
[00:12:40.080 --> 00:12:41.280]  不過我知道一件事是什麼呢?
[00:12:41.280 --> 00:12:46.120]  今天英國華人教會的復興是從香港而來
[00:12:46.120 --> 00:12:47.640]  起碼這幾年都是
[00:12:47.640 --> 00:12:48.720]  將來不知道
[00:12:48.720 --> 00:12:50.040]  一定是的
[00:12:50.040 --> 00:12:52.640]  早疫症前
[00:12:52.640 --> 00:12:55.360]  這裡一半都坐不滿
[00:12:55.360 --> 00:12:57.440]  疫症不要說了
[00:12:57.440 --> 00:12:58.760]  有兩年的時間
[00:12:58.760 --> 00:13:00.040]  我們沒…一年多的時間
[00:13:00.040 --> 00:13:01.640]  我們沒有開崇拜
[00:13:01.640 --> 00:13:02.600]  疫症之後
[00:13:02.600 --> 00:13:03.640]  那些人開始來了
[00:13:03.640 --> 00:13:05.800]  就好像上個星期
[00:13:05.800 --> 00:13:08.320]  我們是坐到…
[00:13:08.320 --> 00:13:09.840]  我家很神奇的
[00:13:09.840 --> 00:13:11.040]  就好像五餅二魚一樣
[00:13:11.040 --> 00:13:12.800]  一百個位坐一百二十人
[00:13:12.800 --> 00:13:14.640]  不知道怎麼坐
[00:13:14.640 --> 00:13:16.600]  另外有小朋友那邊有四十個
[00:13:16.600 --> 00:13:17.960]  所以是一百六十人
[00:13:17.960 --> 00:13:20.160]  很肯定
[00:13:20.160 --> 00:13:21.960]  這個復興是從東方而來
[00:13:21.960 --> 00:13:22.600]  是不是?
[00:13:22.600 --> 00:13:23.280]  OK?
[00:13:23.280 --> 00:13:25.440]  但是耶和撒冷的復興我不知道
[00:13:25.440 --> 00:13:26.600]  但是他真的這麼說
[00:13:26.600 --> 00:13:27.920]  面向東的
[00:13:27.920 --> 00:13:32.120]  而這個榮光是從東而來
[00:13:32.120 --> 00:13:34.280]  然後呢
[00:13:34.280 --> 00:13:36.120]  當以西傑見到這件事
[00:13:36.120 --> 00:13:36.800]  他很害怕
[00:13:36.800 --> 00:13:37.880]  因為見到榮光
[00:13:37.880 --> 00:13:39.040]  神的榮光
[00:13:39.040 --> 00:13:40.240]  因為他覺得自己有罪
[00:13:40.240 --> 00:13:42.160]  他說我面伏於地
[00:13:42.160 --> 00:13:45.360]  耶和華的榮光從朝東門照入殿中
[00:13:45.360 --> 00:13:47.480]  令將我舉起
[00:13:47.480 --> 00:13:49.720]  帶他入去內院
[00:13:49.720 --> 00:13:51.400]  他本來在正殿外面
[00:13:51.400 --> 00:13:52.600]  他都不敢進去
[00:13:52.600 --> 00:13:54.800]  但是聖靈帶他入去內院那裡
[00:13:54.800 --> 00:13:55.920]  讓他看到什麼呢?
[00:13:55.920 --> 00:13:59.320]  看到耶和華的榮光充滿了電
[00:13:59.320 --> 00:14:02.080]  耶和華的榮光代表耶和華在那裡
[00:14:02.080 --> 00:14:04.560]  我們沒有人見到神的樣子
[00:14:04.560 --> 00:14:06.680]  見到道光已經不得了了
[00:14:06.680 --> 00:14:07.480]  沒有人見到神
[00:14:07.480 --> 00:14:09.920]  因為神是個靈
[00:14:09.920 --> 00:14:12.240]  那麼去到以西傑書四十八章
[00:14:12.240 --> 00:14:13.560]  最後一章
[00:14:13.560 --> 00:14:16.000]  最後一節三十五節
[00:14:16.000 --> 00:14:17.320]  他說從此以後
[00:14:17.320 --> 00:14:18.200]  這個城
[00:14:18.200 --> 00:14:19.320]  耶路撒冷城
[00:14:19.320 --> 00:14:23.920]  名字就稱為耶和華的所在
[00:14:23.920 --> 00:14:26.200]  漁民就是 Jehovah Shammah
[00:14:26.200 --> 00:14:27.600]  就是今天的講題
[00:14:27.600 --> 00:14:29.360]  耶和華沙馬
[00:14:29.360 --> 00:14:30.800]  這個字就是這樣來的
[00:14:30.800 --> 00:14:34.200]  就是說 The Lord is there
[00:14:34.200 --> 00:14:36.520]  或者說 The Lord is here
[00:14:36.520 --> 00:14:39.160]  耶和華的所在
[00:14:39.160 --> 00:14:41.200]  原來見到神的榮光
[00:14:41.200 --> 00:14:43.720]  就是說神在那裡
[00:14:43.720 --> 00:14:44.560]  明白了嗎?
[00:14:44.560 --> 00:14:47.080]  神在那裡
[00:14:47.080 --> 00:14:50.880]  之前我說了耶和華很多不同的名字
[00:14:50.880 --> 00:14:52.000]  大家都記得了
[00:14:52.000 --> 00:14:53.000]  今天不考你們了
[00:14:53.000 --> 00:14:53.920]  我告訴你們
[00:14:53.920 --> 00:14:56.680]  因為一考就好像
[00:14:56.680 --> 00:14:58.760]  最近的小學生剛剛考完試
[00:14:58.760 --> 00:15:01.080]  就說英文卷爛
[00:15:01.080 --> 00:15:02.280]  我不考你了
[00:15:02.280 --> 00:15:04.720]  耶和華以立
[00:15:04.720 --> 00:15:08.000]  Girat就是耶和華必預備
[00:15:08.000 --> 00:15:09.560]  耶和華是供應者
[00:15:09.560 --> 00:15:10.760]  跟我們有什麼關係?
[00:15:10.760 --> 00:15:12.360]  供應給我們
[00:15:12.360 --> 00:15:14.160]  祂當然不是供兵給自己
[00:15:14.160 --> 00:15:16.840]  耶和華不需要預備給自己的
[00:15:16.840 --> 00:15:18.520]  祂預備給我們
[00:15:18.520 --> 00:15:19.920]  耶和華利西
[00:15:19.920 --> 00:15:21.080]  剛才主席也有說
[00:15:21.080 --> 00:15:21.520]  不是主席
[00:15:21.520 --> 00:15:22.240]  是達雅領先
[00:15:22.240 --> 00:15:23.680]  祂說是我們的正旗
[00:15:23.680 --> 00:15:25.920]  是帶我們
[00:15:25.920 --> 00:15:29.680]  就是說我們屬於耶和華軍隊的意思
[00:15:29.680 --> 00:15:30.800]  我們屬神的人
[00:15:30.800 --> 00:15:31.360]  提醒我們
[00:15:31.360 --> 00:15:32.200]  這是耶和華利西
[00:15:32.200 --> 00:15:33.000]  Messi
[00:15:33.000 --> 00:15:36.680]  耶和華沙龍是賜平安給我的
[00:15:36.680 --> 00:15:38.720]  賜平安給我的神
[00:15:38.720 --> 00:15:41.400]  耶和華齊金魯就是我們的義
[00:15:41.400 --> 00:15:43.120]  這個很重要
[00:15:43.120 --> 00:15:45.600]  記得復活節我們講這個講題
[00:15:45.600 --> 00:15:47.120]  這個是我們的義
[00:15:47.120 --> 00:15:49.840]  因為我們因信而清義
[00:15:49.840 --> 00:15:52.040]  上次講的耶和華拉法
[00:15:52.040 --> 00:15:53.880]  就是神醫治了我們
[00:15:53.880 --> 00:15:55.520]  不單止醫治我們肉身
[00:15:55.520 --> 00:15:57.760]  最重要的是醫治我們的靈魂
[00:15:57.760 --> 00:15:59.160]  這個耶和華拉法
[00:15:59.160 --> 00:16:00.520]  今天講耶和華沙馬
[00:16:00.520 --> 00:16:02.680]  就是耶和華所在
[00:16:02.680 --> 00:16:04.680]  耶和華所在在哪裡?
[00:16:04.680 --> 00:16:05.960]  在哪裡?
[00:16:05.960 --> 00:16:07.600]  原來就是今天在我們的中間
[00:16:07.600 --> 00:16:09.800]  與我們同在
[00:16:09.800 --> 00:16:10.520]  明白了嗎?
[00:16:10.520 --> 00:16:11.880]  很多個名字
