
[00:00:00.000 --> 00:00:03.000]  你怎樣看曱甴的?
[00:05:56.000 --> 00:06:21.000]  之後我們再看到斑鋪十誡及其他的摩西律法的時候,這兩件事是同一件事,都是在救恩的前提下,神救贖了我們,讓我們知道我們應該怎樣成為一個合乎祂的心意的群體,藉著眾多不同的摩西律法,
[00:06:21.000 --> 00:06:34.000]  我們知道這是神所賜予我們的福,也讓我們知道應該怎樣為主而活,成為合乎神心意的群體。
[00:06:34.000 --> 00:07:03.000]  在十誡斑鋪了之後,再有很多不同的律法,那些律法都是和十誡息息相關,因為十誡是給出一個總綱,跟著是一路的詮釋去演繹怎樣去活出十誡,在眾多的摩西律法裡面,大致上可以分為三種不同的律法,第一種就是Civil Law,是他們民事的法例,他們怎樣去生活,第二種就是Cultic Law或者Religious Law,是講到他們怎樣去敬拜,
[00:07:03.000 --> 00:07:11.000]  第三種就是Moral Law,是一個教訓上,是道德上的教訓,讓我們知道神的道德標準是怎樣。
[00:07:11.000 --> 00:07:33.000]  今天我們來看看二十一章的時候,主要就是講到十誡之後裡面,頒布了很多民事的法例,他們怎樣彼此的生活,讓他們怎樣活著,怎樣去成為合乎神心意的群體,從中我們去思想一下,究竟今天我們應該怎樣去做。
[00:07:33.000 --> 00:07:54.000]  我們今天去看一段經文,就是一節裡面去看出一個人口販賣的問題,我們要思想一下昔日的意思,從而去想今天我們怎樣去應用,我們會見到神所義務的事情,人應該要做的事情,和我們今天可以怎樣去做,從而去想怎樣去回應人口販賣的問題。
[00:07:54.000 --> 00:08:05.000]  第二十一章十六節,有拐人後的,無論是把人賣了,或是扣在他手中,必被處死。
[00:08:05.000 --> 00:08:14.000]  十六節是講拐帶了的人再去販賣,或者你保留著他,你自己用他的時候,你留著他的問題。
[00:08:14.000 --> 00:08:30.000]  而在二十一章的第二至十一節,是講奴隸的問題,是怎樣處理奴隸。我們要明白一件事,就是在舊約的時期,奴隸販賣的情況不是很多,不是很活躍。
[00:08:30.000 --> 00:08:52.000]  不像在新約時期,希臘文化裏面有很多奴隸的販賣。在舊約時期是有奴隸的情況,為什麼會發生呢?通常都是兩個情況,一個是可能打仗被俘虜了的人,戰俘後成為奴隸,另一種可能自己很窮,賣了自己成為奴隸。
[00:08:52.000 --> 00:09:01.000]  而這些交易不是很多,最典型的就是弱勢被兄弟賣了出去,這是其中一個人口販賣的情況。
[00:09:01.000 --> 00:09:30.000]  但在舊約裏面,在摩西律法裏面也講了第二至十一節,講及很多奴隸的情況,怎樣處理奴隸呢?是要讓他們盼望,讓他們知道有一天可以成為自由的。他們成為奴隸之後,仍然可以做這個選擇,可以選擇繼續成為奴隸,或者成為自由生。他仍然可以按著他自己的心意,在他的人生做決定,這是在舊約裏面受保障的奴隸情況之下。
[00:09:30.000 --> 00:09:49.000]  但這裏講到有拐人口,這就是神所禁止,神所厭惡,為什麼呢?因為這是奪取了神所賜予人的尊嚴,是踐踏了神所賜予每一個人的身份。
[00:09:49.000 --> 00:10:10.000]  我們要明白,一個人成為奴隸,或者被人拐帶了,他失去了自主權,一方面他是任人如獄,沒有了保障,可能要做很多自己不願意做的事情,受了很多不同的侵犯,肉身心靈也有很多的痛苦,
[00:10:10.000 --> 00:10:27.000]  但更甚的是,他失去了成為一個人的尊嚴,他成為一個附屬品,成為一個物件,成為一個畜生,他低於一個人,而這是神所厭惡。
[00:10:27.000 --> 00:10:38.000]  神賜予每一個人,每一個被創造的人,都是神賦予了他們的尊嚴,而在人口販賣,在奴隸的情況下,就是奪走了這些事。
[00:10:38.000 --> 00:10:52.000]  在舊約時期和時期裏面,在巴比倫的文獻裏面,講到賀爾蒙的法例,都有禁止他們販賣自己人做人口販賣,
[00:10:52.000 --> 00:11:05.000]  換句話說,在不信主的群體裏面,他都覺得人口販賣是一件很邪惡的事情,你做的你只可以外族人可以這樣做,自己人一定不可以這樣做,你不可以賣自己人。
[00:11:05.000 --> 00:11:12.000]  換句話說,在沒有神的人眼中,都知道這件事是很殘酷,很不應該的事情。
[00:11:12.000 --> 00:11:22.000]  而神的法例裏面,很清楚地讓我們知道,不可以有怪人口,你不可以作買賣,你不可以自己扣留,這都是神所厭惡。
[00:11:22.000 --> 00:11:34.000]  當一個人被販賣之後,他失去了自主權,他在面對一個社會死亡,他在社會裏面死了。
[00:11:34.000 --> 00:11:45.000]  他活著的不是他自己的人生,昔日有這樣的情況,今日人口販賣的情況是怎樣發生的呢?
[00:11:45.000 --> 00:11:57.000]  可能比你想像中更殘酷和更多,我們知道在十九二十世紀的時候有黑奴的情況,
[00:11:57.000 --> 00:12:08.000]  現在我們奴隸的情況比昔日更加嚴重,昔日是合法的,今日是違法的,
[00:12:08.000 --> 00:12:15.000]  但是被販賣的人口成為奴隸的人口比黑奴時期更多。
[00:12:15.000 --> 00:12:32.000]  有些調查說有二千一百萬人全球成為奴隸,有些調查說有三千五百萬人,三千五百萬是整個加拿大的人口。
[00:12:32.000 --> 00:12:40.000]  有這麼多人被販賣了,為何我們完全不知道那些人發生了甚麼事,怎樣可以發生呢?
[00:12:40.000 --> 00:12:49.000]  簡單來說,有三種不同的情況會有人口販賣發生,是今時今日,第一種是強行搶他走,拐他走,
[00:12:49.000 --> 00:12:56.000]  這個情況比較少見,因為根本不需要這樣做,這個做法太風險了,
[00:12:56.000 --> 00:13:02.000]  我當街當巷抓了人走,都會有人這樣做的,尤其是那些小朋友失蹤人口被人拉走了,
[00:13:02.000 --> 00:13:09.000]  但是有些更聰明的方法,更奸狡的方法,他們不需要這樣做。
[00:13:09.000 --> 00:13:22.000]  第二種就是債務的問題,欠債太多,沒辦法,要賣了家人或是賣了自己,這個情況很普遍,尤其是在群眾的地方。
[00:13:22.000 --> 00:13:36.000]  第三種就是騙你回來,真是有怪,是用欺控的成份騙了你,是怎樣的情況呢?
[00:13:36.000 --> 00:13:43.000]  其實不是很難的,可能有些很窮的地方,有人工作是每天工作12小時,
[00:13:43.000 --> 00:13:54.000]  所以賺到的錢可能是500元港幣一個月,有人跟他說,你在一個地方每天工作10小時,有800元港幣,
[00:13:54.000 --> 00:14:01.000]  我就去了,但去到發現原來不是這回事,就被人騙了出去,
[00:14:01.000 --> 00:14:11.000]  又或者是很多年輕女孩,有人跟她說,你也挺漂亮,不如去做模特兒,尤其是認識的人會騙她,
[00:14:11.000 --> 00:14:20.000]  她信得過這個人,可能是她的男朋友或是親戚,就跟了她,一去就不回頭。
[00:14:20.000 --> 00:14:30.000]  人口販賣有兩個最大的情況,一種就是成為聖奴,一種就是成為苦工。
[00:14:30.000 --> 00:14:40.000]  差不多八成的人口販賣人口都是做苦工,兩者都是非常邪惡和非常痛苦的。
[00:14:40.000 --> 00:14:57.000]  有些就是很多女孩子,甚至男孩子被迫成為聖奴,每天十多個小時被人誘論,不見天日,生不如死。
[00:14:57.000 --> 00:15:07.000]  做苦工的那些,可能是一個很危險的情況,很不安全的工作環境,做一些很長時間的工作,
[00:15:07.000 --> 00:15:14.000]  很低的工資,甚至沒有工資也有。你說這兩樣東西怎麼可能發生呢?那些人是可以走的。
[00:15:14.000 --> 00:15:22.000]  我們先說說聖的販賣,聖的販賣明明不是有條鏈綁著他們的,為何他們不走呢?
[00:15:22.000 --> 00:15:32.000]  因為那條鏈是無形的鏈,鎖著他們的心,那些很多都是被自己所信任的人出賣了。
[00:15:32.000 --> 00:15:47.000]  而在他未進入聖工作之前,他可能每天都被人強姦十多次,已經完全破碎了他的心,已經習慣了現在成為生命的一部分。
[00:15:47.000 --> 00:15:59.000]  還會常常被人毒打,不聽話就打,以致他們很習慣要你聽指令,要你躺下就躺下,沒有原因的,好像躺起一隻狗一樣。
[00:15:59.000 --> 00:16:09.000]  你令他完全失去了自主能力,完全覺得自己是毫無價值,再加上少少毒品的話,就完全被你操控了。
[00:16:09.000 --> 00:16:23.000]  這件事是不難的,只要有人夠殘忍的話是做得到的。你摧殘了他的生命,令他覺得自己一文不值的時候,他就不懂得走了,走到哪裏去呢?
[00:16:23.000 --> 00:16:33.000]  有很多人離鄉別井被販賣之後,然後又被恐嚇,如果你走的話,我不但打你,還要殺了你的家人,他真的不敢走。
[00:16:33.000 --> 00:16:51.000]  苦工呢?有些可能是被人扔在船上,不斷去打魚,每天工作十八個小時,可能是兩三年都沒有離開過船。
[00:16:51.000 --> 00:17:07.000]  他怎麼走?他走到哪裏去?熬夜,風吹雨打,日曬雨淋都是這樣做,病了就自己嘔吐,死了就扔你下海,完全沒有價值的。
[00:17:07.000 --> 00:17:20.000]  這些他們所面對的都是社會死亡。有沒有人理會呢?有些人不知道發生了什麼事,有些人甚至存在都不存在,為什麼這樣說呢?
[00:17:20.000 --> 00:17:40.000]  有些孤兒院被小朋友留到十八歲,長大後就離開孤兒院,但孤兒院的工作人員和人口販賣的人接洽,到小朋友長大了,那些孤兒院工作人員就說,我轉介你出去工作。
[00:17:40.000 --> 00:17:59.000]  去到大城市大商場裏面,做一些很簡單的清潔和售貨員的工作,工種很簡單,但也有你的生活,他們就信任孤兒院的工作人員,出去後原來被人拐帶了,被人販賣了,做的完全不是他們所想的。
[00:17:59.000 --> 00:18:14.000]  但那些孤兒院本身是孤兒,是無親無故的,沒有人知道他們存在,所以他們失蹤後都是無人問中,沒有人知道他們在做什麼。他們是活著的死人,他們失去了自己的命。
[00:18:14.000 --> 00:18:31.000]  人口販賣就是令到你失去了自己的人生,你的人生尊嚴被人踐踏了,你的身份,你的價值失去了,這是神所厭惡的。而這些事情一直在發生,沒有停過。
[00:18:31.000 --> 00:18:46.000]  但我們不太知道,或者我們見到也見不到,因為香港也有,香港人口販賣的情況其實也很嚴重。
[00:18:46.000 --> 00:19:03.000]  最典型的就是很多工人姐姐來到工作的時候,可能是被人騙,或者被人收了很多錢,欠債的情況下,嘗試工作。
[00:19:03.000 --> 00:19:21.000]  我聽過一個個案,他三個月沒有出過薪水,四個月沒有放過假,每天睡一個木板床,每天做十五個小時以上的工作,僱主出門的時候會把他鎖在房間裡,跟坐牢沒有分別。
[00:19:21.000 --> 00:19:33.000]  早陣子比較多人說的就是引用Ariana的事件,我們知道那件事很明顯不是單一事件,很多隱藏著的事,我們不知道。
[00:19:33.000 --> 00:19:48.000]  又或者是很多想著來做工人姐姐,來到,被人收起護照之後,被人派去做市場上的工作,完全不是他們所想的一回事。
[00:19:48.000 --> 00:20:00.000]  我走過,例如灣仔區,經過一些街道,我看到為什麼那麼多外籍女子在街上兜客呢?
[00:20:00.000 --> 00:20:07.000]  有沒有想過這個問題?有多少個真的是自己想來這樣做的?有多少個是被人騙了呢?
[00:20:07.000 --> 00:20:20.000]  還有,香港其實也有不少黑衣,都是在內地被人扔過來,斷手斷腳,很慘地在街上兜客。
[00:20:20.000 --> 00:20:34.000]  有一個記者報導過,他在一個星期裡見過同一個黑衣在五六個地方出現過,今天在尖沙咀,明天在油麻地,接著在深水埗,接著在金鐘。
[00:20:34.000 --> 00:20:42.000]  為什麼呢?他自己走不動的,一定是有人運送的,背後其實有人在操控他。
[00:20:42.000 --> 00:20:50.000]  他是要過著一個很苦的人生,希望別人憐憫給他錢,而有部分的錢就要給那些人。
[00:20:50.000 --> 00:21:02.000]  香港也有很多人口販賣的活動,不過你和我見到,可能見不到而已。
[00:21:02.000 --> 00:21:11.000]  人口販賣是神所憎惡的,因為你拿走了神所賦予給人的尊嚴和身份。
[00:21:11.000 --> 00:21:18.000]  那人應該做什麼呢?我們應該竭盡全力去阻擋,去制止這件事情。
[00:21:18.000 --> 00:21:28.000]  經文裡說到,有怪人口的無論是將人賣掉或者扣留在他手中,必被處死,是用一個死刑來作一個阻嚇的情況。
[00:21:28.000 --> 00:21:43.000]  在舊約時期,遠古近東文化裡,他們不信主的人在其他民族裡都會覺得,當一個人犯罪的時候,是得罪其他人,也得罪神明。
[00:21:43.000 --> 00:21:48.000]  所以被傷害的人是有權去報復的。
[00:21:48.000 --> 00:21:58.000]  以至在不同的民族裡,他們也有不同的法例去阻止人的報復,過於人當報復的情況。
[00:21:58.000 --> 00:22:09.000]  在摩西律法裡,同樣有這個概念,當我們犯罪去傷害其他人的時候,我們得罪其他人,我們也得罪上帝。
[00:22:09.000 --> 00:22:19.000]  而在摩西律法裡,也是給了很多刑罰,最典型的就是以眼還眼,以牙還牙。
[00:22:19.000 --> 00:22:26.000]  這個第一,是設了一個上限,以至這個報復不可以過於所要報復的。
[00:22:26.000 --> 00:22:32.000]  即是說,如果你打瞎了眼睛,我最多打瞎了他的眼睛,我不可以殺了他,是設了一個上限。
[00:22:32.000 --> 00:22:40.000]  但另一方面,也有一個阻嚇作用,就是讓我知道,原來我傷害人,其實我也要面對這個刑罰的。
[00:22:40.000 --> 00:22:44.000]  希望這個阻嚇可以阻止到我,讓我不去犯罪。
[00:22:44.000 --> 00:22:51.000]  而這裡對於有關人口的,附上的刑罰是死刑,是最終的刑罰。
[00:22:51.000 --> 00:22:56.000]  換句話說,是要竭盡全力去阻擋的。
[00:22:56.000 --> 00:23:02.000]  是一樣我們不能夠接受,也不可以容許的事情。
[00:23:02.000 --> 00:23:15.000]  在當時不同的民族裡面,都是相信他們所信的神明會幫他們秉公去處理一些審判的事情。
[00:23:15.000 --> 00:23:19.000]  同樣在舊約裡面,我們知道耶和華神是那位審判的主。
[00:23:19.000 --> 00:23:27.000]  所以到了後期,有王的時候,王也是代表著神去秉公辦理,去審判不同的案。
[00:23:27.000 --> 00:23:35.000]  因為神的指紋是應當彰顯神的公義,去將公義帶進人生裡面。
[00:23:35.000 --> 00:23:44.000]  所以無論是舊約的時候,或者今天新約的時候,我們同樣作為神的指紋,我們都要活出神的公義。
[00:23:44.000 --> 00:23:49.000]  去竭盡全力去阻擋人口販賣的事情。
[00:23:49.000 --> 00:23:54.000]  因為這個是神所厭惡,我們都要伸張公義。
[00:23:54.000 --> 00:24:02.000]  去為那些受欺壓的,不能夠為自己自辯,不能夠為自己辯護,不能夠為自己救拔的人,
[00:24:02.000 --> 00:24:09.000]  我們要為他們發聲,我們要為他們發力,我們要幫他們脫離他們的困局。
[00:24:09.000 --> 00:24:20.000]  如果你知道有很多小朋友被推到煤礦場裡面,
[00:24:20.000 --> 00:24:30.000]  終日在很黑暗的地方做著很邪惡很黑暗的事情,很危險,隨時一下子倒塌就出不來的情況下,
[00:24:30.000 --> 00:24:33.000]  你會不會為那些小朋友發聲?
[00:24:33.000 --> 00:24:43.000]  如果你知道伊斯蘭國或者其他很多恐怖組織都會拐走那些小朋友,訓練他們成為一個殺人武器,
[00:24:43.000 --> 00:24:48.000]  小時候就要去殺人,甚至殺了自己的父母,以致他無家可歸,
[00:24:48.000 --> 00:24:53.000]  以致他殺了父母令他自己心碎,他盲目去殺人的時候,
[00:24:53.000 --> 00:24:56.000]  你會不會為那些小朋友想為他們發聲?
[00:24:56.000 --> 00:25:02.000]  如果你知道柬埔寨裡面,有些人不是窮到沒飯吃,
[00:25:02.000 --> 00:25:07.000]  不過是父親為了自己可以每天不用工作,
[00:25:07.000 --> 00:25:11.000]  只在飲酒賭錢的情況下賣了女兒給妓女,
[00:25:11.000 --> 00:25:17.000]  他自己父母都不夠的時候,你會不會為他們發聲?
[00:25:17.000 --> 00:25:24.000]  弟兄姊妹,當我們知道這個世界充斥著這麼多不公平的事情,
[00:25:24.000 --> 00:25:28.000]  這麼多殘酷的事情,這麼多邪惡的事情的時候,
[00:25:28.000 --> 00:25:36.000]  我們願不願意出一分力,盡我們所能去阻止這些事情?
[00:25:36.000 --> 00:25:40.000]  今時今日已經有很多不同的人在做很多不同的工作,
[00:25:40.000 --> 00:25:43.000]  包括有基督徒,有非基督徒都有在做,
[00:25:43.000 --> 00:25:47.000]  有些人是在做預防的工作,去教導其他人,
[00:25:47.000 --> 00:25:51.000]  尤其是小朋友,知道有什麼危機情況下,你不要被人騙了,
[00:25:51.000 --> 00:25:55.000]  有些人是在做拯救的工作,去將那些人救出來,
[00:25:55.000 --> 00:25:58.000]  有些人是在做善後的工作,救了出來之後,
[00:25:58.000 --> 00:26:00.000]  怎樣去回復自己的生命呢?
[00:26:00.000 --> 00:26:04.000]  怎樣去復原,去看回自己生命的價值呢?
[00:26:04.000 --> 00:26:08.000]  有些人嘗試在法律的角度來說,去修改法例,
[00:26:08.000 --> 00:26:11.000]  去加強刑罰防止,你應該去做,
[00:26:11.000 --> 00:26:17.000]  或者去修改法例,令到這些人口販賣的活動沒那麼容易進行交易,
[00:26:17.000 --> 00:26:22.000]  可以封鎖他們的戶口,可以減低資金的流轉,
[00:26:22.000 --> 00:26:28.000]  很多不同的人,都在自己的崗位上努力的去做一些事,
[00:26:28.000 --> 00:26:31.000]  以致他們可以打擊,然後販賣。
[00:26:31.000 --> 00:26:36.000]  當時今日,你和我,願不願意盡我們自己的能力,
[00:26:36.000 --> 00:26:43.000]  在我可以的情況之下,在我的位份,我盡量去做呢?
[00:26:43.000 --> 00:26:50.000]  可能做到的事很少,可能改變不了什麼,
[00:26:50.000 --> 00:26:55.000]  但這個不是我們不做的原因。
[00:26:55.000 --> 00:27:01.000]  我們記得到人口販賣,神所憎惡,
[00:27:01.000 --> 00:27:05.000]  因為這個拿走了神所賜給人的尊嚴,
[00:27:05.000 --> 00:27:10.000]  我們記得人應該做的,就是我們應該竭盡能力去阻擋這件事情。
[00:27:10.000 --> 00:27:13.000]  那我們實際可以做什麼呢?
[00:27:13.000 --> 00:27:20.000]  我給你三個簡單的操練的應用。
[00:27:20.000 --> 00:27:26.000]  第一,禱告,你聽起來好像很籠統,
[00:27:26.000 --> 00:27:28.000]  但你有沒有真的為這些事情禱告?
[00:27:28.000 --> 00:27:33.000]  為那些被販賣的人祈禱,希望他們可以被救贖?
[00:27:33.000 --> 00:27:38.000]  你不能夠進入他們,你可不可以求神讓不同的人去幫他們?
[00:27:38.000 --> 00:27:44.000]  你可不可以祈禱,求販賣人口的那些人,讓他們得到良心的發現,
[00:27:44.000 --> 00:27:46.000]  讓他們停止做這件事情?
[00:27:46.000 --> 00:27:51.000]  其實這件事情很容易停止的,只要沒有市場就可以了,
[00:27:51.000 --> 00:27:55.000]  不過問題是有人可以埋沒良心地去賣掉那些人,
[00:27:55.000 --> 00:27:59.000]  有人可以埋沒良心地去踐踏其他人,
[00:27:59.000 --> 00:28:03.000]  所以這是一個人心的問題,這是一個宿命的問題。
[00:28:03.000 --> 00:28:09.000]  我們會不會禱告,求神改變這些人的生命?
[00:28:09.000 --> 00:28:14.000]  我們會不會禱告,求神讓更多的人願意關注這些事情,
[00:28:14.000 --> 00:28:24.000]  包括你和我,以致更多的人一同去參與,去防止這些事情發生?
[00:28:24.000 --> 00:28:29.000]  為了被販賣的人禱告,為了販賣人的人禱告,
[00:28:29.000 --> 00:28:36.000]  為了我們自己禱告,這是一個宿命的問題。
[00:28:36.000 --> 00:28:44.000]  除了禱告之外,我也鼓勵你不要參與人口販賣的事情。
[00:28:44.000 --> 00:28:47.000]  你會問我做了什麼參與?
[00:28:47.000 --> 00:28:57.000]  我想跟你說,今天你和我都可能間接助長人口販賣的情況。
[00:28:57.000 --> 00:29:08.000]  你穿什麼衣服,你吃什麼魚,你喝什麼咖啡,可能都是相關的。
[00:29:08.000 --> 00:29:13.000]  有很多大型連鎖店他們製的衣服,
[00:29:13.000 --> 00:29:17.000]  你有沒有想過為什麼這些衣服的物料和手工都這麼好,
[00:29:17.000 --> 00:29:20.000]  但是可以這麼便宜?
[00:29:20.000 --> 00:29:22.000]  他們怎麼賺錢呢?
[00:29:22.000 --> 00:29:29.000]  他們沒理由不賺錢的,他們賺錢就是在工資上押。
[00:29:29.000 --> 00:29:33.000]  很多製衣都是在孟加拉裏面,
[00:29:33.000 --> 00:29:39.000]  令很多人長時間工作,而且在很危險的情況下工作。
[00:29:39.000 --> 00:29:43.000]  幾年前,曾經有一班員工在孟加拉,
[00:29:43.000 --> 00:29:48.000]  他已經向僱主指出他們的工廠裏面的機器,
[00:29:48.000 --> 00:29:54.000]  他已經向僱主指出他們的工廠裏面的工廠裏面的裂痕,
[00:29:54.000 --> 00:30:00.000]  但是僱主都不理,而做著做著整棟樓都塌了,壓死了很多人。
[00:30:00.000 --> 00:30:07.000]  很多人用他們的血汗來織衣服,讓今天你和我可以穿。
[00:30:07.000 --> 00:30:12.000]  你現在不忍心穿這些衣服嗎?
[00:30:12.000 --> 00:30:17.000]  剛才說到泰國很多人的漁業,捕魚業,
[00:30:17.000 --> 00:30:20.000]  很多人在船上長時間工作,
[00:30:20.000 --> 00:30:23.000]  做了幾年都沒有收過一分一毫,
[00:30:23.000 --> 00:30:30.000]  但是泰國出口的海鮮產品是很龐大的收入。
[00:30:30.000 --> 00:30:37.000]  你吃什麼魚,背後有什麼人在做什麼工作,你有沒有留意?
[00:30:37.000 --> 00:30:43.000]  你喝了什麼咖啡,你有沒有喝過製咖啡的可可豆?
[00:30:43.000 --> 00:30:53.000]  背後可能有很多小朋友,同工長時間危險工作去摘可可豆。
[00:30:53.000 --> 00:30:58.000]  我鼓勵你,買東西不要貪便宜,不是便宜你就買,
[00:30:58.000 --> 00:31:04.000]  有些良心想一想,究竟背後有什麼人,付什麼代價。
[00:31:04.000 --> 00:31:09.000]  在程序表裏我印了給大家,有兩個網站,連結在這裏。
[00:31:09.000 --> 00:31:14.000]  那兩個網站有些產品給你看得到,
[00:31:14.000 --> 00:31:22.000]  出產線整條線都叫slave free,沒有苦工在做。
[00:31:22.000 --> 00:31:26.000]  很抱歉,大部份的產品都是美國的產品,
[00:31:26.000 --> 00:31:31.000]  不過我想給大家一個參考,
[00:31:31.000 --> 00:31:33.000]  有些部份的產品在香港都買得到。
[00:31:33.000 --> 00:31:36.000]  我想說的是,我們有這個良心想一想,
[00:31:36.000 --> 00:31:40.000]  究竟我們今天所買的,所消費的,
[00:31:40.000 --> 00:31:44.000]  我們有沒有這個意識,背後有沒有人真的用他的血汗,
[00:31:44.000 --> 00:31:53.000]  以致我可以便宜幾塊買一杯咖啡,便宜幾塊吃一些巧克力。
[00:31:53.000 --> 00:31:58.000]  香港比較容易找到的就是很多公平貿易的產品,
[00:31:58.000 --> 00:32:03.000]  那些就是整個出產線都是沒有奴役人的。
[00:32:03.000 --> 00:32:10.000]  我想說的是,有些公司明知道這樣,仍然是虎袋的。
[00:32:10.000 --> 00:32:14.000]  有些公司是不知道的,可能我賣咖啡,
[00:32:14.000 --> 00:32:17.000]  但我不知道原來可口可樂的來源是這樣的。
[00:32:17.000 --> 00:32:21.000]  所以有些人都想喚起,想大公司知道你的產品的來源,
[00:32:21.000 --> 00:32:27.000]  以致你要出產的時候,整條線都是沒有苦工在裏面。
[00:32:27.000 --> 00:32:31.000]  我們怎樣消費,我們會不會助長人口販賣,
[00:32:31.000 --> 00:32:34.000]  這個都是相關的。
[00:32:34.000 --> 00:32:39.000]  另外,我也鼓勵特別的弟兄們,不要上任何色情的網站。
[00:32:39.000 --> 00:32:43.000]  因為色情網站,你所見到的那些女孩子,
[00:32:43.000 --> 00:32:48.000]  很多都是被人口販賣的,不情不願地對著鏡頭笑,
[00:32:48.000 --> 00:32:51.000]  做一些很多她不想做的事情。
