
[00:00:00.000 --> 00:00:05.760]  今天我們繼續看「貼哂萊黎加前後書」系列
[00:05:21.560 --> 00:05:22.560]  推去左邊
[00:05:22.560 --> 00:05:23.560]  它又去左邊
[00:05:23.560 --> 00:05:27.560]  那塊木頭就在祠堂裡面一潭死水
[00:05:27.560 --> 00:05:29.560]  很多年都不動的
[00:05:29.560 --> 00:05:33.560]  於是那些青蛙就覺得這個不行
[00:05:33.560 --> 00:05:35.560]  就跟天神說天神不行
[00:05:35.560 --> 00:05:38.560]  這塊木頭沒有什麼主見
[00:05:38.560 --> 00:05:40.560]  好像不太積極
[00:05:40.560 --> 00:05:43.560]  不如我們就祈求
[00:05:43.560 --> 00:05:45.560]  不如你換一個領袖給我們
[00:05:45.560 --> 00:05:47.560]  我們要一個威猛一點的
[00:05:47.560 --> 00:05:50.560]  走出來威風瀾瀾
[00:05:50.560 --> 00:05:53.560]  可以做我們的國王
[00:05:53.560 --> 00:05:56.560]  於是第二天這塊木頭就飄走了
[00:05:56.560 --> 00:06:01.560]  天神賜給他們另外一個皇帝
[00:06:01.560 --> 00:06:06.560]  新來的皇帝就是一隻我們叫露池
[00:06:06.560 --> 00:06:08.560]  在蓮光幕上可以看到
[00:06:08.560 --> 00:06:10.560]  露池一飛過來
[00:06:10.560 --> 00:06:12.560]  那些青蛙當然很開心
[00:06:12.560 --> 00:06:14.560]  很厲害
[00:06:14.560 --> 00:06:17.560]  一看見他又威武
[00:06:17.560 --> 00:06:21.560]  又說話又清晰
[00:06:21.560 --> 00:06:22.560]  大叫一聲
[00:06:22.560 --> 00:06:24.560]  逆撲一撲出來
[00:06:24.560 --> 00:06:28.560]  能夠令人肅然起敬
[00:06:28.560 --> 00:06:32.560]  我們這群青蛙沒有死
[00:06:32.560 --> 00:06:35.560]  有一個這樣的國王在當中
[00:06:35.560 --> 00:06:37.560]  過了一段時間之後
[00:06:37.560 --> 00:06:40.560]  那群青蛙就全部躲起來
[00:06:40.560 --> 00:06:41.560]  為什麼呢
[00:06:41.560 --> 00:06:44.560]  因為這些走路池最喜歡吃青蛙
[00:06:44.560 --> 00:06:47.560]  將青蛙差不多吃光
[00:06:47.560 --> 00:06:49.560]  這些青蛙就躲起來
[00:06:49.560 --> 00:06:51.560]  不敢再出來
[00:06:51.560 --> 00:06:55.560]  當然我叫你不要對學入座
[00:06:55.560 --> 00:06:58.560]  Gideon你不是走路池
[00:06:58.560 --> 00:07:04.560]  這個故事其實給我的一個領袖
[00:07:04.560 --> 00:07:09.560]  上次我講關於牧者和會友的關係的時候
[00:07:09.560 --> 00:07:11.560]  這個也是我上次用的例子
[00:07:11.560 --> 00:07:16.560]  有時候我們祈求一個牧者
[00:07:16.560 --> 00:07:18.560]  他應該是怎樣
[00:07:18.560 --> 00:07:21.560]  我們都希望他滿足到我們的需要
[00:07:21.560 --> 00:07:24.560]  但是人是沒有完美的
[00:07:24.560 --> 00:07:26.560]  就好像沒有完美的教妹
[00:07:26.560 --> 00:07:27.560]  沒有完美的牧者
[00:07:27.560 --> 00:07:29.560]  沒有完美的會友一樣
[00:07:29.560 --> 00:07:35.560]  他當然有一些東西是滿足不到你的期望
[00:07:35.560 --> 00:07:37.560]  英文叫Tantalize
[00:07:37.560 --> 00:07:41.560]  Tantalize就是Tantalus
[00:07:41.560 --> 00:07:47.560]  希臘神話裡的一個宙斯大神的兒子
[00:07:47.560 --> 00:07:51.560]  他想測試自己的其他的天神
[00:07:51.560 --> 00:07:54.560]  有沒有預知能力將自己的兒子殺死
[00:07:54.560 --> 00:07:56.560]  然後煮了給他們吃
[00:07:56.560 --> 00:07:57.560]  有些天神吃了
[00:07:57.560 --> 00:07:59.560]  於是宙斯就懲罰他
[00:07:59.560 --> 00:08:03.560]  當然他也是復甦他的孫子
[00:08:03.560 --> 00:08:04.560]  懲罰他怎樣呢
[00:08:04.560 --> 00:08:06.560]  就將他浸在涼水裡
[00:08:06.560 --> 00:08:08.560]  在很酷熱的天氣裡
[00:08:08.560 --> 00:08:10.560]  浸在涼水裡浸到脖子
[00:08:10.560 --> 00:08:12.560]  但是這個Tantalus是不能動的
[00:08:12.560 --> 00:08:14.560]  懲罰他在涼水當中
[00:08:14.560 --> 00:08:17.560]  熱的時候他感受到水
[00:08:17.560 --> 00:08:19.560]  但是喝不到
[00:08:19.560 --> 00:08:21.560]  因為他只喝到脖子
[00:08:21.560 --> 00:08:22.560]  他沒有喝到
[00:08:22.560 --> 00:08:28.560]  上面有些樹生了很多很多汁的果子
[00:08:28.560 --> 00:08:30.560]  但是他吃不到
[00:08:30.560 --> 00:08:34.560]  在他頭頂上吊到他嘴巴附近
[00:08:34.560 --> 00:08:38.560]  這是一個很殘酷的懲罰
[00:08:38.560 --> 00:08:41.560]  你知道宙斯都是懲罰的多
[00:08:41.560 --> 00:08:43.560]  又叫人推石上山
[00:08:43.560 --> 00:08:45.560]  很多這樣的希臘神話
[00:08:45.560 --> 00:08:49.560]  這個神話故事告訴我們什麼
[00:08:49.560 --> 00:08:52.560]  所以今天有些人叫Tantalus Punishment
[00:08:52.560 --> 00:08:55.560]  要懲罰你最殘酷的就是
[00:08:55.560 --> 00:08:58.560]  你想要的東西你偏偏得不到
[00:08:58.560 --> 00:09:06.560]  這是很多時候對一些新的領袖或新的牧者
[00:09:06.560 --> 00:09:08.560]  會經歷的一個階段
[00:09:08.560 --> 00:09:15.560]  這也是為何Lightway在2019年的一個研究
[00:09:15.560 --> 00:09:17.560]  2019年6月的一個研究
[00:09:17.560 --> 00:09:19.560]  幾年前的研究
[00:09:19.560 --> 00:09:21.560]  每個月在全美國的教會裡
[00:09:21.560 --> 00:09:26.560]  平均有250個牧師是劈炮不撈的
[00:09:26.560 --> 00:09:30.560]  一年有3000個平均
[00:09:30.560 --> 00:09:32.560]  當然他不撈可能去別的教會
[00:09:32.560 --> 00:09:35.560]  可能惡性循環又出現
[00:09:35.560 --> 00:09:37.560]  期望期望之後來到
[00:09:37.560 --> 00:09:40.560]  很欣賞欣賞之後又達不到期望
[00:09:40.560 --> 00:09:43.560]  然後就會離開
[00:09:43.560 --> 00:09:45.560]  但是如何打破這個惡性循環呢
[00:09:45.560 --> 00:09:48.560]  其實聖經裡面有沒有教導我們
[00:09:48.560 --> 00:09:52.560]  牧者和會友的關係應該是怎樣
[00:09:52.560 --> 00:09:56.560]  作為一個牧者我們在教會裡應該是怎樣
[00:09:56.560 --> 00:09:58.560]  作為會友我們應該怎樣對待牧者
[00:09:58.560 --> 00:10:02.560]  和我們彼此之間
[00:10:02.560 --> 00:10:06.560]  又需要怎樣彼此相待彼此相愛呢
[00:10:06.560 --> 00:10:07.560]  不是傷害
[00:10:07.560 --> 00:10:08.560]  相愛呢
[00:10:08.560 --> 00:10:11.560]  我們看看聖經裡面是怎樣說的
[00:10:11.560 --> 00:10:16.560]  首先你要留意希臘文
[00:10:16.560 --> 00:10:20.560]  保羅用的文法在這一段的聖經裡面
[00:10:20.560 --> 00:10:21.560]  你都要特別注意
[00:10:21.560 --> 00:10:24.560]  中文譯不到當中的意思
[00:10:24.560 --> 00:10:27.560]  第一段十二節裡面保羅用了三個
[00:10:27.560 --> 00:10:30.560]  很重要的我們叫present active participle
[00:10:30.560 --> 00:10:33.560]  就是現在積極進行的分詞
[00:10:33.560 --> 00:10:37.560]  來顯示出這些東西你不是做一次
[00:10:37.560 --> 00:10:39.560]  會有對牧者的
[00:10:39.560 --> 00:10:43.560]  你不是只做一次是要不斷去做
[00:10:43.560 --> 00:10:46.560]  我們看看這三個是怎樣的present active participle
[00:10:46.560 --> 00:10:50.560]  第一樣東西就是在你們中間勞苦的
[00:10:50.560 --> 00:10:52.560]  第二是督導你們的
[00:10:52.560 --> 00:10:55.560]  還有勸戒你們的
[00:10:55.560 --> 00:10:57.560]  一開始保羅提醒我們做牧者
[00:10:57.560 --> 00:10:59.560]  我今天我們都需要聽
[00:10:59.560 --> 00:11:02.560]  頂尖都要知道聖經如何提醒我們
[00:11:02.560 --> 00:11:04.560]  要做些什麼
[00:11:04.560 --> 00:11:08.560]  第一樣東西我們要做的就是勞苦
[00:11:08.560 --> 00:11:10.560]  願聞這個字
[00:11:10.560 --> 00:11:13.560]  Corpiel
[00:11:13.560 --> 00:11:19.560]  是指身體上的
[00:11:19.560 --> 00:11:22.560]  如果用廣東話說就是
[00:11:22.560 --> 00:11:25.560]  辛勞到歎歎要
[00:11:25.560 --> 00:11:29.560]  是很辛苦
[00:11:29.560 --> 00:11:32.560]  我們每一個蒙召的
[00:11:32.560 --> 00:11:35.560]  要走上這條
[00:11:35.560 --> 00:11:39.560]  在教會裡侍奉的路
[00:11:39.560 --> 00:11:42.560]  我想第一樣東西我教導一些年輕的牧者
[00:11:42.560 --> 00:11:47.560]  他們要不要怕辛苦
[00:11:47.560 --> 00:11:49.560]  和今天一些的工作一樣
[00:11:49.560 --> 00:11:53.560]  我們都是7/24
[00:11:53.560 --> 00:11:56.560]  沒有放工
[00:11:56.560 --> 00:11:58.560]  好像昨天
[00:11:58.560 --> 00:12:00.560]  我七點多已經去到那個site
[00:12:00.560 --> 00:12:03.560]  要去參觀幫忙
[00:12:03.560 --> 00:12:09.560]  平日也不會朝九晚五有放工的感覺
[00:12:09.560 --> 00:12:12.560]  今天很多工都是這樣
[00:12:12.560 --> 00:12:15.560]  但是做牧者我們不能夠朝九晚五
[00:12:15.560 --> 00:12:17.560]  一個禮拜做40個小時
[00:12:17.560 --> 00:12:22.560]  如果你五點零一分打電話給我
[00:12:22.560 --> 00:12:24.560]  我和老婆吵架了
[00:12:24.560 --> 00:12:27.560]  她要吊頸死了
[00:12:27.560 --> 00:12:29.560]  Gideon你快點來
[00:12:29.560 --> 00:12:30.560]  Gideon就告訴你
[00:12:30.560 --> 00:12:32.560]  如果五點零一分剛剛放了工
[00:12:32.560 --> 00:12:35.560]  請你明天再找我
[00:12:35.560 --> 00:12:37.560]  不可能
[00:12:37.560 --> 00:12:40.560]  這個也是我們做牧者的時候
[00:12:40.560 --> 00:12:43.560]  很誤解一些新的牧者來到教會
[00:12:43.560 --> 00:12:45.560]  他想著來到的時候
[00:12:45.560 --> 00:12:47.560]  你有這樣的職份
[00:12:47.560 --> 00:12:48.560]  你有這樣的位份
[00:12:48.560 --> 00:12:52.560]  那些人就要去尊重你
[00:12:52.560 --> 00:12:54.560]  但是聖經告訴他
[00:12:54.560 --> 00:12:55.560]  那種勞苦
[00:12:55.560 --> 00:12:59.560]  勞苦到的地步是歎歎要
[00:12:59.560 --> 00:13:03.560]  我在香港的時候有一個教會領袖來找我
[00:13:03.560 --> 00:13:05.560]  他說梁牧師
[00:13:05.560 --> 00:13:07.560]  我們的教會牧師
[00:13:07.560 --> 00:13:09.560]  這是一件真實事件
[00:13:09.560 --> 00:13:13.560]  他就說我們不知道怎麼處理他
[00:13:13.560 --> 00:13:16.560]  他在這裡做了十幾二十年
[00:13:16.560 --> 00:13:22.560]  他告訴我們朝早九點鐘之前不要找他
[00:13:22.560 --> 00:13:24.560]  因為還沒上班
[00:13:24.560 --> 00:13:26.560]  九點到十二點
[00:13:26.560 --> 00:13:29.560]  他自己安靜領袖預備講章
[00:13:29.560 --> 00:13:31.560]  所以不要找他
[00:13:31.560 --> 00:13:34.560]  十二點到兩點他出去吃飯
[00:13:34.560 --> 00:13:36.560]  安靜
[00:13:36.560 --> 00:13:37.560]  不要找他
[00:13:37.560 --> 00:13:40.560]  兩點到五點他的聯會開會
[00:13:40.560 --> 00:13:41.560]  找不到他
[00:13:41.560 --> 00:13:43.560]  五點之後放工了
[00:13:43.560 --> 00:13:45.560]  明天請早
[00:13:45.560 --> 00:13:46.560]  不要找他
[00:13:46.560 --> 00:13:49.560]  星期天講完道之後他就走
[00:13:49.560 --> 00:13:52.560]  他說我們根本沒有和牧師聊天
[00:13:52.560 --> 00:13:55.560]  十幾年都是這樣
[00:13:55.560 --> 00:13:57.560]  他問我們應該怎麼做
[00:13:57.560 --> 00:14:01.560]  當然牧師和梅友的關係千絲萬縷
[00:14:01.560 --> 00:14:04.560]  不能一次過聽一方面說
[00:14:04.560 --> 00:14:06.560]  有時牧師可能做這些事出來
[00:14:06.560 --> 00:14:08.560]  也沒有回應
[00:14:08.560 --> 00:14:13.560]  我沒辦法詳細了解情況
[00:14:13.560 --> 00:14:16.560]  所以我只能客套地跟他說了一句話
[00:14:16.560 --> 00:14:18.560]  真心的就是我為你祈禱
[00:14:18.560 --> 00:14:20.560]  為你們教會祈禱
[00:14:20.560 --> 00:14:23.560]  今天很多教會都在面對這件事
[00:14:23.560 --> 00:14:26.560]  另一方面也聽過一些牧者
[00:14:26.560 --> 00:14:28.560]  很勞苦的
[00:14:28.560 --> 00:14:30.560]  但教會就當他是一個故宮一樣
[00:14:30.560 --> 00:14:36.560]  我也見過一些教會
[00:14:36.560 --> 00:14:38.560]  在灣區
[00:14:38.560 --> 00:14:42.560]  有一次我過來探望我岳父母
[00:14:42.560 --> 00:14:44.560]  當時還沒有回來定居
[00:14:44.560 --> 00:14:48.560]  有一間教會在三民市裏面
[00:14:48.560 --> 00:14:50.560]  是一間大的浸信會
[00:14:50.560 --> 00:14:53.560]  一些執事找我
[00:14:53.560 --> 00:14:56.560]  問我有沒有興趣
[00:14:56.560 --> 00:14:58.560]  我說我暫時沒有興趣回來
[00:14:58.560 --> 00:14:59.560]  都在香港
[00:14:59.560 --> 00:15:01.560]  不要緊 聊聊天吧
[00:15:01.560 --> 00:15:02.560]  請我吃頓飯
[00:15:02.560 --> 00:15:03.560]  我打算吃飯聊聊天
[00:15:03.560 --> 00:15:05.560]  聊完之後就帶我回教會
[00:15:05.560 --> 00:15:09.560]  好像審犯一樣
[00:15:09.560 --> 00:15:12.560]  跟我溝通
[00:15:12.560 --> 00:15:16.560]  我最記得其中一個執事
[00:15:16.560 --> 00:15:18.560]  他當著我的面跟我說
[00:15:18.560 --> 00:15:21.560]  陳牧師 你在香港很威風
[00:15:21.560 --> 00:15:25.560]  但在美國做法完全不同
[00:15:25.560 --> 00:15:27.560]  他說你們做牧師的
[00:15:27.560 --> 00:15:31.560]  受訓的就是港道和教聖經
[00:15:31.560 --> 00:15:33.560]  這件事我加分給你們做
[00:15:33.560 --> 00:15:37.560]  其他的你們是不行的
[00:15:37.560 --> 00:15:40.560]  所以其他的全部是我們會做的
[00:15:40.560 --> 00:15:42.560]  我問他一個問題
[00:15:42.560 --> 00:15:46.560]  你教會誰做領導呢
[00:15:46.560 --> 00:15:53.560]  他說是執事會和牧師一起領導
[00:15:53.560 --> 00:15:55.560]  我說一起領導?
[00:15:55.560 --> 00:15:57.560]  即是說你有五票 我有一票
[00:15:57.560 --> 00:15:59.560]  那我永遠都會輸
[00:15:59.560 --> 00:16:01.560]  這叫做一起領導
[00:16:01.560 --> 00:16:05.560]  但聽得出他們的口吻
[00:16:05.560 --> 00:16:08.560]  就是牧師是一個故宮
[00:16:08.560 --> 00:16:10.560]  請他們回來就在講壇裏面
[00:16:10.560 --> 00:16:11.560]  你要餵我飽
[00:16:11.560 --> 00:16:13.560]  聖經裏面要教得好
[00:16:13.560 --> 00:16:14.560]  這樣就夠了
[00:16:14.560 --> 00:16:15.560]  其他的你不要碰
[00:16:15.560 --> 00:16:24.560]  甚麼策略 人事 財務
[00:16:24.560 --> 00:16:28.560]  這些全部你都不需要理會
[00:16:28.560 --> 00:16:30.560]  等於保羅告訴我們
[00:16:30.560 --> 00:16:32.560]  在哥倫多後書十一章裏面
[00:16:32.560 --> 00:16:35.560]  講到他自己做牧者的一些經歷
[00:16:35.560 --> 00:16:36.560]  我不用詳細讀了
[00:16:36.560 --> 00:16:38.560]  大家都很熟悉這篇經文
[00:16:38.560 --> 00:16:40.560]  我們有很多不同的危險
[00:16:40.560 --> 00:16:44.560]  面對很多心裏面的重擔
[00:16:44.560 --> 00:16:49.560]  保羅說我是不是基督的僕人
[00:16:49.560 --> 00:16:51.560]  我更加是
[00:16:51.560 --> 00:16:54.560]  屢次走遠路 做這做那
[00:16:54.560 --> 00:16:58.560]  是身心俱疲
[00:16:58.560 --> 00:17:02.560]  今天我看到我的童工隊工裏面
[00:17:02.560 --> 00:17:05.560]  絕大部份的童工
[00:17:05.560 --> 00:17:06.560]  我都知道
[00:17:06.560 --> 00:17:07.560]  不要說絕大部份
[00:17:07.560 --> 00:17:09.560]  其實所有的童工都是
[00:17:09.560 --> 00:17:12.560]  都是真的做到癱癱腰
[00:17:12.560 --> 00:17:15.560]  不要說那些working hours
[00:17:15.560 --> 00:17:19.560]  我舉個例子就是巴塞吉利安
[00:17:19.560 --> 00:17:24.560]  除了要處理很多行政運作上的事情
[00:17:24.560 --> 00:17:26.560]  還要教
[00:17:26.560 --> 00:17:30.560]  我給他塞了個絲毛
[00:17:30.560 --> 00:17:32.560]  無論幾個學生
[00:17:32.560 --> 00:17:33.560]  雖然是小學生
[00:17:33.560 --> 00:17:35.560]  你都要預備 都要教
[00:17:35.560 --> 00:17:38.560]  又要教很多課 又要講道
[00:17:38.560 --> 00:17:41.560]  有時還會派他去其他堂所去講道
[00:17:41.560 --> 00:17:47.560]  昨天還要拉他去派飯 派食物
[00:17:47.560 --> 00:17:50.560]  我想這些勞苦是
[00:17:50.560 --> 00:17:54.560]  每一個前代我們都需要去面對
[00:17:54.560 --> 00:17:56.560]  所以如果你做牧者的
[00:17:56.560 --> 00:17:57.560]  或者想著做牧者的
[00:17:57.560 --> 00:18:01.560]  你不要想著過一個舒適的生活
[00:18:01.560 --> 00:18:02.560]  這是第一件事
[00:18:02.560 --> 00:18:04.560]  保羅提醒牧者的
[00:18:04.560 --> 00:18:05.560]  第二件事
[00:18:05.560 --> 00:18:07.560]  我們叫督導
[00:18:07.560 --> 00:18:10.560]  這個字在和修本的譯叫督導
[00:18:10.560 --> 00:18:13.560]  其實這個字是有兩個意思的
[00:18:13.560 --> 00:18:14.560]  第一個意思就是
[00:18:14.560 --> 00:18:19.560]  好像動物 鴨媽媽在前面保護著鴨仔走
[00:18:19.560 --> 00:18:21.560]  有時看過一些片都覺得有趣
[00:18:21.560 --> 00:18:23.560]  鴨媽媽在前面走
[00:18:23.560 --> 00:18:25.560]  那些鴨仔就跟著牠
[00:18:25.560 --> 00:18:27.560]  跟著牠有兩個意思
[00:18:27.560 --> 00:18:29.560]  第一個意思就是保護
[00:18:29.560 --> 00:18:31.560]  你走先 死先
[00:18:31.560 --> 00:18:33.560]  你前面有危險
[00:18:33.560 --> 00:18:35.560]  你鴨媽媽要頂著先
[00:18:35.560 --> 00:18:36.560]  保護那些鴨仔
[00:18:36.560 --> 00:18:38.560]  第二件事就是引導
[00:18:38.560 --> 00:18:39.560]  引領你們
[00:18:39.560 --> 00:18:40.560]  他要保護你們
[00:18:40.560 --> 00:18:41.560]  引領你們
[00:18:41.560 --> 00:18:43.560]  這個也是我們做牧者的
[00:18:43.560 --> 00:18:47.560]  上帝給我們要去牧養群羊的一個託付
[00:18:47.560 --> 00:18:49.560]  就是這班人我們要去保護
[00:18:49.560 --> 00:18:51.560]  也要去引導他們
[00:18:51.560 --> 00:18:53.560]  要幫助他們
[00:18:53.560 --> 00:18:55.560]  這個新學譯也比較好
[00:18:55.560 --> 00:18:57.560]  新學譯就是照管
[00:18:57.560 --> 00:18:58.560]  譯叫照管
[00:18:58.560 --> 00:19:00.560]  就是照顧和管理
[00:19:00.560 --> 00:19:02.560]  照顧就是保護
[00:19:02.560 --> 00:19:04.560]  管理就是你要管著他們
[00:19:04.560 --> 00:19:08.560]  帶領他們去到上帝的當中
[00:19:08.560 --> 00:19:10.560]  還有第三
[00:19:10.560 --> 00:19:12.560]  是更加重要的
[00:19:12.560 --> 00:19:14.560]  要勸誡
[00:19:14.560 --> 00:19:16.560]  中文叫做勸誡
[00:19:16.560 --> 00:19:18.560]  當代聖經
[00:19:18.560 --> 00:19:20.560]  我覺得也比較好
[00:19:20.560 --> 00:19:22.560]  叫做善誘
[00:19:22.560 --> 00:19:24.560]  J.P.Phillips的英文
[00:19:24.560 --> 00:19:25.560]  我覺得也最好
[00:19:25.560 --> 00:19:27.560]  Keep you on the right path
[00:19:27.560 --> 00:19:30.560]  John McArthur
[00:19:30.560 --> 00:19:32.560]  說這個詞的英文
[00:19:32.560 --> 00:19:35.560]  應該是spiritual consultation
[00:19:37.560 --> 00:19:40.560]  就是當頂姐妹離開正道的時候
[00:19:40.560 --> 00:19:42.560]  我們是不是一腳伸開她
[00:19:42.560 --> 00:19:44.560]  趕她出教會就算了
[00:19:44.560 --> 00:19:47.560]  又或者我們需要用一些方法
[00:19:47.560 --> 00:19:49.560]  去幫他們
[00:19:49.560 --> 00:19:51.560]  那個方法不一定是哄
[00:19:51.560 --> 00:19:53.560]  不一定是要罵
[00:19:53.560 --> 00:19:56.560]  要用所有可以用到的方法
[00:19:56.560 --> 00:19:58.560]  好像保羅一樣
[00:19:58.560 --> 00:20:00.560]  他用不同的方法
[00:20:00.560 --> 00:20:02.560]  又勸又罵又教
[00:20:02.560 --> 00:20:05.560]  又用其他的方式
[00:20:05.560 --> 00:20:08.560]  令到那些人能夠走回
[00:20:08.560 --> 00:20:10.560]  上帝為他們預備的正路
[00:20:10.560 --> 00:20:12.560]  這件事是需要一些
[00:20:12.560 --> 00:20:13.560]  一樣很重要
[00:20:13.560 --> 00:20:14.560]  一會兒我結尾的時候
[00:20:14.560 --> 00:20:16.560]  才說這件事是什麼
[00:20:16.560 --> 00:20:18.560]  但這個是
[00:20:18.560 --> 00:20:20.560]  上帝要我們去做的事
[00:20:20.560 --> 00:20:22.560]  一腳伸開那些人
