
[00:00:00.000 --> 00:00:02.760]  都想多謝姊妹們為我們預備詩歌
[00:01:08.000 --> 00:01:13.000]  耶穌是一個不被信任的人
[00:01:13.000 --> 00:01:16.000]  耶穌是一個不被信任的人
[00:01:16.000 --> 00:01:18.000]  因為耶穌的降生
[00:01:18.000 --> 00:01:19.000]  因為耶穌的降生
[00:01:19.000 --> 00:01:22.000]  甚至其實你細心去看耶穌的教導
[00:01:22.000 --> 00:01:23.000]  甚至其實你細心去看耶穌的教導
[00:01:23.000 --> 00:01:24.000]  和祂的行事
[00:01:24.000 --> 00:01:26.000]  甚至是主耶穌的恩典
[00:01:26.000 --> 00:01:30.000]  其實是帶著一種冒犯性的
[00:01:30.000 --> 00:01:33.000]  甚至你看主耶穌的恩典降生
[00:01:33.000 --> 00:01:34.000]  還有祂的恩典
[00:01:34.000 --> 00:01:36.000]  還有祂的教導
[00:01:36.000 --> 00:01:38.000]  是帶著一種冒犯性的
[00:01:38.000 --> 00:01:40.000]  其實意思是聖誕本身
[00:01:40.000 --> 00:01:45.000]  是會為人帶來一種冒犯的感覺
[00:01:45.000 --> 00:01:47.000]  所以本身聖誕的意思是
[00:01:47.000 --> 00:01:50.000]  會為了人帶來一種冒犯的感覺
[00:01:50.000 --> 00:01:51.000]  為什麼會是這樣呢
[00:01:51.000 --> 00:01:52.000]  為什麼是這樣
[00:01:52.000 --> 00:01:54.000]  今天的訊息就是幫助我們
[00:01:54.000 --> 00:01:57.000]  從這個角度去思想聖誕
[00:01:57.000 --> 00:01:59.000]  今天的訊息幫助我們
[00:01:59.000 --> 00:02:01.000]  從這個角度去思想聖誕
[00:02:01.000 --> 00:02:03.000]  讓我們首先低頭祈禱
[00:02:03.000 --> 00:02:05.000]  讓我們首先低頭禱告
[00:02:05.000 --> 00:02:06.000]  親愛的恩主 我們感謝你
[00:02:06.000 --> 00:02:08.000]  親愛的恩主 我們感謝你
[00:02:08.000 --> 00:02:10.000]  祢是創天造地的神
[00:02:10.000 --> 00:02:12.000]  祢是創天造地的神
[00:02:12.000 --> 00:02:15.000]  高高在上 佩得一切榮耀
[00:02:15.000 --> 00:02:17.000]  高高在上 佩得一切榮耀
[00:02:17.000 --> 00:02:19.000]  祢卻捨身倒空自己
[00:02:19.000 --> 00:02:21.000]  祢卻捨身倒空自己
[00:02:21.000 --> 00:02:24.000]  成為嬰孩來到世上
[00:02:24.000 --> 00:02:26.000]  成為嬰孩來到世上
[00:02:26.000 --> 00:02:29.000]  更加為了我們這群罪人去救贖
[00:02:29.000 --> 00:02:32.000]  更加為了我們這群罪人去救贖
[00:02:32.000 --> 00:02:33.000]  求主祢幫助我們
[00:02:33.000 --> 00:02:34.000]  求主祢幫助我們
[00:02:34.000 --> 00:02:36.000]  叫我們真的明白
[00:02:36.000 --> 00:02:39.000]  主耶穌祢來到世上的意義和目的
[00:02:39.000 --> 00:02:40.000]  讓我們真正明白
[00:02:40.000 --> 00:02:43.000]  主耶穌祢來到世上的意義和目的
[00:02:43.000 --> 00:02:45.000]  叫我們明白永生並非將來的事
[00:02:45.000 --> 00:02:46.000]  而是今天的事
[00:02:46.000 --> 00:02:49.000]  叫我們明白永生不是將來的事
[00:02:49.000 --> 00:02:51.000]  叫我們認識主耶穌基督
[00:02:51.000 --> 00:02:53.000]  叫我們認識主耶穌基督
[00:02:53.000 --> 00:02:55.000]  和祢有血有肉的交通
[00:02:55.000 --> 00:02:57.000]  和祢有血有肉的交通
[00:02:57.000 --> 00:02:59.000]  我們禱告祈求奉耶穌基督的名
[00:02:59.000 --> 00:03:01.000]  我們禱告祈求奉耶穌基督的名
[00:03:01.000 --> 00:03:03.000]  阿們
[00:03:03.000 --> 00:03:05.000]  有一個概念我想和大家分享
[00:03:05.000 --> 00:03:07.000]  有一個概念我想和大家分享
[00:03:07.000 --> 00:03:09.000]  近幾年我經常說
[00:03:09.000 --> 00:03:11.000]  近幾年我經常說
[00:03:11.000 --> 00:03:14.000]  我相信大家從不同的渠道都聽過這個概念
[00:03:14.000 --> 00:03:17.000]  我相信大家從不同的渠道都聽過這個概念
[00:03:17.000 --> 00:03:20.000]  甚至大家都被這個概念影響到都不奇怪
[00:03:20.000 --> 00:03:23.000]  甚至大家都被這個概念影響到都不奇怪
[00:03:23.000 --> 00:03:25.000]  其實無論你看新聞
[00:03:25.000 --> 00:03:26.000]  其實無論你看新聞
[00:03:26.000 --> 00:03:28.000]  或者你在社交媒體上面
[00:03:28.000 --> 00:03:30.000]  或者你在社交媒體上面
[00:03:30.000 --> 00:03:32.000]  你都有接觸過這個概念
[00:03:32.000 --> 00:03:34.000]  你都有接觸過這個概念
[00:03:34.000 --> 00:03:36.000]  這個概念就是
[00:03:36.000 --> 00:03:38.000]  這個概念就是Misinformation
[00:03:38.000 --> 00:03:40.000]  誤傳資訊
[00:03:40.000 --> 00:03:42.000]  這個概念叫做誤傳資訊
[00:03:42.000 --> 00:03:44.000]  什麼來的呢
[00:03:44.000 --> 00:03:46.000]  可以是虛假的訊息
[00:03:46.000 --> 00:03:48.000]  可以是虛假的訊息
[00:03:48.000 --> 00:03:50.000]  或者是半真半假的訊息
[00:03:50.000 --> 00:03:52.000]  或者是半真半假的訊息
[00:03:52.000 --> 00:03:54.000]  或者是半真半假的訊息
[00:03:54.000 --> 00:03:56.000]  留意的是傳的人
[00:03:56.000 --> 00:03:58.000]  其實他都未必有能力去分辨訊息的真假
[00:03:58.000 --> 00:04:00.000]  其實他都未必有能力去分辨訊息的真假
[00:04:00.000 --> 00:04:02.000]  其實他都未必有能力去分辨訊息的真假
[00:04:02.000 --> 00:04:04.000]  留意到即使是傳的人
[00:04:04.000 --> 00:04:06.000]  也未必有能力分辨訊息的真假
[00:04:06.000 --> 00:04:08.000]  那就傳開去啦
[00:04:08.000 --> 00:04:10.000]  很大影響
[00:04:10.000 --> 00:04:12.000]  訊息就被傳開了有很大的影響
[00:04:12.000 --> 00:04:14.000]  從前我們經常都說
[00:04:14.000 --> 00:04:16.000]  有張照片就大概都猜到什麼事情
[00:04:16.000 --> 00:04:18.000]  有張照片就大概都猜到什麼事情
[00:04:18.000 --> 00:04:20.000]  從前我們說看見照片就大概猜到是什麼事了
[00:04:20.000 --> 00:04:22.000]  從前我們說看見照片就大概猜到是什麼事了
[00:04:22.000 --> 00:04:24.000]  但是今天就未必
[00:04:24.000 --> 00:04:26.000]  但是今天就未必
[00:04:26.000 --> 00:04:28.000]  我做了一個實驗
[00:04:28.000 --> 00:04:30.000]  我做了一個實驗
[00:04:30.000 --> 00:04:32.000]  等一下我會給大家看幾張照片
[00:04:32.000 --> 00:04:34.000]  等一下我會給大家看幾張照片
[00:04:34.000 --> 00:04:36.000]  是我用一個人工智能的軟件叫做Deepfake
[00:04:36.000 --> 00:04:38.000]  是我用一個人工智能的軟件叫做Deepfake
[00:04:38.000 --> 00:04:40.000]  是我用一個人工智能的軟件叫做Deepfake
[00:04:40.000 --> 00:04:44.000]  我的照片基本上都是用電腦自動生成出來的
[00:04:44.000 --> 00:04:46.000]  我的照片基本上都是用電腦自動生成出來的
[00:04:46.000 --> 00:04:48.000]  我的照片基本上都是用電腦自動生成出來的
[00:04:48.000 --> 00:04:50.000]  我的照片基本上都是用電腦自動生成出來的
[00:04:50.000 --> 00:04:52.000]  我的照片基本上都是用電腦自動生成出來的
[00:04:52.000 --> 00:04:54.000]  我的照片基本上都是用電腦自動生成出來的
[00:04:54.000 --> 00:04:56.000]  我的照片基本上都是用電腦自動生成出來的
[00:04:56.000 --> 00:04:58.000]  我的照片基本上都是用電腦自動生成出來的
[00:04:58.000 --> 00:05:00.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:00.000 --> 00:05:02.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:02.000 --> 00:05:04.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:04.000 --> 00:05:06.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:06.000 --> 00:05:10.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:10.000 --> 00:05:12.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:12.000 --> 00:05:14.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:14.000 --> 00:05:16.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:16.000 --> 00:05:18.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:18.000 --> 00:05:20.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:20.000 --> 00:05:22.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:22.000 --> 00:05:24.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:24.000 --> 00:05:26.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:26.000 --> 00:05:28.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:28.000 --> 00:05:30.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:30.000 --> 00:05:32.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:32.000 --> 00:05:36.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:36.000 --> 00:05:38.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:38.000 --> 00:05:40.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:40.000 --> 00:05:42.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:42.000 --> 00:05:44.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:44.000 --> 00:05:46.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:46.000 --> 00:05:48.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:48.000 --> 00:05:50.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:50.000 --> 00:05:52.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:52.000 --> 00:05:54.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:54.000 --> 00:05:56.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:56.000 --> 00:05:58.000]  我的照片基本上都是用電腦自動生成出來的
[00:05:58.000 --> 00:06:02.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:02.000 --> 00:06:04.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:04.000 --> 00:06:06.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:06.000 --> 00:06:08.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:08.000 --> 00:06:10.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:10.000 --> 00:06:12.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:12.000 --> 00:06:14.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:14.000 --> 00:06:16.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:16.000 --> 00:06:18.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:18.000 --> 00:06:20.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:20.000 --> 00:06:22.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:22.000 --> 00:06:24.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:24.000 --> 00:06:28.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:28.000 --> 00:06:30.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:30.000 --> 00:06:32.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:32.000 --> 00:06:34.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:34.000 --> 00:06:36.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:36.000 --> 00:06:38.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:38.000 --> 00:06:40.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:40.000 --> 00:06:42.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:42.000 --> 00:06:44.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:44.000 --> 00:06:46.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:46.000 --> 00:06:48.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:48.000 --> 00:06:50.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:50.000 --> 00:06:54.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:54.000 --> 00:06:56.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:56.000 --> 00:06:58.000]  我的照片基本上都是用電腦自動生成出來的
[00:06:58.000 --> 00:07:00.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:00.000 --> 00:07:02.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:02.000 --> 00:07:04.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:04.000 --> 00:07:06.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:06.000 --> 00:07:08.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:08.000 --> 00:07:10.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:10.000 --> 00:07:12.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:12.000 --> 00:07:14.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:14.000 --> 00:07:16.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:16.000 --> 00:07:20.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:20.000 --> 00:07:22.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:22.000 --> 00:07:24.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:24.000 --> 00:07:26.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:26.000 --> 00:07:28.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:28.000 --> 00:07:30.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:30.000 --> 00:07:32.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:32.000 --> 00:07:34.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:34.000 --> 00:07:36.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:36.000 --> 00:07:38.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:38.000 --> 00:07:40.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:40.000 --> 00:07:42.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:42.000 --> 00:07:46.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:46.000 --> 00:07:48.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:48.000 --> 00:07:50.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:50.000 --> 00:07:52.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:52.000 --> 00:07:54.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:54.000 --> 00:07:56.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:56.000 --> 00:07:58.000]  我的照片基本上都是用電腦自動生成出來的
[00:07:58.000 --> 00:08:00.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:00.000 --> 00:08:02.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:02.000 --> 00:08:04.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:04.000 --> 00:08:06.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:06.000 --> 00:08:08.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:08.000 --> 00:08:12.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:12.000 --> 00:08:14.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:14.000 --> 00:08:16.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:16.000 --> 00:08:18.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:18.000 --> 00:08:20.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:20.000 --> 00:08:22.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:22.000 --> 00:08:24.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:24.000 --> 00:08:26.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:26.000 --> 00:08:28.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:28.000 --> 00:08:30.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:30.000 --> 00:08:32.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:32.000 --> 00:08:34.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:34.000 --> 00:08:38.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:38.000 --> 00:08:40.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:40.000 --> 00:08:42.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:42.000 --> 00:08:44.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:44.000 --> 00:08:46.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:46.000 --> 00:08:48.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:48.000 --> 00:08:50.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:50.000 --> 00:08:52.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:52.000 --> 00:08:54.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:54.000 --> 00:08:56.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:56.000 --> 00:08:58.000]  我的照片基本上都是用電腦自動生成出來的
[00:08:58.000 --> 00:09:00.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:00.000 --> 00:09:04.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:04.000 --> 00:09:06.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:06.000 --> 00:09:08.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:08.000 --> 00:09:10.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:10.000 --> 00:09:12.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:12.000 --> 00:09:14.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:14.000 --> 00:09:16.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:16.000 --> 00:09:18.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:18.000 --> 00:09:20.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:20.000 --> 00:09:22.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:22.000 --> 00:09:24.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:24.000 --> 00:09:26.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:26.000 --> 00:09:30.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:30.000 --> 00:09:32.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:32.000 --> 00:09:34.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:34.000 --> 00:09:36.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:36.000 --> 00:09:38.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:38.000 --> 00:09:40.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:40.000 --> 00:09:42.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:42.000 --> 00:09:44.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:44.000 --> 00:09:46.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:46.000 --> 00:09:48.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:48.000 --> 00:09:50.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:50.000 --> 00:09:52.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:52.000 --> 00:09:56.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:56.000 --> 00:09:58.000]  我的照片基本上都是用電腦自動生成出來的
[00:09:58.000 --> 00:10:00.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:00.000 --> 00:10:02.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:02.000 --> 00:10:04.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:04.000 --> 00:10:06.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:06.000 --> 00:10:08.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:08.000 --> 00:10:10.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:10.000 --> 00:10:12.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:12.000 --> 00:10:14.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:14.000 --> 00:10:16.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:16.000 --> 00:10:18.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:18.000 --> 00:10:22.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:22.000 --> 00:10:24.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:24.000 --> 00:10:26.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:26.000 --> 00:10:28.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:28.000 --> 00:10:30.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:30.000 --> 00:10:32.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:32.000 --> 00:10:34.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:34.000 --> 00:10:36.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:36.000 --> 00:10:38.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:38.000 --> 00:10:40.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:40.000 --> 00:10:42.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:42.000 --> 00:10:44.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:44.000 --> 00:10:48.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:48.000 --> 00:10:50.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:50.000 --> 00:10:52.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:52.000 --> 00:10:54.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:54.000 --> 00:10:56.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:56.000 --> 00:10:58.000]  我的照片基本上都是用電腦自動生成出來的
[00:10:58.000 --> 00:11:00.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:00.000 --> 00:11:02.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:02.000 --> 00:11:04.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:04.000 --> 00:11:06.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:06.000 --> 00:11:08.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:08.000 --> 00:11:10.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:10.000 --> 00:11:14.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:14.000 --> 00:11:16.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:16.000 --> 00:11:18.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:18.000 --> 00:11:20.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:20.000 --> 00:11:22.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:22.000 --> 00:11:24.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:24.000 --> 00:11:26.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:26.000 --> 00:11:28.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:28.000 --> 00:11:30.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:30.000 --> 00:11:32.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:32.000 --> 00:11:34.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:34.000 --> 00:11:36.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:36.000 --> 00:11:40.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:40.000 --> 00:11:42.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:42.000 --> 00:11:44.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:44.000 --> 00:11:46.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:46.000 --> 00:11:48.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:48.000 --> 00:11:50.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:50.000 --> 00:11:52.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:52.000 --> 00:11:54.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:54.000 --> 00:11:56.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:56.000 --> 00:11:58.000]  我的照片基本上都是用電腦自動生成出來的
[00:11:58.000 --> 00:12:00.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:00.000 --> 00:12:02.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:02.000 --> 00:12:06.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:06.000 --> 00:12:08.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:08.000 --> 00:12:10.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:10.000 --> 00:12:12.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:12.000 --> 00:12:14.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:14.000 --> 00:12:16.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:16.000 --> 00:12:18.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:18.000 --> 00:12:20.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:20.000 --> 00:12:22.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:22.000 --> 00:12:24.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:24.000 --> 00:12:26.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:26.000 --> 00:12:28.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:28.000 --> 00:12:32.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:32.000 --> 00:12:34.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:34.000 --> 00:12:36.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:36.000 --> 00:12:38.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:38.000 --> 00:12:40.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:40.000 --> 00:12:42.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:42.000 --> 00:12:44.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:44.000 --> 00:12:46.000]  我的照片基本上都是用電腦自動生成出來的
[00:12:46.000 --> 00:12:48.000]  我的照片基本上都是用電腦自動生成出來的
