
[00:00:00.000 --> 00:00:03.080]  在整個羅馬書一開宗明義
[00:02:05.200 --> 00:02:06.560]  不是牧師都可以做這些事情的
[00:02:06.560 --> 00:02:08.760]  所有的信徒都做了這些事情
[00:02:08.760 --> 00:02:09.720]  那牧師又做些什麼呢
[00:02:09.720 --> 00:02:11.240]  我不介意牧師不用做事
[00:02:11.240 --> 00:02:13.480]  問題是
[00:02:13.480 --> 00:02:15.880]  我們如何界分這一切的東西
[00:02:15.880 --> 00:02:17.040]  我更加不介意
[00:02:17.040 --> 00:02:18.840]  這個世界多了一千萬個牧師
[00:02:18.840 --> 00:02:19.440]  你明白我說的
[00:02:19.440 --> 00:02:20.600]  我完全不介意
[00:02:20.600 --> 00:02:24.080]  我不是因爲介意多了人好像來搶飯碗
[00:02:24.080 --> 00:02:26.080]  所以我要保障我的權益
[00:02:26.080 --> 00:02:27.080]  不是對不起
[00:02:27.080 --> 00:02:30.240]  現在的問題是當這些混亂出來之後
[00:02:30.240 --> 00:02:32.560]  那個後果是不堪的
[00:02:32.560 --> 00:02:34.400]  因爲上帝是有秩序的
[00:02:34.400 --> 00:02:37.360]  上帝做事是有層次的
[00:02:37.360 --> 00:02:42.640]  怎麼可能我們自己走去混亂了整個的信仰
[00:02:42.640 --> 00:02:44.800]  和整個天國的觀念呢
[00:02:44.800 --> 00:02:48.160]  如果用來混亂的就是魔鬼的工作
[00:02:48.160 --> 00:02:50.080]  不要忘記有些人已經是
[00:02:50.080 --> 00:02:55.360]  不經意地將魔鬼的影響帶進了教會里面
[00:02:55.360 --> 00:02:56.240]  我們看看
[00:02:56.240 --> 00:02:58.320]  我今天想從兩方面去看
[00:02:58.320 --> 00:03:01.840]  整個羅馬書一章一到十五節講的什麼回事
[00:03:01.840 --> 00:03:03.760]  第一 保羅要自我介紹
[00:03:03.760 --> 00:03:06.960]  因爲他和羅馬教會是完全沒有一種牧羊的關係
[00:03:06.960 --> 00:03:08.480]  他在自我介紹裏面
[00:03:08.480 --> 00:03:10.640]  他一開宗明義就講到科罕的問題
[00:03:10.640 --> 00:03:11.200]  他說
[00:03:11.200 --> 00:03:12.280]  我第一章第一節裏面
[00:03:12.280 --> 00:03:15.120]  我保羅是蒙趙作使徒的
[00:03:15.120 --> 00:03:17.840]  他是在整個救恩歷史裏面
[00:03:17.840 --> 00:03:19.640]  在整個上帝的救恩歷史裏面
[00:03:19.640 --> 00:03:23.600]  他佔了一個重要的環節
[00:03:23.600 --> 00:03:27.720]  這個環節是使徒要成就的事情
[00:03:27.720 --> 00:03:29.720]  我又很明白
[00:03:29.720 --> 00:03:30.800]  因爲我有朋友
[00:03:30.800 --> 00:03:33.720]  他自己的卡片都印作使徒
[00:03:33.720 --> 00:03:36.200]  我又明白我有些朋友的卡片印作使徒
[00:03:36.200 --> 00:03:38.720]  他不敢大聲喊我是使徒
[00:03:38.720 --> 00:03:39.600]  我就很奇怪
[00:03:39.600 --> 00:03:43.320]  我試圖去了解這些使徒是不是使徒
[00:03:43.320 --> 00:03:46.640]  我很明白
[00:03:46.640 --> 00:03:49.640]  因爲當我自己廣納成爲使徒的時候
[00:03:49.640 --> 00:03:51.400]  我就好像回到教會里面
[00:03:51.400 --> 00:03:53.000]  擁有了那種使徒的權柄
[00:03:53.000 --> 00:03:56.200]  是不是你叫自己使徒就擁有了教會使徒的權柄呢
[00:03:56.200 --> 00:03:57.040]  如果是這樣的話
[00:03:57.040 --> 00:03:58.000]  你兒子的名字
[00:03:58.000 --> 00:03:59.240]  如果你姓董的話
[00:03:59.240 --> 00:04:02.280]  你就將兒子的名字叫做市長
[00:04:02.280 --> 00:04:05.120]  那你兒子也會被人叫做董事長
[00:04:05.120 --> 00:04:07.120]  無論他以後是office boy
[00:04:07.120 --> 00:04:09.160]  人家都說董事長過來幫我抹抹桌子
[00:04:09.160 --> 00:04:10.360]  多威風
[00:04:10.360 --> 00:04:14.240]  以後有人可以在公司裏面叫個董事長過來抹抹桌子
[00:04:14.240 --> 00:04:18.120]  我們不是把卡片改了名字
[00:04:18.120 --> 00:04:20.200]  或者被人安納成爲使徒
[00:04:20.200 --> 00:04:22.800]  我就是使徒
[00:04:22.800 --> 00:04:24.280]  我想說的是什麼呢
[00:04:24.280 --> 00:04:25.840]  我想說的是
[00:04:25.840 --> 00:04:29.400]  今天我們必須搞清楚聖經所說的東西
[00:04:29.400 --> 00:04:35.200]  今天有人試圖去混亂了整個神學的問題
[00:04:35.200 --> 00:04:37.200]  這些混亂神學的問題的人
[00:04:37.200 --> 00:04:39.520]  多半都是沒有受神學訓練的
[00:04:39.520 --> 00:04:41.400]  你凡是講這些東西的人
[00:04:41.400 --> 00:04:42.600]  都是沒有受神學訓練
[00:04:42.600 --> 00:04:44.560]  他不理解教會的歷史
[00:04:44.560 --> 00:04:49.240]  他不理解整個儀式背後的意義在哪裏
[00:04:49.240 --> 00:04:50.760]  所以他可以亂來亂做
[00:04:50.760 --> 00:04:52.360]  在街邊見到你帶着信主之後
[00:04:52.360 --> 00:04:56.680]  可以拿着抗族主義立刻幫你施浸
[00:04:56.680 --> 00:05:00.920]  這是很奇怪的事情
[00:05:00.920 --> 00:05:01.840]  我們明白
[00:05:01.840 --> 00:05:03.600]  保羅這裏提到的
[00:05:03.600 --> 00:05:04.680]  我是蒙召的
[00:05:04.680 --> 00:05:07.280]  一個人做使徒必須要是蒙召
[00:05:07.280 --> 00:05:08.400]  而在蒙召裏面
[00:05:08.400 --> 00:05:09.440]  他是全時間
[00:05:09.440 --> 00:05:10.240]  不要忘記
[00:05:10.240 --> 00:05:11.760]  保羅是全時間做使徒
[00:05:11.760 --> 00:05:13.960]  他是向外幫人傳呼
[00:05:13.960 --> 00:05:16.040]  他是有獨特的羣體
[00:05:16.040 --> 00:05:18.480]  他從來不回耶路撒冷傳呼
[00:05:18.480 --> 00:05:21.000]  因爲那羣不是他的羣體
[00:05:21.000 --> 00:05:23.160]  他回耶路撒冷就是做一個彙報
[00:05:23.160 --> 00:05:25.200]  開了一個很重要的會議
[00:05:25.200 --> 00:05:27.880]  因爲在耶路撒冷的猶太人
[00:05:27.880 --> 00:05:31.400]  不是他蒙召的那個羣體
[00:05:31.400 --> 00:05:35.360]  保羅非常清晰他的使命是要做些什麼的
[00:05:35.360 --> 00:05:36.880]  所以在這裏
[00:05:36.880 --> 00:05:38.440]  保羅完全不會混淆
[00:05:38.440 --> 00:05:40.160]  是因爲這個獨特的使命
[00:05:40.160 --> 00:05:42.000]  所以上帝將他分別出來
[00:05:42.000 --> 00:05:42.800]  第二
[00:05:42.800 --> 00:05:45.440]  保羅在大馬色路上遇到耶穌之後
[00:05:45.440 --> 00:05:46.640]  我想告訴你
[00:05:46.640 --> 00:05:48.720]  這十五節的經文是一點都不簡單的經文
[00:05:48.720 --> 00:05:50.000]  我一直講下去就開始明白
[00:05:50.000 --> 00:05:52.720]  爲什麼我要講這麼多東西才能解釋得到
[00:05:52.720 --> 00:05:54.360]  因爲當我們沒有背景的時候
[00:05:54.360 --> 00:05:54.920]  你不太明白
[00:05:54.920 --> 00:05:56.720]  你以爲就是一節經文讀完了
[00:05:56.720 --> 00:05:57.640]  接着讀第二節經文
[00:05:57.640 --> 00:05:58.280]  讀完第二節經文
[00:05:58.280 --> 00:05:59.000]  讀完第三節經文
[00:05:59.000 --> 00:05:59.560]  就這樣讀完了
[00:05:59.560 --> 00:06:00.320]  這十五節就讀完了
[00:06:00.320 --> 00:06:01.480]  就是讀完了
[00:06:01.480 --> 00:06:03.800]  其實他背後牽涉的東西非常複雜
[00:06:03.800 --> 00:06:05.960]  因爲保羅在大馬色路上遇到的
[00:06:05.960 --> 00:06:06.680]  這位耶穌
[00:06:06.680 --> 00:06:07.480]  這位復活的主
[00:06:07.480 --> 00:06:10.640]  他曾經保羅做了什麼事情?保羅是大發熱心
[00:06:10.640 --> 00:06:13.960]  他認爲基督教的興起是一個異端
[00:06:13.960 --> 00:06:16.680]  是一個危害了猶太教的宗教
[00:06:16.680 --> 00:06:20.160]  他在傳的那位耶穌並不是舊日的尼賽亞
[00:06:20.160 --> 00:06:22.160]  他說的復活是大話
[00:06:22.160 --> 00:06:24.960]  誰不知他在大馬色路上遇到這位復活的主
[00:06:24.960 --> 00:06:26.680]  令他黑眼了幾天
[00:06:26.680 --> 00:06:27.680]  在這幾天裏面
[00:06:27.680 --> 00:06:30.240]  他心碎開始安靜下來的時候
[00:06:30.240 --> 00:06:31.600]  他思考了很多問題
[00:06:31.600 --> 00:06:32.960]  直到他蒙照
[00:06:32.960 --> 00:06:34.000]  耶穌對他說
[00:06:34.000 --> 00:06:36.760]  你迫害的那位是神的兒子
[00:06:36.760 --> 00:06:38.080]  就是尼賽亞的時候
[00:06:38.080 --> 00:06:40.920]  我現在差派你到外邦
[00:06:40.920 --> 00:06:43.120]  成爲外邦的使徒
[00:06:43.120 --> 00:06:45.720]  保羅不是領受了這個呼召之後
[00:06:45.720 --> 00:06:48.040]  立刻去做宣教工作
[00:06:48.040 --> 00:06:49.000]  我們看看《加泰太書》
[00:06:49.000 --> 00:06:50.080]  保羅就透露了
[00:06:50.080 --> 00:06:53.640]  他去到曠野那裏有三年之久
[00:06:53.640 --> 00:06:55.280]  十幾年之後
[00:06:55.280 --> 00:06:57.440]  他才上耶路撒冷第一次見彼得
[00:06:57.440 --> 00:06:59.960]  就是說保羅整個的基督論
[00:06:59.960 --> 00:07:01.520]  保羅整個的教會論
[00:07:01.520 --> 00:07:03.000]  保羅整個的末世論
[00:07:03.000 --> 00:07:06.880]  都不是來自其他十一個使徒傳給他的
[00:07:06.880 --> 00:07:09.040]  是他自己在曠野裏面
[00:07:09.040 --> 00:07:11.040]  和這位主的關係
[00:07:11.040 --> 00:07:12.360]  他再去沉思
[00:07:12.360 --> 00:07:13.480]  再去思考
[00:07:13.480 --> 00:07:14.560]  聖經在說什麼
[00:07:14.560 --> 00:07:15.920]  我很難接受這個問題
[00:07:15.920 --> 00:07:17.840]  怎麼可能發生這個問題
[00:07:17.840 --> 00:07:20.560]  究竟福音是這羣人創造出來的
[00:07:20.560 --> 00:07:22.520]  還是有根有據
[00:07:22.520 --> 00:07:23.440]  他思考了很久
[00:07:23.440 --> 00:07:24.360]  他得到的結論
[00:07:24.360 --> 00:07:25.680]  這個福音的來源
[00:07:25.680 --> 00:07:27.880]  不是這羣人自己創立出來的
[00:07:27.880 --> 00:07:30.600]  耶穌不是創立一個新的宗教
[00:07:30.600 --> 00:07:32.800]  甚至近代有些時候他就說
[00:07:32.800 --> 00:07:34.800]  我在幾晚的福音祈禱有提到
[00:07:34.800 --> 00:07:35.680]  近代有神學家說
[00:07:35.680 --> 00:07:36.680]  耶穌的言論
[00:07:36.680 --> 00:07:39.720]  耶穌的教導是顛覆性的
[00:07:39.720 --> 00:07:41.200]  我想告訴你
[00:07:41.200 --> 00:07:43.160]  用顛覆性這兩個字去形容的時候
[00:07:43.160 --> 00:07:44.200]  我曾經都用過
[00:07:44.200 --> 00:07:45.280]  我曾經覺得都挺對
[00:07:45.280 --> 00:07:49.320]  但我現在思考的問題是這裏
[00:07:49.320 --> 00:07:50.760]  說耶穌的教導
[00:07:50.760 --> 00:07:53.440]  和他作爲顛覆性的人
[00:07:53.440 --> 00:07:55.960]  想借助這個形容
[00:07:55.960 --> 00:07:59.840]  他想做顛覆的行爲
[00:07:59.840 --> 00:08:01.280]  但耶穌沒有做顛覆
[00:08:01.280 --> 00:08:03.280]  所以要恢復
[00:08:03.280 --> 00:08:07.240]  恢復猶太教應該信的上帝是怎樣
[00:08:07.240 --> 00:08:10.000]  恢復亞當被創造
[00:08:10.000 --> 00:08:12.360]  第一個人類被創造應該是怎樣
[00:08:12.360 --> 00:08:14.400]  救恩不是顛覆的
[00:08:14.400 --> 00:08:18.800]  救恩是恢復我們人類應該有的東西
[00:08:18.800 --> 00:08:20.120]  就是這麼簡單的
[00:08:20.120 --> 00:08:20.760]  兄弟姐妹
[00:08:20.760 --> 00:08:23.720]  我們沒離開過創世紀
[00:08:23.720 --> 00:08:25.120]  我們完全沒離開過創世紀
[00:08:25.120 --> 00:08:27.840]  我們因爲墮落了之後
[00:08:27.840 --> 00:08:28.960]  我們的自我中心
[00:08:28.960 --> 00:08:32.200]  整個救恩是要挽救我們
[00:08:32.200 --> 00:08:34.440]  回到原先被創造
[00:08:34.440 --> 00:08:36.920]  所以所謂第一個亞當叫做亞當
[00:08:36.920 --> 00:08:39.520]  然後耶穌稱爲抹後的亞當
[00:08:39.520 --> 00:08:41.360]  我在這裏思考了很久
[00:08:41.360 --> 00:08:44.040]  在整個《以下書》的53章裏面
[00:08:44.040 --> 00:08:45.520]  形容那個受苦僕人
[00:08:45.520 --> 00:08:50.920]  豈不是在耶穌這三天所應驗的東西嗎
[00:08:50.920 --> 00:08:52.320]  由他被捉
[00:08:52.320 --> 00:08:53.520]  被審判
[00:08:53.520 --> 00:08:54.480]  被釘
[00:08:54.480 --> 00:08:55.560]  被埋葬
[00:08:55.560 --> 00:08:57.280]  然後復活
[00:08:57.280 --> 00:09:00.400]  有哪一個人還可以像耶穌那樣
[00:09:00.400 --> 00:09:03.680]  能夠完全應驗《以下書》的意願呢
[00:09:03.680 --> 00:09:04.560]  問題就在這裏
[00:09:04.560 --> 00:09:05.480]  問題就是
[00:09:05.480 --> 00:09:07.840]  兄弟姐妹你知不知道
[00:09:07.840 --> 00:09:10.000]  我在教務同工講《馬太福音》
[00:09:10.000 --> 00:09:11.040]  你就開始明白
[00:09:11.040 --> 00:09:12.880]  當時的民事派出所人
[00:09:12.880 --> 00:09:15.400]  是沒法接受耶穌就是尼賽亞
[00:09:15.400 --> 00:09:17.840]  因爲他們所信的尼賽亞是什麼形象
[00:09:17.840 --> 00:09:19.200]  他們所信的尼賽亞
[00:09:19.200 --> 00:09:24.040]  是絕對要帶領他們推翻羅馬王朝
[00:09:24.040 --> 00:09:31.280]  然後讓以色列國成爲一個強而有力的一個大國
[00:09:31.280 --> 00:09:32.880]  他們接受不了
[00:09:32.880 --> 00:09:36.280]  這麼魔鬼、這麼邪惡的羅馬帝國
[00:09:36.280 --> 00:09:40.080]  去統治他們
[00:09:40.080 --> 00:09:41.480]  但是弟兄姐妹
[00:09:41.480 --> 00:09:44.440]  我不知道上次講到的教務同工有沒有提到
[00:09:44.440 --> 00:09:46.120]  想清楚
[00:09:46.120 --> 00:09:47.320]  最終羅馬帝國
[00:09:47.320 --> 00:09:49.000]  在主要是多少年才滅亡
[00:09:49.000 --> 00:09:51.000]  你自己查一下歷史
[00:09:51.000 --> 00:09:54.280]  你自己查一下歷史
[00:09:54.280 --> 00:09:57.800]  如果我們不接受這個歷史
[00:09:57.800 --> 00:10:01.680]  也就是不接受上帝的主權安排
[00:10:01.680 --> 00:10:03.520]  今天有很多人是不接受的
[00:10:03.520 --> 00:10:05.120]  完全不接受
[00:10:05.120 --> 00:10:08.280]  所以他們會提出很多顛覆性的行動
[00:10:08.280 --> 00:10:09.400]  顛覆性的言詞
[00:10:09.400 --> 00:10:11.880]  顛覆性的論述
[00:10:11.880 --> 00:10:15.280]  是希望能夠推翻一些他們認爲錯的
[00:10:15.280 --> 00:10:17.200]  認爲是不對的東西
[00:10:17.200 --> 00:10:19.440]  但是耶穌自己本身要做些什麼
[00:10:19.440 --> 00:10:21.960]  耶穌所做的事情完全是源於
[00:10:21.960 --> 00:10:22.760]  有根有據
[00:10:22.760 --> 00:10:27.280]  源於在舊約的先知所講的說話
[00:10:27.280 --> 00:10:30.560]  所以保祿說這個福音不是我們創造出來的
[00:10:30.560 --> 00:10:32.280]  不是一個全新的福音
[00:10:32.280 --> 00:10:34.280]  是源於舊約裏面先知
[00:10:34.280 --> 00:10:38.120]  上帝藉着衆先知所宣講出來的
[00:10:38.120 --> 00:10:40.000]  是有根有據的
[00:10:40.000 --> 00:10:42.240]  是一脈相傳的
[00:10:42.240 --> 00:10:44.360]  我剛剛看到保祿在這裏
[00:10:44.360 --> 00:10:46.640]  他說福音的主角是誰呢
[00:10:46.640 --> 00:10:48.440]  福音的主角只有一個
[00:10:48.440 --> 00:10:49.600]  和你家人說一聲
[00:10:49.600 --> 00:10:51.600]  就是主耶穌基督
[00:10:51.600 --> 00:10:55.280]  如果我們沒有背景的話
[00:10:55.280 --> 00:10:58.200]  很難明白保祿這兩句話有什麼獨特性
[00:10:58.200 --> 00:10:59.560]  我從背面就開始知道
[00:10:59.560 --> 00:11:02.080]  保祿在三年多的抗議裏面
[00:11:02.080 --> 00:11:03.800]  他要面對很大的衝擊
[00:11:03.800 --> 00:11:05.200]  第一個大沖擊就是
[00:11:05.200 --> 00:11:08.240]  猶太教是一個什麼樣的宗教
[00:11:08.240 --> 00:11:12.040]  猶太教是一個一神論的宗教
[00:11:12.040 --> 00:11:13.080]  如果全世界的宗教
[00:11:13.080 --> 00:11:15.240]  我們簡單地分成兩類
[00:11:15.240 --> 00:11:17.840]  一個叫多神論的宗教
[00:11:17.840 --> 00:11:20.560]  一個叫一神論的宗教
[00:11:20.560 --> 00:11:21.280]  好了
[00:11:21.280 --> 00:11:24.240]  多神論宗教和一神論宗教的分別在哪裏
[00:11:24.240 --> 00:11:27.040]  一神論宗教要遇到極複雜
[00:11:27.040 --> 00:11:28.880]  極困難的問題
[00:11:28.880 --> 00:11:31.040]  多神論宗教是容易處理的
[00:11:31.040 --> 00:11:31.520]  很多問題
[00:11:31.520 --> 00:11:33.040]  我舉例子就知道了
[00:11:33.040 --> 00:11:36.840]  如果我好運
[00:11:36.840 --> 00:11:41.120]  我就說聖善的神賜福給我了
[00:11:41.120 --> 00:11:42.760]  如果我衰運
[00:11:42.760 --> 00:11:47.000]  我就說那些邪惡的神在追擊我
[00:11:47.000 --> 00:11:48.840]  這就很容易解釋了
[00:11:48.840 --> 00:11:49.840]  非常容易解釋
[00:11:49.840 --> 00:11:51.400]  我舉個例子給你們知道
[00:11:51.400 --> 00:11:55.600]  這種多神宗教的異原論神學
[00:11:55.600 --> 00:11:57.360]  完全入侵了
[00:11:57.360 --> 00:11:58.760]  我說完之後很抱怨
[00:11:58.760 --> 00:12:00.040]  我一定得罪我很多朋友
[00:12:00.040 --> 00:12:03.080]  我突然告訴你我得罪了很多朋友
[00:12:03.080 --> 00:12:10.200]  完全入侵了靈因第二波
[00:12:10.200 --> 00:12:13.480]  靈因運動的人士
[00:12:13.480 --> 00:12:14.880]  在《不經意》裏面
[00:12:14.880 --> 00:12:18.200]  將魔鬼無限量擴大
[00:12:18.200 --> 00:12:19.520]  擴大到什麼地步
[00:12:19.520 --> 00:12:23.280]  好像上帝和魔鬼不停地在打仗
[00:12:23.280 --> 00:12:25.280]  他們兩個是勢均力敵的
[00:12:25.280 --> 00:12:26.000]  你明不明白
[00:12:26.000 --> 00:12:27.600]  是可以比高低的
[00:12:27.600 --> 00:12:29.040]  有時上帝贏
[00:12:29.040 --> 00:12:30.200]  有時魔鬼贏
[00:12:30.200 --> 00:12:31.360]  什麼時候上帝贏呢
[00:12:31.360 --> 00:12:33.760]  我祈禱上帝就贏了
[00:12:33.760 --> 00:12:35.040]  你記不記得那首歌
[00:12:35.040 --> 00:12:36.840]  那首歌的神話有問題
[00:12:36.840 --> 00:12:41.360]  每一次我禱告都搖動你的手
[00:12:41.360 --> 00:12:44.440]  這首詩的禱告神話最大的問題是什麼
[00:12:44.440 --> 00:12:47.440]  原來我不禱告神的手不動的
[00:12:47.440 --> 00:12:50.080]  每一次禱告我都會搖動你的手
[00:12:50.080 --> 00:12:52.000]  神的手動得多厲害是什麼時候
[00:12:52.000 --> 00:12:55.360]  我越禁食上帝就越厲害
[00:12:55.360 --> 00:12:57.000]  你聽明白了嗎
[00:12:57.000 --> 00:13:00.760]  所以靈因運動的人就很強調禁食
[00:13:00.760 --> 00:13:01.400]  一定要禁食
[00:13:01.400 --> 00:13:04.040]  因爲上帝的力量是來自我禁食的
[00:13:04.040 --> 00:13:05.760]  我犧牲自己不喫東西
[00:13:05.760 --> 00:13:07.560]  我的能量就輸送到上帝那裏
[00:13:07.560 --> 00:13:08.840]  好像是這樣的
[00:13:08.840 --> 00:13:11.160]  他沒有詳細地形容給你聽
[00:13:11.160 --> 00:13:12.160]  不過是不斷強調
[00:13:12.160 --> 00:13:13.120]  你禁食啦
[00:13:13.120 --> 00:13:14.120]  你祈禱啦
[00:13:14.120 --> 00:13:15.160]  你越祈禱
[00:13:15.160 --> 00:13:16.360]  上帝就越工作
[00:13:16.360 --> 00:13:18.360]  好像上帝動不動呢
[00:13:18.360 --> 00:13:20.000]  是在乎信徒祈不祈禱
[00:13:20.000 --> 00:13:21.520]  還有在乎有多少人祈禱
[00:13:21.520 --> 00:13:23.960]  在乎祈禱了幾個小時
[00:13:23.960 --> 00:13:25.240]  所以現在不斷有人強調
[00:13:25.240 --> 00:13:27.240]  要累積幾個小時祈禱
[00:13:27.240 --> 00:13:30.240]  我又得罪了一些人
[00:13:30.240 --> 00:13:34.440]  這些錯誤的禱告神學
[00:13:34.440 --> 00:13:37.920]  現在充斥在教會里面
[00:13:37.920 --> 00:13:40.720]  我們知道這種二元的神學
[00:13:40.720 --> 00:13:46.320]  所以爲什麼在臨安教會里面崇拜
[00:13:46.320 --> 00:13:47.560]  一方面敬拜上帝
[00:13:47.560 --> 00:13:49.360]  另一方面他用盡很多力
[00:13:49.360 --> 00:13:50.520]  捆綁魔鬼
[00:13:50.520 --> 00:13:51.760]  吩咐魔鬼離開
[00:13:51.760 --> 00:13:53.080]  好像在敬拜裏面
[00:13:53.080 --> 00:13:54.640]  上帝臨坐是不夠的
[00:13:54.640 --> 00:13:56.400]  必須要信徒奉耶穌的名
[00:13:56.400 --> 00:13:57.040]  捆綁魔鬼
[00:13:57.040 --> 00:13:58.560]  魔鬼才能走
[00:13:58.560 --> 00:13:59.520]  上帝榮光臨坐
[00:13:59.520 --> 00:14:00.360]  魔鬼不會走的
[00:14:00.360 --> 00:14:01.360]  必須捆綁魔鬼
[00:14:01.360 --> 00:14:02.400]  魔鬼才能走
[00:14:02.400 --> 00:14:03.320]  上帝不夠能力
[00:14:03.320 --> 00:14:05.760]  我要幫他一把
[00:14:05.760 --> 00:14:08.720]  這種上帝和魔鬼是差不多
[00:14:08.720 --> 00:14:12.120]  和能力的角力情況
[00:14:12.120 --> 00:14:15.120]  常常在臨安第二波這種神學
[00:14:15.120 --> 00:14:18.400]  不經意地完全流露出來
[00:14:18.400 --> 00:14:20.880]  所以在臨安第二波里面的信徒
[00:14:20.880 --> 00:14:22.160]  到現在都是
[00:14:22.160 --> 00:14:23.800]  那種驚恐
[00:14:23.800 --> 00:14:24.640]  他們經常說
[00:14:24.640 --> 00:14:26.240]  今天我們不能夠蒙福
[00:14:26.240 --> 00:14:27.240]  因爲我們驚恐
[00:14:27.240 --> 00:14:28.240]  fear
[00:14:28.240 --> 00:14:29.400]  所以我們要割斷這些
[00:14:29.400 --> 00:14:30.680]  割斷那些
[00:14:30.680 --> 00:14:32.560]  但他永遠不會割斷一件事
[00:14:32.560 --> 00:14:35.640]  爲什麼你這麼驚恐魔鬼
[00:14:35.640 --> 00:14:41.760]  爲什麼你經常提起魔鬼
[00:14:41.760 --> 00:14:44.760]  我最近去越南
[00:14:44.760 --> 00:14:47.720]  聚會結束那一晚
[00:14:47.720 --> 00:14:49.200]  我和師母說
[00:14:49.200 --> 00:14:51.520]  都是一個完美的句號
[00:14:51.520 --> 00:14:53.640]  這個聚會結束了
[00:14:53.640 --> 00:14:55.000]  回到酒店
[00:14:55.000 --> 00:14:56.240]  預備睡個好覺
[00:14:56.240 --> 00:14:58.920]  明天早上坐飛機回香港
[00:14:58.920 --> 00:15:00.480]  誰知道凌晨兩點多
[00:15:00.480 --> 00:15:01.480]  我突然胃痛
[00:15:01.480 --> 00:15:03.160]  我很少腸胃病
[00:15:03.160 --> 00:15:04.160]  極少
[00:15:04.160 --> 00:15:06.720]  師母腸胃比我差
[00:15:06.720 --> 00:15:08.840]  那晚我喫了些很正常的東西
[00:15:08.840 --> 00:15:10.240]  你問我喫了些什麼很正常
[00:15:10.240 --> 00:15:11.440]  就是越南餐
