
[00:00:00.000 --> 00:00:05.000]  《錄音》或《錄影》的版權是屬於基督教宣導會不覺堂所有
[00:04:57.000 --> 00:05:03.000]  因為一說這些,就好像馬上將福音簡化
[00:05:03.000 --> 00:05:10.000]  但其實一條橋是不可能沒有起點和終點的
[00:05:10.000 --> 00:05:15.000]  正如我們早前在唐慶主日的講題裡
[00:05:15.000 --> 00:05:20.000]  都說到「以信為始,以信為終」很重要
[00:05:20.000 --> 00:05:25.000]  基督徒的人生的確不只是這個起點
[00:05:25.000 --> 00:05:29.000]  他決志舉手,然後就進入天堂
[00:05:29.000 --> 00:05:30.000]  就是這麼簡單
[00:05:30.000 --> 00:05:32.000]  中間那段路就是我們今天的生活
[00:05:32.000 --> 00:05:35.000]  是很重要的
[00:05:35.000 --> 00:05:38.000]  我們的使命是非常重要
[00:05:38.000 --> 00:05:41.000]  這個是有立足點的
[00:05:41.000 --> 00:05:47.000]  我們的使命不是為了培育一種使命感
[00:05:47.000 --> 00:05:49.000]  我們能夠實踐使命的感覺良好
[00:05:49.000 --> 00:05:51.000]  而製造一種使命
[00:05:51.000 --> 00:05:52.000]  完全不是
[00:05:52.000 --> 00:05:57.000]  我們的使命是基於清清楚楚的真理的事實
[00:05:57.000 --> 00:06:00.000]  是基於福音本身所反映的
[00:06:00.000 --> 00:06:02.000]  人人都需要的
[00:06:02.000 --> 00:06:07.000]  人生真實而終極的需要
[00:06:07.000 --> 00:06:11.000]  我們從羅馬書裡面學習福音的真理的時候
[00:06:11.000 --> 00:06:12.000]  我們常常聽
[00:06:12.000 --> 00:06:16.000]  甚至經常重複「因信正義,信耶穌,信耶穌」
[00:06:16.000 --> 00:06:22.000]  就覺得是否羅馬書其實是寫給微信的人呢?
[00:06:22.000 --> 00:06:23.000]  如果你有讀清楚
[00:06:23.000 --> 00:06:30.000]  你就知道它寫的不是街上那些微信的人
[00:06:30.000 --> 00:06:34.000]  羅馬書作為一封新約教會的書信
[00:06:34.000 --> 00:06:35.000]  是寫給教會的
[00:06:35.000 --> 00:06:38.000]  通用的不是像福音單章那樣派
[00:06:38.000 --> 00:06:44.000]  而是給當時已經信了主耶穌的基督徒
[00:06:44.000 --> 00:06:48.000]  不單止是給當時在羅馬外邦的地方
[00:06:48.000 --> 00:06:50.000]  那些從來不認識真神的人
[00:06:50.000 --> 00:06:55.000]  他們已經歸向了基督那些外邦的信徒
[00:06:55.000 --> 00:06:59.000]  也是給從前已經認識耶和華
[00:06:59.000 --> 00:07:01.000]  懂得舊約聖經的
[00:07:01.000 --> 00:07:06.000]  本身已經被稱為神子民的那些猶太人
[00:07:06.000 --> 00:07:07.000]  歸信了耶穌
[00:07:07.000 --> 00:07:12.000]  所以羅馬書是有兩方面的對象
[00:07:12.000 --> 00:07:15.000]  而羅馬書由第一章開始
[00:07:15.000 --> 00:07:17.000]  裡面是第十六節
[00:07:17.000 --> 00:07:18.000]  我們讀過的就指出
[00:07:18.000 --> 00:07:24.000]  猶太人和外邦人在基督的救恩面前都是一樣的
[00:07:24.000 --> 00:07:26.000]  什麼是一樣呢?
[00:07:26.000 --> 00:07:29.000]  就是在罪的問題上是一樣的
[00:07:29.000 --> 00:07:32.000]  猶太人不能夠自誇
[00:07:32.000 --> 00:07:37.000]  不能夠因為他們是神的子民就可以自誇
[00:07:37.000 --> 00:07:39.000]  而猶太人他們所誇的很多次是說
[00:07:39.000 --> 00:07:43.000]  他們由阿伯拉罕的年代就蒙神揀選
[00:07:43.000 --> 00:07:44.000]  他們是神的子民
[00:07:44.000 --> 00:07:46.000]  他們有上帝的律法
[00:07:46.000 --> 00:07:51.000]  引導他們進入神的恩典和神的國度
[00:07:51.000 --> 00:07:52.000]  當他們這樣自誇的時候
[00:07:52.000 --> 00:07:55.000]  其實這封書信的作者保羅
[00:07:55.000 --> 00:07:58.000]  他本身也是一個猶太人的領袖
[00:07:58.000 --> 00:08:01.000]  受過很嚴格的律法訓練
[00:08:01.000 --> 00:08:04.000]  他指出一個很重要的真相
[00:08:04.000 --> 00:08:08.000]  神是一位賞善罰惡的神
[00:08:08.000 --> 00:08:11.000]  無論是不是猶太人
[00:08:11.000 --> 00:08:15.000]  其實事實上是沒有真正的疑人
[00:08:15.000 --> 00:08:17.000]  是說連一個都沒有
[00:08:17.000 --> 00:08:22.000]  因為律法的功用原本就是叫人知罪
[00:08:22.000 --> 00:08:24.000]  伏在神的審判之下
[00:08:24.000 --> 00:08:28.000]  沒有人能夠真正滿足律法真正的要求
[00:08:28.000 --> 00:08:32.000]  所以律法不可以叫人真正的可以去稱義
[00:08:32.000 --> 00:08:35.000]  反而只能夠叫人知道自己做不到
[00:08:35.000 --> 00:08:38.000]  自己是一個罪人
[00:08:38.000 --> 00:08:39.000]  但在這個時刻
[00:08:39.000 --> 00:08:45.000]  就是神為所有的人提供永生的出路
[00:08:45.000 --> 00:08:48.000]  我們剛才所讀的21節開始說
[00:08:48.000 --> 00:08:53.000]  但如今神的義已經在律法之外顯明出來
[00:08:53.000 --> 00:08:56.000]  有律法和眾先之作見證
[00:08:56.000 --> 00:09:00.000]  那就是神的義直著相信耶穌
[00:09:00.000 --> 00:09:03.000]  臨到一切相信的人身上
[00:09:03.000 --> 00:09:07.000]  事實上這並沒有差別
[00:09:07.000 --> 00:09:10.000]  神的義在羅馬書裡面的意思就是
[00:09:10.000 --> 00:09:14.000]  是從神而來的賜給我們那個義
[00:09:14.000 --> 00:09:16.000]  又叫我們可以稱義
[00:09:16.000 --> 00:09:18.000]  是神賜給我們的
[00:09:18.000 --> 00:09:20.000]  而這個途徑也是公平的
[00:09:20.000 --> 00:09:21.000]  是符合神的公義
[00:09:21.000 --> 00:09:24.000]  因為無論是猶太人或者外邦人
[00:09:24.000 --> 00:09:27.000]  這個途徑都是一樣是沒有分別
[00:09:27.000 --> 00:09:31.000]  不單止在罪的問題上沒有分別
[00:09:31.000 --> 00:09:37.000]  在出路方面猶太人和外邦人兩者都沒有分別
[00:09:37.000 --> 00:09:40.000]  一條路和猶太人說的
[00:09:40.000 --> 00:09:46.000]  說到要遵行律法這種途徑是完全不同的
[00:09:46.000 --> 00:09:48.000]  不過雖然完全不同
[00:09:48.000 --> 00:09:51.000]  但是又不是完全新的發明
[00:09:51.000 --> 00:09:53.000]  因為經文說到
[00:09:53.000 --> 00:09:59.000]  舊約的律法和先知已經是為這件事作見證
[00:09:59.000 --> 00:10:02.000]  為它作見證的意思只是等它出現
[00:10:02.000 --> 00:10:04.000]  那現在就出現了
[00:10:04.000 --> 00:10:06.000]  基督就是彌賽亞
[00:10:06.000 --> 00:10:09.000]  這條路就是順靠耶穌基督的路
[00:10:09.000 --> 00:10:12.000]  去向一切相信的人開放
[00:10:12.000 --> 00:10:15.000]  猶太人和外邦人都是一樣
[00:10:15.000 --> 00:10:16.000]  是沒有分別
[00:10:16.000 --> 00:10:18.000]  分別是什麼呢
[00:10:18.000 --> 00:10:23.000]  他說你先是猶太人然後到外邦人
[00:10:23.000 --> 00:10:25.000]  審判的先是猶太人
[00:10:25.000 --> 00:10:29.000]  成為神的子民的又是先是猶太人
[00:10:29.000 --> 00:10:34.000]  所以這個福音雖然好像是有先有後
[00:10:34.000 --> 00:10:39.000]  但是在本質上在途徑上兩者是沒有分別的
[00:10:39.000 --> 00:10:42.000]  保羅基督說因為人人都犯了罪
[00:10:42.000 --> 00:10:46.000]  規決了神的榮耀得靠著神的恩典
[00:10:46.000 --> 00:10:52.000]  藉著在耶穌基督裡的救贖無常地稱議
[00:10:52.000 --> 00:10:55.000]  因為猶太人和外邦人都犯了罪
[00:10:55.000 --> 00:11:00.000]  沒有達到神創造人的時候原本的期望
[00:11:00.000 --> 00:11:04.000]  是不忠神的期望目標
[00:11:04.000 --> 00:11:06.000]  但是藉著這條新的路
[00:11:06.000 --> 00:11:10.000]  猶太人和外邦人都可以得到上帝的赦免
[00:11:10.000 --> 00:11:14.000]  恢復和神之間和好的關係
[00:11:14.000 --> 00:11:17.000]  能夠有這條這樣的出路
[00:11:17.000 --> 00:11:22.000]  是因為神對世人有百般的容忍
[00:11:22.000 --> 00:11:26.000]  在基督來臨之前是寬容人的罪
[00:11:26.000 --> 00:11:30.000]  也就是說沒有因為人的罪而毀滅這個世界
[00:11:30.000 --> 00:11:32.000]  以致有機會得到救恩
[00:11:32.000 --> 00:11:36.000]  是讓基督犧牲的死可以贖清我們的罪
[00:11:36.000 --> 00:11:38.000]  可以得到赦免
[00:11:38.000 --> 00:11:43.000]  而我們就可以憑著信心去領受這份恩典
[00:11:43.000 --> 00:11:48.000]  剛才那句話是無常地稱議
[00:11:48.000 --> 00:11:51.000]  稱議的意思就是藉著基督的救贖
[00:11:51.000 --> 00:11:56.000]  可以在神的面前站立得住
[00:11:56.000 --> 00:11:58.000]  沒有被判為有罪
[00:11:58.000 --> 00:12:00.000]  甚至是判為無罪
[00:12:00.000 --> 00:12:04.000]  是因為基督承擔了我們的罪
[00:12:04.000 --> 00:12:09.000]  而無常地去稱議
[00:12:09.000 --> 00:12:15.000]  無常的意思就是不用付出任何代價
[00:12:15.000 --> 00:12:18.000]  就好像我們今天處理合約的時候
[00:12:18.000 --> 00:12:21.000]  如果合約簽了之後
[00:12:21.000 --> 00:12:22.000]  如果毀約
[00:12:22.000 --> 00:12:24.000]  通常都是要一些賠償
[00:12:24.000 --> 00:12:27.000]  但有些情境就是說這件事很難搞
[00:12:27.000 --> 00:12:31.000]  如果雙方都不需要任何賠償
[00:12:31.000 --> 00:12:33.000]  這件事就容易解決
[00:12:33.000 --> 00:12:36.000]  就會採取一種無常解約
[00:12:36.000 --> 00:12:38.000]  這個大家都可以理解得到
[00:12:38.000 --> 00:12:43.000]  人與人之間在合約上無常的一種解約
[00:12:43.000 --> 00:12:45.000]  是一種協議
[00:12:45.000 --> 00:12:47.000]  雙方同意
[00:12:47.000 --> 00:12:53.000]  但無常地稱議是神伯伯賜給我們
[00:12:53.000 --> 00:12:58.000]  是因為我們根本付不起這個代價
[00:12:58.000 --> 00:13:00.000]  因為羅馬書告訴我們
[00:13:00.000 --> 00:13:03.000]  罪的公價乃是死
[00:13:03.000 --> 00:13:06.000]  一付代價就是完蛋了
[00:13:06.000 --> 00:13:08.000]  那就不行了
[00:13:08.000 --> 00:13:11.000]  況且就算付代價
[00:13:11.000 --> 00:13:15.000]  也不等於真正處理到罪的問題
[00:13:15.000 --> 00:13:19.000]  因為這個本來就是我們應該受的審判
[00:13:19.000 --> 00:13:21.000]  是應有的結果
[00:13:21.000 --> 00:13:24.000]  結果就是死亡
[00:13:24.000 --> 00:13:29.000]  只有耶穌基督作為神的兒子
[00:13:29.000 --> 00:13:34.000]  祂的死才能夠為我們贖罪
[00:13:34.000 --> 00:13:38.000]  接著說有什麼可誇的呢?
[00:13:38.000 --> 00:13:40.000]  一點也沒有
[00:13:40.000 --> 00:13:43.000]  根據什麼準則說沒有呢?
[00:13:43.000 --> 00:13:45.000]  是根據行為的準則嗎?
[00:13:45.000 --> 00:13:46.000]  不
[00:13:46.000 --> 00:13:48.000]  而是根據信心的準則
[00:13:48.000 --> 00:13:52.000]  因為我們認定人稱義是靠著信心
[00:13:52.000 --> 00:13:55.000]  不是靠著遵行律法
[00:13:55.000 --> 00:13:58.000]  難道神只是猶太人的神嗎?
[00:13:58.000 --> 00:14:01.000]  祂不也是外族人的神嗎?
[00:14:01.000 --> 00:14:04.000]  主的,祂也是外族人的神
[00:14:04.000 --> 00:14:06.000]  因為神只有一位
[00:14:06.000 --> 00:14:10.000]  既然人是不需要付出這個代價
[00:14:10.000 --> 00:14:13.000]  那就是沒有任何功勞
[00:14:13.000 --> 00:14:15.000]  所以就不可以誇了
[00:14:15.000 --> 00:14:18.000]  所以接著在第四章裡面也有說到
[00:14:18.000 --> 00:14:22.000]  如果人是做完工作得到報酬
[00:14:22.000 --> 00:14:24.000]  那是應得的
[00:14:24.000 --> 00:14:27.000]  那就不算是恩典了
[00:14:27.000 --> 00:14:30.000]  所以實際上
[00:14:30.000 --> 00:14:33.000]  律法是要叫人知罪
[00:14:33.000 --> 00:14:34.000]  知道自己有罪
[00:14:34.000 --> 00:14:35.000]  唯有信靠耶穌
[00:14:35.000 --> 00:14:37.000]  才可以去到稱義
[00:14:37.000 --> 00:14:42.000]  猶太人和外邦人都一樣沒有分別
[00:14:42.000 --> 00:14:44.000]  保羅再一步去到說
[00:14:44.000 --> 00:14:49.000]  如果只是好像猶太人那樣說
[00:14:49.000 --> 00:14:52.000]  要遵行律法才可以蒙神的約立的話
[00:14:52.000 --> 00:14:53.000]  這樣的話
[00:14:53.000 --> 00:14:56.000]  那這位神就只是猶太人的神
[00:14:56.000 --> 00:14:58.000]  因為祂給的方法只是猶太人才有
[00:14:58.000 --> 00:15:02.000]  但其實祂同時也是外邦人的神
[00:15:02.000 --> 00:15:04.000]  這不是說外邦人的偶像
[00:15:04.000 --> 00:15:07.000]  而是外邦人也是神創造的
[00:15:07.000 --> 00:15:09.000]  其實原本都是屬於神的
[00:15:09.000 --> 00:15:12.000]  只不過他們不知道是誰創造祂
[00:15:12.000 --> 00:15:17.000]  所以神是約立世上所有的人
[00:15:17.000 --> 00:15:19.000]  包括猶太人和外邦人
[00:15:19.000 --> 00:15:20.000]  神是所有人的神
[00:15:20.000 --> 00:15:22.000]  不只是猶太人的神
[00:15:22.000 --> 00:15:27.000]  而接納他們的是因為他們的信心
[00:15:27.000 --> 00:15:32.000]  所以既然人稱義是藉著信心
[00:15:32.000 --> 00:15:33.000]  而不是靠行為
[00:15:33.000 --> 00:15:34.000]  行為無可誇
[00:15:34.000 --> 00:15:37.000]  所以有很多人問過這個問題
[00:15:37.000 --> 00:15:39.000]  信心可不可以誇
[00:15:39.000 --> 00:15:40.000]  因信稱義
[00:15:40.000 --> 00:15:42.000]  這件事可不可以誇呢
[00:15:42.000 --> 00:15:44.000]  我就想起一件事
[00:15:44.000 --> 00:15:46.000]  大家可以這樣去想像
[00:15:46.000 --> 00:15:47.000]  這樣想像
[00:15:47.000 --> 00:15:49.000]  可能很多人有這種經驗
[00:15:49.000 --> 00:15:50.000]  就好像一個六十多歲的人
[00:15:50.000 --> 00:15:52.000]  穿高跟鞋很自然
[00:15:52.000 --> 00:15:54.000]  去複診
[00:15:54.000 --> 00:15:55.000]  複診之後
[00:15:55.000 --> 00:15:58.000]  醫生就說我有兩個消息告訴你
[00:15:58.000 --> 00:16:00.000]  兩個消息很多人害怕
[00:16:00.000 --> 00:16:02.000]  通常都是說一個好的一個壞的
[00:16:02.000 --> 00:16:03.000]  說誰先
[00:16:03.000 --> 00:16:04.000]  不過醫生就說
[00:16:04.000 --> 00:16:07.000]  這兩個都是好消息
[00:16:07.000 --> 00:16:09.000]  安樂了
[00:16:09.000 --> 00:16:10.000]  你隨便說吧
[00:16:10.000 --> 00:16:12.000]  兩個都是好消息
[00:16:12.000 --> 00:16:13.000]  第一個好消息就是
[00:16:13.000 --> 00:16:14.000]  今天跟你檢查
[00:16:14.000 --> 00:16:18.000]  你所有的指數都控制得很好
[00:16:18.000 --> 00:16:20.000]  可以繼續服藥
[00:16:20.000 --> 00:16:22.000]  回來複診就可以了
[00:16:22.000 --> 00:16:23.000]  那病人就問
[00:16:23.000 --> 00:16:25.000]  第二個好消息呢
[00:16:25.000 --> 00:16:30.000]  他說你下次再來複診的時間就免費了
[00:16:30.000 --> 00:16:31.000]  病人就說
[00:16:31.000 --> 00:16:32.000]  醫生你真是好人
[00:16:32.000 --> 00:16:34.000]  不得我的錢
[00:16:34.000 --> 00:16:36.000]  醫生就說不是我好人
[00:16:36.000 --> 00:16:37.000]  因為你下次來的時間
[00:16:37.000 --> 00:16:40.000]  已經可以有醫療券
[00:16:40.000 --> 00:16:42.000]  所以你不是很嚴重
[00:16:42.000 --> 00:16:43.000]  所以你給的錢不是很多
[00:16:43.000 --> 00:16:46.000]  夠給的了
[00:16:46.000 --> 00:16:49.000]  應該台下的哥哥姐姐有經驗
[00:16:49.000 --> 00:16:51.000]  病人就說
[00:16:51.000 --> 00:16:55.000]  我下次來其實可以介紹未足月
[00:16:55.000 --> 00:16:56.000]  未足月大家明白嗎
[00:16:56.000 --> 00:16:59.000]  未到生日的日期
[00:16:59.000 --> 00:17:01.000]  是不是未足月也有呢
[00:17:01.000 --> 00:17:02.000]  醫生就說
[00:17:02.000 --> 00:17:05.000]  政府只是計年份
[00:17:05.000 --> 00:17:08.000]  看醫生那天的年份
[00:17:08.000 --> 00:17:09.000]  減你出生的年份
[00:17:09.000 --> 00:17:12.000]  所以明年的時候
[00:17:12.000 --> 00:17:14.000]  一月一號就有了
[00:17:14.000 --> 00:17:18.000]  所以總之你六十五歲
[00:17:18.000 --> 00:17:19.000]  生日那年
[00:17:19.000 --> 00:17:21.000]  一月一號就可以有了
[00:17:21.000 --> 00:17:23.000]  那真是好
[00:17:23.000 --> 00:17:25.000]  那病人就問
[00:17:25.000 --> 00:17:27.000]  那我需不需要先申請
[00:17:27.000 --> 00:17:31.000]  到時候才來可以有醫療券呢
[00:17:31.000 --> 00:17:32.000]  醫生就說
[00:17:32.000 --> 00:17:33.000]  不用
[00:17:33.000 --> 00:17:34.000]  下次你來複診的時候
[00:17:34.000 --> 00:17:35.000]  我幫你辦好了
[00:17:35.000 --> 00:17:38.000]  你反正都要拿身份證出來
[00:17:38.000 --> 00:17:39.000]  都不用
[00:17:39.000 --> 00:17:41.000]  你來複診就可以了
[00:17:41.000 --> 00:17:43.000]  什麼都不用做
[00:17:43.000 --> 00:17:46.000]  這個病人可以免費看醫生拿藥
[00:17:46.000 --> 00:17:48.000]  未足月都可以享用
[00:17:48.000 --> 00:17:50.000]  連手續都不用自己做
[00:17:50.000 --> 00:17:52.000]  只是去醫生那裏複診
[00:17:52.000 --> 00:17:53.000]  給他治療就可以了
[00:17:53.000 --> 00:17:55.000]  不需要付任何代價
[00:17:55.000 --> 00:17:58.000]  只需要去接受就可以了
[00:17:58.000 --> 00:18:00.000]  彭遜
[00:18:00.000 --> 00:18:01.000]  接受耶穌基督
[00:18:01.000 --> 00:18:03.000]  就真的只是說
[00:18:03.000 --> 00:18:07.000]  接受這件事情
[00:18:07.000 --> 00:18:09.000]  你清楚它是真實
[00:18:09.000 --> 00:18:11.000]  清楚這不是禮物
[00:18:11.000 --> 00:18:13.000]  接受就可以了
[00:18:13.000 --> 00:18:14.000]  既然只是接受
[00:18:14.000 --> 00:18:17.000]  又有什麼可誇呢
[00:18:17.000 --> 00:18:19.000]  所以猶太人和岸邦人
[00:18:19.000 --> 00:18:21.000]  都是得到上帝的恩典
[00:18:21.000 --> 00:18:23.000]  不是靠自己的功德
[00:18:23.000 --> 00:18:25.000]  世人在神的面前
[00:18:25.000 --> 00:18:27.000]  乃是恩順稱義
[00:18:27.000 --> 00:18:28.000]  和律法無關
[00:18:28.000 --> 00:18:30.000]  如果和律法無關的時候
[00:18:30.000 --> 00:18:32.000]  如果從猶太人的角度裏面
[00:18:32.000 --> 00:18:34.000]  這讓我們借著信心
[00:18:34.000 --> 00:18:37.000]  使律法生效嗎
[00:18:37.000 --> 00:18:38.000]  絕對不是
[00:18:38.000 --> 00:18:42.000]  乃至反而是要鞏固律法
[00:18:42.000 --> 00:18:45.000]  那是不是律法完全沒有任何意義呢
[00:18:45.000 --> 00:18:47.000]  保羅說不是
[00:18:47.000 --> 00:18:48.000]  絕對不是
[00:18:48.000 --> 00:18:50.000]  因為耶穌基督
[00:18:50.000 --> 00:18:53.000]  要在十字架上為我們受死待贖
[00:18:53.000 --> 00:18:54.000]  正正是因為
[00:18:54.000 --> 00:18:58.000]  彰顯出律法背後上帝的公義
[00:18:58.000 --> 00:19:00.000]  律法是很有意義的
[00:19:00.000 --> 00:19:02.000]  保羅是要指出在舊約裏面
[00:19:02.000 --> 00:19:05.000]  阿伯拉罕作為信心之父
[00:19:05.000 --> 00:19:09.000]  是一個恩順稱義很明顯的例子
[00:19:09.000 --> 00:19:14.000]  如果一個人靠行為能夠稱義的話
[00:19:14.000 --> 00:19:16.000]  哪個行為好呢
[00:19:16.000 --> 00:19:17.000]  在猶太人心目中
[00:19:17.000 --> 00:19:19.000]  阿伯拉罕就非常好
[00:19:19.000 --> 00:19:21.000]  這是一個好的例子
[00:19:21.000 --> 00:19:25.000]  所以就要看舊約裏面
[00:19:25.000 --> 00:19:28.000]  阿伯拉罕究竟是因為什麼而稱義呢
[00:19:28.000 --> 00:19:30.000]  是不是因為他的行為呢
[00:19:30.000 --> 00:19:32.000]  保羅說不是
[00:19:32.000 --> 00:19:35.000]  雖然他真的行為很好
[00:19:35.000 --> 00:19:38.000]  比世上同期的人起碼是很好
[00:19:38.000 --> 00:19:42.000]  但是神約束他不是基於這一點
[00:19:42.000 --> 00:19:44.000]  保羅繼續說
[00:19:44.000 --> 00:19:49.000]  這樣我們說我們欲身上的祖宗阿伯拉罕得到了什麼呢
[00:19:49.000 --> 00:19:51.000]  若阿伯拉罕自靠行為稱義
[00:19:51.000 --> 00:19:53.000]  他有可誇之處
[00:19:53.000 --> 00:19:54.000]  可自在神面前
[00:19:54.000 --> 00:19:57.000]  他並沒有可誇之處
[00:19:57.000 --> 00:19:59.000]  基本上怎麼說呢
[00:19:59.000 --> 00:20:01.000]  阿伯拉罕相信神
[00:20:01.000 --> 00:20:03.000]  就算他為意
[00:20:03.000 --> 00:20:06.000]  上帝約束阿伯拉罕
[00:20:06.000 --> 00:20:11.000]  是在阿伯拉罕有任何行動之先
[00:20:11.000 --> 00:20:14.000]  而是單單因為他相信的
[00:20:14.000 --> 00:20:16.000]  上帝所說的應他
[00:20:16.000 --> 00:20:19.000]  就在那個時間裏面
[00:20:19.000 --> 00:20:21.000]  稱他為義
[00:20:21.000 --> 00:20:25.000]  所以稱義不是在於人做了什麼
[00:20:25.000 --> 00:20:29.000]  而純粹只是上帝的憐憫
[00:20:29.000 --> 00:20:31.000]  另一個例子就是貞耀
[00:20:31.000 --> 00:20:32.000]  貞耀大衛論道
[00:20:32.000 --> 00:20:37.000]  那不靠行為而被神算為義的人的福分
[00:20:37.000 --> 00:20:38.000]  他說
[00:20:38.000 --> 00:20:39.000]  過犯被赦免
[00:20:39.000 --> 00:20:43.000]  罪孽被遮蓋的人自有福敵
[00:20:43.000 --> 00:20:47.000]  處不算為有罪的人自有福敵
[00:20:47.000 --> 00:20:49.000]  八八稱義
