
[00:00:00.000 --> 00:00:04.480]  我鼓勵大家要爲我們所身處的國家祈禱
[00:03:59.320 --> 00:04:00.880]  上帝不一定會答應的
[00:04:00.880 --> 00:04:03.640]  但最要緊的不是上帝會不會答應我們的祈禱
[00:04:03.640 --> 00:04:05.080]  最要緊的是什麼呢
[00:04:05.080 --> 00:04:06.600]  我希望你記住的就是
[00:04:06.600 --> 00:04:10.960]  上帝有沒有隨聽我們的祈禱
[00:04:10.960 --> 00:04:12.240]  有分別的
[00:04:12.240 --> 00:04:14.400]  上帝是否答應我們祈禱
[00:04:14.400 --> 00:04:15.800]  祈求的東西
[00:04:15.800 --> 00:04:16.960]  求什麼東西
[00:04:16.960 --> 00:04:20.040]  和上帝有沒有聽我們的祈禱
[00:04:20.040 --> 00:04:21.440]  是兩回事
[00:04:21.440 --> 00:04:24.480]  上帝是否應允我們的祈禱
[00:04:24.480 --> 00:04:25.880]  是要看我們的祈求
[00:04:25.880 --> 00:04:29.840]  是否合乎上帝的旨意和計劃
[00:04:29.840 --> 00:04:32.080]  上帝有沒有聽我們的祈禱呢
[00:04:32.080 --> 00:04:37.520]  就是看我們能不能夠觸動上帝的心
[00:04:37.520 --> 00:04:41.480]  前者是在乎我們求得對不對
[00:04:41.480 --> 00:04:43.760]  你按照上帝的旨意和計劃去祈求的時候
[00:04:43.760 --> 00:04:44.440]  一定會聽的
[00:04:44.440 --> 00:04:46.440]  因爲聖經應許是實在的
[00:04:46.440 --> 00:04:52.800]  後者是在乎我們是否誠心向上帝呼求
[00:04:52.800 --> 00:04:55.400]  所以兩件事是有分別的
[00:04:55.400 --> 00:04:56.760]  如果我們的祈禱
[00:04:56.760 --> 00:04:58.480]  只不過好像很多人一樣
[00:04:58.480 --> 00:05:00.680]  或者我們不信的朋友都看着我們
[00:05:00.680 --> 00:05:03.360]  這番祈禱即是含含沉沉自言自語在這裏
[00:05:03.360 --> 00:05:06.840]  是否向空氣說話呢
[00:05:06.840 --> 00:05:08.120]  我們的祈禱
[00:05:08.120 --> 00:05:10.920]  如果沒有把握上帝會隨聽的時候
[00:05:10.920 --> 00:05:12.320]  或者不知道上帝在哪裏
[00:05:12.320 --> 00:05:13.720]  總之閉上眼
[00:05:13.720 --> 00:05:15.480]  mechanically
[00:05:15.480 --> 00:05:17.120]  機械式地就說了一大堆
[00:05:17.120 --> 00:05:18.320]  晚上祈禱是這樣
[00:05:18.320 --> 00:05:19.800]  晚上睡覺是這樣
[00:05:19.800 --> 00:05:21.560]  我們祈禱也是學別人的
[00:05:21.560 --> 00:05:23.400]  別人怎麼祈禱我們怎麼祈禱
[00:05:23.400 --> 00:05:24.800]  神在不在我們不在乎
[00:05:24.800 --> 00:05:25.840]  其實不是你不在乎
[00:05:25.840 --> 00:05:28.000]  不過你不知道
[00:05:28.000 --> 00:05:29.640]  你明白我說什麼嗎
[00:05:29.640 --> 00:05:31.160]  如果我們的祈禱
[00:05:31.160 --> 00:05:32.400]  不是很實實在在的
[00:05:32.400 --> 00:05:33.440]  有個神在我們面前
[00:05:33.440 --> 00:05:35.160]  我們向祂呼求祈禱的時候
[00:05:35.160 --> 00:05:37.160]  我們的祈禱是沒有意義的
[00:05:37.160 --> 00:05:40.240]  我們是浪費我們的時間的
[00:05:40.240 --> 00:05:41.360]  所以今天我和大家
[00:05:41.360 --> 00:05:44.280]  首先從耶穌的例子裏面
[00:05:44.280 --> 00:05:45.760]  去學習
[00:05:45.760 --> 00:05:47.240]  什麼是祈禱
[00:05:47.240 --> 00:05:49.440]  怎麼祈禱
[00:05:49.440 --> 00:05:54.280]  上帝纔會隨聽我們的祈禱呢
[00:05:54.280 --> 00:05:57.280]  我們看路加福音22章
[00:05:57.280 --> 00:05:59.560]  在那裏耶穌
[00:05:59.560 --> 00:06:01.800]  在備賣那個夜晚
[00:06:01.800 --> 00:06:04.000]  守約雨節的晚餐之後
[00:06:04.000 --> 00:06:07.160]  帶着玩徒去橄欖山祈禱
[00:06:07.160 --> 00:06:12.000]  路加22章39節說耶穌出來朝上往橄欖山去
[00:06:12.000 --> 00:06:13.880]  耶穌經常去祈禱
[00:06:13.880 --> 00:06:15.680]  玩徒也跟隨他
[00:06:15.680 --> 00:06:17.920]  到了那地方就對他們說
[00:06:17.920 --> 00:06:21.080]  你們要討告免得入了迷惑
[00:06:21.080 --> 00:06:22.320]  於是離開他們
[00:06:22.320 --> 00:06:24.840]  若有拎一塊石頭那麼遠
[00:06:24.840 --> 00:06:26.480]  就跪下討告
[00:06:26.480 --> 00:06:27.920]  說父啊
[00:06:27.920 --> 00:06:31.160]  你若願意就把這杯撤去
[00:06:31.160 --> 00:06:33.760]  然而不要成就我的意思
[00:06:33.760 --> 00:06:35.800]  只要成就你的意思
[00:06:35.800 --> 00:06:39.880]  43節有一位天使從天上顯現
[00:06:39.880 --> 00:06:41.880]  加添他的力量
[00:06:41.880 --> 00:06:44.440]  耶穌極其傷痛
[00:06:44.440 --> 00:06:46.840]  討告更加狠切
[00:06:46.840 --> 00:06:50.800]  看諸如大血點滴在地上
[00:06:50.800 --> 00:06:51.960]  討告完了
[00:06:51.960 --> 00:06:54.920]  就起來對門徒納累
[00:06:54.920 --> 00:06:57.600]  見他們因爲憂愁都睡着了
[00:06:57.600 --> 00:06:59.240]  就對他們說
[00:06:59.240 --> 00:07:01.400]  你們爲什麼睡覺呢
[00:07:01.400 --> 00:07:07.200]  起來討告免得入了迷惑
[00:07:07.200 --> 00:07:10.160]  如果大家看耶穌在默克西瑪利雲的祈禱
[00:07:10.160 --> 00:07:11.360]  你可以看到
[00:07:11.360 --> 00:07:15.240]  是一個十分痛苦的祈禱
[00:07:15.240 --> 00:07:17.080]  耶穌很用力地去討告
[00:07:17.080 --> 00:07:19.840]  很狠切地去討告
[00:07:19.840 --> 00:07:21.160]  在討告的時間
[00:07:21.160 --> 00:07:27.000]  祂說出了祂心裏一切的恐懼和愁苦
[00:07:27.000 --> 00:07:28.440]  路加告訴我們
[00:07:28.440 --> 00:07:29.680]  耶穌的祈禱很狠切
[00:07:29.680 --> 00:07:30.640]  爲什麼這樣說呢
[00:07:30.640 --> 00:07:32.120]  因爲祂祈禱的時間
[00:07:32.120 --> 00:07:34.000]  祈禱全身冰冷汗
[00:07:34.000 --> 00:07:36.600]  大家有沒有試過全身冰冷汗呢
[00:07:36.600 --> 00:07:38.640]  那麼緊張那麼用力
[00:07:38.640 --> 00:07:40.960]  祈禱全身冰冷汗
[00:07:40.960 --> 00:07:43.120]  汗水如血點那麼大
[00:07:43.120 --> 00:07:45.480]  滴在地上
[00:07:45.480 --> 00:07:47.400]  而馬克福音告訴我們
[00:07:47.400 --> 00:07:49.360]  當耶穌帶着門徒
[00:07:49.360 --> 00:07:51.000]  就是彼得瓦各約翰
[00:07:51.000 --> 00:07:52.000]  向前走一點
[00:07:52.000 --> 00:07:54.120]  然後跪下祈禱的時候
[00:07:54.120 --> 00:07:55.760]  聖經怎樣說呢
[00:07:55.760 --> 00:07:58.320]  馬克福音第十四章三十三章說
[00:07:58.320 --> 00:08:01.480]  耶穌帶着彼得瓦各約翰同去了
[00:08:01.480 --> 00:08:04.280]  就驚恐起來
[00:08:04.280 --> 00:08:05.720]  極其難過
[00:08:05.720 --> 00:08:06.560]  對他們說
[00:08:06.560 --> 00:08:09.000]  我心裏甚是憂傷
[00:08:09.000 --> 00:08:10.920]  幾乎要死
[00:08:10.920 --> 00:08:13.040]  你們在這裏等候警醒
[00:08:13.040 --> 00:08:13.960]  什麼意思呢
[00:08:13.960 --> 00:08:16.360]  跟我一起祈禱吧
[00:08:16.360 --> 00:08:17.760]  大家有沒有留意到
[00:08:17.760 --> 00:08:20.920]  耶穌在這個討告裏面
[00:08:20.920 --> 00:08:23.440]  在身體和情緒上面
[00:08:23.440 --> 00:08:25.760]  爲什麼有那麼大的反應
[00:08:25.760 --> 00:08:28.720]  在身體和情緒上飆汗發抖
[00:08:28.720 --> 00:08:30.400]  這樣的討告法
[00:08:30.400 --> 00:08:32.520]  然後說我現在很難過
[00:08:32.520 --> 00:08:33.960]  我很害怕
[00:08:33.960 --> 00:08:35.960]  我快要死了
[00:08:35.960 --> 00:08:38.800]  也不需要人釘我十字架
[00:08:38.800 --> 00:08:43.400]  爲什麼耶穌會有那麼大的反應
[00:08:43.400 --> 00:08:45.120]  如果我們要找一個答案的話
[00:08:45.120 --> 00:08:45.880]  你就要想想
[00:08:45.880 --> 00:08:48.840]  究竟耶穌求上帝什麼呢
[00:08:48.840 --> 00:08:50.560]  耶穌祈求上帝是什麼
[00:08:50.560 --> 00:08:57.080]  祂是祈求上帝把納杯撤走
[00:08:57.080 --> 00:09:00.040]  納杯代表什麼意思呢
[00:09:00.040 --> 00:09:03.280]  如果我們看以賽亞書第五十一章十七節
[00:09:03.280 --> 00:09:05.240]  在盈光幕上或者可以看到
[00:09:05.240 --> 00:09:07.600]  以賽亞書第五十一章十七節裏
[00:09:07.600 --> 00:09:10.440]  上主施懲罰的時候
[00:09:10.440 --> 00:09:13.440]  使你喝烈露的杯
[00:09:13.440 --> 00:09:16.800]  你喝過之後就會晃晃
[00:09:16.800 --> 00:09:17.760]  哇
[00:09:17.760 --> 00:09:19.800]  原來耶穌所指的杯
[00:09:19.800 --> 00:09:25.800]  是掌之使上帝的憤怒和懲罰
[00:09:25.800 --> 00:09:29.280]  上帝的烈露和懲罰
[00:09:29.280 --> 00:09:31.120]  哇 沒有人能夠頂得住
[00:09:31.120 --> 00:09:32.120]  沒有人能夠頂得住
[00:09:32.120 --> 00:09:35.160]  你喝完之後就會跌倒
[00:09:35.160 --> 00:09:38.160]  很厲害
[00:09:38.160 --> 00:09:39.600]  耶穌所說的杯
[00:09:39.600 --> 00:09:44.000]  原來是上帝烈露的杯
[00:09:44.000 --> 00:09:46.240]  耶穌其實一早就知道自己
[00:09:46.240 --> 00:09:48.560]  會被人侮辱、折磨
[00:09:48.560 --> 00:09:51.760]  最後還要被釘十字架
[00:09:51.760 --> 00:09:53.840]  大家有沒有看過
[00:09:53.840 --> 00:09:55.080]  Malcolm Gibson 的《受難曲》
[00:09:55.080 --> 00:09:57.440]  我們以前也提到過
[00:09:57.440 --> 00:09:59.320]  看報紙 看別人的影評都說
[00:09:59.320 --> 00:10:00.520]  哇 有些觀衆
[00:10:00.520 --> 00:10:03.000]  到耶穌被折磨一邊打的時候
[00:10:03.000 --> 00:10:04.800]  都不敢看 遮住眼睛
[00:10:04.800 --> 00:10:05.680]  爲什麼
[00:10:05.680 --> 00:10:09.480]  太殘忍了 太血腥了 太暴力了
[00:10:09.480 --> 00:10:11.680]  但我想告訴你們
[00:10:11.680 --> 00:10:13.120]  當耶穌跪在
[00:10:13.120 --> 00:10:15.040]  黑西瑪利亞祈禱的時候
[00:10:15.040 --> 00:10:18.840]  這些影像已經出現在祂的腦海當中
[00:10:18.840 --> 00:10:20.600]  祂是上帝的兒子
[00:10:20.600 --> 00:10:21.920]  祂有什麼不知道呢
[00:10:21.920 --> 00:10:23.520]  祂全知
[00:10:23.520 --> 00:10:25.120]  就是因爲這樣的緣故
[00:10:25.120 --> 00:10:29.400]  祂纔會害怕
[00:10:29.400 --> 00:10:33.720]  但我相信最令耶穌記得
[00:10:33.720 --> 00:10:36.720]  恐懼、震驚和害怕的
[00:10:36.720 --> 00:10:39.000]  不在肉身上看到的
[00:10:39.000 --> 00:10:41.600]  將會承受的這些苦楚
[00:10:41.600 --> 00:10:46.280]  祂見到上帝發烈怒
[00:10:46.280 --> 00:10:48.640]  上帝發烈怒 很多人害怕
[00:10:48.640 --> 00:10:51.760]  祂不僅見到天父上帝發烈怒
[00:10:51.760 --> 00:10:55.960]  而且是祂要承擔
[00:10:55.960 --> 00:10:57.960]  神的這些憤怒
[00:10:57.960 --> 00:10:59.480]  所以耶穌對門徒說
[00:10:59.480 --> 00:11:02.160]  哎呀 我好害怕
[00:11:02.160 --> 00:11:03.120]  這是人之常情
[00:11:03.120 --> 00:11:04.840]  耶穌說100%是人
[00:11:04.840 --> 00:11:08.360]  這是聖經教導我們讓我們明白
[00:11:08.360 --> 00:11:10.120]  祂很害怕
[00:11:10.120 --> 00:11:12.240]  我沒辦法面對砥瘦
[00:11:12.240 --> 00:11:14.640]  我心裏甚是憂傷
[00:11:14.640 --> 00:11:16.000]  幾乎要死
[00:11:16.000 --> 00:11:18.880]  這是祂對門徒的表達
[00:11:18.880 --> 00:11:20.880]  所以我們看到耶穌的祈禱
[00:11:20.880 --> 00:11:22.720]  十分迫切
[00:11:22.720 --> 00:11:24.880]  十分誠心
[00:11:24.880 --> 00:11:28.320]  向天父祈求
[00:11:28.320 --> 00:11:29.520]  去坦白
[00:11:29.520 --> 00:11:36.480]  向神說出祂心中一一的恐懼和憂傷
[00:11:36.480 --> 00:11:39.640]  耶穌的門徒就不同了
[00:11:39.640 --> 00:11:42.200]  耶穌說和我一起祈禱吧
[00:11:42.200 --> 00:11:44.960]  大家都知道每個人都睡着了
[00:11:44.960 --> 00:11:47.680]  耶穌說一起謹慎祈禱
[00:11:47.680 --> 00:11:50.520]  免得入了迷惑
[00:11:50.520 --> 00:11:51.840]  意思是什麼呢
[00:11:51.840 --> 00:11:56.480]  意思是免得你們在愁苦當中受試探
[00:11:56.480 --> 00:11:57.680]  太慘了
[00:11:57.680 --> 00:11:58.840]  太不開心了
[00:11:58.840 --> 00:11:59.920]  我也不想去見神了
[00:11:59.920 --> 00:12:01.400]  也不想祈禱了
[00:12:01.400 --> 00:12:02.800]  我不想抓住神
[00:12:02.800 --> 00:12:03.800]  甚至我想離開神
[00:12:03.800 --> 00:12:06.600]  因爲太慘了
[00:12:06.600 --> 00:12:08.320]  所以耶穌早就提醒門徒
[00:12:08.320 --> 00:12:09.800]  要謹慎祈禱
[00:12:09.800 --> 00:12:11.960]  免得你們入了迷惑
[00:12:11.960 --> 00:12:13.360]  免得你們受試探跌倒
[00:12:13.360 --> 00:12:14.880]  免得你們離開上帝
[00:12:14.880 --> 00:12:17.760]  免得你們不懂得抓住神
[00:12:17.760 --> 00:12:22.800]  和我一起謹慎祈禱吧
[00:12:22.800 --> 00:12:25.760]  馬太福音和馬可福音就告訴我們
[00:12:25.760 --> 00:12:29.360]  爲什麼這些門徒會睡覺
[00:12:29.360 --> 00:12:32.600]  馬太和馬可就說
[00:12:32.600 --> 00:12:34.960]  他們眼睛睏倦
[00:12:34.960 --> 00:12:35.800]  太累了
[00:12:35.800 --> 00:12:37.000]  睜不開眼睛
[00:12:37.000 --> 00:12:38.520]  加上喫完飯
[00:12:38.520 --> 00:12:39.440]  飯氣攻心
[00:12:39.440 --> 00:12:42.240]  大家都想睡覺
[00:12:42.240 --> 00:12:44.880]  但是如果看羅格福音
[00:12:44.880 --> 00:12:46.680]  羅格福音多給一個原因
[00:12:46.680 --> 00:12:49.800]  除了身體覺得睏倦之外
[00:12:49.800 --> 00:12:51.520]  羅格福音多給一個原因是什麼
[00:12:51.520 --> 00:12:58.160]  因爲憂愁都睡着了
[00:12:58.160 --> 00:12:59.560]  這個是不是你和我呢
[00:12:59.560 --> 00:13:01.000]  你不開心
[00:13:01.000 --> 00:13:03.240]  高興不快樂的時候你會怎麼做
[00:13:03.240 --> 00:13:05.560]  有些人就一醉解千愁
[00:13:05.560 --> 00:13:08.400]  自己想想自己
[00:13:08.400 --> 00:13:10.400]  另外一些人就睡覺
[00:13:10.400 --> 00:13:12.240]  你不想記得這些不開心的情況
[00:13:12.240 --> 00:13:15.200]  你不想面對這些處境
[00:13:15.200 --> 00:13:17.280]  眼睛睏倦我們可以明白
[00:13:17.280 --> 00:13:20.240]  但是爲什麼這些人會憂愁呢
[00:13:20.240 --> 00:13:21.760]  其實不應該憂愁的
[00:13:21.760 --> 00:13:23.000]  剛剛這個星期
[00:13:23.000 --> 00:13:25.680]  耶穌光榮地進入耶路撒冷
[00:13:25.680 --> 00:13:26.880]  前呼後擁
[00:13:26.880 --> 00:13:29.480]  人們說和撒拿和撒拿
[00:13:29.480 --> 00:13:30.400]  是不是
[00:13:30.400 --> 00:13:31.800]  在那個星期當中
[00:13:31.800 --> 00:13:33.520]  耶穌所表現的一切就是
[00:13:33.520 --> 00:13:35.240]  我德國降臨就是這樣
[00:13:35.240 --> 00:13:37.640]  這是門徒的解讀
[00:13:37.640 --> 00:13:40.360]  爲什麼這羣門徒會憂愁起來
[00:13:40.360 --> 00:13:42.280]  爲什麼
[00:13:42.280 --> 00:13:43.480]  如果我們看聖經的時候
[00:13:43.480 --> 00:13:45.640]  我們看看逾越節的晚餐
[00:13:45.640 --> 00:13:46.760]  逾越節晚餐
[00:13:46.760 --> 00:13:48.400]  耶穌將它變成了主餐禮
[00:13:48.400 --> 00:13:50.320]  這個大家都知道了
[00:13:50.320 --> 00:13:51.720]  但是大家沒有留意到
[00:13:51.720 --> 00:13:57.560]  當耶穌在首逾越節晚餐的那一晚
[00:13:57.560 --> 00:13:59.760]  耶穌怎麼和門徒說
[00:13:59.760 --> 00:14:07.760]  今晚你們因爲我的緣故都要跌倒
[00:14:07.760 --> 00:14:10.600]  我們不是要跟你一起去推翻羅馬政權嗎
[00:14:10.600 --> 00:14:12.480]  不是現在要德國降臨的時候嗎
[00:14:12.480 --> 00:14:13.120]  爲什麼你說
[00:14:13.120 --> 00:14:16.400]  我們今晚每一個人都會因你的名字的緣故
[00:14:16.400 --> 00:14:19.560]  而去跌倒
[00:14:19.560 --> 00:14:20.880]  今晚會發生什麼事
[00:14:20.880 --> 00:14:23.600]  今晚會發生什麼事
[00:14:23.600 --> 00:14:25.800]  然後如常去格蘭山祈禱
[00:14:25.800 --> 00:14:27.160]  經常去的
[00:14:27.160 --> 00:14:29.920]  但是這羣門徒每次去格蘭山祈禱
[00:14:29.920 --> 00:14:32.080]  從來沒有見過耶穌那麼難過
[00:14:32.080 --> 00:14:32.720]  那麼傷心
[00:14:32.720 --> 00:14:34.600]  那麼害怕
[00:14:34.600 --> 00:14:36.120]  一路跟着耶穌三年多來說
[00:14:36.120 --> 00:14:37.760]  耶穌沒有害怕過
[00:14:37.760 --> 00:14:39.200]  爲什麼耶穌那麼恐懼
[00:14:39.200 --> 00:14:40.480]  耶穌那麼難過
[00:14:40.480 --> 00:14:41.840]  耶穌那麼傷心
[00:14:41.840 --> 00:14:43.120]  祈禱其實是這樣
[00:14:43.120 --> 00:14:44.440]  他從來沒有見過
[00:14:44.440 --> 00:14:48.000]  發生什麼事
[00:14:48.000 --> 00:14:49.480]  這羣門徒憂愁
[00:14:49.480 --> 00:14:50.400]  擔心
[00:14:50.400 --> 00:14:52.240]  又累
[00:14:52.240 --> 00:14:53.320]  想不通
[00:14:53.320 --> 00:14:54.520]  怎麼辦
[00:14:54.520 --> 00:14:54.960]  睡吧
[00:14:54.960 --> 00:14:56.520]  倒頭就睡
[00:14:56.520 --> 00:14:57.280]  一次是這樣
[00:14:57.280 --> 00:14:58.080]  兩次是這樣
[00:14:58.080 --> 00:15:02.600]  三次是這樣
[00:15:02.600 --> 00:15:04.880]  但是耶穌每一次都來提醒門徒
[00:15:04.880 --> 00:15:09.160]  其實在這個時間應當謹慎禱告
[00:15:09.160 --> 00:15:10.360]  當你受苦
[00:15:10.360 --> 00:15:11.680]  不明白
[00:15:11.680 --> 00:15:12.960]  很難過
[00:15:12.960 --> 00:15:13.680]  很恐懼
[00:15:13.680 --> 00:15:15.640]  無論你在什麼處境當中的時候
[00:15:15.640 --> 00:15:18.040]  在這個時間更加應該
[00:15:18.040 --> 00:15:19.320]  狠切地祈禱
[00:15:19.320 --> 00:15:21.360]  向天父上帝傾心祈禱
[00:15:21.360 --> 00:15:22.120]  像耶穌一樣
[00:15:22.120 --> 00:15:22.960]  耶穌告訴天父
[00:15:22.960 --> 00:15:25.200]  哎呀 我受不了
[00:15:25.200 --> 00:15:30.320]  我很害怕
[00:15:30.320 --> 00:15:34.360]  最後我主持一個安息禮拜
[00:15:34.360 --> 00:15:36.720]  死者是我從前教會的一個弟兄
[00:15:36.720 --> 00:15:39.440]  剛過了60歲的生日
[00:15:39.440 --> 00:15:40.400]  上個禮拜六
[00:15:40.400 --> 00:15:43.080]  太太在教會開完會回家
[00:15:43.080 --> 00:15:46.600]  就發覺老公睡在餐桌後面
[00:15:46.600 --> 00:15:48.880]  預備的晚餐都沒喫
[00:15:48.880 --> 00:15:53.840]  但已經全身都冷了
[00:15:53.840 --> 00:15:55.480]  很沉靜
[00:15:55.480 --> 00:15:57.280]  從來沒什麼特別事
[00:15:57.280 --> 00:16:00.320]  忽然之間爲什麼就走了呢
[00:16:00.320 --> 00:16:02.120]  我們每一個認識他的
[00:16:02.120 --> 00:16:05.640]  包括教會里面更加不用說
[00:16:05.640 --> 00:16:07.080]  覺得很不明白
[00:16:07.080 --> 00:16:08.960]  覺得很不能接受
[00:16:08.960 --> 00:16:14.720]  覺得沒辦法去面對那個情況
[00:16:14.720 --> 00:16:18.680]  所以教會里面主要有兩個專業輔導員
[00:16:18.680 --> 00:16:22.720]  所以他特別開了一個治療哀傷的聚會
[00:16:22.720 --> 00:16:24.920]  因爲很多人有太多問題
[00:16:24.920 --> 00:16:29.440]  太不解 太難過 太傷心
