
[00:00:00.000 --> 00:00:03.360]  如果大家在兩個禮拜前有在這裏的話
[00:05:53.080 --> 00:05:55.440]  這個鬼需要抽了陣風
[00:05:55.440 --> 00:06:01.200]  這個鬼最後要離開了那個孩子
[00:06:01.200 --> 00:06:03.320]  最後那個主題
[00:06:03.320 --> 00:06:07.440]  這個劇場最終的主題是什麼呢
[00:06:07.440 --> 00:06:09.120]  這個主題是我選的
[00:06:09.120 --> 00:06:11.480]  我選的主題是
[00:06:11.480 --> 00:06:12.640]  唉
[00:06:12.640 --> 00:06:15.480]  這不順的世代
[00:06:15.480 --> 00:06:16.840]  唉
[00:06:16.840 --> 00:06:17.920]  這不順的世代
[00:06:17.920 --> 00:06:20.680]  說到這裏我想可能有些人會立刻
[00:06:20.680 --> 00:06:23.640]  不是很同意或者在投訴
[00:06:23.640 --> 00:06:25.040]  林牧師
[00:06:25.040 --> 00:06:27.520]  這個不可能是主題
[00:06:27.520 --> 00:06:29.520]  我回教會很多年了
[00:06:29.520 --> 00:06:32.200]  聽了這篇道理都好幾次
[00:06:32.200 --> 00:06:35.800]  每次牧師的主題都是
[00:06:35.800 --> 00:06:38.480]  「在信的人凡事都能」
[00:06:38.480 --> 00:06:41.080]  甚至我家裏也有一隻杯子寫着
[00:06:41.080 --> 00:06:42.480]  「在信的人凡事都能」
[00:06:42.480 --> 00:06:43.320]  有一件T恤
[00:06:43.320 --> 00:06:45.280]  「在信的人凡事都能」
[00:06:45.280 --> 00:06:46.240]  有一個裝飾品
[00:06:46.240 --> 00:06:47.680]  「在信的人凡事都能」
[00:06:47.680 --> 00:06:49.280]  我不知道你有沒有
[00:06:49.280 --> 00:06:52.400]  我記得我小時候家裏真的有這樣的東西
[00:06:52.400 --> 00:06:56.000]  「在信的人凡事都能」
[00:06:56.000 --> 00:07:00.640]  又或者有些人說這段聖經的主題應該是我信
[00:07:00.640 --> 00:07:02.960]  不過求主幫助我們的不信
[00:07:02.960 --> 00:07:05.040]  很好的一個應用
[00:07:05.040 --> 00:07:07.000]  我們經常都信得不夠
[00:07:07.000 --> 00:07:13.120]  於是我們說求主幫助我們的不信
[00:07:13.120 --> 00:07:17.600]  這兩節聖經是我所謂金句中的金句
[00:07:17.600 --> 00:07:20.160]  是全教會的至愛
[00:07:20.160 --> 00:07:21.000]  但我想告訴你
[00:07:21.000 --> 00:07:22.640]  今天第一件事我們要做
[00:07:22.640 --> 00:07:25.480]  就是要粉碎這兩節
[00:07:25.480 --> 00:07:28.080]  我們以爲寶貝的聖經
[00:07:28.080 --> 00:07:30.760]  講真那句我沒有找你笨
[00:07:30.760 --> 00:07:33.520]  不過你被人找了很多年的笨
[00:07:33.520 --> 00:07:35.600]  如果你家裏真的有一隻杯
[00:07:35.600 --> 00:07:37.360]  有衣服或者有裝飾品
[00:07:37.360 --> 00:07:39.280]  是「在信的人凡事都能」
[00:07:39.280 --> 00:07:41.800]  或者「我信救我的不信」
[00:07:41.800 --> 00:07:46.200]  我希望你回家立刻把它扔進垃圾桶
[00:07:46.200 --> 00:07:52.680]  否則你家裏真的有可能擾氣沖天
[00:07:52.680 --> 00:07:55.600]  我想你留意這個爸爸
[00:07:55.600 --> 00:07:58.200]  我們很喜歡將這個爸爸抬得很高
[00:07:58.200 --> 00:08:00.720]  說他是我們學習的榜樣
[00:08:00.720 --> 00:08:02.080]  但我不知道你有沒有留意
[00:08:02.080 --> 00:08:05.880]  這個爸爸從頭到尾其實都是沒有信心的
[00:08:05.880 --> 00:08:10.120]  這個爸爸從頭到尾都是不認識耶穌是誰
[00:08:10.120 --> 00:08:11.400]  他來到耶穌面前
[00:08:11.400 --> 00:08:13.600]  當他見到耶穌的時候
[00:08:13.600 --> 00:08:14.880]  他的反應是
[00:08:14.880 --> 00:08:17.000]  「你若能做什麼」
[00:08:17.000 --> 00:08:18.720]  其實他對耶穌沒有什麼要求
[00:08:18.720 --> 00:08:19.840]  沒有什麼期望的
[00:08:19.840 --> 00:08:21.360]  「你若能做什麼」
[00:08:21.360 --> 00:08:23.360]  我看你也是不行的
[00:08:23.360 --> 00:08:25.760]  我試一下而已
[00:08:25.760 --> 00:08:28.160]  我知道你沒有可能治好我的兒子
[00:08:28.160 --> 00:08:29.840]  不過如果你有少許辦法
[00:08:29.840 --> 00:08:31.160]  給他一粒止痛藥
[00:08:31.160 --> 00:08:33.440]  我都收貨的了
[00:08:33.440 --> 00:08:36.000]  之後你發現耶穌其實是鼓勵了他
[00:08:36.000 --> 00:08:37.920]  耶穌對他說
[00:08:37.920 --> 00:08:39.640]  「你若能」
[00:08:39.640 --> 00:08:41.440]  「在信的人凡事都能」
[00:08:41.440 --> 00:08:43.640]  耶穌好像在鼓勵他
[00:08:43.640 --> 00:08:46.120]  但鼓勵完之後他的回應是什麼
[00:08:46.120 --> 00:08:48.160]  「孩子的父親立刻喊着說」
[00:08:48.160 --> 00:08:49.880]  「我信」
[00:08:49.880 --> 00:08:53.160]  「求你幫助我的不信」
[00:08:53.160 --> 00:08:54.720]  其實他不是謙卑
[00:08:54.720 --> 00:08:56.320]  他是很坦誠地說
[00:08:56.320 --> 00:08:57.520]  「哎呀,我真的很想信」
[00:08:57.520 --> 00:09:00.080]  「不過我真的信不了」
[00:09:00.080 --> 00:09:04.480]  你發覺這個父親其實不認識耶穌
[00:09:04.480 --> 00:09:06.280]  你不信我們也要信一下馬可
[00:09:06.280 --> 00:09:08.320]  你記得馬可的福音書裏面
[00:09:08.320 --> 00:09:10.240]  有幾個有信心的人
[00:09:10.240 --> 00:09:12.000]  有一個血肉的女人
[00:09:12.000 --> 00:09:13.560]  她去摸耶穌
[00:09:13.560 --> 00:09:14.520]  她自己心裏面說
[00:09:14.520 --> 00:09:17.640]  「我一摸到祂,我一定得醫治」
[00:09:17.640 --> 00:09:20.680]  有一個敘利亞菲尼基的女人
[00:09:20.680 --> 00:09:23.600]  她去到Sidon Tyre
[00:09:23.600 --> 00:09:25.680]  去到一個愛邦人的地方
[00:09:25.680 --> 00:09:27.520]  她立刻找到耶穌
[00:09:27.520 --> 00:09:29.960]  耶穌沒有辦法掩蓋她自己
[00:09:29.960 --> 00:09:31.320]  她來找耶穌
[00:09:31.320 --> 00:09:34.040]  這兩個人成爲這個父親的對比
[00:09:34.040 --> 00:09:36.920]  這個父親根本是沒有信心
[00:09:36.920 --> 00:09:39.120]  從頭到尾都沒有信過耶穌
[00:09:39.120 --> 00:09:42.880]  不認識耶穌是誰
[00:09:42.880 --> 00:09:45.240]  不過你完全不需要擔心
[00:09:45.240 --> 00:09:47.720]  因爲最後耶穌都是救了她的兒子
[00:09:47.720 --> 00:09:49.600]  儘管這個人是完全沒有信心
[00:09:49.600 --> 00:09:52.600]  耶穌說「再信的人,凡事都能」
[00:09:52.600 --> 00:09:54.480]  這句話不是說
[00:09:54.480 --> 00:09:56.200]  如果你信
[00:09:56.200 --> 00:09:57.800]  如果他的父親信
[00:09:57.800 --> 00:09:59.160]  如果我信的話
[00:09:59.160 --> 00:10:00.760]  那我們凡事都能
[00:10:00.760 --> 00:10:03.960]  這個故事裏面只有一個人是在信心裏面的
[00:10:03.960 --> 00:10:05.480]  那是誰
[00:10:05.480 --> 00:10:06.800]  耶穌
[00:10:06.800 --> 00:10:08.800]  「再信的人,凡事都能」
[00:10:08.800 --> 00:10:11.360]  那個人不是父親
[00:10:11.360 --> 00:10:12.360]  也不是門徒
[00:10:12.360 --> 00:10:13.120]  不是你
[00:10:13.120 --> 00:10:14.120]  不是我
[00:10:14.120 --> 00:10:15.200]  而是耶穌
[00:10:15.200 --> 00:10:16.600]  所以祂「凡事都能」
[00:10:16.600 --> 00:10:19.240]  祂結果行了神蹟
[00:10:19.240 --> 00:10:22.560]  祂結果把鬼趕了出去
[00:10:22.560 --> 00:10:24.040]  當你這樣去明白這個故事
[00:10:24.040 --> 00:10:27.040]  你開始發覺這個父親真的是臨機
[00:10:27.040 --> 00:10:28.280]  甚至可以這麼說
[00:10:28.280 --> 00:10:29.280]  你慢慢看下去
[00:10:29.280 --> 00:10:31.320]  你發覺這個父親和他的兒子
[00:10:31.320 --> 00:10:35.280]  成爲了整個天國劇場裏面的道具
[00:10:35.280 --> 00:10:37.200]  我不是將他們拍下來
[00:10:37.200 --> 00:10:38.680]  我不是說耶穌沒有憐憫之心
[00:10:38.680 --> 00:10:39.960]  耶穌絕對有憐憫之心
[00:10:39.960 --> 00:10:41.840]  不然怎麼會依好祂呢
[00:10:41.840 --> 00:10:43.320]  但是我想告訴你
[00:10:43.320 --> 00:10:45.440]  這兩個人和其他人
[00:10:45.440 --> 00:10:53.080]  全部都不是天國劇場裏面重要的角色
[00:10:53.080 --> 00:10:54.160]  唯有主耶穌基督
[00:10:54.160 --> 00:11:00.640]  唯有主耶穌基督是這個故事裏面的大主角
[00:11:00.640 --> 00:11:01.680]  你可不可以這麼想
[00:11:01.680 --> 00:11:04.080]  其實耶穌是想藉着這個故事
[00:11:04.080 --> 00:11:05.960]  要講一個更偉大的故事
[00:11:05.960 --> 00:11:10.720]  這個是另一個更偉大故事的前瞻
[00:11:10.720 --> 00:11:13.040]  如果你平時聽我講道
[00:11:13.040 --> 00:11:19.440]  你就知道久不久我都會拿這幅照片出來
[00:11:19.440 --> 00:11:20.760]  這幅照片是很有趣的
[00:11:20.760 --> 00:11:21.720]  因爲你就這樣看
[00:11:21.720 --> 00:11:24.760]  冰天雪地裏面有只鹿
[00:11:24.760 --> 00:11:25.960]  但是如果我問你
[00:11:25.960 --> 00:11:27.880]  這幅圖畫裏面有多少隻鹿
[00:11:27.880 --> 00:11:28.680]  你看真一點
[00:11:28.680 --> 00:11:30.800]  你發現原來後面有一個鹿
[00:11:30.800 --> 00:11:34.320]  是藏在冰天雪地裏面的
[00:11:34.320 --> 00:11:38.440]  那隻鹿纔是整個圖畫的主角
[00:11:38.440 --> 00:11:42.920]  這個小鹿是指向一個更偉大的大鹿
[00:11:42.920 --> 00:11:45.520]  所以當我們今天來看這個故事的時候
[00:11:45.520 --> 00:11:46.200]  一樣的
[00:11:46.200 --> 00:11:49.680]  這個故事是指向一個更加偉大
[00:11:49.680 --> 00:11:53.880]  超凡脫俗的救恩的故事
[00:11:53.880 --> 00:11:56.120]  這個故事的主題是什麼
[00:11:56.120 --> 00:11:57.200]  就像我剛纔所講
[00:11:57.200 --> 00:12:00.280]  是《猛虎音》第九章第十九節
[00:12:00.280 --> 00:12:02.480]  耶穌回答
[00:12:02.480 --> 00:12:11.560]  「唉,這不信的世代呀,我和你們再一起要到幾時呢?
[00:12:11.560 --> 00:12:14.840]  我忍耐你們要到幾時呢?」
[00:12:14.840 --> 00:12:15.440]  耶穌說
[00:12:15.440 --> 00:12:18.000]  「唉,你這不信的世代」
[00:12:18.000 --> 00:12:19.880]  耶穌一下來一看
[00:12:19.880 --> 00:12:20.760]  一眼觀天
[00:12:20.760 --> 00:12:23.960]  全部人都是不信的世代
[00:12:23.960 --> 00:12:24.960]  什麼意思
[00:12:24.960 --> 00:12:25.800]  所以我今天告訴你
[00:12:25.800 --> 00:12:29.480]  耶穌其實帶我們回去出埃及記
[00:12:29.480 --> 00:12:30.360]  如果你熟悉舊約
[00:12:30.360 --> 00:12:34.160]  你知道當以色人出了埃及的第一代
[00:12:34.160 --> 00:12:37.720]  結果整代人是死在曠野裏面
[00:12:37.720 --> 00:12:41.080]  如果你之前有聽我講民塑記
[00:12:41.080 --> 00:12:42.520]  民塑記的主題是什麼
[00:12:42.520 --> 00:12:44.800]  「曠野中的大叛逆」
[00:12:44.800 --> 00:12:48.560]  民塑記一開播時是講他們離開埃及
[00:12:48.560 --> 00:12:49.520]  離開西乃山
[00:12:49.520 --> 00:12:51.680]  他們應該可以進入認許之地
[00:12:51.680 --> 00:12:53.360]  幾個月就到了
[00:12:53.360 --> 00:12:54.560]  但是因爲他們的不信
[00:12:54.560 --> 00:12:56.360]  因爲他們的叛逆
[00:12:56.360 --> 00:13:00.520]  所以上帝要他們一代人全部死在曠野裏面
[00:13:00.520 --> 00:13:03.080]  這是一個不信的世代
[00:13:03.080 --> 00:13:05.840]  這是一個叛逆的世代
[00:13:05.840 --> 00:13:10.600]  所以耶穌用一箇舊約的故事來講他眼前的人
[00:13:10.600 --> 00:13:14.840]  這幫人儘管有耶穌在他們當中
[00:13:14.840 --> 00:13:18.280]  完全看不見上帝的榮耀
[00:13:18.280 --> 00:13:19.560]  上帝的拯救
[00:13:19.560 --> 00:13:23.360]  正如舊日聖經裏面那幫猶太人
[00:13:23.360 --> 00:13:30.320]  他們雖然經歷過耶和華的大能的拯救
[00:13:30.320 --> 00:13:32.840]  但是他們不斷貪戀埃及
[00:13:32.840 --> 00:13:36.680]  他們不斷愛慕埃及裏面的神明
[00:13:36.680 --> 00:13:40.160]  他們不愛、不信耶和華
[00:13:40.160 --> 00:13:42.640]  他們處處都在找這個藉口
[00:13:42.640 --> 00:13:45.600]  以至他們可以回埃及
[00:13:45.600 --> 00:13:46.520]  所以在《生命紀》
[00:13:46.520 --> 00:13:48.600]  《生命紀》是摩西的遺言
[00:13:48.600 --> 00:13:49.960]  在摩西遺言裏面
[00:13:49.960 --> 00:13:52.720]  摩西叫第一代的人叫做
[00:13:52.720 --> 00:13:55.120]  Wypig
[00:13:55.120 --> 00:13:58.120]  彎曲的世代
[00:13:58.120 --> 00:14:00.400]  Crooked and twisted generation
[00:14:00.400 --> 00:14:04.840]  這幫人是叛逆的世代
[00:14:04.840 --> 00:14:08.880]  我想你留意一下那個故事的背景
[00:14:08.880 --> 00:14:10.520]  當耶穌說這句話的時候
[00:14:10.520 --> 00:14:15.520]  他們剛剛從山上下來
[00:14:15.520 --> 00:14:17.400]  如果你記得在《埃及紀》裏面
[00:14:17.400 --> 00:14:20.160]  摩西有一個相同的經驗
[00:14:20.160 --> 00:14:22.960]  摩西的經驗就是他上了山上
[00:14:22.960 --> 00:14:24.560]  去領受十誡
[00:14:24.560 --> 00:14:28.160]  和耶和華面對面地聊天
[00:14:28.160 --> 00:14:30.160]  然後去到一個時候
[00:14:30.160 --> 00:14:31.720]  耶和華大事不妙
[00:14:31.720 --> 00:14:32.600]  你快點下去吧
[00:14:32.600 --> 00:14:34.120]  下山的時候
[00:14:34.120 --> 00:14:35.640]  他見到什麼
[00:14:35.640 --> 00:14:38.280]  他見到金牛族
[00:14:38.280 --> 00:14:39.800]  於是他發火
[00:14:39.800 --> 00:14:41.720]  他說這個不信的時代
[00:14:41.720 --> 00:14:43.080]  這個叛逆的子民
[00:14:43.080 --> 00:14:44.360]  現在和耶穌一樣
[00:14:44.360 --> 00:14:46.480]  耶穌在山上下去的時候
[00:14:46.480 --> 00:14:47.280]  他見到什麼
[00:14:47.280 --> 00:14:51.520]  他見到他遇到一個毫無信心的爸爸
[00:14:51.520 --> 00:14:57.320]  他也看見一羣不會討告的門徒
[00:14:57.320 --> 00:14:58.040]  如果你這樣看
[00:14:58.040 --> 00:15:03.320]  看到最後這幫門徒是很有問題
[00:15:03.320 --> 00:15:05.600]  但這個故事說多一樣東西
[00:15:05.600 --> 00:15:07.040]  告訴我們
[00:15:07.040 --> 00:15:09.360]  就是爲什麼這幫人不信
[00:15:09.360 --> 00:15:12.280]  爲什麼假設他們不討告
[00:15:12.280 --> 00:15:15.960]  爲什麼他們的屬性上那麼黑暗
[00:15:15.960 --> 00:15:20.520]  是因爲山腳下面有一隻污鬼
[00:15:20.520 --> 00:15:23.520]  是那隻污鬼令他們這樣
[00:15:23.520 --> 00:15:24.720]  我想你想象
[00:15:24.720 --> 00:15:26.520]  如果我們今天去拍這套片子的時候
[00:15:26.520 --> 00:15:28.200]  我們應該怎麼拍
[00:15:28.200 --> 00:15:29.800]  平時你讀這個故事
[00:15:29.800 --> 00:15:32.960]  你覺得這個污鬼是附在兒子的身上
[00:15:32.960 --> 00:15:36.080]  在那裏滾動、嘔吐就算了
[00:15:36.080 --> 00:15:39.360]  但如果我要拍一個深度的電影的時候
[00:15:39.360 --> 00:15:43.680]  這個污鬼不僅僅是附在兒子的身上
[00:15:43.680 --> 00:15:47.080]  這個污鬼同時在整他的爸爸
[00:15:47.080 --> 00:15:49.240]  令他的爸爸不認識耶穌
[00:15:49.240 --> 00:15:52.000]  沒辦法看見耶穌是誰
[00:15:52.000 --> 00:15:57.000]  甚至這隻污鬼是深深影響周圍的門徒
[00:15:57.000 --> 00:16:01.320]  令他們處於一個屬靈的黑暗
[00:16:01.320 --> 00:16:06.560]  正如我剛纔所說在山上靈光的普照
[00:16:06.560 --> 00:16:09.760]  在山下妖氣重填
[00:16:09.760 --> 00:16:14.240]  你真的要去看一些孫悟空西遊記的電影才知道
[00:16:14.240 --> 00:16:15.680]  一下去的時候
[00:16:15.680 --> 00:16:17.400]  其實不是一個
[00:16:17.400 --> 00:16:18.520]  是一羣人
[00:16:18.520 --> 00:16:23.760]  所有的人都是被這隻污鬼所影響的
[00:16:23.760 --> 00:16:28.400]  所以如果我要用另一個題目去代表這個天國的劇場
[00:16:28.400 --> 00:16:32.280]  我的題目會是「猛鬼山腳」
[00:16:32.280 --> 00:16:35.400]  「猛鬼的山腳」
[00:16:35.400 --> 00:16:37.320]  說到這裏我不知道你有沒有留意到
[00:16:37.320 --> 00:16:39.000]  我想都挺難留意到的
[00:16:39.000 --> 00:16:42.920]  就是耶穌基督的天國劇場的上下集
[00:16:42.920 --> 00:16:46.000]  其實是夾在兩個預言當中
[00:16:46.000 --> 00:16:49.440]  那兩個預言是
[00:16:49.440 --> 00:16:53.680]  8章第31節和9章第31節
[00:16:53.680 --> 00:16:56.840]  這兩個預言是耶穌頭兩次
[00:16:56.840 --> 00:17:03.680]  很清清楚楚地預言他自己必須要受苦進入榮耀
[00:17:03.680 --> 00:17:05.520]  受死復活的預言
[00:17:05.520 --> 00:17:06.880]  8章第31節這麼說
[00:17:06.880 --> 00:17:10.040]  「人子必須受許多的苦
[00:17:10.040 --> 00:17:13.400]  被長老、祭司、掌和、文士棄絕
[00:17:13.400 --> 00:17:17.200]  並且被殺三天後復活」
[00:17:17.200 --> 00:17:19.600]  在9章第31節耶穌這麼說
[00:17:19.600 --> 00:17:23.320]  「人子將要被交在人手裏
[00:17:23.320 --> 00:17:24.880]  他們要殺害他
[00:17:24.880 --> 00:17:29.000]  被殺以後三天後他要復活」
[00:17:29.000 --> 00:17:31.360]  而整個天國的劇場
[00:17:31.360 --> 00:17:38.080]  上下集是夾雜於這兩個預言的中間
[00:17:38.080 --> 00:17:39.360]  我不知道你記不記得
[00:17:39.360 --> 00:17:42.440]  在第一個預言之後
[00:17:42.440 --> 00:17:46.480]  有什麼故事是在上下文裏面發生的
[00:17:46.480 --> 00:17:50.320]  當耶穌講完第一個預言之後
[00:17:50.320 --> 00:17:52.840]  衆人有什麼反應
[00:17:52.840 --> 00:17:55.480]  第8章第32節
[00:17:55.480 --> 00:17:58.680]  耶穌明白地說了這話
[00:17:58.680 --> 00:18:00.840]  彼得就拉住他
[00:18:00.840 --> 00:18:02.480]  然後責備他
[00:18:02.480 --> 00:18:03.360]  責備他什麼?
[00:18:03.360 --> 00:18:05.160]  說他不可以上十字架
[00:18:05.160 --> 00:18:07.360]  說他不可以去死
[00:18:07.360 --> 00:18:09.880]  彼得不是關懷耶穌
[00:18:09.880 --> 00:18:11.480]  如果你之前有聽過我們講到
[00:18:11.480 --> 00:18:15.320]  而是彼得是在關懷他自己
[00:18:15.320 --> 00:18:18.560]  彼得關懷着他在過去幾年裏面
[00:18:18.560 --> 00:18:20.560]  在耶穌身上的投資
[00:18:20.560 --> 00:18:23.160]  而彼得責備耶穌的原因是
[00:18:23.160 --> 00:18:26.480]  因爲彼得在追求一個地上的國度
[00:18:26.480 --> 00:18:27.640]  耶穌不可以死
[00:18:27.640 --> 00:18:29.000]  耶穌一定要做王
[00:18:29.000 --> 00:18:35.720]  耶穌一定要爲彼得成就金錢、地位、財富
[00:18:35.720 --> 00:18:38.480]  於是最後耶穌講了一句話
