
[00:00:00.000 --> 00:00:02.080]  大家有沒有聽過一間大學
[00:09:47.440 --> 00:09:49.640]  將它們放在一起
[00:09:49.640 --> 00:09:53.840]  原來神是希望藉此向我們每一個提醒
[00:09:53.840 --> 00:09:59.840]  「柔和謙卑乃是屬靈智慧一個很重要的特徵」
[00:09:59.840 --> 00:10:05.840]  「柔和謙卑是我們擁有屬靈智慧一個很重要的特徵」
[00:10:05.840 --> 00:10:08.840]  聖經十三節所說「在智慧的溫柔上」
[00:10:08.840 --> 00:10:12.640]  這一句本身是在形容善行
[00:10:12.640 --> 00:10:15.440]  是要指出從上頭而來的智慧
[00:10:15.440 --> 00:10:18.040]  所產生出的善行
[00:10:18.040 --> 00:10:19.440]  原來它有一個品質
[00:10:19.440 --> 00:10:21.440]  有一個質量
[00:10:21.440 --> 00:10:24.240]  這個品質必定是什麼?
[00:10:24.240 --> 00:10:27.040]  「柔和謙卑」
[00:10:27.040 --> 00:10:28.240]  換句話說
[00:10:28.240 --> 00:10:31.840]  「柔和謙卑」正是這些真正的屬靈智慧
[00:10:31.840 --> 00:10:34.440]  所產生出來的行為
[00:10:34.440 --> 00:10:38.440]  那個品牌、那個標記
[00:10:38.440 --> 00:10:41.840]  從「柔和謙卑」這個品牌和標記
[00:10:41.840 --> 00:10:43.240]  就可以知道
[00:10:43.240 --> 00:10:50.240]  這個人是否真真正正擁有真正的屬靈智慧
[00:10:50.240 --> 00:10:52.440]  不知道大家會否
[00:10:52.440 --> 00:10:54.040]  有些人和我一樣
[00:10:54.040 --> 00:10:56.440]  正在用這個品牌的電話
[00:10:56.440 --> 00:10:58.240]  這是什麼?
[00:10:58.240 --> 00:10:59.440]  iPhone,是嗎?
[00:10:59.440 --> 00:11:04.040]  iPhone,不過已經是上一代了
[00:11:04.040 --> 00:11:07.840]  iPhone是哪間公司的出品?
[00:11:07.840 --> 00:11:10.240]  蘋果,Apple
[00:11:10.240 --> 00:11:13.840]  而蘋果所出產每一部電話
[00:11:13.840 --> 00:11:16.040]  都叫什麼名字?
[00:11:16.040 --> 00:11:17.440]  iPhone
[00:11:17.440 --> 00:11:19.640]  它們兩者是分不開的
[00:11:19.640 --> 00:11:21.240]  在世界上你找不到一部
[00:11:21.240 --> 00:11:24.040]  由Samsung所出的iPhone
[00:11:24.040 --> 00:11:26.440]  有沒有?
[00:11:26.440 --> 00:11:27.240]  有沒有?
[00:11:27.240 --> 00:11:28.640]  給一部來看看
[00:11:28.640 --> 00:11:33.240]  一定是山寨貨
[00:11:33.240 --> 00:11:35.040]  又或者你找到一部
[00:11:35.040 --> 00:11:39.840]  由蘋果、Apple所出的Galaxy S6 Edge
[00:11:39.840 --> 00:11:41.240]  現在最新的一部
[00:11:41.240 --> 00:11:43.040]  找不到的
[00:11:43.040 --> 00:11:44.440]  同樣當一個人
[00:11:44.440 --> 00:11:47.240]  他擁有著真正的屬靈智慧的時候
[00:11:47.240 --> 00:11:50.840]  你必然會在他身上看到什麼呢?
[00:11:50.840 --> 00:11:53.440]  「柔和謙卑」
[00:11:53.440 --> 00:11:55.040]  不過大家不可以不知道
[00:11:55.040 --> 00:11:57.440]  原來「柔和謙卑」這個屬靈智慧的品牌
[00:11:57.440 --> 00:11:58.640]  這個標記
[00:11:58.640 --> 00:12:01.640]  原本並不是在新約時代
[00:12:01.640 --> 00:12:03.640]  那個希羅文化底下
[00:12:03.640 --> 00:12:06.040]  一個值得追求的美德
[00:12:06.040 --> 00:12:08.840]  因為「柔和謙卑」其實本身的意思
[00:12:08.840 --> 00:12:12.040]  是含有一種卑鬱、不顯揚
[00:12:12.040 --> 00:12:14.040]  不能出位
[00:12:14.040 --> 00:12:15.440]  被降格
[00:12:15.440 --> 00:12:16.440]  或者我們現在說
[00:12:16.440 --> 00:12:19.240]  被降叻的意思
[00:12:19.240 --> 00:12:21.040]  但是心裡「柔和謙卑」的主耶穌
[00:12:21.040 --> 00:12:23.840]  卻在《馬太福音》五章第五節宣告
[00:12:23.840 --> 00:12:26.640]  祂是期望每一個祂的跟隨者
[00:12:26.640 --> 00:12:28.440]  都可以和祂一樣
[00:12:28.440 --> 00:12:29.840]  成為一個什麼?
[00:12:29.840 --> 00:12:33.240]  「柔和謙卑」的人
[00:12:33.240 --> 00:12:35.240]  究竟在《雅各書》三章十三節
[00:12:35.240 --> 00:12:37.240]  這裡在智慧的溫柔上
[00:12:37.240 --> 00:12:39.240]  所顯出的善行
[00:12:39.240 --> 00:12:40.840]  所指的是什麼呢?
[00:12:40.840 --> 00:12:42.440]  什麼是善行呢?
[00:12:42.440 --> 00:12:43.840]  我們跳一跳
[00:12:43.840 --> 00:12:46.840]  去看《雅各書》三章十七到十八節
[00:12:46.840 --> 00:12:50.240]  十七到十八節
[00:12:50.240 --> 00:12:52.040]  我們一起讀這段經文
[00:12:52.040 --> 00:12:54.040]  《雅各書》三章十七到十八節
[00:12:54.040 --> 00:12:56.040]  大家預備起
[00:12:56.040 --> 00:13:13.640]  「唯獨從上而下的智慧,是自稱義協,就是和平,分量有順,本有憐憫,裸協裸自,本有偏見,本有駕傲,明者始有和平地,始有和平所栽種的義和」
[00:13:13.640 --> 00:13:14.640]  謝謝
[00:13:14.640 --> 00:13:17.040]  大家知不知道這塊是什麼?
[00:13:17.040 --> 00:13:21.640]  是呀!三菱鏡
[00:13:21.640 --> 00:13:22.640]  大家有沒有玩過?
[00:13:22.640 --> 00:13:23.640]  三菱鏡
[00:13:24.840 --> 00:13:33.040]  當一束從太陽而來的陽光射進這塊三菱鏡的時候
[00:13:33.040 --> 00:13:35.040]  會有什麼事發生呢?
[00:13:35.040 --> 00:13:39.240]  大家很厲害
[00:13:39.240 --> 00:13:44.040]  它會折射出七種顏色的色彩
[00:13:44.040 --> 00:13:46.040]  哪七種?我們一起數
[00:13:46.040 --> 00:13:51.640]  紅、橙、黃、綠、青、藍、紫
[00:13:51.640 --> 00:13:53.640]  七種的色彩
[00:13:53.640 --> 00:13:57.240]  同樣聖經亞國書三章十七到十八節就指出
[00:13:57.240 --> 00:14:01.040]  原來我們每一個人都好像這塊三菱鏡一樣
[00:14:01.040 --> 00:14:07.440]  從上頭而來的智慧就好像一束從太陽而來的光線一樣
[00:14:07.440 --> 00:14:10.040]  透過人這塊三菱鏡
[00:14:10.040 --> 00:14:13.240]  就會折射出什麼呢?
[00:14:13.240 --> 00:14:15.840]  會產生什麼果效?
[00:14:15.840 --> 00:14:20.040]  就會產生出第十七節所說的那七種的善行
[00:14:20.040 --> 00:14:22.240]  七種生命的色彩
[00:14:22.240 --> 00:14:24.840]  先以清潔為首
[00:14:24.840 --> 00:14:35.840]  然後再加上和平、溫涼柔順、滿有憐憫、多潔善果、沒有偏見、沒有假冒
[00:14:35.840 --> 00:14:40.840]  這七種真正屬靈生命的色彩
[00:14:40.840 --> 00:14:45.640]  究竟這七種屬靈生命的色彩是什麼呢?
[00:14:45.640 --> 00:14:48.440]  第一是清潔
[00:14:48.440 --> 00:14:54.640]  清潔所指的是人的行為很可靠、很誠實、很正直
[00:14:54.640 --> 00:14:58.040]  並且在生活上他願意分別為聖
[00:14:58.040 --> 00:15:01.640]  他對他所信的神一心一意
[00:15:01.640 --> 00:15:03.840]  不會被世俗去玷污
[00:15:03.840 --> 00:15:07.040]  如果你擁有屬靈智慧的時候
[00:15:07.040 --> 00:15:09.040]  你就會以真誠來待人
[00:15:09.040 --> 00:15:11.040]  我們知道人際關係
[00:15:11.040 --> 00:15:15.440]  很多時候就要建立在信任和尊重的基礎底下
[00:15:15.440 --> 00:15:17.640]  如果你真是一個清潔的人
[00:15:17.640 --> 00:15:22.040]  你從來就不需要擔心自己會有什麼秘密被人發現
[00:15:22.040 --> 00:15:24.240]  為什麼呢?
[00:15:24.240 --> 00:15:27.440]  因為你從來都不會對阿甲講一套
[00:15:27.440 --> 00:15:30.240]  對阿月又會講另外一套
[00:15:30.240 --> 00:15:35.040]  又或者你就不會對著人笑嘻嘻
[00:15:35.040 --> 00:15:37.040]  背著他又如何呢?
[00:15:37.040 --> 00:15:39.440]  大家很熟悉了
[00:15:39.440 --> 00:15:42.240]  一個清潔、正直、誠實的人
[00:15:42.240 --> 00:15:46.440]  他自己會除去所有一切暗晦的動機
[00:15:46.440 --> 00:15:49.840]  他可以很坦然地面對神、面對人
[00:15:49.840 --> 00:15:52.240]  第二種生命色彩是什麼呢?
[00:15:52.240 --> 00:15:53.440]  和平
[00:15:53.440 --> 00:15:57.440]  屬靈智慧也會使人成為一個締造和平的人
[00:15:57.440 --> 00:16:00.240]  真正的和平是指人與人
[00:16:00.240 --> 00:16:02.040]  和人與神之間
[00:16:02.040 --> 00:16:04.840]  不但不再成為仇敵
[00:16:04.840 --> 00:16:07.040]  而且更加有了一個正常
[00:16:07.040 --> 00:16:10.240]  彼此互相建立生命的關係
[00:16:10.240 --> 00:16:12.240]  這種才是真正的和平
[00:16:12.240 --> 00:16:15.840]  這個和那些傲慢、離間別人
[00:16:15.840 --> 00:16:18.440]  或者孤立他人
[00:16:18.440 --> 00:16:20.040]  輕視其他人
[00:16:20.040 --> 00:16:24.040]  教唆其他人和其他人不和等等的行為
[00:16:24.040 --> 00:16:25.240]  剛剛相反
[00:16:25.240 --> 00:16:27.440]  屬靈智慧總是會促進
[00:16:27.440 --> 00:16:32.640]  人與神和人與人之間那份和平的關係
[00:16:32.640 --> 00:16:35.640]  能夠在群體裏面建立和睦
[00:16:35.640 --> 00:16:37.440]  第三樣
[00:16:37.440 --> 00:16:38.840]  溫良柔順
[00:16:38.840 --> 00:16:43.040]  意味著這個人既寬宏又大量卻不固執
[00:16:43.040 --> 00:16:46.040]  樂以聆聽別人一些合理的意見
[00:16:46.040 --> 00:16:49.640]  並且能夠通情達理地發愛施恩
[00:16:49.640 --> 00:16:52.440]  這個人能夠顧及其他人的感受
[00:16:52.440 --> 00:16:54.840]  我們作為人經常犯的毛病是什麼呢?
[00:16:54.840 --> 00:16:57.040]  就是當我與你有不同的時候
[00:16:57.040 --> 00:16:58.040]  誰錯了?
[00:16:58.040 --> 00:17:00.840]  是你錯了
[00:17:00.840 --> 00:17:03.840]  是你的想法不合理
[00:17:03.840 --> 00:17:06.240]  是你的想法不合邏輯
[00:17:06.240 --> 00:17:08.840]  不過作為一個溫良柔順的人
[00:17:08.840 --> 00:17:12.640]  他卻不會貶低其他人的感受
[00:17:12.640 --> 00:17:15.840]  他不一定會完全接受其他人的想法
[00:17:15.840 --> 00:17:20.440]  但他至少可以用同理心去理解他人
[00:17:20.440 --> 00:17:22.240]  第四種生命色彩
[00:17:22.240 --> 00:17:23.640]  滿有憐憫
[00:17:23.640 --> 00:17:26.640]  所說的就是我們對於那些落魄潦倒的人
[00:17:26.640 --> 00:17:28.040]  我們對他有人慈
[00:17:28.040 --> 00:17:31.440]  即使我們知道他弄成這樣
[00:17:31.440 --> 00:17:32.640]  是他自己找來的
[00:17:32.640 --> 00:17:34.640]  是他自討苦吃的
[00:17:34.640 --> 00:17:38.040]  甚至俗些說是活該的
[00:17:38.040 --> 00:17:39.840]  就算是這樣也好
[00:17:39.840 --> 00:17:42.240]  但我們仍然對他有憐憫
[00:17:42.240 --> 00:17:44.640]  我們仍然對他同情
[00:17:44.640 --> 00:17:47.840]  這正是神仁慈的一份寫照
[00:17:47.840 --> 00:17:52.640]  憐憫同情原來不單是淋到含冤莫白的人
[00:17:52.640 --> 00:17:56.240]  連那些因為自己一己的犯錯而需要受苦的人
[00:17:56.240 --> 00:17:59.640]  我們都願意對他們一視同仁
[00:17:59.640 --> 00:18:01.640]  以仁慈去待他們
[00:18:01.640 --> 00:18:04.040]  第五種生命色彩是什麼呢?
[00:18:04.040 --> 00:18:06.040]  多潔善果
[00:18:06.040 --> 00:18:10.440]  所說的就是我們對人產生一些實際性的行動
[00:18:10.440 --> 00:18:12.040]  面對有需要的人
[00:18:12.040 --> 00:18:13.840]  我們不僅是說我很同情你
[00:18:13.840 --> 00:18:15.840]  然後轉過頭離開他
[00:18:15.840 --> 00:18:17.240]  不是
[00:18:17.240 --> 00:18:21.240]  他是用實際的行動來回應他的需要
[00:18:21.240 --> 00:18:24.640]  若我們沒有對受苦的人伸出援手的時候
[00:18:24.640 --> 00:18:27.440]  我們就沒有權說自己是一個仁慈的人
[00:18:27.440 --> 00:18:30.840]  多潔善果的人會以真實的行動
[00:18:30.840 --> 00:18:33.640]  去回應有需要的人的需要
[00:18:33.640 --> 00:18:35.440]  第六種生命色彩
[00:18:35.440 --> 00:18:36.640]  沒有偏見
[00:18:36.640 --> 00:18:37.640]  這個所指的就是
[00:18:37.640 --> 00:18:41.640]  這個人能夠以公正的態度去考察人和事
[00:18:41.640 --> 00:18:45.640]  他不會憑藉著自己先入為主
[00:18:45.640 --> 00:18:49.240]  自己主觀的成見去做判斷
[00:18:49.240 --> 00:18:51.440]  他不會偏私
[00:18:51.440 --> 00:18:53.640]  也不會搖擺不定
[00:18:53.640 --> 00:18:55.440]  更不會心懷異議
[00:18:55.440 --> 00:18:58.840]  相反這個人會有自己的主見
[00:18:58.840 --> 00:19:01.840]  選擇擇善而固執
[00:19:01.840 --> 00:19:03.040]  固執好不好?
[00:19:03.040 --> 00:19:05.240]  聽起來不是很好
[00:19:05.240 --> 00:19:08.440]  不過如果擇善固執就非常好
[00:19:08.440 --> 00:19:11.040]  他會選擇擇善而固執
[00:19:11.040 --> 00:19:14.440]  堅持自己要用神的美善
[00:19:14.440 --> 00:19:16.440]  來面對一切的事情
[00:19:16.440 --> 00:19:18.840]  就算面對惡事
[00:19:18.840 --> 00:19:20.440]  有人對他不好
