
[00:00:00.000 --> 00:00:05.320]  今天講的是「再加兩代情,夢福從此起」
[00:05:16.020 --> 00:05:16.720]  不知道
[00:05:16.720 --> 00:05:17.920]  我們慢慢研究下去
[00:05:17.920 --> 00:05:20.220]  當然應該有歸屬感的
[00:05:20.220 --> 00:05:22.120]  是你說的東西
[00:05:22.120 --> 00:05:23.320]  別人會接納的
[00:05:23.320 --> 00:05:24.820]  會理解的
[00:05:24.820 --> 00:05:27.920]  會有很多共同的價值觀的
[00:05:27.920 --> 00:05:29.920]  會一起去體驗一些東西的
[00:05:29.920 --> 00:05:30.920]  一起去看電影
[00:05:30.920 --> 00:05:31.520]  一起去旅行
[00:05:31.520 --> 00:05:33.320]  一起去吃飯的
[00:05:33.320 --> 00:05:34.920]  會有支持的
[00:05:34.920 --> 00:05:36.920]  我們人生會有困難的
[00:05:36.920 --> 00:05:38.320]  你有沒有困難?
[00:05:38.320 --> 00:05:39.120]  有沒有?
[00:05:39.120 --> 00:05:40.120]  有的
[00:05:40.120 --> 00:05:41.420]  在家庭應該是什麼?
[00:05:41.420 --> 00:05:43.120]  支持的
[00:05:43.120 --> 00:05:44.520]  幫助的
[00:05:44.520 --> 00:05:45.220]  是不是?
[00:05:45.220 --> 00:05:47.320]  你家是不是這樣的?
[00:05:47.320 --> 00:05:48.920]  一般般的
[00:05:48.920 --> 00:05:50.720]  三分之一
[00:05:50.720 --> 00:05:52.020]  為什麼會這樣呢?
[00:05:52.020 --> 00:05:55.120]  其實我們不會難知道
[00:05:55.120 --> 00:05:57.020]  一個美好的家庭
[00:05:57.020 --> 00:05:58.520]  應該是什麼樣子的
[00:05:58.520 --> 00:05:59.220]  一點都不難
[00:05:59.220 --> 00:06:00.520]  你很容易找到的
[00:06:00.520 --> 00:06:02.920]  或者問我們也不難找到
[00:06:02.920 --> 00:06:05.020]  重點也不是我們知不知道
[00:06:05.020 --> 00:06:07.820]  一個家庭好的有什麼元素
[00:06:07.820 --> 00:06:09.520]  重點就是
[00:06:09.520 --> 00:06:13.520]  我們可不可以活得出那些元素
[00:06:13.520 --> 00:06:14.420]  是嗎?
[00:06:14.420 --> 00:06:17.920]  重點是我們達不達成那些目標
[00:06:17.920 --> 00:06:20.220]  我們可不可以知道
[00:06:20.220 --> 00:06:22.320]  如何達成
[00:06:22.320 --> 00:06:23.720]  作為一個牧者
[00:06:23.720 --> 00:06:25.720]  我發現以下有些元素
[00:06:25.720 --> 00:06:26.720]  以下下來
[00:06:26.720 --> 00:06:29.720]  整邊跟GPT是不是很關的?
[00:06:29.720 --> 00:06:31.720]  全部我自己做出來的
[00:06:31.720 --> 00:06:33.320]  很多時候
[00:06:33.320 --> 00:06:35.320]  我們會發現
[00:06:35.320 --> 00:06:36.220]  作為一個牧者
[00:06:36.220 --> 00:06:38.120]  我看到家庭面對很多困難
[00:06:38.120 --> 00:06:39.020]  很多的因素
[00:06:39.020 --> 00:06:43.620]  例如包括裡面很難溝通
[00:06:43.620 --> 00:06:47.220]  一吵架就每個人都覺得自己是對的
[00:06:47.220 --> 00:06:48.320]  你又說都沒有說完
[00:06:48.320 --> 00:06:49.220]  對方又說
[00:06:49.220 --> 00:06:52.020]  裡面就開始大爆炸
[00:06:52.020 --> 00:06:53.820]  又發現裡面很多衝突
[00:06:53.820 --> 00:06:54.720]  不解決的
[00:06:54.720 --> 00:06:55.420]  不想說
[00:06:55.420 --> 00:06:56.420]  不想再提
[00:06:56.420 --> 00:06:57.720]  不健康的關係
[00:06:57.720 --> 00:07:00.420]  有人開始操控
[00:07:00.420 --> 00:07:01.620]  甚至暴力
[00:07:01.620 --> 00:07:02.620]  甚至虐待
[00:07:02.620 --> 00:07:04.620]  缺乏尊重
[00:07:04.620 --> 00:07:05.720]  或者裡面你發現
[00:07:05.720 --> 00:07:09.320]  有些不負責任的丈夫
[00:07:09.320 --> 00:07:10.720]  不負責任的太太
[00:07:10.720 --> 00:07:12.520]  不負責任的父母
[00:07:12.520 --> 00:07:13.920]  不負責任的兒女
[00:07:13.920 --> 00:07:16.120]  家不成什麼?
[00:07:16.120 --> 00:07:17.320]  家
[00:07:17.320 --> 00:07:18.820]  又或者裡面有時
[00:07:18.820 --> 00:07:20.520]  家庭永遠都
[00:07:20.520 --> 00:07:21.520]  當然會有不同的
[00:07:21.520 --> 00:07:22.620]  但是
[00:07:22.620 --> 00:07:23.620]  樣樣東西都
[00:07:23.620 --> 00:07:26.820]  很多分歧不搞的
[00:07:26.820 --> 00:07:27.720]  哪裡有支持
[00:07:27.720 --> 00:07:29.120]  沒有支援家庭
[00:07:29.120 --> 00:07:30.120]  又或者
[00:07:30.120 --> 00:07:31.420]  甚至
[00:07:31.420 --> 00:07:33.620]  有人有外遇就慘了
[00:07:33.620 --> 00:07:35.120]  不忠
[00:07:35.120 --> 00:07:36.020]  很艱難
[00:07:36.020 --> 00:07:38.520]  外部又會面對壓力挑戰
[00:07:38.520 --> 00:07:39.620]  經濟的問題
[00:07:39.620 --> 00:07:40.620]  工作的壓力
[00:07:40.620 --> 00:07:41.620]  疾病
[00:07:41.620 --> 00:07:42.620]  心理健康
[00:07:42.620 --> 00:07:44.120]  等等等等很多東西
[00:07:44.120 --> 00:07:45.020]  今天
[00:07:45.020 --> 00:07:47.120]  我們試試用以筆鎖書
[00:07:47.120 --> 00:07:48.720]  六章一到四節
[00:07:48.720 --> 00:07:50.320]  當然這個講題
[00:07:50.320 --> 00:07:52.520]  其實講十堂都講不完
[00:07:52.520 --> 00:07:54.820]  我們現在還有大概半個小時而已
[00:07:54.820 --> 00:07:55.520]  我們試試
[00:07:55.520 --> 00:07:57.620]  聽得多少得多少
[00:07:57.620 --> 00:07:58.920]  跟旁邊的人說
[00:07:58.920 --> 00:08:01.220]  聽得多少得多少
[00:08:01.220 --> 00:08:02.520]  我們試試用以筆鎖書
[00:08:02.520 --> 00:08:05.420]  第六章一到四節
[00:08:05.420 --> 00:08:06.420]  看一看
[00:08:06.420 --> 00:08:07.920]  我們怎樣可以
[00:08:07.920 --> 00:08:09.820]  建立一個家庭
[00:08:09.820 --> 00:08:12.720]  或者裡面有什麼重要的原則
[00:08:12.720 --> 00:08:14.420]  至少我們可以學一學
[00:08:14.420 --> 00:08:15.720]  並且中間
[00:08:15.720 --> 00:08:17.520]  你跟我都一同學習
[00:08:17.520 --> 00:08:18.320]  我必須去講
[00:08:18.320 --> 00:08:19.020]  作為一名牧者
[00:08:19.020 --> 00:08:20.020]  每次講到
[00:08:20.020 --> 00:08:22.020]  那篇道都是我的學習
[00:08:22.020 --> 00:08:23.220]  也是你的學習
[00:08:23.220 --> 00:08:24.420]  我們立刻進入去
[00:08:24.420 --> 00:08:25.820]  我們總共今天
[00:08:25.820 --> 00:08:27.020]  四節的經文
[00:08:27.020 --> 00:08:28.120]  我們先讀
[00:08:28.120 --> 00:08:30.020]  第一到第三節
[00:08:30.020 --> 00:08:31.620]  是對兒女講的
[00:08:31.620 --> 00:08:32.420]  我們一起講一講
[00:08:32.420 --> 00:08:33.320]  一二三
[00:08:33.320 --> 00:08:35.420]  你們作兒女的
[00:08:35.420 --> 00:08:38.220]  要在主女聽從父母
[00:08:38.220 --> 00:08:40.320]  這是理所當然的
[00:08:40.320 --> 00:08:41.920]  要孝敬父母
[00:08:41.920 --> 00:08:43.120]  使你不復
[00:08:43.120 --> 00:08:44.620]  在世長壽
[00:08:44.620 --> 00:08:45.820]  這是第一條
[00:08:45.820 --> 00:08:47.320]  戒嚴她的戒嚴
[00:08:47.320 --> 00:08:50.420]  這就是對兒女的本分
[00:08:50.420 --> 00:08:51.420]  作父母
[00:08:51.420 --> 00:08:52.120]  我們一起講
[00:08:52.120 --> 00:08:53.020]  第四節
[00:08:53.020 --> 00:08:54.020]  一二三
[00:08:54.020 --> 00:08:55.720]  你們作父親的
[00:08:55.720 --> 00:08:57.720]  不要惹兒女憶氣
[00:08:57.720 --> 00:08:59.720]  只要照著主的教訓
[00:08:59.720 --> 00:09:01.720]  和敬大將若三
[00:09:01.720 --> 00:09:04.720]  今天總共有三個學習
[00:09:04.720 --> 00:09:07.620]  立刻進入第一個學習
[00:09:07.620 --> 00:09:09.120]  第一個學習是什麼呢
[00:09:09.120 --> 00:09:10.520]  我們常常都會見到
[00:09:10.520 --> 00:09:11.120]  也都發現
[00:09:11.120 --> 00:09:12.220]  也都觀察
[00:09:12.220 --> 00:09:13.320]  甚至自己
[00:09:13.320 --> 00:09:14.820]  或者我們很靠近的
[00:09:14.820 --> 00:09:16.220]  家人朋友都好
[00:09:16.220 --> 00:09:18.220]  當然這篇道的關係
[00:09:18.220 --> 00:09:19.020]  重點
[00:09:19.020 --> 00:09:21.520]  不只是父母子女
[00:09:21.520 --> 00:09:22.420]  兄弟姊妹
[00:09:22.420 --> 00:09:23.620]  親人
[00:09:23.620 --> 00:09:25.420]  或者我們肅靈的父母
[00:09:25.420 --> 00:09:26.620]  肅靈的兒女
[00:09:26.620 --> 00:09:28.320]  都是會有關的
[00:09:28.320 --> 00:09:30.420]  這裡提到一樣東西
[00:09:30.420 --> 00:09:31.620]  他說一開始
[00:09:31.620 --> 00:09:33.820]  我想大家著重體系
[00:09:33.820 --> 00:09:35.920]  在主女
[00:09:35.920 --> 00:09:37.920]  和照著主
[00:09:37.920 --> 00:09:39.620]  其中一個很困難的
[00:09:39.620 --> 00:09:40.920]  掙扎問題就是
[00:09:40.920 --> 00:09:42.420]  當我們有困難
[00:09:42.420 --> 00:09:43.720]  有分歧
[00:09:43.720 --> 00:09:44.720]  有爭拗
[00:09:44.720 --> 00:09:45.620]  大家覺得
[00:09:45.620 --> 00:09:46.620]  你
[00:09:46.620 --> 00:09:48.420]  要聽我的
[00:09:48.420 --> 00:09:49.720]  我說就是
[00:09:49.720 --> 00:09:51.420]  我說就算
[00:09:51.420 --> 00:09:53.120]  所以我們回到聖經講
[00:09:53.120 --> 00:09:53.620]  不是
[00:09:53.620 --> 00:09:54.820]  你說不算
[00:09:54.820 --> 00:09:56.120]  我說都不算
[00:09:56.120 --> 00:09:57.820]  神講才算
[00:09:57.820 --> 00:09:59.820]  所以我第一樣學習是什麼
[00:09:59.820 --> 00:10:03.920]  是照著主而行
[00:10:03.920 --> 00:10:06.320]  當在爭拗困難分歧裡面
[00:10:06.320 --> 00:10:07.920]  究竟我們講的東西
[00:10:07.920 --> 00:10:09.520]  和神的原則
[00:10:09.520 --> 00:10:11.720]  是不是一致
[00:10:11.720 --> 00:10:12.820]  如果不一致
[00:10:12.820 --> 00:10:13.520]  你又不算
[00:10:13.520 --> 00:10:14.320]  我又不算
[00:10:14.320 --> 00:10:16.020]  在主女為什麼呢
[00:10:16.020 --> 00:10:19.220]  其實在敬畏神的原則下
[00:10:19.220 --> 00:10:21.720]  神的原則有了
[00:10:21.720 --> 00:10:22.620]  我們都記得
[00:10:22.620 --> 00:10:24.820]  在葉書所書四章一開始講
[00:10:24.820 --> 00:10:27.020]  我們行事為人
[00:10:27.020 --> 00:10:30.020]  要與蒙照的因
[00:10:30.020 --> 00:10:32.120]  相稱
[00:10:32.120 --> 00:10:33.220]  所以
[00:10:33.220 --> 00:10:35.120]  我們的因和我們的行為要相稱
[00:10:35.120 --> 00:10:36.620]  就是說我們作為信徒
[00:10:36.620 --> 00:10:39.720]  我們的行為作為兒女
[00:10:39.720 --> 00:10:41.020]  要活出
[00:10:41.020 --> 00:10:41.820]  就是說
[00:10:41.820 --> 00:10:43.720]  我們人前人後
[00:10:43.720 --> 00:10:44.520]  特別在家裡
[00:10:44.520 --> 00:10:48.220]  更加要活出這種味道
[00:10:48.220 --> 00:10:49.420]  照著主就是
[00:10:49.420 --> 00:10:51.820]  作為父母教兒女的時候
[00:10:51.820 --> 00:10:53.420]  我們的教訓和警戒
[00:10:53.420 --> 00:10:54.420]  我們要的
[00:10:54.420 --> 00:10:55.320]  要他行得好
[00:10:55.320 --> 00:10:56.420]  行得靜
[00:10:56.420 --> 00:10:57.720]  要他愛人愛神
[00:10:57.720 --> 00:10:59.320]  有什麼是對的
[00:10:59.320 --> 00:11:00.720]  但是有些喜惡
[00:11:00.720 --> 00:11:03.320]  我們發現
[00:11:03.320 --> 00:11:04.320]  特別在香港
[00:11:04.320 --> 00:11:06.020]  我們都不陌生
[00:11:06.020 --> 00:11:07.220]  我們有個字
[00:11:07.220 --> 00:11:07.820]  叫做家長
[00:11:07.820 --> 00:11:08.820]  叫什麼家長呢
[00:11:08.820 --> 00:11:09.420]  叫做
[00:11:09.420 --> 00:11:10.420]  怪什麼
[00:11:10.420 --> 00:11:12.020]  仇家長
[00:11:12.020 --> 00:11:13.720]  還有苦什麼
[00:11:13.720 --> 00:11:15.220]  苦媽
[00:11:15.220 --> 00:11:15.820]  還有苦什麼
[00:11:15.820 --> 00:11:17.420]  爸
[00:11:17.420 --> 00:11:18.920]  但是有些不涉及真理
[00:11:18.920 --> 00:11:21.720]  但是你要強行對方
[00:11:21.720 --> 00:11:23.420]  跟你行的
[00:11:23.420 --> 00:11:24.820]  我們要小心
[00:11:24.820 --> 00:11:27.920]  不是照著主
[00:11:27.920 --> 00:11:29.920]  不是你說就是
[00:11:29.920 --> 00:11:31.420]  原來當時希臘文化
[00:11:31.420 --> 00:11:32.320]  我們知道
[00:11:32.320 --> 00:11:34.720]  當時希臘文化
[00:11:34.720 --> 00:11:36.920]  就是希臘和羅馬
[00:11:36.920 --> 00:11:38.420]  羅馬當時是最大的國家
[00:11:38.420 --> 00:11:39.820]  他們的文化非常厲害
[00:11:39.820 --> 00:11:41.120]  軍事也很厲害
[00:11:41.120 --> 00:11:43.020]  或者他們的道路很厲害
[00:11:43.020 --> 00:11:44.920]  他們的行商很厲害
[00:11:44.920 --> 00:11:46.820]  他們當時怎麼看
[00:11:46.820 --> 00:11:50.620]  父母和兒女呢
[00:11:50.620 --> 00:11:51.820]  是這樣的
[00:11:51.820 --> 00:11:54.320]  父親是有生殺權
[00:11:54.320 --> 00:11:57.120]  如果我生了子女
[00:11:57.120 --> 00:11:59.020]  出了世我不喜歡
[00:11:59.020 --> 00:12:00.720]  我殺了他又可以
[00:12:00.720 --> 00:12:02.720]  我埋了他都可以
[00:12:02.720 --> 00:12:05.220]  他頑皮我打死他都可以
[00:12:05.220 --> 00:12:07.220]  你無權過問
[00:12:07.220 --> 00:12:08.420]  也是這個文化
[00:12:08.420 --> 00:12:10.120]  其實我們都不用想太遠
[00:12:10.120 --> 00:12:10.920]  我們以往
[00:12:10.920 --> 00:12:12.020]  中國一百年前
[00:12:12.020 --> 00:12:12.420]  兩百年前
[00:12:12.420 --> 00:12:13.120]  五百年前
[00:12:13.120 --> 00:12:14.420]  全部都是這樣
[00:12:14.420 --> 00:12:17.520]  當時在這種文化裡面
[00:12:17.520 --> 00:12:20.420]  上帝感動保羅說
[00:12:20.420 --> 00:12:22.220]  But no
[00:12:22.220 --> 00:12:24.320]  你的兒女不是你的
[00:12:24.320 --> 00:12:25.620]  不是你的產業
[00:12:25.620 --> 00:12:28.020]  你是托管者
[00:12:28.020 --> 00:12:29.520]  所以不是你說就是
[00:12:29.520 --> 00:12:30.620]  No
[00:12:30.620 --> 00:12:31.720]  好了
[00:12:31.720 --> 00:12:32.520]  當然
[00:12:32.520 --> 00:12:33.720]  今天譚牧師
[00:12:33.720 --> 00:12:35.420]  這個世代二十一世紀
[00:12:35.420 --> 00:12:37.820]  有沒有父母打死子女
[00:12:37.820 --> 00:12:40.020]  當然有
[00:12:40.020 --> 00:12:41.820]  有沒有父母虐待兒子
[00:12:41.820 --> 00:12:42.620]  當然有
[00:12:42.620 --> 00:12:43.420]  有沒有亂罵兒子
[00:12:43.420 --> 00:12:44.720]  當然有
[00:12:44.720 --> 00:12:46.420]  我們早上星期才看到
[00:12:46.420 --> 00:12:49.120]  有一個女士吸毒
[00:12:49.120 --> 00:12:51.420]  弄到三歲的小朋友
[00:12:51.420 --> 00:12:54.320]  都因為毒品進了醫院
[00:12:54.320 --> 00:12:55.320]  很多疏忽
[00:12:55.320 --> 00:12:56.120]  很多暴力
[00:12:56.120 --> 00:12:57.620]  很多操控
[00:12:57.620 --> 00:12:59.020]  那種惡性循環
[00:12:59.020 --> 00:12:59.820]  並且
[00:12:59.820 --> 00:13:02.120]  當我和很多弟兄妹傾談
[00:13:02.120 --> 00:13:03.720]  幫助他成長的時候
[00:13:03.720 --> 00:13:06.520]  三十歲四十歲五十歲六十歲七十歲都有
[00:13:06.520 --> 00:13:09.320]  說回他以往小時候
[00:13:09.320 --> 00:13:11.820]  那種困難
[00:13:11.820 --> 00:13:13.820]  令到一個惡性循環
[00:13:13.820 --> 00:13:15.720]  好像離不開
[00:13:15.720 --> 00:13:17.620]  但我們必須要問
[00:13:17.620 --> 00:13:18.920]  我們為什麼要爭辯
[00:13:18.920 --> 00:13:20.120]  是不是要贏對方
[00:13:20.120 --> 00:13:22.620]  還是我們在學習
[00:13:22.620 --> 00:13:24.820]  有些不同的內容
[00:13:24.820 --> 00:13:25.420]  不要操控
[00:13:25.420 --> 00:13:26.020]  不要暴力
[00:13:26.020 --> 00:13:26.720]  不要虐待
[00:13:26.720 --> 00:13:28.320]  不要缺乏尊重支持
[00:13:28.320 --> 00:13:29.420]  那究竟怎麼做
[00:13:29.420 --> 00:13:31.820]  我們必須要回到成敬
[00:13:31.820 --> 00:13:32.720]  剛才已經說
[00:13:32.720 --> 00:13:35.220]  有一句在雅各書說得很好
[00:13:35.220 --> 00:13:36.320]  他說我們要
[00:13:36.320 --> 00:13:38.920]  快快的什麼
[00:13:38.920 --> 00:13:39.920]  停
[00:13:39.920 --> 00:13:41.420]  慢慢的什麼
[00:13:41.420 --> 00:13:42.120]  雪
[00:13:42.120 --> 00:13:42.520]  還有呢
[00:13:42.520 --> 00:13:45.120]  慢慢的什麼
[00:13:45.120 --> 00:13:46.520]  凍路是吧
[00:13:46.520 --> 00:13:49.020]  但是我們現在香港人特別喜歡
[00:13:49.020 --> 00:13:50.220]  快快的雪
[00:13:50.220 --> 00:13:52.120]  你不要學我說
[00:13:52.120 --> 00:13:54.020]  慢慢的聽
[00:13:54.020 --> 00:13:56.020]  不用聽不用說了
[00:13:56.020 --> 00:13:56.820]  說完
[00:13:56.820 --> 00:13:58.320]  收線
[00:13:58.320 --> 00:14:00.520]  還要快快的凍路
