
[00:00:00.000 --> 00:00:06.820]  約翰福音,我們開始講這個經卷
[00:05:25.200 --> 00:05:27.200]  人不愛光
[00:05:27.200 --> 00:05:29.000]  倒愛黑暗
[00:05:29.000 --> 00:05:31.400]  就是當我們自己在黑暗裏
[00:05:31.400 --> 00:05:34.200]  我們不醒覺自己的問題
[00:05:34.200 --> 00:05:36.800]  我們反而拒絕
[00:05:36.800 --> 00:05:38.800]  不愛光倒愛黑暗的意思是甚麼呢?
[00:05:38.800 --> 00:05:41.000]  就是如果我是黑社會
[00:05:41.000 --> 00:05:43.400]  我明知自己是錯的
[00:05:43.400 --> 00:05:46.000]  是在做傷天害理的事
[00:05:46.000 --> 00:05:49.200]  我拒絕去回轉
[00:05:49.200 --> 00:05:55.000]  我明知這些是很錯很錯的罪
[00:05:55.000 --> 00:05:57.000]  我仍然掩著良心繼續做
[00:05:57.000 --> 00:05:58.000]  聖經就說
[00:05:58.000 --> 00:06:02.600]  這些叫不愛光倒愛黑暗
[00:06:02.600 --> 00:06:04.600]  今日《約翰福音》第一章
[00:06:04.600 --> 00:06:09.000]  講述一個很重要的訊息
[00:06:09.000 --> 00:06:12.800]  就是當神派他的兒子耶穌基督來
[00:06:12.800 --> 00:06:17.000]  他派救主來幫世界的人的時候
[00:06:17.000 --> 00:06:19.200]  但因為世人自己是黑暗
[00:06:19.200 --> 00:06:21.800]  他拒絕光明
[00:06:21.800 --> 00:06:24.800]  他不認識他
[00:06:24.800 --> 00:06:28.000]  他對耶穌基督的兒子有誤會
[00:06:28.000 --> 00:06:30.600]  甚至拒絕
[00:06:30.600 --> 00:06:32.000]  一會兒你會看到
[00:06:32.000 --> 00:06:34.600]  耶穌基督神派他來
[00:06:34.600 --> 00:06:37.000]  向世人啟示他自己
[00:06:37.000 --> 00:06:41.600]  他就是神給我們生路的永生之道
[00:06:41.600 --> 00:06:43.200]  他就是神的說話
[00:06:43.200 --> 00:06:45.000]  神的道
[00:06:45.000 --> 00:06:47.800]  但世人因為自己黑暗
[00:06:47.800 --> 00:06:49.000]  很多都拒絕
[00:06:49.000 --> 00:06:50.800]  很多都不信
[00:06:50.800 --> 00:06:53.000]  我們有沒有遇過這種情況?
[00:06:53.000 --> 00:06:55.200]  我們有沒有對上帝有誤會
[00:06:55.200 --> 00:06:57.200]  甚至拒絕?
[00:06:57.200 --> 00:06:59.000]  聖經最後說
[00:06:59.000 --> 00:07:02.200]  有信的,有不信的
[00:07:02.200 --> 00:07:06.000]  信的人就是接納耶穌基督的人
[00:07:06.000 --> 00:07:08.800]  神就會給他權柄做神的兒女
[00:07:08.800 --> 00:07:10.400]  約翰福音寫得很特別
[00:07:10.400 --> 00:07:11.200]  第一句就是
[00:07:11.200 --> 00:07:15.600]  「太初有道」
[00:07:15.600 --> 00:07:17.000]  到了第十二節
[00:07:17.000 --> 00:07:19.400]  神就叫信的人
[00:07:19.400 --> 00:07:21.000]  信這個道的人
[00:07:21.000 --> 00:07:23.200]  成為神的兒女
[00:07:23.200 --> 00:07:24.400]  你想想
[00:07:24.400 --> 00:07:26.200]  在約翰福音第一、第二章
[00:07:26.200 --> 00:07:27.000]  很特別的
[00:07:27.000 --> 00:07:31.200]  他寫法和《創世紀》差不多
[00:07:31.200 --> 00:07:32.200]  「起初」
[00:07:32.200 --> 00:07:34.800]  In the beginning
[00:07:34.800 --> 00:07:36.000]  在聖經裏面
[00:07:36.000 --> 00:07:38.400]  「起初神創造天地」
[00:07:38.400 --> 00:07:39.800]  去到一章尾的《創世紀》
[00:07:39.800 --> 00:07:41.400]  就是神按照自己形象
[00:07:41.400 --> 00:07:43.200]  做男做女
[00:07:43.200 --> 00:07:45.600]  就是成為神的兒女
[00:07:45.600 --> 00:07:48.200]  亞當稱為神的兒子
[00:07:48.200 --> 00:07:49.400]  一樣的
[00:07:49.400 --> 00:07:51.800]  「起初神創造」
[00:07:51.800 --> 00:07:54.000]  就是藉著他的話語
[00:07:54.000 --> 00:07:56.400]  「太初有道」
[00:07:56.400 --> 00:07:58.000]  所以你看約翰福音
[00:07:58.000 --> 00:07:59.600]  你會看到
[00:07:59.600 --> 00:08:01.400]  在十九節
[00:08:01.400 --> 00:08:03.400]  二十五節裏面
[00:08:03.400 --> 00:08:04.400]  一路數
[00:08:04.400 --> 00:08:05.400]  有第一天
[00:08:05.400 --> 00:08:06.000]  第二天
[00:08:06.000 --> 00:08:07.000]  再一天
[00:08:07.000 --> 00:08:08.000]  去到最後
[00:08:08.000 --> 00:08:09.400]  一共記載了七天
[00:08:09.400 --> 00:08:12.800]  就是門徒看到耶穌的神蹟
[00:08:12.800 --> 00:08:14.400]  見到耶穌的榮耀
[00:08:14.400 --> 00:08:16.800]  就信耶穌
[00:08:16.800 --> 00:08:19.200]  按照約翰福音一章十二節所說
[00:08:19.200 --> 00:08:21.000]  就是他們是第一批
[00:08:21.000 --> 00:08:25.800]  成為神兒女的人
[00:08:25.800 --> 00:08:28.600]  中國人第一個信耶穌
[00:08:28.600 --> 00:08:32.800]  根據中國教會史記載
[00:08:32.800 --> 00:08:34.400]  叫做「蔡高」
[00:08:34.400 --> 00:08:36.200]  你記得「食德」那種
[00:08:36.200 --> 00:08:37.000]  叫「蔡高」
[00:08:37.000 --> 00:08:39.000]  澳門有一間叫「蔡高中學」
[00:08:39.000 --> 00:08:42.000]  第一個安納做牧師的
[00:08:42.000 --> 00:08:43.200]  叫做梁發
[00:08:43.200 --> 00:08:46.000]  在觀塘地鐵站斜路
[00:08:46.000 --> 00:08:48.400]  有條長樓梯上去如華街
[00:08:48.400 --> 00:08:52.000]  那個叫中華基督教的梁發堂
[00:08:52.000 --> 00:08:53.000]  當然你會覺得
[00:08:53.000 --> 00:08:54.600]  名字這麼「梁」
[00:08:54.600 --> 00:08:58.200]  他是姓梁的
[00:08:58.200 --> 00:09:00.000]  我們從來不會覺得
[00:09:00.000 --> 00:09:03.200]  要改個名叫梁發堂
[00:09:03.200 --> 00:09:07.600]  「發」也很「俗」
[00:09:07.600 --> 00:09:10.600]  但是那個年代叫「阿發」是這樣的
[00:09:10.600 --> 00:09:13.200]  我們也有個弟兄叫「阿發」
[00:09:13.200 --> 00:09:14.600]  那時候我們很流行的
[00:09:14.600 --> 00:09:17.600]  現在沒有人叫「阿全」了
[00:09:17.600 --> 00:09:21.400]  「阿燦」那些也沒有了
[00:09:21.400 --> 00:09:24.400]  「阿強」有沒有
[00:09:24.400 --> 00:09:26.000]  我們現在有沒有
[00:09:26.000 --> 00:09:27.800]  你看看羊枝灣有沒有「阿強」
[00:09:27.800 --> 00:09:29.600]  沒有了
[00:09:29.600 --> 00:09:32.200]  「阿傑」很多
[00:09:32.200 --> 00:09:35.000]  「阿豪」那些很威風
[00:09:35.000 --> 00:09:39.600]  「阿全」那些沒有了
[00:09:39.600 --> 00:09:43.400]  說到哪裡了
[00:09:43.400 --> 00:09:47.800]  就是神一開始
[00:09:47.800 --> 00:09:51.400]  一路整個楊康頭那兩章
[00:09:51.400 --> 00:09:53.000]  去到第一個神蹟出現
[00:09:53.000 --> 00:09:55.200]  第一批信耶穌的就是
[00:09:55.200 --> 00:09:56.600]  跟從耶穌
[00:09:56.600 --> 00:09:58.800]  起初跟從施西漢的門徒
[00:09:58.800 --> 00:09:59.800]  你記住
[00:09:59.800 --> 00:10:01.400]  整個楊康就是說
[00:10:01.400 --> 00:10:03.400]  神派耶穌基督來
[00:10:03.400 --> 00:10:05.200]  向我們人說話
[00:10:05.200 --> 00:10:06.400]  所以今天的講題就是
[00:10:06.400 --> 00:10:08.400]  上帝啟示之道
[00:10:08.400 --> 00:10:09.800]  神要說話
[00:10:09.800 --> 00:10:11.800]  神說第一天要有光
[00:10:11.800 --> 00:10:13.400]  神說要有天
[00:10:13.400 --> 00:10:14.400]  有天空
[00:10:14.400 --> 00:10:15.200]  有海洋
[00:10:15.200 --> 00:10:15.600]  有陸地
[00:10:15.600 --> 00:10:16.200]  有飛鳥
[00:10:16.200 --> 00:10:17.000]  有各樣的生物
[00:10:17.000 --> 00:10:18.200]  最後神做人
[00:10:18.200 --> 00:10:19.600]  按著自己的形象
[00:10:19.600 --> 00:10:22.600]  然後享受那份在主裡面的安息
[00:10:22.600 --> 00:10:25.000]  那份享受創造的成果
[00:10:25.000 --> 00:10:26.600]  享受神與人那份
[00:10:26.600 --> 00:10:29.400]  和諧完美的關係
[00:10:29.400 --> 00:10:30.600]  楊福音
[00:10:30.600 --> 00:10:32.600]  當約翰寫完福音的時候
[00:10:32.600 --> 00:10:36.400]  他完全明白整個救恩
[00:10:36.400 --> 00:10:39.400]  就好像神起初創造宇宙萬物
[00:10:39.400 --> 00:10:41.000]  創造的高峰
[00:10:41.000 --> 00:10:42.600]  就是神與人享受那份
[00:10:42.600 --> 00:10:46.000]  和諧完美的安息
[00:10:46.000 --> 00:10:47.800]  所以神創造了所有的東西
[00:10:47.800 --> 00:10:49.200]  最後就做人
[00:10:49.200 --> 00:10:51.000]  按著自己的形象做男做女
[00:10:51.000 --> 00:10:53.400]  將神兒女的名分給了他們
[00:10:53.400 --> 00:10:54.600]  他要代表神
[00:10:54.600 --> 00:10:55.600]  成為神的代表
[00:10:55.600 --> 00:10:58.000]  管理整個大地
[00:10:58.000 --> 00:11:01.000]  楊福音就是一個再創造
[00:11:01.000 --> 00:11:04.200]  當人陷在黑暗裡面
[00:11:04.200 --> 00:11:05.600]  他就派耶穌基督來
[00:11:05.600 --> 00:11:07.800]  一開始就說到
[00:11:07.800 --> 00:11:09.000]  他沒有轉回滅國
[00:11:09.000 --> 00:11:10.800]  他用當時希臘時代
[00:11:10.800 --> 00:11:12.000]  人對神
[00:11:12.000 --> 00:11:15.000]  對萬物根源那個字
[00:11:15.000 --> 00:11:17.000]  那個道的字
[00:11:17.000 --> 00:11:19.600]  道在希臘那個時代
[00:11:19.600 --> 00:11:22.200]  就是耶穌的希臘時代
[00:11:22.200 --> 00:11:23.600]  道這個字有四個意思
[00:11:23.600 --> 00:11:25.800]  第一個是智慧
[00:11:25.800 --> 00:11:27.600]  第二個是言語
[00:11:27.600 --> 00:11:29.200]  第三個是公義
[00:11:29.200 --> 00:11:32.200]  第四個就是根源
[00:11:32.200 --> 00:11:34.400]  所有的智慧
[00:11:34.400 --> 00:11:36.600]  所有的言語
[00:11:36.600 --> 00:11:40.600]  公義就是那個宇宙的法則
[00:11:40.600 --> 00:11:41.600]  公義
[00:11:41.600 --> 00:11:44.000]  宇宙背後那個智慧
[00:11:44.000 --> 00:11:46.600]  那個品格
[00:11:46.600 --> 00:11:49.800]  宇宙裡面好像有一個言語
[00:11:49.800 --> 00:11:52.800]  因為神是用言語創造
[00:11:52.800 --> 00:11:54.600]  指令
[00:11:54.600 --> 00:11:56.600]  還有宇宙裡面
[00:11:56.600 --> 00:11:58.600]  萬物背後的根源
[00:11:58.600 --> 00:12:00.200]  所以道這個字
[00:12:00.200 --> 00:12:02.200]  和我們英文那個字logic
[00:12:02.200 --> 00:12:04.200]  那個字的字根是一樣的
[00:12:04.200 --> 00:12:05.400]  logic
[00:12:05.400 --> 00:12:07.200]  這個字叫logos
[00:12:07.200 --> 00:12:08.600]  道
[00:12:08.600 --> 00:12:10.400]  猶太人用這個道
[00:12:10.400 --> 00:12:12.800]  也代表神的智慧
[00:12:12.800 --> 00:12:14.200]  神的話語
[00:12:14.200 --> 00:12:16.800]  神就是藉著祂的話語去創造
[00:12:16.800 --> 00:12:18.400]  所以有人問
[00:12:18.400 --> 00:12:21.400]  神創造是用什麼?
[00:12:21.400 --> 00:12:22.400]  靠說
[00:12:22.400 --> 00:12:23.800]  神說就有
[00:12:23.800 --> 00:12:25.000]  神說有就有
[00:12:25.000 --> 00:12:26.200]  命立就立
[00:12:26.200 --> 00:12:29.400]  所以耶穌基督稱為神的道
[00:12:29.400 --> 00:12:33.800]  約翰不需要有什麼辯解
[00:12:33.800 --> 00:12:34.600]  他一開始就說
[00:12:34.600 --> 00:12:38.400]  太初一開始就有這個道
[00:12:38.400 --> 00:12:40.400]  萬物背後的根源
[00:12:40.400 --> 00:12:42.600]  萬物背後的智慧
[00:12:42.600 --> 00:12:44.800]  那個真理
[00:12:44.800 --> 00:12:47.000]  它也是神的言語
[00:12:47.000 --> 00:12:50.000]  太初就有這個道
[00:12:50.000 --> 00:12:52.400]  他說道與神同在
[00:12:52.400 --> 00:12:54.600]  這句特別了
[00:12:54.600 --> 00:12:57.000]  道與神同在
[00:12:57.000 --> 00:12:59.200]  然後他說道就是神
[00:12:59.200 --> 00:13:00.200]  然後第二節
[00:13:00.200 --> 00:13:02.400]  他就將第一節裡面說
[00:13:02.400 --> 00:13:04.200]  最起初有個道
[00:13:04.200 --> 00:13:05.400]  祂是神
[00:13:05.400 --> 00:13:07.000]  再一次總結第二節
[00:13:07.000 --> 00:13:09.400]  太初是什麼?
[00:13:09.400 --> 00:13:13.800]  我們讀第二節,預備起
[00:13:13.800 --> 00:13:16.400]  與神同在
[00:13:16.400 --> 00:13:17.200]  多特別
[00:13:17.200 --> 00:13:20.000]  第二節和第一節就說道是什麼?
[00:13:20.000 --> 00:13:20.800]  道
[00:13:20.800 --> 00:13:22.800]  祂與時間的關係
[00:13:22.800 --> 00:13:24.200]  祂是永恆的
[00:13:24.200 --> 00:13:27.600]  未有時間祂已經有祂
[00:13:27.600 --> 00:13:30.000]  祂與神是在一起的
[00:13:30.000 --> 00:13:32.200]  在未有時間之前
[00:13:32.200 --> 00:13:35.000]  祂就是神
[00:13:35.000 --> 00:13:37.200]  《創世紀》一章一節
[00:13:37.200 --> 00:13:39.400]  起初神創造天地
[00:13:39.400 --> 00:13:40.600]  神是一個眾數的字
[00:13:40.600 --> 00:13:41.800]  在希伯來文
[00:13:41.800 --> 00:13:44.800]  但是那個動詞創造
[00:13:44.800 --> 00:13:48.400]  創造天地的「造」字
[00:13:48.400 --> 00:13:51.000]  就是一個單數的「Lang」
[00:13:51.000 --> 00:13:54.200]  一個眾數的字
[00:13:54.200 --> 00:13:55.600]  很有趣
[00:13:55.600 --> 00:13:57.400]  又是單一的
[00:13:57.400 --> 00:14:00.000]  又是一個眾數的名詞
[00:14:00.000 --> 00:14:03.000]  但是用一個單數的字
[00:14:03.000 --> 00:14:06.800]  就是「We is」
[00:14:06.800 --> 00:14:08.800]  英文不符合語言
[00:14:08.800 --> 00:14:11.200]  但這裡不是說英文的語言
[00:14:11.200 --> 00:14:12.800]  所以你讀到聖經
[00:14:12.800 --> 00:14:13.800]  很特別的
[00:14:13.800 --> 00:14:15.000]  神也說
[00:14:15.000 --> 00:14:18.400]  我們要按照我們的形象
[00:14:18.400 --> 00:14:19.600]  去做人
[00:14:19.600 --> 00:14:20.800]  做男做女
[00:14:20.800 --> 00:14:22.600]  但是第二節附在經文
[00:14:22.600 --> 00:14:24.200]  《新命紀》六章四節
[00:14:24.200 --> 00:14:25.400]  神很清楚說
[00:14:25.400 --> 00:14:26.800]  我們讀《新命紀》六章四節
[00:14:26.800 --> 00:14:28.200]  預備起
[00:14:28.200 --> 00:14:44.600]  (...)
[00:14:44.600 --> 00:14:46.000]  所以聖經說
[00:14:46.000 --> 00:14:47.400]  認識你獨一的真神
[00:14:47.400 --> 00:14:50.200]  所以一定是獨一的真神
[00:14:50.200 --> 00:14:52.400]  但是又是眾數的
[00:14:52.400 --> 00:14:55.600]  所以為什麼會有三位一體的真理
[00:14:55.600 --> 00:14:57.200]  就是聖經怎麼說
[00:14:57.200 --> 00:14:58.400]  我們要怎麼相信
[00:14:58.400 --> 00:15:01.600]  Bible says what it means
[00:15:01.600 --> 00:15:04.000]  what it means and it means what it says
[00:15:04.000 --> 00:15:06.400]  你聽不到我說什麼不要緊
[00:15:06.400 --> 00:15:08.600]  聖經怎麼說就是這樣
[00:15:08.600 --> 00:15:09.600]  就是這樣
[00:15:09.600 --> 00:15:13.800]  有科學家、神學家說
[00:15:13.800 --> 00:15:17.400]  光的運行是直線的
[00:15:17.400 --> 00:15:18.400]  光的
[00:15:18.400 --> 00:15:20.600]  但又是波浪的
[00:15:20.600 --> 00:15:22.600]  當然波浪也是直線
[00:15:22.600 --> 00:15:24.000]  光的運行
[00:15:24.000 --> 00:15:25.000]  又是直線
[00:15:25.000 --> 00:15:26.200]  又是波浪
[00:15:26.200 --> 00:15:28.200]  你全部都說了
[00:15:28.200 --> 00:15:30.600]  今天科學家仍然解釋不了
[00:15:30.600 --> 00:15:33.600]  為什麼光又是波浪
[00:15:33.600 --> 00:15:35.000]  光又是直線
[00:15:35.000 --> 00:15:36.200]  同一時間
[00:15:36.200 --> 00:15:40.000]  它一樣是這樣的
[00:15:40.000 --> 00:15:43.800]  我們找不到一些更貼切的例子
[00:15:43.800 --> 00:15:46.000]  不是用這件事來形容上帝
[00:15:46.000 --> 00:15:48.000]  沒有東西可以去形容上帝
[00:15:48.000 --> 00:15:49.400]  只是用這件事去形容
[00:15:49.400 --> 00:15:52.000]  有些東西是合理
[00:15:52.000 --> 00:15:54.400]  是甚至量度得到
[00:15:54.400 --> 00:15:56.200]  但解釋不了
[00:15:56.200 --> 00:15:58.000]  這就是奧秘
[00:15:58.000 --> 00:16:00.000]  神是獨一的真神
[00:16:00.000 --> 00:16:01.400]  但與神同在
[00:16:01.400 --> 00:16:04.000]  道也是神
[00:16:04.000 --> 00:16:05.000]  後來聖經說
[00:16:05.000 --> 00:16:06.600]  聖靈也是神
[00:16:06.600 --> 00:16:08.400]  所以有三個位格
[00:16:08.400 --> 00:16:11.400]  但是獨一的真神
[00:16:11.400 --> 00:16:14.600]  這裡說道與神的關係
[00:16:14.600 --> 00:16:16.600]  也說道與世界的關係
[00:16:16.600 --> 00:16:17.400]  第三節
[00:16:17.400 --> 00:16:19.200]  萬物是藉著他做
[00:16:19.200 --> 00:16:21.200]  沒有一樣不是藉著他做
[00:16:21.200 --> 00:16:23.800]  他是創造主
[00:16:23.800 --> 00:16:26.000]  然後與人的關係
[00:16:26.000 --> 00:16:28.600]  他說生命在人裡
[00:16:28.600 --> 00:16:32.400]  這個生命就是人的光
[00:16:32.400 --> 00:16:36.400]  所以約翰史圖很清楚
[00:16:36.400 --> 00:16:38.600]  神透過他的話語
[00:16:38.600 --> 00:16:42.000]  去創造宇宙萬物
[00:16:42.000 --> 00:16:46.600]  特別是人的生命
[00:16:46.600 --> 00:16:50.600]  所以基督稱為神的道
[00:16:50.600 --> 00:16:54.200]  人神的話語
[00:16:54.200 --> 00:16:57.600]  第四第五節一起讀
[00:16:57.600 --> 00:16:59.200]  預備起
[00:16:59.200 --> 00:17:01.200]  在他裡面有生命
[00:17:01.200 --> 00:17:08.600]  這生命就是人的光
[00:17:08.600 --> 00:17:10.400]  這裡很特別
[00:17:10.400 --> 00:17:12.200]  他說生命在他裡
[00:17:12.200 --> 00:17:12.800]  當然了
[00:17:12.800 --> 00:17:14.400]  萬物是藉著他做
[00:17:14.400 --> 00:17:15.400]  包括人類
[00:17:15.400 --> 00:17:18.000]  沒有一樣不是他做的
[00:17:18.000 --> 00:17:21.200]  所以重覆這個概念
[00:17:21.200 --> 00:17:25.000]  神所有東西都是出於道
[00:17:25.000 --> 00:17:28.200]  Logos就是萬事萬物背後的根源
[00:17:28.200 --> 00:17:29.200]  今天我們說
[00:17:29.200 --> 00:17:32.000]  人可以怎樣認識神
[00:17:32.000 --> 00:17:35.200]  綜合了兩千多年來
[00:17:35.200 --> 00:17:37.600]  哲學家、科學家、思想家
[00:17:37.600 --> 00:17:40.600]  歸納了五個進路
[00:17:40.600 --> 00:17:42.600]  第一就是因果論
[00:17:42.600 --> 00:17:44.200]  萬事萬物背後
[00:17:44.200 --> 00:17:45.600]  不會無端端出來
[00:17:45.600 --> 00:17:48.200]  萬物背後一定有個因
[00:17:48.200 --> 00:17:51.800]  哲學家叫這個第一因
[00:17:51.800 --> 00:17:53.400]  如果有人問
[00:17:53.400 --> 00:17:55.800]  這個第一因就是萬物的根源
[00:17:55.800 --> 00:17:58.200]  有人會問
[00:17:58.200 --> 00:18:00.400]  根從哪裡來的?
[00:18:00.400 --> 00:18:01.800]  但你記住有一句說話
[00:18:01.800 --> 00:18:03.200]  很哲學的
[00:18:03.200 --> 00:18:04.800]  你有時可以假裝是哲學家
[00:18:04.800 --> 00:18:08.800]  根是沒有根的
[00:18:08.800 --> 00:18:10.800]  開始有點亂了
[00:18:10.800 --> 00:18:12.200]  如果這個是根
[00:18:12.200 --> 00:18:14.600]  它下面就不會再有東西了
