
[00:00:00.000 --> 00:00:03.300]  在臺灣的時候跟回來
[00:03:56.960 --> 00:04:00.960]  你就告訴friend desk找人上來來的看
[00:04:00.960 --> 00:04:05.560]  那這些的朋友來到去把這些東西講出來的時間
[00:04:05.560 --> 00:04:08.960]  我相信連續兩次
[00:04:08.960 --> 00:04:11.360]  歐洲巴黎有這個現象
[00:04:11.360 --> 00:04:14.560]  紐約都有同樣這個現象
[00:04:14.560 --> 00:04:16.960]  其實是告訴我們一個信息
[00:04:16.960 --> 00:04:18.560]  這個信息是什麼呢
[00:04:18.560 --> 00:04:20.360]  今天這個世界
[00:04:20.360 --> 00:04:23.160]  是非常不安全的一個世界
[00:04:23.160 --> 00:04:25.160]  你們同意嗎
[00:04:25.160 --> 00:04:27.960]  非常不安全的這個世界
[00:04:27.960 --> 00:04:29.760]  我感覺到今天在香港
[00:04:29.760 --> 00:04:32.560]  我們都從來沒有試過有這樣的事情
[00:04:32.560 --> 00:04:34.560]  因爲我們進這個酒店的時間
[00:04:34.560 --> 00:04:36.160]  你要注意這十樣的東西
[00:04:36.160 --> 00:04:37.560]  而不是其他的
[00:04:37.560 --> 00:04:38.760]  不要破壞什麼
[00:04:38.760 --> 00:04:39.560]  不要破壞什麼
[00:04:39.560 --> 00:04:40.560]  你拿了什麼東西
[00:04:40.560 --> 00:04:42.760]  你記得有什麼什麼等等
[00:04:42.760 --> 00:04:44.160]  完全不是的
[00:04:44.160 --> 00:04:48.760]  這些完全關乎到我們個人的保安有關
[00:04:48.760 --> 00:04:51.960]  我們個人的安全有關的東西
[00:04:51.960 --> 00:04:55.160]  而這些的大的酒店
[00:04:55.160 --> 00:04:58.360]  都是非常著名的酒店來的
[00:04:58.360 --> 00:05:00.160]  那爲何這些的酒店
[00:05:00.160 --> 00:05:03.760]  都要提醒他們的顧客要這樣子呢
[00:05:03.760 --> 00:05:06.960]  因爲現在這個時勢
[00:05:06.960 --> 00:05:10.960]  跟以前不一樣
[00:05:10.960 --> 00:05:13.560]  隨着這個恐襲越來越多
[00:05:13.560 --> 00:05:15.360]  我相信這個世界
[00:05:15.360 --> 00:05:19.360]  這些的提醒也會越來越多
[00:05:19.360 --> 00:05:22.760]  那今天我希望跟各位來來看
[00:05:22.760 --> 00:05:26.160]  一段的經文也是創世紀的
[00:05:26.160 --> 00:05:27.160]  大家看到什麼
[00:05:27.160 --> 00:05:29.360]  我們今天需要警醒
[00:05:29.360 --> 00:05:34.760]  災難的預兆快要來了
[00:05:34.760 --> 00:05:37.160]  今天我們要讀的經文
[00:05:37.160 --> 00:05:41.160]  是創世紀第六章
[00:05:41.160 --> 00:05:44.560]  我們首先來讀讀
[00:05:44.560 --> 00:05:49.760]  六章的一到第四節
[00:05:49.760 --> 00:05:51.560]  各位找到這段的經文
[00:05:51.560 --> 00:05:53.560]  我們一起來讀這段經文
[00:05:53.560 --> 00:05:54.760]  一起來
[00:05:54.760 --> 00:05:57.160]  當人在世上多起來
[00:05:57.160 --> 00:05:59.160]  有生女兒的時候
[00:05:59.160 --> 00:06:02.360]  神的兒子們看見女子美貌
[00:06:02.360 --> 00:06:05.760]  就隨意挑選娶來爲妻
[00:06:05.760 --> 00:06:08.760]  遊侯華說人既屬福雪氣
[00:06:08.760 --> 00:06:11.560]  我的靈就不永遠住在他的裏面
[00:06:11.560 --> 00:06:14.960]  然而他的日子還可以到一百二十年
[00:06:14.960 --> 00:06:17.160]  那時有偉人在地上
[00:06:17.160 --> 00:06:21.760]  後來神的兒子們和人的女子們交合生子
[00:06:21.760 --> 00:06:25.560]  那就是上古英武有名的人
[00:06:25.560 --> 00:06:29.160]  好了暫時我們來到這段的經文
[00:06:29.160 --> 00:06:32.360]  這個經文本身在我們讀神學的時間
[00:06:32.360 --> 00:06:34.760]  帶給我們有很多不同的衝擊
[00:06:34.760 --> 00:06:36.360]  主要的原因在哪裏呢
[00:06:36.360 --> 00:06:39.160]  因爲其中有一些的
[00:06:39.160 --> 00:06:41.960]  好像說神的兒子們
[00:06:41.960 --> 00:06:45.760]  看見人的女子美貌
[00:06:45.760 --> 00:06:48.960]  就隨意挑選娶來爲妻
[00:06:48.960 --> 00:06:53.160]  我記得我是用了很長的篇幅
[00:06:53.160 --> 00:06:55.360]  就是寫這一節的聖經
[00:06:55.360 --> 00:06:58.160]  到底神的兒子是誰
[00:06:58.160 --> 00:07:01.560]  人的女子又是誰
[00:07:01.560 --> 00:07:05.960]  一個paper就是一節的聖經
[00:07:05.960 --> 00:07:07.960]  到底這個是什麼意思呢
[00:07:07.960 --> 00:07:11.560]  一直以來我們看見有三個不同的理論
[00:07:11.560 --> 00:07:13.160]  這三個不同的理論
[00:07:13.160 --> 00:07:14.960]  我現在就用一個
[00:07:14.960 --> 00:07:16.760]  你們有這個嗎
[00:07:16.760 --> 00:07:20.760]  打出來看看吧
[00:07:20.760 --> 00:07:22.760]  可不可以繼續下去
[00:07:22.760 --> 00:07:26.760]  兩張powerpoint
[00:07:26.760 --> 00:07:27.960]  對
[00:07:27.960 --> 00:07:30.160]  第一個的看法
[00:07:30.160 --> 00:07:32.160]  他們說
[00:07:32.160 --> 00:07:34.160]  神的兒子們
[00:07:34.160 --> 00:07:37.760]  是指着那些墮落的天使來講的
[00:07:37.760 --> 00:07:39.160]  這是第一個的理由
[00:07:39.160 --> 00:07:40.960]  第一個的看法
[00:07:40.960 --> 00:07:43.360]  第二個看法就是說
[00:07:43.360 --> 00:07:44.360]  神的兒子們
[00:07:44.360 --> 00:07:48.560]  就是指到塞特的後代
[00:07:48.560 --> 00:07:50.360]  那塞特是誰呢
[00:07:50.360 --> 00:07:53.560]  就是代替亞伯的
[00:07:53.560 --> 00:07:56.760]  就是神所喜悅的
[00:07:56.760 --> 00:07:59.560]  也是希伯來說是一張
[00:07:59.560 --> 00:08:02.360]  第一個信心的偉人
[00:08:02.360 --> 00:08:03.960]  亞伯
[00:08:03.960 --> 00:08:06.360]  就是取代這個亞伯的位置
[00:08:06.360 --> 00:08:10.360]  就是神所檢選的那些人的後裔
[00:08:10.360 --> 00:08:12.560]  那第三個不同的看法呢
[00:08:12.560 --> 00:08:15.360]  就是王朝的統治者
[00:08:15.360 --> 00:08:17.960]  就是說多期
[00:08:17.960 --> 00:08:21.160]  就是從當時的君王來做開始
[00:08:21.160 --> 00:08:22.760]  就是用這個方法
[00:08:22.760 --> 00:08:24.760]  那這個不同的方法
[00:08:24.760 --> 00:08:25.960]  來看這個
[00:08:25.960 --> 00:08:28.360]  那麼人的女子是誰呢
[00:08:28.360 --> 00:08:30.160]  人的女子
[00:08:30.160 --> 00:08:31.760]  就不是
[00:08:31.760 --> 00:08:33.160]  可以這樣說
[00:08:33.160 --> 00:08:35.760]  不是天使的女兒
[00:08:35.760 --> 00:08:38.760]  或者是不是塞特的後裔
[00:08:38.760 --> 00:08:41.960]  或者是不是君王的
[00:08:41.960 --> 00:08:43.760]  那些的女子
[00:08:43.760 --> 00:08:47.160]  就是這個意思了
[00:08:47.160 --> 00:08:49.160]  我們從這些
[00:08:49.160 --> 00:08:51.960]  不同的看法當中
[00:08:51.960 --> 00:08:53.760]  有一個叫錄像
[00:08:53.760 --> 00:08:55.160]  這個錄像怎麼樣呢
[00:08:55.160 --> 00:08:57.360]  這是by elimination
[00:08:57.360 --> 00:08:59.760]  就是把那些可能不適合的
[00:08:59.760 --> 00:09:01.760]  你把它去掉
[00:09:01.760 --> 00:09:03.960]  你就可以找到一些
[00:09:03.960 --> 00:09:07.560]  你比較容易接受的這個答案
[00:09:07.560 --> 00:09:09.160]  首先第一個
[00:09:09.160 --> 00:09:10.560]  我們可以看得見
[00:09:10.560 --> 00:09:12.560]  就是王朝的統治者
[00:09:12.560 --> 00:09:14.560]  來的形容到底這些
[00:09:14.560 --> 00:09:17.160]  是不是就是神的兒子們呢
[00:09:17.160 --> 00:09:19.560]  那我們從聖經來看
[00:09:19.560 --> 00:09:21.360]  聖經
[00:09:21.360 --> 00:09:22.960]  極少
[00:09:22.960 --> 00:09:25.160]  是稱那些
[00:09:25.160 --> 00:09:26.960]  做君王的人
[00:09:26.960 --> 00:09:29.560]  是神的兒子
[00:09:29.560 --> 00:09:30.960]  極少
[00:09:30.960 --> 00:09:32.160]  除了是誰呢
[00:09:32.160 --> 00:09:32.960]  除了大魏
[00:09:32.960 --> 00:09:35.960]  這個是特別的
[00:09:35.960 --> 00:09:39.360]  這些都是神的兒女
[00:09:39.360 --> 00:09:41.560]  那除了這些是非常非常少
[00:09:41.560 --> 00:09:42.960]  那第二個方面呢
[00:09:42.960 --> 00:09:45.360]  從創世紀第六章這個背景
[00:09:45.360 --> 00:09:46.560]  他不講到
[00:09:46.560 --> 00:09:48.160]  不是講到統治者
[00:09:48.160 --> 00:09:50.760]  那是講到整個的世界
[00:09:50.760 --> 00:09:51.960]  那些的人
[00:09:51.960 --> 00:09:53.560]  整個世界的人
[00:09:53.560 --> 00:09:54.760]  因爲這個緣故
[00:09:54.760 --> 00:09:56.360]  要是我們把這個
[00:09:56.360 --> 00:10:00.160]  來的去解釋作爲王朝的統治者
[00:10:00.160 --> 00:10:02.560]  就是他們的兒子的話呢
[00:10:02.560 --> 00:10:03.960]  我們的看見是沒有辦法
[00:10:03.960 --> 00:10:06.560]  能夠放在這一段的經文當中
[00:10:06.560 --> 00:10:09.960]  這是上文下理解不通的
[00:10:09.960 --> 00:10:10.760]  那另外一個呢
[00:10:10.760 --> 00:10:12.560]  就是墮落的天使
[00:10:12.560 --> 00:10:15.760]  墮落的天使又如何呢
[00:10:15.760 --> 00:10:17.360]  耶穌基督曾經
[00:10:17.360 --> 00:10:18.960]  講過一樣的事情
[00:10:18.960 --> 00:10:20.360]  就是法利塞人
[00:10:20.360 --> 00:10:22.360]  文士
[00:10:22.360 --> 00:10:23.560]  撒都該人
[00:10:23.560 --> 00:10:25.360]  曾經挑戰他
[00:10:25.360 --> 00:10:27.760]  挑戰他就是因爲他們不相信
[00:10:27.760 --> 00:10:30.560]  撒都該人不相信復活的事
[00:10:30.560 --> 00:10:32.760]  所以因爲這個緣故他們就問
[00:10:32.760 --> 00:10:35.360]  要是有一個人
[00:10:35.360 --> 00:10:37.760]  有七個兒子
[00:10:37.760 --> 00:10:39.960]  這個老大娶妻
[00:10:39.960 --> 00:10:40.760]  娶了以後
[00:10:40.760 --> 00:10:42.760]  後來老大死了
[00:10:42.760 --> 00:10:43.960]  那個老二呢
[00:10:43.960 --> 00:10:45.760]  就有責任要娶
[00:10:45.760 --> 00:10:48.160]  這個嫂嫂作爲他的妻子
[00:10:48.160 --> 00:10:49.960]  這個老二娶了他的以後
[00:10:49.960 --> 00:10:50.960]  又死掉了
[00:10:50.960 --> 00:10:52.560]  叫老三娶他
[00:10:52.560 --> 00:10:54.360]  老三又死掉了
[00:10:54.360 --> 00:10:55.560]  到老四
[00:10:55.560 --> 00:10:56.960]  老四又死掉了
[00:10:56.960 --> 00:10:57.960]  叫老五
[00:10:57.960 --> 00:10:59.360]  老五又死掉了
[00:10:59.360 --> 00:11:00.960]  老六又娶他
[00:11:00.960 --> 00:11:02.360]  老六又死掉了
[00:11:02.360 --> 00:11:03.560]  叫老七
[00:11:03.560 --> 00:11:05.960]  最後一個老一了
[00:11:05.960 --> 00:11:08.560]  就娶了這個嫂嫂做他的太太
[00:11:08.560 --> 00:11:10.160]  然後就現在法都該人
[00:11:10.160 --> 00:11:11.960]  撒都該人就問耶穌
[00:11:11.960 --> 00:11:15.560]  那到底在天國的時候
[00:11:15.560 --> 00:11:18.360]  這個太太是誰的太太呢
[00:11:18.360 --> 00:11:19.560]  是老大的太太呢
[00:11:19.560 --> 00:11:20.360]  還是老二呢
[00:11:20.360 --> 00:11:21.160]  還是老三呢
[00:11:21.160 --> 00:11:21.560]  老四呢
[00:11:21.560 --> 00:11:22.160]  老五呢
[00:11:22.160 --> 00:11:22.760]  老六呢
[00:11:22.760 --> 00:11:24.360]  還是老一呢
[00:11:24.360 --> 00:11:25.960]  耶穌講了一句
[00:11:25.960 --> 00:11:29.360]  非常非常重要的一句話
[00:11:29.360 --> 00:11:31.360]  在天國裏
[00:11:31.360 --> 00:11:32.960]  也不嫁
[00:11:32.960 --> 00:11:34.360]  也不娶
[00:11:34.360 --> 00:11:37.160]  但是他加多了一句
[00:11:37.160 --> 00:11:40.960]  就好像天上的使者一樣
[00:11:40.960 --> 00:11:42.560]  也不嫁
[00:11:42.560 --> 00:11:43.760]  也不娶
[00:11:43.760 --> 00:11:46.560]  所以從這個地方我們可以看得見
[00:11:46.560 --> 00:11:47.760]  看得見怎麼樣呢
[00:11:47.760 --> 00:11:50.360]  就是耶穌基督告訴我們說
[00:11:50.360 --> 00:11:51.960]  天上的使者
[00:11:51.960 --> 00:11:53.960]  不嫁不娶的
[00:11:53.960 --> 00:11:57.160]  因爲這個緣故這個婚嫁這個事情
[00:11:57.160 --> 00:12:02.560]  是不可能應用在天使的身上
[00:12:02.560 --> 00:12:03.760]  那有一些呢
[00:12:03.760 --> 00:12:07.560]  就用一個比較改良的方法
[00:12:07.560 --> 00:12:09.560]  這個改良的方法就是
[00:12:09.560 --> 00:12:12.560]  墮落的天使成爲人形
[00:12:12.560 --> 00:12:14.160]  住在人的當中
[00:12:14.160 --> 00:12:17.760]  然後他們生出來的那些呢
[00:12:17.760 --> 00:12:19.160]  他們的女兒
[00:12:19.160 --> 00:12:21.360]  就跟這個神的兒子們
[00:12:21.360 --> 00:12:24.960]  來爲妻了等等
[00:12:24.960 --> 00:12:27.160]  但這個在聖經的當中
[00:12:27.160 --> 00:12:31.360]  我們有沒有辦法能夠看得見一些實際的例子
[00:12:31.360 --> 00:12:33.360]  到底哪裏有告訴我們
[00:12:33.360 --> 00:12:37.160]  實實在在的天使可以成爲人形
[00:12:37.160 --> 00:12:39.360]  住在人的當中呢
[00:12:39.360 --> 00:12:40.960]  因爲這個緣故
[00:12:40.960 --> 00:12:43.560]  我在看這段聖經的時間
[00:12:43.560 --> 00:12:45.960]  比較取向一個怎麼樣呢
[00:12:45.960 --> 00:12:48.760]  就是塞特的後代
[00:12:48.760 --> 00:12:52.360]  神本來讓亞當生了塞特
[00:12:52.360 --> 00:12:53.760]  塞特出來了以後
[00:12:53.760 --> 00:12:55.560]  就讓這個塞特
[00:12:55.560 --> 00:12:58.560]  成爲一個金錢的後代
[00:12:58.560 --> 00:13:01.360]  能夠把神跟人之間這個約
[00:13:01.360 --> 00:13:04.360]  把神對神對人的吩咐
[00:13:04.360 --> 00:13:07.360]  繼續不斷傳遞下去
[00:13:07.360 --> 00:13:09.160]  很可惜
[00:13:09.160 --> 00:13:10.960]  經過一段的時間
[00:13:10.960 --> 00:13:12.160]  你就發現
[00:13:12.160 --> 00:13:15.360]  甚至連神所選定
[00:13:15.360 --> 00:13:18.160]  要來這個地上
[00:13:18.160 --> 00:13:21.160]  成爲神的代言人的這些人
[00:13:21.160 --> 00:13:22.960]  也墮落了
[00:13:22.960 --> 00:13:24.760]  而這個墮落主要是
[00:13:24.760 --> 00:13:26.560]  怎麼樣的墮落呢
[00:13:26.560 --> 00:13:29.360]  留意第二節
[00:13:29.360 --> 00:13:30.360]  第二節
[00:13:30.360 --> 00:13:32.560]  我們一起來讀第二節
[00:13:32.560 --> 00:13:34.160]  神的兒子們
[00:13:34.160 --> 00:13:36.960]  看見人的女子美貌
[00:13:36.960 --> 00:13:38.160]  就怎麼樣啊
[00:13:38.160 --> 00:13:42.160]  隨意挑選取來爲妻
[00:13:42.160 --> 00:13:44.160]  弟兄姐妹們
[00:13:44.160 --> 00:13:47.960]  創世紀第六章
[00:13:47.960 --> 00:13:49.160]  讓我們看見
[00:13:49.160 --> 00:13:51.960]  洪水的前奏
[00:13:51.960 --> 00:13:56.960]  最大最大的問題在哪裏
[00:13:56.960 --> 00:13:58.960]  雖然聖經裏面講得非常清楚
[00:13:58.960 --> 00:14:02.360]  整個的地上充滿了強暴
[00:14:02.360 --> 00:14:04.160]  無法無天
[00:14:04.160 --> 00:14:06.360]  各樣不同的暴力
[00:14:06.360 --> 00:14:09.360]  在這個世界上產生出來
[00:14:09.360 --> 00:14:10.960]  但當我們留意來看到
[00:14:10.960 --> 00:14:14.160]  這個最基本的根源的時間
[00:14:14.160 --> 00:14:16.960]  原來就是在第二節
[00:14:16.960 --> 00:14:19.560]  神的兒子們
[00:14:19.560 --> 00:14:22.360]  連神本來要選造他們
[00:14:22.360 --> 00:14:23.760]  選擇他們
[00:14:23.760 --> 00:14:26.160]  來成爲神的代言人
[00:14:26.160 --> 00:14:27.960]  成爲神的見證人
[00:14:27.960 --> 00:14:30.160]  這一批的人
[00:14:30.160 --> 00:14:32.560]  他們看見人的女子
[00:14:32.560 --> 00:14:34.960]  不屬於神的後裔
[00:14:34.960 --> 00:14:37.360]  是一些非屬於神
[00:14:37.360 --> 00:14:41.360]  不敬畏神的人的女子
[00:14:41.360 --> 00:14:43.160]  美貌的
[00:14:43.160 --> 00:14:44.760]  他們就怎麼樣
[00:14:44.760 --> 00:14:47.760]  隨意挑選
[00:14:47.760 --> 00:14:49.160]  取來爲奇
[00:14:49.160 --> 00:14:51.160]  有幾樣的事情
[00:14:51.160 --> 00:14:53.360]  很重要
[00:14:53.360 --> 00:14:56.560]  《創世紀》第二章告訴我們
[00:14:56.560 --> 00:14:58.560]  神設立人的時間
[00:14:58.560 --> 00:15:00.960]  他就設立了婚姻的制度
[00:15:00.960 --> 00:15:03.160]  設立這個婚姻的制度的時間
[00:15:03.160 --> 00:15:05.760]  二章二十四節非常清楚
[00:15:05.760 --> 00:15:10.560]  因此一個男人要離開父母
[00:15:10.560 --> 00:15:14.360]  與一個女人結合
[00:15:14.360 --> 00:15:15.960]  跟着下來那句是什麼
[00:15:15.960 --> 00:15:18.760]  你們記得嗎
[00:15:18.760 --> 00:15:20.960]  因此人要離開父母
[00:15:20.960 --> 00:15:23.160]  與妻子聯合
[00:15:23.160 --> 00:15:26.160]  跟着下來那句是什麼
[00:15:26.160 --> 00:15:29.560]  是二人成爲一體
[00:15:29.560 --> 00:15:31.760]  是兩個人成爲一體
[00:15:31.760 --> 00:15:33.760]  不是三個人
[00:15:33.760 --> 00:15:35.360]  不是很多人
[00:15:35.360 --> 00:15:38.360]  那是兩個人成爲一體
[00:15:38.360 --> 00:15:40.760]  二人成爲一體
[00:15:40.760 --> 00:15:41.960]  因爲這個緣故
[00:15:41.960 --> 00:15:44.560]  我們從希伯來文看得很清楚
[00:15:44.560 --> 00:15:45.760]  因爲這個緣故
[00:15:45.760 --> 00:15:48.560]  一個男人要離開父母
[00:15:48.560 --> 00:15:50.960]  與一個女人來到結合
[00:15:50.960 --> 00:15:53.360]  兩個人要成爲一體
[00:15:53.360 --> 00:15:56.960]  夫妻是一夫一妻
[00:15:56.960 --> 00:15:59.960]  婚姻的制度是一夫一妻
[00:15:59.960 --> 00:16:03.160]  一男一女 一生一世的
[00:16:03.160 --> 00:16:04.560]  但是我們來到這個地方
[00:16:04.560 --> 00:16:07.960]  你看得見有些不一樣的地方
[00:16:07.960 --> 00:16:13.160]  他們已經不再是一夫一妻
[00:16:13.160 --> 00:16:15.760]  是隨意挑選
[00:16:15.760 --> 00:16:17.160]  取來爲妻
[00:16:17.160 --> 00:16:19.760]  這個妻是夫妻的
[00:16:19.760 --> 00:16:23.760]  人都可以隨意挑選
[00:16:23.760 --> 00:16:25.960]  取來爲妻
[00:16:25.960 --> 00:16:29.760]  不是一個可以超過一個
[00:16:29.760 --> 00:16:31.560]  這個是第一方面
[00:16:31.560 --> 00:16:32.760]  第二個方面
[00:16:32.760 --> 00:16:36.360]  我們看見在婚姻的制度當中
[00:16:36.360 --> 00:16:39.760]  亞當在夏娃照出來的時間
[00:16:39.760 --> 00:16:41.960]  是非常清楚地看得見
[00:16:41.960 --> 00:16:44.160]  他跟夏娃的關係
[00:16:44.160 --> 00:16:46.760]  這個是我骨中的骨
[00:16:46.760 --> 00:16:48.360]  肉中的肉
[00:16:48.360 --> 00:16:50.560]  是一種生命的關係
[00:16:50.560 --> 00:16:52.360]  內在的關係
[00:16:52.360 --> 00:16:53.760]  而且兩個人是什麼
[00:16:53.760 --> 00:16:56.360]  置身入體 並不羞恥的
[00:16:56.360 --> 00:17:00.360]  夫妻是非常非常密切的
[00:17:00.360 --> 00:17:02.160]  夫妻最重要的是
[00:17:02.160 --> 00:17:05.160]  我們心裏面的那種感受
[00:17:05.160 --> 00:17:07.960]  心裏面那個愛
[00:17:07.960 --> 00:17:10.160]  當我們看見在這個地方
[00:17:10.160 --> 00:17:13.560]  給我們的不是愛
[00:17:13.560 --> 00:17:16.760]  乃是喜歡
[00:17:16.760 --> 00:17:18.160]  弟兄姐妹們
[00:17:18.160 --> 00:17:20.160]  有分別嗎
[00:17:20.160 --> 00:17:25.960]  喜歡跟愛有分別嗎
[00:17:25.960 --> 00:17:28.560]  有什麼分別
[00:17:28.560 --> 00:17:30.760]  最大的分別在哪裏
[00:17:30.760 --> 00:17:35.760]  喜歡是以我爲中心的
[00:17:35.760 --> 00:17:40.360]  喜歡是有條件性的
[00:17:40.360 --> 00:17:44.960]  喜歡是要滿足我自己的
[00:17:44.960 --> 00:17:48.760]  但是愛是以對方爲中心的
[00:17:48.760 --> 00:17:51.360]  愛是付出的
[00:17:51.360 --> 00:17:54.560]  愛是沒有條件性的
[00:17:54.560 --> 00:17:56.560]  我以前不太懂
[00:17:56.560 --> 00:17:59.560]  有了孩子我就懂
[00:17:59.560 --> 00:18:01.760]  我想問各位有多少人有孩子
[00:18:01.760 --> 00:18:03.560]  好不好舉手
[00:18:03.560 --> 00:18:05.160]  有孩子就舉手
[00:18:05.160 --> 00:18:06.560]  我想問你
[00:18:06.560 --> 00:18:09.560]  晚上深夜兩點
[00:18:09.560 --> 00:18:12.160]  你的孩子小的時間把你吵醒
[00:18:12.160 --> 00:18:15.160]  你喜歡嗎
[00:18:15.160 --> 00:18:16.960]  喜不喜歡
[00:18:16.960 --> 00:18:18.560]  有多少人不喜歡的
[00:18:18.560 --> 00:18:19.760]  好不好舉手
[00:18:19.760 --> 00:18:21.760]  不喜歡的舉手好嗎
[00:18:21.760 --> 00:18:22.960]  很喜歡的
[00:18:22.960 --> 00:18:24.960]  哎呀我的女兒又叫我了
[00:18:24.960 --> 00:18:26.560]  真的高興
[00:18:26.560 --> 00:18:30.560]  好不好舉手 很喜歡的舉手
[00:18:30.560 --> 00:18:36.360]  給一些掌聲給這個好爸爸
[00:18:36.360 --> 00:18:37.960]  老實講
[00:18:37.960 --> 00:18:40.960]  我有兩個孩子
[00:18:40.960 --> 00:18:43.760]  我發現剛剛回到家中的時候
[00:18:43.760 --> 00:18:45.760]  最不喜歡的
[00:18:45.760 --> 00:18:47.560]  就是深夜兩點
[00:18:47.560 --> 00:18:48.760]  三點
[00:18:48.760 --> 00:18:51.560]  你睡得非常濃的時間
[00:18:51.560 --> 00:18:54.960]  他就把你驚叫醒來
[00:18:54.960 --> 00:18:57.160]  最難的是什麼呢
[00:18:57.160 --> 00:18:59.160]  我醒了以後
[00:18:59.160 --> 00:19:03.960]  睡在我旁邊的沒有醒
[00:19:03.960 --> 00:19:05.160]  因爲他睡在旁邊的
[00:19:05.160 --> 00:19:06.760]  醒的話他就跑去了
[00:19:06.760 --> 00:19:09.360]  那我就可以繼續睡覺了
[00:19:09.360 --> 00:19:10.560]  但是他沒有醒啊
[00:19:10.560 --> 00:19:12.160]  我醒啊
[00:19:12.160 --> 00:19:15.560]  我不可以就把他吵醒
[00:19:15.560 --> 00:19:16.760]  我說你聽不到嗎
[00:19:16.760 --> 00:19:19.160]  吵你啊
[00:19:19.160 --> 00:19:20.760]  我不能夠這樣做的
[00:19:20.760 --> 00:19:22.560]  特別做一個牧師
[00:19:22.560 --> 00:19:25.360]  你在那個時間
