
[00:00:00.000 --> 00:00:04.080]  很高興 首先在這裡預祝大家
[00:03:07.440 --> 00:03:10.320]  不是一個敬畏耶穌基督
[00:03:10.320 --> 00:03:11.760]  或者基督教的原因
[00:03:11.760 --> 00:03:13.560]  而是大家覺得在這裡
[00:03:13.560 --> 00:03:15.720]  就是一起有普通話
[00:03:15.720 --> 00:03:17.000]  有小禮物
[00:03:17.000 --> 00:03:18.000]  有一起吃飯
[00:03:18.000 --> 00:03:20.600]  有那種感情的湧流
[00:03:20.600 --> 00:03:23.080]  所以過去三十多年二十多年
[00:03:23.080 --> 00:03:26.040]  我經歷過一個華僑的教會
[00:03:26.040 --> 00:03:27.720]  冬天很寒冷的時候
[00:03:27.720 --> 00:03:29.440]  好像是很寒冷
[00:03:29.440 --> 00:03:32.960]  但是很快它的情況完全會改變
[00:03:32.960 --> 00:03:36.080]  完全會相反的
[00:03:36.080 --> 00:03:38.040]  今天我跟大家看的經文
[00:03:38.040 --> 00:03:40.720]  最後一句其實也是這個
[00:03:40.720 --> 00:03:44.600]  就是在耶穌基督在天國的世界裡面
[00:03:44.600 --> 00:03:47.160]  他說很多東西是比你想像的
[00:03:47.160 --> 00:03:48.960]  是完全不一樣的
[00:03:48.960 --> 00:03:51.760]  再後的會再前
[00:03:51.760 --> 00:03:53.840]  而我們讀的那段經文
[00:03:53.840 --> 00:03:55.920]  二十章一節的前一節
[00:03:55.920 --> 00:03:57.800]  就是十九章的最後一節
[00:03:57.800 --> 00:03:59.480]  它講的也是
[00:03:59.480 --> 00:04:02.120]  再前的會再後
[00:04:02.120 --> 00:04:04.720]  所以這段經文如果你仔細看
[00:04:04.720 --> 00:04:06.000]  回家去看一看
[00:04:06.000 --> 00:04:09.200]  就是馬太福音二十章一到十六節
[00:04:09.200 --> 00:04:10.680]  十六節所講的
[00:04:10.680 --> 00:04:13.120]  跟第一節之前所講的
[00:04:13.120 --> 00:04:19.960]  好像是一個三明治
[00:04:19.960 --> 00:04:22.680]  它這兩邊是一樣的
[00:04:22.680 --> 00:04:23.960]  中間講一個比喻
[00:04:23.960 --> 00:04:28.320]  讓你明白這天國奧秘的特別
[00:04:28.320 --> 00:04:30.600]  那我今天當然題目是
[00:04:30.600 --> 00:04:32.920]  凡事感恩凡事謝恩
[00:04:32.920 --> 00:04:34.240]  多了兩個字
[00:04:34.240 --> 00:04:35.680]  我問一下大家
[00:04:35.680 --> 00:04:39.400]  題目凡事謝恩的什麼
[00:04:39.400 --> 00:04:41.320]  基礎
[00:04:41.320 --> 00:04:42.680]  我覺得這個基礎重要
[00:04:42.680 --> 00:04:45.000]  因為我們在聖經
[00:04:45.000 --> 00:04:46.400]  在教會的生活裡面
[00:04:46.400 --> 00:04:49.720]  我們常常學習凡事謝恩
[00:04:49.720 --> 00:04:51.080]  唱詩讚美
[00:04:51.080 --> 00:04:53.680]  都是一種感恩正面的
[00:04:53.680 --> 00:04:54.800]  感謝我們的主
[00:04:54.800 --> 00:04:57.120]  我們心中充滿感恩
[00:04:57.120 --> 00:04:59.400]  2017年現在是最後一個月
[00:04:59.400 --> 00:05:00.400]  很快要結束
[00:05:00.400 --> 00:05:02.080]  我們回顧的時候
[00:05:02.080 --> 00:05:04.600]  當然不同的人有不同的經歷
[00:05:04.600 --> 00:05:09.080]  那我們會記得很多傷痛的事情
[00:05:09.080 --> 00:05:10.920]  快樂的事情感恩的事情
[00:05:10.920 --> 00:05:14.640]  相對來講它的記憶比較短一點
[00:05:14.640 --> 00:05:17.800]  其實在醫學上這是有原因的
[00:05:17.800 --> 00:05:20.160]  因為我們的大腦受到痛苦的時候
[00:05:20.160 --> 00:05:23.640]  它所用的細胞的量是大的
[00:05:23.640 --> 00:05:25.880]  所以它記憶會久一些
[00:05:25.880 --> 00:05:27.920]  這是快樂的時間很舒服
[00:05:27.920 --> 00:05:30.600]  所以大腦的細胞用的量是很少的
[00:05:30.600 --> 00:05:32.000]  因為它輕鬆舒服
[00:05:32.000 --> 00:05:33.440]  所以長久來說
[00:05:33.440 --> 00:05:36.360]  同樣的事情我們記得的是痛苦
[00:05:36.360 --> 00:05:40.120]  忘記的是好事情跟感恩的事情
[00:05:40.120 --> 00:05:43.240]  所以聖經提醒我們要常常感恩
[00:05:43.240 --> 00:05:44.640]  凡事謝恩
[00:05:44.640 --> 00:05:47.720]  但是現實的生活裡面
[00:05:47.720 --> 00:05:52.160]  凡事謝恩不容易
[00:05:52.160 --> 00:05:53.960]  每一個人都謝恩
[00:05:53.960 --> 00:05:57.480]  不信耶穌多人也知足常樂
[00:05:57.480 --> 00:06:00.880]  也會感謝老師感謝父母感謝朋友
[00:06:00.880 --> 00:06:04.240]  但是聖經說凡事謝恩的時候
[00:06:04.240 --> 00:06:08.480]  是真的還是假的
[00:06:08.480 --> 00:06:10.440]  是負責任的話嗎
[00:06:10.440 --> 00:06:12.440]  還是隨便說的
[00:06:12.440 --> 00:06:15.280]  當我們知道聖經講凡事的時候
[00:06:15.280 --> 00:06:16.240]  是負責任的
[00:06:16.240 --> 00:06:17.440]  因為你看別的聖經
[00:06:17.440 --> 00:06:18.440]  英文聖經
[00:06:18.440 --> 00:06:23.360]  都是在什麼環境裡面都要感恩
[00:06:23.360 --> 00:06:25.000]  但是不容易是什麼呢
[00:06:25.000 --> 00:06:27.880]  我就發現從基礎開始
[00:06:27.880 --> 00:06:30.280]  缺乏了基礎
[00:06:30.280 --> 00:06:33.280]  美國今年有一個調查
[00:06:33.280 --> 00:06:35.880]  我們說調研
[00:06:35.880 --> 00:06:38.280]  一個調研機構一直在做的
[00:06:38.280 --> 00:06:41.280]  是一個很著名的機構叫Barnard Group
[00:06:41.280 --> 00:06:42.920]  他做不同的調查
[00:06:42.920 --> 00:06:46.280]  常常跟倫理道德跟信仰有關係的
[00:06:46.280 --> 00:06:49.680]  今年2017年上半年他做了一個
[00:06:49.680 --> 00:06:54.280]  為什麼人們在網上會吵架
[00:06:54.280 --> 00:06:57.320]  平時我們面對面不吵架的人很有禮貌
[00:06:57.320 --> 00:07:00.400]  但是回去在網上有不同的意見
[00:07:00.400 --> 00:07:02.280]  就容易把
[00:07:02.280 --> 00:07:05.000]  因為網上它是另外一個世界
[00:07:05.000 --> 00:07:06.400]  所以他有一個調查
[00:07:06.400 --> 00:07:10.280]  為什麼人們在網上會吵架
[00:07:10.280 --> 00:07:11.880]  你上網看一看
[00:07:11.880 --> 00:07:13.880]  他有資料的
[00:07:13.880 --> 00:07:16.080]  很多內容我只講一個就是
[00:07:16.080 --> 00:07:21.080]  在網上吵架的人數大約是多少呢
[00:07:21.080 --> 00:07:23.800]  他問從來不吵架的你可以tick
[00:07:23.800 --> 00:07:25.480]  偶爾吵架的tick
[00:07:25.480 --> 00:07:28.600]  在是有的時候吵架的tick
[00:07:28.600 --> 00:07:30.280]  簡單講
[00:07:30.280 --> 00:07:35.280]  從來沒有在網上吵架的人是55%
[00:07:35.280 --> 00:07:43.880]  在網上吵架的fight是45%
[00:07:43.880 --> 00:07:45.480]  裡面也包括基督徒
[00:07:45.480 --> 00:07:46.680]  也包括天主教徒
[00:07:46.680 --> 00:07:47.880]  也包括沒有信仰的
[00:07:47.880 --> 00:07:49.200]  細節我們不說了
[00:07:49.200 --> 00:07:54.480]  所以大約45%也就是接近一半的人
[00:07:54.480 --> 00:08:02.280]  在網上是表達吵架的
[00:08:02.280 --> 00:08:05.880]  跟別人的意見不但是不同
[00:08:05.880 --> 00:08:09.280]  而是不客氣的表達的
[00:08:09.280 --> 00:08:12.480]  所以在人的生活裡面的確有一些東西
[00:08:12.480 --> 00:08:17.480]  你是帶著一些不高興的表達
[00:08:17.480 --> 00:08:20.480]  今天的這段經文就幫助我們
[00:08:20.480 --> 00:08:25.880]  就是說如何過一個凡事謝然的生活
[00:08:25.880 --> 00:08:30.080]  誰不喜歡能夠過一個常常是正面的
[00:08:30.080 --> 00:08:32.680]  高興的歡喜的
[00:08:32.680 --> 00:08:35.880]  回顧2017年讓你回顧的時候
[00:08:35.880 --> 00:08:40.480]  你說我可以說出十件感恩的事情
[00:08:40.480 --> 00:08:41.680]  二十件感恩的事情
[00:08:41.680 --> 00:08:44.080]  而不是記得那小小的
[00:08:44.080 --> 00:08:45.880]  或者你認為是很重要的
[00:08:45.880 --> 00:08:49.280]  其實是不重要的一些傷痛的
[00:08:49.280 --> 00:08:52.680]  冤枉的痛苦的事情
[00:08:52.680 --> 00:08:54.680]  我們看今天的比喻
[00:08:54.680 --> 00:08:58.880]  今天比喻耶穌基督說的天國好像葡萄園
[00:08:58.880 --> 00:09:05.680]  叫工人來工作然後領工資發工資的結果
[00:09:05.680 --> 00:09:08.280]  這是只有在馬太福音裡面有的
[00:09:08.280 --> 00:09:10.480]  但是他的內容很簡單
[00:09:10.480 --> 00:09:13.480]  意思卻很深長
[00:09:13.480 --> 00:09:15.680]  我們看剛才的二十節
[00:09:15.680 --> 00:09:19.080]  二十章的一節到三節
[00:09:19.080 --> 00:09:21.880]  很清楚講到天國好像一個家族
[00:09:21.880 --> 00:09:27.080]  清早去僱請工人到他的葡萄園工作
[00:09:27.080 --> 00:09:30.480]  這個工人講定了一天的工錢是一個銀幣
[00:09:30.480 --> 00:09:34.480]  然後派他們到葡萄園去
[00:09:34.480 --> 00:09:36.880]  但是他的特點是第三節
[00:09:36.880 --> 00:09:39.280]  大約九點鐘他又出去
[00:09:39.280 --> 00:09:43.080]  看見還有人閒站在街市上
[00:09:43.080 --> 00:09:46.280]  就對他們說你們也到葡萄園來吧
[00:09:46.280 --> 00:09:51.280]  我會給你們合理的工錢
[00:09:51.280 --> 00:09:53.880]  這個比喻這個故事很明顯
[00:09:53.880 --> 00:09:57.880]  有葡萄園要找工人工作了
[00:09:57.880 --> 00:10:01.680]  而且是一天來算的
[00:10:01.680 --> 00:10:05.680]  那在工作的這個市場裡面
[00:10:05.680 --> 00:10:08.280]  有一個月請一次的
[00:10:08.280 --> 00:10:10.680]  有一年請一次的有簽約的
[00:10:10.680 --> 00:10:14.680]  也有按著時鐘我們說臨時工
[00:10:14.680 --> 00:10:18.080]  那這裡用我們今天二十一世紀的話講
[00:10:18.080 --> 00:10:21.880]  有一點像臨時的就是當天去請
[00:10:21.880 --> 00:10:24.080]  那這種工作我們也能夠明白
[00:10:24.080 --> 00:10:26.280]  因為古代的農村社會
[00:10:26.280 --> 00:10:29.480]  他是在收割葡萄的時候
[00:10:29.480 --> 00:10:31.080]  一般可能是在秋天
[00:10:31.080 --> 00:10:32.880]  當然地理環境有的時候不一樣
[00:10:32.880 --> 00:10:34.880]  有不同的情況有收成
[00:10:34.880 --> 00:10:40.480]  他有收成的時候會短時間需要大量的工人
[00:10:40.480 --> 00:10:42.480]  所以他就去請
[00:10:42.480 --> 00:10:44.680]  那分了幾批
[00:10:44.680 --> 00:10:45.880]  剛才我們都讀過了
[00:10:45.880 --> 00:10:48.480]  只是我們讀的時候那個方法有一點創意
[00:10:48.480 --> 00:10:50.080]  所以我們開始的時候
[00:10:50.080 --> 00:10:52.680]  我們讀的不太一樣
[00:10:52.680 --> 00:10:54.080]  不過不要緊
[00:10:54.080 --> 00:11:00.880]  在這裡大家會留意到他一天請了五次工人
[00:11:00.880 --> 00:11:02.280]  有清早的
[00:11:02.280 --> 00:11:03.880]  清早一般是幾點鐘呢
[00:11:03.880 --> 00:11:05.280]  就是太陽升起
[00:11:05.280 --> 00:11:08.680]  農業社會就是太陽升起到太陽下山可以工作
[00:11:08.680 --> 00:11:12.880]  最長時間的我們說全世間的員工
[00:11:12.880 --> 00:11:15.680]  全世界的工作大約是六點鐘
[00:11:15.680 --> 00:11:18.080]  然後是剛才的幾點鐘呢
[00:11:18.080 --> 00:11:19.880]  九點鐘
[00:11:19.880 --> 00:11:24.880]  接下去你看他在正午十二點和下午三點
[00:11:24.880 --> 00:11:28.080]  這個大老闆他又去市場
[00:11:28.080 --> 00:11:32.680]  人力市場去找工作的人的地方的
[00:11:32.680 --> 00:11:34.280]  那今天其實也有了
[00:11:34.280 --> 00:11:37.080]  你看那個新聞報紙相關的情況
[00:11:37.080 --> 00:11:38.880]  你可以請相關的人的
[00:11:38.880 --> 00:11:41.480]  只是那種形式不一樣
[00:11:41.480 --> 00:11:45.280]  所以他一天請了五次
[00:11:45.280 --> 00:11:50.880]  這是這個比喻的這個故事的一個背景
[00:11:50.880 --> 00:11:53.680]  有趣的是
[00:11:53.680 --> 00:11:56.680]  這一個老闆請的時候
[00:11:56.680 --> 00:11:59.680]  我們問一個簡單的問題
[00:11:59.680 --> 00:12:02.080]  除了第一次跟第二次以外
[00:12:02.080 --> 00:12:05.080]  接下去你仔細看他的表達呢
[00:12:05.080 --> 00:12:08.280]  是他的工作的需要呢
[00:12:08.280 --> 00:12:14.880]  還是這些工人的需要
[00:12:14.880 --> 00:12:15.680]  那我們工作
[00:12:15.680 --> 00:12:23.280]  我們大家都有工作經驗跟工資
[00:12:23.280 --> 00:12:24.080]  兩種情況
[00:12:24.080 --> 00:12:25.880]  一個是我需要工資
[00:12:25.880 --> 00:12:26.880]  我需要養家
[00:12:26.880 --> 00:12:28.480]  我需要這個功勞
[00:12:28.480 --> 00:12:30.480]  我要找工作
[00:12:30.480 --> 00:12:32.280]  另外一個呢是
[00:12:32.280 --> 00:12:34.680]  那個工作需要人
[00:12:34.680 --> 00:12:36.080]  需要我這樣的人
[00:12:36.080 --> 00:12:39.080]  所以配合上去
[00:12:39.080 --> 00:12:41.880]  公司開心因為我有貢獻
[00:12:41.880 --> 00:12:44.480]  我也開心因為我能夠拿到工資
[00:12:44.480 --> 00:12:45.680]  在這裡呢
[00:12:45.680 --> 00:12:49.680]  你仔細看哪一邊更重呢
[00:12:49.680 --> 00:12:52.680]  我們看剛才我們讀過的
[00:12:52.680 --> 00:12:55.480]  第五節他們就去了
[00:12:55.480 --> 00:12:57.480]  約在正午和下午三點鐘
[00:12:57.480 --> 00:12:59.480]  他又出去也是這樣做
[00:12:59.480 --> 00:13:03.280]  第六節就表達這個有錢的大老闆
[00:13:03.280 --> 00:13:07.080]  葡萄葡萄園公司的這個
[00:13:07.080 --> 00:13:09.480]  我們說CEO或者董事長
[00:13:09.480 --> 00:13:11.080]  或者總裁
[00:13:11.080 --> 00:13:14.080]  第六節下午五點鐘左右
[00:13:14.080 --> 00:13:19.280]  他再出去看見還有人站著
[00:13:19.280 --> 00:13:21.480]  下午五點了
[00:13:21.480 --> 00:13:23.080]  還有人站著
[00:13:23.080 --> 00:13:24.880]  就是還沒找到工作
[00:13:24.880 --> 00:13:26.480]  他就問他們不可能了
[00:13:26.480 --> 00:13:28.480]  下午五點鐘很快太陽下山
[00:13:28.480 --> 00:13:30.680]  你們這一天就沒有工資
[00:13:30.680 --> 00:13:31.880]  沒有工作
[00:13:31.880 --> 00:13:33.880]  也可能中午他們也沒有吃飯
[00:13:33.880 --> 00:13:36.280]  也可能只買一個最便宜的
[00:13:36.280 --> 00:13:38.680]  那麼回家是空手回去的話呢
[00:13:38.680 --> 00:13:43.480]  小孩子家人老父母可能就
[00:13:43.480 --> 00:13:45.080]  不過你今天有工作嗎
[00:13:45.080 --> 00:13:45.680]  沒有工作
[00:13:45.680 --> 00:13:47.480]  大家就嘆一口氣
[00:13:47.480 --> 00:13:49.080]  所以下午五點鐘
[00:13:49.080 --> 00:13:52.880]  應該是沒有人等工作找工作
[00:13:52.880 --> 00:13:53.480]  但是呢
[00:13:53.480 --> 00:13:55.680]  第六節的後面說
[00:13:55.680 --> 00:13:58.080]  看見還有人站著
[00:13:58.080 --> 00:13:59.680]  那他就問了
[00:13:59.680 --> 00:14:06.480]  你們為什麼整天站在這裡不去工作
[00:14:06.480 --> 00:14:08.280]  很簡單的一句話
[00:14:08.280 --> 00:14:08.880]  但是呢
[00:14:08.880 --> 00:14:10.880]  也是很好的一句話
[00:14:10.880 --> 00:14:13.080]  想像我是一個找不到工作的人
[00:14:13.080 --> 00:14:16.480]  可能我早上九點鐘來了
[00:14:16.480 --> 00:14:18.680]  有人被請走了
[00:14:18.680 --> 00:14:21.280]  十二點有人被請走了
[00:14:21.280 --> 00:14:23.080]  下午三點鐘有人被走了
[00:14:23.080 --> 00:14:24.080]  他們都找到工作
[00:14:24.080 --> 00:14:25.480]  但是我們這些呢
[00:14:25.480 --> 00:14:27.080]  是屬於沒有找到工作
[00:14:27.080 --> 00:14:30.880]  那麼第七節他們就回答說了
[00:14:30.880 --> 00:14:33.880]  沒有人用我們
[00:14:33.880 --> 00:14:38.480]  沒有人用我們
[00:14:38.480 --> 00:14:39.280]  我們停一停
[00:14:39.280 --> 00:14:40.080]  我們讀聖經
[00:14:40.080 --> 00:14:41.880]  因為讀的時候快
[00:14:41.880 --> 00:14:45.080]  但是那個意思要想想
[00:14:45.080 --> 00:14:47.280]  為什麼沒有人用
[00:14:47.280 --> 00:14:49.880]  我們找過工作的人都知道
[00:14:49.880 --> 00:14:52.480]  我們遠東廣播公司六七十人
[00:14:52.480 --> 00:14:55.280]  人最多的部門就是我們做節目的部門
[00:14:55.280 --> 00:14:57.080]  我們有二十個人
[00:14:57.080 --> 00:14:59.480]  每個月參與在不同節目的
[00:14:59.480 --> 00:15:01.280]  大概有三十多人
[00:15:01.280 --> 00:15:03.080]  嘉賓還不算
[00:15:03.080 --> 00:15:05.080]  那有的時候嘉賓一來五六個人
[00:15:05.080 --> 00:15:08.080]  就是三四十個四五十個人錄音
[00:15:08.080 --> 00:15:13.680]  但是我們找人要工作的時候
[00:15:13.680 --> 00:15:15.880]  當然是有條件的
[00:15:15.880 --> 00:15:18.480]  如果你是做普通話的廣播節目
[00:15:18.480 --> 00:15:19.480]  第一個就是說
[00:15:19.480 --> 00:15:21.880]  你會講普通話嗎
[00:15:21.880 --> 00:15:23.280]  那他說我會
[00:15:23.280 --> 00:15:24.080]  那我就說
[00:15:24.080 --> 00:15:27.280]  現在我就轉用普通話跟你談談話
[00:15:27.280 --> 00:15:29.280]  請問你什麼時候去教會
[00:15:29.280 --> 00:15:31.080]  他就要講對不對
[00:15:31.080 --> 00:15:32.880]  然後來找工作的人
[00:15:32.880 --> 00:15:36.880]  一定是平時穿衣服比較隨便
[00:15:36.880 --> 00:15:38.880]  但是來找工作的那一天
[00:15:38.880 --> 00:15:41.280]  所謂的interview的那一天
[00:15:41.280 --> 00:15:43.880]  廣東話說金光閣
[00:15:43.880 --> 00:15:46.080]  這時候穿得漂不漂亮
[00:15:46.080 --> 00:15:48.480]  一定是比較漂亮
[00:15:48.480 --> 00:15:52.280]  差不多跟去參加朋友的婚禮一樣的
[00:15:52.280 --> 00:15:53.680]  乾乾淨淨的來
[00:15:53.680 --> 00:15:55.480]  而且呢大家知道嗎
[00:15:55.480 --> 00:15:56.680]  很有禮貌的
[00:15:56.680 --> 00:15:58.880]  有的時候我一進到那個會議室
[00:15:58.880 --> 00:16:00.880]  年輕人他會起立的
[00:16:00.880 --> 00:16:02.280]  會站起來的
[00:16:02.280 --> 00:16:04.280]  很有禮貌
[00:16:04.280 --> 00:16:05.880]  以後久了工作的時候呢
[00:16:05.880 --> 00:16:09.480]  我們開會我進去他不會站起來了
[00:16:09.480 --> 00:16:11.280]  但是他去建功的時候呢
[00:16:11.280 --> 00:16:12.680]  是很有禮貌的
[00:16:12.680 --> 00:16:13.880]  乾乾淨淨的整臉
[00:16:13.880 --> 00:16:17.480]  女孩子可能會整得更漂亮的
[00:16:17.480 --> 00:16:18.880]  可能平時也不太化妝
[00:16:18.880 --> 00:16:20.080]  但是他也會化妝
[00:16:20.080 --> 00:16:21.480]  為什麼他要找工作
[00:16:21.480 --> 00:16:24.480]  這是生活的大事
[00:16:24.480 --> 00:16:26.880]  好了請問這裡有一些人
[00:16:26.880 --> 00:16:29.480]  在古代的市場
[00:16:29.480 --> 00:16:32.280]  很多人沒有工作在那裡一起等
[00:16:32.280 --> 00:16:36.280]  為什麼最後五點鐘這批的人沒有工作
[00:16:36.280 --> 00:16:39.280]  他說沒有人用我們
[00:16:39.280 --> 00:16:40.480]  那我們都知道
[00:16:40.480 --> 00:16:43.280]  你一想著為什麼沒有人用
[00:16:43.280 --> 00:16:46.480]  看他的體力活是不能做的樣子
[00:16:46.480 --> 00:16:48.480]  又瘦又小
[00:16:48.480 --> 00:16:50.680]  可能又咳嗽對不對
[00:16:50.680 --> 00:16:52.880]  那你葡萄園也好
[00:16:52.880 --> 00:16:55.280]  其他的不同的工人也好
[00:16:55.280 --> 00:16:58.480]  或者是有的老闆是要蓋房子
[00:16:58.480 --> 00:16:59.880]  要清理什麼東西
[00:16:59.880 --> 00:17:02.080]  他來到市場找人他要找
[00:17:02.080 --> 00:17:04.280]  一看起來
[00:17:04.280 --> 00:17:06.880]  又體壯對吧
[00:17:06.880 --> 00:17:09.280]  看有經驗的
[00:17:09.280 --> 00:17:10.680]  或者是年紀
[00:17:10.680 --> 00:17:12.880]  像我這樣就不太好了對不對
[00:17:12.880 --> 00:17:15.280]  看我不像二十歲三十歲嗎
[00:17:15.280 --> 00:17:17.680]  對不對除非我要戴個假髮
[00:17:17.680 --> 00:17:19.280]  去站在那裡
[00:17:19.280 --> 00:17:20.480]  改變一個形象
[00:17:20.480 --> 00:17:21.680]  穿一個年輕人穿的
[00:17:21.680 --> 00:17:23.480]  可能那個機會就更多一點
[00:17:23.480 --> 00:17:28.080]  所以呢五點鐘這一批是沒有條件的
[00:17:28.080 --> 00:17:31.680]  廣東話說看他們的眼神跟對答的情況
[00:17:31.680 --> 00:17:35.480]  也是不行的
[00:17:35.480 --> 00:17:37.880]  行廣東話是行
[00:17:37.880 --> 00:17:41.680]  我們普通話說機靈聰明
[00:17:41.680 --> 00:17:44.080]  會工作會幹活
[00:17:44.080 --> 00:17:46.480]  他們可能是這一批
[00:17:46.480 --> 00:17:49.280]  但是第七節的後面他說什麼呢
[00:17:49.280 --> 00:17:54.080]  他說你們也到葡萄園來吧
[00:17:54.080 --> 00:17:56.880]  所以剛才我提的那個問題
[00:17:56.880 --> 00:18:01.280]  就是說這個工作跟請工人的關係
[00:18:01.280 --> 00:18:04.080]  是葡萄園更需要人呢
[00:18:04.080 --> 00:18:08.680]  還是這些工作的人更需要工作呢
[00:18:08.680 --> 00:18:11.880]  很明顯從第七節第六節來看
[00:18:11.880 --> 00:18:15.280]  是這些人更需要工作
[00:18:15.280 --> 00:18:18.180]  那麼我們就能夠整理出來了
[00:18:18.180 --> 00:18:22.180]  這個老闆是很大方的
[00:18:22.180 --> 00:18:24.580]  很有愛心的
[00:18:24.580 --> 00:18:26.780]  簡單講他是什麼樣的人
[00:18:26.780 --> 00:18:27.880]  剛才我們讀了
[00:18:27.880 --> 00:18:30.080]  在後面最後他結束的時候
[00:18:30.080 --> 00:18:32.480]  他說我做好人
[00:18:32.480 --> 00:18:34.280]  他是一個好的
[00:18:34.280 --> 00:18:36.480]  他所關心的是
[00:18:36.480 --> 00:18:39.280]  市場上還有很多人找不到工作
[00:18:39.280 --> 00:18:43.280]  很多貧苦的人
[00:18:43.280 --> 00:18:46.180]  難道他是只在這一天找不到工作嗎
[00:18:46.180 --> 00:18:49.480]  可能昨天前天也都是這樣
[00:18:49.480 --> 00:18:51.280]  這是這個故事的結構
[00:18:51.280 --> 00:18:53.780]  這個故事的內容
[00:18:53.780 --> 00:18:56.580]  第二部分我們直接就根據
[00:18:56.580 --> 00:18:58.780]  耶穌基督所講的這個比喻
[00:18:58.780 --> 00:18:59.680]  葡萄園的比喻
[00:18:59.680 --> 00:19:01.480]  天國好像葡萄園的比喻
[00:19:01.480 --> 00:19:04.780]  第二部分就是發工資了
[00:19:04.780 --> 00:19:05.780]  好了我再問大家
[00:19:05.780 --> 00:19:07.980]  剛才那一天工作裡面
