
[00:00:00.000 --> 00:00:02.000]  早晨呀大紀念姊妹
[00:02:10.000 --> 00:02:12.000]  有沒有試過
[00:02:12.000 --> 00:02:14.000]  或者你可不可以相信
[00:02:14.000 --> 00:02:16.000]  就算是在這些失去的處境裏頭
[00:02:16.000 --> 00:02:18.000]  上帝都能夠讓你
[00:02:18.000 --> 00:02:20.000]  可以在這些失去裏面
[00:02:20.000 --> 00:02:22.000]  是有其他層面的得着的
[00:02:22.000 --> 00:02:24.000]  就是不一定是
[00:02:24.000 --> 00:02:26.000]  那件事情的應對
[00:02:26.000 --> 00:02:28.000]  就是失去了五百塊
[00:02:28.000 --> 00:02:30.000]  就只剩下五百塊
[00:02:30.000 --> 00:02:32.000]  不是這樣
[00:02:32.000 --> 00:02:34.000]  而是失去了那個事件
[00:02:34.000 --> 00:02:36.000]  但是上帝可以讓你得到
[00:02:36.000 --> 00:02:38.000]  其他的東西
[00:02:38.000 --> 00:02:40.000]  以至你能夠在裏面
[00:02:40.000 --> 00:02:42.000]  更加豐富的經歷上帝
[00:02:42.000 --> 00:02:44.000]  今天我們就會從這個角度
[00:02:44.000 --> 00:02:46.000]  來看上帝
[00:02:46.000 --> 00:02:48.000]  怎麼樣可以讓人
[00:02:48.000 --> 00:02:50.000]  是有所得到的
[00:02:50.000 --> 00:02:54.000]  剛纔那段的經文
[00:02:54.000 --> 00:02:56.000]  關於一封信
[00:02:56.000 --> 00:02:58.000]  封信一定有寄信人的
[00:02:58.000 --> 00:03:00.000]  寄信人就是耶利米
[00:03:00.000 --> 00:03:02.000]  耶利米書本身是
[00:03:02.000 --> 00:03:04.000]  不容易讀的
[00:03:04.000 --> 00:03:06.000]  因此不容易讀的話
[00:03:06.000 --> 00:03:08.000]  要讀到或者堅持到二十九章
[00:03:08.000 --> 00:03:10.000]  都已經是很厲害的了
[00:03:10.000 --> 00:03:12.000]  所以這段經文通常都是
[00:03:12.000 --> 00:03:14.000]  金句式地讓人去記得
[00:03:14.000 --> 00:03:16.000]  就是上帝向我們的意念
[00:03:16.000 --> 00:03:18.000]  是平安的意念
[00:03:18.000 --> 00:03:20.000]  不是降災禍的意念
[00:03:20.000 --> 00:03:22.000]  所以這個是挺容易鼓勵人的
[00:03:22.000 --> 00:03:24.000]  又或者我們要住在哪裏
[00:03:24.000 --> 00:03:26.000]  爲那個城市平安
[00:03:26.000 --> 00:03:28.000]  我們都可以得到平安
[00:03:28.000 --> 00:03:30.000]  這一章的經文主要就是
[00:03:30.000 --> 00:03:32.000]  這兩句話讓人能夠
[00:03:32.000 --> 00:03:34.000]  容易記得
[00:03:34.000 --> 00:03:36.000]  但其實這封信
[00:03:36.000 --> 00:03:38.000]  整體來說上帝要透過
[00:03:38.000 --> 00:03:40.000]  耶利米去講什麼內容
[00:03:40.000 --> 00:03:42.000]  我們值得這次仔細地
[00:03:42.000 --> 00:03:44.000]  去認識和了解
[00:03:44.000 --> 00:03:46.000]  這一章是說上帝對他的
[00:03:46.000 --> 00:03:48.000]  百姓以色列人
[00:03:48.000 --> 00:03:50.000]  一個很深厚的
[00:03:50.000 --> 00:03:52.000]  慈愛的內容
[00:03:52.000 --> 00:03:54.000]  首先就是
[00:03:54.000 --> 00:03:56.000]  我給大家看的耶利米是一個老人家
[00:03:56.000 --> 00:03:58.000]  因爲去到二十九章的時候
[00:03:58.000 --> 00:04:00.000]  那個時段
[00:04:00.000 --> 00:04:02.000]  他做了才三十多年
[00:04:02.000 --> 00:04:04.000]  是一個
[00:04:04.000 --> 00:04:06.000]  快到長者
[00:04:06.000 --> 00:04:08.000]  階段的人
[00:04:08.000 --> 00:04:10.000]  他寫信
[00:04:10.000 --> 00:04:12.000]  給的對象
[00:04:12.000 --> 00:04:14.000]  是修信人
[00:04:14.000 --> 00:04:16.000]  那批人已經是被錄到巴比倫
[00:04:16.000 --> 00:04:18.000]  就是經文裏面
[00:04:18.000 --> 00:04:20.000]  在第一節所講的就是
[00:04:20.000 --> 00:04:22.000]  是要寄信給被錄的
[00:04:22.000 --> 00:04:24.000]  祭司 先知 衆民
[00:04:24.000 --> 00:04:26.000]  和新傳的長老
[00:04:26.000 --> 00:04:28.000]  你會見到祭司
[00:04:28.000 --> 00:04:30.000]  是宗教領袖
[00:04:30.000 --> 00:04:32.000]  先知也是宗教領袖
[00:04:32.000 --> 00:04:34.000]  祭司雖然當時
[00:04:34.000 --> 00:04:36.000]  沒有了聖殿
[00:04:36.000 --> 00:04:38.000]  不過他們都可以教到律法
[00:04:38.000 --> 00:04:40.000]  告訴百姓應該怎樣去敬拜上帝和認識神
[00:04:40.000 --> 00:04:42.000]  先知就是
[00:04:42.000 --> 00:04:44.000]  他們從神那裏有了
[00:04:44.000 --> 00:04:46.000]  一些啓示 有了一些說話
[00:04:46.000 --> 00:04:48.000]  然後他們要傳遞出去
[00:04:48.000 --> 00:04:50.000]  是上帝的代言人來的
[00:04:50.000 --> 00:04:52.000]  就是傳講上帝的信息
[00:04:52.000 --> 00:04:54.000]  長老就在不同的
[00:04:54.000 --> 00:04:56.000]  宗族裏面
[00:04:56.000 --> 00:04:58.000]  處理一些社會性的事務
[00:04:58.000 --> 00:05:00.000]  是民間 是社會上面的
[00:05:00.000 --> 00:05:02.000]  一個很重要的領袖身份
[00:05:02.000 --> 00:05:04.000]  那還有就是
[00:05:04.000 --> 00:05:06.000]  普通的百姓 所以就叫衆民
[00:05:06.000 --> 00:05:08.000]  那這封信所以是重要的
[00:05:08.000 --> 00:05:10.000]  是給當時民事
[00:05:10.000 --> 00:05:12.000]  和宗教的領袖
[00:05:12.000 --> 00:05:14.000]  和一般百姓看的
[00:05:14.000 --> 00:05:16.000]  就是說那批人現在住在
[00:05:16.000 --> 00:05:18.000]  被佬的地方
[00:05:18.000 --> 00:05:20.000]  我們今天可能就是主動移民
[00:05:20.000 --> 00:05:22.000]  但以前那批人被佬的
[00:05:22.000 --> 00:05:24.000]  就是被動地移民
[00:05:24.000 --> 00:05:26.000]  就是一個強權的帝國
[00:05:26.000 --> 00:05:28.000]  巴比倫 就是要他們那批
[00:05:28.000 --> 00:05:30.000]  的猶大人就移居
[00:05:30.000 --> 00:05:32.000]  去到巴比倫這個地方
[00:05:32.000 --> 00:05:34.000]  他們在那個地方去
[00:05:34.000 --> 00:05:36.000]  看到耶利米遠處
[00:05:36.000 --> 00:05:38.000]  所寄給他們的一封信
[00:05:38.000 --> 00:05:40.000]  巴比倫是一個什麼地方呢
[00:05:40.000 --> 00:05:42.000]  當時是很軍事發達的
[00:05:42.000 --> 00:05:44.000]  你看到地圖上面
[00:05:44.000 --> 00:05:46.000]  是中間粉紅色那個大點
[00:05:46.000 --> 00:05:48.000]  兩河流域的一帶
[00:05:48.000 --> 00:05:50.000]  巴比倫之前
[00:05:50.000 --> 00:05:52.000]  有個強國是阿蜀
[00:05:52.000 --> 00:05:54.000]  阿蜀已經是滅了
[00:05:54.000 --> 00:05:56.000]  北角以色列的了
[00:05:56.000 --> 00:05:58.000]  如今時間去到巴比倫
[00:05:58.000 --> 00:06:00.000]  他開始強大
[00:06:00.000 --> 00:06:02.000]  那他和不同的民族
[00:06:02.000 --> 00:06:04.000]  去聯手 就漸漸
[00:06:04.000 --> 00:06:06.000]  去壯大
[00:06:06.000 --> 00:06:08.000]  對他來說 他現在
[00:06:08.000 --> 00:06:10.000]  很想當國家富強的時候
[00:06:10.000 --> 00:06:12.000]  就佔領其他不同的地方
[00:06:12.000 --> 00:06:14.000]  找多些資源
[00:06:14.000 --> 00:06:16.000]  他所望着的就是埃及
[00:06:16.000 --> 00:06:18.000]  就是很期望
[00:06:18.000 --> 00:06:20.000]  他的兵力
[00:06:20.000 --> 00:06:22.000]  他的軍事勢力可以征服埃及
[00:06:22.000 --> 00:06:24.000]  阿蜀曾經都這樣做過
[00:06:24.000 --> 00:06:26.000]  去到巴比倫都想這樣做
[00:06:26.000 --> 00:06:28.000]  因爲埃及有黃金
[00:06:28.000 --> 00:06:30.000]  有戰馬
[00:06:30.000 --> 00:06:32.000]  有很多豐富的資源
[00:06:32.000 --> 00:06:34.000]  很多大帝國都希望去
[00:06:34.000 --> 00:06:36.000]  但如果要去到
[00:06:36.000 --> 00:06:38.000]  埃及
[00:06:38.000 --> 00:06:40.000]  他就需要佔領多一個地方
[00:06:40.000 --> 00:06:42.000]  就是近着
[00:06:42.000 --> 00:06:44.000]  巴勒斯坦第一帶
[00:06:44.000 --> 00:06:46.000]  有河水
[00:06:46.000 --> 00:06:48.000]  肥沃的地方
[00:06:48.000 --> 00:06:50.000]  那他的馬就可以有水喝
[00:06:50.000 --> 00:06:52.000]  有草食
[00:06:52.000 --> 00:06:54.000]  他的軍人都能夠在那裏駐守
[00:06:54.000 --> 00:06:56.000]  所以
[00:06:56.000 --> 00:06:58.000]  南角的猶大角
[00:06:58.000 --> 00:07:00.000]  就成爲巴比倫需要佔領的地方
[00:07:00.000 --> 00:07:02.000]  現在我們所看到的
[00:07:02.000 --> 00:07:04.000]  就是兩個大帝國
[00:07:04.000 --> 00:07:06.000]  巴比倫和埃及
[00:07:06.000 --> 00:07:08.000]  他們之間的
[00:07:08.000 --> 00:07:10.000]  張力
[00:07:10.000 --> 00:07:12.000]  產生到中間一個小小角
[00:07:12.000 --> 00:07:14.000]  就是猶大角
[00:07:14.000 --> 00:07:16.000]  如何在裏面受影響
[00:07:16.000 --> 00:07:20.000]  耶利米就是住在耶路撒冷
[00:07:20.000 --> 00:07:22.000]  猶大角
[00:07:22.000 --> 00:07:24.000]  在地圖上小小點
[00:07:24.000 --> 00:07:26.000]  紅色點的位置
[00:07:26.000 --> 00:07:28.000]  在左邊
[00:07:28.000 --> 00:07:30.000]  如果大概認識以色列角的地圖
[00:07:30.000 --> 00:07:32.000]  你會見到在死海的頂
[00:07:32.000 --> 00:07:34.000]  的西邊
[00:07:34.000 --> 00:07:36.000]  就是沒去到地中海的位置
[00:07:36.000 --> 00:07:38.000]  那個位置就是猶大角
[00:07:38.000 --> 00:07:40.000]  猶大在這裏
[00:07:40.000 --> 00:07:42.000]  耶利米
[00:07:42.000 --> 00:07:44.000]  就在猶大
[00:07:44.000 --> 00:07:46.000]  他就寄了封信
[00:07:46.000 --> 00:07:48.000]  要去到經過這個位置
[00:07:48.000 --> 00:07:50.000]  給住在這個地方的
[00:07:50.000 --> 00:07:52.000]  巴比倫
[00:07:52.000 --> 00:07:54.000]  當時的八星
[00:07:54.000 --> 00:07:56.000]  他們住在那裏多久呢
[00:07:56.000 --> 00:07:58.000]  經文有些少背景交代
[00:07:58.000 --> 00:08:00.000]  那批人
[00:08:00.000 --> 00:08:02.000]  不是住在那裏很長時間
[00:08:02.000 --> 00:08:04.000]  只不過是之前的一個皇帝
[00:08:04.000 --> 00:08:06.000]  就叫做
[00:08:06.000 --> 00:08:08.000]  耶哥尼亞
[00:08:08.000 --> 00:08:10.000]  在其他的經文會叫他做約阿根
[00:08:10.000 --> 00:08:12.000]  這個約阿根作了皇三個月
[00:08:12.000 --> 00:08:14.000]  很短時間就已經
[00:08:14.000 --> 00:08:16.000]  被奴了
[00:08:16.000 --> 00:08:18.000]  所以都算挺坎坷的
[00:08:18.000 --> 00:08:20.000]  如果大家記得
[00:08:20.000 --> 00:08:22.000]  在列王紀後
[00:08:22.000 --> 00:08:24.000]  列王紀下最後有一個片段
[00:08:24.000 --> 00:08:26.000]  有一個王
[00:08:26.000 --> 00:08:28.000]  當巴比倫王改朝換代之後
[00:08:28.000 --> 00:08:30.000]  放了一個猶大王出來
[00:08:30.000 --> 00:08:32.000]  令到他換衣服
[00:08:32.000 --> 00:08:34.000]  和每天和王一起喫早餐
[00:08:34.000 --> 00:08:36.000]  每一朝的早餐
[00:08:36.000 --> 00:08:38.000]  都是王來賜給他的
[00:08:38.000 --> 00:08:40.000]  這個猶大王
[00:08:40.000 --> 00:08:42.000]  就是約阿根
[00:08:42.000 --> 00:08:44.000]  他之後曾經
[00:08:44.000 --> 00:08:46.000]  需要坐牢一段長時間
[00:08:46.000 --> 00:08:48.000]  後來纔可以放出來
[00:08:48.000 --> 00:08:50.000]  巴比倫他所老的
[00:08:50.000 --> 00:08:52.000]  在第一次
[00:08:52.000 --> 00:08:54.000]  這一批人包括
[00:08:54.000 --> 00:08:56.000]  皇、太后、皇室成員
[00:08:56.000 --> 00:08:58.000]  太監就是照顧皇帝
[00:08:58.000 --> 00:09:00.000]  猶大猶撒冷的首領
[00:09:00.000 --> 00:09:02.000]  軍事領袖
[00:09:02.000 --> 00:09:04.000]  工匠和鐵匠
[00:09:04.000 --> 00:09:06.000]  爲什麼要佔領這兩批人呢?
[00:09:06.000 --> 00:09:08.000]  捉着這兩批人去呢?
[00:09:08.000 --> 00:09:10.000]  工匠和鐵匠
[00:09:10.000 --> 00:09:12.000]  最拿手的是什麼?
[00:09:12.000 --> 00:09:14.000]  是當時
[00:09:14.000 --> 00:09:16.000]  做兵器
[00:09:16.000 --> 00:09:18.000]  現在正在打仗
[00:09:18.000 --> 00:09:20.000]  鐵匠可以幫忙的就是盾牌
[00:09:20.000 --> 00:09:22.000]  劍、盔甲等等
[00:09:22.000 --> 00:09:24.000]  如果這一類的
[00:09:24.000 --> 00:09:26.000]  當時的
[00:09:26.000 --> 00:09:28.000]  專業人員被捉走
[00:09:28.000 --> 00:09:30.000]  那猶大就不會有
[00:09:30.000 --> 00:09:32.000]  足夠的翻身機會
[00:09:32.000 --> 00:09:34.000]  所以我們會看到提及這兩批
[00:09:34.000 --> 00:09:36.000]  技術人員就是因爲這樣的原因
[00:09:36.000 --> 00:09:38.000]  當時是幾年前
[00:09:38.000 --> 00:09:40.000]  我們會看到的就是
[00:09:40.000 --> 00:09:42.000]  當巴比倫強國開始
[00:09:42.000 --> 00:09:44.000]  勢力大的時候
[00:09:44.000 --> 00:09:46.000]  他佔領猶大
[00:09:46.000 --> 00:09:48.000]  未攻到他贏了撒冷
[00:09:48.000 --> 00:09:50.000]  那裏的王佔領了
[00:09:50.000 --> 00:09:52.000]  就佔領了一個傀儡的王
[00:09:52.000 --> 00:09:54.000]  就叫西底加
[00:09:54.000 --> 00:09:56.000]  耶利米現在就是在西底加的時間
[00:09:56.000 --> 00:09:58.000]  耶利米他做了才知道
[00:09:58.000 --> 00:10:00.000]  是好一段時間
[00:10:00.000 --> 00:10:02.000]  他由約西亞王的時候開始做
[00:10:02.000 --> 00:10:04.000]  當時我們估計
[00:10:04.000 --> 00:10:06.000]  可能大概三十多歲
[00:10:06.000 --> 00:10:08.000]  因爲他說他自己沒什麼經驗
[00:10:08.000 --> 00:10:10.000]  很年輕
[00:10:10.000 --> 00:10:12.000]  可能做祭司沒多久
[00:10:12.000 --> 00:10:14.000]  我們估計可能是三十多歲
[00:10:14.000 --> 00:10:16.000]  現在去到
[00:10:16.000 --> 00:10:18.000]  西底加的年紀
[00:10:18.000 --> 00:10:20.000]  大概是主前五九三的年紀
[00:10:20.000 --> 00:10:22.000]  他已經做了
[00:10:22.000 --> 00:10:24.000]  才知道三十多年的時間
[00:10:24.000 --> 00:10:26.000]  他人是六十多歲
[00:10:26.000 --> 00:10:28.000]  他經歷過不同的年代
[00:10:28.000 --> 00:10:30.000]  約西亞王
[00:10:30.000 --> 00:10:32.000]  約哈斯王
[00:10:32.000 --> 00:10:34.000]  約雅根就被勞了
[00:10:34.000 --> 00:10:36.000]  現在他在西底加
[00:10:36.000 --> 00:10:38.000]  他目睹着自己
[00:10:38.000 --> 00:10:40.000]  國家裏面不同類型的王
[00:10:40.000 --> 00:10:42.000]  都在裏面做過
[00:10:42.000 --> 00:10:44.000]  有長有短
[00:10:44.000 --> 00:10:46.000]  現在他給的信
[00:10:46.000 --> 00:10:48.000]  那批百姓
[00:10:48.000 --> 00:10:50.000]  已經住在新的地方
[00:10:50.000 --> 00:10:52.000]  大概四年多的時間
[00:10:52.000 --> 00:10:54.000]  四年多是不是一個
[00:10:54.000 --> 00:10:56.000]  他們已經可以安定到的時間呢
[00:10:56.000 --> 00:10:58.000]  不一定
[00:10:58.000 --> 00:11:00.000]  很似乎就是那批人
[00:11:00.000 --> 00:11:02.000]  覺得自己是不是會長住在那裏
[00:11:02.000 --> 00:11:04.000]  如果我們身邊有一批
[00:11:04.000 --> 00:11:06.000]  朋友導演之妹
[00:11:06.000 --> 00:11:08.000]  近期在香港移民過來悉尼
[00:11:08.000 --> 00:11:10.000]  他們可能仍然在找
[00:11:10.000 --> 00:11:12.000]  住哪裏是最好
[00:11:12.000 --> 00:11:14.000]  或者是否要買某一個物業
[00:11:14.000 --> 00:11:16.000]  是否要定居在那裏呢
[00:11:16.000 --> 00:11:18.000]  這裏好點
[00:11:18.000 --> 00:11:20.000]  還是Melbourne好點呢
[00:11:20.000 --> 00:11:22.000]  還是在其他城市會更好
[00:11:22.000 --> 00:11:24.000]  可能他們也會考慮一下
[00:11:24.000 --> 00:11:26.000]  當他們要去
[00:11:26.000 --> 00:11:28.000]  一個地方生活的時候
[00:11:28.000 --> 00:11:30.000]  四年時間其實不算是一個
[00:11:30.000 --> 00:11:32.000]  很長的時間
[00:11:32.000 --> 00:11:34.000]  他們會想會不會在那裏長期
[00:11:34.000 --> 00:11:36.000]  居留呢
[00:11:36.000 --> 00:11:38.000]  仍然有不同的東西去考慮
[00:11:38.000 --> 00:11:40.000]  但以前被移民
[00:11:40.000 --> 00:11:42.000]  的那批猶大人
[00:11:42.000 --> 00:11:44.000]  考慮權就沒有那麼多
[00:11:44.000 --> 00:11:46.000]  他們沒有那麼多自由
[00:11:46.000 --> 00:11:48.000]  他們要看的就是
[00:11:48.000 --> 00:11:50.000]  上帝什麼時候
[00:11:50.000 --> 00:11:52.000]  讓他們回到自己的家鄉去住呢
[00:11:52.000 --> 00:11:54.000]  所想的就是這一樣東西
[00:11:54.000 --> 00:11:56.000]  所以四年
[00:11:56.000 --> 00:11:58.000]  都會有一個
[00:11:58.000 --> 00:12:00.000]  叫做未完全
[00:12:00.000 --> 00:12:02.000]  解決的時期
[00:12:02.000 --> 00:12:04.000]  這封信不是耶利米
[00:12:04.000 --> 00:12:06.000]  他自己帶去的
[00:12:06.000 --> 00:12:08.000]  經文他特別說透過兩個人
[00:12:08.000 --> 00:12:10.000]  和基馬利
[00:12:10.000 --> 00:12:12.000]  他們兩個是什麼身份呢
[00:12:12.000 --> 00:12:14.000]  爲什麼會這樣帶信呢
[00:12:14.000 --> 00:12:16.000]  剛纔給個地圖大家看
[00:12:16.000 --> 00:12:18.000]  其實他們當時不是坐飛機的
[00:12:18.000 --> 00:12:20.000]  騎駱駝的
[00:12:20.000 --> 00:12:22.000]  要經過很長的拔萃
[00:12:22.000 --> 00:12:24.000]  有很多沙漠地
[00:12:24.000 --> 00:12:26.000]  不斷有換駱駝也好
[00:12:26.000 --> 00:12:28.000]  那個時間
[00:12:28.000 --> 00:12:30.000]  也是數以月計的
[00:12:30.000 --> 00:12:32.000]  看看要多少個月
[00:12:32.000 --> 00:12:34.000]  才能把這封信寄給他們
[00:12:34.000 --> 00:12:36.000]  經文在第三節特別說
[00:12:36.000 --> 00:12:38.000]  伊利亞撒和
[00:12:38.000 --> 00:12:40.000]  基馬利的手下
[00:12:40.000 --> 00:12:42.000]  他們兩個人
[00:12:42.000 --> 00:12:44.000]  是由大王西底加
[00:12:44.000 --> 00:12:46.000]  打發去到巴比倫
[00:12:46.000 --> 00:12:48.000]  去見尼布格尼撒王
[00:12:48.000 --> 00:12:50.000]  巴比倫王尼布格尼撒
[00:12:50.000 --> 00:12:52.000]  就立了西底加
[00:12:52.000 --> 00:12:54.000]  做一個傀儡王
[00:12:54.000 --> 00:12:56.000]  幫他去看着這個猶大省
[00:12:56.000 --> 00:12:58.000]  所以一定要定期
[00:12:58.000 --> 00:13:00.000]  交報告
[00:13:00.000 --> 00:13:02.000]  所以西底加要上京回報
[00:13:02.000 --> 00:13:04.000]  不過不是他親人
[00:13:04.000 --> 00:13:06.000]  是通過這兩個人做代表
[00:13:06.000 --> 00:13:08.000]  既然你們兩個
[00:13:08.000 --> 00:13:10.000]  都要去到巴比倫了
[00:13:10.000 --> 00:13:12.000]  上帝又有信息要給
[00:13:12.000 --> 00:13:14.000]  巴比倫人
[00:13:14.000 --> 00:13:16.000]  所以就是透過這兩個人
[00:13:16.000 --> 00:13:18.000]  來送這封信過去
[00:13:18.000 --> 00:13:20.000]  那個歷程的背景是這樣的
[00:13:20.000 --> 00:13:22.000]  爲什麼要花這麼長的時間
[00:13:22.000 --> 00:13:24.000]  可能是幾個月
[00:13:24.000 --> 00:13:26.000]  來給他們
[00:13:26.000 --> 00:13:28.000]  看信裏面的內容呢
[00:13:28.000 --> 00:13:30.000]  那個重要性在哪裏呢
[00:13:30.000 --> 00:13:32.000]  因爲不是立刻收到
[00:13:32.000 --> 00:13:34.000]  那麼長的時間
[00:13:34.000 --> 00:13:36.000]  原因就是因爲
[00:13:36.000 --> 00:13:38.000]  經文裏面慢慢讓我們知道
[00:13:38.000 --> 00:13:40.000]  當時的背景有些假先知
[00:13:40.000 --> 00:13:42.000]  那些假先知在那裏散佈
[00:13:42.000 --> 00:13:44.000]  一些謊言的說話
[00:13:44.000 --> 00:13:46.000]  那些說話完全不是
[00:13:46.000 --> 00:13:48.000]  上帝透過那些先知去說的
[00:13:48.000 --> 00:13:50.000]  他們就說
[00:13:50.000 --> 00:13:52.000]  很快就回到猶大了
[00:13:52.000 --> 00:13:54.000]  已經過了幾年了
[00:13:54.000 --> 00:13:56.000]  即將來上帝就會令到
[00:13:56.000 --> 00:13:58.000]  巴比倫國來倒下
[00:13:58.000 --> 00:14:00.000]  你們就可以回到迴歸
[00:14:00.000 --> 00:14:02.000]  那裏生活的
[00:14:02.000 --> 00:14:04.000]  這個是很受歡迎的信息
[00:14:04.000 --> 00:14:06.000]  其實庇佬的人中間
[00:14:06.000 --> 00:14:08.000]  是有先知的
[00:14:08.000 --> 00:14:10.000]  剛纔我也說過
[00:14:10.000 --> 00:14:12.000]  在第一節特別說
[00:14:12.000 --> 00:14:14.000]  這封信是寄信給庇佬的祭司
[00:14:14.000 --> 00:14:16.000]  先知和衆民
[00:14:16.000 --> 00:14:18.000]  其實巴比倫
[00:14:18.000 --> 00:14:20.000]  本身都有先知
[00:14:20.000 --> 00:14:22.000]  上帝透過那些先知來說信息
[00:14:22.000 --> 00:14:24.000]  就可以了
[00:14:24.000 --> 00:14:26.000]  立刻可以傳遞到
[00:14:26.000 --> 00:14:28.000]  爲什麼要透過耶利米
[00:14:28.000 --> 00:14:30.000]  在一個月兩個月之後
[00:14:30.000 --> 00:14:32.000]  才令到他們聽到神的信息
[00:14:32.000 --> 00:14:38.000]  原因在哪裏
[00:14:38.000 --> 00:14:40.000]  因爲庇佬那些先知
[00:14:40.000 --> 00:14:42.000]  信不信得過
[00:14:42.000 --> 00:14:44.000]  信不過
[00:14:44.000 --> 00:14:46.000]  他們是傳遞假信息的
[00:14:46.000 --> 00:14:48.000]  他們只不過看前面的人
[00:14:48.000 --> 00:14:50.000]  喜歡聽什麼說話
[00:14:50.000 --> 00:14:52.000]  就說那些說話給他們聽
[00:14:52.000 --> 00:14:54.000]  不是從上帝而來
[00:14:54.000 --> 00:14:56.000]  上帝的信息是
[00:14:56.000 --> 00:14:58.000]  特別在第八到第九節說
[00:14:58.000 --> 00:15:00.000]  耶華說
[00:15:00.000 --> 00:15:02.000]  不要讓你們中間的先知
[00:15:02.000 --> 00:15:04.000]  和那些占卜的人去誘惑
[00:15:04.000 --> 00:15:06.000]  他們說的是假語言
[00:15:06.000 --> 00:15:08.000]  我根本沒有誘騙過他們
[00:15:08.000 --> 00:15:10.000]  事實上你們要住在這裏七十年
[00:15:10.000 --> 00:15:12.000]  是一個很長的時間
[00:15:12.000 --> 00:15:14.000]  就是
