
[00:00:00.000 --> 00:00:04.200]  讓我們一起祈福 預備用心去聽這條聖經
[00:06:38.660 --> 00:06:39.500]  他會承認
[00:06:39.500 --> 00:06:40.820]  他會跟你去認錯的
[00:06:40.820 --> 00:06:42.380]  他會跟你認錯的
[00:06:42.380 --> 00:06:44.620]  不是在公眾地方裏面
[00:06:44.620 --> 00:06:45.500]  不是在公眾地方
[00:06:45.500 --> 00:06:46.620]  自我抬高
[00:06:46.620 --> 00:06:49.180]  我多熟悉高境界
[00:06:49.180 --> 00:06:50.500]  自我抬高
[00:06:50.500 --> 00:06:51.500]  我熟悉高境界
[00:06:51.500 --> 00:06:52.820]  我饒恕了他
[00:06:52.820 --> 00:06:53.660]  我饒恕了他
[00:06:53.660 --> 00:06:55.300]  這些不是基督徒的表現
[00:06:55.300 --> 00:06:56.140]  這不是基督徒的表現
[00:06:56.140 --> 00:06:59.340]  但卻是很多時候流傳在教會當中
[00:06:59.340 --> 00:07:00.780]  但卻是很多時候流傳在教會當中
[00:07:00.780 --> 00:07:03.540]  表現得好像基督徒高人一格
[00:07:03.540 --> 00:07:05.780]  好像基督徒高一等一樣
[00:07:05.780 --> 00:07:07.660]  基督徒高人一格
[00:07:07.660 --> 00:07:09.420]  不是因為這些說話
[00:07:09.420 --> 00:07:12.220]  不是說你比別人高一等
[00:07:12.220 --> 00:07:13.580]  而是說這樣的話
[00:07:13.580 --> 00:07:14.940]  基督徒高人一格
[00:07:14.940 --> 00:07:16.740]  是因為我們有耶穌的生命
[00:07:16.740 --> 00:07:19.220]  成為我們的生命的情素
[00:07:19.220 --> 00:07:21.660]  就是因為我們比別人高
[00:07:21.660 --> 00:07:24.940]  例如就是因為我們有耶穌的生命
[00:07:24.940 --> 00:07:28.340]  我們有耶穌的元素在裏面
[00:07:28.340 --> 00:07:31.340]  不過這些都是基督教裏面經常有的誤信
[00:07:31.340 --> 00:07:33.060]  基督教裏面經常有的誤信
[00:07:33.060 --> 00:07:34.660]  廣傳在教會當中
[00:07:34.660 --> 00:07:35.380]  廣傳在教會當中
[00:07:35.380 --> 00:07:37.420]  有很多基督徒有樣學樣去扮
[00:07:37.420 --> 00:07:39.740]  有些基督徒有樣學樣去扮
[00:07:39.740 --> 00:07:42.980]  或者對一些真理不熟悉的信徒有樣學樣去扮
[00:07:42.980 --> 00:07:44.620]  有樣這麼去學
[00:07:44.620 --> 00:07:46.100]  學他們同樣的做法
[00:07:46.100 --> 00:07:47.180]  學他們同樣的做法
[00:07:47.180 --> 00:07:48.540]  今天這段聖經
[00:07:48.540 --> 00:07:49.740]  今天這段聖經
[00:07:49.740 --> 00:07:51.340]  正好就是給我們去學習
[00:07:51.340 --> 00:07:53.940]  怎樣去留意到我自己這個問題
[00:07:53.940 --> 00:07:55.980]  怎樣去留意到我自己有這個問題
[00:07:55.980 --> 00:07:58.580]  這個只是開始而已
[00:07:58.580 --> 00:07:59.620]  這只是開始
[00:07:59.620 --> 00:08:01.380]  這段聖經其實說什麼呢?
[00:08:01.380 --> 00:08:02.340]  這聖經講什麼呢?
[00:08:02.340 --> 00:08:05.060]  從約書亞帝爵21章開始
[00:08:05.060 --> 00:08:06.620]  從約書亞帝爵21章開始
[00:08:06.620 --> 00:08:10.100]  我們看到如果你有和合本聖經
[00:08:10.100 --> 00:08:11.820]  他們都有一個標題的
[00:08:11.820 --> 00:08:14.580]  他們都有一個標題的
[00:08:14.580 --> 00:08:17.940]  就叫做利美人分得的誠意
[00:08:17.940 --> 00:08:20.180]  就叫做利美人分得的誠意
[00:08:20.180 --> 00:08:21.700]  利美人是什麼人呢?
[00:08:21.700 --> 00:08:22.740]  利美人是什麼人呢?
[00:08:22.740 --> 00:08:27.140]  利美人是在猶太或者希伯來人群當中
[00:08:27.140 --> 00:08:29.540]  是被神揀選出來的一個支派
[00:08:29.540 --> 00:08:33.500]  利美人在希伯來人被神所揀選的一個支派
[00:08:33.500 --> 00:08:35.020]  十二個支派裡面
[00:08:35.020 --> 00:08:36.100]  十二個支派裡面
[00:08:36.100 --> 00:08:37.980]  神特別揀選了這個支派
[00:08:37.980 --> 00:08:38.980]  神特別揀選了這個支派
[00:08:38.980 --> 00:08:44.020]  利美人在神的會幕面前去侍奉
[00:08:44.020 --> 00:08:45.260]  在神的會幕面前侍奉
[00:08:45.260 --> 00:08:47.340]  全族都是侍奉在神的面前
[00:08:47.340 --> 00:08:48.860]  全族侍奉在神的面前
[00:08:48.860 --> 00:08:53.180]  聖經在裡面多次提到
[00:08:53.180 --> 00:08:54.140]  多次提到
[00:08:54.140 --> 00:08:57.500]  利美人是沒有分地的權利的
[00:08:57.500 --> 00:08:59.580]  利美人沒有分地的權利
[00:08:59.580 --> 00:09:02.420]  在約書亞帝爵13章33節
[00:09:02.420 --> 00:09:04.020]  在約書亞帝爵13章33節
[00:09:04.020 --> 00:09:05.380]  14章3節
[00:09:05.380 --> 00:09:06.060]  14章3節
[00:09:06.060 --> 00:09:07.740]  甚至18章7節
[00:09:07.740 --> 00:09:10.900]  都重複告訴我們
[00:09:10.900 --> 00:09:14.020]  利美人不像其他11個支派
[00:09:14.020 --> 00:09:16.380]  都可以分地為業
[00:09:16.380 --> 00:09:17.500]  都可以分地為業
[00:09:17.500 --> 00:09:22.460]  以色列地可以分到一個地區是他們自己擁有
[00:09:22.460 --> 00:09:23.540]  利美人沒有分
[00:09:23.540 --> 00:09:27.860]  以色列地可以分到一個屬於他自己所擁有的地區
[00:09:27.860 --> 00:09:28.780]  基督徒
[00:09:28.780 --> 00:09:29.460]  基督徒
[00:09:29.460 --> 00:09:31.180]  很多時候記住這件事
[00:09:31.180 --> 00:09:33.060]  很多時候記住這件事
[00:09:33.060 --> 00:09:34.740]  利美人沒有分地
[00:09:34.740 --> 00:09:36.580]  利美人沒有分地
[00:09:36.580 --> 00:09:38.780]  為甚麼今天我們第21章就見到
[00:09:38.780 --> 00:09:41.940]  利美人分得的誠逸呢
[00:09:41.940 --> 00:09:44.380]  為甚麼大家一早就可以見到
[00:09:44.380 --> 00:09:46.020]  利美人所分得的誠意呢
[00:09:46.020 --> 00:09:47.660]  究竟有得分還是沒得分
[00:09:47.660 --> 00:09:49.460]  到底有分還是沒分呢
[00:09:49.460 --> 00:09:51.660]  這個反而讓我們看回
[00:09:51.660 --> 00:09:52.660]  這個讓我們明白
[00:09:52.660 --> 00:09:54.660]  很多時候我們對聖經的了解
[00:09:54.660 --> 00:09:56.300]  如果當是片面的時候
[00:09:56.300 --> 00:09:57.980]  當我們對聖經了解片面的時候
[00:09:57.980 --> 00:09:59.820]  就誤解了神的心意
[00:09:59.820 --> 00:10:01.300]  就誤解了神的心意
[00:10:01.300 --> 00:10:02.580]  這段聖經
[00:10:02.580 --> 00:10:03.180]  這段聖經
[00:10:03.180 --> 00:10:03.980]  正好告訴我們
[00:10:03.980 --> 00:10:05.980]  原來利美人可以分到地的
[00:10:05.980 --> 00:10:07.460]  原來利美人可以分到地的
[00:10:07.460 --> 00:10:08.500]  不過那些地
[00:10:08.500 --> 00:10:08.940]  不過那些地
[00:10:08.940 --> 00:10:11.100]  是從其他的支派裏面
[00:10:11.100 --> 00:10:11.980]  是從其他的支派裏面
[00:10:11.980 --> 00:10:13.100]  抽它出來
[00:10:13.100 --> 00:10:13.780]  抽出來
[00:10:13.780 --> 00:10:14.980]  去分給他們
[00:10:14.980 --> 00:10:15.740]  去分給他們
[00:10:15.740 --> 00:10:17.220]  而且不只是一個城
[00:10:17.220 --> 00:10:17.700]  而且不只是一個城
[00:10:17.700 --> 00:10:20.420]  而且連城附近的
[00:10:20.420 --> 00:10:24.060]  一千畝的地方的誠逸
[00:10:24.060 --> 00:10:24.940]  都給了他們
[00:10:24.940 --> 00:10:28.580]  連附近一千畝的地方都給了他們
[00:10:28.580 --> 00:10:30.740]  一個城市中間
[00:10:30.740 --> 00:10:31.420]  一個城市中間
[00:10:31.420 --> 00:10:32.340]  一千袖
[00:10:32.340 --> 00:10:32.900]  一千袖
[00:10:32.900 --> 00:10:33.380]  一千袖
[00:10:33.380 --> 00:10:33.900]  一千袖
[00:10:33.900 --> 00:10:35.060]  都是利美人的
[00:10:35.060 --> 00:10:37.100]  都是利美人的
[00:10:37.100 --> 00:10:39.300]  利美人不只是在21章這裏
[00:10:39.300 --> 00:10:40.940]  可以分到誠逸
[00:10:40.940 --> 00:10:42.060]  利美人不只是在21章這裏
[00:10:42.060 --> 00:10:42.860]  可以分到誠逸
[00:10:42.860 --> 00:10:44.740]  而且在第20章裏面
[00:10:44.740 --> 00:10:46.500]  他們還分到有六個
[00:10:46.500 --> 00:10:48.340]  叫做庇護城的地方
[00:10:48.340 --> 00:10:51.460]  叫做庇護城的地方
[00:10:51.460 --> 00:10:53.300]  總共48個地方
[00:10:53.300 --> 00:10:54.660]  總共48個地方
[00:10:54.660 --> 00:10:56.420]  利美人可以北島為業
[00:10:56.420 --> 00:10:57.860]  可以北島為業
[00:10:57.860 --> 00:10:58.540]  陳建文
[00:10:58.540 --> 00:10:59.940]  陳建文
[00:10:59.940 --> 00:11:01.780]  如果當我們讀完《約書亞記》這裏
[00:11:01.780 --> 00:11:04.340]  我們就會再次對於利美人
[00:11:04.340 --> 00:11:07.900]  不能分地的這個誤信
[00:11:07.900 --> 00:11:09.580]  我們可以重新的去了解清楚
[00:11:09.580 --> 00:11:10.740]  只要我們讀完《約書亞記》
[00:11:10.740 --> 00:11:13.180]  就可以知道利美人不可分地的誤信
[00:11:13.180 --> 00:11:14.780]  可以誠心了解清楚
[00:11:14.780 --> 00:11:16.860]  這一段聖經正好幫助我們
[00:11:16.860 --> 00:11:17.900]  這一段聖經幫助我們
[00:11:17.900 --> 00:11:19.620]  怎樣提高我們對於一些
[00:11:19.620 --> 00:11:21.380]  我們自己的誤信
[00:11:21.380 --> 00:11:23.260]  那個觸覺能夠提高它更多
[00:11:23.260 --> 00:11:25.260]  將來可以提高我們自己這個
[00:11:25.260 --> 00:11:27.260]  誤信的這個主角
[00:11:27.260 --> 00:11:29.740]  而為甚麼我今天特別抽這段聖經
[00:11:29.740 --> 00:11:30.500]  不是抽的
[00:11:30.500 --> 00:11:31.580]  是講到這裏
[00:11:31.580 --> 00:11:33.420]  上帝是有這樣的心意的
[00:11:33.420 --> 00:11:35.300]  為甚麼講到這一段聖經呢
[00:11:35.300 --> 00:11:37.580]  我今天為甚麼正好講這段聖經呢
[00:11:37.580 --> 00:11:40.580]  亦都這麼強調誤信的可怕性呢
[00:11:40.580 --> 00:11:42.140]  正好強調誤信的可怕性
[00:11:42.140 --> 00:11:45.740]  因為如果我們不對自己誤信這件事
[00:11:45.740 --> 00:11:48.060]  是存在真實存在
[00:11:48.060 --> 00:11:49.660]  又正面去處理的話
[00:11:49.660 --> 00:11:52.660]  如果我們對這誤信沒有真實處理的話
[00:11:52.660 --> 00:11:55.260]  誤信可以造成很大的屬靈破壞
[00:11:55.260 --> 00:11:58.460]  誤信可以造成很大的屬靈破壞
[00:11:58.460 --> 00:12:00.180]  回香港我見過很多人
[00:12:00.180 --> 00:12:01.220]  回香港我見過很多人
[00:12:01.220 --> 00:12:04.980]  很多機會和不同的舊同學家長
[00:12:04.980 --> 00:12:06.300]  去坐在一起見面
[00:12:06.300 --> 00:12:09.860]  有機會和舊同學家長在一起見面
[00:12:09.860 --> 00:12:11.260]  有一次就和一班朋友
[00:12:11.260 --> 00:12:14.100]  他就帶著兩個小朋友
[00:12:14.100 --> 00:12:16.460]  有一次正好見到一班朋友
[00:12:16.460 --> 00:12:17.780]  他正好帶了兩個小孩
[00:12:17.780 --> 00:12:19.060]  他兩夫婦都坐在那裏
[00:12:19.060 --> 00:12:20.260]  他兩夫婦坐在那裏
[00:12:20.260 --> 00:12:22.420]  就一班人一起吃飯
[00:12:22.420 --> 00:12:23.740]  所以一班人一起吃飯
[00:12:23.740 --> 00:12:25.660]  很開心
[00:12:25.660 --> 00:12:27.940]  香港吃東西不便宜的
[00:12:27.940 --> 00:12:29.340]  香港吃東西不便宜的
[00:12:29.340 --> 00:12:30.740]  深圳吃東西呢
[00:12:30.740 --> 00:12:32.740]  就吃到你深圳的
[00:12:32.740 --> 00:12:34.500]  就吃到你深圳的
[00:12:34.500 --> 00:12:37.500]  真的 我回去吃這麼多次在大陸
[00:12:37.500 --> 00:12:39.340]  在大陸吃這麼多次
[00:12:39.340 --> 00:12:40.180]  拆開一點點
[00:12:40.180 --> 00:12:43.060]  吃完真的一吃完
[00:12:43.060 --> 00:12:46.300]  嘴裏面長了一粒黑色的血球在後面
[00:12:46.300 --> 00:12:48.340]  正好吃完以後就在嘴裏長
[00:12:48.340 --> 00:12:50.140]  好之後回到深圳又吃過
[00:12:50.140 --> 00:12:51.980]  又在嘴裏長過
[00:12:51.980 --> 00:12:54.420]  就說每次被深圳吃都長黑條
[00:12:54.420 --> 00:12:55.660]  我問我的同事
[00:12:55.660 --> 00:12:56.340]  我問我的同事
[00:12:56.340 --> 00:12:58.380]  你們吃到深圳
[00:12:58.380 --> 00:13:00.980]  我真的見到我自己的深圳
[00:13:00.980 --> 00:13:02.980]  我見到我自己的深圳
[00:13:02.980 --> 00:13:04.660]  他說你吃那些東西
[00:13:04.660 --> 00:13:06.900]  都不知道吃了些什麽東西到你嘴裏
[00:13:06.900 --> 00:13:09.500]  你都不知道你吃了什麽東西到你嘴裏
[00:13:09.500 --> 00:13:12.300]  所以通常我和朋友去吃東西
[00:13:12.300 --> 00:13:14.620]  都找一些好一點的地方吃
[00:13:14.620 --> 00:13:17.900]  我每次去都想找一個比較好的地方吃
[00:13:17.900 --> 00:13:19.060]  我不是講深圳
[00:13:19.060 --> 00:13:19.900]  我不講深圳
[00:13:19.900 --> 00:13:23.100]  深圳越好那間越貴那間越恐怖
[00:13:23.100 --> 00:13:26.340]  越好的那間越吃越恐怖
[00:13:26.340 --> 00:13:29.900]  或者大家可以分享如果在國内坐在一起
[00:13:29.900 --> 00:13:32.580]  在香港的時候我和一班朋友找一些好東西吃
[00:13:32.580 --> 00:13:37.940]  那次去喝茶
[00:13:37.940 --> 00:13:39.780]  大家找了很多東西吃
[00:13:39.780 --> 00:13:41.340]  但其中一樣東西很好吃
[00:13:41.340 --> 00:13:44.500]  叫做小籠包
[00:13:44.500 --> 00:13:47.020]  小籠包
[00:13:47.020 --> 00:13:49.220]  小籠包有什麽特別
[00:13:49.220 --> 00:13:51.780]  包住有些肉有些湯在裏面
[00:13:51.780 --> 00:13:53.780]  包肉裏面有些湯
[00:13:53.780 --> 00:13:57.440]  想不到原來小籠包好吃可以去到這樣的程度
[00:13:57.440 --> 00:14:03.380]  每一層小籠包都有一個小洞 一個薄口接口
[00:14:03.380 --> 00:14:14.980]  這個小籠包上面有一些蟹籽 蟹的春 蟹卵
[00:14:14.980 --> 00:14:19.720]  謝謝 謝謝
[00:14:19.720 --> 00:14:26.680]  原來裡面的湯是用蟹的湯來煮豬肉
[00:14:26.680 --> 00:14:28.920]  冷凍了變成冰
[00:14:28.920 --> 00:14:32.760]  湯裡面是用蟹肉和豬肉做在一起
[00:14:32.760 --> 00:14:35.060]  冷凍了變成冰了以後
[00:14:35.060 --> 00:14:39.100]  拌在一起肉 包起來
[00:14:39.100 --> 00:14:44.040]  再蒸起來之後 嘩 原來那種
[00:14:44.040 --> 00:14:46.600]  說真的 我們教會有一個我吃過
[00:14:46.600 --> 00:14:50.780]  他的餃子是這樣的
[00:14:50.780 --> 00:14:52.280]  這個味道特別好
[00:14:52.280 --> 00:14:54.600]  不過我不知道是不是這樣做的
[00:14:54.600 --> 00:14:58.060]  董姊妹 董姊妹做的餃子
[00:14:58.060 --> 00:15:00.520]  我很記得的
[00:15:00.520 --> 00:15:04.000]  很好吃 不過大家不要勞煩她
[00:15:04.000 --> 00:15:09.380]  你要她請你吃 你自己先煮過
[00:15:09.380 --> 00:15:11.720]  好 不要緊
[00:15:11.720 --> 00:15:13.580]  原來好吃到這樣的地步
[00:15:13.580 --> 00:15:16.620]  好吃到這個地步
[00:15:16.620 --> 00:15:17.740]  個個都吃完
[00:15:17.740 --> 00:15:18.760]  個個都吃
[00:15:18.760 --> 00:15:19.740]  吃到飽了
