
[00:00:00.000 --> 00:00:03.000]  新約聖經提到主的再來
[00:03:24.000 --> 00:03:25.000]  一旦無花果成熟
[00:03:25.000 --> 00:03:28.000]  就是說夏天到了
[00:03:28.000 --> 00:03:29.000]  那個過程
[00:03:29.000 --> 00:03:31.000]  有東西可以追尋
[00:03:31.000 --> 00:03:32.000]  有東西可以分辨
[00:03:32.000 --> 00:03:34.000]  有東西可以看得到
[00:03:34.000 --> 00:03:36.000]  我們香港沒有無花果
[00:03:36.000 --> 00:03:40.000]  或者沒有無花果樹
[00:03:40.000 --> 00:03:42.000]  我們都有些東西可以看到的
[00:03:42.000 --> 00:03:44.000]  譬如我們香港轉秋天
[00:03:44.000 --> 00:03:46.000]  有一個很常見的現象
[00:03:46.000 --> 00:03:48.000]  下雨
[00:03:48.000 --> 00:03:50.000]  今天也下雨
[00:03:50.000 --> 00:03:53.000]  一場秋雨一場寒
[00:03:53.000 --> 00:03:55.000]  下了很多場
[00:03:55.000 --> 00:03:59.000]  就由入秋變成深秋
[00:03:59.000 --> 00:04:01.000]  這些過程
[00:04:01.000 --> 00:04:02.000]  那些現象
[00:04:02.000 --> 00:04:03.000]  那些下雨的狀況
[00:04:03.000 --> 00:04:07.000]  你是看得見甚至感受得到的
[00:04:07.000 --> 00:04:09.000]  主耶穌在三十三節說
[00:04:09.000 --> 00:04:12.000]  當你們看見有一切的事情發生的時候
[00:04:12.000 --> 00:04:15.000]  就知道人子回來日子近了
[00:04:15.000 --> 00:04:17.000]  耶穌之所以這樣回答
[00:04:17.000 --> 00:04:21.000]  是因為當祂騎驢進耶路撒冷之後
[00:04:21.000 --> 00:04:22.000]  在聖殿
[00:04:22.000 --> 00:04:26.000]  祂說了聖殿會被拆毀的道理
[00:04:26.000 --> 00:04:28.000]  門徒之後就問祂
[00:04:28.000 --> 00:04:33.000]  來臨和世代的終結有什麼跡象預兆
[00:04:33.000 --> 00:04:35.000]  耶穌沒有正面回答門徒
[00:04:35.000 --> 00:04:37.000]  祂幾時幾月幾日會再來
[00:04:37.000 --> 00:04:39.000]  但祂是提醒門徒
[00:04:39.000 --> 00:04:42.000]  要格外小心留意地看
[00:04:42.000 --> 00:04:45.000]  因為將來有很多人會冒名
[00:04:45.000 --> 00:04:47.000]  說我是基督會迷惑其他人
[00:04:47.000 --> 00:04:51.000]  你又會聽到不同打仗的風聲
[00:04:51.000 --> 00:04:52.000]  但如果你知道這些消息
[00:04:52.000 --> 00:04:54.000]  你看見這些情況
[00:04:54.000 --> 00:04:56.000]  你不要害怕
[00:04:56.000 --> 00:04:58.000]  為什麼?最後那兩句我們讀
[00:04:58.000 --> 00:05:02.000]  因為這些事必須發生
[00:05:02.000 --> 00:05:06.000]  但這還不是終結
[00:05:06.000 --> 00:05:08.000]  領子妹,今天我們會問的
[00:05:08.000 --> 00:05:11.000]  是不是這一刻就回來了?
[00:05:11.000 --> 00:05:14.000]  因為我們看到以色列地、巴勒斯坦地
[00:05:14.000 --> 00:05:16.000]  又有新一輪的戰爭
[00:05:16.000 --> 00:05:18.000]  戰禍人亂
[00:05:18.000 --> 00:05:22.000]  但如果我們用回主耶穌的教導
[00:05:22.000 --> 00:05:27.000]  這些可以只是看見的嫩芽樹葉
[00:05:27.000 --> 00:05:32.000]  但是未到終結
[00:05:32.000 --> 00:05:34.000]  文獻記載當時的撒瑪利亞人
[00:05:34.000 --> 00:05:36.000]  和猶太人彼時都有互相不和
[00:05:36.000 --> 00:05:38.000]  有時候有些零星的衝突
[00:05:38.000 --> 00:05:43.000]  猶太人自己都是互相去攻擊
[00:05:43.000 --> 00:05:46.000]  羅馬帝國一面向外擴張
[00:05:46.000 --> 00:05:50.000]  另一面在四處去壓制那些革命
[00:05:50.000 --> 00:05:55.000]  內部官方裡邊總督、省長、將軍、皇帝
[00:05:55.000 --> 00:05:57.000]  都有不同的派系鬥來鬥去
[00:05:57.000 --> 00:05:59.000]  民攻打民
[00:05:59.000 --> 00:06:01.000]  國攻打國
[00:06:01.000 --> 00:06:04.000]  這些是事而有之的
[00:06:04.000 --> 00:06:06.000]  但是耶穌說這些消息如果去到你那裡
[00:06:06.000 --> 00:06:08.000]  你看見這些狀況
[00:06:08.000 --> 00:06:11.000]  和門徒說你不要害怕
[00:06:11.000 --> 00:06:14.000]  因為這還不是終結
[00:06:14.000 --> 00:06:18.000]  這只是災難的起頭
[00:06:18.000 --> 00:06:20.000]  新漢語譯本這樣譯
[00:06:20.000 --> 00:06:23.000]  是臨產疼痛的開始
[00:06:23.000 --> 00:06:27.000]  耶穌用了一個生產的字眼
[00:06:27.000 --> 00:06:29.000]  去形容這個現象
[00:06:29.000 --> 00:06:31.000]  即是一個媽媽懷著一個嬰兒
[00:06:31.000 --> 00:06:32.000]  懷孕了
[00:06:32.000 --> 00:06:34.000]  差不多嬰兒要出世了
[00:06:34.000 --> 00:06:36.000]  快要足月了
[00:06:36.000 --> 00:06:39.000]  他就會開始感覺到疼痛
[00:06:39.000 --> 00:06:42.000]  就是一陣一陣的抽搐疼痛
[00:06:42.000 --> 00:06:44.000]  起初零星慢慢會增加
[00:06:44.000 --> 00:06:46.000]  越來越頻密
[00:06:46.000 --> 00:06:48.000]  密到一個地步預備好了
[00:06:48.000 --> 00:06:52.000]  接著就會去到生產的階段
[00:06:52.000 --> 00:06:55.000]  耶穌說你遇到這些只是陣痛
[00:06:55.000 --> 00:06:59.000]  甚至人要彼此去對付
[00:06:59.000 --> 00:07:02.000]  將信主的人放在患難當中
[00:07:02.000 --> 00:07:04.000]  殺害他們、憎恨他們
[00:07:04.000 --> 00:07:06.000]  有很多信主的人跌倒
[00:07:06.000 --> 00:07:08.000]  失去信仰
[00:07:08.000 --> 00:07:10.000]  在教會裡面分裂教會
[00:07:10.000 --> 00:07:12.000]  出賣弟兄姊妹
[00:07:12.000 --> 00:07:14.000]  在教會當中不同的人
[00:07:14.000 --> 00:07:16.000]  有些會愛生冷淡
[00:07:16.000 --> 00:07:19.000]  有出現假先知、異端、邪說
[00:07:19.000 --> 00:07:21.000]  這些事情是會越來越多
[00:07:21.000 --> 00:07:24.000]  好像生產的陣痛
[00:07:24.000 --> 00:07:26.000]  臨產的陣痛
[00:07:26.000 --> 00:07:30.000]  慢慢多、慢慢密、慢慢強
[00:07:30.000 --> 00:07:32.000]  一浪接一浪、接一浪
[00:07:32.000 --> 00:07:35.000]  最後大災難來到
[00:07:35.000 --> 00:07:36.000]  然後主就說
[00:07:36.000 --> 00:07:39.000]  你見到這一切就知道時候近了
[00:07:39.000 --> 00:07:43.000]  就在門口了
[00:07:43.000 --> 00:07:45.000]  今天我們會看到
[00:07:45.000 --> 00:07:48.000]  由耶穌說的那一段話到今天
[00:07:48.000 --> 00:07:51.000]  是很多這些事情不斷發生的
[00:07:51.000 --> 00:07:53.000]  一浪接一浪的
[00:07:53.000 --> 00:07:56.000]  這些是臨產的陣痛
[00:07:56.000 --> 00:08:00.000]  最後會有大災難的臨到
[00:08:00.000 --> 00:08:01.000]  而耶穌說
[00:08:01.000 --> 00:08:04.000]  當你看到這些跡象、這些世事
[00:08:04.000 --> 00:08:06.000]  你起碼有個意識就是
[00:08:06.000 --> 00:08:09.000]  你不清楚是哪一點
[00:08:09.000 --> 00:08:11.000]  主回來了
[00:08:11.000 --> 00:08:15.000]  但是你可以知道是真的近了
[00:08:15.000 --> 00:08:16.000]  怎樣近呢?
[00:08:16.000 --> 00:08:19.000]  他說近就像在門口一樣
[00:08:19.000 --> 00:08:21.000]  這個門口不單是說家裡的門
[00:08:21.000 --> 00:08:24.000]  還可以形容是一個城的城門
[00:08:24.000 --> 00:08:26.000]  當城門的閘門關了的時候
[00:08:26.000 --> 00:08:28.000]  王來到門口
[00:08:28.000 --> 00:08:29.000]  那門要怎樣?
[00:08:29.000 --> 00:08:31.000]  就要為王而開了
[00:08:31.000 --> 00:08:34.000]  就好像今天你做一件生意
[00:08:34.000 --> 00:08:37.000]  有個貴賓要來你公司簽約
[00:08:37.000 --> 00:08:39.000]  你當然要跟樓下保安說
[00:08:39.000 --> 00:08:41.000]  一會兒有貴賓來,聰明一點
[00:08:41.000 --> 00:08:45.000]  貴賓到了樓下大廈的門口
[00:08:45.000 --> 00:08:46.000]  他就會打電話給你聽
[00:08:46.000 --> 00:08:48.000]  有貴賓來了
[00:08:48.000 --> 00:08:50.000]  接著你就要預備好你公司的門
[00:08:50.000 --> 00:08:52.000]  打開為他
[00:08:52.000 --> 00:08:54.000]  是這麼近的意思
[00:08:54.000 --> 00:08:56.000]  就在門口
[00:08:56.000 --> 00:08:58.000]  頂知今日世界的時間
[00:08:58.000 --> 00:09:02.000]  不是漫無目的地無限期延續下去
[00:09:02.000 --> 00:09:04.000]  歷史讓我們知道
[00:09:04.000 --> 00:09:08.000]  世界的確是朝著基督再來的終點前進
[00:09:08.000 --> 00:09:11.000]  那些陣痛不斷告訴你
[00:09:11.000 --> 00:09:15.000]  包括當耶穌回答門徒的提問
[00:09:15.000 --> 00:09:17.000]  他在說聖殿的時候
[00:09:17.000 --> 00:09:19.000]  其中他在那裡已經在預告
[00:09:19.000 --> 00:09:21.000]  這個聖殿被拆毀
[00:09:21.000 --> 00:09:23.000]  當然他自己被釘十字架
[00:09:23.000 --> 00:09:25.000]  三天起床
[00:09:25.000 --> 00:09:27.000]  這是其中一個預告
[00:09:27.000 --> 00:09:29.000]  同時那個實體聖殿
[00:09:29.000 --> 00:09:31.000]  是會被拆毀
[00:09:31.000 --> 00:09:33.000]  果然在主後的七十年
[00:09:33.000 --> 00:09:36.000]  就被羅馬的軍隊拆了
[00:09:36.000 --> 00:09:38.000]  這些一次一次的陣痛
[00:09:38.000 --> 00:09:40.000]  事實的成就
[00:09:40.000 --> 00:09:42.000]  讓人看到
[00:09:42.000 --> 00:09:44.000]  真是主是近的
[00:09:44.000 --> 00:09:46.000]  我們有這個意識
[00:09:46.000 --> 00:09:48.000]  不要忘記了
[00:09:48.000 --> 00:09:50.000]  主是會再回來
[00:09:50.000 --> 00:09:54.000]  主是很近的
[00:09:54.000 --> 00:09:56.000]  今天我們看到不同的世事
[00:09:56.000 --> 00:09:58.000]  我們會擔心的
[00:09:58.000 --> 00:10:00.000]  但是這些是陣痛
[00:10:00.000 --> 00:10:02.000]  但同時這些事情的出現
[00:10:02.000 --> 00:10:04.000]  再一次提醒我們
[00:10:04.000 --> 00:10:07.000]  這個世界不會明天會更好
[00:10:07.000 --> 00:10:09.000]  當然我們可以努力
[00:10:09.000 --> 00:10:12.000]  將美善將好帶給這個世界
[00:10:12.000 --> 00:10:15.000]  但是我們不會建造一個天堂
[00:10:15.000 --> 00:10:19.000]  我們是邁向著主再來的日子
[00:10:19.000 --> 00:10:22.000]  我們要時常有這個意識
[00:10:22.000 --> 00:10:25.000]  第二個字詞和你分享的是「渴想」
[00:10:25.000 --> 00:10:28.000]  這個「渴」字很形象化的
[00:10:28.000 --> 00:10:31.000]  讓你看到一份盼望
[00:10:31.000 --> 00:10:33.000]  很期待,希望得到
[00:10:33.000 --> 00:10:35.000]  這裡很多家長
[00:10:35.000 --> 00:10:37.000]  最近都是水深火熱考試
[00:10:37.000 --> 00:10:40.000]  你盼望兒女快點考完試
[00:10:40.000 --> 00:10:42.000]  兒女都同樣很期盼
[00:10:42.000 --> 00:10:44.000]  很渴望聖誕假快點來到
[00:10:44.000 --> 00:10:46.000]  可以拋下功課
[00:10:46.000 --> 00:10:47.000]  可以大玩特玩
[00:10:47.000 --> 00:10:48.000]  有很多好東西吃
[00:10:48.000 --> 00:10:49.000]  出去玩
[00:10:49.000 --> 00:10:51.000]  你很期待
[00:10:51.000 --> 00:10:53.000]  有一次過去疫情幾年
[00:10:53.000 --> 00:10:55.000]  你會怎樣
[00:10:55.000 --> 00:10:58.000]  你很期待何時可以不用戴口罩
[00:10:58.000 --> 00:11:00.000]  何時可以開關
[00:11:00.000 --> 00:11:02.000]  可以出外旅遊
[00:11:02.000 --> 00:11:04.000]  所以今年「復上」
[00:11:04.000 --> 00:11:07.000]  我不問你了你出去多少次旅遊
[00:11:07.000 --> 00:11:09.000]  你身邊的人都很多人會這樣
[00:11:09.000 --> 00:11:10.000]  會出去玩
[00:11:10.000 --> 00:11:13.000]  因為可以終於去到一個境界
[00:11:13.000 --> 00:11:15.000]  是那幾年沒有的
[00:11:15.000 --> 00:11:16.000]  報復式消費
[00:11:16.000 --> 00:11:18.000]  週末到處去飲飲食食
[00:11:18.000 --> 00:11:22.000]  甚至有些人願意大排長龍就北上
[00:11:22.000 --> 00:11:25.000]  很多很多你很渴想很期待的事情
[00:11:25.000 --> 00:11:27.000]  在某個日子可以達到
[00:11:27.000 --> 00:11:29.000]  但是在那個困難當中
[00:11:29.000 --> 00:11:31.000]  你會期待你會渴望
[00:11:31.000 --> 00:11:33.000]  貼薩諾里加前後兩本書
[00:11:33.000 --> 00:11:36.000]  就是大量講到末日主在利的真理
[00:11:36.000 --> 00:11:38.000]  但是貼薩諾里加後書
[00:11:38.000 --> 00:11:40.000]  四十七節的經文當中
[00:11:40.000 --> 00:11:43.000]  就有十八節是處理主在利的問題
[00:11:43.000 --> 00:11:44.000]  在第一章
[00:11:44.000 --> 00:11:45.000]  剛才我們讀了
[00:11:45.000 --> 00:11:47.000]  問安那兩句過後
[00:11:47.000 --> 00:11:51.000]  保羅受再提及關於主在利的真理
[00:11:51.000 --> 00:11:54.000]  這些是當時的信徒所渴望的
[00:11:54.000 --> 00:11:56.000]  是因為這些弟兄姊妹
[00:11:56.000 --> 00:11:59.000]  他們正是在一個極之困難的處境裡
[00:11:59.000 --> 00:12:01.000]  什麼處境呢
[00:12:01.000 --> 00:12:02.000]  就是受患難
[00:12:02.000 --> 00:12:05.000]  第七節一開始告訴你
[00:12:05.000 --> 00:12:09.000]  你們這些受患難的人
[00:12:09.000 --> 00:12:10.000]  這些受患難的人
[00:12:10.000 --> 00:12:15.000]  他們會有一種渴望渴求的
[00:12:15.000 --> 00:12:19.000]  小時候也有看包青天劇集
[00:12:19.000 --> 00:12:20.000]  你們也有吧
[00:12:20.000 --> 00:12:21.000]  我曾經是一堂問
[00:12:21.000 --> 00:12:22.000]  有人說沒有
[00:12:22.000 --> 00:12:23.000]  應該都很小時候那些
[00:12:23.000 --> 00:12:25.000]  不過這裡的家長應該跟我差不多年紀
[00:12:25.000 --> 00:12:29.000]  不要假裝沒看過
[00:12:29.000 --> 00:12:32.000]  包青天的劇集常常都有這樣的橋段
[00:12:32.000 --> 00:12:33.000]  包大人出巡
[00:12:33.000 --> 00:12:34.000]  去了一條村
[00:12:34.000 --> 00:12:35.000]  於是有人出來
[00:12:35.000 --> 00:12:36.000]  跪在他前面
[00:12:36.000 --> 00:12:39.000]  伸冤啊包大人
[00:12:39.000 --> 00:12:41.000]  他就很期待有人
[00:12:41.000 --> 00:12:45.000]  這個包青天可以去到他那條村
[00:12:45.000 --> 00:12:47.000]  為他平反
[00:12:47.000 --> 00:12:48.000]  為他伸冤
[00:12:48.000 --> 00:12:49.000]  為他主持公道
[00:12:49.000 --> 00:12:52.000]  這個是一種渴求
[00:12:52.000 --> 00:12:56.000]  因為他們就在一個極大的冤屈當中
[00:12:56.000 --> 00:12:59.000]  保羅在這裡表達主在來的真理
[00:12:59.000 --> 00:13:02.000]  他去講到這對這幫受患難的
[00:13:02.000 --> 00:13:05.000]  貼薩羅尼加弟兄姊妹說
[00:13:05.000 --> 00:13:07.000]  主會在來
[00:13:07.000 --> 00:13:12.000]  其實都是表達著這種的安慰
[00:13:12.000 --> 00:13:15.000]  他說主將會在天上顯現
[00:13:15.000 --> 00:13:17.000]  這裡是很多次形容主在來的
[00:13:17.000 --> 00:13:19.000]  其中一種的字眼
[00:13:19.000 --> 00:13:21.000]  這裡特別用顯現這個字
[00:13:21.000 --> 00:13:25.000]  是說不僅是主在來的動作
[00:13:25.000 --> 00:13:26.000]  coming
[00:13:26.000 --> 00:13:27.000]  不是這個動作
[00:13:27.000 --> 00:13:28.000]  不僅是說這件事
[00:13:28.000 --> 00:13:31.000]  是說主會讓人看得見他的回來
[00:13:31.000 --> 00:13:33.000]  是公開的彰顯
[00:13:33.000 --> 00:13:37.000]  從看不見到被看見
[00:13:37.000 --> 00:13:40.000]  這是一個對受困難的人
[00:13:40.000 --> 00:13:42.000]  一個可以得平安的時候
[00:13:42.000 --> 00:13:44.000]  走過包青天路的那條村
[00:13:44.000 --> 00:13:45.000]  看得見了
[00:13:45.000 --> 00:13:47.000]  來到了
[00:13:47.000 --> 00:13:48.000]  那些受困難的人
[00:13:48.000 --> 00:13:51.000]  可以得到解脫
[00:13:51.000 --> 00:13:53.000]  為什麼他們可以有這樣的期待呢
[00:13:53.000 --> 00:13:55.000]  因為他們期望那個平安
[00:13:55.000 --> 00:13:59.000]  是好像鬆開繩索那樣的狀態
[00:13:59.000 --> 00:14:00.000]  那種困難
[00:14:00.000 --> 00:14:01.000]  你去想像就是困住你
[00:14:01.000 --> 00:14:02.000]  你不能動
[00:14:02.000 --> 00:14:03.000]  困住你
[00:14:03.000 --> 00:14:04.000]  你很難受
[00:14:04.000 --> 00:14:05.000]  你沒有什麼能力
[00:14:05.000 --> 00:14:07.000]  爭奪
[00:14:07.000 --> 00:14:08.000]  你在被壓迫
[00:14:08.000 --> 00:14:09.000]  被壓制的時候
[00:14:09.000 --> 00:14:11.000]  你沒有選擇
[00:14:11.000 --> 00:14:13.000]  你去到哪裡
[00:14:13.000 --> 00:14:16.000]  一樣面對著那種苦
[00:14:16.000 --> 00:14:19.000]  這是一種被捆綁的狀態
[00:14:19.000 --> 00:14:21.000]  而得平安這個字眼
[00:14:21.000 --> 00:14:22.000]  在原本的文字
[00:14:22.000 --> 00:14:24.000]  也有鬆開繩索
[00:14:24.000 --> 00:14:29.000]  讓你如釋頌負的感覺
[00:14:29.000 --> 00:14:30.000]  用回考試
[00:14:30.000 --> 00:14:31.000]  終於考完試了
[00:14:31.000 --> 00:14:35.000]  我要拋下書了
[00:14:35.000 --> 00:14:39.000]  那種平靜安穩地去平安夜
[00:14:39.000 --> 00:14:40.000]  可以聖誕節了
[00:14:40.000 --> 00:14:42.000]  這種安寧的狀態
[00:14:42.000 --> 00:14:43.000]  為什麼對於他們來說
[00:14:43.000 --> 00:14:44.000]  是如釋頌負
[00:14:44.000 --> 00:14:47.000]  因為在第六節
[00:14:47.000 --> 00:14:50.000]  他們強調就是
[00:14:50.000 --> 00:14:52.000]  當時有些人是
[00:14:52.000 --> 00:14:57.000]  將患難加給信主人
[00:14:57.000 --> 00:14:58.000]  而這裏說
[00:14:58.000 --> 00:15:00.000]  神是會報復
[00:15:00.000 --> 00:15:03.000]  是會回報
[00:15:03.000 --> 00:15:07.000]  對付那些對信徒作惡的人
[00:15:07.000 --> 00:15:09.000]  以患難去報復那些
[00:15:09.000 --> 00:15:11.000]  加患難給信徒的人
[00:15:11.000 --> 00:15:13.000]  去報應不信的人
[00:15:13.000 --> 00:15:15.000]  以及不順從福音的人
[00:15:15.000 --> 00:15:17.000]  你看見主再來
[00:15:17.000 --> 00:15:18.000]  是比起我們小時候
[00:15:18.000 --> 00:15:20.000]  看這個包拯的節目
[00:15:20.000 --> 00:15:22.000]  出現的狀況更加圓滿
[00:15:22.000 --> 00:15:25.000]  因為我們的主是全備的主
[00:15:25.000 --> 00:15:30.000]  他以德姓的王的形態
[00:15:30.000 --> 00:15:31.000]  他德國
[00:15:31.000 --> 00:15:32.000]  他有榮耀
[00:15:32.000 --> 00:15:33.000]  他有權能
[00:15:33.000 --> 00:15:34.000]  回到這裏
[00:15:34.000 --> 00:15:38.000]  他不是一個有限權力的判官
[00:15:38.000 --> 00:15:39.000]  因為弟兄姊妹
[00:15:39.000 --> 00:15:41.000]  持續面對著外人的壓力
[00:15:41.000 --> 00:15:44.000]  他們這一刻可以得到平安
[00:15:44.000 --> 00:15:46.000]  但是他們在這一刻
[00:15:46.000 --> 00:15:48.000]  仍然未在主回來的時候
[00:15:48.000 --> 00:15:52.000]  他們在做些什麼呢
[00:15:52.000 --> 00:15:54.000]  他們有耐心
[00:15:54.000 --> 00:15:55.000]  有信心
[00:15:55.000 --> 00:15:56.000]  被人針對
[00:15:56.000 --> 00:15:57.000]  被人攻擊
[00:15:57.000 --> 00:15:59.000]  他們依然堅持相信主
[00:15:59.000 --> 00:16:01.000]  跟隨主
[00:16:01.000 --> 00:16:02.000]  他們相信保羅
[00:16:02.000 --> 00:16:03.000]  對他們所傳的福音
[00:16:03.000 --> 00:16:05.000]  對他們所作的見證
[00:16:05.000 --> 00:16:06.000]  但是保羅告訴他們
[00:16:06.000 --> 00:16:09.000]  神是很公道的
[00:16:09.000 --> 00:16:12.000]  你這樣的堅持上帝是知道的
[00:16:12.000 --> 00:16:14.000]  而你們能夠這樣做
[00:16:14.000 --> 00:16:17.000]  也在表達你是活出你的信仰
[00:16:17.000 --> 00:16:20.000]  你是配得進入神的國
[00:16:20.000 --> 00:16:22.000]  主再來主的顯現
[00:16:22.000 --> 00:16:26.000]  等同公義的來到
[00:16:26.000 --> 00:16:27.000]  其實這個主題
[00:16:27.000 --> 00:16:28.000]  公義的主題是呼應著
[00:16:28.000 --> 00:16:29.000]  主耶穌在馬立福音二十四章
[00:16:29.000 --> 00:16:31.000]  所說的那一段說話
[00:16:31.000 --> 00:16:32.000]  我們跳回去看
[00:16:32.000 --> 00:16:34.000]  三十三十一節一起讀
[00:16:34.000 --> 00:16:35.000]  預備起
[00:16:35.000 --> 00:16:39.000]  那時人子的御笑要顯在天上
[00:16:39.000 --> 00:16:42.000]  地上的萬族都要哀哭
[00:16:42.000 --> 00:16:44.000]  他們要看見人子
[00:16:44.000 --> 00:16:47.000]  帶著能力和大榮耀
[00:16:47.000 --> 00:16:50.000]  駕著天上的雲來臨
[00:16:50.000 --> 00:16:52.000]  他要差遣天使
[00:16:52.000 --> 00:16:54.000]  用大星的號統
[00:16:54.000 --> 00:16:55.000]  從四方
[00:16:55.000 --> 00:16:58.000]  從天這邊直到天那邊
