
[00:00:00.000 --> 00:00:04.640]  今天就講真誠群體五
[00:02:41.560 --> 00:02:43.840]  在教育裏面我們有不同的弟兄姊妹
[00:02:43.840 --> 00:02:45.400]  有些是初訓的
[00:02:45.400 --> 00:02:47.400]  有些是花教了很久的
[00:02:47.400 --> 00:02:50.800]  有些可能在學術界很有成就的
[00:02:50.800 --> 00:02:54.000]  在社會上很有正經地位的
[00:02:54.000 --> 00:02:57.200]  也有些可能只是在一個很普通的
[00:02:57.200 --> 00:03:00.000]  在家庭裏面做媽媽 做主婦
[00:03:00.000 --> 00:03:03.600]  或者做保安 或者做清潔工
[00:03:03.600 --> 00:03:06.080]  在酒樓做 我們甚麼階層都有
[00:03:06.080 --> 00:03:08.080]  我全部的弟兄姊妹
[00:03:08.080 --> 00:03:10.120]  剛才我所講的都接觸過
[00:03:10.120 --> 00:03:12.440]  但是在教育裏面就是一個真誠的群體
[00:03:12.440 --> 00:03:14.440]  一個謙卑的群體
[00:03:14.440 --> 00:03:17.840]  然後我們都要學習怎樣去成為一個謙卑的群體
[00:03:17.840 --> 00:03:18.840]  當我預備的時候
[00:03:18.840 --> 00:03:21.600]  我發覺原來真是講謙卑是很難講的
[00:03:21.600 --> 00:03:24.680]  所以我不自覺地將它放到最後
[00:03:24.680 --> 00:03:27.480]  因為當你要教人謙卑的時候
[00:03:27.480 --> 00:03:29.520]  可能你自己就不謙卑
[00:03:29.520 --> 00:03:32.840]  我想這個故事可能大家都聽過
[00:03:32.840 --> 00:03:33.840]  有一間教會
[00:03:33.840 --> 00:03:37.440]  他要選出全教裏面最謙卑的那個
[00:03:37.440 --> 00:03:38.760]  終於找到了
[00:03:38.760 --> 00:03:41.240]  大家就送一個獎狀給他
[00:03:41.240 --> 00:03:42.640]  一個襟章
[00:03:42.640 --> 00:03:45.640]  最謙卑的弟兄姊妹
[00:03:45.640 --> 00:03:49.000]  這個人下星期就戴在胸口上
[00:03:49.000 --> 00:03:51.360]  我就是全教會最謙卑的弟兄姊妹
[00:03:51.360 --> 00:03:53.480]  然後大家怎知道結果怎樣
[00:03:53.480 --> 00:03:55.160]  他的牌就被人除去了
[00:03:55.160 --> 00:03:56.800]  因為再不謙卑了
[00:03:56.800 --> 00:03:59.960]  所以真的很容易我們面對著一個試探
[00:03:59.960 --> 00:04:00.960]  求著幫助我
[00:04:00.960 --> 00:04:02.320]  然後我今天去
[00:04:02.320 --> 00:04:06.320]  我都發覺為甚麼今天在這篇道去預備的時候
[00:04:06.320 --> 00:04:07.640]  我都要很清醒自己
[00:04:07.640 --> 00:04:09.400]  究竟我待會講一句話
[00:04:09.400 --> 00:04:12.360]  哪一句是真是謙卑真誠的就講
[00:04:12.360 --> 00:04:14.520]  哪一句可能帶著內裡的驕傲
[00:04:14.520 --> 00:04:17.360]  或者一種的自大去講
[00:04:17.360 --> 00:04:20.040]  我真的要很求主醒察
[00:04:20.040 --> 00:04:21.400]  去想經文的時候
[00:04:21.400 --> 00:04:22.640]  我都想過這兩段經文的
[00:04:22.640 --> 00:04:24.160]  很普遍的
[00:04:24.160 --> 00:04:25.120]  但我都覺得很重要
[00:04:25.120 --> 00:04:26.080]  所以我今天不會講
[00:04:26.080 --> 00:04:27.800]  不過不如我都讀一次
[00:04:27.800 --> 00:04:28.720]  再給大家
[00:04:28.720 --> 00:04:29.560]  再給我們學習
[00:04:29.560 --> 00:04:30.280]  大家一齊好嗎
[00:04:30.280 --> 00:04:31.600]  一二三
[00:04:31.600 --> 00:04:34.080]  凡事不可自私自利
[00:04:34.080 --> 00:04:36.120]  不可貪圖虛榮
[00:04:36.120 --> 00:04:37.880]  只要心存謙卑
[00:04:37.880 --> 00:04:40.200]  個人看別人比自己強
[00:04:40.200 --> 00:04:42.200]  個人不要擔顧自己的事
[00:04:42.200 --> 00:04:44.160]  也要顧別人的事
[00:04:44.160 --> 00:04:47.280]  凡事要謙虛溫柔忍耐
[00:04:47.280 --> 00:04:49.160]  用愛心互相寬容
[00:04:49.160 --> 00:04:51.200]  用和平彼此聯絡
[00:04:51.200 --> 00:04:53.480]  竭力保守聖靈所賜的合一
[00:04:53.480 --> 00:04:56.800]  這個有一點不是和合本的修訂版
[00:04:56.800 --> 00:04:59.400]  所以你讀下去可能有一點不順口
[00:04:59.400 --> 00:05:02.200]  不過一樣的意思是這樣
[00:05:02.200 --> 00:05:04.240]  提醒我們在群體當中
[00:05:04.240 --> 00:05:06.440]  我們人人都要放下自己
[00:05:06.440 --> 00:05:07.640]  這個就是謙卑
[00:05:07.640 --> 00:05:09.720]  看別人比自己強
[00:05:09.720 --> 00:05:10.960]  而且我們不會自私
[00:05:10.960 --> 00:05:11.960]  不是擔顧自己的事
[00:05:11.960 --> 00:05:13.000]  我們要顧別人的事
[00:05:13.000 --> 00:05:13.960]  彼此關顧
[00:05:13.960 --> 00:05:15.840]  好像剛才那首詩歌一樣
[00:05:15.840 --> 00:05:18.320]  合一最首要的是甚麼
[00:05:18.320 --> 00:05:19.360]  要謙卑
[00:05:19.360 --> 00:05:20.360]  然後溫柔忍耐
[00:05:20.360 --> 00:05:21.520]  用愛心那些我不說了
[00:05:21.520 --> 00:05:22.880]  大家可能都聽過
[00:05:22.880 --> 00:05:24.680]  所以謙卑謙虛
[00:05:24.680 --> 00:05:27.440]  在聖經裏面都很多時的出現
[00:05:27.440 --> 00:05:29.280]  但今天我所選的經文
[00:05:29.280 --> 00:05:32.640]  一個謙卑的字都沒有
[00:05:32.640 --> 00:05:34.360]  但卻能夠帶出我們很多
[00:05:34.360 --> 00:05:38.040]  很豐富關於謙卑的教導
[00:05:38.040 --> 00:05:39.280]  多謝麗群執事
[00:05:39.280 --> 00:05:43.920]  替我們讀出剛才的經文
[00:05:43.920 --> 00:05:45.800]  我為何會選這段經文呢
[00:05:45.800 --> 00:05:46.800]  如果大家有留意
[00:05:46.800 --> 00:05:49.160]  我剛剛寫了一篇《主瀑心聲》
[00:05:49.160 --> 00:05:50.160]  在過去八月初
[00:05:50.160 --> 00:05:52.640]  我做了一個八天的靜修之旅
[00:05:52.640 --> 00:05:53.760]  裏面有一個操練
[00:05:53.760 --> 00:05:56.000]  就是要我看馬克福音
[00:05:56.000 --> 00:05:58.040]  要一看就看完整卷
[00:05:58.040 --> 00:05:58.800]  其實看一至十張
[00:05:58.800 --> 00:06:01.520]  不過我看開不差看後面
[00:06:01.520 --> 00:06:03.320]  接著還看了六次
[00:06:03.320 --> 00:06:05.120]  整卷馬克福音看了六次
[00:06:05.120 --> 00:06:06.120]  當然每次看
[00:06:06.120 --> 00:06:09.160]  都有一個熟練的操練在背後
[00:06:09.160 --> 00:06:11.600]  在當中我看到這段經文
[00:06:11.600 --> 00:06:14.200]  我覺得跟我九月份
[00:06:14.200 --> 00:06:16.240]  即是今天要講謙卑
[00:06:16.240 --> 00:06:17.280]  很有關聯
[00:06:17.280 --> 00:06:19.360]  所以我就選了這段經文
[00:06:19.360 --> 00:06:21.240]  這段經文其實都要講一些
[00:06:21.240 --> 00:06:24.080]  上下文背景
[00:06:24.080 --> 00:06:27.560]  講到耶穌已經要進入耶路撒冷
[00:06:27.560 --> 00:06:30.680]  開始馬克福音的第三個部分
[00:06:30.680 --> 00:06:31.440]  最重要的階段
[00:06:31.440 --> 00:06:32.760]  就是耶穌進入耶路撒冷
[00:06:32.760 --> 00:06:34.880]  接著就要面對十字架的
[00:06:34.880 --> 00:06:36.760]  死亡和復活
[00:06:36.760 --> 00:06:38.160]  而去到耶路撒冷之前
[00:06:38.160 --> 00:06:40.680]  進入耶路撒冷
[00:06:40.680 --> 00:06:43.640]  接著在聖殿裡面
[00:06:43.640 --> 00:06:45.560]  面對著文士
[00:06:45.560 --> 00:06:46.400]  法利塞人
[00:06:46.400 --> 00:06:47.000]  希律黨
[00:06:47.000 --> 00:06:48.680]  薩多哥人的挑戰
[00:06:48.680 --> 00:06:50.880]  而耶穌都一一的去回應他們
[00:06:50.880 --> 00:06:52.840]  最後耶穌不單接受挑戰
[00:06:52.840 --> 00:06:54.040]  更加可以說是反攻
[00:06:54.040 --> 00:06:55.520]  問他們問題
[00:06:55.520 --> 00:06:57.480]  那些細節大家自己看
[00:06:57.480 --> 00:06:59.200]  去到差不多最後
[00:06:59.200 --> 00:07:02.160]  其實猶太領袖很想在當中
[00:07:02.160 --> 00:07:03.520]  捉到耶穌的把柄
[00:07:03.520 --> 00:07:05.480]  挑戰他的權柄
[00:07:05.480 --> 00:07:07.560]  想拆毀耶穌的教導
[00:07:07.560 --> 00:07:09.960]  但是耶穌一一都能夠
[00:07:09.960 --> 00:07:11.520]  駁斥到這群人
[00:07:11.520 --> 00:07:15.160]  甚至有一個文士更加欣賞耶穌
[00:07:15.160 --> 00:07:17.440]  耶穌也欣賞他
[00:07:17.440 --> 00:07:18.720]  最後
[00:07:18.720 --> 00:07:21.880]  耶穌的教導得到眾民的喜愛
[00:07:21.880 --> 00:07:22.720]  最後
[00:07:22.720 --> 00:07:25.240]  耶穌就向著一群門徒說
[00:07:25.240 --> 00:07:27.560]  你們要防備
[00:07:27.560 --> 00:07:28.960]  文士
[00:07:28.960 --> 00:07:30.280]  要學校
[00:07:30.280 --> 00:07:33.600]  剛剛在經文讀出的那個
[00:07:33.600 --> 00:07:37.360]  用兩個小錢奉獻的窮寡婦
[00:07:37.360 --> 00:07:39.800]  作為這個部分的總結
[00:07:39.800 --> 00:07:41.760]  是什麼意思呢?
[00:07:41.760 --> 00:07:43.640]  耶穌就
[00:07:43.640 --> 00:07:46.280]  好像在將這個窮寡婦
[00:07:46.280 --> 00:07:47.280]  和這群文士
[00:07:47.280 --> 00:07:48.160]  這群法尼塞人
[00:07:48.160 --> 00:07:49.120]  這群希律多
[00:07:49.120 --> 00:07:50.240]  這群薩諾多人
[00:07:50.240 --> 00:07:54.520]  做一個強烈的對比
[00:07:54.520 --> 00:07:57.720]  這個窮寡婦有什麼值得我們學習呢?
[00:07:57.720 --> 00:08:00.000]  我們看到一個真謙卑
[00:08:00.000 --> 00:08:01.960]  和假謙卑的對比
[00:08:01.960 --> 00:08:07.240]  一個真謙卑和虛偽的對比
[00:08:07.240 --> 00:08:09.680]  OK
[00:08:09.680 --> 00:08:12.040]  首先我們看看這群文士
[00:08:12.040 --> 00:08:13.320]  耶穌怎樣形容他們
[00:08:13.320 --> 00:08:14.760]  在38節那裡說
[00:08:14.760 --> 00:08:16.640]  他們穿長袍的
[00:08:16.640 --> 00:08:17.320]  意思就是說
[00:08:17.320 --> 00:08:19.720]  他們穿一些飄逸的衣服
[00:08:19.720 --> 00:08:21.440]  是很搶眼的
[00:08:21.440 --> 00:08:22.560]  在舊約的時代
[00:08:22.560 --> 00:08:24.240]  通常都是君王
[00:08:24.240 --> 00:08:27.400]  祭司會穿的服飾是很長的袍
[00:08:27.400 --> 00:08:28.080]  其實目的是什麼呢?
[00:08:28.080 --> 00:08:29.040]  讓人注視到他
[00:08:29.040 --> 00:08:29.960]  也容易看到他
[00:08:29.960 --> 00:08:32.000]  你看到演唱會的歌星
[00:08:32.000 --> 00:08:33.000]  穿的衣服很誇張
[00:08:33.000 --> 00:08:34.760]  其實是想所有的目光
[00:08:34.760 --> 00:08:38.280]  注視在那個人身上
[00:08:38.280 --> 00:08:39.200]  也顯示出這個人
[00:08:39.200 --> 00:08:41.600]  是特別有崇高的地位
[00:08:41.600 --> 00:08:43.680]  飽有學識
[00:08:43.680 --> 00:08:45.320]  文士很喜歡什麼呢?
[00:08:45.320 --> 00:08:46.560]  喜歡文安
[00:08:46.560 --> 00:08:48.400]  我highlight了那些字
[00:08:48.400 --> 00:08:49.240]  文安就是說
[00:08:49.240 --> 00:08:51.600]  很喜歡大家在市集上
[00:08:51.600 --> 00:08:54.800]  最好不要只是兩個人的地方
[00:08:54.800 --> 00:08:55.760]  多些人
[00:08:55.760 --> 00:08:57.360]  然後大聲問
[00:08:57.360 --> 00:08:59.200]  「博士你在這裡嗎?」
[00:08:59.200 --> 00:09:02.600]  「大祭司你出現了嗎?」
[00:09:02.600 --> 00:09:05.200]  而他們最喜歡稱呼他為「拉比」
[00:09:05.200 --> 00:09:06.160]  「拉比」就是老師
[00:09:06.160 --> 00:09:07.000]  就是師傅
[00:09:07.000 --> 00:09:08.720]  就是很有學識的意思
[00:09:08.720 --> 00:09:11.840]  他最喜歡多些人這樣尊稱他
[00:09:11.840 --> 00:09:13.840]  另外就是會堂的高位
[00:09:13.840 --> 00:09:17.280]  就是說在一些
[00:09:17.280 --> 00:09:19.000]  因為耶路撒冷盛年之後
[00:09:19.000 --> 00:09:20.480]  有很多會堂
[00:09:20.480 --> 00:09:21.560]  或者在其他一些
[00:09:21.560 --> 00:09:24.480]  不是在耶路撒冷城以外的地方
[00:09:24.480 --> 00:09:28.160]  都會有一些地方是集中宣講律法書
[00:09:28.160 --> 00:09:29.720]  在那些地方裡面
[00:09:29.720 --> 00:09:32.760]  文士最喜歡大家給他坐一個高位
[00:09:32.760 --> 00:09:34.160]  就好像我們
[00:09:34.160 --> 00:09:35.240]  我們有些教會
[00:09:35.240 --> 00:09:39.320]  我其實聽完經文想想也好
[00:09:39.320 --> 00:09:41.920]  我們不是在禮堂上弄幾張椅子
[00:09:41.920 --> 00:09:43.400]  這些就是尊貴人士
[00:09:43.400 --> 00:09:44.400]  坐在那裡
[00:09:44.400 --> 00:09:46.120]  你們要留意他
[00:09:46.120 --> 00:09:47.480]  我們沒有了
[00:09:47.480 --> 00:09:50.280]  其實意思就是我們禮堂不夠位置放
[00:09:50.280 --> 00:09:52.080]  不是想沒有椅子
[00:09:52.080 --> 00:09:54.200]  不過都很容易做成這個效果
[00:09:54.200 --> 00:09:55.720]  就是有些人很想
[00:09:55.720 --> 00:09:57.360]  人們注視他坐高位
[00:09:57.360 --> 00:09:58.800]  我看一些大學畢業典禮
[00:09:58.800 --> 00:10:00.800]  那些人坐在上高
[00:10:00.800 --> 00:10:02.840]  這群人就很厲害了
[00:10:02.840 --> 00:10:03.960]  不是說不好
[00:10:03.960 --> 00:10:04.800]  看心態
[00:10:04.800 --> 00:10:06.360]  待會會再講多一點
[00:10:06.360 --> 00:10:09.160]  或者很喜歡在現席上首座
[00:10:09.160 --> 00:10:10.720]  就是在一些聚會
[00:10:10.720 --> 00:10:12.760]  譬如在飲宴
[00:10:12.760 --> 00:10:13.880]  你去到飲宴
[00:10:13.880 --> 00:10:15.160]  不知道大家的心態如何
[00:10:15.160 --> 00:10:16.240]  有人請你去飲
[00:10:16.240 --> 00:10:17.080]  今天就不同了
[00:10:17.080 --> 00:10:19.480]  今天疫情你真的不想去
[00:10:19.480 --> 00:10:20.280]  你很想
[00:10:20.280 --> 00:10:23.400]  我不是坐在主家位附近的
[00:10:23.400 --> 00:10:25.560]  我排的號碼排到54
[00:10:25.560 --> 00:10:27.240]  我的桌子排到54隻
[00:10:27.240 --> 00:10:30.200]  你就知道你和主家的關係有多遠
[00:10:30.200 --> 00:10:31.560]  你不是2號、3號桌子
[00:10:31.560 --> 00:10:33.280]  你是54號桌子
[00:10:33.280 --> 00:10:35.400]  有些人喜歡坐得越近越好
[00:10:35.400 --> 00:10:36.680]  耶穌就說
[00:10:36.680 --> 00:10:37.440]  跟門徒說
[00:10:37.440 --> 00:10:39.600]  不要期望你坐高位
[00:10:39.600 --> 00:10:41.280]  你找一個低位來坐
[00:10:41.280 --> 00:10:42.360]  寧願主人家說
[00:10:42.360 --> 00:10:43.040]  你不要坐這裡
[00:10:43.040 --> 00:10:46.520]  應該坐近我們主家的位置
[00:10:46.520 --> 00:10:48.280]  在天國的筵席是怎樣的
[00:10:48.280 --> 00:10:49.880]  在天國的筵席裏面
[00:10:49.880 --> 00:10:51.800]  我們的創始成中的
[00:10:51.800 --> 00:10:53.360]  我們那位創天造地的
[00:10:53.360 --> 00:10:57.440]  我們那位天父
[00:10:57.440 --> 00:11:00.040]  他的右邊的最尊貴的位置給誰坐
[00:11:00.040 --> 00:11:01.800]  就是給耶穌基督坐
[00:11:01.800 --> 00:11:04.200]  但耶穌基督他是願意
[00:11:04.200 --> 00:11:06.480]  道成肉身來到世上
[00:11:06.480 --> 00:11:08.880]  為我們眾人作奴僕
[00:11:08.880 --> 00:11:10.400]  成為眾人的僕人
[00:11:10.400 --> 00:11:11.960]  耶穌基督的謙卑
[00:11:11.960 --> 00:11:16.040]  和這班願意追求坐在首席上的座位的民事
[00:11:16.040 --> 00:11:17.920]  成為了強烈的對比
[00:11:17.920 --> 00:11:19.280]  在第40節
[00:11:19.280 --> 00:11:21.640]  耶穌更加斥制這班民事是怎樣的
[00:11:21.640 --> 00:11:24.480]  侵吞寡婦的家產
[00:11:24.480 --> 00:11:27.320]  假意作很長的禱告
[00:11:27.320 --> 00:11:28.800]  什麼意思呢
[00:11:28.800 --> 00:11:30.320]  侵吞寡婦的家產
[00:11:30.320 --> 00:11:35.400]  這個都是很強烈的斥責
[00:11:35.400 --> 00:11:37.720]  就是民事其實他們很有學識
[00:11:37.720 --> 00:11:39.960]  好像一個律師一樣
[00:11:39.960 --> 00:11:41.200]  應該幫那些寡婦
[00:11:41.200 --> 00:11:42.920]  幫那些弱勢群體
[00:11:42.920 --> 00:11:45.120]  去爭取一些合理的權益
[00:11:45.120 --> 00:11:46.680]  按照律法裏面
[00:11:46.680 --> 00:11:50.320]  幫助這班弱勢的民眾
[00:11:50.320 --> 00:11:51.920]  但他們沒有這樣做
[00:11:51.920 --> 00:11:53.360]  反而知法犯法
[00:11:53.360 --> 00:11:55.840]  侵吞了他們的財產
[00:11:55.840 --> 00:11:58.000]  他們沒有愛倫者的心之餘
[00:11:58.000 --> 00:12:01.400]  更加披著羊皮的羅
[00:12:01.400 --> 00:12:03.840]  這個就是耶穌要斥責他們
[00:12:03.840 --> 00:12:06.280]  第二就是假意作很長的禱告
[00:12:06.280 --> 00:12:07.120]  這裏小心點
[00:12:07.120 --> 00:12:09.680]  我不是說禱告不可以長
[00:12:09.680 --> 00:12:11.480]  而重點在哪裏
[00:12:11.480 --> 00:12:13.600]  就是假意
[00:12:13.600 --> 00:12:16.400]  假意就是刻意將你的禱告去到很長
[00:12:16.400 --> 00:12:18.480]  這個人真的很淑寧
[00:12:18.480 --> 00:12:19.800]  他的祈禱這麼長
[00:12:19.800 --> 00:12:21.280]  當然與神關係很好
[00:12:21.280 --> 00:12:22.240]  說這麼多話
[00:12:22.240 --> 00:12:26.040]  說這麼多漂亮華麗的禱文
[00:12:26.040 --> 00:12:28.000]  但在耶穌的眼中
[00:12:28.000 --> 00:12:30.080]  他們是一個假敬虔
[00:12:30.080 --> 00:12:31.040]  裝模作樣
[00:12:31.040 --> 00:12:33.680]  裝得很禱告很厲害
[00:12:33.680 --> 00:12:35.880]  但他們不是一個真誠
[00:12:35.880 --> 00:12:39.840]  神悅納的禱告
[00:12:39.840 --> 00:12:41.000]  耶穌怎樣斥責他們
[00:12:41.000 --> 00:12:43.200]  在第四十節尾裏面說
[00:12:43.200 --> 00:12:46.120]  這些人要受更重的懲罰
[00:12:46.120 --> 00:12:48.160]  這句字在原文裏面
[00:12:48.160 --> 00:12:50.520]  是很嚴重的一個聲明
[00:12:50.520 --> 00:12:55.440]  耶穌指責這班假冒為善的民事
[00:12:55.440 --> 00:12:58.720]  他們要受到上帝更重的懲罰
[00:12:58.720 --> 00:13:00.000]  裏面用了一個
[00:13:00.000 --> 00:13:02.600]  確定性、預期性、未來式的動詞
[00:13:02.600 --> 00:13:03.600]  就是「受到」
[00:13:03.600 --> 00:13:04.920]  這個「受到」這個詞
[00:13:04.920 --> 00:13:07.720]  是很確定和是一個未來將會發生的
[00:13:07.720 --> 00:13:08.880]  耶穌說得很肯定
[00:13:08.880 --> 00:13:10.760]  將會臨到你那裏
[00:13:10.760 --> 00:13:12.560]  用一個更重、更重
[00:13:12.560 --> 00:13:15.640]  一個比較級的希臘文字放在裏面
[00:13:15.640 --> 00:13:16.360]  意思就是說
[00:13:16.360 --> 00:13:18.240]  上帝的懲罰是很強調
[00:13:18.240 --> 00:13:21.000]  是確確實實、很嚴重
[00:13:21.000 --> 00:13:23.600]  必然的臨到
[00:13:23.600 --> 00:13:26.760]  這班民事身為百姓的領袖
[00:13:26.760 --> 00:13:28.320]  他們也有些是法利賽人
[00:13:28.320 --> 00:13:32.520]  有些是祭司的身份
[00:13:32.520 --> 00:13:36.240]  更加有一個大公議會裏面的成員
[00:13:36.240 --> 00:13:38.480]  他們不但沒有像耶穌那樣
[00:13:38.480 --> 00:13:39.840]  去站在民眾那邊
[00:13:39.840 --> 00:13:42.200]  去服侍他們、去侍奉他們
[00:13:42.200 --> 00:13:45.520]  反而要以為首
[00:13:45.520 --> 00:13:49.120]  就以為奴役人去滿足自己的榮耀和私利
[00:13:49.120 --> 00:13:50.880]  這種嚴重的懲罰
[00:13:50.880 --> 00:13:54.240]  去到主後的七十年已經應驗了
[00:13:54.240 --> 00:13:56.680]  當耶路撒冷聖殿被毀的時候
[00:13:56.680 --> 00:13:58.000]  這班民事法利賽人
[00:13:58.000 --> 00:14:01.160]  就正正是最遭殃的一群
[00:14:01.160 --> 00:14:02.800]  而去到大白色寶座
[00:14:02.800 --> 00:14:05.360]  就是耶穌再回來末世的時候
[00:14:05.360 --> 00:14:07.160]  他們的懲罰會更重
[00:14:07.160 --> 00:14:09.480]  這個應驗會更嚴厲地
[00:14:09.480 --> 00:14:15.080]  應驗在這班驕傲、假冒為善的民事身上
[00:14:15.080 --> 00:14:16.680]  作為一個強烈的對比
[00:14:16.680 --> 00:14:18.720]  耶穌將窮寡婦
[00:14:18.720 --> 00:14:21.120]  在這段經文結束的時候
[00:14:21.120 --> 00:14:25.480]  去對比這班民事、這班撒刀該人
[00:14:25.480 --> 00:14:27.440]  這班法利賽人
[00:14:27.440 --> 00:14:30.280]  我們看看耶穌怎樣評價
[00:14:30.280 --> 00:14:31.640]  這個「銀庫」這個字
[00:14:31.640 --> 00:14:34.680]  其實不要想像是一個大倉庫的意思
[00:14:34.680 --> 00:14:38.320]  按原文或者歷史學家的研究
[00:14:38.320 --> 00:14:40.880]  應該是一個奉獻箱
[00:14:40.880 --> 00:14:43.680]  而且是在婦女院的奉獻箱
[00:14:43.680 --> 00:14:44.440]  什麼叫做婦女院呢?
[00:14:44.440 --> 00:14:47.800]  就是在聖殿裡面分不同的位置
[00:14:47.800 --> 00:14:50.640]  有外院外邦人都可以來
[00:14:50.640 --> 00:14:52.240]  當然外邦人可以來
[00:14:52.240 --> 00:14:53.520]  所有人都可以
[00:14:53.520 --> 00:14:54.400]  外邦人都可以
[00:14:54.400 --> 00:14:56.160]  但是去到婦女院
[00:14:56.160 --> 00:14:57.400]  外邦人就不可以進去
[00:14:57.400 --> 00:14:59.840]  只有以色列人、男女都可以
[00:14:59.840 --> 00:15:00.840]  婦女院再進去一點
[00:15:00.840 --> 00:15:01.960]  就只有以色列人院
[00:15:01.960 --> 00:15:04.360]  只要男士可以進去
[00:15:04.360 --> 00:15:05.400]  婦女都不可以進去
[00:15:05.400 --> 00:15:07.320]  既然有一個寡婦在那裡可以奉獻
[00:15:07.320 --> 00:15:09.720]  就是說在婦女院裡面
[00:15:09.720 --> 00:15:10.880]  那裡有些奉獻箱
