
[00:00:00.000 --> 00:00:12.000]  今天節目的主題是桃與寶,是不是很熟悉呢?
[00:05:43.000 --> 00:05:56.000]  就是有一次她在大馬祭的路上被主耶穌的大光照過,
[00:05:56.000 --> 00:06:02.000]  曾經有三日之久她看不到東西,
[00:06:02.000 --> 00:06:10.000]  但是她聽到主耶穌對她說話,
[00:06:10.000 --> 00:06:17.000]  她後來知道她要成為神的使者,
[00:06:17.000 --> 00:06:24.000]  在她的同胞以色列人當中,
[00:06:24.000 --> 00:06:33.000]  在君王和外邦人的面前宣揚主耶穌的名,
[00:06:33.000 --> 00:06:40.000]  所以當她三日之後第一次再看到的時候,
[00:06:40.000 --> 00:06:51.000]  她就憑著信心勇敢地傳福音,
[00:06:51.000 --> 00:06:59.000]  就算遇到一些很大的困難,被人追殺,
[00:06:59.000 --> 00:07:06.000]  生命甚至受到很嚴重的威脅的時候,
[00:07:06.000 --> 00:07:10.000]  她也沒有因此而退縮,
[00:07:10.000 --> 00:07:14.000]  她仍舊勇往直前,
[00:07:14.000 --> 00:07:19.000]  因為她說只有一件事,
[00:07:19.000 --> 00:07:27.000]  就是忘記背後努力面前向著標竿直跑,
[00:07:27.000 --> 00:07:37.000]  要得神在基督耶穌裡從上面召我來得的獎賞,
[00:07:37.000 --> 00:07:46.000]  由此可見保羅的勇氣和信心是分不開的,
[00:07:46.000 --> 00:07:53.000]  因為保羅對神,對主耶穌是有信心的,
[00:07:53.000 --> 00:07:58.000]  所以他不膽怯,
[00:07:58.000 --> 00:08:04.000]  在哥林多前後書裡面,
[00:08:04.000 --> 00:08:13.000]  我們看到他提到一些假的使徒,
[00:08:13.000 --> 00:08:16.000]  來挑戰他的身份地位,
[00:08:16.000 --> 00:08:20.000]  去挑戰他的使徒的身份,
[00:08:20.000 --> 00:08:25.000]  這些假使徒拿著一些戰書,
[00:08:25.000 --> 00:08:28.000]  來證明他們擁有使徒的身份,
[00:08:28.000 --> 00:08:35.000]  保羅對教會的人說,
[00:08:35.000 --> 00:08:39.000]  戰信我就沒有了,
[00:08:39.000 --> 00:08:43.000]  但是你們哥林多教會的信徒,
[00:08:43.000 --> 00:08:45.000]  本身就是我的戰信,
[00:08:45.000 --> 00:08:55.000]  換句話說,信徒首先是受了保羅的教導,
[00:08:55.000 --> 00:09:04.000]  以致他們得到屬靈的生命,
[00:09:04.000 --> 00:09:10.000]  這就是最好的證據,
[00:09:10.000 --> 00:09:17.000]  證明保羅就是主耶穌所差遣的使徒,
[00:09:17.000 --> 00:09:25.000]  保羅將自己和這些假使徒作出一個比較,
[00:09:25.000 --> 00:09:35.000]  保羅是為了福音的緣故而努力去侍奉,
[00:09:35.000 --> 00:09:48.000]  我相信很少人能像保羅那樣忠心盡力去侍奉,
[00:09:48.000 --> 00:09:56.000]  他這樣做的目的就是要成就神的榮譽,
[00:09:56.000 --> 00:10:02.000]  相反那些假使徒是為了混亂神的道,
[00:10:02.000 --> 00:10:14.000]  意思就是說那些人傳神的道的時候,
[00:10:14.000 --> 00:10:19.000]  他們的侍奉是為了自己的利益,
[00:10:19.000 --> 00:10:23.000]  可能是為了金錢,
[00:10:23.000 --> 00:10:28.000]  也可能是為了沽名釣譽,
[00:10:28.000 --> 00:10:33.000]  是追求那些虛浮的榮耀,
[00:10:33.000 --> 00:10:42.000]  他們所講的道會因人的需要而改變,
[00:10:42.000 --> 00:10:47.000]  是摻雜了的道理,
[00:10:47.000 --> 00:10:58.000]  好像一瓶美酒滲入了一些水一樣,
[00:10:58.000 --> 00:11:02.000]  是不純正的,
[00:11:02.000 --> 00:11:05.000]  我舉個例子,
[00:11:05.000 --> 00:11:11.000]  當我在路上走的時候,
[00:11:11.000 --> 00:11:17.000]  我發覺地上有些長方形的渠罩,
[00:11:17.000 --> 00:11:25.000]  但是很奇怪,
[00:11:25.000 --> 00:11:37.000]  往往我發覺那些渠罩的擺放位置被人調轉了,
[00:11:37.000 --> 00:11:45.000]  明明是放在左手邊的水渠蓋,
[00:11:45.000 --> 00:11:50.000]  往往被人放在右手邊,
[00:11:50.000 --> 00:12:00.000]  因為從那些渠罩的地磚圖案我可以看得出來,
[00:12:00.000 --> 00:12:04.000]  你們有沒有留意到?
[00:12:04.000 --> 00:12:09.000]  沒有,可能我常常低著頭走路,
[00:12:09.000 --> 00:12:17.000]  所以我常常看到那些地下的磚子都不對稱的,
[00:12:17.000 --> 00:12:20.000]  我家是對面那裡,
[00:12:20.000 --> 00:12:28.000]  我一見到巴士站我就不順眼了,
[00:12:28.000 --> 00:12:32.000]  為什麼左右調轉了呢?
[00:12:32.000 --> 00:12:39.000]  去到嘉年威老道那邊又調轉過來,
[00:12:39.000 --> 00:12:51.000]  難道是修理渠蓋的工人弄錯了?
[00:12:51.000 --> 00:13:00.000]  但是由於我發覺實在太多相同的情況出現,
[00:13:00.000 --> 00:13:07.000]  我估計是那些工人的行規來的,
[00:13:07.000 --> 00:13:12.000]  他們刻意的把它放錯了方向,
[00:13:12.000 --> 00:13:22.000]  目的就是要向其他人證明他已經做過修理的工作,
[00:13:22.000 --> 00:13:27.000]  同樣我們在侍奉神的時候,
[00:13:27.000 --> 00:13:34.000]  會不會刻意的做一些表面的功夫呢?
[00:13:34.000 --> 00:13:39.000]  證明我們已經做好了自己的工作,
[00:13:39.000 --> 00:13:44.000]  好像那些假使徒一樣,
[00:13:44.000 --> 00:13:53.000]  去拿一些戰書來證明自己所做的事,
[00:13:53.000 --> 00:13:59.000]  但是使徒保羅跟他們是不同的,
[00:13:59.000 --> 00:14:04.000]  因為他的侍奉不是做給人看的,
[00:14:04.000 --> 00:14:08.000]  他不需要證明自己,
[00:14:08.000 --> 00:14:11.000]  所以他說第五節,
[00:14:11.000 --> 00:14:15.000]  我們原不是傳自己,
[00:14:15.000 --> 00:14:20.000]  乃是傳基督耶穌為主,
[00:14:20.000 --> 00:14:26.000]  並且自己因耶穌做你們的僕人,
[00:14:26.000 --> 00:14:33.000]  保羅使徒卻是做眾人的僕人,
[00:14:33.000 --> 00:14:37.000]  他是使徒的身份,
[00:14:37.000 --> 00:14:43.000]  保羅受了從上而來的召命,
[00:14:43.000 --> 00:14:49.000]  要傳揚一個能夠拯救罪人的福音,
[00:14:49.000 --> 00:14:54.000]  就是傳基督耶穌為主,
[00:14:54.000 --> 00:15:04.000]  他蒙召不單止要叫那些以色列人信耶穌,
[00:15:04.000 --> 00:15:07.000]  也叫那些非猶太人,
[00:15:07.000 --> 00:15:15.000]  即是外邦人信耶穌為主,
[00:15:15.000 --> 00:15:21.000]  信耶穌就是真神,
[00:15:21.000 --> 00:15:24.000]  所以我們是有福的,
[00:15:24.000 --> 00:15:32.000]  如果不是有保羅,恐怕我們今天不能信主,
[00:15:32.000 --> 00:15:41.000]  為什麼保羅對自己所傳的這麼有信心呢?
[00:15:41.000 --> 00:15:45.000]  他的理由正好回應了剛才Fanny Crosby
[00:15:45.000 --> 00:15:48.000]  為什麼專注在未來的事情
[00:15:48.000 --> 00:15:54.000]  他的回應就是回應了剛才Fanny Crosby的心神問題上
[00:15:54.000 --> 00:15:58.000]  第六節說
[00:15:58.000 --> 00:16:05.000]  那吩咐光從黑暗裡照出來的神
[00:16:05.000 --> 00:16:09.000]  已經照在我們心裡
[00:16:09.000 --> 00:16:15.000]  叫我們得知神榮耀的光
[00:16:15.000 --> 00:16:21.000]  顯在耶穌基督的面上
[00:16:21.000 --> 00:16:31.000]  因為神已經光照了保羅他們的內心
[00:16:31.000 --> 00:16:36.000]  不單止他們得知神榮耀的光
[00:16:36.000 --> 00:16:44.000]  更加明白到神是透過耶穌基督
[00:16:44.000 --> 00:16:47.000]  將這些光線照射出來
[00:16:47.000 --> 00:16:53.000]  更加明白到神是透過耶穌基督將光線照射出來
[00:16:53.000 --> 00:16:58.000]  但這個很重要一點,就是宗教就是耶穌基督
[00:16:58.000 --> 00:17:02.000]  這個很重要,那個終結點就是耶穌基督
[00:17:02.000 --> 00:17:04.000]  因為沒有人見過神
[00:17:04.000 --> 00:17:06.000]  因為沒有人看見過神
[00:17:06.000 --> 00:17:11.000]  只有父懷裡的獨生子將神表明出來
[00:17:11.000 --> 00:17:16.000]  只有父懷裡的獨生子將神表明出來
[00:17:16.000 --> 00:17:20.000]  所以這個就是榮耀福音的光
[00:17:20.000 --> 00:17:23.000]  這個就是榮耀福音的光
[00:17:23.000 --> 00:17:26.000]  在第四節裡面
[00:17:26.000 --> 00:17:32.000]  凡在罪惡黑暗裡的人
[00:17:32.000 --> 00:17:38.000]  只要仰望主耶穌的面
[00:17:38.000 --> 00:17:41.000]  願意被祂拯救
[00:17:41.000 --> 00:17:51.000]  就可以被神的恩光將舊有的生命轉化
[00:17:51.000 --> 00:17:55.000]  從而得到新的生命
[00:17:55.000 --> 00:18:04.000]  夢神光照拯救的人可以擺脫舊有犯罪的生命
[00:18:04.000 --> 00:18:09.000]  好像一個人脫去一件又污糟又破爛的衣服一樣
[00:18:09.000 --> 00:18:14.000]  好像一個人脫去一件又破爛又污穢的衣服
[00:18:14.000 --> 00:18:20.000]  然後穿上一件又美麗又清潔的新的衣服
[00:18:20.000 --> 00:18:25.000]  然後穿上一件又美麗又清潔的新的衣服一樣
[00:18:25.000 --> 00:18:27.000]  由此可以看到
[00:18:27.000 --> 00:18:31.000]  基督的福音是能夠轉化一個罪人的生命
[00:18:31.000 --> 00:18:37.000]  由此可以看見基督的福音能夠轉化一個罪人的生命
[00:18:37.000 --> 00:18:40.000]  但是轉化生命是怎樣達成的呢?
[00:18:40.000 --> 00:18:43.000]  但是轉化生命是怎樣達成的呢?
[00:18:43.000 --> 00:18:46.000]  我們看第七節是這樣說
[00:18:46.000 --> 00:18:49.000]  我們看看第七節是這樣說
[00:18:49.000 --> 00:18:52.000]  我們有這寶貝放在瓦器裡
[00:18:52.000 --> 00:18:55.000]  我們有這寶貝放在瓦器裡
[00:18:55.000 --> 00:18:58.000]  要顯明這莫大的能力是出於神
[00:18:58.000 --> 00:19:01.000]  要顯明這莫大的能力是出於神
[00:19:01.000 --> 00:19:04.000]  不是出於我們
[00:19:04.000 --> 00:19:08.000]  保羅用了這個比喻去說明一個很重要的真理
[00:19:08.000 --> 00:19:12.000]  保羅用了一個比喻來說明一個很重要的真理
[00:19:12.000 --> 00:19:18.000]  就是人不能夠靠自己轉化其他人的生命
[00:19:18.000 --> 00:19:22.000]  就是人不能夠靠自己轉化其他人的生命
[00:19:22.000 --> 00:19:25.000]  他說人不能夠救人
[00:19:25.000 --> 00:19:29.000]  他說人不能夠救其他人
[00:19:29.000 --> 00:19:31.000]  寶貝是什麼呢?
[00:19:31.000 --> 00:19:32.000]  寶貝是什麼?
[00:19:32.000 --> 00:19:36.000]  是一件從神而來擁有莫大能力的東西
[00:19:36.000 --> 00:19:40.000]  是一件從神而來擁有莫大能力的東西
[00:19:40.000 --> 00:19:44.000]  這個寶貝是大家需要思想的
[00:19:44.000 --> 00:19:48.000]  這個寶貝是大家需要思想的
[00:19:48.000 --> 00:19:49.000]  這是什麼呢?
[00:19:49.000 --> 00:19:51.000]  這是什麼?
[00:19:51.000 --> 00:19:54.000]  另外瓦器或者叫陶器
[00:19:54.000 --> 00:19:57.000]  另外瓦器或者叫陶器
[00:19:57.000 --> 00:20:01.000]  是一件勝在物品的器皿
[00:20:01.000 --> 00:20:04.000]  是一件勝在物品的器皿
[00:20:04.000 --> 00:20:06.000]  它是沒有能力的
[00:20:06.000 --> 00:20:08.000]  這個比喻的重點
[00:20:08.000 --> 00:20:10.000]  這個比喻的重點
[00:20:10.000 --> 00:20:15.000]  就是要顯明這莫大的能力是出於神不是出於我們
[00:20:15.000 --> 00:20:19.000]  就是要顯明這莫大的能力是出於神不是出於我們
[00:20:19.000 --> 00:20:23.000]  一個在神眼中因犯罪而污穢不堪的生命
[00:20:23.000 --> 00:20:28.000]  一個在神眼中因犯罪而污穢不堪的生命
[00:20:28.000 --> 00:20:32.000]  得以轉化成為聖潔無暇的新生命
[00:20:32.000 --> 00:20:36.000]  得以轉化成為聖潔無暇的新生命
[00:20:36.000 --> 00:20:39.000]  這個莫大的能力不是出於人
[00:20:39.000 --> 00:20:42.000]  這個莫大的能力不是出於人
[00:20:42.000 --> 00:20:44.000]  而是出於大能的神
[00:20:44.000 --> 00:20:46.000]  而是出於大能的神
[00:20:46.000 --> 00:20:48.000]  或者有些人不知道
[00:20:48.000 --> 00:20:50.000]  或者有些人不知道
[00:20:50.000 --> 00:20:54.000]  原來神已經將基督榮耀福音的光
[00:20:54.000 --> 00:20:58.000]  照在那些相信耶穌基督的人身上
[00:20:58.000 --> 00:21:01.000]  原來神已經將基督榮耀福音的光
[00:21:01.000 --> 00:21:04.000]  照在那些相信耶穌基督的人身上
[00:21:04.000 --> 00:21:08.000]  使他們或者我們出死入生
[00:21:08.000 --> 00:21:11.000]  使他們或者我們出死入生
[00:21:11.000 --> 00:21:18.000]  正如神叫十字架上死去的耶穌
[00:21:18.000 --> 00:21:22.000]  正如神叫在十字架上死去的耶穌
[00:21:22.000 --> 00:21:25.000]  三天之後復活過來一樣
[00:21:25.000 --> 00:21:27.000]  三天之後復活過來一樣
[00:21:27.000 --> 00:21:29.000]  這個就是神大能的明證
[00:21:29.000 --> 00:21:31.000]  這個就是神大能的明證
[00:21:31.000 --> 00:21:35.000]  只有神才能使一個人從死裡復活
[00:21:35.000 --> 00:21:40.000]  只有神才能使一個人從死裡復活
[00:21:40.000 --> 00:21:42.000]  如果沒有神的大能
[00:21:42.000 --> 00:21:45.000]  人是不可能死而復活的
[00:21:45.000 --> 00:21:47.000]  如果沒有神的大能
[00:21:47.000 --> 00:21:51.000]  人是不能從死裡復活的
[00:21:51.000 --> 00:21:55.000]  神既然可以使主耶穌從死裡復活
[00:21:55.000 --> 00:21:59.000]  神既然可以使主耶穌從死裡復活
[00:21:59.000 --> 00:22:05.000]  同樣可以使我們和耶穌一樣復活
[00:22:05.000 --> 00:22:10.000]  同樣的也可以使我們和主耶穌一同復活
[00:22:10.000 --> 00:22:11.000]  同樣的也可以使我們和主耶穌一同復活
[00:22:11.000 --> 00:22:13.000]  所以第十三節這樣說
[00:22:13.000 --> 00:22:16.000]  所以在第十三節這樣說
[00:22:16.000 --> 00:22:18.000]  但我們既有信心
[00:22:18.000 --> 00:22:20.000]  但我們既有信心
[00:22:20.000 --> 00:22:22.000]  信心是什麼呢?第十四節
[00:22:22.000 --> 00:22:24.000]  信心是什麼呢?第十四節
[00:22:24.000 --> 00:22:27.000]  自己知道那叫主耶穌復活的
[00:22:27.000 --> 00:22:31.000]  自己知道那叫主耶穌復活的
[00:22:31.000 --> 00:22:32.000]  就是神
[00:22:32.000 --> 00:22:33.000]  就是神
[00:22:33.000 --> 00:22:36.000]  也必叫我們和耶穌一同復活
[00:22:36.000 --> 00:22:38.000]  也必叫我們和耶穌一同復活
[00:22:38.000 --> 00:22:42.000]  並且叫我們和你們一同站在祂面前
[00:22:42.000 --> 00:22:46.000]  並且叫我們和你們一同站在祂面前
[00:22:46.000 --> 00:22:49.000]  我們要對神抱有信心
[00:22:49.000 --> 00:22:51.000]  我們要對神抱有信心
[00:22:51.000 --> 00:22:53.000]  相信神有莫大的能力
[00:22:53.000 --> 00:22:55.000]  相信神有莫大的能力
[00:22:55.000 --> 00:22:57.000]  發生在我們自己的身上
[00:22:57.000 --> 00:22:59.000]  發生在我們自己身上
[00:22:59.000 --> 00:23:01.000]  我們要相信將來有一天
[00:23:01.000 --> 00:23:04.000]  我們要相信將來有一天
[00:23:04.000 --> 00:23:06.000]  當主耶穌再來的時候
[00:23:06.000 --> 00:23:07.000]  我們就可以復活
[00:23:07.000 --> 00:23:09.000]  當主耶穌再來的時候
[00:23:09.000 --> 00:23:11.000]  我們就可以復活
[00:23:11.000 --> 00:23:13.000]  不單只是我們自己
[00:23:13.000 --> 00:23:15.000]  不單只是我們自己
[00:23:15.000 --> 00:23:18.000]  連所有真心相信耶穌的信徒
[00:23:18.000 --> 00:23:20.000]  都可以一同站在祂面前
[00:23:20.000 --> 00:23:23.000]  連所有真心相信耶穌的信徒
[00:23:23.000 --> 00:23:25.000]  都可以一同站在祂面前
[00:23:25.000 --> 00:23:27.000]  我誠實地問你一句
[00:23:27.000 --> 00:23:29.000]  我誠實地問你一句
[00:23:29.000 --> 00:23:34.000]  你相信自己可以和主耶穌一樣復活嗎?
[00:23:34.000 --> 00:23:38.000]  你相信自己可以和主耶穌一同復活嗎?
[00:23:38.000 --> 00:23:43.000]  有一個賣營養產品的廣告是問人
[00:23:43.000 --> 00:23:50.000]  有一個廣告是賣營養產品的廣告
[00:23:50.000 --> 00:23:54.000]  是拍攝一個小朋友
[00:23:54.000 --> 00:23:55.000]  是拍攝一個小朋友
[00:23:55.000 --> 00:23:57.000]  在裡面有一位小朋友
[00:23:57.000 --> 00:24:05.000]  他問你的子女是不是沒有減飲雜食的行為呢?
[00:24:05.000 --> 00:24:10.000]  他問你的子女是不是沒有減飲雜食的行為呢?
[00:24:10.000 --> 00:24:11.000]  有沒有偏食呢?
[00:24:11.000 --> 00:24:13.000]  有沒有偏食呢?
[00:24:13.000 --> 00:24:15.000]  我估計他的答案是沒有
[00:24:15.000 --> 00:24:17.000]  我估計他的答案是沒有
[00:24:17.000 --> 00:24:21.000]  但那個廣告最後的一句是用英文說
[00:24:21.000 --> 00:24:26.000]  但那個廣告最後的一句是用英文說
[00:24:26.000 --> 00:24:28.000]  一句是Are you sure?
[00:24:28.000 --> 00:24:30.000]  一句是Are you sure?
[00:24:30.000 --> 00:24:34.000]  你是不是很肯定你的子女沒有偏食的習慣呢?
[00:24:34.000 --> 00:24:38.000]  你是不是很肯定你的子女沒有偏食的習慣呢?
[00:24:38.000 --> 00:24:40.000]  如果有就要吃我的營養產品
[00:24:40.000 --> 00:24:45.000]  如果有就要吃我的營養產品
[00:24:45.000 --> 00:24:47.000]  同樣的
[00:24:47.000 --> 00:24:48.000]  同樣的
[00:24:48.000 --> 00:24:52.000]  你是不是真的肯定將來可以復活呢?
[00:24:52.000 --> 00:24:56.000]  你是否肯定將來你可以復活呢?
[00:24:56.000 --> 00:24:58.000]  我認識一個基督徒
[00:24:58.000 --> 00:24:59.000]  我認識一個基督徒
[00:24:59.000 --> 00:25:03.000]  是因為這個問題而令到他非常困惑
[00:25:03.000 --> 00:25:05.000]  我認識一位基督徒
[00:25:05.000 --> 00:25:09.000]  因為這個問題令到他非常困惑
[00:25:09.000 --> 00:25:12.000]  是因為被人問過這個問題
[00:25:12.000 --> 00:25:15.000]  所以最後他選擇離開了教會
[00:25:15.000 --> 00:25:17.000]  認為被人問過太多這個問題
[00:25:17.000 --> 00:25:19.000]  所以最後他離開了教會
[00:25:19.000 --> 00:25:22.000]  因為他自己都不肯定
[00:25:22.000 --> 00:25:24.000]  是不是真的有復活的
[00:25:24.000 --> 00:25:29.000]  甚至連他自己都不肯定是否有復活這個問題
[00:25:29.000 --> 00:25:34.000]  我們可以看到神莫大的能力在保羅身上顯明出來
[00:25:34.000 --> 00:25:38.000]  我們可以看到神有莫大的能力在保羅身上顯明出來
[00:25:38.000 --> 00:25:42.000]  我們可以支持他相信主耶穌復活
[00:25:42.000 --> 00:25:46.000]  我們可以支持他相信主耶穌基督可以令他復活
[00:25:46.000 --> 00:25:48.000]  並且他自己都可以復活
[00:25:48.000 --> 00:25:50.000]  並且他自己也可以復活
[00:25:50.000 --> 00:25:53.000]  第八節和第九節
[00:25:53.000 --> 00:25:55.000]  不如請Raymond讀出來
[00:25:55.000 --> 00:25:58.000]  我們四面受敵卻不被困住
[00:25:58.000 --> 00:26:01.000]  心理灼難卻不致失望
[00:26:01.000 --> 00:26:05.000]  遭逼迫卻不被丟棄
[00:26:05.000 --> 00:26:07.000]  打倒了卻不致死亡
[00:26:07.000 --> 00:26:09.000]  作為一個人
[00:26:09.000 --> 00:26:13.000]  當保羅面對被人打倒的時候
[00:26:13.000 --> 00:26:16.000]  當保羅面對被人打倒的時候
[00:26:16.000 --> 00:26:19.000]  他是何等的脆弱
[00:26:19.000 --> 00:26:26.000]  好像一些瓦器和陶器一樣
[00:26:26.000 --> 00:26:32.000]  保羅應該是灰心絕望
[00:26:32.000 --> 00:26:37.000]  很多時候他會感到被丟棄
[00:26:37.000 --> 00:26:40.000]  但是保羅面對各樣苦難的時候
[00:26:40.000 --> 00:26:42.000]  他可以堅持忍耐依靠神
[00:26:42.000 --> 00:26:45.000]  但是保羅面對各樣苦難的時候
[00:26:45.000 --> 00:26:47.000]  他可以堅持忍耐的依靠神
[00:26:47.000 --> 00:26:52.000]  所以他說不被困住
[00:26:52.000 --> 00:26:55.000]  不致死亡
[00:26:55.000 --> 00:26:59.000]  他堅定的相信他可以蒙神的保守
[00:26:59.000 --> 00:27:03.000]  他堅定的相信他可以蒙神的保守
[00:27:03.000 --> 00:27:06.000]  因為他對主耶穌對神有絕對的信心
[00:27:06.000 --> 00:27:09.000]  因為他對主耶穌對神是有莫大的信心
[00:27:09.000 --> 00:27:15.000]  而這個信心可以透過他很多次的經歷得以證明
[00:27:15.000 --> 00:27:19.000]  這個信心可以透過他很多次的經歷可以證明
[00:27:19.000 --> 00:27:23.000]  所以我們每遇到一個經歷之後
[00:27:23.000 --> 00:27:25.000]  我們知道這是神的恩典的時候
[00:27:25.000 --> 00:27:28.000]  所以每當我們經歷一些事情的時候
[00:27:28.000 --> 00:27:30.000]  我們知道是神的旨意
[00:27:30.000 --> 00:27:31.000]  我們要記住它
[00:27:31.000 --> 00:27:34.000]  同時在適當的時候說出來
[00:27:34.000 --> 00:27:37.000]  我們要把它記住
[00:27:37.000 --> 00:27:41.000]  而且要在適當的時候來到榮耀神
[00:27:41.000 --> 00:27:43.000]  保羅究竟相信什麼呢?
[00:27:43.000 --> 00:27:47.000]  保羅究竟他相信的是什麼?
[00:27:47.000 --> 00:27:52.000]  他說身上常帶著耶穌的死
[00:27:52.000 --> 00:27:55.000]  身上常帶著耶穌的死
[00:27:55.000 --> 00:28:01.000]  使耶穌的生也顯明在我們身上
[00:28:01.000 --> 00:28:05.000]  因為我們這活著的人
[00:28:05.000 --> 00:28:12.000]  是常為耶穌被交於死地
[00:28:12.000 --> 00:28:22.000]  使耶穌的生在我們這必死的身上顯明出來
[00:28:22.000 --> 00:28:28.000]  保羅定義要效法耶穌基督
[00:28:28.000 --> 00:28:37.000]  為了救世人而走上十字架死亡的道路
[00:28:37.000 --> 00:28:46.000]  他願意常常活在一個死亡當中
[00:28:46.000 --> 00:28:55.000]  這個死字是指一個過程
[00:28:55.000 --> 00:28:59.000]  好像耶穌一樣
[00:28:59.000 --> 00:29:08.000]  因為保羅知道主耶穌雖然是死了
[00:29:08.000 --> 00:29:11.000]  不是一了百了
[00:29:11.000 --> 00:29:16.000]  最後他是被神復活過來
[00:29:16.000 --> 00:29:22.000]  帶來了一個新的永恆的生命
[00:29:22.000 --> 00:29:36.000]  所以保羅願意活出主耶穌這個出死入生的生命來
[00:29:36.000 --> 00:29:39.000]  他不怕死
[00:29:39.000 --> 00:29:42.000]  他要學習耶穌基督
[00:29:42.000 --> 00:29:52.000]  所以我們在這裡可以看到兩個有關保羅侍奉主的特點
[00:29:52.000 --> 00:29:57.000]  第一是保羅的侍奉方法
[00:29:57.000 --> 00:29:59.000]  是什麼呢?
[00:29:59.000 --> 00:30:05.000]  效法主捨己出死入生
[00:30:05.000 --> 00:30:15.000]  保羅回應了主耶穌跟隨他的人的吩咐
[00:30:15.000 --> 00:30:25.000]  這句話是主耶穌對所有願意跟從他的人說的
[00:30:25.000 --> 00:30:35.000]  若有人要跟從我就當捨己
[00:30:35.000 --> 00:30:40.000]  背起他的十字架來跟從我
[00:30:40.000 --> 00:30:44.000]  留意這個是捨己
[00:30:44.000 --> 00:30:49.000]  必要背起十字架
[00:30:49.000 --> 00:30:53.000]  十字架代表死亡
[00:30:53.000 --> 00:31:00.000]  捨己表示捨棄自己
[00:31:00.000 --> 00:31:05.000]  好像我們的詩歌所說
[00:31:05.000 --> 00:31:11.000]  當我們放下自己的心意
[00:31:11.000 --> 00:31:18.000]  很多時候我們都願意放下自己的心意
[00:31:18.000 --> 00:31:23.000]  這就是捨己
[00:31:23.000 --> 00:31:32.000]  上一次我提到侍奉有三個要點
[00:31:32.000 --> 00:31:39.000]  第一就是一種愛神的回應
[00:31:39.000 --> 00:31:45.000]  回應是全然的偽身
