
[00:00:00.000 --> 00:00:03.020]  當大家看回這一段聖經的時候
[00:05:53.600 --> 00:05:56.280]  耶穌復活的時候
[00:05:56.280 --> 00:05:57.280]  他說你去
[00:05:57.280 --> 00:05:59.120]  去告訴那些門徒聽
[00:05:59.120 --> 00:05:59.920]  對於他來說
[00:05:59.920 --> 00:06:01.560]  不只是告訴那些門徒聽
[00:06:01.560 --> 00:06:03.440]  其實是告訴我聽
[00:06:03.440 --> 00:06:04.880]  所以他
[00:06:04.880 --> 00:06:06.600]  跟馬可說的時候
[00:06:06.600 --> 00:06:10.320]  他說那個少年人就去
[00:06:10.320 --> 00:06:11.000]  叫他們
[00:06:11.000 --> 00:06:13.560]  你去告訴那些門徒
[00:06:13.560 --> 00:06:15.480]  和彼得聽
[00:06:15.480 --> 00:06:17.720]  是特別講明要告訴彼得聽
[00:06:17.720 --> 00:06:22.240]  對於他來說
[00:06:22.240 --> 00:06:27.840]  是一個很強烈的感受
[00:06:27.840 --> 00:06:30.400]  耶穌沒有忘記他
[00:06:30.400 --> 00:06:31.440]  復活的主
[00:06:31.440 --> 00:06:32.320]  如果說
[00:06:32.320 --> 00:06:34.160]  從聖經裡面講到復活
[00:06:34.160 --> 00:06:35.960]  講到活世的時候
[00:06:35.960 --> 00:06:37.400]  當耶穌再來
[00:06:37.400 --> 00:06:39.000]  當耶穌再回來的時候
[00:06:39.000 --> 00:06:40.480]  是審判的時間
[00:06:40.480 --> 00:06:43.680]  當耶穌復活的時候
[00:06:43.680 --> 00:06:44.720]  可能意味著
[00:06:44.720 --> 00:06:46.200]  也是一個審判的時候
[00:06:46.200 --> 00:06:47.840]  但是
[00:06:47.840 --> 00:06:49.320]  對於彼得來說
[00:06:49.320 --> 00:06:51.120]  卻是一次的輓回
[00:06:51.120 --> 00:06:52.400]  卻是一個的饒恕
[00:06:52.400 --> 00:06:53.480]  一個的赦免
[00:06:53.480 --> 00:06:55.720]  所以很多時候
[00:06:55.720 --> 00:06:57.840]  或者說今天我想和大家講的
[00:06:57.840 --> 00:06:59.920]  復活節的信息
[00:06:59.920 --> 00:07:01.640]  正如剛才
[00:07:01.640 --> 00:07:02.920]  陳光緒董事說
[00:07:02.920 --> 00:07:04.840]  復活節的信息
[00:07:04.840 --> 00:07:08.320]  也和奉獻有關
[00:07:08.320 --> 00:07:09.600]  我想告訴大家
[00:07:09.600 --> 00:07:10.760]  復活節的信息
[00:07:10.760 --> 00:07:16.080]  也和饒恕和接納很有關
[00:07:16.080 --> 00:07:18.600]  彼得經歷了
[00:07:18.600 --> 00:07:21.880]  耶穌基督的一個無條件的接納
[00:07:21.880 --> 00:07:25.480]  所以他在寫《馬福音》的時候
[00:07:25.480 --> 00:07:27.040]  他提出一件事
[00:07:27.040 --> 00:07:30.320]  和彼得特別強調的
[00:07:30.320 --> 00:07:33.240]  就是他自己
[00:07:33.240 --> 00:07:35.920]  他深深地感受到
[00:07:35.920 --> 00:07:37.520]  耶穌基督
[00:07:37.520 --> 00:07:39.880]  即是保羅後來說
[00:07:39.880 --> 00:07:42.560]  祂的死是什麼
[00:07:42.560 --> 00:07:46.240]  是為我們的罪被交在人的手裡面
[00:07:46.240 --> 00:07:47.040]  復活是什麼
[00:07:47.040 --> 00:07:48.640]  復活是要叫我們稱義
[00:07:48.640 --> 00:07:52.160]  原來今天耶穌基督對於我們來說
[00:07:52.160 --> 00:07:53.440]  是有一個
[00:07:53.440 --> 00:07:55.440]  這麼深的
[00:07:55.440 --> 00:07:56.920]  恩典在那裡
[00:07:56.920 --> 00:07:59.200]  其實等於每一次當我們
[00:07:59.200 --> 00:08:00.120]  是
[00:08:00.120 --> 00:08:02.480]  在一些特別的日子
[00:08:02.480 --> 00:08:04.680]  或者今天復活節的時候
[00:08:04.680 --> 00:08:06.160]  當我們想到
[00:08:06.160 --> 00:08:07.160]  耶穌基督
[00:08:07.160 --> 00:08:11.080]  想到祂為我們所成就的一切事情的時候
[00:08:11.080 --> 00:08:14.200]  其實你心裡有些什麼感受呢
[00:08:14.200 --> 00:08:15.640]  或者說
[00:08:15.640 --> 00:08:17.000]  其實當今天我們說
[00:08:17.000 --> 00:08:17.680]  回來
[00:08:17.680 --> 00:08:18.520]  我們
[00:08:18.520 --> 00:08:19.920]  一個特別的聚會
[00:08:19.920 --> 00:08:21.600]  三合一
[00:08:21.600 --> 00:08:24.000]  復活節的聚會
[00:08:24.000 --> 00:08:25.400]  甚至前天
[00:08:25.400 --> 00:08:27.720]  我們參加了壽福節的聚會
[00:08:27.720 --> 00:08:29.720]  其實當我們去預備
[00:08:29.720 --> 00:08:33.360]  我們的心去參加這些聚會的時候
[00:08:33.360 --> 00:08:36.720]  我們在想些什麼
[00:08:36.720 --> 00:08:39.280]  我們在想些什麼
[00:08:39.280 --> 00:08:39.920]  今天
[00:08:39.920 --> 00:08:43.480]  當我們坐在這裡再一次的聽聞聖經裡面
[00:08:43.480 --> 00:08:45.440]  神對我們所講及到
[00:08:45.440 --> 00:08:46.520]  有關福音
[00:08:46.520 --> 00:08:49.920]  有關我們的蒙恩得救的時候
[00:08:49.920 --> 00:08:52.760]  我們在想的是什麼
[00:08:52.760 --> 00:08:57.080]  剛才我們唱的詩歌
[00:08:57.080 --> 00:08:59.120]  為耶穌的死而感恩
[00:08:59.120 --> 00:09:03.080]  我們是否真的有這樣的感受呢
[00:09:03.080 --> 00:09:04.560]  彼得
[00:09:04.560 --> 00:09:07.320]  在那一個復活的早晨
[00:09:07.320 --> 00:09:10.240]  他有一個很深的感受
[00:09:10.240 --> 00:09:13.200]  感受到耶穌基督的恩典臨到他
[00:09:13.200 --> 00:09:15.560]  感受到神那一個無比的愛
[00:09:15.560 --> 00:09:18.400]  感受到神那一個
[00:09:18.400 --> 00:09:20.080]  無條件的
[00:09:20.080 --> 00:09:27.440]  而且是不住的那一個瑤書
[00:09:27.440 --> 00:09:28.480]  可能
[00:09:28.480 --> 00:09:30.080]  當他寫
[00:09:30.080 --> 00:09:33.040]  或者當他跟馬可
[00:09:33.040 --> 00:09:35.000]  講到這件事的時候
[00:09:35.000 --> 00:09:36.920]  除了說那個少年人
[00:09:36.920 --> 00:09:39.120]  他特別叫那些女士
[00:09:39.120 --> 00:09:40.840]  去告訴門徒聽
[00:09:40.840 --> 00:09:42.720]  特別要告訴彼得聽
[00:09:42.720 --> 00:09:44.880]  和彼得就是這樣的意思
[00:09:44.880 --> 00:09:46.880]  特別還要告訴他聽
[00:09:46.880 --> 00:09:49.160]  他不在你也要找到他告訴他聽
[00:09:49.160 --> 00:09:52.840]  當他這樣講的時候
[00:09:52.840 --> 00:09:55.640]  我想他想到的
[00:09:55.640 --> 00:09:57.200]  回想過去的
[00:09:57.200 --> 00:09:58.880]  是有一次他問耶穌
[00:09:58.880 --> 00:10:00.680]  他說主啊
[00:10:00.680 --> 00:10:01.880]  如果有人得罪我
[00:10:01.880 --> 00:10:05.920]  我瑤書他七次夠了沒有
[00:10:05.920 --> 00:10:08.560]  耶穌怎麼說
[00:10:08.560 --> 00:10:09.640]  不夠啊
[00:10:09.640 --> 00:10:11.960]  七十個七次
[00:10:11.960 --> 00:10:14.080]  對於猶太人來說
[00:10:14.080 --> 00:10:16.440]  七是一個完全的數字
[00:10:16.440 --> 00:10:19.920]  換言之就是說
[00:10:19.920 --> 00:10:21.400]  不是七七四十九次
[00:10:21.400 --> 00:10:22.400]  不是完全
[00:10:22.400 --> 00:10:24.480]  其實我們都不知道什麼叫完全
[00:10:24.480 --> 00:10:25.920]  是不是
[00:10:25.920 --> 00:10:28.360]  但是意思就是說
[00:10:28.360 --> 00:10:32.160]  是無窮盡的瑤書
[00:10:32.160 --> 00:10:33.720]  是無窮盡的瑤書
[00:10:33.720 --> 00:10:35.520]  其實今天
[00:10:35.520 --> 00:10:38.600]  當我們在這個復活早晨的時候
[00:10:38.600 --> 00:10:41.120]  我們除了感謝神的恩典
[00:10:41.120 --> 00:10:44.280]  祂因為無窮盡的瑤書
[00:10:44.280 --> 00:10:46.560]  所以祂是無條件的接納了我們
[00:10:46.560 --> 00:10:47.680]  並且耶穌基督
[00:10:47.680 --> 00:10:51.240]  祂願意為著我們罪的緣故
[00:10:51.240 --> 00:10:53.520]  祂走上十字架
[00:10:53.520 --> 00:10:54.720]  是彼得講的
[00:10:54.720 --> 00:10:57.080]  是義的代替不義
[00:10:57.080 --> 00:10:59.000]  祂為我們
[00:10:59.000 --> 00:11:02.000]  負上罪的屬價
[00:11:02.000 --> 00:11:03.800]  使我們今天
[00:11:03.800 --> 00:11:06.120]  可以成為神的兒女
[00:11:06.120 --> 00:11:07.680]  我們的罪得到赦免
[00:11:07.680 --> 00:11:11.120]  並且我們可以得清為義
[00:11:11.120 --> 00:11:12.800]  不僅得清為義
[00:11:12.800 --> 00:11:14.920]  神還借著祂的能力
[00:11:14.920 --> 00:11:16.800]  借著祂的保守
[00:11:16.800 --> 00:11:22.680]  使我們可以過一個義的生活
[00:11:22.680 --> 00:11:27.480]  我們除了感恩之外
[00:11:27.480 --> 00:11:29.120]  不要忘記
[00:11:29.120 --> 00:11:31.720]  我們是生活在一個
[00:11:31.720 --> 00:11:35.800]  瑤書的氛圍底下
[00:11:35.800 --> 00:11:36.520]  是不是?
[00:11:36.520 --> 00:11:38.920]  其實我們是生活在一個瑤書的氛圍底下
[00:11:38.920 --> 00:11:41.400]  神是不斷的瑤書我們的
[00:11:41.400 --> 00:11:45.920]  因為我們是不斷軟弱的人
[00:11:45.920 --> 00:11:48.200]  我們常常都是有軟弱
[00:11:48.200 --> 00:11:53.160]  我們常常都是有失敗的
[00:11:53.160 --> 00:11:56.040]  特別在今天香港這個地方
[00:11:56.040 --> 00:11:57.840]  今天香港這個環境
[00:11:57.840 --> 00:12:00.560]  我們接觸到的每一件事
[00:12:00.560 --> 00:12:02.080]  我們接觸到的每一個人
[00:12:02.080 --> 00:12:03.880]  我們所住的每一個地方
[00:12:03.880 --> 00:12:13.120]  都會刺激你的
[00:12:13.120 --> 00:12:15.320]  我都忘記了幾時
[00:12:15.320 --> 00:12:17.680]  應該是近幾天的事
[00:12:17.680 --> 00:12:19.120]  老了證明
[00:12:19.120 --> 00:12:21.200]  近幾天是不記得的
[00:12:21.200 --> 00:12:22.600]  之前都記得了
[00:12:22.600 --> 00:12:26.840]  但是我曾經去過尖沙咀
[00:12:26.840 --> 00:12:29.520]  我發覺
[00:12:29.520 --> 00:12:30.840]  今天的尖沙咀
[00:12:30.840 --> 00:12:33.960]  和我昔日的尖沙咀完全是不同的
[00:12:33.960 --> 00:12:35.520]  當我和師母拍拖的時候
[00:12:35.520 --> 00:12:39.320]  尖沙咀的人煙很稀少
[00:12:39.320 --> 00:12:41.880]  還可以牽著手
[00:12:41.880 --> 00:12:42.920]  漆咸道那裡
[00:12:42.920 --> 00:12:45.080]  還有一些草地讓你慢慢走
[00:12:45.080 --> 00:12:46.960]  旁邊有些凳子讓你坐下
[00:12:46.960 --> 00:12:48.400]  今天你走慢點
[00:12:48.400 --> 00:12:51.080]  別人會罵你的
[00:12:51.080 --> 00:12:54.200]  真的逼到不得了
[00:12:54.200 --> 00:12:56.360]  在一個這樣的地方
[00:12:56.360 --> 00:12:57.520]  我的意思是
[00:12:57.520 --> 00:12:59.800]  其實在這樣的環境裡面
[00:12:59.800 --> 00:13:01.960]  很多不同的人在其中
[00:13:01.960 --> 00:13:03.960]  你試一下搭地鐵
[00:13:03.960 --> 00:13:05.360]  你試一下搭輕鐵
[00:13:05.360 --> 00:13:06.800]  你試一下搭西鐵
[00:13:06.800 --> 00:13:08.800]  你試一下搭巴士
[00:13:08.800 --> 00:13:11.880]  在那裡逼到不得了的時候
[00:13:11.880 --> 00:13:16.600]  其實我們是犯罪的時間
[00:13:16.600 --> 00:13:18.200]  不是會犯什麼罪
[00:13:18.200 --> 00:13:20.720]  而是人的行為
[00:13:20.720 --> 00:13:22.360]  人的動作會刺激你的
[00:13:22.360 --> 00:13:23.560]  會令你生氣的
[00:13:23.560 --> 00:13:28.920]  會令你想暗中去整他
[00:13:28.920 --> 00:13:34.280]  因為你不能夠明整
[00:13:34.280 --> 00:13:36.840]  我們是在罪惡裡面的
[00:13:36.840 --> 00:13:40.960]  但是神接納我們
[00:13:40.960 --> 00:13:44.000]  當然每一次發完脾氣
[00:13:44.000 --> 00:13:49.640]  整完脾氣後的心裡面是難受的
[00:13:49.640 --> 00:13:50.840]  但是當我們難受
[00:13:50.840 --> 00:13:52.360]  當我們回到神的面前的時候
[00:13:52.360 --> 00:13:53.880]  我們認罪
[00:13:53.880 --> 00:13:55.000]  神赦免
[00:13:55.000 --> 00:13:57.640]  我們求神給我們能力
[00:13:57.640 --> 00:14:01.000]  我們努力去克服
[00:14:01.000 --> 00:14:02.880]  都會發火
[00:14:02.880 --> 00:14:05.520]  起碼發少了
[00:14:05.520 --> 00:14:07.680]  我們是活在神的恩典裡面
[00:14:07.680 --> 00:14:12.880]  我們是活在神饒恕的氛圍底下
[00:14:12.880 --> 00:14:15.480]  所以今天當我們講到復活節的時候
[00:14:15.480 --> 00:14:18.720]  當我們講到復活節的信息的時候
[00:14:18.720 --> 00:14:21.840]  一個很重要的東西就是饒恕
[00:14:21.840 --> 00:14:24.160]  其實今天
[00:14:24.160 --> 00:14:28.440]  我們不只是享受神的饒恕
[00:14:28.440 --> 00:14:29.960]  耶穌教導我們祈禱的時候
[00:14:29.960 --> 00:14:33.360]  祂說赦免我們的債
[00:14:33.360 --> 00:14:36.040]  要叫我們也赦免人的債
[00:14:36.040 --> 00:14:36.560]  是吧
[00:14:36.560 --> 00:14:38.840]  我們神饒恕我們
[00:14:38.840 --> 00:14:40.840]  我們也要饒恕人
[00:14:40.840 --> 00:14:42.600]  主耶穌都說如果你不饒恕人
[00:14:42.600 --> 00:14:45.000]  神也不會饒恕你
[00:14:45.000 --> 00:14:48.920]  意思就是強調我們需要去饒恕
[00:14:48.920 --> 00:14:51.840]  其實今天在我們的人生裡面
[00:14:51.840 --> 00:14:54.320]  在我們與人的接觸當中
[00:14:54.320 --> 00:14:55.800]  在我們作為基督徒的時候
[00:14:55.800 --> 00:15:01.160]  饒恕或者說赦免不忌人的惡
[00:15:01.160 --> 00:15:03.520]  是一個很重要的因素
[00:15:03.520 --> 00:15:05.440]  因為這是神的生命
[00:15:05.440 --> 00:15:07.840]  這是神的生命特質
[00:15:07.840 --> 00:15:08.760]  我們作為基督徒
[00:15:08.760 --> 00:15:11.520]  我們有神的生命的時候
[00:15:11.520 --> 00:15:18.680]  我們也要活出這個特質
[00:15:18.680 --> 00:15:20.760]  在復活節的時候
[00:15:20.760 --> 00:15:24.200]  神期望我們在感恩之余
[00:15:24.200 --> 00:15:28.440]  我們更需要去立志去學習
[00:15:28.440 --> 00:15:33.920]  神讓我做一個能夠饒恕人的人
[00:15:33.920 --> 00:15:35.960]  能夠像神一樣
[00:15:35.960 --> 00:15:38.440]  因為我是禰的兒女
[00:15:38.440 --> 00:15:40.400]  我要活出禰的樣式
[00:15:40.400 --> 00:15:41.720]  因為我是禰的兒女
[00:15:41.720 --> 00:15:44.840]  我要有禰的性情
[00:15:44.840 --> 00:15:46.320]  Like father, like son
[00:15:46.320 --> 00:15:48.600]  我們要是一樣的
[00:15:48.600 --> 00:15:51.000]  虎父無犬子
[00:15:51.000 --> 00:15:54.080]  我們有神作為我們的天父的時候
[00:15:54.080 --> 00:15:57.800]  我們就應該要有神樣
[00:15:57.800 --> 00:15:59.800]  我們很多時候有神氣
[00:15:59.800 --> 00:16:02.760]  但我們就沒有神的樣
[00:16:02.760 --> 00:16:04.680]  在我們有神氣之余
[00:16:04.680 --> 00:16:07.560]  或者說我們想要神氣更加活躍
[00:16:07.560 --> 00:16:11.440]  我們需要有神的樣
[00:16:11.440 --> 00:16:13.440]  求主憐憫我們
[00:16:13.440 --> 00:16:17.160]  在最近有些事情發生
[00:16:17.160 --> 00:16:19.720]  都令我深深體會到
[00:16:19.720 --> 00:16:20.640]  我們作為基督徒
[00:16:20.640 --> 00:16:24.080]  我們真的很需要去饒恕
[00:16:24.080 --> 00:16:26.320]  星期二的時候我們接到一個電話
[00:16:26.320 --> 00:16:33.480]  有一個來參加週五聚會的女士
[00:16:33.480 --> 00:16:37.120]  她的丈夫很不幸
[00:16:37.120 --> 00:16:38.400]  他在過馬路的時候
[00:16:38.400 --> 00:16:43.680]  被一輛泥頭車撞到
[00:16:43.680 --> 00:16:48.240]  很快就在醫院去世了
[00:16:48.240 --> 00:16:51.320]  她就給我們電話
[00:16:51.320 --> 00:16:53.400]  其實她是找小的楊牧師
[00:16:53.400 --> 00:16:55.240]  但小的楊牧師不在
[00:16:55.240 --> 00:16:57.280]  於是她就找大的楊牧師
[00:16:57.280 --> 00:16:59.480]  大的楊牧師楊師母
[00:16:59.480 --> 00:17:01.480]  在這樣的情況下
[00:17:01.480 --> 00:17:02.880]  我們就去了醫院
[00:17:02.880 --> 00:17:04.360]  雖然我們都認識她
[00:17:04.360 --> 00:17:06.920]  我們也覺得應該去醫院
[00:17:06.920 --> 00:17:08.280]  陪她在一起
[00:17:08.280 --> 00:17:09.480]  去到醫院之後
[00:17:09.480 --> 00:17:11.480]  就陪了她一個下午
[00:17:11.480 --> 00:17:13.720]  在其中
[00:17:13.720 --> 00:17:14.400]  你也知道
[00:17:14.400 --> 00:17:21.640]  當然會講起親人生前的事情
[00:17:21.640 --> 00:17:23.360]  就講到她的丈夫
[00:17:23.360 --> 00:17:25.560]  其實我們一直都知道
[00:17:25.560 --> 00:17:28.120]  她們家裡發生的事情
[00:17:28.120 --> 00:17:29.400]  種種的
[00:17:29.400 --> 00:17:31.800]  當她講到她丈夫
[00:17:31.800 --> 00:17:33.800]  過去生前的事情的時候
[00:17:33.800 --> 00:17:36.360]  其實都是很不開心的
[00:17:36.360 --> 00:17:43.680]  因為她又有婚外情
[00:17:43.680 --> 00:17:45.280]  回到你家的時候
[00:17:45.280 --> 00:17:48.040]  很多時候不滿意的話
[00:17:48.040 --> 00:17:51.400]  又會打打殺殺
[00:17:51.400 --> 00:17:53.600]  罵 打
[00:17:53.600 --> 00:17:55.520]  所以很不開心
[00:17:55.520 --> 00:17:57.280]  但是當她講的時候
[00:17:57.280 --> 00:17:58.960]  我又發覺到
[00:17:58.960 --> 00:18:00.560]  她是很平和的
[00:18:00.560 --> 00:18:02.800]  講出來的時候
[00:18:02.800 --> 00:18:06.560]  甚至她說我饒恕她
[00:18:06.560 --> 00:18:08.000]  因為我是神的義女
[00:18:08.000 --> 00:18:09.600]  我饒恕她
[00:18:09.600 --> 00:18:12.440]  其實當我們去看一個人
[00:18:12.440 --> 00:18:14.400]  是否真正饒恕的時候
[00:18:14.400 --> 00:18:16.160]  當她講這番話
[00:18:16.160 --> 00:18:18.960]  你感受她講出來是平靜的呢
[00:18:18.960 --> 00:18:20.880]  還是咬牙切齒的呢
[00:18:20.880 --> 00:18:22.920]  我們是感受得到的
[00:18:22.920 --> 00:18:24.800]  當她是很平靜
[00:18:24.800 --> 00:18:28.560]  很平和的來講的時候
[00:18:28.560 --> 00:18:29.800]  其實我覺得
[00:18:29.800 --> 00:18:31.040]  她真是
[00:18:31.040 --> 00:18:34.160]  她真是做到饒恕的那部分
[00:18:34.160 --> 00:18:35.920]  她真是能夠
[00:18:35.920 --> 00:18:40.840]  雖然她先生對她是很不仁不義
[00:18:40.840 --> 00:18:43.600]  不過當然他也有講的
