
[00:00:00.000 --> 00:00:03.300]  (主席)兄姊妹主內平安
[00:01:58.340 --> 00:02:02.660]  並且連兒子的名字都改了
[00:02:02.660 --> 00:02:05.060]  他要叫做耶穌
[00:02:05.060 --> 00:02:09.220]  接著天使不單止將這個消息告訴瑪麗亞
[00:02:09.220 --> 00:02:11.780]  她亦告訴瑪麗亞另一個消息
[00:02:11.780 --> 00:02:12.820]  她說甚麼呢?
[00:02:12.820 --> 00:02:15.380]  她說「況且你的親戚伊麗莎白
[00:02:15.380 --> 00:02:18.540]  在年老的時候亦懷了男胎了
[00:02:18.540 --> 00:02:25.140]  正那素來稱為不生育的現在有人六個月了」
[00:02:25.140 --> 00:02:27.580]  不單止將這個消息告訴瑪麗亞
[00:02:27.580 --> 00:02:29.660]  亦告訴瑪麗亞另一個消息
[00:02:29.660 --> 00:02:31.940]  你知不知道你的親戚
[00:02:31.940 --> 00:02:33.740]  年紀已經很大的親戚
[00:02:33.740 --> 00:02:38.860]  很多年以來人人都說他不能生育
[00:02:38.860 --> 00:02:43.860]  現在原來已經懷孕了六個月了
[00:02:43.860 --> 00:02:46.260]  經文記載瑪麗亞聽到這個消息之後
[00:02:46.260 --> 00:02:50.820]  就立刻起程去探望伊麗莎白
[00:02:50.820 --> 00:02:53.700]  聖經學者來到去研究
[00:02:53.700 --> 00:03:01.140]  大家都同意她兩家人的家相距大約是一百公里
[00:03:01.140 --> 00:03:07.500]  用當時那種交通工具、運輸、行路等等的方式
[00:03:07.500 --> 00:03:11.540]  起碼要四天的路程
[00:03:11.540 --> 00:03:12.820]  於是有人就說
[00:03:12.820 --> 00:03:17.780]  瑪麗亞立刻動身離開她住的地方
[00:03:17.780 --> 00:03:21.860]  是因為她要隱藏自己未婚懷孕
[00:03:21.860 --> 00:03:26.260]  要避開人的閒言閒語
[00:03:26.260 --> 00:03:27.580]  其實我們可以想像得到
[00:03:27.580 --> 00:03:29.580]  瑪麗亞對於瑪麗亞來說
[00:03:29.580 --> 00:03:31.660]  聽到天使說她要懷孕
[00:03:31.660 --> 00:03:34.700]  這是一個絕對震驚的消息
[00:03:34.700 --> 00:03:38.140]  瑪麗亞當時只不過是一個少女
[00:03:38.140 --> 00:03:40.460]  她怎會知道自己已經懷孕了
[00:03:40.460 --> 00:03:43.060]  是不是她身體上起了什麼變化
[00:03:43.060 --> 00:03:45.980]  讓她知道這件事呢?
[00:03:45.980 --> 00:03:48.300]  如果讓妳是瑪麗亞妳會怎樣呢?
[00:03:48.300 --> 00:03:49.900]  相信一定有很多疑惑
[00:03:49.900 --> 00:03:52.020]  有很多不明白
[00:03:52.020 --> 00:03:54.140]  接著前面那條路怎樣走
[00:03:54.140 --> 00:03:56.940]  人家怎樣看我
[00:03:56.940 --> 00:03:59.140]  都未想清楚
[00:03:59.140 --> 00:04:01.540]  可能最好的方法
[00:04:01.540 --> 00:04:02.940]  就是躲起來
[00:04:02.940 --> 00:04:03.980]  先避一避
[00:04:03.980 --> 00:04:05.660]  避一避風頭
[00:04:05.660 --> 00:04:11.180]  然後再靜下來想想這條路怎樣走
[00:04:11.180 --> 00:04:12.420]  不過
[00:04:12.420 --> 00:04:14.940]  不過我們從瑪麗亞聽到自己懷孕之後
[00:04:14.940 --> 00:04:16.420]  對天使的回應
[00:04:16.420 --> 00:04:19.540]  我們知道她不是想避一避
[00:04:19.540 --> 00:04:22.420]  因為經文《路加福音》一章三十八節這樣記載
[00:04:22.420 --> 00:04:24.300]  「我是主的侍女
[00:04:24.300 --> 00:04:26.020]  情願照你的話
[00:04:26.020 --> 00:04:30.220]  成就在我身上」
[00:04:30.220 --> 00:04:31.780]  短短的一節經文
[00:04:31.780 --> 00:04:35.340]  去記述到瑪麗亞的回應
[00:04:35.340 --> 00:04:36.940]  她不單止沒有懷疑
[00:04:36.940 --> 00:04:41.340]  並且立即信服上帝的心意
[00:04:41.340 --> 00:04:43.580]  所以她馬上起行
[00:04:43.580 --> 00:04:47.580]  不是她信不過天使的訊息
[00:04:47.580 --> 00:04:51.500]  而是她親眼去看看上帝奇妙的作為
[00:04:51.500 --> 00:04:55.060]  上帝奇妙的作為不單止在她自己身上
[00:04:55.060 --> 00:04:57.140]  她更要看到上帝的作為
[00:04:57.140 --> 00:05:01.380]  在她的年老的親戚的身上
[00:05:01.380 --> 00:05:06.140]  她要看看上帝的作為是多麼奇妙
[00:05:06.140 --> 00:05:07.740]  不單止在一個人
[00:05:07.740 --> 00:05:11.740]  而是在兩個人的身上
[00:05:11.740 --> 00:05:15.100]  所以姐妹我們又會怎樣
[00:05:15.100 --> 00:05:16.100]  我們怎樣反應呢
[00:05:16.100 --> 00:05:18.820]  當我們聽到上帝的說話的時候
[00:05:18.820 --> 00:05:20.340]  我們聽到上帝的說話的時候
[00:05:20.340 --> 00:05:24.060]  是不是就會相信明者行動呢?
[00:05:24.060 --> 00:05:26.140]  還是我們經常說
[00:05:26.140 --> 00:05:28.620]  上帝何時跟我說過話
[00:05:28.620 --> 00:05:31.140]  我聽不到
[00:05:31.140 --> 00:05:32.700]  其實弟兄姐妹
[00:05:32.700 --> 00:05:34.580]  上帝會透過聖經
[00:05:34.580 --> 00:05:36.180]  會透過你的祈禱
[00:05:36.180 --> 00:05:37.500]  透過講道
[00:05:37.500 --> 00:05:39.220]  透過聖靈的感動
[00:05:39.220 --> 00:05:41.180]  透過你內心微小的聲音
[00:05:41.180 --> 00:05:42.460]  透過弟兄姐妹
[00:05:42.460 --> 00:05:44.300]  從旁一句的說話
[00:05:44.300 --> 00:05:47.340]  透過環境事物
[00:05:47.340 --> 00:05:50.460]  上帝不斷在提醒
[00:05:50.460 --> 00:05:54.220]  不斷向你顯明祂的心意
[00:05:54.220 --> 00:05:56.620]  只不過
[00:05:56.620 --> 00:05:59.620]  只不過你好像聽到
[00:05:59.620 --> 00:06:03.100]  就好像聽不到
[00:06:03.100 --> 00:06:08.420]  瑪利亞聽到一個震驚的消息
[00:06:08.420 --> 00:06:12.940]  是一個不容易承擔的消息
[00:06:12.940 --> 00:06:17.700]  但是她沒有聽左而入右而出
[00:06:17.700 --> 00:06:19.020]  聽到的
[00:06:19.020 --> 00:06:20.740]  她就相信
[00:06:20.740 --> 00:06:22.500]  她就回應
[00:06:22.500 --> 00:06:25.460]  她就行動
[00:06:25.460 --> 00:06:28.740]  弟兄姐妹我多希望你今天就是這樣
[00:06:28.740 --> 00:06:32.940]  當你聽到上帝對你說的聲音的時候
[00:06:32.940 --> 00:06:34.660]  你就相信
[00:06:34.660 --> 00:06:36.540]  你就回應
[00:06:36.540 --> 00:06:39.380]  你就行動
[00:06:39.380 --> 00:06:41.820]  瑪利亞的反應也提醒了我們
[00:06:41.820 --> 00:06:44.940]  當我們領受了上帝的說話
[00:06:44.940 --> 00:06:46.620]  我們不要藏起自己
[00:06:46.620 --> 00:06:48.940]  我們不要隱藏自己
[00:06:48.940 --> 00:06:53.060]  我們可以跟其他人分享
[00:06:53.060 --> 00:06:54.500]  很多時候我都看到
[00:06:54.500 --> 00:06:56.780]  弟兄姐妹領受了一個很大的領受
[00:06:56.780 --> 00:06:58.260]  當然我明白
[00:06:58.260 --> 00:06:59.780]  那個領受可能是
[00:06:59.780 --> 00:07:02.700]  完全沒有想過會是這樣的
[00:07:02.700 --> 00:07:05.900]  但是我們就藏起來
[00:07:05.900 --> 00:07:09.060]  在瑪利亞的這個技術裏讓我們知道
[00:07:09.060 --> 00:07:13.180]  原來我們都可以跟人類分享
[00:07:13.180 --> 00:07:17.580]  我們更重要是跟那些有同樣經歷的
[00:07:17.580 --> 00:07:20.180]  一些弟兄姐妹去分享
[00:07:20.180 --> 00:07:23.540]  因為我們可以成為彼此的激勵
[00:07:23.540 --> 00:07:26.620]  互相的支持
[00:07:26.620 --> 00:07:28.780]  所以為什麼我們說
[00:07:28.780 --> 00:07:31.740]  跟一些崇靈生命
[00:07:31.740 --> 00:07:33.420]  成熟的弟兄姐妹
[00:07:33.420 --> 00:07:37.820]  來多些溝通分享的時候
[00:07:37.820 --> 00:07:39.500]  是大家都有好處
[00:07:39.500 --> 00:07:43.500]  互相來那種在上帝面前的領受
[00:07:43.500 --> 00:07:45.060]  那種的激勵
[00:07:45.060 --> 00:07:49.180]  那種來提醒
[00:07:49.180 --> 00:07:52.820]  在當時的社會婦女的地位是低的
[00:07:52.820 --> 00:07:56.980]  但是路加夫音是用了接近20節的經文來記述
[00:07:56.980 --> 00:08:00.540]  這兩位婦女的探望
[00:08:00.540 --> 00:08:03.340]  英文叫做visitation
[00:08:03.340 --> 00:08:05.980]  甚至後來在教會的傳統裏面
[00:08:05.980 --> 00:08:09.180]  章林奇第四個星期日
[00:08:09.180 --> 00:08:11.660]  這個探訪
[00:08:11.660 --> 00:08:15.140]  都是被紀念的
[00:08:15.140 --> 00:08:18.140]  這個探望提醒了我們
[00:08:18.140 --> 00:08:19.860]  一個很重要的訊息就是
[00:08:19.860 --> 00:08:22.780]  主基督的降生
[00:08:22.780 --> 00:08:28.620]  沒有忽略那些地位低微
[00:08:28.620 --> 00:08:32.100]  被人輕看的人
[00:08:32.100 --> 00:08:33.980]  主基督的降生
[00:08:33.980 --> 00:08:35.900]  對於那些被忽略
[00:08:35.900 --> 00:08:38.900]  沒有地位平凡的人
[00:08:38.900 --> 00:08:42.940]  帶來盼望
[00:08:42.940 --> 00:08:46.020]  弟兄姐妹特別在疫情之下
[00:08:46.020 --> 00:08:48.820]  我們有沒有紀念那些
[00:08:48.820 --> 00:08:51.420]  我們忽略了的人呢?
[00:08:51.420 --> 00:08:54.820]  那些可能是獨居的人
[00:08:54.820 --> 00:08:57.620]  那些可能是年長的人
[00:08:57.620 --> 00:09:00.900]  是患病的
[00:09:00.900 --> 00:09:05.940]  在院舍或者在醫院住的人
[00:09:05.940 --> 00:09:08.180]  不知道你有沒有紀念他們呢?
[00:09:08.180 --> 00:09:12.420]  我也知道近來我們不可能親身去探望
[00:09:12.420 --> 00:09:16.740]  但我相信仍然有些地方可以接受這些物資
[00:09:16.740 --> 00:09:20.420]  我們仍然可以透過電話
[00:09:20.420 --> 00:09:21.700]  可能透過WhatsApp
[00:09:21.700 --> 00:09:22.780]  或者是怎樣
[00:09:22.780 --> 00:09:26.500]  能夠將你的問候送上
[00:09:26.500 --> 00:09:28.300]  最近教會我們不同的群體
[00:09:28.300 --> 00:09:30.740]  都做了一些心意卡、聖誕卡
[00:09:30.740 --> 00:09:32.980]  又或者過去每年我們都去探訪
[00:09:32.980 --> 00:09:35.260]  廣仁的頤養院
[00:09:35.260 --> 00:09:36.860]  今年我們去不了
[00:09:36.860 --> 00:09:39.060]  我們都拍了一條短片
[00:09:39.060 --> 00:09:41.740]  將過往我們每年都會做的
[00:09:41.740 --> 00:09:43.420]  有一個簡短的訊息
[00:09:43.420 --> 00:09:44.980]  有些運動
[00:09:44.980 --> 00:09:46.740]  有些禮物
[00:09:46.740 --> 00:09:52.020]  都送上給我們相熟的弟兄姊妹
[00:09:52.020 --> 00:09:53.420]  是的
[00:09:53.420 --> 00:09:56.820]  在這個聖誕節的時間
[00:09:56.820 --> 00:09:59.380]  這個探望讓我們知道
[00:09:59.380 --> 00:10:00.780]  基督的降生
[00:10:00.780 --> 00:10:05.780]  顧念的是那些被人忽略的人
[00:10:05.780 --> 00:10:09.980]  願意我們都學習主耶穌基督
[00:10:09.980 --> 00:10:12.980]  這兩位懷孕的婦女相見
[00:10:12.980 --> 00:10:15.220]  一位是年長的
[00:10:15.220 --> 00:10:16.980]  一位是年輕的
[00:10:16.980 --> 00:10:19.780]  年長的老年的時候
[00:10:19.780 --> 00:10:21.100]  得子
[00:10:21.100 --> 00:10:22.020]  她怎樣反應呢
[00:10:22.020 --> 00:10:25.380]  她就隱藏了五個月
[00:10:25.380 --> 00:10:29.820]  用今天的我們的說法就是
[00:10:29.820 --> 00:10:30.540]  這個是甚麼
[00:10:30.540 --> 00:10:32.180]  高齡產婦
[00:10:32.180 --> 00:10:34.820]  原來是會有危險的
[00:10:34.820 --> 00:10:36.580]  是要很小心的
[00:10:36.580 --> 00:10:38.140]  我不知道她當時是為甚麼
[00:10:38.140 --> 00:10:39.260]  叫她躲起來了
[00:10:39.260 --> 00:10:41.340]  可能因為實在太驚訝了
[00:10:41.340 --> 00:10:45.220]  這麼多年一直都沒有機會去懷孕
[00:10:45.220 --> 00:10:46.780]  今天竟然懷孕
[00:10:46.780 --> 00:10:49.140]  可能不知道怎樣去處理
[00:10:49.140 --> 00:10:52.820]  另一個未婚懷孕
[00:10:52.820 --> 00:10:53.540]  瑪麗亞就說
[00:10:53.540 --> 00:10:55.620]  我沒有出嫁
[00:10:55.620 --> 00:10:59.700]  怎樣會有這樣的事呢
[00:10:59.700 --> 00:11:01.660]  兩個都懷有
[00:11:01.660 --> 00:11:02.820]  沒有可能
[00:11:02.820 --> 00:11:07.100]  沒有預期的胎兒
[00:11:07.100 --> 00:11:09.420]  兩個人都面對一條
[00:11:09.420 --> 00:11:11.900]  不容易走的路
[00:11:11.900 --> 00:11:14.700]  是一條不明朗的路
[00:11:14.700 --> 00:11:17.980]  但是在一個非常態之下的懷孕
[00:11:17.980 --> 00:11:22.940]  它是充滿著上帝很多的祝福
[00:11:22.940 --> 00:11:23.460]  弟兄姊妹
[00:11:23.460 --> 00:11:26.780]  我們今天都習慣了在常態裡面
[00:11:26.780 --> 00:11:30.540]  對於非常態或者新的常態
[00:11:30.540 --> 00:11:31.300]  我們不習慣
[00:11:31.300 --> 00:11:33.940]  但今天我們都已經適應了
[00:11:33.940 --> 00:11:37.060]  我們不可能再回到以前那種常態
[00:11:37.060 --> 00:11:40.860]  我們都生活在一個新的常態裡面
[00:11:40.860 --> 00:11:43.340]  在一個新的常態裡面
[00:11:43.340 --> 00:11:48.140]  我們有沒有看到上帝那份祝福呢
[00:11:48.140 --> 00:11:50.380]  我們有沒有看到上帝那份祝福
[00:11:50.380 --> 00:11:53.020]  在你計劃以外呢
[00:11:53.020 --> 00:11:54.220]  在你計劃以外
[00:11:54.220 --> 00:11:58.500]  上帝的祝福都臨在我們裡面
[00:11:58.500 --> 00:11:59.700]  這兩個人的見面
[00:11:59.700 --> 00:12:02.980]  不單止是兩個懷孕的婦女
[00:12:02.980 --> 00:12:05.700]  分享一下懷孕的情況
[00:12:05.700 --> 00:12:07.260]  講一下心得
[00:12:07.260 --> 00:12:09.980]  互相的紀念
[00:12:09.980 --> 00:12:12.060]  更重要的意義是
[00:12:12.060 --> 00:12:16.300]  這是一個奇妙預言的實現
[00:12:16.300 --> 00:12:18.940]  是一個神話的實現
[00:12:18.940 --> 00:12:21.380]  這也是耶穌基督和施浸約翰
[00:12:21.380 --> 00:12:25.700]  在他們出生前第一次的相見
[00:12:25.700 --> 00:12:28.980]  所以美國神學家鄧肯
[00:12:28.980 --> 00:12:30.580]  他這樣說
[00:12:30.580 --> 00:12:32.540]  他說舊約的預言離賽
[00:12:32.540 --> 00:12:35.620]  每個舊約先知都知道這個預言
[00:12:35.620 --> 00:12:40.140]  施浸約翰是最後一位宣告這個訊息的先知
[00:12:40.140 --> 00:12:42.260]  所以在伊麗莎白的家中
[00:12:42.260 --> 00:12:43.820]  最後的先知
[00:12:43.820 --> 00:12:47.540]  和預言中的彌賽亞相遇
[00:12:47.540 --> 00:12:53.620]  舊的約和新的約相遇在伊麗莎白的家
[00:12:53.620 --> 00:12:57.180]  伊麗莎白是代表了將要完結的舊約
[00:12:57.180 --> 00:13:02.180]  瑪利亞是代表了將要來到的新約
[00:13:02.180 --> 00:13:05.980]  原來這個探望
[00:13:05.980 --> 00:13:09.540]  是含有一個這麼重要
[00:13:09.540 --> 00:13:12.980]  神學的意義在裏面
[00:13:12.980 --> 00:13:16.060]  我現在希望我們透過19世紀
[00:13:16.060 --> 00:13:19.500]  非洲裔美國畫家亨利·泰納
[00:13:19.500 --> 00:13:22.260]  他所畫的一幅畫
[00:13:22.260 --> 00:13:23.860]  我們來看看
[00:13:23.860 --> 00:13:28.060]  這個探訪是怎樣的
[00:13:28.060 --> 00:13:32.660]  亨利·泰納的現實的描述
[00:13:32.660 --> 00:13:36.780]  邀請我們到伊麗莎白家的桌子
[00:13:36.780 --> 00:13:40.940]  當瑪麗到場招待她時
[00:13:40.940 --> 00:13:42.260]  設施很寬敞
[00:13:42.260 --> 00:13:43.660]  除了桌子
[00:13:43.660 --> 00:13:45.820]  是用白布覆蓋的
[00:13:45.820 --> 00:13:47.180]  有麵包和酒
[00:13:47.180 --> 00:13:49.100]  還有一大盤果仁
[00:13:49.100 --> 00:13:52.020]  等待食用
[00:13:52.020 --> 00:13:55.620]  瑪麗正進入房間
[00:13:55.620 --> 00:13:57.940]  她的臉色很溫馨
[00:13:57.940 --> 00:14:00.580]  她的身體已經在呼喚
[00:14:00.580 --> 00:14:01.540]  神聖的名字
[00:14:01.540 --> 00:14:03.220]  她在說話前
[00:14:03.220 --> 00:14:06.540]  會來唱她對神的掌聲
[00:14:06.540 --> 00:14:08.820]  她是一個熟悉的瑪麗
[00:14:08.820 --> 00:14:10.900]  我們所有人的親戚
[00:14:10.900 --> 00:14:12.340]  她的溫暖的臉色
[00:14:12.340 --> 00:14:14.220]  回憶著我們周圍的親人
[00:14:14.220 --> 00:14:16.740]  來自家鄉和歡樂的到來
[00:14:16.740 --> 00:14:20.900]  特別是在假期期間
[00:14:20.900 --> 00:14:22.220]  伊麗莎白的描述
[00:14:22.220 --> 00:14:24.940]  歡迎瑪麗是複雜的
[00:14:24.940 --> 00:14:27.260]  在丹尼爾的真實風格之下
[00:14:27.260 --> 00:14:29.860]  我們會期待她從桌子上升起
[00:14:29.860 --> 00:14:31.020]  向瑪麗前進
[00:14:31.020 --> 00:14:34.060]  期待著溫暖的擁抱
[00:14:34.060 --> 00:14:36.540]  這肯定會來
[00:14:36.540 --> 00:14:39.220]  但丹尼爾卻在這裡
[00:14:39.220 --> 00:14:42.300]  捉住了伊麗莎白的驚喜
[00:14:42.300 --> 00:14:43.300]  如果瑪麗的身體
[00:14:43.300 --> 00:14:45.300]  唱著神聖的名字
[00:14:45.300 --> 00:14:46.780]  伊麗莎白的驚喜和奇蹟
[00:14:46.780 --> 00:14:49.140]  都融入了她的聲音
[00:14:49.140 --> 00:14:50.540]  這怎麼會發生
[00:14:50.540 --> 00:14:53.980]  我主的母親會來找我
[00:14:53.980 --> 00:14:55.420]  她的握著手的姿勢
[00:14:55.420 --> 00:14:57.420]  似乎是在祈禱
[00:14:57.420 --> 00:14:59.260]  在她的家裡
[00:14:59.260 --> 00:15:00.740]  在她的桌子上
[00:15:00.740 --> 00:15:02.940]  慶祝著神的存在
[00:15:02.940 --> 00:15:04.540]  伊麗莎白的表達方式
[00:15:04.540 --> 00:15:06.860]  是一種溫暖的祈禱
[00:15:06.860 --> 00:15:10.460]  她感受到神的存在
[00:15:10.460 --> 00:15:12.500]  在她的身體內
[00:15:12.500 --> 00:15:16.740]  確定了孕婦在胸中的搖晃
[00:15:16.740 --> 00:15:18.780]  祝福你 瑪麗
[00:15:18.780 --> 00:15:20.980]  伊麗莎白知道此事
[00:15:20.980 --> 00:15:23.180]  她也謹慎地謹慎地說
[00:15:23.180 --> 00:15:25.180]  瑪麗與伊麗莎白的會議
[00:15:25.180 --> 00:15:27.940]  教我們關於聖人
[00:15:27.940 --> 00:15:29.060]  伊麗莎白的表達方式
[00:15:29.060 --> 00:15:30.780]  是我們遇到聖人
[00:15:30.780 --> 00:15:33.100]  在我們每天生活中的時刻
[00:15:33.100 --> 00:15:35.420]  到達 回家
[00:15:35.420 --> 00:15:37.620]  在餐桌上準備一頓飯
[00:15:37.620 --> 00:15:39.220]  但伊麗莎白的表達方式
[00:15:39.220 --> 00:15:39.940]  提醒我們
[00:15:39.940 --> 00:15:42.860]  我們在這個世界中找到聖人
[00:15:42.860 --> 00:15:44.940]  但並非在這個世界中
[00:15:44.940 --> 00:15:46.180]  我們在找到聖人時
[00:15:46.180 --> 00:15:46.860]  是一瞬間
[00:15:46.860 --> 00:15:49.460]  看到神的偉大的其他性
[00:15:49.460 --> 00:15:52.020]  這讓我們想要靠近
[00:15:52.020 --> 00:15:54.980]  但同時也讓我們充滿驚喜和驚訝
[00:15:54.980 --> 00:15:57.700]  我們能否在聖餐的最後一天
[00:15:57.700 --> 00:15:59.660]  找到和歡迎聖靈
[00:15:59.660 --> 00:16:02.340]  在我們等待耶穌的光芒
[00:16:02.340 --> 00:16:09.740]  這個探訪不是一個簡單的探訪
[00:16:09.740 --> 00:16:12.780]  當瑪麗亞到達伊麗莎白的家時
[00:16:12.780 --> 00:16:15.420]  她就向他問安
[00:16:15.420 --> 00:16:16.180]  基文這樣描述
[00:16:16.180 --> 00:16:19.500]  她說 尊了撒加利亞加問伊麗莎白的安
[00:16:19.500 --> 00:16:21.860]  伊麗莎白一聽瑪麗亞問安
[00:16:21.860 --> 00:16:26.060]  所懷的胎兒就在腹內跳動
[00:16:26.060 --> 00:16:29.020]  很多時候我聽到一些姐妹
[00:16:29.020 --> 00:16:30.620]  就跟我說 你看
[00:16:30.620 --> 00:16:32.940]  她又在動了
[00:16:32.940 --> 00:16:37.060]  她表示她肚子裡的寶寶又在動了
[00:16:37.060 --> 00:16:40.820]  就帶著很開心的眼神
[00:16:40.820 --> 00:16:42.580]  你看 她又在動了
[00:16:42.580 --> 00:16:44.180]  然後可能跟她丈夫說
[00:16:44.180 --> 00:16:46.500]  你摸摸寶寶
[00:16:46.500 --> 00:16:47.260]  是啊
[00:16:47.260 --> 00:16:49.940]  懷著那份對未來的期盼
[00:16:49.940 --> 00:16:53.980]  還有那種喝采我今天所形容的
[00:16:53.980 --> 00:16:58.860]  我相信寶寶在媽媽的肚子裡動是很正常的
[00:16:58.860 --> 00:17:00.860]  我就沒有這個經驗
[00:17:00.860 --> 00:17:05.260]  但我相信曾經做過媽媽的都會知道
[00:17:05.260 --> 00:17:08.380]  不過基文所形容的這個跳動
[00:17:08.380 --> 00:17:11.500]  這個字不是一般的動
[00:17:11.500 --> 00:17:13.180]  而是形容那些羊
[00:17:13.180 --> 00:17:15.780]  在草地上跳來跳去
[00:17:15.780 --> 00:17:18.980]  所以是形容一個很大的動作
[00:17:18.980 --> 00:17:23.260]  比平時普通正常的動是大很多的
[00:17:23.260 --> 00:17:27.380]  所以伊麗莎白一定會感受得到
[00:17:27.380 --> 00:17:28.980]  聖經裡面沒有記載
[00:17:28.980 --> 00:17:32.340]  當瑪利亞來到伊麗莎白家的時候
[00:17:32.340 --> 00:17:34.220]  伊麗莎白有沒有首先見到她
[00:17:34.220 --> 00:17:37.060]  然後才聽到瑪利亞的聲音
[00:17:37.060 --> 00:17:40.740]  但是當聽到瑪利亞聲音的時候
[00:17:40.740 --> 00:17:44.740]  伊麗莎白肚子裡的寶寶就有反應了
[00:17:44.740 --> 00:17:47.540]  伊麗莎白肚子裡的寶寶是誰呢?
[00:17:47.540 --> 00:17:49.980]  是施琛約翰
[00:17:49.980 --> 00:17:53.140]  約翰為什麼會知道瑪利亞的來臨呢?
[00:17:53.140 --> 00:17:56.700]  為什麼他分辨得到聽到瑪利亞的聲音呢?
[00:17:56.700 --> 00:17:58.060]  這麼厲害的?
[00:17:58.060 --> 00:18:00.140]  他怎麼知道呢?
[00:18:00.140 --> 00:18:02.140]  路加夫音給了我們一個答案
[00:18:02.140 --> 00:18:03.620]  第一章第十五節他說
[00:18:03.620 --> 00:18:07.340]  從母腹裡就被聖靈充滿了
[00:18:07.340 --> 00:18:10.740]  原來約翰當他在媽媽的肚子裡
[00:18:10.740 --> 00:18:13.540]  就已經被聖靈充滿了
[00:18:13.540 --> 00:18:15.700]  所以因著聖靈的感動
[00:18:15.700 --> 00:18:19.020]  他知道這是瑪利亞的聲音
[00:18:19.020 --> 00:18:24.420]  他的跳動是表示他那份對未來的期盼
[00:18:24.420 --> 00:18:27.580]  對未來的跳躍那種的喝彩
[00:18:27.580 --> 00:18:31.620]  因為他知道他今天所見的不單止是瑪利亞
[00:18:31.620 --> 00:18:36.340]  他所迎接的就是那位期盼已久的尼塞亞
[00:18:36.340 --> 00:18:41.540]  就是瑪利亞肚子裡的耶穌基督
[00:18:41.540 --> 00:18:44.340]  因為作為尼塞亞的先鋒
[00:18:44.340 --> 00:18:49.620]  約翰的一生就是以雀躍宣告尼塞亞的來臨
[00:18:49.620 --> 00:18:55.740]  預備人心去迎接耶穌基督
[00:18:55.740 --> 00:18:57.020]  弟兄姊妹
[00:18:57.020 --> 00:18:59.140]  耶穌基督的出現
[00:18:59.140 --> 00:19:04.860]  有沒有使你雀躍、跳動呢?
[00:19:04.860 --> 00:19:09.700]  聖誕節就是紀念耶穌基督降生的日子
[00:19:09.700 --> 00:19:11.620]  每年到聖誕的時候
[00:19:11.620 --> 00:19:17.340]  你有沒有一個雀躍、一個喜悅、一個跳動呢?
[00:19:17.340 --> 00:19:19.580]  是因為我們有長假期
