
[00:00:00.000 --> 00:00:04.800]  我希望在我們一直在做《舊約》的講座裡面
[00:07:09.160 --> 00:07:11.660]  那這些律例、典章只不過是
[00:07:11.660 --> 00:07:15.580]  在應用當時的十誡 你可以這麼說
[00:07:15.580 --> 00:07:19.420]  我下次講座的時候可以多講一點點這件事
[00:07:19.420 --> 00:07:22.720]  而去謹守遵行上帝的誡命
[00:07:22.720 --> 00:07:25.380]  去愛上帝、典章
[00:07:25.380 --> 00:07:30.940]  就是得福或者就座的關鍵的決定性
[00:07:30.940 --> 00:07:35.340]  待會我再回來講一下福氣和詛咒的問題
[00:07:35.340 --> 00:07:37.900]  但是如果你這樣看《生命記》
[00:07:37.900 --> 00:07:40.040]  其實你創造了一個問題出來
[00:07:40.040 --> 00:07:44.380]  就好像彷彿它的中心就是律例和典章
[00:07:44.380 --> 00:07:48.440]  很容易變成了我們叫做legalism 就是律法主義
[00:07:48.440 --> 00:07:51.800]  所以你想一下整個《舊約聖經》
[00:07:51.800 --> 00:07:54.540]  我們經常說法理賽人也好、文士也好
[00:07:54.540 --> 00:07:56.100]  他們犯了一個很大的問題
[00:07:56.100 --> 00:07:59.480]  他們就是不斷針對律法、律例、典章
[00:07:59.480 --> 00:08:01.900]  其實和《生命記》也是有關係的
[00:08:01.900 --> 00:08:03.300]  因為《生命記》的緣故
[00:08:03.300 --> 00:08:05.940]  好像就這麼看 哇 律法、典章
[00:08:05.940 --> 00:08:09.940]  你的誡命就在中間 於是就變成了做一樣的事情
[00:08:09.940 --> 00:08:11.960]  如果你這樣去明白《生命記》
[00:08:11.960 --> 00:08:14.060]  那就錯過了一個重點
[00:08:14.060 --> 00:08:17.640]  所以我想用另外一個架構
[00:08:17.640 --> 00:08:19.400]  給你看到《生命記》究竟是什麼
[00:08:19.400 --> 00:08:21.980]  這個架構其實在外面很少見到的
[00:08:21.980 --> 00:08:27.980]  我也是有一次在神學院學習的當中
[00:08:27.980 --> 00:08:32.540]  聽到這樣的一個架構
[00:08:32.540 --> 00:08:35.380]  而我覺得是很棒、很棒、非常棒
[00:08:35.380 --> 00:08:39.100]  希望對你有一點幫助
[00:08:39.100 --> 00:08:41.520]  當然有些技術性的東西在背後
[00:08:41.520 --> 00:08:43.980]  就是你會發現 聖經學者說
[00:08:43.980 --> 00:08:48.040]  《生命記》如果在英文就是These are, This is
[00:08:48.040 --> 00:08:52.780]  These are就是眾數 This is就是單數
[00:08:52.780 --> 00:08:58.280]  A就代表眾數 B就代表單數
[00:08:58.280 --> 00:09:08.080]  有一個聖經學者就這樣去呈現這個《生命記》
[00:09:08.080 --> 00:09:10.180]  和剛才有一點不同的 你看到
[00:09:10.180 --> 00:09:13.800]  就是它有一個AB和AB在前後的
[00:09:13.800 --> 00:09:18.560]  為什麼我們很肯定這個AB、AB是前後呼應呢?
[00:09:18.560 --> 00:09:21.300]  就是因為它很清楚的告訴我們
[00:09:21.300 --> 00:09:28.200]  這兩段的教導是發生在約旦河外的摩亞地
[00:09:28.200 --> 00:09:33.740]  接著中間有一個三文字的大塊東西
[00:09:33.740 --> 00:09:39.120]  就發生在約旦河外的伯比爾谷那裡
[00:09:39.120 --> 00:09:41.820]  所以你看到那個地理上就是
[00:09:41.820 --> 00:09:44.880]  摩亞地接著伯比爾谷接著摩亞地
[00:09:44.880 --> 00:09:47.540]  它好像它其實就是一個三文字
[00:09:47.540 --> 00:09:51.540]  接著你看到這個伯比爾谷的當中
[00:09:51.540 --> 00:09:54.040]  又有呈現這個A、B、A
[00:09:54.040 --> 00:09:57.900]  這個A就是正如我剛才說的這些就是眾數
[00:09:57.900 --> 00:10:01.140]  接著中間這界名就是單數
[00:10:01.140 --> 00:10:04.180]  就是外面有兩塊大麵包
[00:10:04.180 --> 00:10:06.080]  接著中間有一個迷你三文字
[00:10:06.080 --> 00:10:08.460]  接著迷你三文字中間還有一個B
[00:10:08.460 --> 00:10:10.400]  那個就是最重要的那塊東西
[00:10:10.400 --> 00:10:12.400]  那你看不看到那個B是什麼?
[00:10:12.400 --> 00:10:14.840]  那個B就是《生命記》第六章
[00:10:14.840 --> 00:10:16.740]  就是我們所說的最大界名
[00:10:16.740 --> 00:10:20.580]  原來雖然這本書有34章
[00:10:20.580 --> 00:10:23.300]  通常我們說中間 中間在哪裡?
[00:10:23.300 --> 00:10:26.320]  34章中間就是17章 其實不是的
[00:10:26.320 --> 00:10:28.180]  如果你看這個架構的時候
[00:10:28.180 --> 00:10:30.080]  其實它有一個中心思想
[00:10:30.080 --> 00:10:32.320]  中心思想其實在第六章裡面
[00:10:32.320 --> 00:10:35.760]  你發現中間的A、B、A都有這個
[00:10:35.760 --> 00:10:38.920]  律例典章、律例典章、律例典章重複出現的
[00:10:38.920 --> 00:10:42.720]  不過還有一個中心就是這個界名
[00:10:42.720 --> 00:10:46.540]  律例典章 其實是講到愛上帝的
[00:10:46.540 --> 00:10:51.100]  我一會兒會想跟大家看第六章1-9節
[00:10:51.100 --> 00:10:55.180]  我想你都聽過這個Shema的重要性
[00:10:55.180 --> 00:10:56.960]  就是聽啊 以色列人
[00:10:56.960 --> 00:11:00.120]  它開始的時候就不是說盡心盡性盡義
[00:11:00.120 --> 00:11:02.220]  是聽啊 聽啊 聽啊
[00:11:02.220 --> 00:11:04.760]  Listen, hear, oh Israel
[00:11:04.760 --> 00:11:05.960]  聽啊 以色列人
[00:11:05.960 --> 00:11:08.460]  你一定要聽 就是要留心做什麼呢?
[00:11:08.460 --> 00:11:11.040]  就是愛你的上帝
[00:11:11.040 --> 00:11:14.640]  怎麼去愛?盡心盡性盡義
[00:11:14.640 --> 00:11:16.260]  愛你的上帝
[00:11:16.260 --> 00:11:19.840]  如果你看回我剛才所做的這個
[00:11:19.840 --> 00:11:21.640]  舊約的講座的slide
[00:11:21.640 --> 00:11:24.820]  你開始比較明白一點
[00:11:24.820 --> 00:11:26.920]  它在講什麼呢?
[00:11:26.920 --> 00:11:30.780]  其實最終的指令是講
[00:11:30.780 --> 00:11:33.320]  叫我們盡心盡性盡義愛上帝
[00:11:33.320 --> 00:11:38.000]  為什麼有這麼多的那些
[00:11:38.000 --> 00:11:41.940]  界名、典章、律法那些呢?
[00:11:41.940 --> 00:11:44.960]  因為其實那些界名、典章、律法
[00:11:44.960 --> 00:11:47.620]  都是耶和華的界名、典章、律法
[00:11:47.620 --> 00:11:51.140]  所以你去遵守那些界名、典章、律法
[00:11:51.140 --> 00:11:53.380]  其實就是在愛耶和華 你明白嗎?
[00:11:53.380 --> 00:11:59.180]  就是 律法和耶和華是沒有辦法分隔的
[00:11:59.180 --> 00:12:01.000]  律法是耶和華的律法
[00:12:01.000 --> 00:12:02.240]  不是一些arbitrary
[00:12:02.240 --> 00:12:04.720]  不是和耶和華脫節的律法
[00:12:04.720 --> 00:12:07.960]  所以呢 為什麼十誡會這麼重要
[00:12:07.960 --> 00:12:09.860]  要再拿出來?
[00:12:09.860 --> 00:12:12.860]  另外以後有機會再和大家講
[00:12:12.860 --> 00:12:18.160]  有個神學家覺得《整本生命記》是十誡的編排
[00:12:18.160 --> 00:12:20.340]  所以你可以這麼說
[00:12:20.340 --> 00:12:24.440]  它其實叫你最終是守 去愛十誡
[00:12:24.440 --> 00:12:27.900]  不是因為守著律法可以輕易
[00:12:27.900 --> 00:12:30.660]  而是因為愛十誡就是愛耶和華彰顯
[00:12:30.660 --> 00:12:33.140]  最終是講到愛耶和華彰顯
[00:12:33.140 --> 00:12:37.220]  而最後那個福氣和詛咒
[00:12:37.220 --> 00:12:40.120]  那個結局就在於你愛不愛
[00:12:40.120 --> 00:12:43.620]  你可以說你遵不遵守《典章》、《律法》那些東西
[00:12:43.620 --> 00:12:47.180]  但其實最終是問你 你愛不愛上帝?
[00:12:47.180 --> 00:12:48.620]  如果你愛上帝
[00:12:48.620 --> 00:12:53.040]  你將你自己在他約中和他聯合的時候
[00:12:53.040 --> 00:12:54.580]  那你就得福了
[00:12:54.580 --> 00:12:57.820]  但如果你不愛上帝 你拒絕他的時候
[00:12:57.820 --> 00:12:59.980]  那你就得到詛咒了
[00:12:59.980 --> 00:13:02.940]  而中間有一個很關鍵的 就是你的心
[00:13:02.940 --> 00:13:09.260]  它不是和你說你外表上守不守得住那些東西
[00:13:09.260 --> 00:13:10.560]  它是在說你的心
[00:13:10.560 --> 00:13:13.960]  所以說其中一個很重要的概念就是
[00:13:13.960 --> 00:13:15.960]  你的心受割禮
[00:13:15.960 --> 00:13:19.180]  你後來發現如果你熟悉《聖經》的時候
[00:13:19.180 --> 00:13:21.260]  一直去到《新約聖經》的時候
[00:13:21.260 --> 00:13:25.120]  不是所有的意識的人都是真意識的人
[00:13:25.120 --> 00:13:26.880]  真意識的人在心裡面受割禮
[00:13:26.880 --> 00:13:28.900]  就不是外在受割禮
[00:13:28.900 --> 00:13:31.640]  這個概念是非常重要的
[00:13:31.640 --> 00:13:34.540]  不是和你說外在你有沒有受割禮
[00:13:34.540 --> 00:13:36.100]  大家知道意識的人
[00:13:36.100 --> 00:13:39.880]  從阿拉伯開始都是 男丁都是受割禮的
[00:13:39.880 --> 00:13:44.080]  但其實問題就是在心裡面的割禮
[00:13:44.080 --> 00:13:45.100]  我講到這件事
[00:13:45.100 --> 00:13:48.760]  接著我們先讀一讀《生命記》第六章一至九節
[00:13:48.760 --> 00:13:53.360]  就是福氣和詛咒的問題
[00:13:53.360 --> 00:13:56.100]  很重要的一件事就是大家要知道
[00:13:56.100 --> 00:14:00.000]  舊約是一個影子來的 新約才是實體
[00:14:00.000 --> 00:14:03.740]  因為如果你去看《生命記》的福氣
[00:14:03.740 --> 00:14:06.900]  第28章、29章詛咒的時候
[00:14:06.900 --> 00:14:09.180]  你發覺那些福氣是非常之
[00:14:09.180 --> 00:14:11.260]  我們叫什麼呢?
[00:14:11.260 --> 00:14:12.700]  Prosperity Gospel
[00:14:12.700 --> 00:14:15.540]  就是非常之富貴福音、成功神學的
[00:14:15.540 --> 00:14:17.120]  沒有可能是這樣
[00:14:17.120 --> 00:14:18.080]  因為你去到新約
[00:14:18.080 --> 00:14:20.380]  很明顯耶穌完全拒絕
[00:14:20.380 --> 00:14:22.720]  其實我要講的就是說
[00:14:22.720 --> 00:14:25.080]  其實舊約是一個影子來的
[00:14:25.080 --> 00:14:27.400]  當然從某個角度來講
[00:14:27.400 --> 00:14:30.240]  最終基督教真的是在講一個富貴福音
[00:14:30.240 --> 00:14:33.920]  但是那個富貴就不是在今生 是來世的
[00:14:33.920 --> 00:14:35.180]  是一個最後
[00:14:35.180 --> 00:14:38.420]  就是今生你發覺新約聖經所講的
[00:14:38.420 --> 00:14:42.080]  是一種堅韌、一種逼白的
[00:14:42.080 --> 00:14:44.380]  但是最終的富貴、最終的成功
[00:14:44.380 --> 00:14:51.300]  最終的升起是在永生那裡
[00:14:51.300 --> 00:14:54.100]  當我們死後之後 新天新地來的時候
[00:14:54.100 --> 00:14:55.500]  所以這個非常之重要
[00:14:55.500 --> 00:14:57.200]  為什麼你不可以就這樣讀《生命記》
[00:14:57.200 --> 00:14:58.740]  接著應用在你身上
[00:14:58.740 --> 00:15:01.220]  因為你這樣應用的時候 你一定變成成功神學
[00:15:01.220 --> 00:15:03.740]  我想今天有多少人
[00:15:03.740 --> 00:15:06.520]  假仙子都是這樣去應用成功神學
[00:15:06.520 --> 00:15:08.320]  但是我想你很留意的
[00:15:08.320 --> 00:15:09.820]  你讀的時候不要當
[00:15:09.820 --> 00:15:11.360]  喂 聖經是這麼講的
[00:15:11.360 --> 00:15:13.660]  如果我遵守律例 我什麼什麼
[00:15:13.660 --> 00:15:17.100]  你讀錯了 或者你應該
[00:15:17.100 --> 00:15:20.660]  除非你想做猶太人 你不想做基督徒
[00:15:20.660 --> 00:15:24.860]  否則的話 新約是幫助我們解釋
[00:15:24.860 --> 00:15:29.300]  舊約的一個很重要的一個眼鏡來的
[00:15:29.300 --> 00:15:34.980]  好 我和你讀一讀《生命記》第六章1至9節
[00:15:34.980 --> 00:15:37.660]  「斯羅王說:你們的上帝所吩咐
[00:15:37.660 --> 00:15:41.440]  要教導你們的誡命律例典章
[00:15:41.440 --> 00:15:46.860]  叫你們在所有過去得違業的地上進行」
[00:15:46.860 --> 00:15:51.600]  我再強調 誡命律例典章
[00:15:51.600 --> 00:15:54.300]  就不是叫你守著 然後你可以輕易
[00:15:54.300 --> 00:15:57.380]  誡命律例典章叫你們進行
[00:15:57.380 --> 00:15:59.180]  其實意思是叫你愛耶和華
[00:15:59.180 --> 00:16:02.820]  因為那些是耶和華的誡命律例典章
[00:16:02.820 --> 00:16:05.140]  所以如果有些人說 我不喜歡那些誡命
[00:16:05.140 --> 00:16:06.540]  我都不知道多喜歡
[00:16:06.540 --> 00:16:10.540]  在新約我就很開心 因為不用再守了 你錯了
[00:16:10.540 --> 00:16:14.540]  那些誡命律例典章 其實在新約仍然
[00:16:14.540 --> 00:16:18.380]  就是十誡仍然是 不過有一些東西是轉變了
[00:16:18.380 --> 00:16:20.660]  OK 但是以色列人的問題就是
[00:16:20.660 --> 00:16:26.740]  他以為他守得住 叫做愛在守得住誡命律例典章
[00:16:26.740 --> 00:16:29.740]  他就不需要愛耶和華 從心裡面愛耶和華
[00:16:29.740 --> 00:16:33.400]  都可以得到 輕易 這個是他的問題
[00:16:33.400 --> 00:16:37.780]  但是這裡你是很正面的在講誡命律例典章
[00:16:37.780 --> 00:16:42.520]  「好 叫你和你的子孫在一生的日子都敬畏耶和華
[00:16:42.520 --> 00:16:47.460]  你的上帝謹守他的一切律例誡命
[00:16:47.460 --> 00:16:51.700]  就是我所吩咐你的 使你的日子得以長久」
[00:16:51.700 --> 00:16:54.200]  這裡不是在跟你講長命的
[00:16:54.200 --> 00:16:58.560]  這裡是在跟你講一個地的神學
[00:16:58.560 --> 00:17:00.940]  就是他們現在要進去應許之地
[00:17:00.940 --> 00:17:03.960]  如果他們在應許之地裡面不敬畏耶和華
[00:17:03.960 --> 00:17:08.540]  遵守律例誡命的神就會踢他們走
[00:17:08.540 --> 00:17:12.700]  他們的日子 就是他們在地裡面的日子
[00:17:12.700 --> 00:17:14.700]  就沒辦法得以長久
[00:17:14.700 --> 00:17:17.780]  其實如果你熟悉以色列人後面的歷史
[00:17:17.780 --> 00:17:21.680]  就是他們的秘魯 巴比倫就是一個亡國
[00:17:21.680 --> 00:17:23.820]  這個日子就沒有長久 為什麼?
[00:17:23.820 --> 00:17:28.240]  因為他們沒有遵守律例誡命的典章
[00:17:28.240 --> 00:17:31.600]  「以色列人 你們 你要聽
[00:17:31.600 --> 00:17:37.180]  要謹守遵行 使你可以在那流乃與物之地得福」
[00:17:37.180 --> 00:17:40.360]  你看不看到? 中心是流乃與物之地 應許之地
[00:17:40.360 --> 00:17:43.500]  「人數極其增多 正如耶和華
[00:17:43.500 --> 00:17:46.040]  你列祖的上帝所應許你們」
[00:17:46.040 --> 00:17:50.340]  所以所有的東西 這些日子長久的東西
[00:17:50.340 --> 00:17:53.160]  都是與那塊地有關係的
[00:17:53.160 --> 00:17:54.920]  「以色列人 你要聽
[00:17:54.920 --> 00:17:57.460]  耶和華 我們的上帝是獨一的主」
[00:17:57.460 --> 00:17:59.300]  不可以拜其他的神
[00:17:59.300 --> 00:18:00.880]  他們現在進入一個地方
[00:18:00.880 --> 00:18:04.200]  裡面有很多很多很多很多的假神會引誘的
[00:18:04.200 --> 00:18:07.880]  正如在埃及地的時候
[00:18:07.880 --> 00:18:11.580]  他們經常都是去敬拜埃及的假神
[00:18:11.580 --> 00:18:14.120]  現在他去到迦南地 他又是要去做的
[00:18:14.120 --> 00:18:19.760]  「你要盡心」 你可以說一心 一心一義
[00:18:19.760 --> 00:18:23.580]  「盡心盡性盡力 愛耶和華 你的上帝」
[00:18:23.580 --> 00:18:25.820]  「畏獨耶和華 你的上帝
[00:18:25.820 --> 00:18:30.380]  我今日吩咐 你這些話都要記在心上
[00:18:30.380 --> 00:18:33.520]  也要殷勤的教導你的兒女
[00:18:33.520 --> 00:18:37.960]  無論你坐在家裡 走在路上 躺下
[00:18:37.960 --> 00:18:40.780]  起來都要吟誦」
[00:18:40.780 --> 00:18:44.760]  你想一下 這個也是對於整個基督教的
[00:18:44.760 --> 00:18:47.640]  或者猶太人的兒女
[00:18:47.640 --> 00:18:51.600]  就是培養兒女的中心思想就在這裡
[00:18:51.600 --> 00:18:55.360]  你不是要教你的兒女使他們可以長途跋涉
[00:18:55.360 --> 00:19:00.040]  而是一切都是和上帝的話語 上帝的律法
[00:19:00.040 --> 00:19:04.220]  為什麼要教 當然不只是叫他們愛在的守著
[00:19:04.220 --> 00:19:06.940]  其實是教導他們去愛上帝
[00:19:06.940 --> 00:19:09.700]  當然了 你自己不愛上帝
[00:19:09.700 --> 00:19:11.880]  你要教你自己的子女去愛上帝
[00:19:11.880 --> 00:19:13.980]  那也挺糟糕的 也不行的
[00:19:13.980 --> 00:19:16.160]  但是一切你會發覺
[00:19:16.160 --> 00:19:22.140]  一個真正的屬於耶和華的人 是愛他的人
[00:19:22.140 --> 00:19:27.500]  「要是在手上作記號 但在額上作驚嚇
[00:19:27.500 --> 00:19:34.280]  又要寫在你房屋的門框上 和你的城門上」
[00:19:34.280 --> 00:19:38.060]  所以這個不僅僅是做一下靈修
[00:19:38.060 --> 00:19:42.320]  它的意思就是說 你要常常紀念上帝的律法
[00:19:42.320 --> 00:19:49.000]  上帝的旨意 上帝的話語在你的身上
[00:19:49.000 --> 00:19:57.320]  以致猶太人就流行戴著 戴在額上作驚訝
[00:19:57.320 --> 00:19:59.660]  但是我們不會做這件事
[00:19:59.660 --> 00:20:04.720]  你戴在身上不代表你心裡面想著它
[00:20:04.720 --> 00:20:10.520]  但是我們就要從心裡面不斷去這樣
[00:20:10.520 --> 00:20:13.180]  當然這些事情其實是新約的影子
[00:20:13.180 --> 00:20:14.380]  這只是一樣的
[00:20:14.380 --> 00:20:17.960]  耶和華一定要是我們生命裡面的一個
[00:20:17.960 --> 00:20:21.680]  最重要唯一的上帝 沒有其它的東西
[00:20:21.680 --> 00:20:26.660]  我不知道你之前有沒有聽過我講馬克·福音第四章
[00:20:26.660 --> 00:20:30.680]  馬克·福音第四章講到這個很殺種的比喻
[00:20:30.680 --> 00:20:35.120]  當中我想大家都記得那個四個不同的泥土
[00:20:35.120 --> 00:20:37.240]  結果有四個不同的反應
[00:20:37.240 --> 00:20:41.240]  在這個故事裡面 其實很多人忽略了一件事
[00:20:41.240 --> 00:20:44.060]  就是耶穌經常都說要停 要停 要停
[00:20:44.060 --> 00:20:45.480]  有耳可聽 應當停
[00:20:45.480 --> 00:20:48.320]  其實這個停停停 其實如果你是猶太人
