
[00:00:00.000 --> 00:00:02.140]  首先在這裡恭祝大家
[00:07:25.100 --> 00:07:27.260]  益處這個形容詞
[00:07:27.260 --> 00:07:29.860]  在新約只有四次出現過
[00:07:29.860 --> 00:07:30.500]  很有趣
[00:07:30.500 --> 00:07:33.700]  全部都只是在《教目書信》裡面出現的
[00:07:33.700 --> 00:07:36.220]  大家知不知道什麼叫《教目書信》?
[00:07:36.220 --> 00:07:39.220]  有些人可能不太知道什麼叫《教目書信》
[00:07:39.220 --> 00:07:40.540]  其實所謂的《教目書信》
[00:07:40.540 --> 00:07:43.060]  就是指新約的提摩太前書
[00:07:43.060 --> 00:07:45.660]  提摩太後書和提多書
[00:07:45.660 --> 00:07:47.460]  都是屬於比較後的書卷
[00:07:47.460 --> 00:07:48.580]  如果你去到新約
[00:07:48.580 --> 00:07:49.540]  揭開新約的時候
[00:07:49.540 --> 00:07:51.460]  比較傾向後一點的
[00:07:51.460 --> 00:07:54.180]  在提摩太前書就出現了兩次
[00:07:54.180 --> 00:07:57.820]  都是在第四章第八節出現的
[00:07:57.820 --> 00:07:59.820]  這個字的意思是指有益處
[00:07:59.820 --> 00:08:02.020]  有用的、有優勢的
[00:08:02.020 --> 00:08:04.460]  這裡不是在說一個地區
[00:08:04.460 --> 00:08:08.140]  一個特別彎的地區有什麼特別的優勢
[00:08:08.140 --> 00:08:09.820]  而是用這個字
[00:08:09.820 --> 00:08:14.140]  去特別說到身體的操練和屬靈上
[00:08:14.140 --> 00:08:19.220]  和神關係過一個敬虔生命所帶來的優勢
[00:08:19.220 --> 00:08:22.340]  所帶來的益處、所帶來的好處
[00:08:22.340 --> 00:08:26.340]  因為操練身體本身真的有益處的
[00:08:26.340 --> 00:08:29.100]  而敬虔的益處不單止像類比一樣
[00:08:29.100 --> 00:08:32.820]  不單止是非常相似的一個地方
[00:08:32.820 --> 00:08:35.620]  而且有過之而無不及
[00:08:35.620 --> 00:08:37.060]  所以我們可以說
[00:08:37.060 --> 00:08:42.740]  敬虔在這裡一定包含了操練身體的益處
[00:08:42.740 --> 00:08:45.700]  那種穩含著的精神
[00:08:45.700 --> 00:08:47.540]  我相信我們每一個人
[00:08:47.540 --> 00:08:51.260]  都一定很愛惜我們自己的身體,是嗎?
[00:08:51.260 --> 00:08:56.260]  我想我們有很多人都很注重身體的健康
[00:08:56.260 --> 00:08:59.780]  你看我們選擇什麼吃就清楚知道了
[00:08:59.780 --> 00:09:02.140]  你吃的東西都要計算好卡路里
[00:09:02.140 --> 00:09:04.220]  有一次我和家人出去吃飯
[00:09:04.220 --> 00:09:07.540]  我看到我的大兒子很詳細地看著餐牌
[00:09:07.540 --> 00:09:09.940]  然後又用手機查來查去
[00:09:09.940 --> 00:09:11.740]  我就問他做什麼?搞些什麼?
[00:09:11.740 --> 00:09:14.980]  他說我要不要超過卡路里
[00:09:14.980 --> 00:09:18.300]  我們現在吃的東西真的很講究健康
[00:09:18.300 --> 00:09:19.500]  星期三早上
[00:09:19.500 --> 00:09:22.700]  我們香港的青年人家庭小組有一位弟兄
[00:09:22.700 --> 00:09:24.780]  他說他開始不吃肉了
[00:09:24.780 --> 00:09:27.420]  他要試一試做一個素食達人
[00:09:27.420 --> 00:09:28.540]  當然了
[00:09:28.540 --> 00:09:30.100]  當然想健康一點
[00:09:30.100 --> 00:09:32.940]  因為要控制膽固醇
[00:09:32.940 --> 00:09:35.500]  年輕人現在都有膽固醇了
[00:09:35.500 --> 00:09:39.940]  你會發現超市越來越多健康的食品擺放
[00:09:39.940 --> 00:09:41.220]  如果你去過C-Club
[00:09:41.220 --> 00:09:44.780]  那間全日最大的Tesco超市的話
[00:09:44.780 --> 00:09:47.260]  如果你幾年前都已經在我們當中
[00:09:47.260 --> 00:09:50.500]  你一定知道那間Tesco原本中間的位置
[00:09:50.500 --> 00:09:54.500]  是沒有一個位置給放健康用品的
[00:09:54.500 --> 00:09:56.900]  以前只是很少很少一個角落位置
[00:09:56.900 --> 00:09:57.980]  一格左右
[00:09:57.980 --> 00:10:02.940]  但是現在整個正中央的位置都有很大的位置賣健康食品
[00:10:02.940 --> 00:10:08.620]  所以你看到人越來越傾向講究健康的飲食
[00:10:08.620 --> 00:10:10.620]  因為要注重健康
[00:10:10.620 --> 00:10:11.740]  不僅如此
[00:10:11.740 --> 00:10:14.860]  在未爆發新冠病毒之前
[00:10:14.860 --> 00:10:16.980]  不知道有多少人去健身
[00:10:16.980 --> 00:10:19.260]  健身的地方開到整個城市
[00:10:19.260 --> 00:10:22.100]  有健身公司直接上市
[00:10:22.100 --> 00:10:24.700]  原來就算封城之後
[00:10:24.700 --> 00:10:29.460]  雖然有很多都未必再去做健身
[00:10:29.460 --> 00:10:32.660]  於是就上網買一些健身器材
[00:10:32.660 --> 00:10:33.580]  健身用品
[00:10:33.580 --> 00:10:35.540]  包括健身公司的訂單
[00:10:35.540 --> 00:10:39.180]  做器材的訂單多得不得了
[00:10:39.180 --> 00:10:40.860]  而且價格也上升
[00:10:40.860 --> 00:10:42.660]  你看我們多注重健康
[00:10:42.660 --> 00:10:46.820]  你看我們多注重體格、體型
[00:10:46.820 --> 00:10:52.780]  甚至有些人直接要請一些私人營養專家
[00:10:52.780 --> 00:10:55.580]  幫他們提供每天的餐單
[00:10:55.580 --> 00:11:00.620]  成為了他們個人的一些飲食教練
[00:11:00.620 --> 00:11:02.540]  又或者是體型的教練
[00:11:02.540 --> 00:11:06.020]  因為他們怕攝取過多的卡路里
[00:11:06.020 --> 00:11:10.460]  甚至從不健康的食物中拿到一些沒有營養的東西
[00:11:10.460 --> 00:11:12.220]  這些似乎影響到自己的體型
[00:11:12.220 --> 00:11:13.900]  影響到自己的健康
[00:11:13.900 --> 00:11:18.340]  所以我們看到我們對自己身體的抑制很著緊
[00:11:18.340 --> 00:11:19.660]  看得很重
[00:11:19.660 --> 00:11:21.020]  所以我們絕對明白
[00:11:21.020 --> 00:11:23.940]  操練身體有多重要
[00:11:23.940 --> 00:11:26.900]  根據美國的心臟協會建議
[00:11:26.900 --> 00:11:29.420]  18到65歲的人
[00:11:29.420 --> 00:11:32.980]  需要每星期做五天的運動
[00:11:32.980 --> 00:11:35.300]  每天30分鐘或以上
[00:11:35.300 --> 00:11:37.780]  這些運動叫做中度大氧運動
[00:11:37.780 --> 00:11:38.900]  例如什麼呢?
[00:11:38.900 --> 00:11:40.540]  很快地急步走
[00:11:40.540 --> 00:11:41.260]  爬樓梯
[00:11:41.260 --> 00:11:42.340]  不是真的叫你爬
[00:11:42.340 --> 00:11:43.980]  是叫你拜佈上樓梯
[00:11:43.980 --> 00:11:45.260]  做家務
[00:11:45.260 --> 00:11:46.980]  行山
[00:11:46.980 --> 00:11:50.180]  又或者每個星期做三天都足夠
[00:11:50.180 --> 00:11:54.580]  不過每天做20分鐘或以上高度大氧的運動
[00:11:54.580 --> 00:11:55.900]  例如游泳
[00:11:55.900 --> 00:11:56.780]  跑步
[00:11:56.780 --> 00:11:57.780]  踩單車
[00:11:57.780 --> 00:11:58.860]  踢足球
[00:11:58.860 --> 00:11:59.860]  打羽毛球
[00:11:59.860 --> 00:12:01.700]  這些打球的運動
[00:12:01.700 --> 00:12:03.500]  當然現在疫情的緩和別做了
[00:12:03.500 --> 00:12:04.700]  會被抓來的
[00:12:04.700 --> 00:12:08.820]  做運動操練好自己的身體有什麼好處呢?
[00:12:08.820 --> 00:12:11.220]  好處真的多得不得了
[00:12:11.220 --> 00:12:13.220]  保羅說操練身體
[00:12:13.220 --> 00:12:14.540]  益處還少
[00:12:14.540 --> 00:12:16.140]  其實也有益處的
[00:12:16.140 --> 00:12:17.820]  益處是什麼呢?
[00:12:17.820 --> 00:12:21.460]  我們知道益處第一件事就是加速你的新陳代謝
[00:12:21.460 --> 00:12:24.540]  幫助你消耗你身體過多的熱量
[00:12:24.540 --> 00:12:27.140]  減少你身體的脂肪積聚
[00:12:27.140 --> 00:12:27.780]  正不正?
[00:12:27.780 --> 00:12:29.020]  當然正了
[00:12:29.020 --> 00:12:29.660]  第二
[00:12:29.660 --> 00:12:33.620]  降低你身體壞的膽固醇和提升好的膽固醇的水平
[00:12:33.620 --> 00:12:36.300]  減低心血管疾病的風險
[00:12:36.300 --> 00:12:37.020]  第三
[00:12:37.020 --> 00:12:43.300]  減低三型糖尿病和癌症等慢性疾病的風險
[00:12:43.300 --> 00:12:45.620]  第四就是增加骨質的密度
[00:12:45.620 --> 00:12:48.220]  預防骨質疏鬆症的出現
[00:12:48.220 --> 00:12:48.940]  第五
[00:12:48.940 --> 00:12:50.660]  強化你的免疫系統
[00:12:50.660 --> 00:12:53.060]  減低患病的風險
[00:12:53.060 --> 00:12:53.900]  第六
[00:12:53.900 --> 00:12:55.500]  強化你的心肺功能
[00:12:55.500 --> 00:12:58.820]  自然能夠促進你的血液循環
[00:12:58.820 --> 00:12:59.540]  第七
[00:12:59.540 --> 00:13:01.540]  幫助你改善你的體型
[00:13:01.540 --> 00:13:04.100]  現在男女都很著重體型
[00:13:04.100 --> 00:13:06.780]  男的更加要強調他的肌肉
[00:13:06.780 --> 00:13:08.180]  強壯他的肌肉
[00:13:08.180 --> 00:13:09.140]  還有第八
[00:13:09.140 --> 00:13:10.540]  令人更加有活力
[00:13:10.540 --> 00:13:11.780]  更加精神
[00:13:11.780 --> 00:13:14.700]  提高你學習和工作的效率
[00:13:14.700 --> 00:13:15.380]  還有第九
[00:13:15.380 --> 00:13:18.380]  幫助你鬆弛一些神經
[00:13:18.380 --> 00:13:20.140]  因為有時候工作很辛苦
[00:13:20.140 --> 00:13:23.660]  消除了你工作帶來的精神壓力
[00:13:23.660 --> 00:13:24.980]  當然還有第十
[00:13:24.980 --> 00:13:27.340]  幫助你有自信心的建立
[00:13:27.340 --> 00:13:32.820]  建立你一個更健康、更正面的自我的形象
[00:13:32.820 --> 00:13:33.940]  我們還記不記得
[00:13:33.940 --> 00:13:37.220]  《提摩撻前書》第四章第八節上半句說什麼呢?
[00:13:37.220 --> 00:13:41.340]  「粗練身體益處還少
[00:13:41.340 --> 00:13:45.660]  惟獨經前凡事都有益處」
[00:13:45.660 --> 00:13:49.020]  值得留意的是「還少」這個字
[00:13:49.020 --> 00:13:51.460]  「還少」這個字的意思其實是指少數的
[00:13:51.460 --> 00:13:54.500]  短暫的、輕的
[00:13:54.500 --> 00:13:57.980]  在這裡是指輕的、短暫的
[00:13:57.980 --> 00:14:00.820]  很少的事上有益處
[00:14:00.820 --> 00:14:04.540]  所以下半句
[00:14:04.540 --> 00:14:08.620]  「惟獨經前就凡事有益處」
[00:14:08.620 --> 00:14:10.580]  你讀不讀到「凡事」這個字?
[00:14:10.580 --> 00:14:15.220]  「凡事」就是跟「少」、跟「短暫」、跟「輕」做一個對比
[00:14:15.220 --> 00:14:17.220]  粗練身體當然有好處
[00:14:17.220 --> 00:14:18.540]  當然有益處
[00:14:18.540 --> 00:14:19.860]  大家都一定同意
[00:14:19.860 --> 00:14:22.580]  不過這個只是地上的
[00:14:22.580 --> 00:14:24.220]  只是短暫性的好處
[00:14:24.220 --> 00:14:27.220]  只能夠維持不太多的時間、不太多的年日
[00:14:27.220 --> 00:14:30.140]  相比起粗練經前所帶來的所有
[00:14:30.140 --> 00:14:35.540]  全部的益處就顯出這個莫大的對比
[00:14:35.540 --> 00:14:37.780]  你就明白為何保羅說
[00:14:37.780 --> 00:14:42.700]  粗練身體所帶來的只是些少的益處
[00:14:42.700 --> 00:14:44.900]  所以粗練身體當然是好
[00:14:44.900 --> 00:14:48.740]  但更加要渴望在經前上
[00:14:48.740 --> 00:14:52.340]  粗練所有所帶來的
[00:14:52.340 --> 00:14:54.380]  粗練經前所帶來的
[00:14:54.380 --> 00:14:56.500]  就有一個很大的益處
[00:14:56.500 --> 00:15:02.700]  這個留待我們下次再詳細交代到底在說些什麼益處
[00:15:02.700 --> 00:15:03.820]  還有第二件事
[00:15:03.820 --> 00:15:06.340]  粗練不僅帶來益處
[00:15:06.340 --> 00:15:08.860]  粗練其實是一種習慣
[00:15:08.860 --> 00:15:11.940]  留意第四章第七節「粗練」這個字
[00:15:11.940 --> 00:15:14.980]  跟第四章第八節「粗練」這個字
[00:15:14.980 --> 00:15:17.020]  其實是不同的字
[00:15:17.020 --> 00:15:20.260]  雖然這個字根上是同一個字根的字源
[00:15:20.260 --> 00:15:23.180]  但是第四章第七節那裡說
[00:15:23.180 --> 00:15:27.300]  在經前上粗練自己的「粗練」這個字
[00:15:27.300 --> 00:15:30.140]  「粗練」這個字叫做Gonazo這個字
[00:15:30.140 --> 00:15:33.500]  這個字在新約也出現了四次
[00:15:33.500 --> 00:15:35.260]  提瑪太前書第四章第七節
[00:15:35.260 --> 00:15:38.100]  就是這本書唯一一個地方出現的一個字
[00:15:38.100 --> 00:15:40.420]  希伯來書就出現了兩次
[00:15:40.420 --> 00:15:45.580]  分別翻譯為「習練」又或者是「練過」
[00:15:45.580 --> 00:15:47.220]  就在第五章第十四節
[00:15:47.220 --> 00:15:48.820]  第十二章第十一節
[00:15:48.820 --> 00:15:51.300]  另外在彼得後書第二章第十四節
[00:15:51.300 --> 00:15:54.700]  也一樣將這個字翻譯為「習慣」
[00:15:54.700 --> 00:15:57.580]  其實提瑪太前書第四章所說
[00:15:57.580 --> 00:15:59.820]  在經前上粗練自己
[00:15:59.820 --> 00:16:02.060]  顯然也有這種習慣的意味
[00:16:02.060 --> 00:16:04.540]  有種練習慣的含義在裡面
[00:16:04.540 --> 00:16:08.140]  所以「粗練」就是一種每天的習慣
[00:16:08.140 --> 00:16:10.420]  其實不說你不知道
[00:16:10.420 --> 00:16:14.020]  原來我們認識的好幾位人物
[00:16:14.020 --> 00:16:17.020]  他們也有一些很特別的習慣
[00:16:17.020 --> 00:16:20.620]  先說說這位以色列總理內塔尼亞胡
[00:16:20.620 --> 00:16:22.500]  他有一個很特別的嗜好
[00:16:22.500 --> 00:16:26.100]  就是他一年會花兩萬港幣
[00:16:26.100 --> 00:16:28.220]  大概是二千磅左右
[00:16:28.220 --> 00:16:30.460]  主要就是吃雪糕
[00:16:30.460 --> 00:16:32.060]  他很喜歡吃雪糕
[00:16:32.060 --> 00:16:33.980]  所以每個人都有這種習慣
[00:16:33.980 --> 00:16:35.340]  不吃不行的
[00:16:35.340 --> 00:16:39.020]  用兩萬塊港幣每年去買雪糕
[00:16:39.020 --> 00:16:41.180]  而法國的總理馬克龍
[00:16:41.180 --> 00:16:45.140]  他一年大概花二十六萬港幣
[00:16:45.140 --> 00:16:47.300]  或者差不多二萬六千磅
[00:16:47.300 --> 00:16:48.740]  來去美容
[00:16:48.740 --> 00:16:50.780]  他請了一個私人的美容師
[00:16:50.780 --> 00:16:53.580]  開始的時候每個人都以為是給他老婆
[00:16:53.580 --> 00:16:55.420]  因為他老婆年紀比他大一點
[00:16:55.420 --> 00:16:57.100]  誰知道原來是給他自己
[00:16:57.100 --> 00:17:01.060]  因為他出差的時候也會帶這個美容師出去
[00:17:01.060 --> 00:17:02.820]  哎 男人也要補的了
[00:17:02.820 --> 00:17:05.020]  現在男人也要敷一下臉
[00:17:05.020 --> 00:17:07.300]  也要找美容的
[00:17:07.300 --> 00:17:09.500]  俄羅斯總統普京
[00:17:09.500 --> 00:17:10.900]  當然不用想了
[00:17:10.900 --> 00:17:13.220]  每個人都知道他是大隻佬
[00:17:13.220 --> 00:17:15.100]  他原來下午才起床
[00:17:15.100 --> 00:17:18.020]  他起床之後會先游兩粒中水
[00:17:18.020 --> 00:17:19.580]  然後做健身
[00:17:19.580 --> 00:17:21.660]  然後再洗一個冷水澡
[00:17:21.660 --> 00:17:23.260]  然後再洗熱水澡
[00:17:23.260 --> 00:17:24.820]  真的會探渡飛起
[00:17:24.820 --> 00:17:27.420]  非常懂得保養自己的身體
[00:17:27.420 --> 00:17:29.820]  難怪他這麼大隻
[00:17:29.820 --> 00:17:32.860]  然後他才回去寫字樓開工
[00:17:32.860 --> 00:17:34.860]  美國的前總統特朗普
[00:17:34.860 --> 00:17:36.220]  他最喜歡打什麼?
[00:17:36.220 --> 00:17:37.980]  當然是高爾夫球
[00:17:37.980 --> 00:17:39.900]  每個人都知道他喜歡打高爾夫球
[00:17:39.900 --> 00:17:41.220]  在他在任期間
