
[00:00:00.000 --> 00:00:04.280]  首先再次多謝 Chester 邀請我
[00:04:38.080 --> 00:04:41.800]  靠你有力量
[00:04:41.800 --> 00:04:45.080]  心中嚮往錫安大道的
[00:04:45.080 --> 00:04:47.080]  這人有福了
[00:04:47.080 --> 00:04:49.680]  他們經過流淚谷
[00:04:49.680 --> 00:04:53.080]  叫這谷變為泉源之地
[00:04:53.080 --> 00:04:57.080]  且有秋雨之福蓋滿了泉谷
[00:04:57.080 --> 00:05:01.560]  他們行走力上加力
[00:05:01.560 --> 00:05:05.080]  各人到錫安朝見上帝
[00:05:05.080 --> 00:05:07.880]  萬君子耶和華上帝啊
[00:05:07.880 --> 00:05:10.480]  求你聽我的禱告
[00:05:10.480 --> 00:05:12.360]  雅各的上帝啊
[00:05:12.360 --> 00:05:14.680]  求你則以耳聽
[00:05:14.680 --> 00:05:15.680]  「細奶」
[00:05:17.480 --> 00:05:18.680]  上帝啊
[00:05:18.680 --> 00:05:20.280]  我們的盾牌
[00:05:20.280 --> 00:05:21.880]  求你觀看
[00:05:21.880 --> 00:05:25.280]  求你垂顧你受高者的面
[00:05:25.280 --> 00:05:27.480]  在你的言語一日
[00:05:27.480 --> 00:05:29.080]  聖此千日
[00:05:29.080 --> 00:05:32.880]  寧可在我上帝的殿中開門
[00:05:32.880 --> 00:05:36.480]  不願住在惡人的帳篷裡
[00:05:36.480 --> 00:05:41.080]  因為耶和華上帝是太陽
[00:05:41.080 --> 00:05:42.480]  是盾牌
[00:05:42.480 --> 00:05:44.680]  耶和華要赐下恩
[00:05:44.680 --> 00:05:46.480]  耶和華沒命要
[00:05:46.480 --> 00:05:49.080]  他未嘗留下福氣
[00:05:49.080 --> 00:05:52.480]  不給那些行動正直的人
[00:05:52.480 --> 00:05:54.680]  萬君子耶和華啊
[00:05:54.680 --> 00:05:57.480]  倚靠你的人有福了
[00:05:57.480 --> 00:05:58.880]  OK
[00:05:58.880 --> 00:06:03.480]  如果你要去明白這段聖經
[00:06:03.480 --> 00:06:06.880]  這一章詩篇八十四篇
[00:06:06.880 --> 00:06:08.080]  你從何開始呢
[00:06:08.080 --> 00:06:11.280]  如果你平時有來周六有聽過我的道理
[00:06:11.280 --> 00:06:13.680]  我通常都是由架構開始的
[00:06:13.680 --> 00:06:15.280]  在這段聖經裡面
[00:06:15.280 --> 00:06:18.480]  很清晰我們知道是有三段的
[00:06:18.480 --> 00:06:19.480]  我們怎麼知道呢
[00:06:19.480 --> 00:06:22.280]  就因為我們剛才讀過那兩個
[00:06:22.280 --> 00:06:25.080]  「細拉」
[00:06:25.080 --> 00:06:26.080]  「細拉」是什麼呢
[00:06:26.080 --> 00:06:27.080]  其實沒有人知道的
[00:06:27.080 --> 00:06:30.680]  「細拉」大家猜它是音樂符號
[00:06:30.680 --> 00:06:32.880]  就是希伯來文的音樂符號
[00:06:32.880 --> 00:06:35.880]  我們知道有「細拉」就是斷一斷
[00:06:35.880 --> 00:06:36.680]  OK
[00:06:36.680 --> 00:06:38.280]  如果你就這樣去看
[00:06:38.280 --> 00:06:39.480]  這裡有三段
[00:06:39.480 --> 00:06:40.280]  一至四節
[00:06:40.280 --> 00:06:41.480]  五至八節
[00:06:41.480 --> 00:06:42.480]  九至十二節
[00:06:42.480 --> 00:06:43.280]  它是什麼呢
[00:06:43.280 --> 00:06:45.480]  OK 我先隨便寫一些東西
[00:06:45.480 --> 00:06:46.280]  OK
[00:06:46.280 --> 00:06:50.080]  「學賞耶和華的婉語」
[00:06:50.080 --> 00:06:51.680]  第二
[00:06:51.680 --> 00:06:54.880]  「嚮往錫安朝見上帝」
[00:06:54.880 --> 00:06:55.480]  OK
[00:06:55.480 --> 00:06:56.480]  第三
[00:06:56.480 --> 00:06:59.880]  「寧可在主殿中開門」
[00:06:59.880 --> 00:07:02.480]  如果你看一下這三段
[00:07:02.480 --> 00:07:04.280]  你會發現有一個共同點
[00:07:04.280 --> 00:07:05.880]  就是詩人
[00:07:05.880 --> 00:07:07.080]  可能是一群人
[00:07:07.080 --> 00:07:09.080]  因為全部都是守門員
[00:07:09.080 --> 00:07:13.080]  這些詩人是很嚮往住在上帝的地方
[00:07:13.080 --> 00:07:16.080]  也很嚮往親近上帝
[00:07:16.080 --> 00:07:17.080]  OK
[00:07:17.080 --> 00:07:18.080]  先聽著
[00:07:18.080 --> 00:07:19.280]  那麼
[00:07:19.280 --> 00:07:22.880]  究竟這個詩篇是講什麼的呢
[00:07:22.880 --> 00:07:25.480]  我想給另外一個角度
[00:07:25.480 --> 00:07:27.680]  去幫你去明白這個詩篇
[00:07:27.680 --> 00:07:28.680]  我的角度是什麼呢
[00:07:28.680 --> 00:07:30.280]  如果我不是這樣寫
[00:07:30.280 --> 00:07:32.080]  我是這樣寫的話
[00:07:32.080 --> 00:07:33.280]  你看到什麼呢
[00:07:33.280 --> 00:07:35.480]  第一段
[00:07:35.480 --> 00:07:39.480]  「住在你殿中的有福了」
[00:07:39.480 --> 00:07:40.280]  第二段
[00:07:40.280 --> 00:07:42.880]  「嚮往錫安的有福了」
[00:07:42.880 --> 00:07:45.680]  「凡依靠你的有福了」
[00:07:45.680 --> 00:07:47.280]  有沒有發覺三段裡面
[00:07:47.280 --> 00:07:49.280]  都有講到什麼
[00:07:49.280 --> 00:07:50.280]  有福
[00:07:50.280 --> 00:07:51.680]  我想問一下你
[00:07:51.680 --> 00:07:54.080]  如果你聽到這三段都是講有福了
[00:07:54.080 --> 00:07:55.280]  你會想到什麼呢
[00:07:55.280 --> 00:08:00.280]  假如你很熟悉詩篇的話
[00:08:00.280 --> 00:08:01.680]  你會想到什麼呢
[00:08:01.680 --> 00:08:06.280]  詩篇第一篇
[00:08:06.280 --> 00:08:10.480]  有沒有人記得詩篇第一篇是講什麼
[00:08:12.280 --> 00:08:12.880]  是的
[00:08:12.880 --> 00:08:14.080]  「不從愛人的計謀」
[00:08:14.080 --> 00:08:15.680]  「不站罪人的道路」
[00:08:15.680 --> 00:08:17.680]  「不坐過萬人的位置」
[00:08:17.680 --> 00:08:20.280]  「為喜愛耶和華的律法的人」
[00:08:20.280 --> 00:08:21.480]  「晝夜思想看律法」
[00:08:21.480 --> 00:08:23.880]  「這人便為有福」
[00:08:23.880 --> 00:08:25.880]  所以一百五十篇的詩篇
[00:08:25.880 --> 00:08:27.680]  你可以說都是在講有福之人
[00:08:27.680 --> 00:08:29.280]  或者怎樣可以蒙福的
[00:08:29.280 --> 00:08:30.680]  OK
[00:08:30.680 --> 00:08:33.880]  所以這段聖經是在講福氣
[00:08:33.880 --> 00:08:36.680]  在講有福的人
[00:08:36.680 --> 00:08:37.680]  OK
[00:08:37.680 --> 00:08:38.480]  先記住
[00:08:38.480 --> 00:08:39.080]  OK
[00:08:39.080 --> 00:08:41.480]  還有一樣東西是很重要的
[00:08:41.480 --> 00:08:43.480]  讓我們去明白這段聖經
[00:08:43.480 --> 00:08:46.480]  就是這段聖經除了有
[00:08:46.480 --> 00:08:48.280]  剛才我們讀過十二節之外
[00:08:48.280 --> 00:08:49.280]  還有一個 heading(標題)
[00:08:49.280 --> 00:08:51.280]  那個 heading(標題)就是
[00:08:51.280 --> 00:08:53.280]  有沒有人手上有本聖經的
[00:08:53.280 --> 00:08:56.280]  你還有一個標題的
[00:08:56.280 --> 00:08:57.280]  你看那個聖經
[00:08:57.280 --> 00:08:59.280]  第一節之前還有一個標題的
[00:08:59.280 --> 00:09:03.080]  「我拉後裔的屍交與靈長」
[00:09:03.080 --> 00:09:04.880]  「用迦牟尼」
[00:09:04.880 --> 00:09:05.280]  是的
[00:09:05.280 --> 00:09:06.080]  阿超再讀一次
[00:09:06.080 --> 00:09:06.680]  是什麼
[00:09:06.680 --> 00:09:10.280]  「我拉後裔的屍交與靈長」
[00:09:10.280 --> 00:09:11.680]  「用迦牟尼」
[00:09:11.680 --> 00:09:12.480]  是的
[00:09:12.480 --> 00:09:14.680]  如果你是和修本
[00:09:14.680 --> 00:09:15.480]  就是我現在用的
[00:09:15.480 --> 00:09:17.080]  就是「可拉後裔的屍」
[00:09:17.080 --> 00:09:20.480]  「交給聖穎團長李景賢宣教師」
[00:09:20.480 --> 00:09:22.480]  有沒有
[00:09:22.480 --> 00:09:23.480]  你會有的
[00:09:23.480 --> 00:09:28.680]  這句話通常我們都是看漏的
[00:09:28.680 --> 00:09:29.880]  或者我們覺得不是很重要的
[00:09:29.880 --> 00:09:31.480]  但是在這個情況裡面
[00:09:31.480 --> 00:09:32.680]  是很重要的
[00:09:32.680 --> 00:09:33.080]  為什麼呢
[00:09:33.080 --> 00:09:34.680]  因為他說寫詩的人
[00:09:34.680 --> 00:09:35.680]  或者起碼
[00:09:35.680 --> 00:09:37.880]  那個聖經作者想告訴你
[00:09:37.880 --> 00:09:41.080]  寫詩的人是可拉的後裔
[00:09:41.080 --> 00:09:44.280]  英文叫Korah
[00:09:44.280 --> 00:09:44.880]  OK
[00:09:44.880 --> 00:09:46.880]  那個人叫Korah
[00:09:46.880 --> 00:09:47.480]  有沒有人知道
[00:09:47.480 --> 00:09:49.480]  可拉是誰
[00:09:49.480 --> 00:09:54.080]  可拉是聖經裡面
[00:09:54.080 --> 00:09:57.280]  教育聖經裡面一個很偉大的利美人
[00:09:57.280 --> 00:09:59.880]  有幾次
[00:09:59.880 --> 00:10:01.480]  就是以色列人犯罪
[00:10:01.480 --> 00:10:03.280]  就是在那裡
[00:10:03.280 --> 00:10:05.480]  就是令上帝很憤怒
[00:10:05.480 --> 00:10:09.080]  可拉有一次有一對狗男女走出來行刑
[00:10:09.080 --> 00:10:13.680]  上帝已經很憤怒地在審判他們
[00:10:13.680 --> 00:10:15.680]  讓他們有災難當中
[00:10:15.680 --> 00:10:19.080]  於是可拉就拿起一支
[00:10:19.080 --> 00:10:21.280]  就是一支什麼那些
[00:10:21.280 --> 00:10:22.680]  Javelin
[00:10:22.680 --> 00:10:23.280]  就是那些
[00:10:23.280 --> 00:10:24.080]  Bill Turner
[00:10:24.080 --> 00:10:25.080]  那麼有一次
[00:10:25.080 --> 00:10:27.880]  狗男女就死了
[00:10:27.880 --> 00:10:30.880]  於是耶和華的憤怒止息
[00:10:30.880 --> 00:10:35.080]  所以可拉是一個很偉大的利美人
[00:10:35.080 --> 00:10:38.680]  那麼可拉的後裔就是賢者之後
[00:10:38.680 --> 00:10:39.280]  是不是
[00:10:39.280 --> 00:10:43.280]  最後問你是不是
[00:10:43.280 --> 00:10:45.280]  不是的
[00:10:45.280 --> 00:10:47.080]  可拉呢
[00:10:47.080 --> 00:10:48.880]  是利美人
[00:10:48.880 --> 00:10:51.280]  利美人應該是什麼呢
[00:10:51.280 --> 00:10:55.280]  應該是聖潔保衛師
[00:10:55.280 --> 00:10:59.080]  我最近在周六同伴裡面
[00:10:59.080 --> 00:11:01.880]  我在教舊約聖經的東西
[00:11:01.880 --> 00:11:06.080]  那麼我就想用一張 slide(圖片)去總結
[00:11:06.080 --> 00:11:07.880]  利美記是講什麼的呢
[00:11:07.880 --> 00:11:11.280]  其實利美這群人是做什麼的呢
[00:11:11.280 --> 00:11:15.080]  利美這群人最重要做的工作
[00:11:15.080 --> 00:11:17.080]  就是保衛上帝的聖潔
[00:11:17.080 --> 00:11:19.280]  保衛上帝的聖潔
[00:11:19.280 --> 00:11:21.280]  其實也是在保衛你自己的性命的
[00:11:21.280 --> 00:11:23.280]  因為如果上帝的聖潔不保的話
[00:11:23.280 --> 00:11:24.280]  你就死了
[00:11:24.280 --> 00:11:27.280]  上帝的憤怒會在以色列人當中
[00:11:27.280 --> 00:11:30.280]  所以可拉作為一個利美人
[00:11:30.280 --> 00:11:32.880]  他的工作就是聖潔保衛師
[00:11:32.880 --> 00:11:35.280]  但是可拉沒有這麼做
[00:11:35.280 --> 00:11:36.680]  沒有的
[00:11:36.680 --> 00:11:38.280]  如果你想去查聖經
[00:11:38.280 --> 00:11:39.680]  可拉
[00:11:39.680 --> 00:11:41.880]  就不是在利美記出現的
[00:11:41.880 --> 00:11:43.080]  他在哪裡出現的
[00:11:43.080 --> 00:11:44.880]  在文素記出現的
[00:11:44.880 --> 00:11:46.880]  利美記是聖經第三本
[00:11:46.880 --> 00:11:48.880]  他不是第三本出現的
[00:11:48.880 --> 00:11:50.080]  他是第四本出現的
[00:11:50.080 --> 00:11:51.880]  第四本叫做文素記
[00:11:51.880 --> 00:11:54.280]  文素記是什麼呢
[00:11:54.280 --> 00:11:55.680]  如果用一句話
[00:11:55.680 --> 00:11:59.280]  去總結文素記的信息
[00:11:59.280 --> 00:12:01.680]  文素記就是在曠野裏面的叛逆
[00:12:01.680 --> 00:12:04.680]  所以可拉是壞人
[00:12:04.680 --> 00:12:06.080]  他是一個利美人
[00:12:06.080 --> 00:12:08.880]  他本來應該是做一個聖潔的保護者
[00:12:08.880 --> 00:12:14.680]  但是他做了一個在曠野裏面的叛逆者
[00:12:14.680 --> 00:12:16.080]  現在再想想
[00:12:16.080 --> 00:12:17.480]  為什麼我和你說可拉
[00:12:17.480 --> 00:12:19.480]  因為那個詩篇是誰寫的
[00:12:19.480 --> 00:12:20.880]  可拉的後裔寫的
[00:12:20.880 --> 00:12:21.880]  OK
[00:12:21.880 --> 00:12:22.880]  你先記住
[00:12:22.880 --> 00:12:24.280]  我現在想和你看看
[00:12:24.280 --> 00:12:26.480]  可拉做了些什麼
[00:12:27.480 --> 00:12:30.280]  文素記第十六章第一節這樣說
[00:12:30.280 --> 00:12:32.480]  利美的曾孫
[00:12:32.480 --> 00:12:35.680]  哥核的孫子
[00:12:35.680 --> 00:12:38.480]  以斯哈的兒子可拉
[00:12:38.480 --> 00:12:41.680]  大了以色列人中二百五十個領袖
[00:12:41.680 --> 00:12:45.280]  就是有名望從會眾中選出來的
[00:12:45.280 --> 00:12:48.880]  在摩西面前一同起來
[00:12:48.880 --> 00:12:51.680]  聚集攻擊摩西與阿倫
[00:12:51.680 --> 00:12:54.680]  沒有時間和你說很多背景的東西
[00:12:54.680 --> 00:12:55.680]  簡單來說
[00:12:55.880 --> 00:12:58.680]  你看看可拉是什麼關係
[00:12:58.680 --> 00:13:00.080]  是誰的曾孫
[00:13:00.080 --> 00:13:01.680]  利美
[00:13:01.680 --> 00:13:06.480]  你知不知道其實摩西和阿倫都是利美的曾孫
[00:13:06.480 --> 00:13:08.280]  所以他們是老表
[00:13:08.280 --> 00:13:10.880]  可拉做什麼呢
[00:13:10.880 --> 00:13:13.680]  如果你有機會回去看那段聖經
[00:13:13.680 --> 00:13:17.280]  可拉說摩西你太過分了
[00:13:17.280 --> 00:13:18.880]  其實我們都是利美人
[00:13:18.880 --> 00:13:20.680]  為什麼你要將自己抬得這麼高
[00:13:20.680 --> 00:13:22.880]  就是老表你厲害
[00:13:23.480 --> 00:13:28.080]  你以為大家都是表兄弟姊妹
[00:13:28.080 --> 00:13:30.080]  為什麼你要將自己抬得這麼高
[00:13:30.080 --> 00:13:32.080]  其實不是摩西將自己抬得高
[00:13:32.080 --> 00:13:35.280]  是上帝將摩西抬得高
[00:13:35.280 --> 00:13:36.080]  你明白嗎
[00:13:36.080 --> 00:13:40.080]  於是可拉就連同二百多個人
[00:13:40.080 --> 00:13:43.280]  其他的人去反摩西和阿倫
[00:13:43.280 --> 00:13:44.480]  那結果是什麼呢
[00:13:44.480 --> 00:13:46.880]  結果當然是被上帝所審判
[00:13:46.880 --> 00:13:49.680]  文素記第二十六章第九節
[00:13:49.680 --> 00:13:52.280]  說到可拉是怎樣被上帝所審判
[00:13:52.280 --> 00:13:57.080]  當可拉一夥的人向耀和華爭鬧的時候
[00:13:57.080 --> 00:14:00.280]  一起向摩西阿倫爭鬧
[00:14:00.280 --> 00:14:02.680]  他們就裂開
[00:14:02.680 --> 00:14:06.280]  吞了可拉一夥的人
[00:14:06.280 --> 00:14:09.680]  當時火焰滅了那二百五十個
[00:14:09.680 --> 00:14:12.080]  跟著可拉一起反叛的人
[00:14:12.080 --> 00:14:14.280]  他們就成為尷尬
[00:14:14.280 --> 00:14:16.480]  第十一節
[00:14:16.480 --> 00:14:18.080]  留意
[00:14:18.080 --> 00:14:20.280]  第十一節
[00:14:20.880 --> 00:14:24.080]  然而可拉的眾子可拉的後裔
[00:14:24.080 --> 00:14:24.880]  有沒有寫
[00:14:24.880 --> 00:14:26.680]  沒有死
[00:14:26.680 --> 00:14:27.280]  OK
[00:14:27.280 --> 00:14:28.280]  沒有死為什麼呢
[00:14:28.280 --> 00:14:29.280]  是不是他們是好人呢
[00:14:29.280 --> 00:14:32.080]  你可以這樣想像
[00:14:32.080 --> 00:14:34.080]  如果你是可拉的兒子
[00:14:34.080 --> 00:14:36.680]  那些家庭人
[00:14:36.680 --> 00:14:39.080]  大概你也是跟著他的
[00:14:39.080 --> 00:14:42.480]  當時其實這樣搞應該是抄家的
[00:14:42.480 --> 00:14:46.680]  但是上帝可能在審判可拉的當中
[00:14:46.680 --> 00:14:47.880]  你可以想像
[00:14:47.880 --> 00:14:49.480]  因為我們不知道
[00:14:49.480 --> 00:14:52.680]  可拉的子孫可能會馬上迴轉
[00:14:52.680 --> 00:14:58.880]  而上帝因著他的恩慈和憐憫
[00:14:58.880 --> 00:15:00.080]  恩典憐憫
[00:15:00.080 --> 00:15:03.280]  就沒有殺到可拉的眾子
[00:15:03.280 --> 00:15:05.080]  明白嗎
[00:15:05.080 --> 00:15:05.680]  OK
[00:15:05.680 --> 00:15:06.480]  不僅如此
[00:15:06.480 --> 00:15:09.280]  如果你保了他的命
[00:15:09.280 --> 00:15:10.680]  你也是廢了他的武功
[00:15:10.680 --> 00:15:14.880]  就是說從此以後可拉這一幫人的利尾人
[00:15:14.880 --> 00:15:17.880]  可能不可以再在聖殿裡面工作了
[00:15:17.880 --> 00:15:19.080]  你明白我的意思嗎
[00:15:19.480 --> 00:15:22.680]  你想一下以前的皇朝
[00:15:22.680 --> 00:15:26.080]  你父親嘗試謀朝篡位
[00:15:26.080 --> 00:15:28.680]  我不抄你家也送你去什麼
[00:15:28.680 --> 00:15:29.880]  邊疆
[00:15:29.880 --> 00:15:31.880]  我不會再留你在身邊的
[00:15:31.880 --> 00:15:32.480]  OK
[00:15:32.480 --> 00:15:35.480]  但是上帝不僅沒有抄他們家
[00:15:35.480 --> 00:15:39.280]  去歷代至上第26章的時候
[00:15:39.280 --> 00:15:44.280]  講到可拉的後裔成為聖殿的守門員
[00:15:44.280 --> 00:15:46.080]  這個不是懲罰
[00:15:47.080 --> 00:15:50.280]  這個是對他們極大的信任
[00:15:50.280 --> 00:15:52.480]  有一天有機會再跟你說
[00:15:52.480 --> 00:15:56.080]  為什麼在歷代至上出現是這麼重要的一件事
[00:15:56.080 --> 00:15:58.280]  就是這件很重要的事
[00:15:58.280 --> 00:16:02.480]  歷代至上第26章第一節這麼說
[00:16:02.480 --> 00:16:05.480]  當門口守衛的班次如下
[00:16:05.480 --> 00:16:09.280]  可拉族的子孫
[00:16:09.280 --> 00:16:10.280]  OK
[00:16:10.280 --> 00:16:11.480]  十九節
[00:16:11.480 --> 00:16:16.680]  以上是可拉子孫門口守衛的班次
[00:16:16.680 --> 00:16:19.080]  所以他不僅沒有被充軍
[00:16:19.080 --> 00:16:20.280]  去了外邊
[00:16:20.280 --> 00:16:23.680]  永遠不可以在上帝的聖殿裡面侍奉
[00:16:23.680 --> 00:16:27.280]  反而被他做一個很重要的工作
[00:16:27.280 --> 00:16:28.080]  就是守門
[00:16:28.080 --> 00:16:28.680]  OK
[00:16:28.680 --> 00:16:30.080]  我想你想一下
[00:16:30.080 --> 00:16:32.080]  可拉的後裔
[00:16:32.080 --> 00:16:35.080]  基本上全部都是洋過來的
[00:16:35.080 --> 00:16:37.080]  行不行?你明白嗎?
[00:16:37.080 --> 00:16:39.880]  他父親是壞人
[00:16:39.880 --> 00:16:42.880]  他們不應該被上帝所重用
[00:16:42.880 --> 00:16:45.280]  但是然而他被上帝重用
[00:16:45.280 --> 00:16:45.880]  OK
[00:16:45.880 --> 00:16:50.080]  而他們的迴轉被上帝所接納
[00:16:50.080 --> 00:16:50.680]  OK
[00:16:50.680 --> 00:16:54.480]  令他們成為聖殿的守門員
[00:16:54.480 --> 00:16:55.280]  OK
[00:16:55.280 --> 00:16:57.080]  那我想說什麼呢?
[00:16:57.080 --> 00:16:59.680]  聖殿重要的地方在哪裡?
[00:16:59.680 --> 00:17:04.880]  聖殿重要的地方就不是那個傅勵堂
[00:17:04.880 --> 00:17:06.680]  聖殿重要的地方
[00:17:06.680 --> 00:17:12.280]  聖殿不斷有動物在避境
[00:17:12.280 --> 00:17:13.880]  不斷有血流
[00:17:14.480 --> 00:17:17.080]  而這個流血是為了可以洗罪
[00:17:17.080 --> 00:17:17.880]  你明白嗎?
[00:17:17.880 --> 00:17:21.880]  那你現在可以明白為什麼在這個詩篇裡面
[00:17:21.880 --> 00:17:25.680]  可拉的後裔是這麼鍾情於聖殿的
[00:17:25.680 --> 00:17:28.880]  因為他們是待罪之身
[00:17:28.880 --> 00:17:31.880]  而上帝是接納他們
[00:17:31.880 --> 00:17:33.480]  他很愛這個聖殿
[00:17:33.480 --> 00:17:35.280]  不是因為聖殿很傅勵堂
[00:17:35.280 --> 00:17:36.680]  不是因為薪水好
[00:17:36.680 --> 00:17:39.480]  不是因為工作時間好
[00:17:39.480 --> 00:17:45.480]  而是因為聖殿讓他們記得上帝的恩典
[00:17:45.480 --> 00:17:52.480]  那你記得可拉的後裔是我們幹事同工的一個影子
