
[00:00:00.000 --> 00:00:04.160]  各位兄弟姐妹們,平安
[00:05:11.600 --> 00:05:13.920]  不要跟我說耶穌
[00:05:13.920 --> 00:05:18.000]  我聽過很多次的,我不知道你試過沒有
[00:05:18.000 --> 00:05:21.840]  那些叫我不要說的,我偏偏跟他說
[00:05:21.840 --> 00:05:26.960]  因為他不知道耶穌是何等美好,有機會就跟他說
[00:05:26.960 --> 00:05:32.080]  所以今天我們要特別去看這一段的經文
[00:05:32.080 --> 00:05:35.680]  提摩太后書,四章一節五節
[00:05:35.680 --> 00:05:38.880]  我們先來大家聽聽這段經文
[00:05:38.880 --> 00:05:46.560]  我在上帝面前並在將來審判沒人死人的基督耶穌面前
[00:05:46.560 --> 00:05:53.600]  憑著祂的顯然和耶穌的角度祝福你提摩太
[00:05:53.600 --> 00:05:57.200]  無要傳道,無論得時不得時
[00:05:57.200 --> 00:06:01.280]  總要專心,並用百般的忍耐
[00:06:01.280 --> 00:06:06.400]  各樣的教訓、責備人、警戒人、勸勉人
[00:06:06.400 --> 00:06:11.120]  因為時候要到,人必厭煩純正的道理
[00:06:11.120 --> 00:06:17.920]  以朵發養,就隨從自己的情慾爭添好些師傅
[00:06:17.920 --> 00:06:24.080]  並且掩耳不聽真道,偏向那些荒謬的言語
[00:06:24.080 --> 00:06:27.920]  你卻要凡事謹慎,忍受苦難
[00:06:27.920 --> 00:06:31.760]  作傳道的功夫,盡你的積分
[00:06:31.760 --> 00:06:34.320]  好了,五節經文
[00:06:34.320 --> 00:06:38.160]  五節的經文裏面是
[00:06:38.160 --> 00:06:45.600]  我們看一下有一幅圖畫,就是保羅和提摩太
[00:06:45.600 --> 00:06:49.920]  是保羅向年輕的提摩太所說的
[00:06:49.920 --> 00:06:52.880]  保羅在提摩太後書
[00:06:52.880 --> 00:07:00.560]  提摩太後書是被稱為保羅最後寫的一卷的書
[00:07:00.560 --> 00:07:03.360]  保羅當時困在羅馬的監獄
[00:07:03.360 --> 00:07:06.320]  他知道自己快要離開世界
[00:07:06.320 --> 00:07:09.760]  因為尼祿快要大開殺戒
[00:07:09.760 --> 00:07:13.360]  殺害那些基督徒,他知道
[00:07:13.360 --> 00:07:15.680]  所以他要培養提摩太
[00:07:15.680 --> 00:07:19.760]  你看看保羅的樣子和提摩太
[00:07:19.760 --> 00:07:24.880]  保羅是一種很父母的形象
[00:07:24.880 --> 00:07:27.440]  而提摩太很年輕
[00:07:27.440 --> 00:07:31.280]  你看到他目光是發光的
[00:07:31.280 --> 00:07:33.840]  很有前途的
[00:07:33.840 --> 00:07:38.960]  但是也有一點歇歇地
[00:07:38.960 --> 00:07:41.760]  他沒有保羅的那種勇猛
[00:07:41.760 --> 00:07:44.720]  所以保羅要培養他
[00:07:44.720 --> 00:07:49.200]  特別提醒他不要傳道
[00:07:49.200 --> 00:07:51.760]  經文的重點
[00:07:51.760 --> 00:07:55.600]  在五節裏面就有五個重點
[00:07:55.600 --> 00:07:58.160]  我們今天未必有時間
[00:07:58.160 --> 00:08:02.000]  說完這麼多的重點
[00:08:02.000 --> 00:08:04.800]  其中有一些可能我們要跳過的
[00:08:04.800 --> 00:08:08.400]  我把手錶放在我旁邊
[00:08:08.400 --> 00:08:10.960]  有鐘我有時也看不到
[00:08:10.960 --> 00:08:14.800]  現在好像遮住了鐘
[00:08:14.800 --> 00:08:17.360]  傳道的必要性
[00:08:17.360 --> 00:08:20.960]  第一,第二,傳道者的態度
[00:08:20.960 --> 00:08:27.600]  第三,傳道信息會對那個人有什麼作用
[00:08:27.600 --> 00:08:32.080]  第三,第四,傳道者的挑戰
[00:08:32.080 --> 00:08:37.840]  第五,第五節,傳道者的自首
[00:08:37.840 --> 00:08:42.960]  第四,第五這個部分會詳細一點
[00:08:42.960 --> 00:08:49.360]  很多時候我們要去傳道的時候
[00:08:49.360 --> 00:08:51.680]  有些人傳著傳著
[00:08:51.680 --> 00:08:54.160]  又被法輪功向他傳
[00:08:54.160 --> 00:08:56.000]  他去了法輪功
[00:08:56.000 --> 00:08:58.560]  有沒有搞錯?是有這樣的
[00:08:58.560 --> 00:09:01.360]  傳著傳著被人傳回
[00:09:01.360 --> 00:09:04.720]  想向魔門教傳給他
[00:09:04.720 --> 00:09:07.280]  他走了去魔門教
[00:09:07.280 --> 00:09:08.560]  又會這樣的
[00:09:08.560 --> 00:09:12.400]  因為他對神的道沒有深切的掌握
[00:09:12.400 --> 00:09:14.720]  很容易被人動搖的
[00:09:14.720 --> 00:09:19.680]  特別這個世紀是一個新世紀的年代
[00:09:19.680 --> 00:09:22.640]  也是新紀元運動
[00:09:22.640 --> 00:09:26.480]  新紀元宗教很興旺的時代
[00:09:26.480 --> 00:09:28.400]  不過不要緊
[00:09:28.400 --> 00:09:33.120]  在這個時代神又興起了有靈恩運動的
[00:09:33.120 --> 00:09:36.720]  他們很強調聖靈的工作
[00:09:36.720 --> 00:09:40.320]  這一班和傳道的工作
[00:09:40.320 --> 00:09:48.000]  所以神另外又興起了我們基督教的一些宗派
[00:09:48.000 --> 00:09:50.560]  而靈恩派又影響了
[00:09:50.560 --> 00:09:54.400]  聖公會、秦道會其他的宗派
[00:09:54.400 --> 00:10:00.800]  整個是興旺起來的
[00:10:00.800 --> 00:10:04.640]  我們先看提摩太的第一節
[00:10:04.640 --> 00:10:12.320]  我在上帝面前並在將來審判沒人死人的基督耶穌面前
[00:10:12.320 --> 00:10:18.720]  憑著祂的顯然和角度祝福你提摩太
[00:10:18.720 --> 00:10:22.560]  在神的面前很凝重的
[00:10:22.560 --> 00:10:28.960]  無緣無故你不會說在神的面前我說這些東西
[00:10:28.960 --> 00:10:31.520]  所以要提摩太特別注意
[00:10:31.520 --> 00:10:39.200]  然後祂說將來要審判沒人死人的基督耶穌面前
[00:10:39.200 --> 00:10:44.320]  再說耶穌基督的面前
[00:10:44.320 --> 00:10:50.720]  保羅相信那些活的人、死的人
[00:10:50.720 --> 00:10:54.560]  都會聽到祂現在說的話
[00:10:54.560 --> 00:10:57.120]  而且是在復活的耶穌面前
[00:10:57.120 --> 00:10:59.680]  憑著祂的顯然
[00:10:59.680 --> 00:11:03.520]  因為耶穌復活他又顯然跟著升天
[00:11:03.520 --> 00:11:05.820]  然後祂的角度
[00:11:05.820 --> 00:11:08.640]  耶穌不單止復活升天
[00:11:08.640 --> 00:11:12.480]  升天代表祂掌權
[00:11:12.480 --> 00:11:15.560]  就是說祂今天仍然在這個角度
[00:11:15.560 --> 00:11:17.600]  在這個世界裡面
[00:11:17.600 --> 00:11:19.400]  然後祝福你
[00:11:19.400 --> 00:11:21.440]  這個祝福你
[00:11:21.440 --> 00:11:24.240]  是一個很重要的名詞
[00:11:24.240 --> 00:11:28.620]  第一個意思就是上司指令下屬
[00:11:28.620 --> 00:11:32.720]  你老闆叫你工作你敢不敢不做呀各位
[00:11:32.720 --> 00:11:36.040]  聽炒就敢了
[00:11:36.040 --> 00:11:38.100]  一般都是這樣
[00:11:38.100 --> 00:11:39.880]  你不敢的
[00:11:39.880 --> 00:11:42.700]  這是指示我們的神
[00:11:42.700 --> 00:11:46.540]  是我們的主要我們去做什麼
[00:11:46.540 --> 00:11:48.340]  做這個傳道的工作
[00:11:48.340 --> 00:11:49.620]  第二
[00:11:49.620 --> 00:11:54.480]  就是祝福你的含有臨終交托
[00:11:54.480 --> 00:11:58.320]  因為保羅知道他在世時日無多
[00:11:58.320 --> 00:12:03.440]  他就算能夠做的時間都有限
[00:12:03.440 --> 00:12:05.240]  所以他要培訓
[00:12:05.240 --> 00:12:08.040]  培訓年輕的提摩太
[00:12:08.040 --> 00:12:12.920]  接他的手繼續傳道宣教的工作
[00:12:12.920 --> 00:12:16.500]  第二個名詞就是無要傳道
[00:12:16.500 --> 00:12:20.840]  無要這個字在中文英文都很難翻譯的
[00:12:20.840 --> 00:12:23.920]  它是含有一個迫切感
[00:12:23.920 --> 00:12:28.020]  和忍耐的心持久
[00:12:28.020 --> 00:12:30.840]  傳福音是要迫切的
[00:12:30.840 --> 00:12:35.180]  你常常有一個迫切 我要去傳道
[00:12:35.180 --> 00:12:39.800]  我如果有對象看到隔壁屋的人未信主
[00:12:39.800 --> 00:12:42.600]  我是不是應該向他傳福音呢
[00:12:42.600 --> 00:12:45.180]  你有一個迫切的心
[00:12:45.180 --> 00:12:48.000]  或者有些來我們教會的人
[00:12:48.000 --> 00:12:49.780]  還未信主的
[00:12:49.780 --> 00:12:53.620]  那你知道你就要看有沒有機會了
[00:12:53.620 --> 00:12:58.220]  忍耐就是傳道你會面對很多挑戰的
[00:12:58.220 --> 00:13:00.020]  可能你第一句人家說
[00:13:00.020 --> 00:13:02.320]  不要跟我說耶穌啊
[00:13:02.320 --> 00:13:04.380]  你已經堅持住了
[00:13:04.380 --> 00:13:08.480]  為什麼你要讓他這句話堅持住呢
[00:13:08.480 --> 00:13:10.520]  你要忍耐的
[00:13:10.520 --> 00:13:13.340]  可能你一次不行兩次
[00:13:13.340 --> 00:13:16.400]  我在香港有間教會
[00:13:16.400 --> 00:13:18.440]  就有一班人
[00:13:18.440 --> 00:13:24.320]  我差不多在教會到現在都有四、五十年了
[00:13:24.320 --> 00:13:26.640]  你知道我年紀不小
[00:13:26.640 --> 00:13:30.220]  我們那班群組的人
[00:13:30.220 --> 00:13:34.260]  我們就唯一一個一百歲都不死
[00:13:34.260 --> 00:13:36.100]  神給他有生命
[00:13:36.100 --> 00:13:37.640]  很精神
[00:13:37.640 --> 00:13:41.480]  但是他的子女全部信了主
[00:13:41.480 --> 00:13:42.500]  老婆都信了
[00:13:42.500 --> 00:13:44.040]  唯一他不信
[00:13:44.040 --> 00:13:48.640]  他的兒子就跟我們分享
[00:13:48.640 --> 00:13:50.180]  大家就覺得
[00:13:50.180 --> 00:13:53.520]  一定要鼓勵他信耶穌
[00:13:53.520 --> 00:13:57.860]  在上幾個月他曾經說信的
[00:13:57.860 --> 00:14:00.680]  但是信信他又說要再想想
[00:14:00.680 --> 00:14:03.760]  但是信了我們就想給他洗禮
[00:14:03.760 --> 00:14:06.320]  一百歲了是否把握機會
[00:14:06.320 --> 00:14:07.840]  但是他一天不入頭
[00:14:07.840 --> 00:14:09.900]  牧師都不敢動
[00:14:09.900 --> 00:14:14.500]  有些說等他快要死了
[00:14:14.500 --> 00:14:17.060]  我們又覺得這樣不是太好
[00:14:17.060 --> 00:14:21.160]  早些他快些肯洗禮就好了
[00:14:21.160 --> 00:14:23.720]  現在還在努力
[00:14:23.720 --> 00:14:25.780]  我這次回香港
[00:14:25.780 --> 00:14:29.620]  他們很開心我回香港
[00:14:29.620 --> 00:14:32.940]  成基想我在那裡幫他洗禮
[00:14:32.940 --> 00:14:36.020]  我說不行他要信耶穌
[00:14:36.020 --> 00:14:38.060]  我才能洗的
[00:14:38.060 --> 00:14:41.900]  所以還是繼續為他禱告
[00:14:41.900 --> 00:14:43.440]  他會不會信主呢
[00:14:43.440 --> 00:14:46.500]  我相信他一定會信的
[00:14:46.500 --> 00:14:49.840]  甚至不是等到臨終才來搞
[00:14:49.840 --> 00:14:51.620]  而是他真的會信
[00:14:51.620 --> 00:14:53.420]  因為他已經在動了
[00:14:53.420 --> 00:14:54.960]  第一個動就是
[00:14:54.960 --> 00:14:57.000]  他肯回教會
[00:14:57.000 --> 00:14:59.560]  帶到教會在主的裡面
[00:14:59.560 --> 00:15:02.380]  撒旦想工作都要走開一點
[00:15:02.380 --> 00:15:04.940]  真的無要迫切
[00:15:04.940 --> 00:15:06.740]  持久的傳道
[00:15:06.740 --> 00:15:08.800]  這個精神是需要的
[00:15:08.800 --> 00:15:11.340]  注意第三個關鍵字
[00:15:11.340 --> 00:15:13.660]  就是傳道那兩個字
[00:15:13.660 --> 00:15:16.980]  第一個傳道是宣告的意思
[00:15:16.980 --> 00:15:19.020]  宣告在聖經說
[00:15:19.020 --> 00:15:22.100]  就是皇帝頒布命令
[00:15:22.100 --> 00:15:25.440]  或者上帝有一些旨意
[00:15:25.440 --> 00:15:27.220]  他要跟人說
[00:15:27.220 --> 00:15:29.780]  在舊約都有的
[00:15:29.780 --> 00:15:31.320]  要宣告
[00:15:31.320 --> 00:15:33.860]  譬如耶穌基督要來了
[00:15:33.860 --> 00:15:39.300]  天使就向瑪利亞來宣告
[00:15:39.300 --> 00:15:43.840]  他要生的孩子將會是耶穌基督
[00:15:43.840 --> 00:15:45.380]  是舊世的主
[00:15:45.380 --> 00:15:47.420]  這個是宣告
[00:15:47.420 --> 00:15:49.220]  所以信耶穌的人
[00:15:49.220 --> 00:15:53.060]  我們去宣告主耶穌為我們降生
[00:15:53.060 --> 00:15:54.860]  主耶穌為我們死
[00:15:54.860 --> 00:15:56.900]  主耶穌為我們復活
[00:15:56.900 --> 00:15:59.460]  主耶穌為了赦免我們的罪
[00:15:59.460 --> 00:16:04.060]  讓我們和神和好這一個宣告
[00:16:04.060 --> 00:16:10.460]  傳道人在做宣告的一個很重要角色
[00:16:10.460 --> 00:16:17.120]  等於皇帝命令人一說聖旨道
[00:16:17.120 --> 00:16:22.760]  這就是代表了皇帝要說的話
[00:16:22.760 --> 00:16:24.040]  傳道人
[00:16:24.040 --> 00:16:26.080]  所以你說的要有道
[00:16:26.080 --> 00:16:28.900]  道是什麼?道是神的道
[00:16:28.900 --> 00:16:32.740]  神的道不單止是指祂的話
[00:16:32.740 --> 00:16:35.300]  神的道是指有道理的
[00:16:35.300 --> 00:16:36.580]  有道理的
[00:16:36.580 --> 00:16:39.900]  神創造天地萬物是有規律的
[00:16:39.900 --> 00:16:41.960]  規律就是一個道來的了
[00:16:41.960 --> 00:16:45.540]  神的救恩都有一個道理的
[00:16:45.540 --> 00:16:49.120]  懂不懂這些?
[00:16:49.120 --> 00:16:51.420]  外母給我的
[00:16:51.420 --> 00:16:55.020]  Ava他們努力砌五色珠
[00:16:55.020 --> 00:16:56.800]  然後用來傳福音的
[00:16:56.800 --> 00:16:57.820]  非常好
[00:16:57.820 --> 00:17:00.380]  五色珠裡面有道
[00:17:00.380 --> 00:17:01.920]  綠色代表什麼?
[00:17:01.920 --> 00:17:03.460]  神創造天地
[00:17:03.460 --> 00:17:05.500]  黑色代表人的罪
[00:17:05.500 --> 00:17:07.540]  紅色是什麼?
[00:17:07.540 --> 00:17:10.620]  請救了耶穌的保血
[00:17:10.620 --> 00:17:11.900]  白色是什麼?
[00:17:11.900 --> 00:17:12.920]  潔淨
[00:17:12.920 --> 00:17:14.200]  黃色是什麼?
[00:17:14.200 --> 00:17:16.760]  黃色就是相信神
[00:17:16.760 --> 00:17:18.040]  得到救恩
[00:17:18.040 --> 00:17:19.580]  好不好?
[00:17:19.580 --> 00:17:22.400]  裡面有個道
[00:17:22.400 --> 00:17:23.420]  各位
[00:17:23.420 --> 00:17:26.500]  那些邪教都有他們的道
[00:17:26.500 --> 00:17:28.800]  他們的道又好像不是道
[00:17:28.800 --> 00:17:31.360]  很多謬理的
[00:17:31.360 --> 00:17:32.640]  不是什麼的
[00:17:32.640 --> 00:17:34.180]  我一會兒再說
[00:17:34.180 --> 00:17:36.480]  所以我們是有道的
[00:17:36.480 --> 00:17:38.280]  為什麼道這麼重要?
[00:17:38.280 --> 00:17:41.340]  道種入人的心裡面
[00:17:41.340 --> 00:17:44.420]  就能夠成為道種
[00:17:44.420 --> 00:17:46.220]  道種好不好?
[00:17:46.220 --> 00:17:49.540]  道種不只是他明白了道
[00:17:49.540 --> 00:17:52.100]  他接受了這個道
[00:17:52.100 --> 00:17:56.460]  他直接相信這個道
[00:17:56.460 --> 00:17:59.540]  譬如我很相信耶穌愛我的
[00:17:59.540 --> 00:18:03.380]  有時候你對一些人
[00:18:03.380 --> 00:18:05.420]  我以前就覺得
[00:18:05.420 --> 00:18:07.220]  傻傻的那些人
[00:18:07.220 --> 00:18:08.460]  耶穌愛我
[00:18:08.460 --> 00:18:10.540]  我跟耶穌都三唔識七
[00:18:10.540 --> 00:18:12.860]  我第一次
[00:18:12.860 --> 00:18:14.380]  很小時候聽
[00:18:14.380 --> 00:18:17.460]  有個人跟我說耶穌愛我
[00:18:17.460 --> 00:18:20.260]  耶穌愛我我不會去的
[00:18:20.260 --> 00:18:24.360]  但是後來我依靠了耶穌
[00:18:24.360 --> 00:18:26.660]  這個耶穌愛我
[00:18:26.660 --> 00:18:28.960]  這個在我的內心裡
[00:18:28.960 --> 00:18:32.820]  然後後來我真的經歷過耶穌很多
[00:18:32.820 --> 00:18:36.140]  很多見證是耶穌愛我的
[00:18:36.140 --> 00:18:38.440]  這個道在我裡面
[00:18:38.440 --> 00:18:43.820]  神的話多數是指神的命令
[00:18:43.820 --> 00:18:45.860]  我們要怎樣怎樣
[00:18:45.860 --> 00:18:49.700]  然後道成肉身的耶穌
[00:18:49.700 --> 00:18:52.260]  耶穌也是神
[00:18:52.260 --> 00:18:54.820]  所以這個道就是你相信耶穌
[00:18:54.820 --> 00:18:56.100]  你信耶穌什麼?
[00:18:56.100 --> 00:18:59.180]  你信耶穌是神
[00:18:59.180 --> 00:19:02.240]  那些異端說耶穌不是神
[00:19:02.240 --> 00:19:05.820]  耶穌是先知來的最多
[00:19:05.820 --> 00:19:08.380]  耶穌是大師來的
[00:19:08.380 --> 00:19:09.660]  信了耶穌之外
[00:19:09.660 --> 00:19:11.980]  還可以信多幾個
[00:19:11.980 --> 00:19:15.040]  法輪功裡面都有耶穌的
[00:19:15.040 --> 00:19:17.340]  不是唯一是耶穌
[00:19:17.340 --> 00:19:20.160]  天道五教都說有基督教的
[00:19:20.160 --> 00:19:22.460]  不止是基督教的
[00:19:22.460 --> 00:19:24.760]  但是我們的神
[00:19:24.760 --> 00:19:27.580]  我們專一要信的那個是誰?
[00:19:27.580 --> 00:19:29.640]  就是一個耶穌基督
[00:19:29.640 --> 00:19:32.460]  和三為一體的神
[00:19:32.460 --> 00:19:33.720]  好了
[00:19:33.720 --> 00:19:35.260]  傳道
[00:19:35.260 --> 00:19:37.060]  傳道有什麼結果?
[00:19:37.060 --> 00:19:40.640]  傳道就是要讓人聽到福音
[00:19:40.640 --> 00:19:41.920]  福音是什麼?
[00:19:41.920 --> 00:19:45.000]  福音就是好消息來的
[00:19:45.000 --> 00:19:47.040]  好的消息
[00:19:47.040 --> 00:19:50.360]  耶穌來到世界要拯救我們
[00:19:50.360 --> 00:19:52.160]  這個世界是有神的
[00:19:52.160 --> 00:19:53.180]  有主的
[00:19:53.180 --> 00:19:54.720]  這個都是好消息
[00:19:54.720 --> 00:19:57.800]  好消息是會叫人的生命
[00:19:57.800 --> 00:19:59.580]  正確健康的
[00:19:59.580 --> 00:20:01.880]  是成長的
[00:20:01.880 --> 00:20:02.660]  好了
[00:20:02.660 --> 00:20:06.240]  傳道也不單單是傳福音的
[00:20:06.240 --> 00:20:08.800]  讓人得到福音的時候
[00:20:08.800 --> 00:20:12.900]  一個人他就能夠得到拯救了
[00:20:12.900 --> 00:20:15.980]  然後他會有新的生命了
[00:20:15.980 --> 00:20:18.280]  然後他還有一個身份
[00:20:18.280 --> 00:20:20.580]  他就是基督的門徒
[00:20:20.580 --> 00:20:23.660]  或者天父的兒女
[00:20:23.660 --> 00:20:25.720]  以前未信神之前
[00:20:25.720 --> 00:20:29.040]  我不知道神是我的父親來的
[00:20:29.040 --> 00:20:30.580]  但是信了之後
[00:20:30.580 --> 00:20:34.920]  我發覺我創造我的那個是神
[00:20:34.920 --> 00:20:39.540]  他是我的父來的
[00:20:39.540 --> 00:20:40.300]  好
[00:20:40.300 --> 00:20:42.860]  傳道者的態度
[00:20:42.860 --> 00:20:43.980]  在這裡就說
[00:20:43.980 --> 00:20:48.020]  無要傳道 無論得時不得時
[00:20:48.020 --> 00:20:50.320]  無論得時不得時
[00:20:50.320 --> 00:20:51.600]  總要專心
[00:20:51.600 --> 00:20:55.500]  又要用百般忍耐 教訓 擇備
[00:20:55.500 --> 00:20:57.760]  警戒人 勸勉人
[00:20:57.760 --> 00:20:59.800]  把握任何時機
[00:20:59.800 --> 00:21:03.140]  無論得時不得時
[00:21:03.140 --> 00:21:05.680]  得時就是好的時機
[00:21:05.680 --> 00:21:07.740]  就算不是好的時機
[00:21:07.740 --> 00:21:12.600]  但是你發覺神有呼召你
[00:21:12.600 --> 00:21:16.380]  向有一些人去傳福音
[00:21:16.380 --> 00:21:17.660]  去傳道
[00:21:17.660 --> 00:21:21.560]  你就要把握機會去做了
[00:21:21.560 --> 00:21:24.120]  你以為不行嗎?
[00:21:24.120 --> 00:21:26.420]  不一定的
[00:21:26.420 --> 00:21:28.980]  我自己有很多這些見證的
[00:21:28.980 --> 00:21:30.520]  但是沒有時間
[00:21:30.520 --> 00:21:32.320]  我只是說1984年
[00:21:32.320 --> 00:21:35.900]  我剛剛當了傳道人一年左右
[00:21:35.900 --> 00:21:39.480]  我媽媽就很喜歡
[00:21:39.480 --> 00:21:45.620]  她自己看到有些福音對象就介紹給我
[00:21:45.620 --> 00:21:48.440]  我很聽她的話
[00:21:48.440 --> 00:21:52.020]  大家都知道她經常介紹我去驅魔
[00:21:52.020 --> 00:21:53.820]  我這裡不說了
[00:21:53.820 --> 00:21:57.140]  我不是只是驅魔的
[00:21:57.140 --> 00:22:02.520]  那次我媽媽要我去九龍的法國醫院
[00:22:02.520 --> 00:22:05.340]  姓什麼醫院
[00:22:05.340 --> 00:22:07.900]  天主教
[00:22:07.900 --> 00:22:11.220]  我忘記了聽不到
[00:22:11.220 --> 00:22:15.840]  我就去向我的同父異母
[00:22:15.840 --> 00:22:18.920]  同父異母的弟弟
[00:22:18.920 --> 00:22:25.300]  當時他發現患了18歲左右
[00:22:25.300 --> 00:22:29.660]  發現患了腦癌
[00:22:29.660 --> 00:22:33.500]  他在醫治的期間
[00:22:33.500 --> 00:22:37.340]  在醫院醫治的期間突然間惡化
[00:22:37.340 --> 00:22:45.020]  醫生半夜都不來
[00:22:45.020 --> 00:22:52.700]  結果他好像大概過了一整晚
[00:22:52.700 --> 00:22:54.740]  總之一整晚都沒有來
[00:22:54.740 --> 00:22:57.560]  因為他的延遲
[00:22:57.560 --> 00:22:59.860]  就沒有辦法救得了他
[00:22:59.860 --> 00:23:01.660]  但是我去的時間
[00:23:01.660 --> 00:23:03.700]  醫生已經看了
[00:23:03.700 --> 00:23:07.540]  或者說他很快就不行了
[00:23:07.540 --> 00:23:10.100]  我媽媽知道就通知我
[00:23:10.100 --> 00:23:12.660]  我當時就不是很想去
[00:23:12.660 --> 00:23:15.480]  因為我一去就嚇壞我弟弟
[00:23:15.480 --> 00:23:17.020]  你死定了
[00:23:17.020 --> 00:23:19.560]  找個傳道人哥哥來
[00:23:19.560 --> 00:23:21.620]  當然是給你送終
[00:23:21.620 --> 00:23:25.460]  所以我心想不如我不要去了
[00:23:25.460 --> 00:23:27.000]  後來想想
[00:23:27.000 --> 00:23:32.380]  他這個時間可能也都會知道自己不行了
