
[00:00:00.000 --> 00:00:01.580]  大英姊妹晚安
[00:05:33.860 --> 00:05:36.360]  其實在世界未信耶穌之前
[00:05:36.360 --> 00:05:39.860]  宗教觀念哲學思想
[00:05:39.860 --> 00:05:41.860]  完全控制了
[00:05:41.860 --> 00:05:43.860]  所以保羅說得很好
[00:05:43.860 --> 00:05:46.860]  有人在基督裡怎麼樣
[00:05:46.860 --> 00:05:48.860]  他就是新造的人
[00:05:48.860 --> 00:05:50.360]  他馬上說了一句
[00:05:50.360 --> 00:05:52.360]  舊事已過都變成什麼
[00:05:52.360 --> 00:05:53.860]  新的了
[00:05:53.860 --> 00:05:55.860]  所以今天我們跟隨耶穌
[00:05:55.860 --> 00:05:56.860]  為什麼這麼困難
[00:05:56.860 --> 00:06:00.860]  因為過去困住我們
[00:06:00.860 --> 00:06:03.360]  困住我們過去的世界思想
[00:06:03.360 --> 00:06:05.860]  還未放得低下來
[00:06:05.860 --> 00:06:08.360]  所以上帝很好的禁令
[00:06:08.360 --> 00:06:10.360]  容許旁邊的人提醒我們
[00:06:10.360 --> 00:06:12.360]  所以我最欣賞什麼你知道嗎
[00:06:12.360 --> 00:06:14.360]  我最欣賞一種人
[00:06:14.360 --> 00:06:17.360]  敬拜得我覺得他最像基督徒
[00:06:17.360 --> 00:06:20.360]  知道哪一種人嗎
[00:06:20.360 --> 00:06:26.360]  就是每逢星期三星期六都出現的
[00:06:26.360 --> 00:06:29.360]  就是馬迷
[00:06:29.360 --> 00:06:31.360]  為什麼
[00:06:31.360 --> 00:06:33.360]  馬迷不簡單
[00:06:33.360 --> 00:06:35.360]  你知道馬迷他有一本經
[00:06:35.360 --> 00:06:37.360]  叫什麼經
[00:06:37.360 --> 00:06:38.360]  馬經
[00:06:38.360 --> 00:06:40.360]  他做不做靈修
[00:06:40.360 --> 00:06:42.360]  多利
[00:06:42.360 --> 00:06:46.360]  他每天跑去馬場做什麼
[00:06:46.360 --> 00:06:48.360]  他study
[00:06:48.360 --> 00:06:49.360]  還要怎樣
[00:06:49.360 --> 00:06:51.360]  有碌屎的
[00:06:51.360 --> 00:06:53.360]  吃完碌屎之後做什麼
[00:06:53.360 --> 00:06:55.360]  然後去茶樓做什麼
[00:06:55.360 --> 00:06:58.360]  交換碌屎
[00:06:58.360 --> 00:07:00.360]  你看他多虔誠
[00:07:00.360 --> 00:07:03.360]  他們的生命
[00:07:03.360 --> 00:07:05.360]  他們的生命
[00:07:05.360 --> 00:07:07.360]  每天都想著去馬場做什麼
[00:07:07.360 --> 00:07:08.360]  為什麼這麼清楚
[00:07:08.360 --> 00:07:10.360]  因為我很喜歡朱福音
[00:07:10.360 --> 00:07:12.360]  我很喜歡跟那些 non-christians
[00:07:12.360 --> 00:07:14.360]  吃一頓早餐
[00:07:14.360 --> 00:07:15.360]  吃一頓午餐
[00:07:15.360 --> 00:07:16.360]  吃一頓晚餐
[00:07:16.360 --> 00:07:17.360]  有機會
[00:07:17.360 --> 00:07:19.360]  你知道跟那些 non-christians 吃東西
[00:07:19.360 --> 00:07:21.360]  特別是勞工界
[00:07:21.360 --> 00:07:23.360]  每天吃早餐他一定說
[00:07:23.360 --> 00:07:25.360]  什麼橙
[00:07:25.360 --> 00:07:27.360]  第一句就橙我
[00:07:27.360 --> 00:07:30.360]  然後說 哎呀 昨天那隻什麼
[00:07:30.360 --> 00:07:31.360]  壞了
[00:07:31.360 --> 00:07:33.360]  其實我不知道在說什麼
[00:07:33.360 --> 00:07:35.360]  你看他
[00:07:35.360 --> 00:07:37.360]  如果基督徒一見面就說
[00:07:37.360 --> 00:07:39.360]  上帝如何帶領我們
[00:07:39.360 --> 00:07:40.360]  你會多開心
[00:07:40.360 --> 00:07:41.360]  我跟大家說
[00:07:41.360 --> 00:07:43.360]  其實今天就是這樣
[00:07:43.360 --> 00:07:45.360]  我們整個基督徒的生命
[00:07:45.360 --> 00:07:48.360]  很多時候還在給以前那些
[00:07:48.360 --> 00:07:50.360]  宗教觀念
[00:07:50.360 --> 00:07:52.360]  我跟大家說什麼叫宗教
[00:07:52.360 --> 00:07:53.360]  為什麼我不會把宗教
[00:07:53.360 --> 00:07:55.360]  放在基督教的信仰
[00:07:55.360 --> 00:07:58.360]  因為基督教信仰
[00:07:58.360 --> 00:08:01.360]  宗教的定義
[00:08:01.360 --> 00:08:02.360]  就是人
[00:08:02.360 --> 00:08:03.360]  聽著
[00:08:03.360 --> 00:08:06.360]  是人想出來的一套方法
[00:08:06.360 --> 00:08:08.360]  如何找神
[00:08:08.360 --> 00:08:09.360]  所以令到我們
[00:08:09.360 --> 00:08:11.360]  當我們找到神的時候
[00:08:11.360 --> 00:08:12.360]  所謂
[00:08:12.360 --> 00:08:14.360]  令我們心安理得
[00:08:14.360 --> 00:08:16.360]  你看今天人為什麼這麼辛苦
[00:08:16.360 --> 00:08:18.360]  在其他宗教工作
[00:08:18.360 --> 00:08:20.360]  想做好事
[00:08:20.360 --> 00:08:21.360]  為了什麼事
[00:08:21.360 --> 00:08:24.360]  就是希望可以有心安理得
[00:08:24.360 --> 00:08:25.360]  跟大家說
[00:08:25.360 --> 00:08:27.360]  我們基督徒不是心安理得
[00:08:27.360 --> 00:08:30.360]  是心靈安康
[00:08:30.360 --> 00:08:31.360]  我跟大家說
[00:08:31.360 --> 00:08:34.360]  哪個比較重要
[00:08:34.360 --> 00:08:37.360]  你今天身體不適是什麼原因
[00:08:37.360 --> 00:08:39.360]  大家想想
[00:08:39.360 --> 00:08:41.360]  雖然上帝很愛我們頂子妹
[00:08:41.360 --> 00:08:43.360]  所以你看今天我們說
[00:08:43.360 --> 00:08:44.360]  詩歌敬拜
[00:08:44.360 --> 00:08:46.360]  詩篇第一篇
[00:08:46.360 --> 00:08:48.360]  希伯來人的敬拜詩歌
[00:08:48.360 --> 00:08:49.360]  說什麼
[00:08:49.360 --> 00:08:52.360]  記不記得第一句說什麼
[00:08:52.360 --> 00:08:58.360]  不從惡人的計謀
[00:08:58.360 --> 00:08:59.360]  跟著呢
[00:08:59.360 --> 00:09:02.360]  不站罪人的道路
[00:09:02.360 --> 00:09:04.360]  多謝你提醒我
[00:09:04.360 --> 00:09:07.360]  不坐薛萬仁的座位
[00:09:07.360 --> 00:09:08.360]  哎呀
[00:09:08.360 --> 00:09:09.360]  大家想想
[00:09:09.360 --> 00:09:11.360]  你有沒有想過這是什麼
[00:09:11.360 --> 00:09:13.360]  我稱這個叫什麼
[00:09:13.360 --> 00:09:15.360]  世界教壞我們的方法
[00:09:15.360 --> 00:09:18.360]  叫做學壞三部曲
[00:09:18.360 --> 00:09:19.360]  你留心
[00:09:19.360 --> 00:09:20.360]  你不是經常在學壞之前
[00:09:20.360 --> 00:09:22.360]  你一定聽到一些東西
[00:09:22.360 --> 00:09:24.360]  想去看看發生什麼事
[00:09:24.360 --> 00:09:25.360]  是不是
[00:09:25.360 --> 00:09:26.360]  你不想走
[00:09:26.360 --> 00:09:27.360]  你試著走
[00:09:27.360 --> 00:09:29.360]  這個花園街
[00:09:29.360 --> 00:09:30.360]  你一去到街頭
[00:09:30.360 --> 00:09:31.360]  或者街尾就
[00:09:31.360 --> 00:09:32.360]  哎
[00:09:32.360 --> 00:09:33.360]  過來看
[00:09:33.360 --> 00:09:34.360]  好東西
[00:09:34.360 --> 00:09:36.360]  你聽到有正事
[00:09:36.360 --> 00:09:37.360]  你怎樣
[00:09:37.360 --> 00:09:38.360]  你就開始
[00:09:38.360 --> 00:09:40.360]  走過去
[00:09:40.360 --> 00:09:41.360]  站著看東西
[00:09:41.360 --> 00:09:42.360]  是不是
[00:09:42.360 --> 00:09:43.360]  看完東西之後
[00:09:43.360 --> 00:09:46.360]  你就坐下付錢
[00:09:46.360 --> 00:09:47.360]  學壞三部曲
[00:09:47.360 --> 00:09:48.360]  買完回去之後
[00:09:48.360 --> 00:09:49.360]  哎呀
[00:09:49.360 --> 00:09:51.360]  原來那條褲子是穿孔的
[00:09:51.360 --> 00:09:52.360]  我試過了
[00:09:52.360 --> 00:09:54.360]  我在鴨寮街就是這樣
[00:09:54.360 --> 00:09:55.360]  是不是
[00:09:55.360 --> 00:09:56.360]  哎呀
[00:09:56.360 --> 00:09:57.360]  五元雞
[00:09:57.360 --> 00:09:58.360]  三桶
[00:09:58.360 --> 00:09:59.360]  五桶
[00:09:59.360 --> 00:10:01.360]  那些膠水
[00:10:01.360 --> 00:10:02.360]  抵不抵
[00:10:02.360 --> 00:10:03.360]  當然抵
[00:10:03.360 --> 00:10:04.360]  漲卜卜的
[00:10:04.360 --> 00:10:05.360]  我見它
[00:10:05.360 --> 00:10:06.360]  買吧
[00:10:06.360 --> 00:10:07.360]  我打算買回去試試
[00:10:07.360 --> 00:10:08.360]  誰知一按第一桶
[00:10:08.360 --> 00:10:10.360]  一按扁了
[00:10:10.360 --> 00:10:11.360]  第二桶又扁
[00:10:11.360 --> 00:10:12.360]  如是者
[00:10:12.360 --> 00:10:13.360]  一二三四
[00:10:13.360 --> 00:10:14.360]  全扁了
[00:10:14.360 --> 00:10:15.360]  就給人找人老襯
[00:10:15.360 --> 00:10:16.360]  我就記起這段經文
[00:10:16.360 --> 00:10:17.360]  不從惡人計謀
[00:10:17.360 --> 00:10:18.360]  不站罪人的道路
[00:10:18.360 --> 00:10:19.360]  不作屍
[00:10:19.360 --> 00:10:20.360]  賣人的座位
[00:10:20.360 --> 00:10:21.360]  學壞三部曲
[00:10:21.360 --> 00:10:22.360]  很多時就是這樣
[00:10:22.360 --> 00:10:23.360]  弟兄姊妹
[00:10:23.360 --> 00:10:24.360]  所以你看
[00:10:24.360 --> 00:10:26.360]  他說今天你想敬拜神
[00:10:26.360 --> 00:10:28.360]  親愛的弟兄姊妹們
[00:10:28.360 --> 00:10:30.360]  第一件事
[00:10:30.360 --> 00:10:32.360]  要 unlearn
[00:10:32.360 --> 00:10:33.360]  即是我經常跟大家說
[00:10:33.360 --> 00:10:34.360]  一瓶水
[00:10:34.360 --> 00:10:35.360]  你想裝回新水
[00:10:35.360 --> 00:10:37.360]  你才會怎樣
[00:10:37.360 --> 00:10:38.360]  倒掉舊水
[00:10:38.360 --> 00:10:39.360]  所以很有趣
[00:10:39.360 --> 00:10:41.360]  第一篇開始
[00:10:41.360 --> 00:10:44.360]  他不是說一些正面的東西
[00:10:44.360 --> 00:10:46.360]  先說一些負面的東西
[00:10:46.360 --> 00:10:47.360]  倒掉
[00:10:47.360 --> 00:10:48.360]  不要被那些根除
[00:10:48.360 --> 00:10:49.360]  不要被那些影響我們
[00:10:49.360 --> 00:10:52.360]  為喜愛爺和華的律法
[00:10:52.360 --> 00:10:53.360]  怎樣
[00:10:53.360 --> 00:10:55.360]  精彩
[00:10:55.360 --> 00:10:57.360]  晝夜思想
[00:10:57.360 --> 00:11:02.360]  借人便為有福
[00:11:02.360 --> 00:11:04.360]  為什麼要晝夜思想
[00:11:04.360 --> 00:11:05.360]  其實我起初也不明白這句話
[00:11:05.360 --> 00:11:07.360]  為什麼要晝夜思想呢
[00:11:07.360 --> 00:11:09.360]  因為我有少少佛教的背景
[00:11:09.360 --> 00:11:10.360]  因為我祖母
[00:11:10.360 --> 00:11:13.360]  很忠誠地佛教
[00:11:13.360 --> 00:11:15.360]  所以她差不多二十四小時
[00:11:15.360 --> 00:11:18.360]  一起床就坐在那裡
[00:11:18.360 --> 00:11:19.360]  所以我誤會了
[00:11:19.360 --> 00:11:21.360]  這就是晝夜思想
[00:11:21.360 --> 00:11:23.360]  我沒理由這樣
[00:11:23.360 --> 00:11:25.360]  沒來教這樣晝夜思想的
[00:11:25.360 --> 00:11:26.360]  後來我明白
[00:11:26.360 --> 00:11:27.360]  領子們
[00:11:27.360 --> 00:11:28.360]  你看第一節
[00:11:28.360 --> 00:11:30.360]  不從不暫不坐
[00:11:30.360 --> 00:11:32.360]  當我們喜好一件事之後
[00:11:32.360 --> 00:11:36.360]  你用多少時間去想那件事
[00:11:36.360 --> 00:11:38.360]  一天夠不夠
[00:11:38.360 --> 00:11:39.360]  有時候不止
[00:11:39.360 --> 00:11:41.360]  不斷在想
[00:11:41.360 --> 00:11:42.360]  所以上帝厲害
[00:11:42.360 --> 00:11:44.360]  所以他在第二節就說
[00:11:44.360 --> 00:11:46.360]  要晝夜思想對抗
[00:11:46.360 --> 00:11:49.360]  你想不學那些不等死的事
[00:11:49.360 --> 00:11:50.360]  你要晝夜思想
[00:11:50.360 --> 00:11:53.360]  倚靠爺和華
[00:11:53.360 --> 00:11:55.360]  我們才能夠頂得住
[00:11:55.360 --> 00:11:58.360]  那些世界給我們的教導
[00:11:58.360 --> 00:11:59.360]  我開始
[00:11:59.360 --> 00:12:00.360]  當然年紀大了
[00:12:00.360 --> 00:12:01.360]  開始明白這些道理
[00:12:01.360 --> 00:12:02.360]  所以頂子們
[00:12:02.360 --> 00:12:03.360]  所以原來
[00:12:03.360 --> 00:12:04.360]  上帝告訴我
[00:12:04.360 --> 00:12:06.360]  今天他來這世界是找我們
[00:12:06.360 --> 00:12:07.360]  所以我很欣賞
[00:12:07.360 --> 00:12:08.360]  上星期
[00:12:08.360 --> 00:12:10.360]  你們剛才的報告
[00:12:10.360 --> 00:12:12.360]  牧師跟我們報告的東西
[00:12:12.360 --> 00:12:14.360]  我其實心裡很感恩
[00:12:14.360 --> 00:12:18.360]  這間教會這麼著重傳福音
[00:12:18.360 --> 00:12:19.360]  so important
[00:12:19.360 --> 00:12:20.360]  因為為什麼傳福音
[00:12:20.360 --> 00:12:21.360]  頂子們
[00:12:21.360 --> 00:12:23.360]  不是單單是聖祭
[00:12:23.360 --> 00:12:25.360]  說你們要傳福音
[00:12:25.360 --> 00:12:27.360]  其實 more than that
[00:12:27.360 --> 00:12:29.360]  因為如果我們不傳福音的話
[00:12:29.360 --> 00:12:30.360]  我們的同胞
[00:12:30.360 --> 00:12:33.360]  怎樣懂得去敬拜神
[00:12:33.360 --> 00:12:34.360]  很出名的報道家
[00:12:34.360 --> 00:12:35.360]  Louis Palau
[00:12:35.360 --> 00:12:36.360]  有次有人問他
[00:12:36.360 --> 00:12:37.360]  為什麼你在南美
[00:12:37.360 --> 00:12:38.360]  這麼辛苦來到美國
[00:12:38.360 --> 00:12:40.360]  為什麼你還要回到南美洲
[00:12:40.360 --> 00:12:41.360]  做什麼事
[00:12:41.360 --> 00:12:42.360]  他說如果我不回香港
[00:12:42.360 --> 00:12:43.360]  他們傳福音
[00:12:43.360 --> 00:12:44.360]  我的同胞
[00:12:44.360 --> 00:12:48.360]  怎樣可以懂得去敬拜上帝
[00:12:48.360 --> 00:12:49.360]  頂子們
[00:12:49.360 --> 00:12:50.360]  大家看看
[00:12:50.360 --> 00:12:51.360]  是不是現在外面
[00:12:51.360 --> 00:12:52.360]  很多人都在敬拜
[00:12:52.360 --> 00:12:53.360]  很多很多其他東西
[00:12:53.360 --> 00:12:55.360]  偏偏就是
[00:12:55.360 --> 00:12:57.360]  他們不懂得去敬拜神
[00:12:57.360 --> 00:12:59.360]  所以為什麼生命這麼可憐
[00:12:59.360 --> 00:13:02.360]  為什麼生活這麼慘呢
[00:13:02.360 --> 00:13:04.360]  中國人其實很明白這個道理
[00:13:04.360 --> 00:13:05.360]  中國人怎麼說
[00:13:05.360 --> 00:13:10.360]  人生不如意的事多少
[00:13:10.360 --> 00:13:12.360]  耶穌還加了一句
[00:13:12.360 --> 00:13:14.360]  在世上
[00:13:14.360 --> 00:13:19.360]  你們有100%苦難
[00:13:19.360 --> 00:13:20.360]  只不過是耶穌再說一句
[00:13:20.360 --> 00:13:21.360]  幸好沒有停下來
[00:13:21.360 --> 00:13:24.360]  停下來真的大吉利事
[00:13:24.360 --> 00:13:25.360]  比外面還慘
[00:13:25.360 --> 00:13:27.360]  外面都是十之八九
[00:13:27.360 --> 00:13:28.360]  但是我們耶穌很厲害
[00:13:28.360 --> 00:13:29.360]  祂說
[00:13:29.360 --> 00:13:30.360]  Must be of good cheer
[00:13:30.360 --> 00:13:31.360]  祂說你不要放心
[00:13:31.360 --> 00:13:33.360]  我喜歡中文翻譯
[00:13:33.360 --> 00:13:35.360]  因為放心對我們來說什麼意思
[00:13:35.360 --> 00:13:39.360]  你可以放下心頭大石
[00:13:39.360 --> 00:13:41.360]  因為我已經勝過世界
[00:13:41.360 --> 00:13:42.360]  頂子們
[00:13:42.360 --> 00:13:43.360]  所以你記不記得
[00:13:43.360 --> 00:13:44.360]  菩羅怎麼說
[00:13:44.360 --> 00:13:45.360]  說你要考慮耶穌為主
[00:13:45.360 --> 00:13:46.360]  這下面一句很重要
[00:13:46.360 --> 00:13:49.360]  心裡信神叫他從什麼
[00:13:49.360 --> 00:13:52.360]  死裡復活
[00:13:52.360 --> 00:13:54.360]  這就是基督教的厲害地方
[00:13:54.360 --> 00:13:55.360]  我們的信仰
[00:13:55.360 --> 00:13:56.360]  今天我們要復仕
[00:13:56.360 --> 00:13:57.360]  我們敬拜這位神
[00:13:57.360 --> 00:13:59.360]  是一位復活的主
[00:13:59.360 --> 00:14:00.360]  頂子們
[00:14:00.360 --> 00:14:01.360]  人最驚的是什麼
[00:14:01.360 --> 00:14:05.360]  過去這三年COVID-19
[00:14:05.360 --> 00:14:07.360]  你都看到有多少人死了
[00:14:07.360 --> 00:14:10.360]  我們人生最怕就是面對死亡
[00:14:10.360 --> 00:14:11.360]  但是耶穌基督
[00:14:11.360 --> 00:14:13.360]  來這世界就幫我們面對這件事
[00:14:13.360 --> 00:14:15.360]  我們不需要
[00:14:15.360 --> 00:14:18.360]  我們的死亡其實是睡覺
[00:14:18.360 --> 00:14:20.360]  因為很快就會起床
[00:14:20.360 --> 00:14:21.360]  我們每晚都睡覺
[00:14:21.360 --> 00:14:22.360]  難道你因為怕死
[00:14:22.360 --> 00:14:24.360]  所以每晚都不睡覺
[00:14:24.360 --> 00:14:25.360]  不會的
[00:14:25.360 --> 00:14:27.360]  所以頂子們
[00:14:27.360 --> 00:14:29.360]  原來是功好
[00:14:29.360 --> 00:14:32.360]  所以聖經一開始
[00:14:32.360 --> 00:14:35.360]  今天我們敬拜神
[00:14:35.360 --> 00:14:37.360]  第一件事就是
[00:14:37.360 --> 00:14:40.360]  為喜愛耶和華的律法
[00:14:40.360 --> 00:14:43.360]  晝夜思上
[00:14:43.360 --> 00:14:46.360]  意思就是我們要學習去依靠神
[00:14:46.360 --> 00:14:48.360]  我欣賞剛才Nelson帶領我們
[00:14:48.360 --> 00:14:50.360]  唱詩歌的時候
[00:14:50.360 --> 00:14:53.360]  你看看裡面的歌詞
[00:14:53.360 --> 00:14:55.360]  講到我們怎樣
[00:14:55.360 --> 00:14:57.360]  來真的靠著神
[00:14:57.360 --> 00:14:58.360]  依靠祂
[00:14:58.360 --> 00:14:59.360]  去渡過每一天
[00:14:59.360 --> 00:15:01.360]  欣賞祂說不單止星期日
