
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,你好!
[00:07:28.000 --> 00:07:32.000]  第二天他們從伯大利又走回耶路撒冷
[00:07:32.000 --> 00:07:37.000]  在路上見到一棵無花果樹
[00:07:37.000 --> 00:07:40.000]  這是第一段的經文
[00:07:40.000 --> 00:07:45.000]  這個記載裡面引起很多人很疑惑
[00:07:45.000 --> 00:07:48.000]  包括了不信耶穌的人
[00:07:48.000 --> 00:07:52.000]  都用這段經文來攻擊基督徒
[00:07:52.000 --> 00:07:56.000]  我不知道大家有沒有聽過一個英國哲學家
[00:07:56.000 --> 00:07:58.000]  和一個數學家叫羅素
[00:07:58.000 --> 00:07:59.000]  他寫了一本書
[00:07:59.000 --> 00:08:02.000]  他說我為什麼不是基督徒
[00:08:02.000 --> 00:08:05.000]  他列了為什麼他不信成為基督徒的原因
[00:08:05.000 --> 00:08:06.000]  其中一個原因就是說
[00:08:06.000 --> 00:08:11.000]  為什麼耶穌無緣無故弄死那棵無花果樹
[00:08:11.000 --> 00:08:13.000]  從今天的數學來講又不環保
[00:08:13.000 --> 00:08:14.000]  又沒有什麼意義
[00:08:14.000 --> 00:08:17.000]  耶穌所有神蹟都似乎正面是幫助人的
[00:08:17.000 --> 00:08:18.000]  有病得醫治
[00:08:18.000 --> 00:08:20.000]  有鬼的被趕出
[00:08:20.000 --> 00:08:24.000]  還有有人有需要的時間能夠得到扶持
[00:08:24.000 --> 00:08:27.000]  但是弄死這棵樹有什麼價值呢
[00:08:27.000 --> 00:08:28.000]  不知道大家有沒有想過這個問題
[00:08:28.000 --> 00:08:31.000]  讀聖經的時候會不會同樣有這個問題
[00:08:31.000 --> 00:08:34.000]  所以一些不信的人就提出
[00:08:34.000 --> 00:08:40.000]  你看耶穌做了一件非常沒有道理和沒有意義的事情
[00:08:40.000 --> 00:08:44.000]  這個問題不單單是教外的人用來攻擊基督徒
[00:08:44.000 --> 00:08:46.000]  在教內的人
[00:08:46.000 --> 00:08:50.000]  有一個相信大家有機會看到他的識經書的人
[00:08:50.000 --> 00:08:52.000]  叫做巴赫萊 William Barclay
[00:08:52.000 --> 00:08:54.000]  他是一個寫了很多識經書的人
[00:08:54.000 --> 00:08:57.000]  他很多識經書都是用中文
[00:08:57.000 --> 00:08:59.000]  當他解釋讀經文的時候
[00:08:59.000 --> 00:09:02.000]  他就說沒有理由耶穌要弄死那棵無花果樹
[00:09:02.000 --> 00:09:04.000]  所以他的結論是什麼呢
[00:09:04.000 --> 00:09:06.000]  他大概的記載是不真的
[00:09:06.000 --> 00:09:08.000]  這是很大的一件事
[00:09:08.000 --> 00:09:09.000]  連聖經的權威
[00:09:09.000 --> 00:09:11.000]  聖經的真實性都質疑
[00:09:11.000 --> 00:09:15.000]  你看到一個這麼有資歷的識經學者
[00:09:15.000 --> 00:09:18.000]  面對經文的時間都提出一些疑難
[00:09:18.000 --> 00:09:21.000]  我猜很多弟兄姊妹讀經文的時間
[00:09:21.000 --> 00:09:23.000]  都有類似的問題
[00:09:23.000 --> 00:09:25.000]  不過我們多數不是很理解
[00:09:25.000 --> 00:09:27.000]  有問題不過不要緊
[00:09:27.000 --> 00:09:29.000]  明天看第二段就完了
[00:09:29.000 --> 00:09:34.000]  這段經文的確是有它的困難
[00:09:34.000 --> 00:09:40.000]  不過我想今天和大家看看
[00:09:40.000 --> 00:09:44.000]  這個經文的比較
[00:09:44.000 --> 00:09:46.000]  留心地看看
[00:09:46.000 --> 00:09:49.000]  聖經說耶穌遠遠
[00:09:49.000 --> 00:09:50.000]  第十三節
[00:09:50.000 --> 00:09:52.000]  遠遠看見無花果樹
[00:09:52.000 --> 00:09:53.000]  樹上的葉子離遠的時候
[00:09:53.000 --> 00:09:56.000]  有一棵很茂盛很多葉的無花果樹
[00:09:56.000 --> 00:09:57.000]  他就想去那裡
[00:09:57.000 --> 00:10:01.000]  然後聖經說他期望在樹上可以找到什麼
[00:10:01.000 --> 00:10:04.000]  可以找到果子吃
[00:10:04.000 --> 00:10:06.000]  結果找不到
[00:10:06.000 --> 00:10:07.000]  只有葉子
[00:10:07.000 --> 00:10:11.000]  然後第十三節很清楚說
[00:10:11.000 --> 00:10:16.000]  因為不是收無花果樹的時候
[00:10:16.000 --> 00:10:18.000]  不是收無花果樹的時候
[00:10:18.000 --> 00:10:20.000]  沒有果子是不是很自然的事呢
[00:10:20.000 --> 00:10:23.000]  但竟然在第十四節耶穌說
[00:10:23.000 --> 00:10:25.000]  那你死吧
[00:10:25.000 --> 00:10:27.000]  從今以後永遠沒有人吃你的果子
[00:10:27.000 --> 00:10:29.000]  是不是很沒有道理呢
[00:10:29.000 --> 00:10:31.000]  是不是發脾氣呢
[00:10:31.000 --> 00:10:33.000]  是不是很不合人情呢
[00:10:33.000 --> 00:10:35.000]  我可不可以學耶穌的榜樣呢
[00:10:35.000 --> 00:10:36.000]  以後去到見到那些葉子
[00:10:36.000 --> 00:10:37.000]  啊不生了
[00:10:37.000 --> 00:10:38.000]  死吧這樣行不行呢
[00:10:38.000 --> 00:10:41.000]  如果不是那什麼意思呢
[00:10:41.000 --> 00:10:46.000]  如果你今天去到國內
[00:10:46.000 --> 00:10:48.000]  去到荔枝園
[00:10:50.000 --> 00:10:52.000]  見到很多葉的荔枝樹
[00:10:52.000 --> 00:10:53.000]  然後去到
[00:10:53.000 --> 00:10:54.000]  啊沒有荔枝啊
[00:10:54.000 --> 00:10:55.000]  為什麼呢
[00:10:55.000 --> 00:10:56.000]  不是收荔枝的時候
[00:10:56.000 --> 00:10:59.000]  荔枝是差不多六七月的時候才有的
[00:10:59.000 --> 00:11:00.000]  你可不可以這樣說呢
[00:11:00.000 --> 00:11:01.000]  沒有啊
[00:11:01.000 --> 00:11:04.000]  死吧這樣行不行呢
[00:11:04.000 --> 00:11:05.000]  如果不行
[00:11:05.000 --> 00:11:06.000]  為什麼不行
[00:11:06.000 --> 00:11:09.000]  耶穌為什麼要這樣做呢
[00:11:09.000 --> 00:11:12.000]  這個問題的確是令我們頗大困惑的
[00:11:12.000 --> 00:11:14.000]  不過在討論這個問題之前
[00:11:14.000 --> 00:11:15.000]  我先問你一個問題
[00:11:15.000 --> 00:11:17.000]  無花果樹有沒有花的
[00:11:21.000 --> 00:11:23.000]  我聽到兩個答案
[00:11:23.000 --> 00:11:28.000]  無花果樹有沒有花的呢
[00:11:28.000 --> 00:11:33.000]  有幾個人說沒有啊
[00:11:33.000 --> 00:11:34.000]  請舉手
[00:11:34.000 --> 00:11:36.000]  顧名思義
[00:11:36.000 --> 00:11:38.000]  無花果樹就沒有了這樣
[00:11:38.000 --> 00:11:39.000]  有沒有人覺得是有的
[00:11:39.000 --> 00:11:41.000]  應該是有的
[00:11:41.000 --> 00:11:45.000]  我希望今天不會製造教會分裂
[00:11:47.000 --> 00:11:50.000]  十七世紀之前
[00:11:50.000 --> 00:11:53.000]  在當時的科學的認識裏面
[00:11:53.000 --> 00:11:55.000]  說無花果樹是沒有花的
[00:11:55.000 --> 00:11:57.000]  如果是真的話
[00:11:57.000 --> 00:12:00.000]  這是全個生物界裏面一個很大的例外
[00:12:00.000 --> 00:12:01.000]  因為我們知道
[00:12:01.000 --> 00:12:03.000]  所有都是要開花才有結果的
[00:12:03.000 --> 00:12:05.000]  但我們的確見不到無花果樹的花
[00:12:05.000 --> 00:12:07.000]  誰見過無花果樹的花呢
[00:12:07.000 --> 00:12:10.000]  見不到就沒有了
[00:12:10.000 --> 00:12:12.000]  不過
[00:12:14.000 --> 00:12:19.000]  這個大概就是在網上找到的
[00:12:19.000 --> 00:12:22.000]  無花果樹生長的過程
[00:12:22.000 --> 00:12:25.000]  我主要請大家留意見到
[00:12:25.000 --> 00:12:27.000]  就是這裏
[00:12:27.000 --> 00:12:29.000]  這裏
[00:12:29.000 --> 00:12:31.000]  原來無花果樹的花
[00:12:31.000 --> 00:12:33.000]  是向內生的
[00:12:33.000 --> 00:12:36.000]  在果實裏面生的
[00:12:36.000 --> 00:12:38.000]  如果你吃無花果
[00:12:38.000 --> 00:12:40.000]  無論你當涼果那樣吃也好
[00:12:40.000 --> 00:12:41.000]  或者煲湯也好
[00:12:41.000 --> 00:12:43.000]  裏面有很多粒粒咬下去的地方
[00:12:43.000 --> 00:12:45.000]  就是那些花
[00:12:45.000 --> 00:12:48.000]  花變成了那些粒粒
[00:12:48.000 --> 00:12:52.000]  蜜蜂是經過無花果樹的底部
[00:12:52.000 --> 00:12:55.000]  來傳播那些花粉的
[00:12:55.000 --> 00:12:58.000]  所以無花果樹是有花的
[00:12:58.000 --> 00:13:00.000]  說沒有花的你不信
[00:13:00.000 --> 00:13:02.000]  你上網再查一查
[00:13:02.000 --> 00:13:03.000]  你不要再問我太多
[00:13:03.000 --> 00:13:06.000]  因為我生物系有很多知識
[00:13:06.000 --> 00:13:09.000]  所以我們見到裏面很多這些地方
[00:13:09.000 --> 00:13:11.000]  其實就是在裏面生的花
[00:13:11.000 --> 00:13:14.000]  最後變成無花果樹的果幼補佛
[00:13:14.000 --> 00:13:18.000]  不過這個問題其實跟我們說下去沒有什麼關係
[00:13:18.000 --> 00:13:22.000]  不過有趣跟大家提一提
[00:13:22.000 --> 00:13:26.000]  我真正問第二個問題
[00:13:26.000 --> 00:13:28.000]  無花果樹
[00:13:28.000 --> 00:13:30.000]  最低限度在中東耶穌的時代
[00:13:30.000 --> 00:13:38.000]  無花果樹是什麼時候結果子呢
[00:13:38.000 --> 00:13:44.000]  是什麼時候結果子呢
[00:13:44.000 --> 00:13:48.000]  不知道大家當中有沒有人種過無花果樹
[00:13:48.000 --> 00:13:50.000]  如果你沒見過無花果樹
[00:13:50.000 --> 00:13:52.000]  歡迎你來播道神學院
[00:13:52.000 --> 00:13:55.000]  我的老師特意買了一棵無花果樹種在花園裏
[00:13:55.000 --> 00:13:57.000]  大概
[00:13:57.000 --> 00:13:59.000]  我講中東的地方不是講其他地方
[00:13:59.000 --> 00:14:00.000]  就是在耶穌的時代
[00:14:00.000 --> 00:14:03.000]  大概是六月的時候
[00:14:03.000 --> 00:14:07.000]  無花果樹是收無花果樹的時候
[00:14:07.000 --> 00:14:08.000]  現在再問
[00:14:08.000 --> 00:14:18.000]  耶穌在這個時間就坐無花果樹是什麼時候呢
[00:14:18.000 --> 00:14:20.000]  如果六月是收無花果樹的時候
[00:14:20.000 --> 00:14:22.000]  耶穌現在就坐無花果樹
[00:14:22.000 --> 00:14:30.000]  很多葉子沒有果子的這件事是什麼時候呢
[00:14:30.000 --> 00:14:32.000]  如果大家心水清理知道
[00:14:32.000 --> 00:14:34.000]  耶穌最後一周進入耶路撒冷
[00:14:34.000 --> 00:14:37.000]  即是用今日的說話講
[00:14:37.000 --> 00:14:40.000]  過幾日就是壽苦節和復活節的時間
[00:14:40.000 --> 00:14:44.000]  壽苦節和復活節是什麼時候呢
[00:14:44.000 --> 00:14:46.000]  我們很難講得到
[00:14:46.000 --> 00:14:49.000]  因為聖誕節我們講到十月廿五號
[00:14:49.000 --> 00:14:52.000]  但為什麼壽苦節和復活節這麼難講呢
[00:14:52.000 --> 00:14:54.000]  在早期教會
[00:14:54.000 --> 00:14:58.000]  那些主教就會向教區裏面的教會
[00:14:58.000 --> 00:15:01.000]  發一封叫做復活節文告
[00:15:01.000 --> 00:15:03.000]  現在復活節文告的情況
[00:15:03.000 --> 00:15:05.000]  和以前在教父時代不同
[00:15:05.000 --> 00:15:07.000]  什麼叫做復活節文告呢
[00:15:07.000 --> 00:15:09.000]  原來復活節文告最初的時間
[00:15:09.000 --> 00:15:12.000]  就是主教寫一封信給教區裏面的教會
[00:15:12.000 --> 00:15:15.000]  告訴他們那年的復活節是什麼時候
[00:15:15.000 --> 00:15:16.000]  你們想想有多複雜
[00:15:16.000 --> 00:15:18.000]  要故意告訴他們那年的復活節是什麼時候
[00:15:18.000 --> 00:15:19.000]  我試試講一次
[00:15:19.000 --> 00:15:20.000]  看你們記不記得
[00:15:20.000 --> 00:15:22.000]  復活節怎麼計算出來呢
[00:15:22.000 --> 00:15:24.000]  復活節是計月亮不是計太陽
[00:15:24.000 --> 00:15:25.000]  所以每年都不同
[00:15:25.000 --> 00:15:28.000]  我們現在所謂陽曆的計算方法
[00:15:28.000 --> 00:15:32.000]  復活節計算方法就是每年的春分
[00:15:32.000 --> 00:15:34.000]  之後一個月圓
[00:15:34.000 --> 00:15:36.000]  接下來的那個星期日
[00:15:36.000 --> 00:15:39.000]  就是復活節了
[00:15:39.000 --> 00:15:41.000]  你不相信就回去查一下就行了
[00:15:41.000 --> 00:15:42.000]  我再講一次
[00:15:42.000 --> 00:15:44.000]  是春分之後
[00:15:44.000 --> 00:15:46.000]  跟著那個月圓
[00:15:46.000 --> 00:15:47.000]  之後的星期日
[00:15:47.000 --> 00:15:49.000]  就是復活節了
[00:15:49.000 --> 00:15:51.000]  再講簡單一點
[00:15:51.000 --> 00:15:56.000]  大概現在計算是三月尾到四月初的時間
[00:15:56.000 --> 00:15:58.000]  無論怎麼計算都好
[00:15:58.000 --> 00:15:59.000]  三月尾到四月初
[00:15:59.000 --> 00:16:02.000]  當然不是收無花果樹的時候
[00:16:02.000 --> 00:16:03.000]  因為到六月才是
[00:16:03.000 --> 00:16:07.000]  怎麼會期望一個不是收成的時間
[00:16:07.000 --> 00:16:09.000]  會有果子呢
[00:16:09.000 --> 00:16:12.000]  就像你現在去到荔枝園期望荔枝
[00:16:12.000 --> 00:16:14.000]  是不是一個很愚蠢的問題呢
[00:16:14.000 --> 00:16:16.000]  如果去到你還就坐在那棵樹
[00:16:16.000 --> 00:16:19.000]  你更加是野蠻的行動
[00:16:19.000 --> 00:16:21.000]  好像這個經文
[00:16:21.000 --> 00:16:23.000]  給我們無論是教外還是教內的人
[00:16:23.000 --> 00:16:26.000]  都有這種印象
[00:16:26.000 --> 00:16:27.000]  但很多敬騎的教徒
[00:16:27.000 --> 00:16:28.000]  因為我們敬畏上帝
[00:16:28.000 --> 00:16:29.000]  不要緊我明白
[00:16:29.000 --> 00:16:31.000]  下一段怎麼樣
[00:16:31.000 --> 00:16:34.000]  很快就讀了下去
[00:16:34.000 --> 00:16:35.000]  我猜這個問題
[00:16:35.000 --> 00:16:37.000]  解決這個問題
[00:16:37.000 --> 00:16:38.000]  有兩節聖經
[00:16:38.000 --> 00:16:40.000]  好像一個藥匙一樣
[00:16:40.000 --> 00:16:43.000]  可以幫我們打開這個問題的困難
[00:16:43.000 --> 00:16:44.000]  第一個
[00:16:44.000 --> 00:16:46.000]  請你看耳塞書
[00:16:46.000 --> 00:16:49.000]  二十八章第四節
[00:16:49.000 --> 00:16:50.000]  你看到那裡寫什麼嗎
[00:16:50.000 --> 00:16:58.000]  必象下令以前初熟的無花果樹
[00:16:58.000 --> 00:17:00.000]  原來在中東的地方
[00:17:00.000 --> 00:17:05.000]  下令以前有初熟的無花果樹
[00:17:05.000 --> 00:17:07.000]  另一節聖經說得更加清楚
[00:17:07.000 --> 00:17:10.000]  荷西亞書九章第十節
[00:17:10.000 --> 00:17:15.000]  如無花果樹春季初熟的果子
[00:17:15.000 --> 00:17:16.000]  聖經上下文說
[00:17:16.000 --> 00:17:19.000]  以色列人就像上帝去尋找他們一樣
[00:17:19.000 --> 00:17:21.000]  好像上帝心裡的愛人
[00:17:21.000 --> 00:17:23.000]  然後用一個形容方法
[00:17:23.000 --> 00:17:27.000]  好像無花果樹上春季
[00:17:27.000 --> 00:17:28.000]  你有沒有留意到
[00:17:28.000 --> 00:17:29.000]  這個不是說夏季
[00:17:29.000 --> 00:17:30.000]  不是說六月的時間
[00:17:30.000 --> 00:17:33.000]  是說春季初熟的果子
[00:17:33.000 --> 00:17:35.000]  原來在中東的地方
[00:17:35.000 --> 00:17:36.000]  夏天的時間
[00:17:36.000 --> 00:17:39.000]  沒錯是收成無花果樹的時候
[00:17:39.000 --> 00:17:42.000]  不過不等於在春天完全沒有無花果
[00:17:42.000 --> 00:17:45.000]  因為還有少量的初熟的果子
[00:17:45.000 --> 00:17:48.000]  會在春季的時間出現
[00:17:48.000 --> 00:17:50.000]  因此當耶穌遠遠見到
[00:17:50.000 --> 00:17:54.000]  這棵很茂盛的有葉的無花果樹
[00:17:54.000 --> 00:17:55.000]  祂的合理期末
[00:17:55.000 --> 00:18:01.000]  在那裡希望找到春季初熟的無花果樹的果子
[00:18:01.000 --> 00:18:04.000]  這只是回答了這個問題的一部分
[00:18:04.000 --> 00:18:06.000]  去到真的很愕然
[00:18:06.000 --> 00:18:08.000]  因為本來應該有的
[00:18:08.000 --> 00:18:09.000]  不過沒有
[00:18:09.000 --> 00:18:13.000]  但是沒有也不用弄死它
[00:18:13.000 --> 00:18:15.000]  剛才我提過有人說
[00:18:15.000 --> 00:18:16.000]  耶穌所行的神蹟
[00:18:16.000 --> 00:18:17.000]  巴赫羅也這樣說
[00:18:17.000 --> 00:18:21.000]  所有行的神蹟都是正面的
[00:18:21.000 --> 00:18:23.000]  低的開行
[00:18:23.000 --> 00:18:25.000]  有病的得到醫治
[00:18:25.000 --> 00:18:28.000]  鬼父的被趕出
[00:18:28.000 --> 00:18:30.000]  這個稱為負面的
[00:18:30.000 --> 00:18:33.000]  好像是一個沒有意義的
[00:18:33.000 --> 00:18:37.000]  對其他人沒有益處的一個行動
[00:18:37.000 --> 00:18:42.000]  我猜這樣想法可能是以蓋騙全了
[00:18:42.000 --> 00:18:45.000]  如果耶穌弄死那棵無花果樹
[00:18:45.000 --> 00:18:47.000]  是一個沒有意義的行動
[00:18:47.000 --> 00:18:49.000]  那麼耶穌救一個靈魂
[00:18:49.000 --> 00:18:53.000]  犧牲二千頭豬又怎麼算呢
[00:18:53.000 --> 00:18:56.000]  耶穌不是所有神蹟都是正面
[00:18:56.000 --> 00:18:59.000]  好像期望對我們很開心的結果
