
[00:00:00.000 --> 00:00:02.000]  再一次歡迎各位
[00:18:06.560 --> 00:18:12.560]  嘴唇有毒蛇的毒氣
[00:18:12.560 --> 00:18:19.560]  舌頭是喋喋不休的惡物
[00:18:19.560 --> 00:18:25.560]  充滿致命的毒素
[00:18:32.560 --> 00:18:38.560]  這些可以讓我們檢查,我們自己有沒有毒在我們裡面
[00:18:38.560 --> 00:18:46.560]  史唐寺更加給我們一個例子
[00:18:46.560 --> 00:18:51.560]  他說那時那些不順從的猶太人
[00:18:51.560 --> 00:18:59.560]  煽動外邦人使他們的心仇恨那些弟兄
[00:19:00.560 --> 00:19:05.560]  他們不但自己有毒,還煽動其他人
[00:19:05.560 --> 00:19:18.560]  雖然這些都是第一世紀雅各和保羅的教導,當時的信徒
[00:19:20.560 --> 00:19:30.560]  2026年的信徒也應該聽一下這些教導
[00:19:30.560 --> 00:19:35.560]  除去教會裡面的黑暗
[00:19:35.560 --> 00:19:40.560]  正如彼得教導信徒說
[00:19:41.560 --> 00:19:51.560]  不是君尊濟私有了被召出黑暗進入光明的國度的恩典和經驗
[00:19:51.560 --> 00:19:57.560]  你們就有經驗有責任去驅除黑暗
[00:20:04.560 --> 00:20:18.560]  保羅列出黑暗的事,不義、陰險、好鬥
[00:20:18.560 --> 00:20:24.560]  人家講一句,自己馬上講十句,要鬥贏人家
[00:20:24.560 --> 00:20:32.560]  欺詐、毀謗人、傲慢、自誇、narcissistic,這是英文
[00:20:33.560 --> 00:20:48.560]  幸災樂禍、滿懷嫉妒、好說柴賢、博弈父母、不守信用
[00:20:48.560 --> 00:20:58.560]  憎恨神,這個是非常黑暗,沒有人知道的,他自己憎恨神沒有人知道的
[00:21:00.560 --> 00:21:09.560]  凌辱人,不但自己去行,還喜歡別人去行
[00:21:09.560 --> 00:21:14.560]  這是羅馬書第一章二十八節到三十二節
[00:21:22.560 --> 00:21:33.560]  黑暗的事,人以為在黑暗中做的事沒有人可以知道
[00:21:33.560 --> 00:21:41.560]  但是神會知道,真光會驅除黑暗
[00:21:41.560 --> 00:21:48.560]  在希伯來書第四章,神的道是活的,是有效的
[00:21:49.560 --> 00:22:00.560]  比一切兩刃的劍更鋒利,甚至可以切入,剖開靈與魂,關節與骨髓
[00:22:00.560 --> 00:22:07.560]  並且能夠辨明心中的思想和意念
[00:22:10.560 --> 00:22:21.560]  黑暗的事,心中的思想和意念,神的道,神可以知道
[00:22:21.560 --> 00:22:27.560]  現在講明亮的光
[00:22:27.560 --> 00:22:39.560]  第一方面,光照的特質,真光照入人心,可以啟示出人生是有目的的
[00:22:40.560 --> 00:22:45.560]  以及人的生命是有價值的
[00:22:45.560 --> 00:22:54.560]  第二個方面是光照人前
[00:22:54.560 --> 00:23:03.560]  大給世人希望是我們教會的口號
[00:23:03.560 --> 00:23:09.560]  我們需要知道傳福音的要點
[00:23:11.560 --> 00:23:16.560]  然後才知道怎樣大希望給世人
[00:23:16.560 --> 00:23:30.560]  主耶穌對眾人說:我就是世界的光
[00:23:30.560 --> 00:23:37.560]  跟從我的必不在黑暗裡走,卻要得著生命的光
[00:23:38.560 --> 00:23:42.560]  你跟我已經得著生命的光
[00:23:42.560 --> 00:23:52.560]  明亮的光,我們要清楚我們已經得著生命的光
[00:23:52.560 --> 00:23:55.560]  我們已經行走在這個光裡面
[00:23:55.560 --> 00:24:04.560]  我們可以大給世人希望,一起在這個光裡面行走
[00:24:06.560 --> 00:24:13.560]  詩篇描寫,在黑暗裡面走的人
[00:24:13.560 --> 00:24:21.560]  以為沒有人知道他做的詭詐的事,人心詭詐壞到極處
[00:24:21.560 --> 00:24:29.560]  但是神知道,神要人更新,改變壞的心意
[00:24:30.560 --> 00:24:40.560]  當神悔改,走向光明,有一個清潔的心,正直的靈
[00:24:40.560 --> 00:24:46.560]  如果人離開世界的時候
[00:24:46.560 --> 00:24:56.560]  還不知道他是不是會進入這個永恆真神的光明的世界
[00:24:57.560 --> 00:25:01.560]  他去的地方就是黑暗的世界
[00:25:01.560 --> 00:25:09.560]  我們有責任將希望講給這些人聽
[00:25:09.560 --> 00:25:18.560]  耶穌指出,信徒是世上的光
[00:25:22.560 --> 00:25:28.560]  好像建在山上的城是無法隱藏的
[00:25:28.560 --> 00:25:33.560]  又好像人點了燈,不會放在量器底下
[00:25:33.560 --> 00:25:38.560]  而是放在燈台上,就照亮一家人
[00:25:38.560 --> 00:25:45.560]  我們的光應當照在人前
[00:25:47.560 --> 00:25:54.560]  所以要知道我們的生命是有目的和有價值的
[00:25:54.560 --> 00:26:03.560]  第一個光照的特質是帶著一個有目的的生命
[00:26:03.560 --> 00:26:07.560]  那個生命才有意義
[00:26:07.560 --> 00:26:12.560]  在主的真光照之下
[00:26:13.560 --> 00:26:17.560]  就好像我們聽到主耶穌對我們講
[00:26:17.560 --> 00:26:21.560]  我們的光應當照在人前
[00:26:21.560 --> 00:26:27.560]  第一個光照的特質就是愛人而己
[00:26:37.560 --> 00:26:49.560]  生命旋律這本書是描寫人生好像音樂的旋律
[00:26:49.560 --> 00:26:55.560]  有歡樂的笑聲,也有哀痛的哭泣
[00:26:55.560 --> 00:27:01.560]  正如所羅門王對人生的感嘆
[00:27:02.560 --> 00:27:11.560]  他說哭有時,笑有時,哀痛有時,跳舞有時
[00:27:11.560 --> 00:27:16.560]  但是仍舊要有目的
[00:27:16.560 --> 00:27:25.560]  牧長帶領我們信徒
[00:27:25.560 --> 00:27:30.560]  以找到主的大愛為目的
[00:27:31.560 --> 00:27:37.560]  就好像每天那些大鵝帶小鵝
[00:27:37.560 --> 00:27:42.560]  找到主給牠們吃的主人
[00:27:42.560 --> 00:27:51.560]  溫暖教會
[00:27:51.560 --> 00:27:55.560]  眾信徒相愛
[00:27:56.560 --> 00:28:01.560]  一直走到天家,就好像那些大鵝和小鵝
[00:28:01.560 --> 00:28:05.560]  漫步走到主人家
[00:28:05.560 --> 00:28:12.560]  我們很喜歡餵鵝
[00:28:12.560 --> 00:28:17.560]  所以每一年那些鵝生了嬰兒的時候
[00:28:17.560 --> 00:28:21.560]  就回來我們的正門敲門
[00:28:21.560 --> 00:28:25.560]  要找餵牠們的主人
[00:28:26.560 --> 00:28:30.560]  將來我們要回到天父那裡
[00:28:30.560 --> 00:28:34.560]  因為祂給我們的大愛
[00:28:34.560 --> 00:28:40.560]  另一個光照的特質是帶著神
[00:28:40.560 --> 00:28:46.560]  賜給價值給我們的生命
[00:28:46.560 --> 00:28:52.560]  這個特質就是榮耀尊貴
[00:28:57.560 --> 00:29:03.560]  我觀看你手指所做的天
[00:29:03.560 --> 00:29:08.560]  並你所陳設的月亮星宿
[00:29:08.560 --> 00:29:11.560]  人算什麼你竟顧厭他
[00:29:11.560 --> 00:29:14.560]  世人算什麼你竟眷顧他
[00:29:14.560 --> 00:29:19.560]  你使他比神微小一點
[00:29:19.560 --> 00:29:25.560]  賜他尊貴為冠冕
[00:29:26.560 --> 00:29:30.560]  詩篇第八章第八篇是這樣說
[00:29:30.560 --> 00:29:39.560]  我們就好像聽到主耶穌對我們說
[00:29:39.560 --> 00:29:46.560]  神賜我們榮耀尊貴為冠冕
[00:29:46.560 --> 00:29:53.560]  既然詩人這樣寫出神做人都有價值
[00:29:54.560 --> 00:29:57.560]  就不要低估我們自己
[00:29:57.560 --> 00:30:01.560]  不要低估我們自己的光彩
[00:30:01.560 --> 00:30:04.560]  每一個人都有光彩
[00:30:04.560 --> 00:30:07.560]  好像企鵝一樣
[00:30:07.560 --> 00:30:12.560]  將光照在人間
[00:30:12.560 --> 00:30:21.560]  知道自己有價值的信徒
[00:30:22.560 --> 00:30:26.560]  他會努力奔跑前面的路
[00:30:26.560 --> 00:30:33.560]  一直到獲得榮耀尊貴的冠冕
[00:30:33.560 --> 00:30:36.560]  就是這本書的內容
[00:30:36.560 --> 00:30:44.560]  更加要彰顯出這個價值
[00:30:44.560 --> 00:30:50.560]  憑著熱情和堅定的信心
[00:30:51.560 --> 00:30:53.560]  在永恆的盼望
[00:30:53.560 --> 00:30:58.560]  快跑並且光照其他的跑道
[00:30:58.560 --> 00:31:08.560]  明亮的光的第二方面就是光照人前
[00:31:08.560 --> 00:31:12.560]  耶穌指出明亮光的作用
[00:31:12.560 --> 00:31:17.560]  人點燈不會放在陽氣底下
[00:31:18.560 --> 00:31:21.560]  而是放在燈台上就照亮一家人
[00:31:21.560 --> 00:31:26.560]  照樣你們的光也當照在人前
[00:31:26.560 --> 00:31:29.560]  讓他們看見你們的好行為
[00:31:29.560 --> 00:31:33.560]  又重讚你們在天上的富
[00:31:33.560 --> 00:31:45.560]  我們可以將自己從黑暗走向光明這個經驗
[00:31:46.560 --> 00:31:48.560]  講給別人聽
[00:31:48.560 --> 00:31:55.560]  讓別人都可以見到照在人前的光
[00:31:55.560 --> 00:32:03.560]  藉著傳福音讓人可以認識主耶穌
[00:32:03.560 --> 00:32:07.560]  得到生命的光
[00:32:07.560 --> 00:32:13.560]  耶穌在世界的時候教導我們傳福音
[00:32:14.560 --> 00:32:20.560]  傳福音的心在生活上會彰顯出來
[00:32:20.560 --> 00:32:27.560]  聖靈必定會帶領我們晝夜讚美救主
[00:32:27.560 --> 00:32:32.560]  因為祂必賜給我們應許的祝福
[00:32:32.560 --> 00:32:38.560]  主怎樣教導我們傳福音呢?
[00:32:39.560 --> 00:32:45.560]  有好的行為讓人重讚天上的富
[00:32:45.560 --> 00:32:52.560]  要彼此相愛讓人見到溫暖的家庭
[00:32:52.560 --> 00:33:03.560]  講述主的大愛讓世人追求主的救恩
[00:33:05.560 --> 00:33:09.560]  如果我們要有效地傳福音
[00:33:09.560 --> 00:33:16.560]  必須要在每一天的生活中時時實習這三個功課
[00:33:16.560 --> 00:33:25.560]  請各位弟兄姊妹時時記住
[00:33:25.560 --> 00:33:33.560]  你和我都是有用的鹽 明亮的光
[00:33:35.560 --> 00:33:42.560]  但願Fanny Crosby所作的歌唱出我們的心願
[00:34:06.560 --> 00:34:09.560]  請各位弟兄姊妹時時記住
[00:34:09.560 --> 00:34:14.560]  你和我都是有用的鹽 明亮的光
[00:34:14.560 --> 00:34:21.560]  但願Fanny Crosby所作的歌唱出我們的心願
[00:34:35.560 --> 00:34:38.560]  請各位弟兄姊妹時時記住
[00:34:38.560 --> 00:34:44.560]  你和我都是有用的鹽 明亮的光
[00:34:44.560 --> 00:34:50.560]  但願Fanny Crosby所作的歌唱出我們的心願
[00:34:50.560 --> 00:34:54.560]  請各位弟兄姊妹時時記住
[00:34:54.560 --> 00:35:00.560]  你和我都是有用的鹽 明亮的光
[00:35:01.560 --> 00:35:05.560]  請各位弟兄姊妹時時記住
[00:35:05.560 --> 00:35:10.560]  你和我都是有用的鹽 明亮的光
[00:35:10.560 --> 00:35:16.560]  但願Fanny Crosby所作的歌唱出我們的心願
[00:35:16.560 --> 00:35:20.560]  請各位弟兄姊妹時時記住
[00:35:20.560 --> 00:35:25.560]  你和我都是有用的鹽 明亮的光
[00:35:25.560 --> 00:35:30.560]  但願Fanny Crosby所作的歌唱出我們的心願
[00:35:31.560 --> 00:35:34.560]  請各位弟兄姊妹時時記住
[00:35:34.560 --> 00:35:39.560]  你和我都是有用的鹽 明亮的光
[00:35:39.560 --> 00:35:44.560]  但願Fanny Crosby所作的歌唱出我們的心願
[00:35:44.560 --> 00:35:48.560]  請各位弟兄姊妹時時記住
[00:35:48.560 --> 00:35:53.560]  你和我都是有用的鹽 明亮的光
[00:35:53.560 --> 00:35:58.560]  但願Fanny Crosby所作的歌唱出我們的心願
