
[00:00:00.000 --> 00:00:04.220]  我們今天崇拜的講道來到登山補訓的最後一段
[00:07:46.260 --> 00:07:47.980]  很多人不想走這條小路
[00:07:47.980 --> 00:07:52.260]  因此就不想踏上去
[00:07:52.260 --> 00:07:54.340]  有些時候各位頂尖智慧都會留意到
[00:07:54.340 --> 00:07:57.380]  在今天我們所身處的社會
[00:07:57.380 --> 00:07:59.140]  很多人都會告訴你
[00:07:59.140 --> 00:08:00.300]  不用那麼辛苦的
[00:08:00.300 --> 00:08:01.940]  有一條捷徑讓你走
[00:08:01.940 --> 00:08:03.700]  很快你就可以搞定了
[00:08:03.700 --> 00:08:06.340]  不用你付甚麼代價
[00:08:06.340 --> 00:08:09.300]  如果你覺得自己不夠漂亮
[00:08:09.300 --> 00:08:11.780]  你儘管參加這個療程
[00:08:11.780 --> 00:08:13.220]  三八八而已
[00:08:13.220 --> 00:08:16.380]  你明天就白了
[00:08:16.380 --> 00:08:18.500]  很快就會給你一條捷徑
[00:08:18.500 --> 00:08:20.940]  你這樣就可以解決問題
[00:08:20.940 --> 00:08:22.860]  不需要付甚麼代價的
[00:08:22.860 --> 00:08:26.780]  我發覺有些藥丸
[00:08:26.780 --> 00:08:32.140]  有些療程可以很快幫到我
[00:08:32.140 --> 00:08:33.020]  在這個世界裏面
[00:08:33.020 --> 00:08:35.340]  不斷向你推銷很多的商品
[00:08:35.340 --> 00:08:36.700]  一些服務
[00:08:36.700 --> 00:08:38.740]  告訴你不用付甚麼代價
[00:08:38.740 --> 00:08:39.700]  很簡單
[00:08:39.700 --> 00:08:42.500]  你就可以得到你想得到的
[00:08:42.500 --> 00:08:45.460]  是叫你不需要付代價
[00:08:45.460 --> 00:08:47.340]  整個消費主義的社會
[00:08:47.340 --> 00:08:49.580]  都是向你宣傳一個訊息
[00:08:49.580 --> 00:08:51.540]  你可以很短暫的時間
[00:08:51.540 --> 00:08:54.300]  就得到你想得到的
[00:08:54.300 --> 00:08:58.420]  但這條小路卻是很清楚告訴你
[00:08:58.420 --> 00:09:00.500]  你要付出代價
[00:09:00.500 --> 00:09:04.220]  你才會得到神給你的恩惠
[00:09:04.220 --> 00:09:08.100]  你是要在其中付上代價
[00:09:08.100 --> 00:09:09.140]  所以很多人不願意
[00:09:09.140 --> 00:09:11.060]  走在這條小路上
[00:09:11.060 --> 00:09:15.340]  他會擔心自己會很辛苦
[00:09:15.340 --> 00:09:16.820]  甚至有些時候你會發覺
[00:09:16.820 --> 00:09:19.220]  走在這條小路上的時候
[00:09:19.220 --> 00:09:21.580]  可能會見到在旁邊一條大路
[00:09:21.580 --> 00:09:23.780]  有人向你招手
[00:09:23.780 --> 00:09:26.380]  「用甚麼這麼辛苦?過來吧」
[00:09:26.380 --> 00:09:27.780]  「不要說那麼多甚麼原則」
[00:09:27.780 --> 00:09:29.220]  「甚麼的責任」
[00:09:29.220 --> 00:09:30.620]  「走過來很舒服」
[00:09:30.620 --> 00:09:32.700]  「一起大家走吧」
[00:09:32.700 --> 00:09:35.660]  而可能會受一些的吸引
[00:09:35.660 --> 00:09:38.740]  而轉了過去隔離
[00:09:38.740 --> 00:09:40.460]  在這條路上
[00:09:40.460 --> 00:09:42.340]  有些人走著走著
[00:09:42.340 --> 00:09:45.340]  可能會走到隔離
[00:09:45.340 --> 00:09:47.620]  一位姐妹她分享一件事情
[00:09:47.620 --> 00:09:51.820]  她自己在十八歲的時候已經結婚
[00:09:51.820 --> 00:09:54.100]  她說當時她結婚的時候
[00:09:54.100 --> 00:09:55.500]  她自己也有些疑惑
[00:09:55.500 --> 00:09:58.700]  這個人是否應該嫁給她
[00:09:58.700 --> 00:09:59.980]  但她認為不要緊
[00:09:59.980 --> 00:10:03.180]  我愛她 我可以改變她
[00:10:03.180 --> 00:10:05.740]  而且她覺得對方的愛很吸引她
[00:10:05.740 --> 00:10:06.860]  所以她說不要緊
[00:10:06.860 --> 00:10:10.780]  我就可以和她一起結婚
[00:10:10.780 --> 00:10:13.980]  她說當時她已經相信耶穌
[00:10:13.980 --> 00:10:17.380]  但她很記得當她彩排的時候
[00:10:17.380 --> 00:10:21.780]  她說當她在禮堂彩排婚禮的時候
[00:10:21.780 --> 00:10:27.300]  很清楚感受聖靈在她心裏一個很強烈的指示
[00:10:27.300 --> 00:10:33.420]  告訴她「你要取消這個婚禮」
[00:10:33.420 --> 00:10:35.100]  她裏面有很大的掙扎
[00:10:35.100 --> 00:10:38.460]  但最後她也覺得她不可以取消
[00:10:38.460 --> 00:10:42.740]  因此她就踏上這個婚禮
[00:10:42.740 --> 00:10:45.620]  她進入這個婚姻裏面
[00:10:45.620 --> 00:10:48.220]  她就說很多年之後
[00:10:48.220 --> 00:10:52.260]  她自己很小心地反思
[00:10:52.260 --> 00:10:53.500]  她說這麼多年
[00:10:53.500 --> 00:10:59.260]  我不斷地忍受一個不斷情感虐待我的男人
[00:10:59.260 --> 00:11:01.820]  忍受一個迂走的
[00:11:01.820 --> 00:11:05.660]  和不斷地勾引其他女士的丈夫
[00:11:05.660 --> 00:11:09.380]  她在痛苦的煎熬裏面生活
[00:11:09.380 --> 00:11:10.900]  然後她說
[00:11:10.900 --> 00:11:13.340]  我自己一直在問一個問題
[00:11:13.340 --> 00:11:17.780]  我自己為甚麼會走上這一條路
[00:11:17.780 --> 00:11:21.220]  當我看到這位姐妹的表白的時候
[00:11:21.220 --> 00:11:23.740]  同樣我看到另一個故事
[00:11:23.740 --> 00:11:25.420]  這個故事講到另一件事情
[00:11:25.420 --> 00:11:27.020]  一位弟兄
[00:11:27.020 --> 00:11:29.620]  他在兒童的時候已經信主
[00:11:29.620 --> 00:11:32.100]  家庭是基督教的家庭
[00:11:32.100 --> 00:11:33.340]  當他讀大學的時候
[00:11:33.340 --> 00:11:35.140]  他有很多事情吸引他
[00:11:35.140 --> 00:11:37.580]  他就放棄了信仰
[00:11:37.580 --> 00:11:38.740]  在他畢業之後
[00:11:38.740 --> 00:11:42.020]  他自己就有很多很多自己的發展
[00:11:42.020 --> 00:11:43.780]  人生裏面有很多的抉擇
[00:11:43.780 --> 00:11:47.180]  但是後來發覺都是做錯了的抉擇
[00:11:47.180 --> 00:11:48.660]  大概兩年之後
[00:11:48.660 --> 00:11:52.740]  有一次他回到自己的家
[00:11:52.740 --> 00:11:58.860]  他父母邀請他一起回教會聖誕節的崇拜
[00:11:58.860 --> 00:12:01.220]  在很久很久的日子
[00:12:01.220 --> 00:12:04.100]  他第一次踏足回教會
[00:12:04.100 --> 00:12:05.380]  當他回到教會的時候
[00:12:05.380 --> 00:12:07.980]  一路來到他唱詩歌
[00:12:07.980 --> 00:12:09.220]  他就說
[00:12:09.220 --> 00:12:13.460]  突然間聽到一把好像聽得見的聲音
[00:12:13.460 --> 00:12:18.220]  在他耳邊只是說兩個字
[00:12:18.220 --> 00:12:21.820]  跟他說「夠了」
[00:12:21.820 --> 00:12:25.740]  然後重複地說「夠了」
[00:12:25.740 --> 00:12:27.940]  因為弟兄的心裏面很清楚知道
[00:12:27.940 --> 00:12:33.260]  是神呼喚他不再在世界上流浪
[00:12:33.260 --> 00:12:35.100]  叫他回來
[00:12:35.100 --> 00:12:35.700]  「夠了」
[00:12:35.700 --> 00:12:37.340]  在外面的日子「夠了」
[00:12:37.340 --> 00:12:40.100]  你回到神的家
[00:12:40.100 --> 00:12:42.820]  然後他心裏面領受很大的感動
[00:12:42.820 --> 00:12:46.420]  他就決心再次回到神的面前
[00:12:46.420 --> 00:12:48.220]  以後他轉了一份工
[00:12:48.220 --> 00:12:52.340]  也重新來投入跟弟兄姊妹的關係
[00:12:52.340 --> 00:12:56.180]  重建跟神的關係
[00:12:56.180 --> 00:12:57.940]  似乎他離開了
[00:12:57.940 --> 00:12:59.820]  但是上帝一路呼喚他
[00:12:59.820 --> 00:13:02.300]  你回到我的面前
[00:13:02.300 --> 00:13:07.060]  走回我給你的小路上
[00:13:07.060 --> 00:13:07.660]  各位弟兄姊妹
[00:13:07.660 --> 00:13:09.740]  人生的路有很多的抉擇
[00:13:09.740 --> 00:13:12.860]  有些時候會將我們的心轉移
[00:13:12.860 --> 00:13:14.380]  但是如果你要繼續走在
[00:13:14.380 --> 00:13:17.300]  神給你的一條小路上
[00:13:17.300 --> 00:13:20.860]  你需要思想付出代價
[00:13:20.860 --> 00:13:23.300]  願意在裏面按照神的心願
[00:13:23.300 --> 00:13:25.580]  來過你的生活
[00:13:25.580 --> 00:13:30.180]  以致你繼續可以在神面前蒙恩
[00:13:30.180 --> 00:13:30.780]  我們再看
[00:13:30.780 --> 00:13:34.620]  在《下帝聖經》裏面再說第二個比喻
[00:13:34.620 --> 00:13:37.180]  二者之間有一個很特別的關係
[00:13:37.180 --> 00:13:38.660]  在《下帝聖經》裏面
[00:13:38.660 --> 00:13:44.140]  我們先看《聖經》第十六節
[00:13:44.140 --> 00:13:45.740]  「憑著他們的果子
[00:13:45.740 --> 00:13:47.820]  就可以認出他們來」
[00:13:47.820 --> 00:13:50.180]  荊棘裏面怎能摘到葡萄呢?
[00:13:50.180 --> 00:13:52.580]  摘泥裏面怎能摘到無花果呢?
[00:13:52.580 --> 00:13:55.420]  「照樣好樹結好果子
[00:13:55.420 --> 00:13:57.900]  壞樹結壞果子」
[00:13:57.900 --> 00:13:58.820]  十八節
[00:13:58.820 --> 00:14:00.620]  「好樹不能結壞果子
[00:14:00.620 --> 00:14:03.340]  壞樹也不能結好果子」
[00:14:03.340 --> 00:14:06.900]  當你讀的時候覺得好像很沉醉
[00:14:06.900 --> 00:14:10.540]  為何耶穌好像不斷重複地說一件事
[00:14:10.540 --> 00:14:12.500]  當然不是沉醉
[00:14:12.500 --> 00:14:15.980]  主耶穌很清楚地告訴我們
[00:14:15.980 --> 00:14:19.820]  好的生命才會有好的果子
[00:14:19.820 --> 00:14:21.060]  你不要搞錯
[00:14:21.060 --> 00:14:26.180]  以為壞的生命可以結出好的果子
[00:14:26.180 --> 00:14:27.620]  是不會的
[00:14:27.620 --> 00:14:32.900]  只是好的生命才會有好的果子
[00:14:32.900 --> 00:14:34.660]  但你要留心
[00:14:34.660 --> 00:14:39.500]  壞的生命也可以結出一些果子
[00:14:39.500 --> 00:14:40.740]  這些果子是甚麼呢?
[00:14:40.740 --> 00:14:44.420]  你看看前面的第十五節
[00:14:44.420 --> 00:14:47.580]  「提放假先知他們披著羊皮
[00:14:47.580 --> 00:14:48.980]  到你們當中
[00:14:48.980 --> 00:14:52.260]  裏面卻是殘暴的狼」
[00:14:52.260 --> 00:14:54.340]  沒錯,裏面其實是狼
[00:14:54.340 --> 00:14:56.900]  但表面這些果子
[00:14:56.900 --> 00:14:59.780]  好像羊一樣那麼純良
[00:14:59.780 --> 00:15:02.780]  很純正、很斯文
[00:15:02.780 --> 00:15:05.420]  表現好像很美善
[00:15:05.420 --> 00:15:09.980]  那些果子其實是假的果子
[00:15:09.980 --> 00:15:11.820]  我很深刻記得有一年
[00:15:11.820 --> 00:15:16.660]  農曆新年期間我去行年宵
[00:15:16.660 --> 00:15:20.980]  看到一個攤檔有很多大桔
[00:15:20.980 --> 00:15:24.420]  一些新年的桔
[00:15:24.420 --> 00:15:26.100]  一盤一盤放在那裡
[00:15:26.100 --> 00:15:29.900]  其中一盤我看到樹枝其實都很幼
[00:15:29.900 --> 00:15:31.180]  很幼若
[00:15:31.180 --> 00:15:34.420]  但那個桔好像橙那麼大
[00:15:34.420 --> 00:15:36.380]  「嘩,那麼大的桔」
[00:15:36.380 --> 00:15:39.020]  我就很有興趣走過去看一看
[00:15:39.020 --> 00:15:40.580]  一看的時候才發覺
[00:15:40.580 --> 00:15:46.140]  原來那些桔是用一些魚絲綁在樹枝上
[00:15:46.140 --> 00:15:48.140]  不是那棵樹生出來的
[00:15:48.140 --> 00:15:53.340]  是店主特別把它紮上去
[00:15:53.340 --> 00:15:55.140]  我在那裡一笑
[00:15:55.140 --> 00:15:56.460]  我就走開了
[00:15:56.460 --> 00:15:59.500]  不再有興趣再看
[00:15:59.500 --> 00:16:01.740]  很多桔你會發覺是果子
[00:16:01.740 --> 00:16:03.980]  很美、很吸引
[00:16:03.980 --> 00:16:07.300]  但你會發覺原來是假的果子
[00:16:07.300 --> 00:16:12.180]  為甚麼那條小路有些時候沒有人發現呢?
[00:16:12.180 --> 00:16:14.340]  因為是不顯眼的
[00:16:14.340 --> 00:16:16.660]  未必是很吸引你的
[00:16:16.660 --> 00:16:17.980]  但一些大路
[00:16:17.980 --> 00:16:20.140]  你見過一些大的路
[00:16:20.140 --> 00:16:22.820]  還有門口一個大的牌匾
[00:16:22.820 --> 00:16:29.580]  在中國或外國的中國城或唐人街
[00:16:29.580 --> 00:16:34.780]  很大的牌匾很遠就吸引你的注意力走過去
[00:16:34.780 --> 00:16:36.900]  有些假的果子
[00:16:36.900 --> 00:16:39.340]  你可能一時間分辨不到
[00:16:39.340 --> 00:16:42.300]  但《聖經》裏面就很清楚說
[00:16:42.300 --> 00:16:49.500]  其實唯有真正的生命才有真正的果子
[00:16:49.500 --> 00:16:52.700]  你要留心這種生命的狀況
[00:16:52.700 --> 00:16:54.140]  在《聖經》裏面有其他的經文
[00:16:54.140 --> 00:16:56.700]  都有提及關於果子的事情
[00:16:56.700 --> 00:17:00.220]  我待會你去看一看路加福音
[00:17:00.220 --> 00:17:09.700]  後面路加福音第六章第45節
[00:17:09.700 --> 00:17:17.340]  第六章第45節
[00:17:17.340 --> 00:17:19.900]  43節同樣講到這兩種的果樹
[00:17:19.900 --> 00:17:22.220]  我們看《和合本》
[00:17:22.220 --> 00:17:24.980]  《聖經》同樣講述到這件事情
[00:17:24.980 --> 00:17:26.740]  其實去到45節
[00:17:26.740 --> 00:17:27.620]  《和合本》就說
[00:17:27.620 --> 00:17:33.100]  「善人從他心裡所傳的善就發出善來」
[00:17:33.100 --> 00:17:38.060]  「惡人從他心裡所傳的惡就發出惡來」
[00:17:38.060 --> 00:17:43.860]  「因為心裡所充滿的口裡就說出來」
[00:17:43.860 --> 00:17:45.900]  《聖經》裏裏補充一句說話
[00:17:45.900 --> 00:17:50.060]  就是你發覺甚麼是真正的果子
[00:17:50.060 --> 00:17:53.060]  這些果子不是你自己堆砌而成的
[00:17:53.060 --> 00:17:54.900]  而是有真實的生命
[00:17:54.900 --> 00:17:55.900]  在你生命裏面
[00:17:55.900 --> 00:17:59.380]  一路一路的累積一種的美善
[00:17:59.380 --> 00:18:04.540]  然後它會在你的生活上自然的表達出來
[00:18:04.540 --> 00:18:07.380]  好像裏面充滿著一些美善
[00:18:07.380 --> 00:18:11.140]  自然就會在口裏面說出來
[00:18:11.140 --> 00:18:15.020]  在你的言語行為上表達出來
[00:18:15.020 --> 00:18:17.780]  但是如果裏面有很多的惡
[00:18:17.780 --> 00:18:19.580]  裏面藏了很多的惡
[00:18:19.580 --> 00:18:22.060]  你會有些時候不知不覺
[00:18:22.060 --> 00:18:25.460]  就會將這種惡來表達出來
[00:18:25.460 --> 00:18:26.860]  當然你和我都知道
[00:18:26.860 --> 00:18:30.820]  有些時候我們都想給別人一個好一點的印象
[00:18:30.820 --> 00:18:35.460]  我們會嘗試禁止那些很不開心的情緒
[00:18:35.460 --> 00:18:37.180]  那些窒道的說話
[00:18:37.180 --> 00:18:40.220]  那些可能責備人的說話
[00:18:40.220 --> 00:18:43.660]  嘗試說一些美善的說話出來
[00:18:43.660 --> 00:18:45.380]  但是你不察覺的時候
[00:18:45.380 --> 00:18:47.540]  沒有按耐著
[00:18:47.540 --> 00:18:49.540]  突然間就發覺不知為何
[00:18:49.540 --> 00:18:54.540]  那把聲音就說出一些惡毒的說話出來
[00:18:54.540 --> 00:18:55.900]  所以裏面說到的情況就是
[00:18:55.900 --> 00:18:57.580]  你裏面怎樣
[00:18:57.580 --> 00:19:01.940]  就會自然在生命當中流露出來
[00:19:01.940 --> 00:19:03.860]  一位女士
[00:19:03.860 --> 00:19:09.340]  當她去完自己的弟弟的家
[00:19:09.340 --> 00:19:11.860]  見到他們初婚
[00:19:11.860 --> 00:19:14.460]  但是他們有一間很大的屋
[00:19:14.460 --> 00:19:17.100]  裏面佈置得很漂亮
[00:19:17.100 --> 00:19:20.660]  一位姐姐見到弟弟的屋很漂亮
[00:19:20.660 --> 00:19:23.100]  她心裏面的情緒波動
[00:19:23.100 --> 00:19:25.540]  然後她口裏面就說
[00:19:25.540 --> 00:19:29.820]  真的很欣賞你們有一間這麼漂亮的屋
[00:19:29.820 --> 00:19:31.540]  一直說
[00:19:31.540 --> 00:19:34.900]  然後當她一直看到這些佈置的時候
[00:19:34.900 --> 00:19:35.580]  她就說
[00:19:35.580 --> 00:19:37.900]  好 我下次再來和你們再聊天
