
[00:00:00.000 --> 00:00:01.500]  艱難的日子
[00:06:50.580 --> 00:06:51.820]  那些是很大的事情
[00:06:51.820 --> 00:06:52.300]  怎麼樣
[00:06:52.300 --> 00:06:54.380]  被壓太重力不能勝
[00:06:54.380 --> 00:06:56.820]  甚至連活命的指望都絕了
[00:06:56.820 --> 00:06:59.300]  心裡面都斷定是死定了
[00:06:59.300 --> 00:06:59.820]  但是怎麼樣
[00:06:59.820 --> 00:07:00.660]  我不靠自己
[00:07:00.660 --> 00:07:03.660]  靠神過了這一關
[00:07:03.660 --> 00:07:05.980]  原來保羅曾經經歷過一些
[00:07:05.980 --> 00:07:07.900]  生關死劫
[00:07:07.900 --> 00:07:09.100]  甚至是去到一個地步
[00:07:09.100 --> 00:07:10.900]  他相信這一次死定了
[00:07:10.900 --> 00:07:12.220]  玩完
[00:07:12.220 --> 00:07:14.180]  但是神拯救了他
[00:07:14.180 --> 00:07:16.900]  神也讓他的友伴
[00:07:16.900 --> 00:07:18.620]  我們嘛
[00:07:18.620 --> 00:07:21.260]  神讓他的友伴和他一同經歷過
[00:07:21.260 --> 00:07:22.140]  大家知道
[00:07:22.140 --> 00:07:24.580]  每當大家再說回那件事
[00:07:24.580 --> 00:07:27.660]  信心就出現了
[00:07:27.660 --> 00:07:29.140]  和你同行過的人
[00:07:29.140 --> 00:07:32.060]  一同經歷過的苦楚
[00:07:32.060 --> 00:07:33.980]  當我們過了之後再說
[00:07:33.980 --> 00:07:38.380]  就成為了彼此的提醒和鼓勵
[00:07:38.380 --> 00:07:38.820]  當然
[00:07:38.820 --> 00:07:40.340]  在這一刻你會想
[00:07:40.340 --> 00:07:42.820]  李牧師這樣說
[00:07:42.820 --> 00:07:45.460]  教會最近有沒有什麼患難呢
[00:07:45.460 --> 00:07:47.140]  香港的教會有沒有什麼患難呢
[00:07:47.140 --> 00:07:48.700]  我們小組多不多啊
[00:07:48.700 --> 00:07:50.860]  我們是不是要開始祈禱求小組給我們一些患難
[00:07:50.860 --> 00:07:52.140]  讓我們一同經歷過之後
[00:07:52.140 --> 00:07:54.340]  我們又可以這樣
[00:07:54.340 --> 00:07:56.900]  站在一個人的性情裡面
[00:07:56.900 --> 00:07:59.380]  我們通常都不太想
[00:07:59.380 --> 00:08:01.180]  遇上那麼多的
[00:08:01.180 --> 00:08:02.500]  但又反過來
[00:08:02.500 --> 00:08:04.020]  若然遇上
[00:08:04.020 --> 00:08:05.380]  我們的小組
[00:08:05.380 --> 00:08:06.020]  我們的牧區
[00:08:06.020 --> 00:08:06.900]  我們的教會
[00:08:06.900 --> 00:08:07.980]  又會不會成為
[00:08:07.980 --> 00:08:10.020]  好像保羅說的我們
[00:08:10.020 --> 00:08:11.220]  同行的人
[00:08:11.220 --> 00:08:14.980]  與我們一同經過呢
[00:08:14.980 --> 00:08:16.100]  各位頂尖姐妹
[00:08:16.100 --> 00:08:17.740]  在教會生活裡面
[00:08:17.740 --> 00:08:19.220]  我們要重視崇拜
[00:08:19.220 --> 00:08:21.620]  團契和什麼
[00:08:21.620 --> 00:08:22.260]  侍奉
[00:08:22.260 --> 00:08:22.900]  記得這件事
[00:08:22.900 --> 00:08:23.780]  進來門口
[00:08:23.780 --> 00:08:24.380]  有三件事
[00:08:24.380 --> 00:08:25.460]  我們簡約主題
[00:08:25.460 --> 00:08:27.380]  要有哪三件事
[00:08:27.380 --> 00:08:28.580]  崇拜
[00:08:28.580 --> 00:08:29.300]  團契
[00:08:29.300 --> 00:08:29.980]  和侍奉
[00:08:29.980 --> 00:08:32.260]  就是小組相交的團契
[00:08:32.260 --> 00:08:33.740]  我們很重視這些
[00:08:33.740 --> 00:08:34.780]  為什麼呢
[00:08:34.780 --> 00:08:35.900]  一來我們敬拜上帝
[00:08:35.900 --> 00:08:37.100]  眼目向上
[00:08:37.100 --> 00:08:37.780]  二來
[00:08:37.780 --> 00:08:39.020]  我們頂尖姐妹相交
[00:08:39.020 --> 00:08:39.740]  走在一起
[00:08:39.740 --> 00:08:40.460]  三來
[00:08:40.460 --> 00:08:41.300]  在侍奉裡面
[00:08:41.300 --> 00:08:43.060]  我們經歷神更多
[00:08:43.060 --> 00:08:44.180]  我們很重視
[00:08:44.180 --> 00:08:47.020]  整個過程裡面經驗的東西
[00:08:47.020 --> 00:08:47.780]  但奈何
[00:08:47.780 --> 00:08:48.900]  在這樣的過程裡面
[00:08:48.900 --> 00:08:52.460]  是否帶來我們常常都看到神的作為
[00:08:52.460 --> 00:08:53.340]  又或者
[00:08:53.340 --> 00:08:55.820]  會有好像保羅說的
[00:08:55.820 --> 00:08:57.180]  因為服侍的緣故
[00:08:57.180 --> 00:08:59.780]  患難都遇上
[00:08:59.780 --> 00:09:00.580]  不一定
[00:09:00.580 --> 00:09:02.140]  真的不一定
[00:09:02.140 --> 00:09:03.780]  但反過來
[00:09:03.780 --> 00:09:04.740]  與我們現在
[00:09:04.740 --> 00:09:06.820]  每樣都那麼太平的時間
[00:09:06.820 --> 00:09:10.100]  或許有時候間中有一些短孫的機會
[00:09:10.100 --> 00:09:11.740]  我們一起推銷你
[00:09:11.740 --> 00:09:13.060]  快點報名短孫
[00:09:13.060 --> 00:09:14.300]  我也想起當年
[00:09:14.300 --> 00:09:16.460]  有些頂尖姐妹跟我們上了河縣
[00:09:16.460 --> 00:09:18.220]  一起做了短孫
[00:09:18.220 --> 00:09:20.420]  其實都很經歷上帝
[00:09:20.420 --> 00:09:22.180]  在離開自己的地方
[00:09:22.180 --> 00:09:24.620]  去到一個我們控制不了的處境
[00:09:24.620 --> 00:09:25.700]  原來做事
[00:09:25.700 --> 00:09:27.900]  真的不是說你想怎樣就怎樣
[00:09:27.900 --> 00:09:31.260]  很多我們新的一些事件
[00:09:31.260 --> 00:09:32.020]  新的人物
[00:09:32.020 --> 00:09:34.020]  我們要面對
[00:09:34.020 --> 00:09:34.820]  又或者
[00:09:34.820 --> 00:09:37.020]  我們不打算在教會裡面服侍
[00:09:37.020 --> 00:09:38.900]  打算在個人的生活
[00:09:38.900 --> 00:09:41.900]  我們會不會都有機會面對患難呢
[00:09:41.900 --> 00:09:43.020]  疾病
[00:09:43.020 --> 00:09:44.260]  失業
[00:09:44.260 --> 00:09:45.220]  或者以前考試
[00:09:45.220 --> 00:09:46.580]  現在我們做事
[00:09:46.580 --> 00:09:48.220]  都繼續在讀不同學位
[00:09:48.220 --> 00:09:49.380]  專業的試
[00:09:49.380 --> 00:09:51.140]  我們都要面對
[00:09:51.140 --> 00:09:52.980]  甚至被人排擠
[00:09:52.980 --> 00:09:53.980]  失戀
[00:09:53.980 --> 00:09:55.020]  誣告
[00:09:55.020 --> 00:09:56.540]  在公司辦公室裡面
[00:09:56.540 --> 00:09:58.700]  慘受別人毒害
[00:09:58.700 --> 00:10:01.300]  所以2015年最新的那首改編金曲是哪一首呢
[00:10:01.300 --> 00:10:05.620]  大家知不知道
[00:10:05.620 --> 00:10:07.140]  我都是在網上看到
[00:10:07.140 --> 00:10:08.460]  你們還是什麼人分享
[00:10:08.460 --> 00:10:09.420]  在Facebook
[00:10:09.420 --> 00:10:13.460]  那首什麼《同事通常不是人》
[00:10:13.460 --> 00:10:14.340]  多謝大家
[00:10:14.340 --> 00:10:14.980]  蔣志光
[00:10:14.980 --> 00:10:15.380]  你們不認識的
[00:10:15.380 --> 00:10:15.940]  OK
[00:10:15.940 --> 00:10:17.740]  希望大家不要太多共鳴
[00:10:17.740 --> 00:10:19.540]  少一點共鳴會比較開心
[00:10:19.540 --> 00:10:20.660]  OK
[00:10:20.660 --> 00:10:22.020]  你馬上去搜尋
[00:10:22.020 --> 00:10:25.820]  《同事通常不是人》
[00:10:25.820 --> 00:10:29.660]  本來是《同事天下》《鄰樂人》
[00:10:29.660 --> 00:10:31.460]  很慘 我一邊看那些歌詞
[00:10:31.460 --> 00:10:32.980]  腰心腰肺的
[00:10:32.980 --> 00:10:35.540]  怎樣出賣你政治人物
[00:10:35.540 --> 00:10:38.300]  一邊這樣說
[00:10:38.300 --> 00:10:38.980]  但我想
[00:10:38.980 --> 00:10:41.660]  哎呀 為什麼這麼快這麼多人有共鳴呢
[00:10:41.660 --> 00:10:42.620]  會不會
[00:10:42.620 --> 00:10:44.020]  很多時候在工作裡面
[00:10:44.020 --> 00:10:45.140]  都真是
[00:10:45.140 --> 00:10:48.140]  很多時候遇上很多不公平的事情
[00:10:48.140 --> 00:10:50.380]  很多被誣告的事情
[00:10:50.380 --> 00:10:53.940]  很多半斤沒八兩的事情
[00:10:53.940 --> 00:10:54.780]  於是乎
[00:10:54.780 --> 00:10:55.900]  我們很快
[00:10:55.900 --> 00:10:57.540]  其實在每天工作裡面
[00:10:57.540 --> 00:10:59.060]  都很大苦難
[00:10:59.060 --> 00:11:01.860]  不是每個好像Desmond這麼幸運
[00:11:01.860 --> 00:11:04.180]  只是起身那一刻是苦難
[00:11:04.180 --> 00:11:06.180]  接著上班就滿有力量
[00:11:06.180 --> 00:11:07.300]  我要努力向上
[00:11:07.300 --> 00:11:10.180]  賺錢養老婆
[00:11:10.180 --> 00:11:11.540]  可能我們去到那一刻
[00:11:11.540 --> 00:11:12.220]  上班的裡面
[00:11:12.220 --> 00:11:13.740]  在戰場當中
[00:11:13.740 --> 00:11:16.420]  都帶著一大堆的苦難
[00:11:16.420 --> 00:11:17.420]  但請留意一件事
[00:11:17.420 --> 00:11:19.700]  苦難不是要見證上帝不存在
[00:11:19.700 --> 00:11:22.940]  苦難是反而讓我們證明神在中間
[00:11:22.940 --> 00:11:23.620]  領事們
[00:11:23.620 --> 00:11:25.780]  若然你曾經經歷過任何一些困難
[00:11:25.780 --> 00:11:28.700]  你都會知道這句話的重要
[00:11:28.700 --> 00:11:31.740]  在困難中不是要找不到上帝
[00:11:31.740 --> 00:11:32.860]  不是讓別人口實
[00:11:32.860 --> 00:11:33.620]  你信耶穌
[00:11:33.620 --> 00:11:34.980]  信耶穌信得這麼慘
[00:11:34.980 --> 00:11:35.740]  都要遇上這些人
[00:11:35.740 --> 00:11:36.780]  不是
[00:11:36.780 --> 00:11:39.740]  苦難是讓我們在這個困難中
[00:11:39.740 --> 00:11:40.540]  找到上帝
[00:11:40.540 --> 00:11:41.740]  證明祂在我們中間
[00:11:41.740 --> 00:11:43.700]  讓我們能夠渡過和跨勝
[00:11:43.700 --> 00:11:46.420]  這是重要的
[00:11:46.420 --> 00:11:47.660]  所以
[00:11:47.660 --> 00:11:49.540]  今天的分享
[00:11:49.540 --> 00:11:50.620]  苦難
[00:11:50.620 --> 00:11:51.940]  很久都經歷過
[00:11:51.940 --> 00:11:53.780]  我們都會經歷過
[00:11:53.780 --> 00:11:56.420]  但是不要被這個苦難打倒
[00:11:56.420 --> 00:11:59.420]  中間的苦難可能會很傷害我們
[00:11:59.420 --> 00:12:00.300]  或者在想
[00:12:00.300 --> 00:12:01.740]  保羅當天在哥倫多教會
[00:12:01.740 --> 00:12:02.940]  突然間再寫一封信
[00:12:02.940 --> 00:12:03.780]  無情情
[00:12:03.780 --> 00:12:05.620]  問安之後又說苦難
[00:12:05.620 --> 00:12:06.940]  有多慘
[00:12:06.940 --> 00:12:07.700]  慘的
[00:12:07.700 --> 00:12:08.940]  因為保羅的苦難
[00:12:08.940 --> 00:12:10.540]  很有機會在這一次裡面
[00:12:10.540 --> 00:12:12.740]  是來自哥倫多教會的
[00:12:12.740 --> 00:12:13.700]  保羅的苦難
[00:12:13.700 --> 00:12:17.100]  很有機會是來自哥倫多教會的指控
[00:12:17.100 --> 00:12:18.780]  甚至是那些是非
[00:12:18.780 --> 00:12:21.300]  因為保羅本來準備要去哥倫多教會
[00:12:21.300 --> 00:12:22.180]  去探訪他們
[00:12:22.180 --> 00:12:23.660]  但是因為不同的理由
[00:12:23.660 --> 00:12:24.900]  延遲了
[00:12:24.900 --> 00:12:30.940]  於是就帶來了很多的誤會
[00:12:30.940 --> 00:12:31.660]  服侍神的人
[00:12:31.660 --> 00:12:34.020]  甚至不單止是服侍神的人
[00:12:34.020 --> 00:12:37.060]  很多時候如果我們在工作裡面
[00:12:37.060 --> 00:12:39.140]  承擔到某些位置的人
[00:12:39.140 --> 00:12:42.620]  其實我們會一直向上服侍更多
[00:12:42.620 --> 00:12:44.180]  或者做更多的事情的時候
[00:12:44.180 --> 00:12:45.940]  我們會發現一件事
[00:12:45.940 --> 00:12:48.900]  我們比以往入職的時間
[00:12:48.900 --> 00:12:52.900]  是越來越不受歡迎的
[00:12:52.900 --> 00:12:54.260]  這麼淒涼的
[00:12:54.260 --> 00:12:58.740]  就永遠換換新工做做散仔就好了
[00:12:58.740 --> 00:13:00.140]  意思就是說
[00:13:00.140 --> 00:13:01.540]  當在侍奉裡面
[00:13:01.540 --> 00:13:04.380]  我們是擺上越多
[00:13:04.380 --> 00:13:06.580]  再不是純粹做前線
[00:13:06.580 --> 00:13:07.300]  一對一
[00:13:07.300 --> 00:13:09.260]  或者就這樣做組長
[00:13:09.260 --> 00:13:11.660]  我們跟著那三四個組員
[00:13:11.660 --> 00:13:12.580]  這麼容易
[00:13:12.580 --> 00:13:13.340]  相對地
[00:13:13.340 --> 00:13:16.620]  我們每次都是在說關係的事情
[00:13:16.620 --> 00:13:17.940]  當我們越來越多
[00:13:17.940 --> 00:13:19.780]  我們開始想多一點
[00:13:19.780 --> 00:13:20.540]  我們想多一點
[00:13:20.540 --> 00:13:22.500]  可能是幾個小組之間的關係
[00:13:22.500 --> 00:13:23.620]  可能牧區的事情
