
[00:00:00.000 --> 00:00:01.160]  這個月是感恩節
[00:02:06.440 --> 00:02:08.920]  爲什麼要洗手啊
[00:02:08.920 --> 00:02:11.520]  因爲他的良心感到不安
[00:02:11.520 --> 00:02:12.800]  他feel guilty
[00:02:12.800 --> 00:02:15.560]  他覺得在判耶穌有罪這件事情上
[00:02:15.560 --> 00:02:16.920]  他有罪惡感
[00:02:16.920 --> 00:02:18.280]  所以他做了一個動作
[00:02:18.280 --> 00:02:19.840]  用這個動作來表明
[00:02:19.840 --> 00:02:24.960]  我與這個流耶穌的血的這件事情無分無關
[00:02:24.960 --> 00:02:29.440]  表明他在這件事情上不擔責任
[00:02:29.440 --> 00:02:31.760]  其實有一點點像我們中國
[00:02:31.760 --> 00:02:33.840]  中文當中有一個成語叫做什麼
[00:02:33.840 --> 00:02:36.160]  金盆
[00:02:36.160 --> 00:02:38.080]  金盆洗手 對不對
[00:02:38.080 --> 00:02:40.040]  其實在佛教 在伊斯蘭教
[00:02:40.040 --> 00:02:41.480]  在各樣的文化當中
[00:02:41.480 --> 00:02:43.920]  都會有這樣一種用水洗
[00:02:43.920 --> 00:02:47.520]  來表達一種心靈上的乾淨潔淨的
[00:02:47.520 --> 00:02:48.880]  這樣的一種儀式
[00:02:48.880 --> 00:02:51.760]  那這些跟我們基督教的洗禮
[00:02:51.760 --> 00:02:56.720]  跟我們基督徒的授習有什麼不同
[00:02:56.720 --> 00:02:59.440]  我是蠻喜歡看電影的一個人
[00:02:59.440 --> 00:03:02.440]  所以有的時候我看一些科幻片
[00:03:02.440 --> 00:03:06.000]  最近這幾年有很多這種末世性的科幻片
[00:03:06.000 --> 00:03:07.200]  我看一種科幻片
[00:03:07.200 --> 00:03:08.720]  就是有一種病毒
[00:03:08.720 --> 00:03:10.440]  有一種很強烈的病毒
[00:03:10.440 --> 00:03:12.040]  席捲了整個地球
[00:03:12.040 --> 00:03:13.960]  然後殘存下一小部分人來
[00:03:13.960 --> 00:03:15.040]  那這些人呢
[00:03:15.040 --> 00:03:17.480]  特別是這些科研人員
[00:03:17.480 --> 00:03:19.040]  這些救護人員
[00:03:19.040 --> 00:03:22.560]  當他們要從一個被污染的環境當中出來
[00:03:22.560 --> 00:03:24.680]  然後進回到他們的基地
[00:03:24.680 --> 00:03:27.960]  進到他們的科研實驗室的時候
[00:03:27.960 --> 00:03:31.960]  請問他們是不是打開門就進去
[00:03:31.960 --> 00:03:32.720]  不是
[00:03:32.720 --> 00:03:33.720]  你如果看這些電影
[00:03:33.720 --> 00:03:35.920]  一般他們打開門
[00:03:35.920 --> 00:03:37.960]  進到一個隔離艙
[00:03:37.960 --> 00:03:39.840]  一個隔離的地帶
[00:03:39.840 --> 00:03:41.160]  然後在那裏幹什麼
[00:03:41.160 --> 00:03:43.040]  就往他們身上撒水啊
[00:03:43.040 --> 00:03:45.200]  消毒啊 對不對
[00:03:45.200 --> 00:03:48.160]  關在那裏撒完水消完毒
[00:03:48.160 --> 00:03:49.600]  把他們劫進了之後
[00:03:49.600 --> 00:03:51.880]  另一扇門就會爲他們打開
[00:03:51.880 --> 00:03:55.400]  然後他們才能夠進到另外一扇門當中
[00:03:55.400 --> 00:03:56.080]  爲什麼
[00:03:56.080 --> 00:03:59.200]  要確保他們不把外邊的污穢
[00:03:59.200 --> 00:04:01.680]  外邊的病毒帶到裏邊來嘛
[00:04:01.680 --> 00:04:02.800]  是吧
[00:04:02.800 --> 00:04:03.560]  各位
[00:04:03.560 --> 00:04:05.960]  其實這有一點點像
[00:04:05.960 --> 00:04:06.760]  舊約
[00:04:06.760 --> 00:04:07.680]  剛纔我們說的
[00:04:07.680 --> 00:04:09.680]  舊約的那個舊恩的歷史
[00:04:09.680 --> 00:04:12.520]  神把以色列人
[00:04:12.520 --> 00:04:15.720]  從埃及先帶到哪裏
[00:04:15.720 --> 00:04:17.240]  帶到曠野
[00:04:17.240 --> 00:04:21.760]  然後從曠野再帶到帶進迦南
[00:04:21.760 --> 00:04:25.200]  哎 你發現他們沒有辦法從埃及直接進迦南
[00:04:25.200 --> 00:04:27.000]  爲什麼
[00:04:27.000 --> 00:04:29.040]  因爲他們身上還有病毒
[00:04:29.040 --> 00:04:30.680]  他們有埃及病毒
[00:04:30.680 --> 00:04:33.400]  他們身上還沾染了很多埃及人的情慾
[00:04:33.400 --> 00:04:34.680]  埃及人的偶像
[00:04:34.680 --> 00:04:36.160]  埃及人的習俗
[00:04:36.160 --> 00:04:37.160]  所以哦
[00:04:37.160 --> 00:04:41.600]  曠野是耶爾華給這些以色列人消毒的一個
[00:04:41.600 --> 00:04:42.920]  隔離帶 你知道嗎
[00:04:42.920 --> 00:04:45.960]  一個封閉式的訓練
[00:04:45.960 --> 00:04:47.000]  讓我這樣說
[00:04:47.000 --> 00:04:52.400]  其實我們今天基督徒走主的道路進天國也是如此
[00:04:52.400 --> 00:04:55.560]  也是雷同的
[00:04:55.560 --> 00:04:58.240]  習禮意味着什麼
[00:04:58.240 --> 00:05:00.560]  習禮意味着就好像過洪海一樣
[00:05:00.560 --> 00:05:02.760]  一扇門爲你打開了
[00:05:02.760 --> 00:05:04.520]  讓我們脫離了黑暗的權勢
[00:05:04.520 --> 00:05:05.800]  脫離了法老的瑕疵
[00:05:05.800 --> 00:05:07.680]  脫離了魔鬼的勢力範圍
[00:05:07.680 --> 00:05:09.600]  你被分別出來了
[00:05:09.600 --> 00:05:15.680]  但是接下來這節經文讓我們讀得觸目驚心
[00:05:15.680 --> 00:05:19.680]  接下來這件事讓我們感覺有一點點膽戰心驚
[00:05:19.680 --> 00:05:21.920]  接下來他說什麼呢
[00:05:21.920 --> 00:05:25.480]  這裏說他們都在雲裏海裏受洗歸了摩西
[00:05:25.480 --> 00:05:26.560]  換句話說
[00:05:26.560 --> 00:05:29.080]  各位他們都是受過洗的人對吧
[00:05:29.080 --> 00:05:31.440]  然後但是接下來呢
[00:05:31.440 --> 00:05:36.640]  他們中間多半是神不喜歡的人
[00:05:36.640 --> 00:05:40.720]  所以在曠野倒逼
[00:05:40.720 --> 00:05:41.680]  哇哦
[00:05:41.680 --> 00:05:43.280]  甚至你讀到第八節
[00:05:43.280 --> 00:05:45.880]  一天之內就倒逼了多少人
[00:05:45.880 --> 00:05:47.680]  兩萬三千人哦
[00:05:47.680 --> 00:05:49.000]  什麼叫多半
[00:05:49.000 --> 00:05:52.680]  多半就是超過百分之五十是不是
[00:05:52.680 --> 00:05:56.640]  至少超過百分之五十的人
[00:05:56.640 --> 00:05:58.800]  沒從隔離艙出去
[00:05:58.800 --> 00:06:00.640]  進來了沒出去
[00:06:00.640 --> 00:06:03.000]  他們出來了竟然沒進去
[00:06:03.000 --> 00:06:04.560]  各位
[00:06:04.560 --> 00:06:06.240]  我看過一個數字
[00:06:06.240 --> 00:06:10.600]  你知道今天美國有多少人是受過洗的基督徒嗎
[00:06:10.600 --> 00:06:15.400]  有一億六千七百萬是受過洗的基督徒
[00:06:15.400 --> 00:06:17.080]  那照這個比率
[00:06:17.080 --> 00:06:24.000]  照這節經文至少有八千三百五十萬人最終要倒逼曠野
[00:06:24.000 --> 00:06:25.360]  各位
[00:06:25.360 --> 00:06:29.440]  當然我想最重要的我們不是要看這個比率
[00:06:29.440 --> 00:06:30.800]  到底有多少比例
[00:06:30.800 --> 00:06:35.000]  今天在凌涼堂受過洗的人有百分之五十人以上
[00:06:35.000 --> 00:06:36.040]  小心哦
[00:06:36.040 --> 00:06:37.000]  小心哦
[00:06:37.000 --> 00:06:38.040]  可能要倒逼哦
[00:06:38.040 --> 00:06:40.040]  可能進不去哦
[00:06:40.040 --> 00:06:40.840]  丟姊妹
[00:06:40.840 --> 00:06:42.640]  我們最重要的不是研究這個比例
[00:06:42.640 --> 00:06:46.080]  但是最重要一件事情我們要常常捫心自問
[00:06:46.080 --> 00:06:48.960]  我真的重生得救了嗎
[00:06:48.960 --> 00:06:52.000]  這件事這段生經告訴我們他們爲什麼倒閉
[00:06:52.000 --> 00:06:54.760]  夏文說他們行各樣的惡事
[00:06:54.760 --> 00:06:55.840]  列舉了他們的罪行
[00:06:55.840 --> 00:06:56.280]  幹什麼
[00:06:56.280 --> 00:06:57.480]  五重罪對不對
[00:06:57.480 --> 00:06:58.920]  貪戀惡事
[00:06:58.920 --> 00:06:59.880]  敗偶像
[00:06:59.880 --> 00:07:01.000]  行姦淫
[00:07:01.000 --> 00:07:01.800]  試探主
[00:07:01.800 --> 00:07:02.680]  發怨言
[00:07:02.680 --> 00:07:04.320]  而且他們你如果讀舊約
[00:07:04.320 --> 00:07:06.840]  他們是反反覆覆的做這件事情
[00:07:06.840 --> 00:07:09.600]  表明他們人雖然出了埃及
[00:07:09.600 --> 00:07:12.200]  但是他們的心卻從來沒有出埃及
[00:07:12.200 --> 00:07:14.320]  他們外面雖然受了洗
[00:07:14.320 --> 00:07:16.960]  但是他們裏邊從來沒有重生
[00:07:16.960 --> 00:07:20.960]  有點像我們最近正在成島在讀的那個沙迪教會
[00:07:20.960 --> 00:07:22.320]  安明是活的
[00:07:22.320 --> 00:07:23.040]  其實呢
[00:07:23.040 --> 00:07:24.640]  其實是死的
[00:07:24.640 --> 00:07:26.560]  我不知道你是哪一年受洗的
[00:07:26.560 --> 00:07:30.080]  我是2001年復活節那天受洗的
[00:07:30.080 --> 00:07:31.160]  我記得非常清楚
[00:07:31.160 --> 00:07:36.440]  2001年復活節跟我一起受洗的一共有四個人
[00:07:36.440 --> 00:07:38.040]  但是在受洗之後
[00:07:38.040 --> 00:07:41.320]  大約在半年左右不到半年的時間
[00:07:41.320 --> 00:07:43.760]  其餘的這三個人
[00:07:43.760 --> 00:07:46.040]  都不知道哪裏去了
[00:07:46.040 --> 00:07:48.800]  都開始離開教會了
[00:07:48.800 --> 00:07:50.560]  他們不是換了一間教會
[00:07:50.560 --> 00:07:53.280]  他們是離開了教會了
[00:07:53.280 --> 00:07:55.040]  弟兄姊妹你們有沒有這樣的經歷
[00:07:55.040 --> 00:07:56.520]  有的時候你會發現在這條路上
[00:07:56.520 --> 00:07:59.160]  有些人走着走着就找不到了
[00:07:59.160 --> 00:08:01.600]  就不見了
[00:08:01.600 --> 00:08:02.360]  各位
[00:08:02.360 --> 00:08:05.400]  我想在座的每一個人我們都應該敬請
[00:08:05.400 --> 00:08:09.560]  你們確信你們每個人都能夠走到應許之地嗎
[00:08:09.560 --> 00:08:12.400]  不見得哦
[00:08:12.400 --> 00:08:15.360]  當年以色列人一過洪海
[00:08:15.360 --> 00:08:17.920]  馬上就進入了曠野對不對
[00:08:17.920 --> 00:08:20.120]  但是今天我們受洗以後
[00:08:20.120 --> 00:08:21.960]  我們並沒有離開託蘭斯
[00:08:21.960 --> 00:08:24.680]  我們並沒有離開這個車水馬龍的城市
[00:08:24.680 --> 00:08:26.680]  我們並沒有離開這個花花世界
[00:08:26.680 --> 00:08:31.160]  我們的肉身並沒有被這個物質地理意義上
[00:08:31.160 --> 00:08:33.280]  帶到一個隔離間裏邊
[00:08:33.280 --> 00:08:36.360]  我們的身邊仍然充滿了各式各樣的誘惑
[00:08:36.360 --> 00:08:37.280]  眼眸的情慾
[00:08:37.280 --> 00:08:38.280]  肉體的情慾
[00:08:38.280 --> 00:08:39.320]  今生的驕傲
[00:08:39.320 --> 00:08:41.840]  充斥在我們的周圍對不對
[00:08:41.840 --> 00:08:42.600]  弟兄姊妹
[00:08:42.600 --> 00:08:45.040]  我們處在一個五花八門的世界
[00:08:45.040 --> 00:08:45.880]  我們裏面呢
[00:08:45.880 --> 00:08:47.760]  我們裏面七情六慾
[00:08:47.760 --> 00:08:50.040]  弟兄姊妹
[00:08:50.040 --> 00:08:51.360]  怎麼辦呢
[00:08:51.360 --> 00:08:53.880]  怎麼才能走過去呢
[00:08:53.880 --> 00:08:56.000]  會不會走着走着就不見了
[00:08:56.000 --> 00:08:58.360]  每一天都有太多誘惑了
[00:08:58.360 --> 00:08:59.960]  上個周是雙十一
[00:08:59.960 --> 00:09:04.120]  可能在中國大陸倒閉了兩萬三千人
[00:09:04.120 --> 00:09:05.960]  再接下來是黑色星期五
[00:09:05.960 --> 00:09:09.480]  可能在美國又倒閉兩萬三千人
[00:09:09.480 --> 00:09:09.920]  弟兄姊妹
[00:09:09.920 --> 00:09:12.320]  我們周圍充滿了太多的誘惑
[00:09:12.320 --> 00:09:14.200]  你有沒有一種渴望
[00:09:14.200 --> 00:09:15.920]  就是說
[00:09:15.920 --> 00:09:18.520]  好想進到曠野裏去
[00:09:18.520 --> 00:09:20.680]  好想離開這樣的一個地方
[00:09:20.680 --> 00:09:21.920]  進到一個沒有internet
[00:09:21.920 --> 00:09:22.880]  沒有手機
[00:09:22.880 --> 00:09:24.120]  沒有shopping mall
[00:09:24.120 --> 00:09:27.560]  沒有韓劇的一個環境去呆兩天
[00:09:27.560 --> 00:09:29.520]  其實我們上個周
[00:09:29.520 --> 00:09:32.680]  我們銀網詞小組有一位弟兄
[00:09:32.680 --> 00:09:34.680]  我們再往前有兩位姊妹
[00:09:34.680 --> 00:09:37.920]  他們就參加了一個彩虹迎會
[00:09:37.920 --> 00:09:41.080]  在這場迎會當中是沒有手機可以用的
[00:09:41.080 --> 00:09:43.520]  這幾個弟兄姊妹其實平時都是蠻忙的
[00:09:43.520 --> 00:09:44.120]  我知道
[00:09:44.120 --> 00:09:45.120]  據我瞭解
[00:09:45.120 --> 00:09:49.680]  他們說回來之後都覺得說這三天太好了
[00:09:49.680 --> 00:09:51.800]  這三天被隔離了
[00:09:51.800 --> 00:09:55.000]  這三天一切紛紛擾擾斷開關係了
[00:09:55.000 --> 00:09:55.920]  弟兄姊妹
[00:09:55.920 --> 00:09:59.360]  這叫做曠野經歷
[00:09:59.360 --> 00:10:02.600]  對於每一個受了洗的基督徒而言
[00:10:02.600 --> 00:10:04.640]  其實曠野經歷都是很寶貴的
[00:10:04.640 --> 00:10:06.000]  你知道嗎
[00:10:06.000 --> 00:10:10.840]  在無論是早期教會的沙漠的那些的教父
[00:10:10.840 --> 00:10:13.640]  還是到了近代的這些的清教徒
[00:10:13.640 --> 00:10:15.200]  他們都會用這個term
[00:10:15.200 --> 00:10:19.160]  都會用曠野經歷來描述
[00:10:19.160 --> 00:10:23.560]  來類比一個基督徒的成熟和成長的必經之路
[00:10:23.560 --> 00:10:26.880]  如果他們看到一個剛剛受洗的基督徒
[00:10:26.880 --> 00:10:30.160]  在那裏大發熱心在那裏眉飛色舞的
[00:10:30.160 --> 00:10:31.480]  描述他的遠大理想
[00:10:31.480 --> 00:10:32.560]  他們就會說
[00:10:32.560 --> 00:10:36.640]  哦他還沒有走過曠野
[00:10:36.640 --> 00:10:38.320]  因爲只有走過曠野
[00:10:38.320 --> 00:10:41.520]  你纔會看見自己是一個多麼不堪的罪人
[00:10:41.520 --> 00:10:44.920]  只有在曠野纔可以打擊一個驕傲的人
[00:10:44.920 --> 00:10:46.040]  只有在曠野
[00:10:46.040 --> 00:10:51.880]  你纔會與上帝赤身相對無可躲藏
[00:10:51.880 --> 00:10:53.800]  你經歷過曠野嗎
[00:10:53.800 --> 00:10:55.240]  所以各位弟兄姊妹
[00:10:55.240 --> 00:10:56.440]  有的時候
[00:10:56.440 --> 00:10:58.160]  上帝恩待我們
[00:10:58.160 --> 00:11:00.640]  讓我們有一點點曠野的經歷
[00:11:00.640 --> 00:11:01.560]  有的時候
[00:11:01.560 --> 00:11:04.480]  你在生活上遭遇了一個很大的困境
[00:11:04.480 --> 00:11:05.760]  你生了一場大病
[00:11:05.760 --> 00:11:08.920]  你在人際關係上經歷了一個破碎
[00:11:08.920 --> 00:11:10.440]  你感到委屈
[00:11:10.440 --> 00:11:11.080]  難過
[00:11:11.080 --> 00:11:11.880]  傷心
[00:11:11.880 --> 00:11:15.400]  你的生命走到了一個乾旱疲乏無水之地
[00:11:15.400 --> 00:11:18.720]  走到了一個大而可畏的野獸吼叫之地
[00:11:18.720 --> 00:11:22.320]  不要因此抱怨上帝
[00:11:22.320 --> 00:11:26.520]  因爲很有可能你得到了一個機會
[00:11:26.520 --> 00:11:30.200]  跟這個世界稍微的拉開一點距離
[00:11:30.200 --> 00:11:33.720]  跟這個坐下喫喝起來玩耍的城市
[00:11:33.720 --> 00:11:36.040]  稍微的拉開了一點距離
[00:11:36.040 --> 00:11:38.880]  跟這個世人都趨之若鶩的財富
[00:11:38.880 --> 00:11:41.120]  稍微的拉開了一點距離
[00:11:41.120 --> 00:11:42.120]  甚至讓我說
[00:11:42.120 --> 00:11:45.440]  跟你那生龍活虎活蹦亂跳的健康
[00:11:45.440 --> 00:11:47.720]  稍微的拉開了一點距離
[00:11:47.720 --> 00:11:53.840]  這未嘗不是一件好事
[00:11:53.840 --> 00:11:55.280]  讓我這樣說
[00:11:55.280 --> 00:11:58.120]  如同過洪海一樣
[00:11:58.120 --> 00:12:02.800]  今天各位在座大多數是受過洗的人
[00:12:02.800 --> 00:12:05.000]  但是原諒我這樣說
[00:12:05.000 --> 00:12:08.520]  洗禮本身並不能直接的
[00:12:08.520 --> 00:12:09.920]  想當然的
[00:12:09.920 --> 00:12:14.520]  絕對的代表了一個人重生得救
[00:12:14.520 --> 00:12:16.080]  同意嗎
[00:12:16.080 --> 00:12:17.000]  老師說
[00:12:17.000 --> 00:12:21.760]  一個受了洗的人到底有沒有重生得救
[00:12:21.760 --> 00:12:24.520]  有的時候你看不出來
[00:12:24.520 --> 00:12:27.120]  有的時候我們牧師也不見得知道
[00:12:27.120 --> 00:12:29.680]  有的時候真的是需要過一段時間
[00:12:29.680 --> 00:12:34.200]  過好一段時間你才能夠知道
[00:12:34.200 --> 00:12:40.360]  所以受洗證書不是天國的門票啊
[00:12:40.360 --> 00:12:42.680]  天國的門票
[00:12:42.680 --> 00:12:47.560]  其實並沒有一個具體的 一個明確的
[00:12:47.560 --> 00:12:50.280]  一個看得見摸得着很確鑿的方式
[00:12:50.280 --> 00:12:52.800]  放在你我的手中
[00:12:52.800 --> 00:12:55.640]  因此就促使我們一生之久
[00:12:55.640 --> 00:12:59.880]  要活出那個得救的生命
[00:12:59.880 --> 00:13:01.560]  然後在這個過程當中
[00:13:01.560 --> 00:13:03.800]  聖靈會與我們的心同振
[00:13:03.800 --> 00:13:05.320]  我們是神的兒女
[00:13:05.320 --> 00:13:07.280]  聖靈會一次一次的告訴你
[00:13:07.280 --> 00:13:09.240]  你是神的兒女
[00:13:09.240 --> 00:13:10.960]  我們心中都會有一個試探
[00:13:10.960 --> 00:13:11.520]  你知道嗎
[00:13:11.520 --> 00:13:14.720]  就是我們好想抓住一個確鑿的東西
[00:13:14.720 --> 00:13:17.480]  我受了洗教會發給我一張證書
[00:13:17.480 --> 00:13:20.760]  這個會讓我感覺踏實一點
[00:13:20.760 --> 00:13:22.560]  這個證書上印着我的名字
[00:13:22.560 --> 00:13:27.040]  這個會讓我感覺心裏有一點安全感
[00:13:27.040 --> 00:13:31.320]  但是讓我說受洗證書只能證明你受過洗
[00:13:31.320 --> 00:13:33.920]  只能證明說你在衆人和天使面前
[00:13:33.920 --> 00:13:37.640]  曾經公開宣告宣講承認過你的信仰
[00:13:37.640 --> 00:13:41.360]  但是不能證明你的重生
[00:13:41.360 --> 00:13:44.360]  我在上個月在團企講到的時候
[00:13:44.360 --> 00:13:46.080]  我分享我自己的一個例證
[00:13:46.080 --> 00:13:48.560]  各位 雖然我還年輕
[00:13:48.560 --> 00:13:50.640]  也沒那麼年輕
[00:13:50.640 --> 00:13:53.640]  但是你知道我其實是很老派的一個
[00:13:53.640 --> 00:13:56.960]  我內心是比較傳統 比較老舊的
[00:13:56.960 --> 00:14:00.120]  所以你知道我當年出國的時候
[00:14:00.120 --> 00:14:02.040]  最早坐飛機的時候
[00:14:02.040 --> 00:14:04.160]  那個票都是要打印出來
[00:14:04.160 --> 00:14:05.080]  對不對
[00:14:05.080 --> 00:14:05.560]  記得吧
[00:14:05.560 --> 00:14:08.480]  早年都是打印出來一張紙質版的一張票
[00:14:08.480 --> 00:14:11.400]  然後你握在手中去坐飛機 對吧
[00:14:11.400 --> 00:14:12.800]  你知道我是那種
[00:14:12.800 --> 00:14:16.400]  臨上飛機之前從家出發至少要看三至四次
[00:14:16.400 --> 00:14:17.680]  它在不在錢包裏啊
[00:14:17.680 --> 00:14:18.840]  它到底在不在啊
[00:14:18.840 --> 00:14:20.800]  上飛機再看一遍 是不是啊
[00:14:20.800 --> 00:14:22.400]  要不沒有這個東西
[00:14:22.400 --> 00:14:24.600]  我如果不反覆做這個動作
[00:14:24.600 --> 00:14:27.400]  我心中就不踏實
[00:14:27.400 --> 00:14:32.640]  但最終現在已經被整個時代給改變了
[00:14:32.640 --> 00:14:34.000]  這次去歐洲也是
[00:14:34.000 --> 00:14:37.320]  原來在網上連座位都可以提前申請
[00:14:37.320 --> 00:14:38.160]  你們知道嗎
[00:14:38.160 --> 00:14:42.120]  到最後就拿出手機來掃一個二維碼你就過去了
[00:14:42.120 --> 00:14:43.240]  全是電子的了
[00:14:43.240 --> 00:14:44.560]  全是無形的了
[00:14:44.560 --> 00:14:46.760]  各位 今天我們去天國
[00:14:46.760 --> 00:14:50.240]  沒有給你一張看得見 摸得着
[00:14:50.240 --> 00:14:51.760]  讓你不斷的能夠翻出來
[00:14:51.760 --> 00:14:54.000]  我有 我有 我有這個確據
[00:14:54.000 --> 00:14:55.240]  沒有
[00:14:55.240 --> 00:14:57.800]  給的你是一個看不見的 摸不着的
[00:14:57.800 --> 00:15:02.720]  你需要一生去經歷來證明你有這樣一個生命的
[00:15:02.720 --> 00:15:04.680]  這是一個過程
[00:15:04.680 --> 00:15:08.240]  Dunceme 受洗不能證明你的重生
[00:15:08.240 --> 00:15:11.560]  畢竟馬克思也受過洗
[00:15:11.560 --> 00:15:13.760]  希特勒也受過洗
[00:15:13.760 --> 00:15:16.080]  達爾文也受過洗
[00:15:16.080 --> 00:15:17.480]  如果你願意的話
[00:15:17.480 --> 00:15:20.080]  我可以把這個名單繼續的延長下去
[00:15:20.080 --> 00:15:21.680]  只是怯怯地盼望
[00:15:21.680 --> 00:15:27.840]  各位 這上邊這最後不要有你的名字
[00:15:27.840 --> 00:15:29.880]  我們雖然
[00:15:29.880 --> 00:15:31.720]  你知道在我們教會受洗的話
[00:15:31.720 --> 00:15:34.800]  我們每一位教我們從工都會跟他面談
[00:15:34.800 --> 00:15:36.840]  都會有interview
[00:15:36.840 --> 00:15:38.440]  但是
[00:15:38.440 --> 00:15:43.000]  我們本質上無法確認一個人是否真正重生得救
[00:15:43.000 --> 00:15:46.000]  馬丁路德曾經說過一句很有名的話 對不對
[00:15:46.000 --> 00:15:48.320]  他說我們難免
[00:15:48.320 --> 00:15:50.760]  我們必須要對人有判斷
[00:15:50.760 --> 00:15:52.280]  作爲教會的領袖
[00:15:52.280 --> 00:15:53.400]  但是呢
[00:15:53.400 --> 00:15:55.040]  有一天在天上的時候
[00:15:55.040 --> 00:15:56.440]  他會驚訝地發現
[00:15:56.440 --> 00:15:57.960]  他會有三個驚訝
[00:15:57.960 --> 00:16:00.280]  他說他就驚訝地發現有一些
[00:16:00.280 --> 00:16:02.680]  我以爲他不該在天上
[00:16:02.680 --> 00:16:03.840]  誒
[00:16:03.840 --> 00:16:05.640]  居然在天上
[00:16:05.640 --> 00:16:08.240]  有一些人我以爲他應該在天上
[00:16:08.240 --> 00:16:11.640]  我怎麼找都找不到
[00:16:11.640 --> 00:16:12.880]  然後最大的驚訝是
[00:16:12.880 --> 00:16:17.400]  我馬丁路德這種人居然在天上
[00:16:17.400 --> 00:16:18.720]  用詞面
[00:16:18.720 --> 00:16:20.040]  因此
[00:16:20.040 --> 00:16:23.640]  有沒有人是沒有接受洗禮
[00:16:23.640 --> 00:16:26.240]  卻重生得救的 有沒有
[00:16:26.240 --> 00:16:27.640]  有
[00:16:27.640 --> 00:16:30.360]  那有沒有人
[00:16:30.360 --> 00:16:34.160]  有沒有人是接受了洗禮
[00:16:34.160 --> 00:16:36.880]  但是沒有重生得救的
[00:16:36.880 --> 00:16:39.600]  當然有
[00:16:39.600 --> 00:16:41.480]  這兩者都會有
[00:16:41.480 --> 00:16:42.520]  但是讓我說
[00:16:42.520 --> 00:16:45.240]  這兩者都是不正常的
[00:16:45.240 --> 00:16:46.280]  都是異常的
[00:16:46.280 --> 00:16:47.680]  都是反常的
[00:16:47.680 --> 00:16:50.080]  不應該有的現象
[00:16:50.080 --> 00:16:52.040]  證明了教會的荒涼
[00:16:52.040 --> 00:16:54.400]  如果出現這兩種現象
[00:16:54.400 --> 00:16:56.320]  當教會荒涼的時候
[00:16:56.320 --> 00:16:58.560]  教會里邊 教堂裏邊
