
[00:00:00.000 --> 00:00:03.780]  今日想和大家講的題目叫做巴比倫的驕傲
[00:09:25.400 --> 00:09:27.440]  很有能力的一個人
[00:09:27.440 --> 00:09:31.280]  在軍事上是這樣
[00:09:31.280 --> 00:09:33.800]  他也在文化建設上
[00:09:33.800 --> 00:09:34.960]  有很多很多的
[00:09:34.960 --> 00:09:35.800]  譬如說天文學
[00:09:35.800 --> 00:09:36.560]  在數學
[00:09:36.560 --> 00:09:39.200]  在醫藥或者建築上
[00:09:39.200 --> 00:09:42.440]  有很大很大的發展
[00:09:42.440 --> 00:09:45.240]  下一張 麻煩你
[00:09:45.240 --> 00:09:47.360]  當時候
[00:09:47.360 --> 00:09:50.840]  這個巴比倫帝國其中一件很出名的
[00:09:50.840 --> 00:09:52.360]  下一張 麻煩你
[00:09:52.360 --> 00:09:53.480]  哦 對不起
[00:09:53.480 --> 00:09:54.920]  上一張 對不起
[00:09:54.920 --> 00:09:56.320]  我不跟了 你跟吧
[00:09:56.320 --> 00:09:57.320]  OK
[00:09:57.320 --> 00:09:59.600]  這裡說到他有一個很大的發展
[00:09:59.600 --> 00:10:02.800]  當時大家有沒有聽過空中花園
[00:10:02.800 --> 00:10:04.960]  空中花園是當時巴比倫王
[00:10:04.960 --> 00:10:07.320]  他用了幾萬人去建設一個
[00:10:07.320 --> 00:10:09.440]  一個很特別的建築物
[00:10:09.440 --> 00:10:12.520]  因為這個跟印度的太經很相似
[00:10:12.520 --> 00:10:13.760]  因為當時這個王
[00:10:13.760 --> 00:10:16.840]  他存了一個來自伊朗的太太
[00:10:16.840 --> 00:10:18.360]  而巴比倫這個地方
[00:10:18.360 --> 00:10:21.120]  今天的伊拉克是一個很大的平原的地方
[00:10:21.120 --> 00:10:22.760]  他的太太
[00:10:22.760 --> 00:10:24.840]  阿米提亞
[00:10:24.840 --> 00:10:27.120]  她是來自伊拉克的地方
[00:10:27.120 --> 00:10:28.520]  很多山巒起伏
[00:10:28.520 --> 00:10:29.440]  很多的花園
[00:10:29.440 --> 00:10:32.080]  很多很漂亮的景物是很不同的
[00:10:32.080 --> 00:10:33.600]  當她來到那個平原的時候
[00:10:33.600 --> 00:10:35.160]  是很憂愁
[00:10:35.160 --> 00:10:36.480]  這個尼布格尼西王
[00:10:36.480 --> 00:10:37.640]  看到他太太這樣
[00:10:37.640 --> 00:10:38.640]  於是他就命
[00:10:38.640 --> 00:10:40.200]  很多很多的人去建了一個
[00:10:40.200 --> 00:10:42.720]  很奇特的一個空中花園
[00:10:42.720 --> 00:10:43.960]  有七層這麼高
[00:10:43.960 --> 00:10:46.480]  是一個很奇特的一個景象
[00:10:46.480 --> 00:10:49.400]  一個山裡面有七層的花園
[00:10:49.400 --> 00:10:50.960]  當他太太去幽悶的時候
[00:10:50.960 --> 00:10:51.680]  去到這裡走
[00:10:51.680 --> 00:10:54.400]  就會解悶 能夠解困
[00:10:54.400 --> 00:10:56.320]  而這個設計是非常獨特
[00:10:56.320 --> 00:10:58.280]  水是用一個很奇怪的方法
[00:10:58.280 --> 00:10:59.520]  泵到上面 從上面
[00:10:59.520 --> 00:11:01.560]  再好像梯間式流下來
[00:11:01.560 --> 00:11:04.400]  去灌溉這七層這樣的花園
[00:11:04.400 --> 00:11:07.240]  所以被稱為一個很獨特的空中花園
[00:11:07.240 --> 00:11:09.520]  在一個平原裡面能夠這樣建設
[00:11:09.520 --> 00:11:11.760]  而當時他的建設不單止是空中花園
[00:11:11.760 --> 00:11:14.400]  也因為他的城牆是非常厚
[00:11:14.400 --> 00:11:15.560]  是很宏大
[00:11:15.560 --> 00:11:17.760]  是堅固到沒有人能夠攻擊他
[00:11:17.760 --> 00:11:18.880]  他的城牆在
[00:11:18.880 --> 00:11:19.760]  他的城頂裡面
[00:11:19.760 --> 00:11:22.720]  可以容納四輛的馬車在那裡競賽地行走
[00:11:22.720 --> 00:11:23.640]  即是很寬
[00:11:23.640 --> 00:11:24.680]  大家想不想像得到
[00:11:24.680 --> 00:11:26.080]  他不是單是行人
[00:11:26.080 --> 00:11:27.320]  如果你看中國的城邑
[00:11:27.320 --> 00:11:29.000]  如果你看那些古裝戲
[00:11:29.000 --> 00:11:30.920]  就是兩個人站在那裡打架
[00:11:30.920 --> 00:11:31.760]  很狹窄而已
[00:11:31.760 --> 00:11:33.200]  可能是這裡這麼狹窄
[00:11:33.200 --> 00:11:36.680]  但是那四輛車在那裡奔馳
[00:11:36.680 --> 00:11:38.560]  是一個很大的建築物
[00:11:38.560 --> 00:11:41.080]  並且當時候
[00:11:41.080 --> 00:11:43.000]  他們也都嘗試
[00:11:43.000 --> 00:11:45.280]  很多時候跟尼泊爾一樣
[00:11:45.280 --> 00:11:47.960]  去嘗試重建一個通天塔
[00:11:47.960 --> 00:11:49.800]  通天塔即是巴別通天塔
[00:11:49.800 --> 00:11:50.960]  即是巴別塔
[00:11:50.960 --> 00:11:52.840]  相傳巴別塔就是在
[00:11:52.840 --> 00:11:55.040]  巴比倫這個地方出現
[00:11:55.040 --> 00:11:56.120]  巴別塔是什麼呢
[00:11:56.120 --> 00:11:57.760]  巴別塔就是人的驕傲
[00:11:57.760 --> 00:11:59.280]  要達到神的面前
[00:11:59.280 --> 00:12:01.120]  不願意被分散
[00:12:01.120 --> 00:12:04.240]  巴別塔在創世紀十一章第四節特別說到
[00:12:04.240 --> 00:12:06.240]  來呀我們一起去建造
[00:12:06.240 --> 00:12:08.400]  來呀我們一起去傳揚自己
[00:12:08.400 --> 00:12:11.320]  是人自我中心那種表達
[00:12:11.320 --> 00:12:13.720]  他們嘗試重建一個巴別通天塔
[00:12:13.720 --> 00:12:14.840]  並且當時候
[00:12:14.840 --> 00:12:16.000]  在中國城市裡面
[00:12:16.000 --> 00:12:16.920]  都有這樣的設計
[00:12:16.920 --> 00:12:18.920]  是一個通天的設計
[00:12:18.920 --> 00:12:20.520]  他們往往都有一些梯階
[00:12:20.520 --> 00:12:22.000]  上到很上很上
[00:12:22.000 --> 00:12:25.400]  好像能夠達到天上一樣
[00:12:25.400 --> 00:12:27.040]  故此
[00:12:27.040 --> 00:12:29.600]  以賽亞說他心裡面有一種驕傲
[00:12:29.600 --> 00:12:33.240]  就好像一個明亮的神星祖神之子
[00:12:33.240 --> 00:12:34.120]  大家知不知道
[00:12:34.120 --> 00:12:36.480]  早上有星星的出現
[00:12:36.480 --> 00:12:39.280]  在最光亮的就是金星的出現
[00:12:39.280 --> 00:12:40.360]  以賽亞將
[00:12:40.360 --> 00:12:43.520]  這個那麼輝煌的一個皇帝
[00:12:43.520 --> 00:12:45.120]  一個國王
[00:12:45.120 --> 00:12:47.120]  比喻為一個明亮的神星
[00:12:47.120 --> 00:12:49.200]  早上出現的金星一樣
[00:12:49.200 --> 00:12:50.200]  是一個
[00:12:50.200 --> 00:12:53.240]  或者說到他一出現就照耀大地
[00:12:53.240 --> 00:12:55.040]  當時候
[00:12:55.040 --> 00:12:57.600]  這個國家的影響非常之大
[00:12:57.600 --> 00:12:58.600]  當他一出現的時候
[00:12:58.600 --> 00:12:59.920]  人都受他影響
[00:12:59.920 --> 00:13:01.640]  所以他是一個祖神之子
[00:13:01.640 --> 00:13:03.720]  明亮之星
[00:13:03.720 --> 00:13:06.560]  炫耀他的財富權力
[00:13:06.560 --> 00:13:08.400]  但是和罪
[00:13:08.400 --> 00:13:11.080]  是當時候大部分人的了解
[00:13:11.080 --> 00:13:12.680]  他自己鑄了一個很高的像
[00:13:12.680 --> 00:13:14.760]  有九十尺的金像
[00:13:14.760 --> 00:13:15.800]  是要人去拜他
[00:13:15.800 --> 00:13:17.560]  如果我們讀但爾利書知道
[00:13:17.560 --> 00:13:19.480]  因為這樣的國王很有能力
[00:13:19.480 --> 00:13:20.520]  在軍事
[00:13:20.520 --> 00:13:22.360]  在內部的建設
[00:13:22.360 --> 00:13:24.120]  在很多的
[00:13:24.120 --> 00:13:25.760]  情況裡面都是這樣
[00:13:25.760 --> 00:13:26.960]  但是最大的問題
[00:13:26.960 --> 00:13:29.400]  是高舉自己
[00:13:29.400 --> 00:13:29.920]  頂姐妹
[00:13:29.920 --> 00:13:30.840]  我不知道你明不明白
[00:13:30.840 --> 00:13:33.200]  今天教會面對的問題是什麼
[00:13:33.200 --> 00:13:34.000]  在我的認識裡面
[00:13:34.000 --> 00:13:36.000]  今天教會面對的其中一個問題
[00:13:36.000 --> 00:13:38.120]  是很多有能力的頂姐妹
[00:13:38.120 --> 00:13:40.960]  但是卻是很驕傲
[00:13:40.960 --> 00:13:43.560]  今天教會不是怕人沒有能力去侍奉
[00:13:43.560 --> 00:13:45.760]  今天教會很怕人很有能力
[00:13:45.760 --> 00:13:47.880]  他是驕傲地侍奉
[00:13:47.880 --> 00:13:50.640]  他高舉自己那種的情況
[00:13:50.640 --> 00:13:51.200]  來吧
[00:13:51.200 --> 00:13:52.680]  我們為自己建造
[00:13:52.680 --> 00:13:53.280]  來吧
[00:13:53.280 --> 00:13:55.680]  我們為自己去傳揚
[00:13:55.680 --> 00:13:57.520]  他將他侍奉的能力要高舉
[00:13:57.520 --> 00:13:58.480]  他又可以做到的事
[00:13:58.480 --> 00:13:59.360]  他說來吧
[00:13:59.360 --> 00:14:00.840]  看看我做到多少的事
[00:14:00.840 --> 00:14:01.320]  來吧
[00:14:01.320 --> 00:14:03.440]  我是最重要
[00:14:03.440 --> 00:14:04.520]  今天
[00:14:04.520 --> 00:14:05.480]  有些時候我們開會
[00:14:05.480 --> 00:14:07.360]  有些人總是帶著自己的agenda
[00:14:07.360 --> 00:14:08.080]  我們可以這樣說
[00:14:08.080 --> 00:14:10.000]  他帶著自己的議程來到當中
[00:14:10.000 --> 00:14:11.440]  覺得這件事情應該這樣做
[00:14:11.440 --> 00:14:12.400]  應該這樣通過
[00:14:12.400 --> 00:14:13.280]  一坐下來就說
[00:14:13.280 --> 00:14:14.760]  我的立場是這樣的
[00:14:14.760 --> 00:14:16.080]  你們不通過就得罪我
[00:14:16.080 --> 00:14:17.640]  冒犯了我
[00:14:17.640 --> 00:14:19.880]  以後整個會議就是這樣開
[00:14:19.880 --> 00:14:21.520]  他就覺得他就是對的
[00:14:21.520 --> 00:14:22.640]  其他人無論怎樣說
[00:14:22.640 --> 00:14:24.040]  他都聽不入耳
[00:14:24.040 --> 00:14:27.680]  薩達
[00:14:27.680 --> 00:14:30.600]  無論薩達姆或者是
[00:14:30.600 --> 00:14:31.760]  尼布甲尼薩
