
[00:00:00.000 --> 00:00:02.040]  各位親愛的撼培拉
[00:05:53.980 --> 00:05:55.820]  是因為我的信仰
[00:05:55.820 --> 00:05:57.900]  因為我相信了耶穌
[00:05:57.900 --> 00:06:00.300]  我要遵照耶穌的吩咐
[00:06:00.300 --> 00:06:01.660]  這是一個很重要的教導
[00:06:01.660 --> 00:06:03.500]  我要忠於我的配偶
[00:06:03.500 --> 00:06:06.540]  我要重視我的家庭
[00:06:06.540 --> 00:06:09.740]  我爸爸就駁我嘴
[00:06:09.740 --> 00:06:13.180]  「這麼大個,怎麼教?」
[00:06:13.180 --> 00:06:14.380]  我很記得這句話
[00:06:14.380 --> 00:06:16.140]  這麼多年我都沒有忘記
[00:06:16.140 --> 00:06:17.820]  我跟爸爸說
[00:06:17.820 --> 00:06:20.300]  「我現在都這麼大個
[00:06:20.300 --> 00:06:21.980]  但是爸爸
[00:06:21.980 --> 00:06:23.900]  你仍然是我爸爸
[00:06:23.900 --> 00:06:26.540]  你的身份是不會變的」
[00:06:26.540 --> 00:06:28.220]  我說我們雖然這麼大個也好
[00:06:28.220 --> 00:06:30.380]  我們不適合你就要去教
[00:06:30.380 --> 00:06:34.220]  或者你覺得他不會聽
[00:06:34.220 --> 00:06:37.180]  但他不聽的時候就不是我們的問題
[00:06:37.180 --> 00:06:40.300]  不是你的問題,是我們的問題
[00:06:40.300 --> 00:06:44.540]  但你不能忽略了你做父親的責任
[00:06:44.540 --> 00:06:48.860]  你仍然是需要好的教導
[00:06:48.860 --> 00:06:52.860]  所以今天我們要記得一件事
[00:06:52.860 --> 00:06:57.180]  我們人生階段可以不斷地改變
[00:06:57.180 --> 00:07:00.860]  但某個程度我們的身份永遠是不會變的
[00:07:00.860 --> 00:07:04.300]  你永遠是你父母的兒女
[00:07:04.300 --> 00:07:08.780]  縱使他已經離開了世界,你仍然是他的兒女
[00:07:08.780 --> 00:07:12.860]  今天你仍然是你兒女的父母
[00:07:12.860 --> 00:07:14.300]  縱使他們已經長大了
[00:07:14.300 --> 00:07:15.420]  出來工作了
[00:07:15.420 --> 00:07:17.500]  甚至他們已經成家立室了
[00:07:17.500 --> 00:07:19.420]  但你仍然是他的父母
[00:07:19.420 --> 00:07:24.460]  你的責任、你的身份是不會改變的
[00:07:24.460 --> 00:07:26.540]  同樣今天
[00:07:26.540 --> 00:07:29.020]  如果我們相信主
[00:07:29.020 --> 00:07:31.820]  我們就已經成為神的兒女
[00:07:31.820 --> 00:07:35.660]  我們的身份是絕對不會改變的
[00:07:35.660 --> 00:07:39.420]  但很想我們在身份確認之前
[00:07:39.420 --> 00:07:41.180]  我們先了解一下
[00:07:41.180 --> 00:07:45.260]  究竟我們的定義是甚麼
[00:07:45.260 --> 00:07:50.060]  今天有時我們對一些名詞可能不是很熟悉
[00:07:50.060 --> 00:07:52.300]  我們問問大家
[00:07:52.300 --> 00:07:57.420]  基督徒、信徒、門徒、仕徒
[00:07:57.420 --> 00:07:59.340]  你怎樣去定義?
[00:07:59.340 --> 00:08:02.220]  有些人說:你說得我糊里糊塗
[00:08:02.220 --> 00:08:03.740]  我們先來看看
[00:08:03.740 --> 00:08:06.300]  第一就是信徒
[00:08:06.300 --> 00:08:07.980]  信徒是甚麼呢?
[00:08:07.980 --> 00:08:09.980]  信徒就是當一個人
[00:08:09.980 --> 00:08:13.980]  他相信耶穌基督是他的救主
[00:08:13.980 --> 00:08:16.940]  他承認自己是我有罪
[00:08:16.940 --> 00:08:20.780]  我是不能夠用自己的能力去救自己
[00:08:20.780 --> 00:08:24.140]  我要得到神的救贖
[00:08:24.140 --> 00:08:25.980]  於是我承認自己是罪人
[00:08:25.980 --> 00:08:28.620]  接受耶穌基督做我們的救主
[00:08:28.620 --> 00:08:30.860]  於是這就是第一步
[00:08:30.860 --> 00:08:33.900]  我們就是信徒的身份
[00:08:33.900 --> 00:08:35.900]  當我們成為一個信徒的時候
[00:08:35.900 --> 00:08:39.820]  不要忘記我們就會成為一個基督徒
[00:08:39.820 --> 00:08:43.340]  基督徒這個字是何時開始有的呢?
[00:08:43.340 --> 00:08:47.420]  就是在《使徒行傳》第十一章第二十六節
[00:08:47.420 --> 00:08:53.500]  大家來看看這個電腦簡報
[00:08:53.500 --> 00:08:59.900]  門徒稱為基督徒,似同安提柯起身
[00:08:59.900 --> 00:09:02.700]  原來今天信耶穌的人
[00:09:02.700 --> 00:09:04.700]  被人稱為基督徒
[00:09:04.700 --> 00:09:07.340]  是由安提柯這個地方開始的
[00:09:07.340 --> 00:09:11.100]  但原來基督徒這三個字
[00:09:11.100 --> 00:09:15.260]  是一個蛙虎嘲弄的稱號
[00:09:15.260 --> 00:09:18.620]  即是說耶穌佬、耶穌鬼
[00:09:18.620 --> 00:09:23.740]  當時那群人都是去嘲笑信耶穌的人
[00:09:23.740 --> 00:09:26.700]  稱他們為基督徒
[00:09:26.700 --> 00:09:30.460]  但後來竟然覺得這個名稱不錯
[00:09:30.460 --> 00:09:34.540]  於是後來信耶穌的人就稱自己為基督徒
[00:09:34.540 --> 00:09:36.540]  很簡單舉一個例子
[00:09:36.540 --> 00:09:40.620]  我在中二的時候就正式信耶穌
[00:09:40.620 --> 00:09:42.620]  當我信了主的時候
[00:09:42.620 --> 00:09:47.100]  我也很願意在學校裡面傳福音
[00:09:47.100 --> 00:09:49.660]  當我跟同學講福音的時候
[00:09:49.660 --> 00:09:51.660]  同學就起了一個花名
[00:09:51.660 --> 00:09:53.260]  我是很不喜歡的
[00:09:53.260 --> 00:09:55.260]  他叫我做傳教士
[00:09:55.260 --> 00:09:56.540]  我一過去的時候
[00:09:56.540 --> 00:09:59.340]  「傳教士又來了,不要跟我說耶穌」
[00:09:59.340 --> 00:10:02.860]  其實我不是很喜歡叫我做傳教士
[00:10:02.860 --> 00:10:04.060]  但現在我發覺
[00:10:04.060 --> 00:10:06.380]  這群不信耶穌的同學
[00:10:06.380 --> 00:10:09.340]  竟然有先知的恩賜
[00:10:09.340 --> 00:10:12.380]  他竟然預言了我將來會來傳教
[00:10:12.380 --> 00:10:16.140]  但那時候我完全沒有想過要做傳導人
[00:10:16.140 --> 00:10:19.180]  但現在我回看的時候
[00:10:19.180 --> 00:10:23.020]  甚至我以傳教士為榮
[00:10:23.020 --> 00:10:25.340]  原來我能夠服侍神的時候
[00:10:25.340 --> 00:10:26.780]  是一個祝福
[00:10:26.780 --> 00:10:30.380]  就好像十字架原本是一個羞辱的記號
[00:10:30.380 --> 00:10:33.020]  但最終成為榮耀的記號
[00:10:33.020 --> 00:10:34.620]  很多不信耶穌的人
[00:10:34.620 --> 00:10:38.860]  都很可能會戴上十字架來做裝飾
[00:10:38.860 --> 00:10:42.940]  當日有些人嘲弄他們稱他們為基督徒
[00:10:42.940 --> 00:10:47.020]  但後來他就以此為榮
[00:10:47.020 --> 00:10:50.300]  第三方面就是門徒
[00:10:50.300 --> 00:10:53.820]  門徒是較為普遍的
[00:10:53.820 --> 00:10:55.900]  請你留意聖經裏面
[00:10:55.900 --> 00:10:59.260]  很少用「信徒」這個字
[00:10:59.260 --> 00:11:03.100]  但卻是用「門徒」這個字很多
[00:11:03.100 --> 00:11:07.420]  「門徒」其實是一個很普通的名詞
[00:11:07.420 --> 00:11:10.380]  就好像我們所說的「學師仔」
[00:11:10.380 --> 00:11:12.860]  你跟師父學習的時候
[00:11:12.860 --> 00:11:15.340]  你就是他的學徒
[00:11:15.340 --> 00:11:18.140]  我記得六、七十年代的時候
[00:11:18.140 --> 00:11:19.500]  我還是很小的時候
[00:11:19.500 --> 00:11:22.140]  有時候打鐵舖
[00:11:22.140 --> 00:11:25.580]  有些舖位招收學徒
[00:11:25.580 --> 00:11:28.060]  學徒是沒有很高薪水的
[00:11:28.060 --> 00:11:29.420]  因為你學習
[00:11:29.420 --> 00:11:33.100]  學徒即是我今天所說的「門徒」
[00:11:33.100 --> 00:11:35.420]  在舊約裏面也有「門徒」
[00:11:35.420 --> 00:11:38.220]  在聖經第二章第三節
[00:11:38.220 --> 00:11:43.020]  「主伯特利的先知門徒出來見以尼沙對他說
[00:11:43.020 --> 00:11:45.500]  耶和華今日要接你的師父離開你
[00:11:45.500 --> 00:11:46.620]  你知不知道他說
[00:11:46.620 --> 00:11:48.620]  我知道你回不要作聲
[00:11:48.620 --> 00:11:52.300]  你留意到先知的門徒
[00:11:52.300 --> 00:11:56.860]  即是他跟先知學習的來見以尼沙
[00:11:56.860 --> 00:12:00.940]  新約的時候一樣會有「門徒」的出現
[00:12:00.940 --> 00:12:03.340]  不只是跟隨耶穌的人
[00:12:03.340 --> 00:12:06.060]  跟隨約翰的人都是約翰的「門徒」
[00:12:06.060 --> 00:12:09.020]  「那時約翰的門徒來見耶穌說
[00:12:09.020 --> 00:12:11.100]  我們莫非你趁人尚尚禁食
[00:12:11.100 --> 00:12:13.500]  你的門徒倒不禁食
[00:12:13.500 --> 00:12:15.340]  這是為甚麼?」
[00:12:15.340 --> 00:12:16.460]  看到了
[00:12:16.460 --> 00:12:19.420]  原來司祭約翰有跟隨他的人
[00:12:19.420 --> 00:12:21.020]  是約翰的「門徒」
[00:12:21.020 --> 00:12:22.220]  有跟隨耶穌的人
[00:12:22.220 --> 00:12:24.300]  那些是耶穌的「門徒」
[00:12:24.300 --> 00:12:26.460]  所以你留意到的時候
[00:12:26.460 --> 00:12:28.220]  原來「門徒」很簡單
[00:12:28.220 --> 00:12:30.140]  就是學徒的意思
[00:12:30.140 --> 00:12:35.980]  這個時候就是跟隨一個師父學習他
[00:12:35.980 --> 00:12:39.580]  耶穌叫了十二個「門徒」來
[00:12:39.580 --> 00:12:40.860]  給他們勸兵
[00:12:40.860 --> 00:12:42.460]  能趕逐污穢
[00:12:42.460 --> 00:12:44.940]  並醫治各樣的病症
[00:12:44.940 --> 00:12:46.220]  看到了嗎?
[00:12:46.220 --> 00:12:49.020]  原來當時有十二「門徒」
[00:12:49.020 --> 00:12:54.220]  這些「門徒」就是跟隨主的人
[00:12:54.220 --> 00:12:58.380]  後來才改稱「十二師徒」
[00:12:58.380 --> 00:13:00.140]  待會我們會再探討
[00:13:00.140 --> 00:13:01.900]  再引申下去
[00:13:01.900 --> 00:13:05.180]  特別一些全時間服侍神的人
[00:13:05.180 --> 00:13:07.100]  被稱為「門徒」
[00:13:07.100 --> 00:13:10.300]  很簡單舉一個例子
[00:13:10.300 --> 00:13:12.380]  「師徒」
[00:13:12.380 --> 00:13:16.380]  就是一些全時間跟隨主的人
[00:13:16.380 --> 00:13:17.660]  就叫「師徒」
[00:13:17.660 --> 00:13:19.100]  這個尊重名詞
[00:13:19.100 --> 00:13:23.740]  特別是在那十二個「門徒」身上
[00:13:23.740 --> 00:13:26.540]  路加福音第六章第十三節
[00:13:26.540 --> 00:13:28.220]  「到了天亮
[00:13:28.220 --> 00:13:29.900]  叫他的門徒來」
[00:13:29.900 --> 00:13:31.180]  就是一群人
[00:13:31.180 --> 00:13:34.460]  「就從他們中間挑選了十二個人
[00:13:34.460 --> 00:13:38.300]  稱他們為師徒」
[00:13:38.300 --> 00:13:41.260]  留意到跟隨耶穌很多人
[00:13:41.260 --> 00:13:43.580]  但是耶穌特別挑選十二個人
[00:13:43.580 --> 00:13:47.660]  特別招職和他們一起相處
[00:13:47.660 --> 00:13:48.940]  教導他們
[00:13:48.940 --> 00:13:52.460]  這群人就被稱為「十二師徒」
[00:13:52.460 --> 00:13:56.860]  到了教會建立的時候
[00:13:56.860 --> 00:14:01.340]  侍奉神的人都稱自己為「師徒」
[00:14:01.340 --> 00:14:03.900]  保羅後來信了主
[00:14:03.900 --> 00:14:06.700]  他願意被神使用的時候
[00:14:06.700 --> 00:14:09.900]  他就稱自己為「師徒」
[00:14:09.900 --> 00:14:13.660]  哥倫多前書第一章第一節
[00:14:13.660 --> 00:14:14.940]  「奉神旨意
[00:14:14.940 --> 00:14:19.340]  蒙召著耶穌基督師徒的保羅
[00:14:19.340 --> 00:14:22.620]  同兄弟所提理」
[00:14:22.620 --> 00:14:24.620]  保羅稱自己為「師徒」
[00:14:24.620 --> 00:14:26.380]  就是說狹義地
[00:14:26.380 --> 00:14:28.860]  就是全時間服侍神的人
[00:14:28.860 --> 00:14:31.100]  就被稱為「師徒」
[00:14:31.100 --> 00:14:33.580]  你有沒有留意到這些名詞
[00:14:33.580 --> 00:14:36.300]  其實是一個歷程
[00:14:36.300 --> 00:14:38.220]  是一個進度
[00:14:38.220 --> 00:14:40.700]  我們起先相信神
[00:14:40.700 --> 00:14:42.940]  就是成為信徒
[00:14:42.940 --> 00:14:45.740]  接著被稱為基督徒
[00:14:45.740 --> 00:14:48.940]  接著就是對神有更深的認識
[00:14:48.940 --> 00:14:51.020]  我們已經成為基督徒的時候
[00:14:51.020 --> 00:14:53.260]  於是我們就要做什麼?
[00:14:53.260 --> 00:14:55.420]  我們就要做門徒
[00:14:55.420 --> 00:14:59.500]  有些人已經成為神的門徒
[00:14:59.500 --> 00:15:02.300]  其實每一個基督徒都應該是門徒
[00:15:02.300 --> 00:15:04.620]  但有些人特別被神呼召
[00:15:04.620 --> 00:15:06.620]  全時間來侍奉他
[00:15:06.620 --> 00:15:10.220]  於是這個就被稱為「師徒」
[00:15:10.220 --> 00:15:12.060]  某個程度
[00:15:12.060 --> 00:15:13.580]  今天我們做牧師的
[00:15:13.580 --> 00:15:14.780]  我們做傳道人的
[00:15:14.780 --> 00:15:16.540]  就是「師徒」了
[00:15:16.540 --> 00:15:19.740]  但是有沒有留意一件事
[00:15:19.740 --> 00:15:24.140]  整本聖經稱為「師徒」
[00:15:24.140 --> 00:15:28.140]  是指特別服侍神的人
[00:15:28.140 --> 00:15:29.340]  但稱為「信徒」
[00:15:29.340 --> 00:15:31.340]  現在我們經常說我們是信徒
[00:15:31.340 --> 00:15:34.700]  但原來聖經很少用這個字眼
[00:15:34.700 --> 00:15:37.660]  只出現過五次
[00:15:37.660 --> 00:15:41.260]  其中有一次是講法利塞人的
[00:15:41.260 --> 00:15:43.740]  在《善導經》第十五章第五節
[00:15:43.740 --> 00:15:46.140]  「法利塞教門的人」
[00:15:46.140 --> 00:15:48.540]  這一群就是你留意到
[00:15:48.540 --> 00:15:50.780]  原來聖經著重的是什麼呢?
[00:15:50.780 --> 00:15:53.180]  就是「門徒」這個字
[00:15:53.180 --> 00:15:54.700]  但很可惜
[00:15:54.700 --> 00:15:57.180]  今天在教會裡面
[00:15:57.180 --> 00:15:59.020]  很多都是信徒
[00:15:59.020 --> 00:16:00.380]  Believer
[00:16:00.380 --> 00:16:01.660]  就是相信
[00:16:01.660 --> 00:16:04.300]  即是頭腦上的接受
[00:16:04.300 --> 00:16:06.060]  但是心靈上
[00:16:06.060 --> 00:16:08.220]  很可能他沒有來
[00:16:08.220 --> 00:16:10.540]  但是他委身給神
[00:16:10.540 --> 00:16:12.460]  他沒有好好地學習
[00:16:12.460 --> 00:16:16.780]  所以他們的生命是非常地脆弱
[00:16:16.780 --> 00:16:20.220]  但願你不是那些人
[00:16:20.220 --> 00:16:23.180]  今天我們是要成為「師徒」的
[00:16:23.180 --> 00:16:25.660]  不單單是「師徒」
[00:16:25.660 --> 00:16:29.260]  每一個信主的人就是「門徒」
[00:16:29.260 --> 00:16:33.100]  現在「門徒」這個字
[00:16:33.100 --> 00:16:37.180]  它原本的字根就是discipline
[00:16:37.180 --> 00:16:39.820]  是要有紀律的意思
[00:16:39.820 --> 00:16:41.100]  是要操練
[00:16:41.100 --> 00:16:43.340]  是要付代價的
[00:16:43.340 --> 00:16:44.540]  正如今天
[00:16:44.540 --> 00:16:45.900]  一個成功的運動員
[00:16:45.900 --> 00:16:46.940]  我剛剛在講
[00:16:46.940 --> 00:16:49.740]  他是需要來不斷地苦練
[00:16:49.740 --> 00:16:51.900]  他的起居作息
[00:16:51.900 --> 00:16:53.420]  都要好好的操練
[00:16:53.420 --> 00:16:55.100]  他吃每一樣東西
[00:16:55.100 --> 00:16:56.940]  都要計算一下
[00:16:56.940 --> 00:16:58.620]  有多少卡路里
[00:16:58.620 --> 00:17:02.060]  我喝這些飲品
[00:17:02.060 --> 00:17:05.820]  會不會有很多糖分呢?
[00:17:05.820 --> 00:17:07.420]  可能是正在影響的
[00:17:07.420 --> 00:17:09.660]  他還要很有紀律地生活
[00:17:09.660 --> 00:17:12.620]  他才能有好的操練
[00:17:12.620 --> 00:17:13.500]  所以今天
[00:17:13.500 --> 00:17:16.300]  原來我們作為一個「門徒」的時候
[00:17:16.300 --> 00:17:19.260]  我們是需要有好的操練
[00:17:19.260 --> 00:17:22.620]  我們的生命才不會那麼軟弱
[00:17:22.620 --> 00:17:24.380]  所以今天我們委身
[00:17:24.380 --> 00:17:27.180]  絕對不可以輕述
[00:17:27.180 --> 00:17:30.220]  而我們的主也沒有欺騙我們
[00:17:30.220 --> 00:17:34.220]  你留意到民間宗教往往是怎樣的
[00:17:34.220 --> 00:17:37.820]  他們只是但求趨吉避凶
[00:17:37.820 --> 00:17:41.660]  希望可以得到一些福利和好處
[00:17:41.660 --> 00:17:44.380]  如果你來帶去祝福我的時候
[00:17:44.380 --> 00:17:46.620]  我就會來帶還神給你
[00:17:46.620 --> 00:17:48.380]  我做一個燒豬給你
[00:17:48.380 --> 00:17:49.500]  自己吸收
[00:17:49.500 --> 00:17:50.700]  然後讓你吸收
[00:17:50.700 --> 00:17:51.820]  然後我自己來吃的
[00:17:51.820 --> 00:17:53.260]  是不是?
[00:17:53.260 --> 00:17:54.460]  但是
[00:17:54.460 --> 00:17:58.620]  今天我們的主絕對沒有欺騙我們
[00:17:58.620 --> 00:17:59.980]  祂很清楚地說
[00:17:59.980 --> 00:18:01.340]  你要跟從我嗎?
[00:18:01.340 --> 00:18:05.180]  你要好好地計算代價
[00:18:05.180 --> 00:18:08.140]  我們一起看《路加福音》
[00:18:08.140 --> 00:18:12.140]  第十四章二十五到二十六節
[00:18:12.140 --> 00:18:14.700]  有極多的人和耶穌同行
[00:18:14.700 --> 00:18:16.060]  同行而已
[00:18:16.060 --> 00:18:17.980]  祂轉過來對他們說
[00:18:17.980 --> 00:18:19.260]  「人道我借你來
[00:18:19.260 --> 00:18:20.300]  若不愛我
[00:18:20.300 --> 00:18:22.380]  勝過愛自己的父母
[00:18:22.380 --> 00:18:25.100]  妻子兒女弟兄姊妹
[00:18:25.100 --> 00:18:26.620]  和自己的性命
[00:18:26.620 --> 00:18:30.940]  就不能作我的門徒」
[00:18:30.940 --> 00:18:37.100]  耶穌不是要求求其其跟隨他的人
