
[00:00:00.000 --> 00:00:06.200]  我們今天和大家來思想的題目就是
[00:07:46.240 --> 00:07:50.000]  勝過死亡一切的答案
[00:07:50.000 --> 00:07:52.360]  我們知道所有一切
[00:07:52.360 --> 00:07:55.760]  我們將來有滿滿盼望今生的日子
[00:07:55.760 --> 00:07:58.880]  完全是源於基督的救恩
[00:07:58.880 --> 00:08:01.520]  所以我們還讚我們主耶穌基督的父神
[00:08:01.520 --> 00:08:03.920]  因爲祂藉着祂自己的大憐憫
[00:08:03.920 --> 00:08:06.720]  將祂的兒子耶穌基督賜給我們
[00:08:06.720 --> 00:08:07.920]  這位復活的主
[00:08:07.920 --> 00:08:10.800]  從死裏復活就重生了我們
[00:08:10.800 --> 00:08:13.680]  使我們能夠有一個生命的希望
[00:08:13.680 --> 00:08:19.240]  新的、活着的、永遠的、永恆的盼望
[00:08:19.240 --> 00:08:20.680]  我們看見這個世界
[00:08:20.680 --> 00:08:23.040]  我們仍然在不安當中
[00:08:23.040 --> 00:08:26.400]  有很多的混亂
[00:08:26.400 --> 00:08:28.800]  有很多暴力
[00:08:28.800 --> 00:08:31.920]  有很多恐怖的事
[00:08:31.920 --> 00:08:34.160]  有戰爭
[00:08:34.160 --> 00:08:36.080]  周圍都有很多戰爭
[00:08:36.080 --> 00:08:39.760]  有充滿着很多的災難
[00:08:39.760 --> 00:08:41.040]  現在還在pandemic
[00:08:41.040 --> 00:08:45.600]  我們還在全球的疫情裏面
[00:08:45.600 --> 00:08:47.680]  我們有時候會問爲什麼會這麼亂
[00:08:47.680 --> 00:08:53.840]  爲什麼這些小的病毒能夠肆虐得這麼厲害
[00:08:53.840 --> 00:08:57.480]  本來神創造宇宙不是美好的嗎?
[00:08:57.480 --> 00:09:00.640]  病毒本來是有它應該好的功能的
[00:09:00.640 --> 00:09:07.120]  爲什麼會令我們充滿着這麼多的患難和災病呢?
[00:09:07.120 --> 00:09:09.880]  我們知道問題是因爲我們離開了上帝
[00:09:09.880 --> 00:09:14.920]  上帝創造和諧的宇宙萬物失調了
[00:09:14.920 --> 00:09:15.960]  但是感謝神
[00:09:15.960 --> 00:09:19.560]  這不是絕路
[00:09:19.560 --> 00:09:22.000]  這不是說神沒辦法了
[00:09:22.000 --> 00:09:22.760]  不是的
[00:09:22.760 --> 00:09:23.560]  感謝主
[00:09:23.560 --> 00:09:25.160]  雖然人有墮落
[00:09:25.160 --> 00:09:27.040]  人的罪惡影響整個世界
[00:09:27.040 --> 00:09:31.080]  但我們知道神預備了耶穌基督的救人
[00:09:31.080 --> 00:09:33.000]  耶穌死而復活
[00:09:33.000 --> 00:09:35.160]  祂從降生來這個世界
[00:09:35.160 --> 00:09:37.120]  做一個完美的人
[00:09:37.120 --> 00:09:39.000]  帶着祂完全的神聖
[00:09:39.000 --> 00:09:41.640]  來爲我們死在十字架上
[00:09:41.640 --> 00:09:42.840]  拯救我們
[00:09:42.840 --> 00:09:45.440]  讓我們能夠得着重生的生命
[00:09:45.440 --> 00:09:48.000]  有永恆的把握
[00:09:48.000 --> 00:09:50.000]  雖然這個世界在這個暫時的過渡裏面
[00:09:50.000 --> 00:09:50.960]  充滿着混亂
[00:09:50.960 --> 00:09:52.360]  罪惡而影響
[00:09:52.360 --> 00:09:55.080]  未所有人都歸回上帝
[00:09:55.080 --> 00:09:57.160]  但我們知道有一天
[00:09:57.160 --> 00:10:00.200]  將會實現神給我們的應許
[00:10:00.200 --> 00:10:01.800]  耶穌不僅復活
[00:10:01.800 --> 00:10:02.920]  祂昇天
[00:10:02.920 --> 00:10:05.080]  祂也會再來
[00:10:05.080 --> 00:10:09.200]  祂再來成爲我們盼望的一個很重要的
[00:10:09.200 --> 00:10:13.600]  等候的對象
[00:10:13.600 --> 00:10:15.040]  這是祂永恆的應許
[00:10:15.040 --> 00:10:17.600]  給我們天家的福分
[00:10:17.600 --> 00:10:20.200]  所有都要重新更新過
[00:10:20.200 --> 00:10:22.200]  所以今天我們要進入這個階段裏面
[00:10:22.200 --> 00:10:23.120]  得着新的生命
[00:10:23.120 --> 00:10:25.440]  我們能夠等候那一天
[00:10:25.440 --> 00:10:26.120]  主再來
[00:10:26.120 --> 00:10:29.080]  更新所有的日子
[00:10:29.080 --> 00:10:30.400]  所以我們忍耐等候
[00:10:30.400 --> 00:10:32.320]  繼續完成神在我們
[00:10:32.320 --> 00:10:33.560]  交託給我們的地上
[00:10:33.560 --> 00:10:36.720]  我們應該要做的責任
[00:10:36.720 --> 00:10:41.440]  我們知道這個世界上充滿着很多的失落
[00:10:41.440 --> 00:10:43.000]  我們自己也經歷過
[00:10:43.000 --> 00:10:44.840]  我們失去
[00:10:44.840 --> 00:10:47.400]  失去我們的親人
[00:10:47.400 --> 00:10:51.320]  失去我們可能有一些物質的東西
[00:10:51.320 --> 00:10:53.280]  最重要可能是失去我們的健康
[00:10:53.280 --> 00:10:54.800]  甚至我們的年日
[00:10:54.800 --> 00:10:56.480]  日子不斷地過
[00:10:56.480 --> 00:10:58.880]  歲月不能夠蹉跎
[00:10:58.880 --> 00:10:59.760]  我們會失去
[00:10:59.760 --> 00:11:02.360]  再不能夠像以前那樣
[00:11:02.360 --> 00:11:07.520]  可能你的生命、健康或者能力
[00:11:07.520 --> 00:11:08.640]  我們感謝神
[00:11:08.640 --> 00:11:10.240]  今天我們活着的
[00:11:10.240 --> 00:11:11.680]  我們把握着今天
[00:11:11.680 --> 00:11:14.360]  更加展望着未來
[00:11:14.360 --> 00:11:18.000]  最重要的就是因爲耶穌基督祂復活了
[00:11:18.000 --> 00:11:21.560]  這是所有其他的宗教、哲學
[00:11:21.560 --> 00:11:25.480]  所有的道理都不能夠給我們真正解決問題的
[00:11:25.480 --> 00:11:27.160]  其他的可能安慰我們
[00:11:27.160 --> 00:11:29.240]  開開下下
[00:11:29.240 --> 00:11:33.880]  或者感受到祂保佑下我們
[00:11:33.880 --> 00:11:35.920]  但是這些一切不能夠
[00:11:35.920 --> 00:11:38.960]  贖回我們以往所有的東西
[00:11:38.960 --> 00:11:40.880]  過去就成爲過去
[00:11:40.880 --> 00:11:42.120]  但唯有基督教
[00:11:42.120 --> 00:11:43.560]  就是耶穌基督給我們的
[00:11:43.560 --> 00:11:45.360]  就是祂能夠贖回我們
[00:11:45.360 --> 00:11:46.680]  過往我們的軟弱
[00:11:46.680 --> 00:11:47.600]  我們的失敗
[00:11:47.600 --> 00:11:48.520]  我們的罪惡
[00:11:48.520 --> 00:11:50.320]  祂能夠買熟我們
[00:11:50.320 --> 00:11:51.120]  到那一天
[00:11:51.120 --> 00:11:53.440]  將來我們榮耀到天上的時候
[00:11:53.440 --> 00:11:56.960]  祂不僅給了我們一個身體
[00:11:56.960 --> 00:11:58.880]  我們有了我們以前的身體
[00:11:58.880 --> 00:11:59.920]  哇,很開心
[00:11:59.920 --> 00:12:01.720]  可能你年老的時候
[00:12:01.720 --> 00:12:02.840]  得到年輕的身體
[00:12:02.840 --> 00:12:05.400]  你會覺得實在太奇妙了
[00:12:05.400 --> 00:12:06.920]  不僅如此
[00:12:06.920 --> 00:12:08.320]  原來在我們今生裏面
[00:12:08.320 --> 00:12:09.880]  我們未經歷過的
[00:12:09.880 --> 00:12:12.440]  將來那個榮耀的身體
[00:12:12.440 --> 00:12:16.480]  是未犯罪之前的那種榮耀的身體
[00:12:16.480 --> 00:12:18.800]  是我們人生今天未經歷過的
[00:12:18.800 --> 00:12:21.680]  不僅僅我們能夠贖回我們以往的
[00:12:21.680 --> 00:12:23.200]  更加我們能夠去到
[00:12:23.200 --> 00:12:26.080]  神起初創造的完美那裏
[00:12:26.080 --> 00:12:27.600]  實在太奇妙了
[00:12:27.600 --> 00:12:28.400]  感謝主
[00:12:28.400 --> 00:12:30.760]  這就是我們活潑的盼望
[00:12:30.760 --> 00:12:31.360]  今天我們說
[00:12:31.360 --> 00:12:32.240]  我們的人生
[00:12:32.240 --> 00:12:34.640]  生命一不斷不斷燃燒過去
[00:12:34.640 --> 00:12:37.240]  我們不能夠贖回我們的人生
[00:12:37.240 --> 00:12:38.200]  感謝主
[00:12:38.200 --> 00:12:40.400]  將來我們有這個永恆的
[00:12:40.400 --> 00:12:41.200]  一天
[00:12:41.200 --> 00:12:42.080]  主回來的時候
[00:12:42.080 --> 00:12:44.400]  我們被接到榮耀的裏面
[00:12:44.400 --> 00:12:46.520]  在天家裏面的時候
[00:12:46.520 --> 00:12:49.200]  我們不僅得到我們今生的生命
[00:12:49.200 --> 00:12:50.600]  我們更加得到一種
[00:12:50.600 --> 00:12:54.920]  我們從來未經歷過那麼美好的生命
[00:12:54.920 --> 00:12:57.920]  是因爲完全沒有罪再影響我們的生命
[00:12:57.920 --> 00:13:00.480]  我們今生沒有犯法經歷過的
[00:13:00.480 --> 00:13:04.120]  而主將來要讓我們能夠得到
[00:13:04.120 --> 00:13:06.680]  這種那麼寶貴榮耀的生命
[00:13:06.680 --> 00:13:08.280]  所以再沒有一個宗教
[00:13:08.280 --> 00:13:09.200]  沒有一種哲學
[00:13:09.200 --> 00:13:11.560]  沒有一種人可以有的能力
[00:13:11.560 --> 00:13:15.960]  讓我們能夠得到這種那麼寶貴的恩典
[00:13:15.960 --> 00:13:17.640]  就是透過基督耶穌
[00:13:17.640 --> 00:13:19.760]  透過神的憐憫
[00:13:19.760 --> 00:13:22.760]  來賜給我們這個救恩
[00:13:22.760 --> 00:13:25.920]  所以如果你還沒有信主
[00:13:25.920 --> 00:13:27.280]  我不知道爲什麼
[00:13:27.280 --> 00:13:30.640]  你還會去考慮
[00:13:30.640 --> 00:13:37.240]  還卻卻不能去接納這個恩典
[00:13:37.240 --> 00:13:40.480]  踏上這個那麼美好的人生
[00:13:40.480 --> 00:13:44.120]  和將來的永恆的榮耀
[00:13:44.120 --> 00:13:46.640]  所以希望我們能夠把握
[00:13:46.640 --> 00:13:48.360]  每一個基督徒
[00:13:48.360 --> 00:13:50.240]  我們把握住這個活潑的盼望
[00:13:50.240 --> 00:13:51.680]  因爲我們有一位
[00:13:51.680 --> 00:13:52.800]  復活的耶穌基督
[00:13:52.800 --> 00:13:55.360]  今天祂仍然活着
[00:13:55.360 --> 00:13:56.200]  帶領我們人生
[00:13:56.200 --> 00:13:56.880]  祂要再來
[00:13:56.880 --> 00:13:58.520]  耶穌說:我去
[00:13:58.520 --> 00:14:00.080]  就是祂離開門徒之前
[00:14:00.080 --> 00:14:00.960]  祂說:我去
[00:14:00.960 --> 00:14:04.400]  原是爲你們預備地方去
[00:14:04.400 --> 00:14:06.840]  我若去爲你們預備了地方
[00:14:06.840 --> 00:14:09.600]  就必再來接你們到我那裏去
[00:14:09.600 --> 00:14:10.960]  我在那裏
[00:14:10.960 --> 00:14:14.280]  叫你們也在那裏
[00:14:14.280 --> 00:14:18.880]  主啊 這就是我們的心所渴慕的
[00:14:18.880 --> 00:14:20.000]  希望每一位
[00:14:20.000 --> 00:14:22.560]  今天來參與崇拜的
[00:14:22.560 --> 00:14:24.040]  聽到很多信息的
[00:14:24.040 --> 00:14:26.840]  神再一次激勵我們
[00:14:26.840 --> 00:14:28.840]  特別如果你還沒有信耶穌
[00:14:28.840 --> 00:14:31.880]  快點接受主耶穌基督
[00:14:31.880 --> 00:14:33.480]  讓我們能夠知道
[00:14:33.480 --> 00:14:35.880]  耶穌爲我們預備了一個
[00:14:35.880 --> 00:14:37.680]  非常寶貴的地方
[00:14:37.680 --> 00:14:39.760]  那個地方再沒有哭泣
[00:14:39.760 --> 00:14:40.480]  再沒有罪惡
[00:14:40.480 --> 00:14:41.280]  再沒有弱勢
[00:14:41.280 --> 00:14:42.040]  再沒有暴力
[00:14:42.040 --> 00:14:44.160]  再沒有恐懼
[00:14:44.160 --> 00:14:46.000]  再沒有這些不安
[00:14:46.000 --> 00:14:47.760]  那個是完美的生命
[00:14:47.760 --> 00:14:49.640]  完全的身體
[00:14:49.640 --> 00:14:51.720]  但今天正如仕途保羅說
[00:14:51.720 --> 00:14:55.680]  受造之物仍然指望着脫離
[00:14:55.680 --> 00:14:57.640]  這個敗壞的痕跡
[00:14:57.640 --> 00:15:00.960]  得享上帝兒女自由的榮耀
[00:15:00.960 --> 00:15:04.120]  一切受造之物一同嘆息勞苦
[00:15:04.120 --> 00:15:07.720]  這就是寫照我們今生
[00:15:07.720 --> 00:15:11.440]  我很盼望脫離敗壞的痕跡
[00:15:11.440 --> 00:15:12.720]  這些罪惡的痕跡
[00:15:12.720 --> 00:15:13.440]  這些試探
[00:15:13.440 --> 00:15:14.400]  這些引誘
[00:15:14.400 --> 00:15:16.400]  這些罪性
[00:15:16.400 --> 00:15:18.080]  我們希望能夠脫離
[00:15:18.080 --> 00:15:21.000]  然後得享上帝自由的榮耀
[00:15:21.000 --> 00:15:22.560]  但是我們發覺
[00:15:22.560 --> 00:15:23.360]  所有一切
[00:15:23.360 --> 00:15:23.960]  包括人
[00:15:23.960 --> 00:15:24.640]  所謂動物
[00:15:24.640 --> 00:15:26.320]  所有一切細菌
[00:15:26.320 --> 00:15:30.560]  一切受造之物一同嘆息勞苦
[00:15:30.560 --> 00:15:32.080]  但是保羅寫下去
[00:15:32.080 --> 00:15:33.240]  感謝主
[00:15:33.240 --> 00:15:35.480]  那一天我們身體得塾的時候
[00:15:35.480 --> 00:15:37.760]  就是等候這位復活的主
[00:15:37.760 --> 00:15:39.640]  耶穌基督從死裏復活
[00:15:39.640 --> 00:15:40.920]  帶着榮耀的身體
[00:15:40.920 --> 00:15:44.720]  將來我們也能夠一樣得着榮耀的身體
[00:15:44.720 --> 00:15:47.040]  這叫身體得塾
[00:15:47.040 --> 00:15:49.400]  保羅在寫《羅莫書》第八章的時候
[00:15:49.400 --> 00:15:51.880]  形容着萬物的痛苦和掙扎
[00:15:51.880 --> 00:15:52.920]  喝劑的時候
[00:15:52.920 --> 00:15:55.200]  渴慕那種自由
[00:15:55.200 --> 00:15:56.440]  他說感謝神
[00:15:56.440 --> 00:15:59.680]  透過基督復活
[00:15:59.680 --> 00:16:02.160]  祂的身體復活
[00:16:02.160 --> 00:16:03.440]  帶給我們這個應許
[00:16:03.440 --> 00:16:06.720]  帶給我們一個很真實的確據
[00:16:06.720 --> 00:16:08.520]  就是我們的身體會得塾
[00:16:08.520 --> 00:16:10.120]  得享自由
[00:16:10.120 --> 00:16:11.800]  真正的改變
[00:16:11.800 --> 00:16:14.560]  去到整本聖經最尾的一卷
[00:16:14.560 --> 00:16:15.200]  啓示錄
[00:16:15.200 --> 00:16:17.400]  去到差不多元二十一章第五節
[00:16:17.400 --> 00:16:19.280]  他說一切
[00:16:19.280 --> 00:16:21.720]  一切都更新了
[00:16:21.720 --> 00:16:22.240]  耶穌說
[00:16:22.240 --> 00:16:27.360]  I am making everything new
[00:16:27.360 --> 00:16:29.560]  Hallelujah
[00:16:29.560 --> 00:16:30.120]  感謝主
[00:16:30.120 --> 00:16:31.640]  我們能夠有這個切實
[00:16:31.640 --> 00:16:34.480]  活潑的盼望
[00:16:34.480 --> 00:16:35.960]  是因爲
[00:16:35.960 --> 00:16:38.080]  我們有一位實實在在
[00:16:38.080 --> 00:16:39.360]  今天我們仍然
[00:16:39.360 --> 00:16:40.720]  每一天都能夠經歷到
[00:16:40.720 --> 00:16:43.280]  這位復活的耶穌基督
[00:16:43.280 --> 00:16:44.640]  祂活着
[00:16:44.640 --> 00:16:46.360]  就在我們當中
[00:16:46.360 --> 00:16:48.160]  在我們的心中
[00:16:48.160 --> 00:16:53.480]  帶給我們活潑的盼望
[00:16:53.480 --> 00:16:54.360]  講到活潑的盼望
[00:16:54.360 --> 00:16:55.520]  第二方面我們看見
[00:16:55.520 --> 00:16:57.720]  原來在彼得這幾章經文裏面
[00:16:57.720 --> 00:16:58.920]  或者這本書信裏面
[00:16:58.920 --> 00:17:02.360]  他提到一樣很重要的一股例
[00:17:02.360 --> 00:17:04.640]  信息
[00:17:04.640 --> 00:17:07.600]  活潑的盼望
[00:17:07.600 --> 00:17:08.640]  在我們今生裏面
[00:17:08.640 --> 00:17:10.880]  我們等候着這個活潑的盼望的時候
[00:17:10.880 --> 00:17:12.400]  有些什麼作用呢
[00:17:12.400 --> 00:17:13.720]  有個很重要的
[00:17:13.720 --> 00:17:18.920]  就是將苦難化成榮耀
[00:17:18.920 --> 00:17:20.360]  沒有了盼望
[00:17:20.360 --> 00:17:22.400]  苦難就是絕望
[00:17:22.400 --> 00:17:25.720]  苦難就是唯一
[00:17:25.720 --> 00:17:28.040]  只有痛苦
[00:17:28.040 --> 00:17:29.360]  但是有了盼望
[00:17:29.360 --> 00:17:30.800]  有了這個活潑的盼望
[00:17:30.800 --> 00:17:33.080]  有不同的角度
[00:17:33.080 --> 00:17:35.080]  有不同的焦點
[00:17:35.080 --> 00:17:37.360]  不同的內心的更新
[00:17:37.360 --> 00:17:41.120]  不同人生的方向和我們的動機
[00:17:41.120 --> 00:17:42.560]  就是因爲
[00:17:42.560 --> 00:17:45.520]  縱然我們今生面對着苦難
[00:17:45.520 --> 00:17:48.120]  但是因爲有這種活潑的盼望
[00:17:48.120 --> 00:17:50.720]  等到那一天就會改變了
[00:17:50.720 --> 00:17:54.320]  所以我們就有這種的榮耀
[00:17:54.320 --> 00:17:56.000]  在這本經文裏面
[00:17:56.000 --> 00:17:58.200]  提到有幾樣東西
[00:17:58.200 --> 00:17:59.000]  一開始第一節
