
[00:00:00.000 --> 00:00:03.400]  我們今天主要是講到安息
[00:07:24.000 --> 00:07:29.000]  反正這個看起來都非常的好看
[00:07:29.000 --> 00:07:33.000]  但是他到基督徒的聚會呢
[00:07:33.000 --> 00:07:35.000]  形式很簡單
[00:07:35.000 --> 00:07:38.000]  也沒有這些華麗的東西
[00:07:38.000 --> 00:07:43.000]  所以他們就想回到本來的地方
[00:07:43.000 --> 00:07:47.000]  所以這個事就是半途而廢
[00:07:47.000 --> 00:07:48.000]  他們已經信了
[00:07:48.000 --> 00:07:51.000]  但是他們又想回到本來的地方
[00:07:51.000 --> 00:07:54.000]  他們不能夠把得救的信心
[00:07:54.000 --> 00:07:56.000]  能夠堅持下去
[00:07:56.000 --> 00:07:59.000]  這是人所不喜歡的
[00:07:59.000 --> 00:08:03.000]  因為你失去了得救的信心
[00:08:03.000 --> 00:08:07.000]  那麼你就沒有安息了
[00:08:07.000 --> 00:08:10.000]  就像以色列人一樣的
[00:08:10.000 --> 00:08:12.000]  他們是從埃及出來了
[00:08:12.000 --> 00:08:15.000]  脫離了圍奴之家
[00:08:15.000 --> 00:08:17.000]  他們在曠野裡頭
[00:08:17.000 --> 00:08:21.000]  以後就可以進入迦南了
[00:08:21.000 --> 00:08:23.000]  可是在曠野裡頭
[00:08:23.000 --> 00:08:24.000]  他們有很多的怨言
[00:08:24.000 --> 00:08:25.000]  他們試探神
[00:08:25.000 --> 00:08:27.000]  他們不聽神的話
[00:08:27.000 --> 00:08:31.000]  在曠野裡頭漂流了四十年
[00:08:31.000 --> 00:08:35.000]  最後經過四十年的話
[00:08:35.000 --> 00:08:38.000]  絕大部分
[00:08:38.000 --> 00:08:41.000]  百分之九個九點九的人
[00:08:41.000 --> 00:08:44.000]  從埃及出來是壯丁
[00:08:44.000 --> 00:08:47.000]  男的壯丁倒閉在曠野
[00:08:47.000 --> 00:08:50.000]  因為他們不能堅持到最後
[00:08:50.000 --> 00:08:52.000]  不能堅持到底
[00:08:52.000 --> 00:08:54.000]  所以他們這些人
[00:08:54.000 --> 00:08:56.000]  他們就沒有進入迦南
[00:08:56.000 --> 00:09:00.000]  所以他就不能夠
[00:09:00.000 --> 00:09:03.000]  就沒有得到安息了
[00:09:03.000 --> 00:09:05.000]  本來神是讓摩西
[00:09:05.000 --> 00:09:08.000]  把他們領到迦南
[00:09:08.000 --> 00:09:09.000]  不再做奴隸
[00:09:09.000 --> 00:09:12.000]  來享受神給他們的福氣
[00:09:12.000 --> 00:09:15.000]  結果他們就不聽神的話
[00:09:15.000 --> 00:09:20.000]  就不能夠進入安息
[00:09:20.000 --> 00:09:24.000]  這個安息是現在的
[00:09:24.000 --> 00:09:26.000]  聖經說的安息是現在的
[00:09:26.000 --> 00:09:29.000]  也是將來的
[00:09:29.000 --> 00:09:31.000]  如果我們是真的信徒
[00:09:31.000 --> 00:09:32.000]  我們一心的主
[00:09:32.000 --> 00:09:35.000]  我們就進入神的救恩
[00:09:35.000 --> 00:09:38.000]  也就是進入神的安息
[00:09:38.000 --> 00:09:41.000]  但是今天我們所經歷的
[00:09:41.000 --> 00:09:43.000]  還是不是完全的
[00:09:43.000 --> 00:09:46.000]  所以這個希伯來書的作者
[00:09:46.000 --> 00:09:53.000]  就兩次勉勵信徒要堅持到底
[00:09:53.000 --> 00:09:57.000]  在第三章提到的
[00:09:57.000 --> 00:10:01.000]  我們若這樣可誇的盼望和膽量
[00:10:01.000 --> 00:10:05.000]  堅持到底便是神的家了
[00:10:05.000 --> 00:10:08.000]  那麼到了第三章的十四節
[00:10:08.000 --> 00:10:11.000]  也提到我們若這樣起初
[00:10:11.000 --> 00:10:14.000]  確實的信心堅持到底
[00:10:14.000 --> 00:10:17.000]  就在基督裡有奉了
[00:10:17.000 --> 00:10:20.000]  你就跟基督是有正常的關係了
[00:10:20.000 --> 00:10:27.000]  所以作者勉勵信徒要堅持到底
[00:10:27.000 --> 00:10:31.000]  這個安息是有現在的安息
[00:10:31.000 --> 00:10:33.000]  也是有將來的安息
[00:10:33.000 --> 00:10:36.000]  那麼就像救恩一樣的
[00:10:36.000 --> 00:10:40.000]  救恩也不是說我們信了主以後
[00:10:40.000 --> 00:10:42.000]  就得到完全的救恩了
[00:10:42.000 --> 00:10:44.000]  我們已經信了以後
[00:10:44.000 --> 00:10:47.000]  我們進到救恩裡頭了
[00:10:47.000 --> 00:10:50.000]  但是我們還要盼望
[00:10:50.000 --> 00:10:55.000]  還有一個全倍的救恩我們要得到的
[00:10:55.000 --> 00:11:01.000]  所以在羅馬書裡頭就提到了
[00:11:01.000 --> 00:11:03.000]  救恩有個特點
[00:11:03.000 --> 00:11:05.000]  就是有盼望
[00:11:05.000 --> 00:11:07.000]  如果我們今天全部都得到了
[00:11:07.000 --> 00:11:09.000]  就不需要盼望了
[00:11:09.000 --> 00:11:11.000]  但是羅馬書告訴我們
[00:11:11.000 --> 00:11:15.000]  我們救恩有個特點就是盼望
[00:11:15.000 --> 00:11:19.000]  它說我們得救是在乎盼望
[00:11:19.000 --> 00:11:22.000]  只是你所見到的盼望不是盼望
[00:11:22.000 --> 00:11:26.000]  誰還盼望看得見的東西呢
[00:11:26.000 --> 00:11:28.000]  盼望就是還看不見
[00:11:28.000 --> 00:11:30.000]  還沒有得著
[00:11:30.000 --> 00:11:34.000]  但是已經確實說我們能夠得著
[00:11:34.000 --> 00:11:36.000]  所以這個救恩呢
[00:11:36.000 --> 00:11:39.000]  有我們已經進入的救恩
[00:11:39.000 --> 00:11:42.000]  我們還繼續的救恩裡頭
[00:11:42.000 --> 00:11:45.000]  將來我們還要得到全倍的救恩
[00:11:45.000 --> 00:11:47.000]  等到術三來的時候
[00:11:47.000 --> 00:11:51.000]  我們就要知道我們就要完全的得到
[00:11:51.000 --> 00:11:53.000]  我們身體要得俗
[00:11:53.000 --> 00:11:55.000]  我們要被改變
[00:11:55.000 --> 00:12:01.000]  那我們就能夠完全的靈魂體全部都得救了
[00:12:01.000 --> 00:12:07.000]  所以這個是一個救恩的安息
[00:12:07.000 --> 00:12:09.000]  所以這個盼望呢
[00:12:09.000 --> 00:12:11.000]  有個好處
[00:12:11.000 --> 00:12:13.000]  有個用處呢
[00:12:13.000 --> 00:12:16.000]  就叫我們能夠忍耐等候
[00:12:16.000 --> 00:12:18.000]  所以要堅持到底
[00:12:18.000 --> 00:12:23.000]  這是今天我們有奉於基督的苦難
[00:12:23.000 --> 00:12:25.000]  受到逼迫
[00:12:25.000 --> 00:12:28.000]  受到一些經過患難
[00:12:28.000 --> 00:12:33.000]  但是將來我們可以與基督有奉於祂的榮耀
[00:12:33.000 --> 00:12:36.000]  所以我們就在基督裡有奉了
[00:12:36.000 --> 00:12:38.000]  有奉於祂的苦難
[00:12:38.000 --> 00:12:44.000]  我們也有奉於祂的榮耀
[00:12:44.000 --> 00:12:47.000]  那我們再看看呢
[00:12:47.000 --> 00:12:56.000]  神為了這個罪人一致預備救恩
[00:12:56.000 --> 00:13:00.000]  神創造天地萬物
[00:13:00.000 --> 00:13:03.000]  在六天裡頭就完成了
[00:13:03.000 --> 00:13:08.000]  但是救恩要拯救我們這些罪人的話
[00:13:08.000 --> 00:13:11.000]  確實要花很長的時間
[00:13:11.000 --> 00:13:15.000]  所以歷史歷代神一致所做的工作呢
[00:13:15.000 --> 00:13:17.000]  就是為人預備救恩
[00:13:17.000 --> 00:13:20.000]  人要犯罪墮落以後
[00:13:20.000 --> 00:13:22.000]  要預備救恩
[00:13:22.000 --> 00:13:28.000]  神一致預備救恩而且把救恩賜給人
[00:13:28.000 --> 00:13:34.000]  所以聖經中間就是用安息這樣的一個影像
[00:13:34.000 --> 00:13:39.000]  來做救恩的比喻
[00:13:39.000 --> 00:13:43.000]  安息其實就是救恩的一個比喻
[00:13:43.000 --> 00:13:46.000]  那麼我們看見在舊約聖經裡頭
[00:13:46.000 --> 00:13:51.000]  可以有四個不同的屍體
[00:13:51.000 --> 00:13:55.000]  尤其在希伯來書裡頭我們可以看到
[00:13:55.000 --> 00:14:00.000]  歷史歷代神是在罪人心中所做的工作
[00:14:00.000 --> 00:14:01.000]  就是救恩
[00:14:01.000 --> 00:14:05.000]  救恩是用安息作為一個比喻
[00:14:05.000 --> 00:14:10.000]  來叫我們明白
[00:14:10.000 --> 00:14:22.000]  第一個就是創造,從創造的安息來看救恩
[00:14:22.000 --> 00:14:26.000]  神創造的工作完成以後
[00:14:26.000 --> 00:14:29.000]  在第七日他就安息了
[00:14:29.000 --> 00:14:33.000]  聖經說就歇掉自己的工
[00:14:33.000 --> 00:14:39.000]  所以在《創世紀》第二章
[00:14:39.000 --> 00:14:46.000]  我們就看到神所說的話
[00:14:46.000 --> 00:14:49.000]  第二章第一節到第三節說
[00:14:49.000 --> 00:14:52.000]  天地萬物都造齊了
[00:14:52.000 --> 00:14:55.000]  六日把天地萬物都造齊了
[00:14:55.000 --> 00:14:59.000]  到第七日神造物的工已經完畢
[00:14:59.000 --> 00:15:04.000]  就在第七日歇掉他一切的工安息了
[00:15:04.000 --> 00:15:06.000]  第七日神安息了
[00:15:06.000 --> 00:15:10.000]  所以聖經裡頭第一個安息的字
[00:15:10.000 --> 00:15:16.000]  是在《創世紀》第二章才出現的
[00:15:16.000 --> 00:15:19.000]  那麼第三節這節非常重要
[00:15:19.000 --> 00:15:25.000]  神賜福給第七日定為聖日
[00:15:25.000 --> 00:15:32.000]  因為在這日神歇掉他一切創造的工就安息了
[00:15:32.000 --> 00:15:35.000]  所以在這幾節聖經就看見
[00:15:35.000 --> 00:15:43.000]  創造的工完成了安息
[00:15:43.000 --> 00:15:46.000]  這個歇了自己的工
[00:15:46.000 --> 00:15:50.000]  並不是說神就不做事情了
[00:15:50.000 --> 00:15:53.000]  不是說神做完創造以後
[00:15:53.000 --> 00:15:57.000]  他就休息就坐著等著了
[00:15:57.000 --> 00:16:01.000]  而且他還是做兩件事情
[00:16:01.000 --> 00:16:06.000]  在第三節就是神所做的事情
[00:16:06.000 --> 00:16:08.000]  《創世紀》第二章第三節說
[00:16:08.000 --> 00:16:11.000]  神賜福給第七日
[00:16:11.000 --> 00:16:14.000]  所以神做的第一天工作什麼呢
[00:16:14.000 --> 00:16:16.000]  賜福給第七日
[00:16:16.000 --> 00:16:18.000]  第二天的事情呢
[00:16:18.000 --> 00:16:23.000]  定為聖日
[00:16:23.000 --> 00:16:26.000]  定為聖日這個日子呢
[00:16:26.000 --> 00:16:29.000]  給人一個特別的日子
[00:16:29.000 --> 00:16:35.000]  可以享受跟神的關係
[00:16:35.000 --> 00:16:36.000]  在第七日
[00:16:36.000 --> 00:16:40.000]  猶太人他們在第七日
[00:16:40.000 --> 00:16:42.000]  人可以不用工作了
[00:16:42.000 --> 00:16:43.000]  六天工作
[00:16:43.000 --> 00:16:48.000]  到第七日安息日就可以不工作了
[00:16:48.000 --> 00:16:51.000]  神給這個安息日的意思呢
[00:16:51.000 --> 00:16:55.000]  著重的並不是顧念人身體的需要
[00:16:55.000 --> 00:16:57.000]  反正你六天很辛苦了
[00:16:57.000 --> 00:17:00.000]  第七天應該給你休息一下
[00:17:00.000 --> 00:17:03.000]  著重的可以有這樣的作用
[00:17:03.000 --> 00:17:06.000]  但是重點不在這個地方
[00:17:06.000 --> 00:17:10.000]  重點是給人一個特別的日子
[00:17:10.000 --> 00:17:12.000]  因為神在這一天
[00:17:12.000 --> 00:17:15.000]  要賜福給第七日
[00:17:15.000 --> 00:17:17.000]  所以在第七日可以說
[00:17:17.000 --> 00:17:20.000]  人所領受從神的福氣
[00:17:20.000 --> 00:17:23.000]  要比其他的六天更多
[00:17:23.000 --> 00:17:26.000]  就是享受神的福氣
[00:17:26.000 --> 00:17:27.000]  而且呢
[00:17:27.000 --> 00:17:31.000]  神把這一天定為聖日
[00:17:31.000 --> 00:17:32.000]  定的意思呢
[00:17:32.000 --> 00:17:35.000]  就是分別出來
[00:17:35.000 --> 00:17:36.000]  Sanctify
[00:17:36.000 --> 00:17:38.000]  就把這一天分別出來
[00:17:38.000 --> 00:17:40.000]  有七天
[00:17:40.000 --> 00:17:42.000]  第一天到第七天
[00:17:42.000 --> 00:17:45.000]  把這一天的七天中間
[00:17:45.000 --> 00:17:48.000]  這一天神特別分別出來
[00:17:48.000 --> 00:17:50.000]  分別出來做什麼呢
[00:17:50.000 --> 00:17:53.000]  能夠享受跟神的關係
[00:17:53.000 --> 00:17:55.000]  神創造人以後
[00:17:55.000 --> 00:17:58.000]  神不是把人當作動物一樣的
[00:17:58.000 --> 00:18:00.000]  讓他自生自滅
[00:18:00.000 --> 00:18:04.000]  神跟人中間有個特別的關係
[00:18:04.000 --> 00:18:06.000]  就是要教人
[00:18:06.000 --> 00:18:08.000]  能夠得到神的福氣
[00:18:08.000 --> 00:18:11.000]  能夠來跟神有關係
[00:18:11.000 --> 00:18:14.000]  而且能夠來敬拜神
[00:18:14.000 --> 00:18:17.000]  所以這個是創造的
[00:18:17.000 --> 00:18:21.000]  創造以後有的安息
[00:18:21.000 --> 00:18:25.000]  所以到了西乃山的時候
[00:18:25.000 --> 00:18:27.000]  神把十條誡命
[00:18:27.000 --> 00:18:32.000]  把這個律法給以色列人
[00:18:32.000 --> 00:18:35.000]  所以就是在十條誡命裡頭呢
[00:18:35.000 --> 00:18:37.000]  就有一條說呢
[00:18:37.000 --> 00:18:40.000]  要當紀念安息日
[00:18:40.000 --> 00:18:42.000]  所謂聖日
[00:18:42.000 --> 00:18:45.000]  這裡到出版界第20章
[00:18:45.000 --> 00:18:48.000]  講到十條命令的時候
[00:18:48.000 --> 00:18:50.000]  也講到這是聖日
[00:18:50.000 --> 00:18:54.000]  他把這一天特別的分別出來
[00:18:54.000 --> 00:18:58.000]  所以以色列人如果他們在安息日那天
[00:18:58.000 --> 00:19:00.000]  在第七日這一天
[00:19:00.000 --> 00:19:02.000]  他還去做工
[00:19:02.000 --> 00:19:04.000]  他還去種地
[00:19:04.000 --> 00:19:09.000]  表明了他拒絕神給他這一天特別的福氣
[00:19:09.000 --> 00:19:13.000]  表示他不要跟神有正常的關係
[00:19:13.000 --> 00:19:15.000]  不要去敬拜神
[00:19:15.000 --> 00:19:17.000]  那這個是大罪
[00:19:17.000 --> 00:19:19.000]  在聖經裡頭記載
[00:19:19.000 --> 00:19:21.000]  當有一些以色列人
[00:19:21.000 --> 00:19:24.000]  他們在安息日還要出去做工的話
[00:19:24.000 --> 00:19:26.000]  這個是一個死罪
[00:19:26.000 --> 00:19:29.000]  這是一個很大的一個問題
[00:19:29.000 --> 00:19:31.000]  所以這個安息日呢
[00:19:31.000 --> 00:19:37.000]  主要是給人可以跟神有一個正常的關係
[00:19:37.000 --> 00:19:41.000]  那麼這樣的話來領受神的福氣
[00:19:41.000 --> 00:19:47.000]  這是說的創造的這樣的安息
[00:19:47.000 --> 00:19:53.000]  第二個呢是迦南帝所表示的安息
[00:19:53.000 --> 00:20:01.000]  這是在第四章第五節所說的
[00:20:01.000 --> 00:20:04.000]  他們斷不可進入我的安息
[00:20:04.000 --> 00:20:07.000]  這是什麼意思呢
[00:20:07.000 --> 00:20:10.000]  他們不可以進入迦南
[00:20:10.000 --> 00:20:13.000]  就那些不信從神的人
[00:20:13.000 --> 00:20:15.000]  那些不信神話的人
[00:20:15.000 --> 00:20:18.000]  這些人呢他不可以進入迦南
[00:20:18.000 --> 00:20:23.000]  不可以進入迦南就是不可進入神的安息
[00:20:23.000 --> 00:20:26.000]  這是迦南的安息
[00:20:26.000 --> 00:20:29.000]  因為迦南帝是神所應許的
[00:20:29.000 --> 00:20:34.000]  是神給信他的人安息的一幅圖畫
[00:20:34.000 --> 00:20:39.000]  神要給以色列人的安息
[00:20:39.000 --> 00:20:42.000]  用敬迦南作為圖畫
[00:20:42.000 --> 00:20:46.000]  因為在埃及你說他有什麼安息啊
[00:20:46.000 --> 00:20:47.000]  沒有
[00:20:47.000 --> 00:20:49.000]  他做法老的奴隸
[00:20:49.000 --> 00:20:51.000]  他要做僕公
[00:20:51.000 --> 00:20:54.000]  那麼這個是他沒有安息
[00:20:54.000 --> 00:20:56.000]  在曠野有沒有安息啊
[00:20:56.000 --> 00:20:58.000]  曠野他們也沒有安息
[00:20:58.000 --> 00:21:00.000]  曠野不是安息的地方
[00:21:00.000 --> 00:21:03.000]  曠野的時候沒有水沒有糧食
[00:21:03.000 --> 00:21:06.000]  還有各種惡劣的環境
[00:21:06.000 --> 00:21:09.000]  所以神說呢要領他們進迦南
[00:21:09.000 --> 00:21:14.000]  迦南就表示他們是可以安息的地方
[00:21:14.000 --> 00:21:18.000]  但是呢你不能夠進入我的安息
[00:21:18.000 --> 00:21:23.000]  就是說你不能夠進入迦南
[00:21:23.000 --> 00:21:26.000]  那麼有些人是進去了
[00:21:26.000 --> 00:21:28.000]  有些人進去了
[00:21:28.000 --> 00:21:33.000]  有些出埃及的時候還不到20歲的男丁
[00:21:33.000 --> 00:21:41.000]  和其他的婦女孩子不到20歲的這些孩子
[00:21:41.000 --> 00:21:43.000]  他們有的是進去了
[00:21:43.000 --> 00:21:45.000]  但是有的進去呢
[00:21:45.000 --> 00:21:50.000]  到迦南地也不是完全能夠享受安息
[00:21:50.000 --> 00:21:55.000]  所以我們看到這個迦南這個安息呢
[00:21:55.000 --> 00:22:00.000]  是神給以色列人一個安息的一個圖畫
[00:22:00.000 --> 00:22:03.000]  就那麼看見在迦南地裡頭
[00:22:03.000 --> 00:22:05.000]  有各樣的畜產
[00:22:05.000 --> 00:22:07.000]  有牛奶魚蜜
[00:22:07.000 --> 00:22:09.000]  有各樣的礦產
[00:22:09.000 --> 00:22:10.000]  有果樹
[00:22:10.000 --> 00:22:13.000]  有很多的豐富地方
[00:22:13.000 --> 00:22:17.000]  人可以在裡頭享受神給的福氣
[00:22:17.000 --> 00:22:21.000]  人也可以在迦南的地方來敬拜神
[00:22:21.000 --> 00:22:24.000]  跟神有一個正常的關係
[00:22:24.000 --> 00:22:26.000]  那麼這個兩個呢
[00:22:26.000 --> 00:22:28.000]  一個是創造的安息
