
[00:00:00.000 --> 00:00:03.600]  我看過一篇文章,有一個商人
[00:04:14.020 --> 00:04:18.020]  將我的好東西完全消化了
[00:04:18.020 --> 00:04:21.020]  你看看今天香港
[00:04:21.020 --> 00:04:24.020]  什麼是將香港人攬在一起的呢
[00:04:24.020 --> 00:04:29.020]  不是愛,是憤怒,是恐慌
[00:04:29.020 --> 00:04:32.020]  其實很可怕
[00:04:32.020 --> 00:04:35.020]  是很可怕的現象
[00:04:35.020 --> 00:04:37.020]  如果你想想
[00:04:37.020 --> 00:04:39.020]  如果我們一起來聚會
[00:04:39.020 --> 00:04:41.020]  不是因為愛的緣故
[00:04:41.020 --> 00:04:43.020]  而是因為憤怒
[00:04:43.020 --> 00:04:45.020]  我們走在一起
[00:04:45.020 --> 00:04:48.020]  是因為恐懼走在一起的時候
[00:04:48.020 --> 00:04:53.020]  這是一件多危險多恐怖的事
[00:04:53.020 --> 00:04:56.020]  事實上
[00:04:56.020 --> 00:04:58.020]  我們想一想
[00:04:58.020 --> 00:05:01.020]  在今天這個世界裡
[00:05:01.020 --> 00:05:05.020]  真是一傳十,十傳八
[00:05:05.020 --> 00:05:10.020]  如果我們試一下將那個的士司機的乘客
[00:05:10.020 --> 00:05:12.020]  改了另一個名字
[00:05:12.020 --> 00:05:14.020]  叫做愛滋病
[00:05:14.020 --> 00:05:18.020]  一個傳十個,十個傳八個
[00:05:18.020 --> 00:05:22.020]  你說這幅圖畫是多恐怖
[00:05:22.020 --> 00:05:24.020]  當我們看到海嘯
[00:05:24.020 --> 00:05:27.020]  是殺了十萬人,幾萬人
[00:05:27.020 --> 00:05:31.020]  四鎮幾萬人死亡,厲害
[00:05:31.020 --> 00:05:34.020]  但是在無聲無息之中
[00:05:34.020 --> 00:05:37.020]  今天中國已經有一百萬人
[00:05:37.020 --> 00:05:40.020]  染上了愛滋病
[00:05:40.020 --> 00:05:43.020]  方法是怎樣呢
[00:05:43.020 --> 00:05:46.020]  一個傳一個,一個傳一個
[00:05:46.020 --> 00:05:49.020]  在無聲無息當中
[00:05:49.020 --> 00:05:51.020]  可能整個文化
[00:05:51.020 --> 00:05:53.020]  整個家庭
[00:05:53.020 --> 00:05:55.020]  就會倒塌
[00:05:55.020 --> 00:06:00.020]  2003年
[00:06:00.020 --> 00:06:02.020]  SARS侵襲香港
[00:06:02.020 --> 00:06:05.020]  就在我們對面的SARS酒店
[00:06:05.020 --> 00:06:09.020]  一個來自廣州的教授
[00:06:09.020 --> 00:06:12.020]  就在電梯裡一起
[00:06:12.020 --> 00:06:14.020]  可能打了幾個噴嚏
[00:06:14.020 --> 00:06:17.020]  傳了給威爾士
[00:06:17.020 --> 00:06:22.020]  淘大,多倫多,溫哥華,新加坡
[00:06:22.020 --> 00:06:24.020]  甚至全世界
[00:06:24.020 --> 00:06:30.020]  有人做過這樣的事
[00:06:30.020 --> 00:06:33.020]  如果你抓國際象棋
[00:06:33.020 --> 00:06:35.020]  就有64格
[00:06:35.020 --> 00:06:38.020]  在第一格裡,你只有一粒米
[00:06:38.020 --> 00:06:40.020]  第二格是兩粒米
[00:06:40.020 --> 00:06:43.020]  四粒米,八粒米,十六粒,三十二粒
[00:06:43.020 --> 00:06:47.020]  每一個格裡,倍增上去
[00:06:47.020 --> 00:06:51.020]  到64格的時候,有多少粒米
[00:06:51.020 --> 00:06:53.020]  不知道我們中間有多少數學很厲害的
[00:06:53.020 --> 00:06:55.020]  可以幫幫我
[00:06:55.020 --> 00:06:58.020]  有多少粒米,64格的時候
[00:07:00.020 --> 00:07:06.020]  是足以蓋過整個印度半島的數目
[00:07:06.020 --> 00:07:10.020]  整個印度半島的米可以蓋過
[00:07:10.020 --> 00:07:14.020]  是一個驚人的數目
[00:07:14.020 --> 00:07:19.020]  如果我們窩福有40個人
[00:07:19.020 --> 00:07:24.020]  我們一起在這裡開會
[00:07:24.020 --> 00:07:27.020]  做了一個很重要的決定
[00:07:27.020 --> 00:07:30.020]  就是搞這個無聲革命
[00:07:30.020 --> 00:07:32.020]  我們這裡有40個人
[00:07:32.020 --> 00:07:35.020]  在神面前,在人面前,納了一個字
[00:07:35.020 --> 00:07:39.020]  我們一年之內要去愛三個人
[00:07:39.020 --> 00:07:43.020]  關懷他們,服侍他們
[00:07:43.020 --> 00:07:46.020]  分享我們的生命給他們
[00:07:46.020 --> 00:07:48.020]  帶領他們信耶穌
[00:07:48.020 --> 00:07:50.020]  帶領他們成長
[00:07:50.020 --> 00:07:53.020]  如果全部成功呢
[00:07:53.020 --> 00:07:55.020]  第二年就有160人
[00:07:55.020 --> 00:08:00.020]  這160人又是大家納至去愛三個人
[00:08:00.020 --> 00:08:03.020]  於是第二年就有640人
[00:08:03.020 --> 00:08:09.020]  第三年就有2560人
[00:08:09.020 --> 00:08:12.020]  第四年就有1240人
[00:08:12.020 --> 00:08:15.020]  第五年就有4960人
[00:08:15.020 --> 00:08:18.020]  第六年就有163840人
[00:08:18.020 --> 00:08:21.020]  第七年就有655460人
[00:08:21.020 --> 00:08:26.020]  第八年就有260萬人
[00:08:26.020 --> 00:08:28.020]  九年之後就有一千萬人
[00:08:28.020 --> 00:08:31.020]  十年之後就有四千萬人
[00:08:31.020 --> 00:08:37.020]  有40個人
[00:08:37.020 --> 00:08:39.020]  在十年之內
[00:08:39.020 --> 00:08:42.020]  是會有四千萬的人
[00:08:42.020 --> 00:08:44.020]  不足十年
[00:08:44.020 --> 00:08:47.020]  有四千萬的叛徒
[00:08:47.020 --> 00:08:50.020]  你說這些是天方夜譚嗎?
[00:08:50.020 --> 00:08:53.020]  你說這是不可能的
[00:08:53.020 --> 00:08:55.020]  要求不是很厲害
[00:08:55.020 --> 00:08:57.020]  要求每一個人
[00:08:57.020 --> 00:09:01.020]  是用一年時間去關懷三個人
[00:09:01.020 --> 00:09:04.020]  去服侍他們,去愛他們
[00:09:04.020 --> 00:09:06.020]  去建立你的友情
[00:09:06.020 --> 00:09:08.020]  去將福音傳給他們
[00:09:08.020 --> 00:09:11.020]  去帶領他們信主
[00:09:11.020 --> 00:09:14.020]  但不知為何
[00:09:14.020 --> 00:09:19.020]  我們摒棄了耶穌基督給我們的方法
[00:09:19.020 --> 00:09:22.020]  教會看不到這個策略
[00:09:22.020 --> 00:09:24.020]  在頭二百年
[00:09:24.020 --> 00:09:27.020]  是教會沒有教堂
[00:09:27.020 --> 00:09:29.020]  耶穌基督來到世上的時候
[00:09:29.020 --> 00:09:31.020]  沒錯,祂對著五千人傳道
[00:09:31.020 --> 00:09:34.020]  但祂用大部分時間去收拾12個門徒
[00:09:34.020 --> 00:09:36.020]  然後去訓練他們
[00:09:36.020 --> 00:09:40.020]  如果今天我們請一個牧師
[00:09:40.020 --> 00:09:42.020]  在教會裡請一個牧師
[00:09:42.020 --> 00:09:46.020]  他用大部分時間去教12個人
[00:09:46.020 --> 00:09:48.020]  我想執事會會說
[00:09:48.020 --> 00:09:51.020]  我們請你來是否應該教12個人
[00:09:51.020 --> 00:09:53.020]  於是我們就摒棄了這個計劃
[00:09:53.020 --> 00:09:55.020]  我們就不用這個策略
[00:09:55.020 --> 00:09:57.020]  我們用一個什麼策略呢?
[00:09:57.020 --> 00:09:59.020]  我們用很多的錢建一個很大的禮拜堂
[00:09:59.020 --> 00:10:01.020]  然後叫人來
[00:10:01.020 --> 00:10:04.020]  可能這個禮拜堂坐一千人
[00:10:04.020 --> 00:10:05.020]  二千人
[00:10:05.020 --> 00:10:07.020]  極其量五千人
[00:10:07.020 --> 00:10:09.020]  就是這麼多
[00:10:09.020 --> 00:10:11.020]  就是這麼多
[00:10:11.020 --> 00:10:15.020]  有什麼方法可以解決去治病的問題?
[00:10:15.020 --> 00:10:18.020]  有什麼方法可以解決麻風病的問題?
[00:10:18.020 --> 00:10:20.020]  將所有的病人困在一個孤島裡
[00:10:20.020 --> 00:10:22.020]  不和其他人接觸
[00:10:22.020 --> 00:10:24.020]  自然就會沒有了
[00:10:24.020 --> 00:10:27.020]  有什麼方法可以讓基督教的教會倒塌?
[00:10:27.020 --> 00:10:29.020]  將所有人困在聖牌牆的教堂裡
[00:10:29.020 --> 00:10:31.020]  叫你不要和其他人接觸
[00:10:31.020 --> 00:10:35.020]  這樣教會的第二個世代就沒有了
[00:10:35.020 --> 00:10:39.020]  為什麼耶穌基督說你們是世上的鹽
[00:10:39.020 --> 00:10:40.020]  世上的鋼
[00:10:40.020 --> 00:10:42.020]  為什麼耶穌基督說你們不是世上的三合子
[00:10:42.020 --> 00:10:44.020]  你們不是鋼筋
[00:10:44.020 --> 00:10:47.020]  因為耶穌用的所有詞句都有一個特點
[00:10:47.020 --> 00:10:49.020]  全部是滲透的
[00:10:49.020 --> 00:10:51.020]  滲透在社區
[00:10:51.020 --> 00:10:53.020]  鹽滲透在肉裡才有防腐
[00:10:53.020 --> 00:10:56.020]  鋼滲透在黑暗裡才能照到
[00:10:56.020 --> 00:10:59.020]  基督徒如果不是滲透在我們周圍的時候
[00:10:59.020 --> 00:11:02.020]  我們起不了作用
[00:11:02.020 --> 00:11:07.020]  所以門徒訓練是一個這麼重要這麼重要的策略
[00:11:07.020 --> 00:11:10.020]  但是我們錯了
[00:11:10.020 --> 00:11:12.020]  我們以為建一個很大的禮拜堂
[00:11:12.020 --> 00:11:15.020]  我們請一個超級明星的牧師
[00:11:15.020 --> 00:11:17.020]  說得很厲害什麼都很厲害
[00:11:17.020 --> 00:11:19.020]  於是我們就會吸引來
[00:11:19.020 --> 00:11:21.020]  錯了
[00:11:21.020 --> 00:11:23.020]  大家想一想
[00:11:23.020 --> 00:11:26.020]  就算我釣魚很厲害
[00:11:26.020 --> 00:11:29.020]  我日釣夜釣夜釣日釣
[00:11:29.020 --> 00:11:30.020]  釣了四十條魚
[00:11:30.020 --> 00:11:33.020]  然後我只能分給四十個人
[00:11:33.020 --> 00:11:36.020]  但是如果用時間去訓練四十個人去釣魚
[00:11:36.020 --> 00:11:38.020]  但這四個人可能沒有我這麼厲害
[00:11:38.020 --> 00:11:39.020]  釣了四十條
[00:11:39.020 --> 00:11:41.020]  他釣了二十條
[00:11:41.020 --> 00:11:45.020]  但一天已經有一百二十條魚
[00:11:45.020 --> 00:11:48.020]  一個很簡單的道理
[00:11:48.020 --> 00:11:52.020]  但教會似乎不容易
[00:11:52.020 --> 00:11:55.020]  或者我們要回到聖經裡面看看
[00:11:55.020 --> 00:12:00.020]  門徒訓練是什麼意思
[00:12:00.020 --> 00:12:05.020]  首先大家看看門徒的質數
[00:12:05.020 --> 00:12:09.020]  我們看第九章第三十六節至三十八節
[00:12:09.020 --> 00:12:14.020]  或者我們一起讀讀第九章三十六節至三十八節
[00:12:14.020 --> 00:12:18.020]  他看見一大群人就憐憫他們
[00:12:18.020 --> 00:12:20.020]  因為他們困苦無助
[00:12:20.020 --> 00:12:23.020]  魚和羊沒有牧人一樣
[00:12:23.020 --> 00:12:25.020]  於是他對他們道歉
[00:12:25.020 --> 00:12:27.020]  要收莊家多
[00:12:27.020 --> 00:12:28.020]  作工的人少
[00:12:28.020 --> 00:12:30.020]  所以你們要求莊家的主
[00:12:30.020 --> 00:12:34.020]  差遣做工的人出去收莊家
[00:12:34.020 --> 00:12:39.020]  或者你會問牧師
[00:12:39.020 --> 00:12:43.020]  你這個提議有一個很大的問題存在
[00:12:43.020 --> 00:12:47.020]  你假設一個人帶三個人出去
[00:12:47.020 --> 00:12:48.020]  三個人都可以
[00:12:48.020 --> 00:12:50.020]  很多時候都不行
[00:12:50.020 --> 00:12:51.020]  而且我是什麼人
[00:12:51.020 --> 00:12:53.020]  我怎樣可以影響到他
[00:12:53.020 --> 00:12:56.020]  就算不行
[00:12:56.020 --> 00:12:57.020]  不是三個人都可以
[00:12:57.020 --> 00:12:59.020]  只要有10%成功率
[00:12:59.020 --> 00:13:01.020]  都搞不定
[00:13:01.020 --> 00:13:03.020]  四十個人都四十萬
[00:13:03.020 --> 00:13:05.020]  四千萬人
[00:13:05.020 --> 00:13:10.020]  事實上我們是否需要一個很厲害的人才能做到門徒
[00:13:10.020 --> 00:13:12.020]  門徒的質素是什麼呢
[00:13:12.020 --> 00:13:14.020]  我們看看這段聖經
[00:13:14.020 --> 00:13:17.020]  剛才我們讀的馬太福音第九章第三十六節
[00:13:17.020 --> 00:13:18.020]  很有趣
[00:13:18.020 --> 00:13:22.020]  究竟什麼人才有資格做耶穌基督的門徒
[00:13:22.020 --> 00:13:25.020]  第一個條件
[00:13:25.020 --> 00:13:28.020]  他看見一大群人
[00:13:28.020 --> 00:13:30.020]  第一個條件就是
[00:13:30.020 --> 00:13:32.020]  你睜大眼睛來看一看
[00:13:32.020 --> 00:13:35.020]  你睜大眼睛來看一看
[00:13:35.020 --> 00:13:37.020]  不單是睜大眼睛來看
[00:13:37.020 --> 00:13:39.020]  你更加要用心去看
[00:13:39.020 --> 00:13:43.020]  耶穌就憐憫他們
[00:13:43.020 --> 00:13:46.020]  他看見很多很多人
[00:13:46.020 --> 00:13:48.020]  就憐憫他們
[00:13:48.020 --> 00:13:49.020]  憐憫他們
[00:13:49.020 --> 00:13:52.020]  希臘文這個字是憐恤心和感受
[00:13:52.020 --> 00:13:53.020]  不是看一看就算了
[00:13:53.020 --> 00:13:54.020]  哎呀這麼慘
[00:13:54.020 --> 00:13:55.020]  不是
[00:13:55.020 --> 00:13:56.020]  是入心的
[00:13:56.020 --> 00:13:58.020]  是情緒有波動的
[00:13:58.020 --> 00:14:00.020]  你看見的時候
[00:14:00.020 --> 00:14:02.020]  你會哭的
[00:14:02.020 --> 00:14:05.020]  你會困住的
[00:14:05.020 --> 00:14:07.020]  你會想著的
[00:14:07.020 --> 00:14:08.020]  就是這個字
[00:14:08.020 --> 00:14:10.020]  憐恤
[00:14:10.020 --> 00:14:11.020]  然後
[00:14:11.020 --> 00:14:12.020]  為什麼憐恤呢
[00:14:12.020 --> 00:14:16.020]  因為他們困苦流離
[00:14:16.020 --> 00:14:19.020]  和修本也叫困苦流離
[00:14:19.020 --> 00:14:24.020]  和修本也叫困苦無助
[00:14:24.020 --> 00:14:29.020]  這兩個都不能夠譯出圓文的意思
[00:14:29.020 --> 00:14:31.020]  這兩個是很有趣的字
[00:14:31.020 --> 00:14:32.020]  第一我們看困苦
[00:14:32.020 --> 00:14:33.020]  困苦這個字
[00:14:33.020 --> 00:14:36.020]  希臘文是Skulo
[00:14:36.020 --> 00:14:38.020]  被壓迫
[00:14:38.020 --> 00:14:39.020]  被糟蹋
[00:14:39.020 --> 00:14:40.020]  迷惑
[00:14:40.020 --> 00:14:42.020]  不知所措
[00:14:42.020 --> 00:14:43.020]  驚慌
[00:14:43.020 --> 00:14:46.020]  你有沒有看見日本地震的時候
[00:14:46.020 --> 00:14:47.020]  海震
[00:14:47.020 --> 00:14:48.020]  海嘯地震
[00:14:48.020 --> 00:14:50.020]  看見那些人的樣子
[00:14:50.020 --> 00:14:52.020]  看見那些人的腿
[00:14:52.020 --> 00:14:55.020]  看見那些人的鼻子被水沖去
[00:14:55.020 --> 00:14:57.020]  那個害怕的樣子
[00:14:57.020 --> 00:14:59.020]  就是這個字
[00:14:59.020 --> 00:15:01.020]  就是困苦這個字
[00:15:01.020 --> 00:15:02.020]  恐懼
[00:15:02.020 --> 00:15:04.020]  不知所措
[00:15:04.020 --> 00:15:08.020]  有一個很大的創傷
[00:15:08.020 --> 00:15:09.020]  另外一個字
[00:15:09.020 --> 00:15:11.020]  無助
[00:15:11.020 --> 00:15:14.020]  這個和修本叫流離
[00:15:14.020 --> 00:15:17.020]  我相信流離也比無助好
[00:15:17.020 --> 00:15:18.020]  Ripto
[00:15:18.020 --> 00:15:19.020]  Ripto這個字
[00:15:19.020 --> 00:15:21.020]  Ripto這個字是被遺棄的
[00:15:21.020 --> 00:15:23.020]  被踐踏
[00:15:23.020 --> 00:15:24.020]  無助
[00:15:24.020 --> 00:15:25.020]  好像一個受傷的羊
[00:15:25.020 --> 00:15:28.020]  或者你落在一個食人的手裡
[00:15:28.020 --> 00:15:29.020]  踢一下你
[00:15:29.020 --> 00:15:30.020]  吐口水給你
[00:15:30.020 --> 00:15:31.020]  撞一下你
[00:15:31.020 --> 00:15:32.020]  被人遊掠
[00:15:32.020 --> 00:15:33.020]  被人遺棄
[00:15:33.020 --> 00:15:36.020]  是無招架之力
[00:15:36.020 --> 00:15:38.020]  耶穌
[00:15:38.020 --> 00:15:41.020]  他看見很多很多這些人
[00:15:41.020 --> 00:15:43.020]  是流離
[00:15:43.020 --> 00:15:44.020]  困苦
[00:15:44.020 --> 00:15:48.020]  好像羊沒有了牧羊人一樣
[00:15:48.020 --> 00:15:52.020]  我們睜大眼睛來看一看
[00:15:52.020 --> 00:15:54.020]  你出來教書
[00:15:54.020 --> 00:15:56.020]  一個荒科的學生
[00:15:56.020 --> 00:15:57.020]  跟你說
[00:15:57.020 --> 00:15:58.020]  阿Sir
[00:15:58.020 --> 00:16:00.020]  我讀書有什麼用
[00:16:00.020 --> 00:16:02.020]  就算讀到大學
[00:16:02.020 --> 00:16:04.020]  我賺到多少錢
[00:16:04.020 --> 00:16:06.020]  我出來做Lemo
[00:16:06.020 --> 00:16:08.020]  我脫一脫寫寫真集
[00:16:08.020 --> 00:16:10.020]  我已經有千萬了
[00:16:10.020 --> 00:16:14.020]  為什麼我要這樣熬下去
[00:16:14.020 --> 00:16:17.020]  這個就是我初出來教書的時候
[00:16:17.020 --> 00:16:19.020]  一個荒科學生對我說
[00:16:19.020 --> 00:16:21.020]  那時沒有Lemo
[00:16:21.020 --> 00:16:25.020]  他說他做巴女
[00:16:25.020 --> 00:16:27.020]  你有沒有看見
[00:16:27.020 --> 00:16:29.020]  有很多很多的學生
[00:16:29.020 --> 00:16:30.020]  流離
[00:16:30.020 --> 00:16:32.020]  困難
[00:16:32.020 --> 00:16:35.020]  不知道前途是怎樣
[00:16:35.020 --> 00:16:36.020]  你有沒有看見
[00:16:36.020 --> 00:16:39.020]  在醫院裡有很多癌症病人
[00:16:39.020 --> 00:16:42.020]  他們在死亡裡的掙扎
[00:16:42.020 --> 00:16:43.020]  你有沒有看見
[00:16:43.020 --> 00:16:46.020]  有多少的父母是多麼無助
[00:16:46.020 --> 00:16:48.020]  看見他們的子女在自閉
[00:16:48.020 --> 00:16:49.020]  打遊戲機
[00:16:49.020 --> 00:16:51.020]  不知道為了什麼
[00:16:51.020 --> 00:16:53.020]  你有沒有看見
[00:16:53.020 --> 00:16:55.020]  多少的太太
[00:16:55.020 --> 00:16:57.020]  丈夫上去找兒子
[00:16:57.020 --> 00:17:00.020]  知道有婚外情那種恐懼
[00:17:00.020 --> 00:17:01.020]  那種不安
[00:17:01.020 --> 00:17:02.020]  那種痛苦
[00:17:02.020 --> 00:17:04.020]  那種掙扎
[00:17:04.020 --> 00:17:05.020]  你有沒有看見
[00:17:05.020 --> 00:17:06.020]  在香港有多少人
[00:17:06.020 --> 00:17:07.020]  充滿憤怒
[00:17:07.020 --> 00:17:09.020]  充滿恐懼
[00:17:09.020 --> 00:17:10.020]  你有沒有看見
[00:17:10.020 --> 00:17:13.020]  很多似乎很有錢
[00:17:13.020 --> 00:17:15.020]  大房子
[00:17:15.020 --> 00:17:18.020]  但他不知道為了什麼生存
[00:17:18.020 --> 00:17:20.020]  流離困苦
[00:17:20.020 --> 00:17:24.020]  耶穌就憐憫他們
[00:17:24.020 --> 00:17:27.020]  你睜大眼睛來看看
[00:17:27.020 --> 00:17:28.020]  不要看那麼遠
[00:17:28.020 --> 00:17:30.020]  就是看我們教會
[00:17:30.020 --> 00:17:32.020]  你睜大眼睛來看看
[00:17:32.020 --> 00:17:33.020]  當你上來的時候
[00:17:33.020 --> 00:17:35.020]  經過二樓
[00:17:35.020 --> 00:17:36.020]  你不就是想著我那句
[00:17:36.020 --> 00:17:38.020]  欲窮千里目
[00:17:38.020 --> 00:17:40.020]  更上一層樓
[00:17:40.020 --> 00:17:41.020]  你有沒有看見
[00:17:41.020 --> 00:17:46.020]  那些人都有寶貴的靈魂
[00:17:46.020 --> 00:17:49.020]  你有沒有看見樓上
[00:17:49.020 --> 00:17:50.020]  有沒有看見
[00:17:50.020 --> 00:17:55.020]  中環很多的菲傭 印傭
[00:17:55.020 --> 00:17:57.020]  他們來到香港
[00:17:57.020 --> 00:17:59.020]  有自由的機會
[00:17:59.020 --> 00:18:01.020]  給我們傳福音
[00:18:01.020 --> 00:18:03.020]  甚至有很多菲傭 印傭
[00:18:03.020 --> 00:18:06.020]  帶著小朋友來到我們教會
[00:18:06.020 --> 00:18:08.020]  坐在沙發椅子裡面
[00:18:08.020 --> 00:18:11.020]  然後小朋友就在那裡唱主音樂
[00:18:11.020 --> 00:18:14.020]  而我們竟然之間
[00:18:14.020 --> 00:18:17.020]  沒有想到他們
[00:18:17.020 --> 00:18:20.020]  睜大眼睛來看看
[00:18:20.020 --> 00:18:22.020]  全憐憫的心
[00:18:23.020 --> 00:18:25.020]  接著耶穌在第十章第一節
[00:18:25.020 --> 00:18:28.020]  耶穌叫了十二個門徒來
[00:18:28.020 --> 00:18:29.020]  給他們權柄
[00:18:29.020 --> 00:18:31.020]  就趕盡污鬼
[00:18:31.020 --> 00:18:32.020]  並醫治各樣的病症
[00:18:32.020 --> 00:18:33.020]  這十二個門徒的名字
[00:18:33.020 --> 00:18:34.020]  頭一個叫西門
[00:18:34.020 --> 00:18:35.020]  又稱為彼得
[00:18:35.020 --> 00:18:36.020]  還有兄弟安德烈
[00:18:36.020 --> 00:18:38.020]  西彼得的兒子雅各
[00:18:38.020 --> 00:18:39.020]  和雅各的兄弟約翰
[00:18:39.020 --> 00:18:41.020]  肥力和巴多羅馬
[00:18:41.020 --> 00:18:43.020]  多瑪和瑞利馬太
[00:18:43.020 --> 00:18:45.020]  阿拉肥的兒子雅各和達泰
