
[00:00:00.000 --> 00:00:04.220]  在這五個月裏面
[00:07:43.320 --> 00:07:44.920]  提醒弟兄姊妹讀經
[00:07:44.920 --> 00:07:47.480]  你千萬不要將現在我們的社會事件
[00:07:47.480 --> 00:07:49.720]  立刻很快地對號入座放進去
[00:07:49.720 --> 00:07:52.480]  一看到這個官就是誰誰
[00:07:52.480 --> 00:07:54.080]  這個人就是誰誰
[00:07:54.080 --> 00:07:56.280]  千萬不要太快地對號入座
[00:07:56.280 --> 00:07:58.360]  因為當我們這樣
[00:07:58.360 --> 00:08:00.800]  將所有答案放進去的時候
[00:08:00.800 --> 00:08:03.880]  我們就會有了預設的答案
[00:08:03.880 --> 00:08:06.320]  那麼我們就聽不到上帝在經文裡面
[00:08:06.320 --> 00:08:07.880]  要跟我們說的話
[00:08:07.880 --> 00:08:09.480]  所以留下一個空間
[00:08:09.480 --> 00:08:11.320]  留下一個空間給上帝
[00:08:11.320 --> 00:08:15.000]  不需要太快地將現代的意義讀進去
[00:08:15.000 --> 00:08:16.080]  反而反過來
[00:08:16.080 --> 00:08:17.080]  留下一個空間
[00:08:17.080 --> 00:08:18.920]  其實上帝你想透過經文
[00:08:18.920 --> 00:08:21.960]  向我們說些什麼話
[00:08:21.960 --> 00:08:24.080]  這個官其實不只是停在這裡
[00:08:24.080 --> 00:08:28.040]  這個官有一個反省的時候
[00:08:28.040 --> 00:08:29.680]  就是他跟自己說
[00:08:29.680 --> 00:08:32.800]  他說我既不怕神又不怕人
[00:08:32.800 --> 00:08:34.520]  但是我怕煩
[00:08:34.520 --> 00:08:37.280]  當我怕煩的時候
[00:08:37.280 --> 00:08:38.760]  其實我沒辦法不回應他
[00:08:38.760 --> 00:08:39.760]  我真的受不了
[00:08:39.760 --> 00:08:41.760]  所以有一個時間似乎
[00:08:41.760 --> 00:08:43.600]  有一個空間似乎停下來
[00:08:43.600 --> 00:08:45.600]  讓這個官去想一想
[00:08:45.600 --> 00:08:47.120]  停一停 靜一靜
[00:08:47.120 --> 00:08:49.240]  以到他作出的回應就是
[00:08:49.240 --> 00:08:50.520]  我回應你
[00:08:50.520 --> 00:08:51.800]  迫於無奈去回應
[00:08:51.800 --> 00:08:54.400]  這個就是那個事件
[00:08:54.400 --> 00:08:56.800]  上帝說地上不義的官
[00:08:56.800 --> 00:08:59.720]  都因著這樣的緣故去回應
[00:08:59.720 --> 00:09:01.520]  每一個的訴求
[00:09:01.520 --> 00:09:02.760]  何況呢
[00:09:02.760 --> 00:09:04.120]  上帝自己
[00:09:04.120 --> 00:09:07.000]  上帝自己本來就是一個公義的上帝
[00:09:07.000 --> 00:09:09.560]  是一個願意為人申冤的上帝
[00:09:09.560 --> 00:09:13.960]  所以當我們去祈禱不放棄的時候
[00:09:13.960 --> 00:09:16.800]  這些聲音會達到上帝的面前
[00:09:16.800 --> 00:09:19.800]  而他必須要回應
[00:09:19.800 --> 00:09:21.520]  這個就是整個故事
[00:09:21.520 --> 00:09:24.120]  上帝是一個申冤的上帝
[00:09:24.120 --> 00:09:26.160]  上帝是一個會為人申冤
[00:09:26.160 --> 00:09:27.680]  是一個必然會申冤
[00:09:27.680 --> 00:09:32.120]  並且要快快為人申冤的上帝
[00:09:32.120 --> 00:09:33.720]  我們說其實
[00:09:33.720 --> 00:09:35.800]  上帝的公義是怎樣彰顯的
[00:09:35.800 --> 00:09:37.880]  上帝的申冤是怎樣彰顯的
[00:09:37.880 --> 00:09:43.040]  在聖經裡面我們必須要分開兩種情況
[00:09:43.040 --> 00:09:44.320]  有一些的公義
[00:09:44.320 --> 00:09:46.680]  有一些的事件是
[00:09:46.680 --> 00:09:49.040]  上帝自己才可以做的
[00:09:49.040 --> 00:09:50.880]  上帝才可以對付
[00:09:50.880 --> 00:09:52.640]  不是人可以做的
[00:09:52.640 --> 00:09:54.880]  這個是我們的有限性
[00:09:54.880 --> 00:09:56.480]  所以我經常說
[00:09:56.480 --> 00:09:57.600]  運動歸運動
[00:09:57.600 --> 00:10:00.680]  但是運動最終的背後是什麼
[00:10:00.680 --> 00:10:02.800]  其實是屬靈爭戰
[00:10:02.800 --> 00:10:05.040]  所有地上的
[00:10:05.040 --> 00:10:07.440]  無論你說一些社會的運動
[00:10:07.440 --> 00:10:08.280]  各樣的運動
[00:10:08.280 --> 00:10:09.920]  其實你推到最後
[00:10:09.920 --> 00:10:11.600]  在保羅的演繹
[00:10:11.600 --> 00:10:13.280]  其實這個是屬靈爭戰
[00:10:13.280 --> 00:10:15.280]  所以我們只能夠祈禱
[00:10:15.280 --> 00:10:16.880]  是上帝打他的那些情況
[00:10:16.880 --> 00:10:20.240]  就好像羅馬書第一章說
[00:10:20.240 --> 00:10:22.520]  其實為什麼世界有問題
[00:10:22.520 --> 00:10:24.280]  明明知道有上帝
[00:10:24.280 --> 00:10:27.560]  明明這個世界反映著上帝的屬性
[00:10:27.560 --> 00:10:30.280]  就是因為我們不當上帝是上帝
[00:10:30.280 --> 00:10:32.760]  因為當我們既知道有神
[00:10:32.760 --> 00:10:34.120]  但我們不當他有神
[00:10:34.120 --> 00:10:36.160]  反而將所有一切的
[00:10:36.160 --> 00:10:37.200]  動物的形象
[00:10:37.200 --> 00:10:38.880]  其他偶像取代上帝
[00:10:38.880 --> 00:10:41.920]  最高峰就是以人去取代上帝
[00:10:41.920 --> 00:10:44.520]  因為這種亂序底下
[00:10:44.520 --> 00:10:46.800]  其實我們世界就有問題
[00:10:46.800 --> 00:10:48.800]  所以這個是救恩的問題
[00:10:48.800 --> 00:10:53.120]  耶穌基督正正是要解決這個問題
[00:10:53.120 --> 00:10:54.800]  是耶穌基督才能做到的
[00:10:54.800 --> 00:10:56.120]  我們做不到
[00:10:56.120 --> 00:10:57.320]  所以保羅說
[00:10:57.320 --> 00:10:59.480]  我們做什麼就是以佛所殊
[00:10:59.480 --> 00:11:03.240]  最後那一章提到我們要穿上全副的軍裝
[00:11:03.240 --> 00:11:05.360]  如果你知道那副軍裝
[00:11:05.360 --> 00:11:08.160]  肯定是比今天的裝備厲害的時候
[00:11:08.160 --> 00:11:09.280]  其實那副軍裝
[00:11:09.280 --> 00:11:11.080]  如果大家知道
[00:11:11.080 --> 00:11:14.440]  穿上那副軍裝不是要來打對方的
[00:11:14.440 --> 00:11:17.080]  那副軍裝只是擋著
[00:11:17.080 --> 00:11:21.920]  那副軍裝擋的裝備是比你攻擊多的
[00:11:21.920 --> 00:11:26.800]  唯一的攻擊就是聖靈和上帝說話的寶劍
[00:11:26.800 --> 00:11:28.600]  所以上帝仍然在挑戰我們
[00:11:28.600 --> 00:11:29.480]  我們要分辨
[00:11:29.480 --> 00:11:31.080]  在祈禱裡面要分辨
[00:11:31.080 --> 00:11:33.160]  有些事情不是我們能夠做到的
[00:11:33.160 --> 00:11:36.240]  是耶穌基督和聖靈的工作
[00:11:36.240 --> 00:11:37.520]  打的是上帝自己
[00:11:37.520 --> 00:11:39.160]  我們只能夠
[00:11:39.160 --> 00:11:40.920]  穿上那副軍裝做什麼呢
[00:11:40.920 --> 00:11:42.920]  就是站在上帝那邊
[00:11:42.920 --> 00:11:43.640]  抵擋
[00:11:43.640 --> 00:11:46.440]  你不跌倒就當贏了
[00:11:46.440 --> 00:11:46.960]  行不行
[00:11:46.960 --> 00:11:49.080]  這個就是其中一個位置
[00:11:49.080 --> 00:11:51.280]  不過是不是我們完全沒有事情做呢
[00:11:51.280 --> 00:11:52.520]  也不是的
[00:11:52.520 --> 00:11:55.840]  上帝說公義都透過我們眾信徒
[00:11:55.840 --> 00:11:58.920]  不同的人在不同的崗位裡面
[00:11:58.920 --> 00:12:02.600]  去表達那種的申冤
[00:12:02.600 --> 00:12:04.040]  正如創世紀所說
[00:12:04.040 --> 00:12:06.880]  每個人被創造的時候
[00:12:06.880 --> 00:12:08.800]  有我們的一份在
[00:12:08.800 --> 00:12:10.440]  每個人都有你的一份
[00:12:10.440 --> 00:12:11.440]  而這一份呢
[00:12:11.440 --> 00:12:14.080]  有些人可能是化成一個工作
[00:12:14.080 --> 00:12:15.680]  有些人可能是化成一個
[00:12:15.680 --> 00:12:16.880]  不是一個瘦身工作
[00:12:16.880 --> 00:12:18.680]  是一個你生活的崗位
[00:12:18.680 --> 00:12:20.560]  但總有你的一份在
[00:12:20.560 --> 00:12:22.720]  而上帝就是透過你這一份
[00:12:22.720 --> 00:12:24.960]  去展示那種的公義
[00:12:24.960 --> 00:12:27.360]  可能有些是記者
[00:12:27.360 --> 00:12:28.280]  可能有些是律師
[00:12:28.280 --> 00:12:29.320]  有些是醫生
[00:12:29.320 --> 00:12:31.200]  有些是教師
[00:12:31.200 --> 00:12:32.800]  總之你在你的一份裡面
[00:12:32.800 --> 00:12:34.560]  其實你按著你
[00:12:34.560 --> 00:12:37.960]  你去回應上帝的呼召的時候
[00:12:37.960 --> 00:12:39.560]  你就要去表達
[00:12:39.560 --> 00:12:41.400]  我有一個記者朋友
[00:12:41.400 --> 00:12:43.680]  其實我天天在電視機都看到他
[00:12:43.680 --> 00:12:45.800]  就是對著他的那個
[00:12:45.800 --> 00:12:48.760]  他經常跟我們分享
[00:12:48.760 --> 00:12:51.440]  他說我每一天早上靈修
[00:12:51.440 --> 00:12:54.160]  我的靈修只是祈求上帝給我
[00:12:54.160 --> 00:12:56.720]  問對了一條問題就夠了
[00:12:56.720 --> 00:12:58.600]  要精準的 要對的
[00:12:58.600 --> 00:13:02.960]  這個就是他能夠回應上帝的一個工作
[00:13:02.960 --> 00:13:05.600]  在他的崗位裡面去展示
[00:13:05.600 --> 00:13:06.400]  我們也是
[00:13:06.400 --> 00:13:08.760]  其實我們不是在回應這個世界
[00:13:08.760 --> 00:13:11.000]  其實我們擺在不同的處境裡面
[00:13:11.000 --> 00:13:12.480]  我們在回應上帝
[00:13:12.480 --> 00:13:15.200]  我們在回應上帝給我們心裡面的感動
[00:13:15.200 --> 00:13:15.960]  的負擔
[00:13:15.960 --> 00:13:17.640]  我們就在我們的崗位
[00:13:17.640 --> 00:13:19.360]  做我們心所能及的事
[00:13:19.360 --> 00:13:20.920]  哪怕可能是一小步
[00:13:20.920 --> 00:13:22.200]  但就是那一步
[00:13:22.200 --> 00:13:24.320]  就是我們所能夠做到
[00:13:24.320 --> 00:13:26.520]  我經常都說在這個運動裡面
[00:13:26.520 --> 00:13:28.480]  我不是代表其他傳道人
[00:13:28.480 --> 00:13:32.000]  我自己作為傳道人基本上都是廢廢地的
[00:13:32.000 --> 00:13:33.400]  都好像沒什麼做到
[00:13:33.400 --> 00:13:35.000]  每個星期六日
[00:13:35.000 --> 00:13:37.680]  就是這樣不斷叫人祈禱
[00:13:37.680 --> 00:13:38.960]  但其實
[00:13:38.960 --> 00:13:41.240]  不知道可以做什麼
[00:13:41.240 --> 00:13:43.200]  不知道可以發生什麼事
[00:13:43.200 --> 00:13:46.640]  不過在一路過程裡面
[00:13:46.640 --> 00:13:48.960]  我重新想起我在神學院
[00:13:48.960 --> 00:13:50.480]  就是一個立志
[00:13:50.480 --> 00:13:52.080]  在神學院的講道課
[00:13:52.080 --> 00:13:53.720]  就是講道學裡面
[00:13:53.720 --> 00:13:56.360]  我講道學有一個立志就是
[00:13:56.360 --> 00:13:58.760]  向上帝立志
[00:13:58.760 --> 00:14:01.200]  就是說當我要講道的時候
[00:14:01.200 --> 00:14:02.440]  我不要有一件事
[00:14:02.440 --> 00:14:04.840]  因為忌諱
[00:14:04.840 --> 00:14:07.280]  或者因為有什麼情況
[00:14:07.280 --> 00:14:09.240]  而我不告訴弟兄姊妹
[00:14:09.240 --> 00:14:12.240]  就是說所有上帝的真理
[00:14:12.240 --> 00:14:13.800]  而我能夠理解得到
[00:14:13.800 --> 00:14:17.200]  我能夠理解到上帝國道整盤的真理
[00:14:17.200 --> 00:14:19.960]  我沒有一件事不能夠因為我的軟弱
[00:14:19.960 --> 00:14:22.080]  或者各樣事情我不告訴你們
[00:14:22.080 --> 00:14:24.560]  這個就是我重提我的呼召
[00:14:24.560 --> 00:14:26.960]  無論多麼艱難也好
[00:14:26.960 --> 00:14:28.560]  道理多麼艱節
[00:14:28.560 --> 00:14:33.560]  或者說完之後讓大家很不舒服也好
[00:14:33.560 --> 00:14:35.240]  可能我都要盡力去表達
[00:14:35.240 --> 00:14:37.200]  這個就是我所能夠做到的事情
[00:14:37.200 --> 00:14:38.320]  為什麼呢
[00:14:38.320 --> 00:14:40.840]  因為我怕聽道的人
[00:14:40.840 --> 00:14:43.200]  因為我們教導的那種不平衡
[00:14:43.200 --> 00:14:44.680]  而受到上帝的審判
[00:14:44.680 --> 00:14:47.400]  或者他的成長營養不良
[00:14:47.400 --> 00:14:51.320]  所以這個也是我自己在不同的地方
[00:14:51.320 --> 00:14:52.560]  特別這幾個月
[00:14:52.560 --> 00:14:55.240]  很努力地去做好我自己的工作
[00:14:55.240 --> 00:14:56.720]  上帝說
[00:14:56.720 --> 00:14:59.000]  這個就是上帝的呼召
[00:14:59.000 --> 00:15:01.160]  所以在上帝伸冤的裡面
[00:15:01.160 --> 00:15:02.040]  公義的裡面
[00:15:02.040 --> 00:15:03.920]  我們在祈禱裡面要分辨
[00:15:03.920 --> 00:15:06.240]  哪些是上帝自己打的仗
[00:15:06.240 --> 00:15:08.040]  哪些是上帝呼召我們
[00:15:08.040 --> 00:15:09.680]  透過我們的回應
[00:15:09.680 --> 00:15:13.960]  去走前一步
[00:15:13.960 --> 00:15:15.080]  在公義裡面
[00:15:15.080 --> 00:15:17.600]  其實不只是在這段經文
[00:15:17.600 --> 00:15:19.560]  而是在十七章
[00:15:19.560 --> 00:15:24.760]  我們跳到十七章第二十六節那裡
[00:15:24.760 --> 00:15:26.360]  聖經有另一段經文
[00:15:26.360 --> 00:15:27.800]  它實在提醒我們
[00:15:27.800 --> 00:15:31.360]  其實公義和上帝的要求是什麼呢
[00:15:31.360 --> 00:15:34.520]  我們一起讀這幾節的經文
[00:15:34.520 --> 00:15:36.480]  準備,一二三
[00:15:36.480 --> 00:15:41.680]  羅亞的日子怎樣,人子的日子也要怎樣
[00:15:41.680 --> 00:15:46.320]  那時人又吃又喝,又娶又嫁
[00:15:46.320 --> 00:15:49.600]  直到羅亞進入方舟的那日
[00:15:49.600 --> 00:15:53.520]  洪水就來,把他們全都滅了
[00:15:53.520 --> 00:15:56.680]  同樣就像在羅德的日子
[00:15:56.680 --> 00:16:00.600]  又有人又吃又喝,又買又賣
[00:16:00.600 --> 00:16:03.520]  又耕種又建造
[00:16:03.520 --> 00:16:06.800]  到羅德離開所多瑪的那日
[00:16:06.800 --> 00:16:10.280]  有火雨流黃,從天上降下來
[00:16:10.280 --> 00:16:13.440]  把他們全都滅了
[00:16:13.440 --> 00:16:17.520]  好
[00:16:17.520 --> 00:16:20.160]  聖經《路加福音》十七章有一段
[00:16:20.160 --> 00:16:22.320]  我們應該都不會看的經文
[00:16:22.320 --> 00:16:27.520]  不過我回應一下為什麼要回應上面
[00:16:27.520 --> 00:16:29.040]  上帝在歷史裡面
[00:16:29.040 --> 00:16:32.000]  正正有兩個時段彰顯了他的公義
[00:16:32.000 --> 00:16:33.920]  一個就是羅亞的時候
[00:16:33.920 --> 00:16:36.800]  羅亞可以說是在地上最邪惡的日子
[00:16:36.800 --> 00:16:42.240]  不過聖經說上帝用洪水滅了那個時代
[00:16:42.240 --> 00:16:44.720]  這個是上帝自己出手
[00:16:44.720 --> 00:16:46.320]  因著他的公義的緣故
[00:16:46.320 --> 00:16:50.400]  他已經看到眼火爆的緣故
[00:16:50.400 --> 00:16:53.440]  沒辦法,他要用洪水滅了
[00:16:53.440 --> 00:16:57.080]  另一個就是羅德的日子,所多瑪的日子
[00:16:57.080 --> 00:17:06.040]  也都是在當中,在歷史裡面,因著一個很惡劣的世代
[00:17:06.040 --> 00:17:09.240]  上帝也都用流黃如火去滅了他
[00:17:09.240 --> 00:17:11.600]  我們經常都說羅德的日子
