
[00:00:00.000 --> 00:00:02.360]  兄弟姐妹,又來到新一天了
[00:03:39.520 --> 00:03:43.080]  甜的從強者出來
[00:03:43.080 --> 00:03:46.160]  他們想了三天都想不出來
[00:03:46.160 --> 00:03:47.240]  時間過了一半
[00:03:47.240 --> 00:03:47.760]  三天了
[00:03:47.760 --> 00:03:49.080]  七天過了三天
[00:03:49.080 --> 00:03:51.080]  一邊喝酒吃飯一邊傾
[00:03:51.080 --> 00:03:52.560]  這個謎語怎麼解呢
[00:03:52.560 --> 00:03:54.080]  想來想去都解不到
[00:03:54.080 --> 00:03:55.520]  解不到就慘了
[00:03:55.520 --> 00:03:56.760]  快要到期了
[00:03:56.760 --> 00:03:58.240]  要賠衣服給他們
[00:03:58.240 --> 00:03:59.160]  一人一套
[00:03:59.160 --> 00:04:00.880]  你要知道
[00:04:00.880 --> 00:04:03.080]  不是現在買件T恤送給你
[00:04:03.080 --> 00:04:05.800]  當日一套內衣一套外衣
[00:04:05.800 --> 00:04:07.600]  很貴的
[00:04:07.600 --> 00:04:08.840]  不講得笑的
[00:04:08.840 --> 00:04:10.480]  很多錢的
[00:04:10.480 --> 00:04:13.480]  於是當日的人都沒什麼衣服
[00:04:13.480 --> 00:04:16.320]  一套內衣都勉勉強強
[00:04:16.320 --> 00:04:19.960]  內衣加外衣真是不得了
[00:04:19.960 --> 00:04:20.960]  好啦
[00:04:20.960 --> 00:04:23.520]  吃的從吃者出來
[00:04:23.520 --> 00:04:27.000]  甜的從強者出來
[00:04:27.000 --> 00:04:28.560]  三天想不到
[00:04:28.560 --> 00:04:30.360]  到第七天
[00:04:30.360 --> 00:04:33.280]  貪門就對參孫的妻說
[00:04:33.280 --> 00:04:36.200]  你看控你丈夫
[00:04:36.200 --> 00:04:38.880]  探出謎語的意思來告訴我們
[00:04:38.880 --> 00:04:41.400]  免得我們用火燒死你
[00:04:41.400 --> 00:04:43.440]  還燒你父家
[00:04:43.440 --> 00:04:45.880]  你請我們來陪喝酒
[00:04:45.880 --> 00:04:47.600]  陪喜慶
[00:04:47.600 --> 00:04:50.200]  難道你請我們來拿我們的衣服
[00:04:50.200 --> 00:04:51.840]  我馬上要脫給他
[00:04:51.840 --> 00:04:54.080]  當然你說二手衣服不要
[00:04:54.080 --> 00:04:55.680]  不是我要的
[00:04:55.680 --> 00:04:57.560]  即是說
[00:04:57.560 --> 00:04:59.920]  如果猜到謎語
[00:04:59.920 --> 00:05:01.720]  我送你一套衣服
[00:05:01.720 --> 00:05:03.120]  我有錢
[00:05:03.120 --> 00:05:04.560]  我有辦法
[00:05:04.560 --> 00:05:07.080]  如果你猜不到我的謎語
[00:05:07.080 --> 00:05:10.000]  全部三十人剝光珠
[00:05:10.000 --> 00:05:12.160]  女衣外衣全部給我
[00:05:12.160 --> 00:05:13.840]  現在這套衣服就行了
[00:05:13.840 --> 00:05:16.600]  一開始想著一定贏
[00:05:16.600 --> 00:05:19.720]  現在想著要脫光珠
[00:05:19.720 --> 00:05:22.240]  外衣內衣全給他
[00:05:22.240 --> 00:05:24.360]  可能包著布要回家
[00:05:24.360 --> 00:05:26.200]  很難看
[00:05:26.200 --> 00:05:27.600]  於是
[00:05:27.600 --> 00:05:29.080]  發脾氣
[00:05:29.080 --> 00:05:30.280]  就去捉住他太太
[00:05:30.280 --> 00:05:31.280]  喂
[00:05:31.280 --> 00:05:32.520]  你去問你老公
[00:05:32.520 --> 00:05:34.640]  究竟答案是什麼
[00:05:34.640 --> 00:05:35.560]  禁他出來
[00:05:35.560 --> 00:05:38.080]  否則我們放火燒死你
[00:05:38.080 --> 00:05:40.000]  還燒你父家
[00:05:40.000 --> 00:05:41.840]  我馬上拿走
[00:05:41.840 --> 00:05:43.840]  嚇到他太太
[00:05:43.840 --> 00:05:45.960]  不用這樣嗎?各位大佬
[00:05:45.960 --> 00:05:46.560]  當然了
[00:05:46.560 --> 00:05:48.360]  我們來陪你喝酒
[00:05:48.360 --> 00:05:50.760]  何止你現在要騙我們
[00:05:50.760 --> 00:05:52.600]  讓我們脫光珠走
[00:05:52.600 --> 00:05:53.840]  於是
[00:05:53.840 --> 00:05:55.040]  很惡
[00:05:55.040 --> 00:05:56.160]  你
[00:05:56.160 --> 00:05:57.760]  康控即是說
[00:05:57.760 --> 00:05:59.000]  你哄
[00:05:59.000 --> 00:06:00.320]  騙
[00:06:00.320 --> 00:06:02.640]  什麼都辦法
[00:06:02.640 --> 00:06:05.040]  又用圓滑的說話
[00:06:05.040 --> 00:06:06.480]  又用嚇他
[00:06:06.480 --> 00:06:08.400]  又用什麼種子
[00:06:08.400 --> 00:06:11.320]  三仙的妻子在丈夫面前哭啼
[00:06:11.320 --> 00:06:14.400]  一哭二鬧三上吊
[00:06:14.400 --> 00:06:17.960]  你恨我不是愛我
[00:06:17.960 --> 00:06:19.880]  還來娶我
[00:06:19.880 --> 00:06:20.680]  為什麼呢?
[00:06:20.680 --> 00:06:21.800]  你出個謎語
[00:06:21.800 --> 00:06:24.000]  又不把意思告訴我
[00:06:24.000 --> 00:06:28.960]  搞到我好朋友親戚都很尷尬
[00:06:28.960 --> 00:06:30.960]  你害死我了
[00:06:30.960 --> 00:06:32.520]  怎麼行
[00:06:32.520 --> 00:06:34.720]  不停在他面前說
[00:06:34.720 --> 00:06:36.360]  你都不是喜歡我的
[00:06:36.360 --> 00:06:37.160]  你不愛我的
[00:06:37.160 --> 00:06:38.800]  你不告訴我的
[00:06:38.800 --> 00:06:43.120]  這叫做情緒勒索
[00:06:43.120 --> 00:06:45.160]  給他情緒勒索
[00:06:45.160 --> 00:06:46.800]  你不是愛我
[00:06:46.800 --> 00:06:48.000]  你是恨我的
[00:06:48.000 --> 00:06:50.560]  參孫就說
[00:06:50.560 --> 00:06:52.840]  我連爸爸媽媽都沒說
[00:06:52.840 --> 00:06:54.920]  怎麼可以把答案告訴你
[00:06:54.920 --> 00:06:56.120]  不能說
[00:06:56.120 --> 00:06:56.880]  不說
[00:06:56.880 --> 00:06:59.160]  不說怎麼辦
[00:06:59.160 --> 00:07:02.560]  於是唯有加大情緒勒索
[00:07:02.560 --> 00:07:06.840]  七日言宴之內
[00:07:06.840 --> 00:07:10.040]  她在丈夫面前哭啼到第七日迫住他
[00:07:10.040 --> 00:07:11.960]  他就說
[00:07:11.960 --> 00:07:14.080]  不然我以後不嫁你了
[00:07:14.080 --> 00:07:15.840]  以後不見你了
[00:07:15.840 --> 00:07:17.640]  你都不告訴我
[00:07:17.640 --> 00:07:21.360]  他就把謎語的意思告訴妻子
[00:07:21.360 --> 00:07:24.320]  妻子就告訴本國人
[00:07:24.320 --> 00:07:26.800]  整件事就這樣發生
[00:07:26.800 --> 00:07:28.280]  到第七日
[00:07:28.280 --> 00:07:29.840]  日頭未落以前
[00:07:29.840 --> 00:07:31.760]  一日落就七日滿
[00:07:31.760 --> 00:07:34.680]  城裏的人對參孫說
[00:07:34.680 --> 00:07:40.520]  這件事是不是只說了三十日
[00:07:40.520 --> 00:07:42.440]  滿城都知道了
[00:07:42.440 --> 00:07:43.520]  哈哈哈哈
[00:07:43.520 --> 00:07:47.680]  參孫你那個謎語已經破解了
[00:07:47.680 --> 00:07:48.960]  那個謎語是什麼
[00:07:48.960 --> 00:07:53.400]  吃的從吃的出來
[00:07:53.400 --> 00:07:56.360]  強的從強者出來
[00:07:56.360 --> 00:07:59.720]  意思是吃的從吃者出來
[00:07:59.720 --> 00:08:03.240]  就是蜜糖很好吃
[00:08:03.240 --> 00:08:08.080]  吃的蜜糖是從吃人的獅子出來的
[00:08:08.080 --> 00:08:12.160]  吃的從強者出來
[00:08:12.160 --> 00:08:14.960]  就是吃的從強者出來
[00:08:14.960 --> 00:08:17.200]  就是從獅子那裏出來
[00:08:17.200 --> 00:08:19.040]  很強啊獅子
[00:08:19.040 --> 00:08:21.360]  參孫對他們說
[00:08:21.360 --> 00:08:24.160]  啊?你們都猜到?
[00:08:24.160 --> 00:08:25.400]  沒理由的
[00:08:25.400 --> 00:08:29.480]  其實你看回上面
[00:08:29.480 --> 00:08:33.480]  參孫就說我給大家一個謎語
[00:08:33.480 --> 00:08:35.480]  吃的從吃者出來
[00:08:35.480 --> 00:08:37.360]  甜的從強者出來
[00:08:37.360 --> 00:08:39.360]  甜的沒什麼甜過蜜糖的
[00:08:39.360 --> 00:08:41.840]  是從獅子那裏出來的
[00:08:41.840 --> 00:08:49.320]  其實他這樣用蜜糖和獅子來做謎語
[00:08:49.320 --> 00:08:53.320]  其實他是很驕傲
[00:08:53.320 --> 00:08:55.040]  關於他撕開了獅子
[00:08:55.040 --> 00:08:56.240]  現在拿到蜜糖
[00:08:56.240 --> 00:08:57.520]  又有蜜糖拿出來
[00:08:57.520 --> 00:09:01.120]  那件事他當然不告訴父母
[00:09:01.120 --> 00:09:02.160]  這件事是不可以的
[00:09:02.160 --> 00:09:05.280]  拿西人的獅子不能夠接近死獅
[00:09:05.280 --> 00:09:07.280]  還拿了自己給父母吃
[00:09:07.280 --> 00:09:09.680]  死獅出來的蜜糖
[00:09:09.680 --> 00:09:10.880]  就是獅糖
[00:09:10.880 --> 00:09:11.960]  不是說不可以
[00:09:11.960 --> 00:09:13.960]  於是他就不說了
[00:09:13.960 --> 00:09:15.240]  但他很驕傲這件事
[00:09:15.240 --> 00:09:16.960]  所以他以為做了謎語
[00:09:16.960 --> 00:09:19.120]  也很喜歡和別人玩
[00:09:19.120 --> 00:09:20.720]  也想著我一定贏你
[00:09:20.720 --> 00:09:22.640]  參孫很好勝
[00:09:22.640 --> 00:09:24.360]  誰知道這次輸了
[00:09:24.360 --> 00:09:25.440]  他很生氣
[00:09:25.440 --> 00:09:26.640]  被人猜到
[00:09:26.640 --> 00:09:30.320]  於是他用了一句很難聽的話
[00:09:30.320 --> 00:09:34.640]  如果你們不是用我的母牛毒來耕地
[00:09:34.640 --> 00:09:38.360]  你們怎會讀得出我的謎語的意思
[00:09:38.360 --> 00:09:44.040]  如果你們不是用我的母牛毒
[00:09:44.040 --> 00:09:47.560]  如果你不是用我的太太
[00:09:47.560 --> 00:09:50.120]  我的太太只不過像一隻母牛
[00:09:50.120 --> 00:09:56.000]  如果你不是用我的牛奶來耕田
[00:09:56.000 --> 00:09:58.600]  你怎會耕得出結果
[00:09:58.600 --> 00:10:01.440]  這句話真的很差
[00:10:01.440 --> 00:10:05.600]  因為我罵他太太是牛奶
[00:10:05.600 --> 00:10:07.320]  差點罵她是豬奶
[00:10:07.320 --> 00:10:09.000]  牛奶
[00:10:09.000 --> 00:10:12.120]  你只是逼我一隻牛奶
[00:10:12.120 --> 00:10:13.120]  你以為我不知道嗎?
[00:10:13.120 --> 00:10:14.440]  逼到我一隻牛奶
[00:10:14.440 --> 00:10:16.400]  和你們做事
[00:10:16.400 --> 00:10:19.440]  如果你是他太太生不生氣呢?
[00:10:19.440 --> 00:10:20.160]  很生氣
[00:10:20.160 --> 00:10:22.840]  如果你是那些菲律賓人生不生氣呢?
[00:10:22.840 --> 00:10:27.440]  我們女孩子嫁給你,你以為她是牛奶
[00:10:27.440 --> 00:10:30.320]  我們逼她,但你不要叫她是牛奶
[00:10:30.320 --> 00:10:33.800]  總有不喜歡你的意思
[00:10:33.800 --> 00:10:38.160]  否則你怎會猜得到
[00:10:38.160 --> 00:10:42.680]  於是耶和華的靈大大感動參宣
[00:10:42.680 --> 00:10:45.600]  去到另一個菲律賓的城市
[00:10:45.600 --> 00:10:47.960]  不是庭那
[00:10:47.960 --> 00:10:51.360]  去到亞實基倫附近一個城市
[00:10:51.360 --> 00:10:53.240]  在那裡殺了三十個人
[00:10:53.240 --> 00:10:55.680]  拿了他們三十件衣裳
[00:10:55.680 --> 00:10:58.560]  把衣裳吸了猜出謎語的人
[00:10:58.560 --> 00:10:59.840]  多厲害
[00:10:59.840 --> 00:11:03.120]  耶和華的靈大大感動參宣
[00:11:03.120 --> 00:11:04.480]  是不是參宣
[00:11:04.480 --> 00:11:08.360]  然後突然有異象
[00:11:08.360 --> 00:11:09.000]  神就說
[00:11:09.000 --> 00:11:12.040]  和我去亞實基倫殺死三十人
[00:11:12.040 --> 00:11:14.160]  拿衣裳給他們
[00:11:14.160 --> 00:11:15.240]  不是
[00:11:15.240 --> 00:11:19.680]  是神的能力又進入魔西當中
[00:11:19.680 --> 00:11:25.200]  神讓他們又充分地重新擁有更大的體力
[00:11:25.200 --> 00:11:29.040]  都是神背後讓他們的
[00:11:29.040 --> 00:11:32.120]  不是神說和我殺三十人
[00:11:32.120 --> 00:11:34.840]  是神給他們能力
[00:11:34.840 --> 00:11:38.160]  這大大感動奔騰在裡面
[00:11:38.160 --> 00:11:42.800]  是神的力量在裡面發揮到這麼大的體力
[00:11:42.800 --> 00:11:44.760]  一個人殺了三十人
[00:11:44.760 --> 00:11:46.400]  一個人殺三十人很厲害
[00:11:46.400 --> 00:11:49.000]  三十人走過來一推你都跌倒
[00:11:49.000 --> 00:11:50.920]  於是就給了那些人
[00:11:50.920 --> 00:11:53.040]  然後參宣很生氣
[00:11:53.040 --> 00:11:54.520]  回家
[00:11:54.520 --> 00:11:56.600]  太太怎麼樣
[00:11:56.600 --> 00:11:58.440]  不要
[00:11:58.440 --> 00:12:01.200]  參宣的妻子不要了
[00:12:01.200 --> 00:12:05.320]  死牛跟我說了秘密給人聽
[00:12:05.320 --> 00:12:06.600]  不要你了
[00:12:06.600 --> 00:12:08.040]  參宣回家
[00:12:08.040 --> 00:12:09.160]  生氣
[00:12:09.160 --> 00:12:12.920]  參宣的妻子歸了參宣的陪伴
[00:12:12.920 --> 00:12:14.040]  陪伴是什麼
[00:12:14.040 --> 00:12:16.000]  就是作過他朋友的
[00:12:16.000 --> 00:12:22.240]  可能在那三十人裡面有人終於娶了參宣的太太
[00:12:22.240 --> 00:12:24.080]  這個菲利士女子
[00:12:24.080 --> 00:12:25.440]  就在他朋友裡面
[00:12:25.440 --> 00:12:28.800]  參宣就婚姻失敗了
[00:12:28.800 --> 00:12:30.480]  戀愛失敗了
[00:12:30.480 --> 00:12:32.000]  其實他就這樣
[00:12:32.000 --> 00:12:33.400]  你想一下
[00:12:33.400 --> 00:12:34.960]  要陪三十套衣服
[00:12:34.960 --> 00:12:36.960]  他馬上想什麼
[00:12:36.960 --> 00:12:37.560]  很容易
[00:12:37.560 --> 00:12:41.240]  我殺三十個人拿三十套衣服給你
[00:12:41.240 --> 00:12:46.240]  一點都不覺得要殺三十個人
[00:12:46.240 --> 00:12:47.600]  一個都嫌多
[00:12:47.600 --> 00:12:49.080]  怎麼會想殺三十個人
[00:12:49.080 --> 00:12:50.520]  在他來說很容易
[00:12:50.520 --> 00:12:52.440]  殺三十個人就可以了
[00:12:52.440 --> 00:12:54.120]  給了他們的衣服你
[00:12:54.120 --> 00:12:55.400]  搞定
[00:12:55.400 --> 00:12:57.600]  給了這三人不要有血的
[00:12:57.600 --> 00:12:58.240]  娶他過去
[00:12:58.240 --> 00:12:59.560]  照面脫了一套
[00:12:59.560 --> 00:13:00.240]  暈了
[00:13:00.240 --> 00:13:01.240]  拿了一件衣服
[00:13:01.240 --> 00:13:02.840]  打死他
[00:13:02.840 --> 00:13:05.400]  你看到都很殘忍
[00:13:05.400 --> 00:13:08.080]  都很大膽
[00:13:08.080 --> 00:13:10.120]  我不想叫他做勇敢
[00:13:10.120 --> 00:13:13.720]  而是有些好殺
[00:13:13.720 --> 00:13:16.400]  人命在他來說不要緊
[00:13:16.400 --> 00:13:18.360]  要拿一套衣服就拿一套衣服
[00:13:18.360 --> 00:13:19.880]  打死你
[00:13:19.880 --> 00:13:23.280]  其實參宣不是那麼好個性
[00:13:23.280 --> 00:13:26.240]  一想到他殺就殺
[00:13:26.240 --> 00:13:29.080]  你要知道就是這麼差
[00:13:29.080 --> 00:13:32.360]  雖然上帝要使用他
[00:13:32.360 --> 00:13:35.160]  讓他上神的靈在他裡面
[00:13:35.160 --> 00:13:39.360]  發揮很大的肉身的肌肉能力
[00:13:39.360 --> 00:13:41.560]  神就是用這個肌肉能力
[00:13:41.560 --> 00:13:45.720]  不過參宣結果是一個
[00:13:45.720 --> 00:13:49.840]  很任性和很廝殺的人
[00:13:49.840 --> 00:13:53.200]  這一點跟上帝的性情是沒有關係的
[00:13:53.200 --> 00:13:58.240]  不過不知為什麼參宣是有這樣的任性與好殺
[00:13:58.240 --> 00:14:00.880]  小時候不知道怎麼栽培出來的
[00:14:00.880 --> 00:14:02.200]  千萬不要學
[00:14:02.200 --> 00:14:03.000]  要小心
[00:14:03.000 --> 00:14:05.120]  我們一起禱告
[00:14:05.120 --> 00:14:07.280]  天護上帝我們見到
[00:14:07.280 --> 00:14:11.080]  參宣好殺成性
[00:14:11.080 --> 00:14:12.880]  要還三十套衣服
[00:14:12.880 --> 00:14:16.840]  他沒有說你們慢慢等我去賺錢還給你
[00:14:16.840 --> 00:14:19.640]  而是殺三十個人就三十套衣服給他
[00:14:19.640 --> 00:14:23.440]  那三十個人命一點都沒有顧色
[00:14:23.440 --> 00:14:25.920]  就拿了三十套衣服
[00:14:25.920 --> 00:14:27.400]  接著發怒
[00:14:27.400 --> 00:14:30.560]  他喜歡的太太也不再喜歡了
[00:14:30.560 --> 00:14:33.680]  看到他就是一個那麼自我
[00:14:33.680 --> 00:14:36.840]  把別人看得那麼不重要
[00:14:36.840 --> 00:14:41.160]  甚至把人的性命都看得那麼不重要的人
[00:14:41.160 --> 00:14:43.760]  我們覺得真的很可怕
[00:14:43.760 --> 00:14:48.720]  不過想不到上帝又用他來對付非利士人
[00:14:48.720 --> 00:14:55.960]  其實看來非利士人跟他有一樣相同的性情
[00:14:55.960 --> 00:14:57.520]  當要逼這個女人的時候
[00:14:57.520 --> 00:15:00.680]  就說我會燒死你和燒死你父家
[00:15:00.680 --> 00:15:02.840]  他們一想到要解決一件事
[00:15:02.840 --> 00:15:05.800]  馬上想到要殺死你
[00:15:05.800 --> 00:15:09.520]  原來殺死你可以解決事情解決問題
[00:15:09.520 --> 00:15:10.520]  非利士人是這樣
[00:15:10.520 --> 00:15:16.120]  所以神就用參孫都有相同的想法
[00:15:16.120 --> 00:15:19.840]  可能這樣才能夠對抗非利士人
[00:15:19.840 --> 00:15:22.520]  主我們在這裡要看你自己手下的工作
[00:15:22.520 --> 00:15:23.360]  求你教導我們
[00:15:23.360 --> 00:15:26.080]  開我們的心要更多明白你
[00:15:26.080 --> 00:15:28.600]  隨聽祈禱奉耶穌基督名求
[00:15:28.600 --> 00:15:29.600]  阿門
