
[00:00:00.000 --> 00:00:04.120]  來到這次偽行者系列的第二講
[00:07:45.720 --> 00:07:47.040]  又有饒恕
[00:07:47.040 --> 00:07:50.280]  你會不會覺得很灰呢?
[00:07:50.280 --> 00:07:52.920]  灰不灰?
[00:07:52.920 --> 00:07:53.960]  你可能覺得
[00:07:53.960 --> 00:07:55.960]  耶穌應該說一些正面一點的訊息
[00:07:55.960 --> 00:07:57.040]  帶來希望
[00:07:57.040 --> 00:07:59.280]  不應該說一些那麼灰的題目
[00:07:59.280 --> 00:08:00.920]  我們有時候也被人提醒
[00:08:00.920 --> 00:08:02.800]  我們不要說得那麼灰
[00:08:02.800 --> 00:08:05.520]  說一些開心積極一點的
[00:08:05.520 --> 00:08:06.960]  但容若我這麼說
[00:08:06.960 --> 00:08:08.480]  你做過婚前輔導嗎?
[00:08:08.480 --> 00:08:09.600]  有沒有做過婚前輔導?
[00:08:09.600 --> 00:08:13.120]  阿嵐那些可能遲些做
[00:08:13.120 --> 00:08:19.080]  婚前輔導教什麼的呢?
[00:08:19.080 --> 00:08:20.800]  那些可以遲些做
[00:08:20.800 --> 00:08:21.720]  對的
[00:08:21.720 --> 00:08:22.480]  也有機會的
[00:08:22.480 --> 00:08:25.360]  很快的
[00:08:25.360 --> 00:08:27.160]  婚前輔導講什麼的呢?
[00:08:27.160 --> 00:08:30.240]  你猜
[00:08:30.240 --> 00:08:31.240]  原生家庭
[00:08:31.240 --> 00:08:32.920]  有些人就以為
[00:08:32.920 --> 00:08:34.800]  可能教我怎麼拍拖
[00:08:34.800 --> 00:08:36.440]  教我怎麼浪漫一點
[00:08:36.440 --> 00:08:39.000]  怎麼去煎一塊心形的牛排
[00:08:39.000 --> 00:08:41.520]  五成熟剛剛好
[00:08:41.520 --> 00:08:43.560]  其實不是的
[00:08:43.560 --> 00:08:47.520]  其實婚前輔導是很實際的
[00:08:47.520 --> 00:08:50.040]  剛才Donald就說原生家庭
[00:08:50.040 --> 00:08:51.320]  為什麼要說原生家庭
[00:08:51.320 --> 00:08:53.880]  因為原來大家來自不同的原生家庭
[00:08:53.880 --> 00:08:57.160]  是會在生活上有很多的分歧
[00:08:57.160 --> 00:08:58.480]  有很多的吵架
[00:08:58.480 --> 00:09:00.040]  所以婚前輔導
[00:09:00.040 --> 00:09:02.760]  其實不是教你怎麼拍拖浪漫一點
[00:09:02.760 --> 00:09:05.680]  反而是處理衝突
[00:09:05.680 --> 00:09:11.200]  是一個危機管理的輔導
[00:09:11.200 --> 00:09:14.360]  其實我想在《馬太方第十八章》
[00:09:14.360 --> 00:09:17.240]  當馬太把耶穌這些教導匯合起來
[00:09:17.240 --> 00:09:18.360]  其實也有同感
[00:09:18.360 --> 00:09:21.680]  就是其實是風險管理
[00:09:21.680 --> 00:09:24.000]  你見不見到整張聖經裡面
[00:09:24.000 --> 00:09:27.960]  有什麼共通點
[00:09:27.960 --> 00:09:29.720]  犯錯
[00:09:29.720 --> 00:09:30.800]  跌倒
[00:09:30.800 --> 00:09:31.880]  增敬
[00:09:31.880 --> 00:09:34.120]  有人走失了
[00:09:34.120 --> 00:09:37.000]  有饒恕
[00:09:37.000 --> 00:09:40.000]  原來可能在我們日常生活裡面
[00:09:40.000 --> 00:09:41.280]  我們最需要
[00:09:41.280 --> 00:09:42.840]  蓬佩奧要處理的關係
[00:09:42.840 --> 00:09:45.200]  就是有人犯錯
[00:09:45.200 --> 00:09:46.640]  有過失
[00:09:46.640 --> 00:09:48.080]  所以今天的題目叫
[00:09:48.080 --> 00:09:50.760]  一起走過
[00:09:50.760 --> 00:09:52.920]  就是過失的意思
[00:09:52.920 --> 00:09:56.040]  今天會怎麼去說這篇導呢
[00:09:56.040 --> 00:09:58.720]  因為我一路去看《馬太方第十八章》的時候
[00:09:58.720 --> 00:10:01.080]  發覺原來我講道講了兩次
[00:10:01.080 --> 00:10:04.440]  分別就是17年的12月
[00:10:04.440 --> 00:10:07.320]  講最後一段
[00:10:07.320 --> 00:10:10.320]  而最後一段18年1月13日也講過
[00:10:10.320 --> 00:10:11.320]  我鼓勵你
[00:10:11.320 --> 00:10:12.920]  我今天會講得很快
[00:10:12.920 --> 00:10:14.200]  我會倒序
[00:10:14.200 --> 00:10:16.760]  先從尾講回前面
[00:10:16.760 --> 00:10:17.840]  最後那兩段
[00:10:17.840 --> 00:10:19.400]  因為我已經講道講過了
[00:10:19.400 --> 00:10:21.880]  所以我會講得很簡單或者很快
[00:10:21.880 --> 00:10:23.360]  如果你真的想
[00:10:23.360 --> 00:10:25.120]  我好想聽到
[00:10:25.120 --> 00:10:26.600]  那你自己上網找吧
[00:10:26.600 --> 00:10:29.440]  我今天就將所有釋經都簡略
[00:10:29.440 --> 00:10:32.320]  反而我很想花時間在最後那段
[00:10:32.320 --> 00:10:35.720]  就是頭三個的故事
[00:10:35.720 --> 00:10:37.480]  天國誰為大
[00:10:37.480 --> 00:10:39.200]  使人跌倒有禍了
[00:10:39.200 --> 00:10:41.400]  和一百隻羊的比喻
[00:10:41.400 --> 00:10:42.880]  我們開始吧
[00:10:42.880 --> 00:10:43.880]  經文這麼說
[00:10:43.880 --> 00:10:45.400]  它說彼得前來
[00:10:45.400 --> 00:10:46.360]  第21節
[00:10:46.360 --> 00:10:48.000]  主啊我的弟兄得罪我
[00:10:48.000 --> 00:10:49.480]  我應該饒恕他多少次
[00:10:49.480 --> 00:10:51.080]  七次夠未呢
[00:10:51.080 --> 00:10:52.760]  原來根據聖經
[00:10:52.760 --> 00:10:55.200]  或者舊約一個口傳律法
[00:10:55.200 --> 00:10:56.600]  Talmud就說
[00:10:56.600 --> 00:10:57.760]  他說別人得罪你
[00:10:57.760 --> 00:10:59.760]  你要饒恕人多少次
[00:10:59.760 --> 00:11:00.840]  三次
[00:11:00.840 --> 00:11:02.040]  三次夠了
[00:11:02.040 --> 00:11:04.960]  所以彼得答七次其實已經
[00:11:04.960 --> 00:11:07.000]  我想著也有些掌聲了
[00:11:07.000 --> 00:11:09.040]  他要三次
[00:11:09.040 --> 00:11:10.440]  我做七次
[00:11:10.440 --> 00:11:12.640]  也應該有些credit吧
[00:11:12.640 --> 00:11:14.560]  誰知道耶穌答他什麼呢
[00:11:14.560 --> 00:11:16.680]  我告訴你不是七次
[00:11:16.680 --> 00:11:18.480]  是七十個七次
[00:11:18.480 --> 00:11:19.440]  簡單一點說
[00:11:19.440 --> 00:11:20.360]  七十個七次
[00:11:20.360 --> 00:11:21.800]  我的演繹就是
[00:11:21.800 --> 00:11:24.360]  無限次的饒恕
[00:11:24.360 --> 00:11:26.000]  無限次的歡恕
[00:11:26.000 --> 00:11:28.400]  接著耶穌用了一個比喻去說
[00:11:28.400 --> 00:11:30.880]  為什麼我們要饒恕身邊的人
[00:11:30.880 --> 00:11:32.720]  我讀吧
[00:11:32.720 --> 00:11:34.920]  大英姐妹讀也不能放麥克風的
[00:11:34.920 --> 00:11:37.360]  他說因此天國好象一個王
[00:11:37.360 --> 00:11:39.280]  要和他的僕人算帳
[00:11:39.280 --> 00:11:40.400]  剛算的時候
[00:11:40.400 --> 00:11:44.840]  有人帶了一個欠下六千萬銀幣的人來
[00:11:44.840 --> 00:11:48.120]  六千萬銀幣是什麼概念呢?
[00:11:48.120 --> 00:11:50.880]  一個銀幣等於你一天的人工
[00:11:50.880 --> 00:11:51.680]  假約
[00:11:51.680 --> 00:11:53.640]  你一天賺假約
[00:11:53.640 --> 00:11:54.840]  一千元
[00:11:54.840 --> 00:12:00.200]  六千萬銀幣是六百億港元的債
[00:12:00.200 --> 00:12:00.920]  第25節
[00:12:00.920 --> 00:12:02.000]  他說他沒有錢還
[00:12:02.000 --> 00:12:06.240]  主人就下令將他和他的妻子兒女
[00:12:06.240 --> 00:12:08.720]  以及一切他所有的都賣了給他
[00:12:08.720 --> 00:12:09.800]  用來償還
[00:12:09.800 --> 00:12:12.080]  那個僕人就跪在那裡哭了
[00:12:12.080 --> 00:12:12.800]  他沒有說哭
[00:12:12.800 --> 00:12:14.160]  跪在那裡拜他
[00:12:14.160 --> 00:12:15.880]  說請容許我
[00:12:15.880 --> 00:12:17.480]  我會還給你的
[00:12:17.480 --> 00:12:19.320]  你多給我一個星期
[00:12:19.320 --> 00:12:21.400]  我把錢還給你
[00:12:21.400 --> 00:12:25.200]  接著說主人動了慈心
[00:12:25.200 --> 00:12:27.840]  就將那個僕人放了
[00:12:27.840 --> 00:12:29.920]  也免了他的債
[00:12:29.920 --> 00:12:30.920]  免了他的債
[00:12:30.920 --> 00:12:32.720]  不是叫他遲些還
[00:12:32.720 --> 00:12:34.240]  是直接不用還了
[00:12:34.240 --> 00:12:35.080]  經文繼續說
[00:12:35.080 --> 00:12:36.920]  他說那個僕人出來
[00:12:36.920 --> 00:12:40.720]  遇見欠他一百個銀幣的另一個同伴
[00:12:40.720 --> 00:12:41.720]  另一個僕人
[00:12:41.720 --> 00:12:42.680]  一百個銀幣
[00:12:42.680 --> 00:12:44.680]  如果以今天的說法
[00:12:44.680 --> 00:12:46.920]  大概是十萬元左右
[00:12:46.920 --> 00:12:49.920]  別人赦免了你六百億的債
[00:12:49.920 --> 00:12:51.520]  你跑去追人家十萬元
[00:12:51.520 --> 00:12:52.760]  故事就是這樣
[00:12:52.760 --> 00:12:54.000]  接著就拉著他
[00:12:54.000 --> 00:12:55.360]  捏著他的喉嚨
[00:12:55.360 --> 00:12:57.040]  接著說還錢
[00:12:57.040 --> 00:12:58.840]  第29節
[00:12:58.840 --> 00:13:03.400]  那個跟他同行一起做僕人的就跪下求他
[00:13:03.400 --> 00:13:04.960]  你容許我
[00:13:04.960 --> 00:13:06.320]  我會還給你的
[00:13:06.320 --> 00:13:08.240]  十萬元我能還的
[00:13:08.240 --> 00:13:09.440]  你給我一點時間
[00:13:09.440 --> 00:13:12.600]  結果這個惡的僕人就不肯
[00:13:12.600 --> 00:13:14.320]  反而就將他帶走
[00:13:14.320 --> 00:13:15.560]  收在監獄裡面
[00:13:15.560 --> 00:13:19.160]  等他要將所欠的債都還清
[00:13:19.160 --> 00:13:20.600]  才釋放他
[00:13:20.600 --> 00:13:23.320]  結果公義彰顯了
[00:13:23.320 --> 00:13:24.920]  因為有人看到
[00:13:24.920 --> 00:13:26.040]  就很不滿
[00:13:26.040 --> 00:13:31.080]  有其他的僕人看到這件事就非常難過或者生氣
[00:13:31.080 --> 00:13:33.400]  於是就跟主人報告這一切
[00:13:33.400 --> 00:13:34.640]  就打他小報告
[00:13:34.640 --> 00:13:38.240]  於是主人就叫那個惡的僕人來
[00:13:38.240 --> 00:13:38.920]  就說
[00:13:38.920 --> 00:13:40.800]  你這個惡僕
[00:13:40.800 --> 00:13:42.200]  你求我
[00:13:42.200 --> 00:13:44.720]  我就免你一切的債
[00:13:44.720 --> 00:13:48.280]  難道你不應該憐憫你的同伴
[00:13:48.280 --> 00:13:50.440]  好像我憐憫你一樣嗎?
[00:13:50.440 --> 00:13:55.680]  難道你不應該憐憫你的同伴
[00:13:55.680 --> 00:13:58.520]  好像我憐憫你一樣嗎?
[00:13:58.520 --> 00:14:00.760]  於是主人大怒
[00:14:00.760 --> 00:14:03.720]  就送了這個惡的僕人去服刑
[00:14:03.720 --> 00:14:05.760]  要他還一切的債
[00:14:05.760 --> 00:14:07.680]  他欠主人多少錢呢?
[00:14:07.680 --> 00:14:09.680]  六百億
[00:14:09.680 --> 00:14:11.600]  簡單來說
[00:14:11.600 --> 00:14:14.720]  就是他這一輩子都還不了的債
[00:14:14.720 --> 00:14:16.880]  就是說他要將他鎖住
[00:14:16.880 --> 00:14:19.560]  送他一個地方服刑一輩子
[00:14:19.560 --> 00:14:21.080]  第三十五節
[00:14:21.080 --> 00:14:24.920]  他說:如果你們各人不從心裡饒恕你的弟兄
[00:14:24.920 --> 00:14:28.840]  我的天父也必這樣待你們
[00:14:28.840 --> 00:14:31.760]  第一點我想說的就是
[00:14:31.760 --> 00:14:34.760]  其實聖經教導我們的饒恕
[00:14:34.760 --> 00:14:36.440]  是沒有條件的
[00:14:36.440 --> 00:14:39.880]  我們饒恕那個人
[00:14:39.880 --> 00:14:42.040]  因為我們被饒恕
[00:14:42.040 --> 00:14:46.040]  這個邏輯聽起來好像很簡單又明白
[00:14:46.040 --> 00:14:48.000]  但是在我們日常生活中
[00:14:48.000 --> 00:14:49.360]  我們通常不是這樣的
[00:14:49.360 --> 00:14:51.040]  有人得罪你
[00:14:51.040 --> 00:14:52.200]  你最期望的是什麼呢?
[00:14:52.200 --> 00:14:53.960]  他先道歉
[00:14:53.960 --> 00:14:55.880]  他知錯
[00:14:55.880 --> 00:14:57.600]  他知錯
[00:14:57.600 --> 00:14:58.800]  我就饒恕
[00:14:58.800 --> 00:15:01.160]  原來這段經文告訴我們
[00:15:01.160 --> 00:15:04.240]  饒恕不是出於當我們得到賠償
[00:15:04.240 --> 00:15:06.200]  甚至乎有公平
[00:15:06.200 --> 00:15:08.240]  甚至乎有公義的時候
[00:15:08.240 --> 00:15:09.280]  我們才饒恕
[00:15:09.280 --> 00:15:11.040]  聖經的教導
[00:15:11.040 --> 00:15:16.080]  饒恕是出於憐憫、慈悲和恩典
[00:15:16.080 --> 00:15:21.000]  根據剛才那個聖經故事的記載
[00:15:21.000 --> 00:15:22.840]  其實那個惡的僕人
[00:15:22.840 --> 00:15:25.040]  當有人欠他十萬元
[00:15:25.040 --> 00:15:27.160]  他絕對是有理由
[00:15:27.160 --> 00:15:30.000]  也有法律理據將他鎖起
[00:15:30.000 --> 00:15:31.320]  Legitimate
[00:15:31.320 --> 00:15:32.480]  沒有犯法的
[00:15:32.480 --> 00:15:33.040]  對的
[00:15:33.040 --> 00:15:33.640]  可以的
[00:15:33.640 --> 00:15:36.480]  你可以去小額錢在審裁處告他
[00:15:36.480 --> 00:15:37.360]  逼他還錢
[00:15:37.360 --> 00:15:39.880]  如果他不賣就抓人封艇
[00:15:39.880 --> 00:15:40.960]  你可以這麼做
[00:15:41.160 --> 00:15:44.240]  但我想聖經這段經文給我一個很深的感受
[00:15:44.240 --> 00:15:45.040]  就是什麼呢?
[00:15:45.040 --> 00:15:45.840]  喂
[00:15:45.840 --> 00:15:48.520]  既然你剛剛撿回一條命
[00:15:48.520 --> 00:15:51.960]  你剛剛才有人免了你死罪
[00:15:51.960 --> 00:15:54.560]  你可不可以體化一點
[00:15:54.560 --> 00:15:56.160]  不要那麼執著
[00:15:56.160 --> 00:15:58.760]  不要那麼執著
[00:15:58.760 --> 00:16:04.920]  是不是將自己的虧損得到彰顯
[00:16:04.920 --> 00:16:08.800]  如果你不懂得饒恕
[00:16:09.200 --> 00:16:11.920]  在你的生命裡面你學不到這個功課
[00:16:11.920 --> 00:16:13.400]  我很肯定
[00:16:13.400 --> 00:16:17.360]  你是不會有長久關係的朋友
[00:16:17.360 --> 00:16:22.200]  你的朋友不會久的
[00:16:22.200 --> 00:16:23.680]  叫一次膠就散了
