
[00:00:00.000 --> 00:00:03.580]  讓我們一同同心低頭禱告
[00:04:01.160 --> 00:04:07.960]  福音書在《聖經》裏面是一個很特別的一個文體
[00:04:07.960 --> 00:04:12.200]  我們很多時候去學習《聖經》的時候
[00:04:12.200 --> 00:04:13.400]  我們都會說
[00:04:13.400 --> 00:04:17.000]  究竟每一卷書究竟是屬於甚麼類別
[00:04:17.000 --> 00:04:18.680]  甚麼的文體
[00:04:18.680 --> 00:04:20.400]  英文叫genre
[00:04:20.400 --> 00:04:24.600]  其實在不同的書卷裏面
[00:04:24.600 --> 00:04:27.360]  其實都有它固定的一個文體
[00:04:27.360 --> 00:04:29.360]  即是說福音書都有
[00:04:29.360 --> 00:04:32.120]  我們熟悉的很多時候是那些書信
[00:04:32.120 --> 00:04:33.920]  或者先知書
[00:04:33.920 --> 00:04:36.120]  如果摩西的
[00:04:36.120 --> 00:04:39.280]  我們就說摩西五經、五卷
[00:04:39.280 --> 00:04:45.040]  或者我們去看到的就是小先知書十二卷
[00:04:45.040 --> 00:04:49.080]  剛剛才看完的《若意書》就是其中一部份
[00:04:49.080 --> 00:04:52.120]  但福音書是一個很特別的一個類別
[00:04:52.120 --> 00:04:59.280]  因為福音書裏面去蘊藏的一些文體可以有多樣化
[00:04:59.280 --> 00:05:05.360]  而且它在裏面涉及很多不論是機序的事情
[00:05:05.360 --> 00:05:09.720]  或者是一些智慧的說話
[00:05:09.720 --> 00:05:11.040]  好像智慧書卷
[00:05:11.040 --> 00:05:13.680]  好像舊約聖經裏面的一些的
[00:05:13.680 --> 00:05:18.120]  針研、傳道書、詩篇
[00:05:18.120 --> 00:05:20.560]  這類型的書卷的文體
[00:05:20.560 --> 00:05:24.160]  所以福音書其實可以構造成一個
[00:05:24.160 --> 00:05:28.360]  可以說是很獨特的一個特別的文體
[00:05:28.360 --> 00:05:31.040]  它既有一些的記序
[00:05:31.040 --> 00:05:37.360]  而且在裏面也引用了很大量的一些舊約的經文
[00:05:37.360 --> 00:05:39.520]  從而讓我們看見
[00:05:39.520 --> 00:05:44.720]  原來新約的啟示和舊約聖經裏面的
[00:05:44.720 --> 00:05:48.160]  上帝的工作或者記載
[00:05:48.160 --> 00:05:50.560]  其實是有緊密的關係
[00:05:50.560 --> 00:05:54.280]  在這個《馬太福音》的一開始
[00:05:54.280 --> 00:05:57.640]  其實我們馬上會看見的就是有一個
[00:05:57.640 --> 00:05:59.840]  俗譜的出現
[00:05:59.840 --> 00:06:03.840]  如果大家留意到我剛才所說的
[00:06:03.840 --> 00:06:05.280]  其實在新約
[00:06:05.280 --> 00:06:08.520]  或者我們之前所提及到的舊約
[00:06:08.520 --> 00:06:15.400]  其實兩者之間都有很多很類似的內容和結構
[00:06:15.400 --> 00:06:21.040]  其中一個最大特色的地方就是俗譜的出現
[00:06:21.040 --> 00:06:24.120]  那你說是嗎?牧師這麼特別的嗎?
[00:06:24.120 --> 00:06:27.800]  如果我們仔細去看回在聖經裏面
[00:06:27.800 --> 00:06:31.440]  在舊約聖經的第一卷書
[00:06:31.440 --> 00:06:33.640]  叫做《創世紀》
[00:06:33.640 --> 00:06:37.520]  《創世紀》其實在裏面已經蘊含了
[00:06:37.520 --> 00:06:40.560]  很多的俗譜在裏面
[00:06:40.560 --> 00:06:43.800]  在《創世紀》裏面有一個獨特的字眼
[00:06:43.800 --> 00:06:45.400]  就叫做Toledot
[00:06:45.400 --> 00:06:48.520]  Toledot這個希伯來文
[00:06:48.520 --> 00:06:54.800]  在單單《創世紀》裏面已經用了13次之多
[00:06:54.800 --> 00:06:58.080]  這個可以說是《創世紀》裏面的
[00:06:58.080 --> 00:07:02.080]  其中一個主要的研究項目
[00:07:02.080 --> 00:07:04.240]  我們今天不是說舊約
[00:07:04.240 --> 00:07:05.440]  不是說《創世紀》
[00:07:05.440 --> 00:07:06.840]  如果大家有興趣的
[00:07:06.840 --> 00:07:10.920]  可以看回教會在之前湯寶源傳道曾經
[00:07:10.920 --> 00:07:15.120]  去授課過這個《創世紀》
[00:07:15.120 --> 00:07:17.240]  他也花了一些時間
[00:07:17.240 --> 00:07:22.320]  去和大家介紹《創世紀》裏面的俗譜這個題目
[00:07:22.320 --> 00:07:23.320]  Toledot
[00:07:23.320 --> 00:07:26.560]  如果我們簡單的濃縮去看一下
[00:07:26.560 --> 00:07:28.080]  其實《創世紀》裏面
[00:07:28.080 --> 00:07:32.160]  基本上有四大部份的一個俗譜
[00:07:32.160 --> 00:07:35.880]  包括第一部份的就叫做創造的俗譜
[00:07:35.880 --> 00:07:40.840]  是從第二章至第四章裏面開始陳述的
[00:07:40.840 --> 00:07:46.200]  當中是包括了上帝對這個創造的陳述
[00:07:46.200 --> 00:07:49.480]  包括每一天的創造是怎樣
[00:07:49.480 --> 00:07:55.560]  並且特別去延伸到一個人物叫做亞當
[00:07:55.560 --> 00:07:56.720]  他的俗譜
[00:07:56.720 --> 00:07:58.640]  這個是《創世紀》的第一部份
[00:07:58.640 --> 00:08:02.680]  然後在《創世紀》的第五章至第十一章裏面
[00:08:02.680 --> 00:08:07.200]  就陳述到由亞當以至於羅亞
[00:08:07.200 --> 00:08:09.240]  這兩個人物之間
[00:08:09.240 --> 00:08:13.360]  他們所發生的所有的俗譜事情
[00:08:13.360 --> 00:08:19.520]  所以包括有亞當、羅亞和羅亞的兒子
[00:08:19.520 --> 00:08:22.880]  閃含亞忽他們的俗譜
[00:08:22.880 --> 00:08:26.280]  尤其是閃族的俗譜
[00:08:26.280 --> 00:08:28.240]  而去到第三個部份
[00:08:28.240 --> 00:08:33.560]  就是在《創世紀》第十二章至第三十六章裏面
[00:08:33.560 --> 00:08:38.240]  就談論到阿伯拉罕的後裔的俗譜
[00:08:38.240 --> 00:08:41.880]  在當中就包括了幾位我們很熟悉的人物
[00:08:41.880 --> 00:08:44.400]  其中有阿伯拉罕
[00:08:44.400 --> 00:08:47.080]  有以實瑪利
[00:08:47.080 --> 00:08:49.240]  有以素
[00:08:49.240 --> 00:08:51.520]  和以撒
[00:08:51.520 --> 00:08:53.200]  甚至更重要的
[00:08:53.200 --> 00:08:54.320]  我們會看到
[00:08:54.320 --> 00:08:56.360]  接下來最後的一部份
[00:08:56.360 --> 00:09:00.280]  從第三十七章至第五十章裏面
[00:09:00.280 --> 00:09:03.480]  雅各或者以色列的俗譜
[00:09:03.480 --> 00:09:06.080]  所以簡單一點來說
[00:09:06.080 --> 00:09:08.800]  在單單《創世紀》裏面
[00:09:08.800 --> 00:09:11.760]  其實已經讓我們看見到
[00:09:11.760 --> 00:09:13.560]  俗譜這個題目
[00:09:13.560 --> 00:09:18.280]  是很突出地顯現在我們的面前
[00:09:18.280 --> 00:09:22.000]  但是在《新約》我們所看的《馬太福音》
[00:09:22.000 --> 00:09:26.280]  單單就在我們開始今天所看的第一章的第一節
[00:09:26.280 --> 00:09:30.680]  就馬上介紹了給我們聽一個很重要的俗譜
[00:09:30.680 --> 00:09:32.440]  這個俗譜就稱之為
[00:09:32.440 --> 00:09:35.440]  耶穌基督的俗譜
[00:09:35.440 --> 00:09:39.760]  其實《新約》裏面介紹耶穌基督的俗譜
[00:09:39.760 --> 00:09:42.560]  不是單純於在《馬太福音》裏面
[00:09:42.560 --> 00:09:45.000]  在《路加福音》的第三章
[00:09:45.000 --> 00:09:47.280]  二十三至二十八節裏面
[00:09:47.280 --> 00:09:51.200]  同樣有另一個介紹到耶穌基督的俗譜
[00:09:51.200 --> 00:09:55.240]  這個也是另一個在《新約》的層次裏面
[00:09:55.240 --> 00:09:58.120]  研究俗譜的一個很重要的經文
[00:09:58.120 --> 00:10:03.840]  但是我們現在不是去做這個單純俗譜的研究
[00:10:03.840 --> 00:10:05.840]  這個我會略略提的
[00:10:05.840 --> 00:10:08.200]  不過在《聖經》裏面
[00:10:08.200 --> 00:10:12.120]  其實俗譜可以說是一個很重要的元素
[00:10:12.120 --> 00:10:14.880]  什麼叫做俗譜呢?
[00:10:14.880 --> 00:10:18.160]  俗譜在《新約》《聖經》裏面
[00:10:18.160 --> 00:10:22.720]  就用了另一個希臘文的字眼
[00:10:22.720 --> 00:10:25.400]  叫做Genesis
[00:10:25.400 --> 00:10:28.160]  Genesis這個字眼聽起來很熟悉
[00:10:28.160 --> 00:10:29.280]  是不是?大兄姐妹
[00:10:29.280 --> 00:10:34.520]  原來這個字眼如果用今天英語的翻譯
[00:10:34.520 --> 00:10:37.000]  就叫做Genesis
[00:10:37.000 --> 00:10:38.440]  如果我說Genesis
[00:10:38.440 --> 00:10:40.760]  那你就會說「哦,我明白了」
[00:10:40.760 --> 00:10:44.960]  原來Genesis就是創世紀
[00:10:44.960 --> 00:10:47.480]  創世紀原來
[00:10:47.480 --> 00:10:50.560]  就是去到《新約》《馬太福音》裏面
[00:10:50.560 --> 00:10:53.960]  第一句劈頭就用了這個字眼
[00:10:53.960 --> 00:10:55.400]  而且是怎樣呢?
[00:10:55.400 --> 00:10:58.320]  是用到講到是一本書來的
[00:10:58.320 --> 00:11:01.640]  Bibliolos Genesisis
[00:11:02.200 --> 00:11:07.240]  給我們看到原來耶穌基督的俗譜
[00:11:07.240 --> 00:11:12.160]  和祂在舊約裏面創世紀的俗譜
[00:11:12.160 --> 00:11:16.080]  其實是一個很重要互相輝映
[00:11:16.080 --> 00:11:20.800]  或者互相回應的一個很重要的訊息
[00:11:20.800 --> 00:11:23.000]  那它是什麼叫俗譜呢?
[00:11:23.000 --> 00:11:25.920]  俗譜這個字眼有幾重的意思
[00:11:25.920 --> 00:11:27.640]  可以講到一個人
[00:11:27.640 --> 00:11:29.480]  或者一個家族
[00:11:29.480 --> 00:11:32.440]  他們的存在是怎樣出現的
[00:11:32.440 --> 00:11:34.320]  或者講到一個人
[00:11:34.320 --> 00:11:37.160]  他的人生的經歷
[00:11:37.160 --> 00:11:39.480]  講述他發生過什麼事
[00:11:39.480 --> 00:11:42.160]  或者是講到這個人
[00:11:42.160 --> 00:11:45.120]  他的由來是怎樣的
[00:11:45.120 --> 00:11:48.160]  講返就是他那個
[00:11:48.160 --> 00:11:50.560]  先前他的歷史和往後
[00:11:50.560 --> 00:11:53.040]  什麼人有什麼事發生過
[00:11:53.040 --> 00:11:55.440]  而另一個最熟悉
[00:11:55.440 --> 00:11:57.280]  我們的一個解釋
[00:11:57.280 --> 00:11:59.360]  就是說講到一個家族
[00:11:59.360 --> 00:12:01.080]  他們的承傳
[00:12:01.080 --> 00:12:03.440]  就是他們的子子孫孫
[00:12:03.440 --> 00:12:06.480]  是怎樣一代連一代
[00:12:06.480 --> 00:12:08.440]  弟兄姊妹
[00:12:08.440 --> 00:12:12.400]  當我們只需要去細心一下去比較
[00:12:12.400 --> 00:12:16.400]  原來在舊約和新約聖經的內容
[00:12:16.400 --> 00:12:19.040]  我們就已經不難發現到
[00:12:19.040 --> 00:12:21.120]  其實兩約之間
[00:12:21.120 --> 00:12:24.080]  其實有一個很刻意的編排
[00:12:24.080 --> 00:12:28.240]  而且在它的內容裏面是很類似的
[00:12:28.240 --> 00:12:31.200]  譬如在過往我也有提過的
[00:12:31.200 --> 00:12:34.720]  譬如在第一部份我們看見
[00:12:34.720 --> 00:12:37.920]  舊約和新約其實都分別談論到
[00:12:37.920 --> 00:12:40.440]  神和祂的子民怎樣
[00:12:40.440 --> 00:12:44.040]  直接的同行交往和接觸
[00:12:44.040 --> 00:12:46.720]  這個我們就可以在這個
[00:12:46.720 --> 00:12:49.200]  摩西五經裏面就可以看見
[00:12:49.200 --> 00:12:51.240]  上帝直接好像現場出現
[00:12:51.240 --> 00:12:55.160]  和以色列民和一些列祖
[00:12:55.160 --> 00:12:58.760]  一起的生活一樣
[00:12:58.760 --> 00:13:00.160]  隨時會出現的
[00:13:00.160 --> 00:13:01.240]  而且他們覺得
[00:13:01.240 --> 00:13:05.440]  上帝出現是很慣常的事情
[00:13:05.440 --> 00:13:08.120]  是很自然不過的事情
[00:13:08.120 --> 00:13:11.160]  所以在摩西五經裏面我們看見
[00:13:11.160 --> 00:13:14.400]  其實這個情況在新約聖經裏面
[00:13:14.400 --> 00:13:18.080]  很多時候出現在我們的福音書
[00:13:18.080 --> 00:13:21.160]  和《仕途行傳》裏面的記載
[00:13:21.160 --> 00:13:22.160]  有沒有留意到
[00:13:22.160 --> 00:13:26.960]  上帝的靈直接的在人群當中
[00:13:26.960 --> 00:13:29.160]  在信徒的生命裏面
[00:13:29.160 --> 00:13:30.760]  能夠直接的運作
[00:13:30.760 --> 00:13:33.480]  甚至我們可以看見福音書裏面
[00:13:33.480 --> 00:13:37.640]  神以道成肉身的耶穌基督
[00:13:37.640 --> 00:13:39.360]  和祂的門徒
[00:13:39.360 --> 00:13:42.320]  和當時的人一起的同行
[00:13:42.320 --> 00:13:44.200]  一起有緊密的關係
[00:13:44.200 --> 00:13:46.440]  第二樣東西我們可以看見
[00:13:46.440 --> 00:13:49.960]  原來在舊約聖經裏面和新約聖經裏面
[00:13:49.960 --> 00:13:53.440]  都有一連串有關於神的僕人
[00:13:53.440 --> 00:13:55.880]  或者神的工人
[00:13:55.880 --> 00:13:57.600]  怎樣去侍奉
[00:13:57.600 --> 00:13:59.960]  和他們的經歷是怎樣的
[00:13:59.960 --> 00:14:00.960]  譬如最簡單的
[00:14:00.960 --> 00:14:05.160]  我們在舊約聖經裏面看的所謂《先知書》
[00:14:05.160 --> 00:14:07.080]  而去到新約聖經裏面
[00:14:07.080 --> 00:14:11.760]  我們會看見有新約裏面的
[00:14:11.760 --> 00:14:14.560]  《仕途》他們所寫的書信
[00:14:14.560 --> 00:14:17.520]  包括譬如好像《保羅》
[00:14:17.520 --> 00:14:20.920]  或者我們會看見《彼得》等等
[00:14:20.920 --> 00:14:22.360]  他們所寫的書信
[00:14:22.360 --> 00:14:23.960]  直接給我們看見
[00:14:23.960 --> 00:14:26.600]  神怎樣使用他們這些的工人
[00:14:26.600 --> 00:14:29.160]  去完成上帝的工作
[00:14:29.160 --> 00:14:33.120]  並且完成他們的侍奉
[00:14:33.120 --> 00:14:35.800]  而更重要的一部份
[00:14:35.800 --> 00:14:37.800]  無論在舊約聖經裏面
[00:14:37.800 --> 00:14:39.320]  或者新約聖經裏面
[00:14:39.320 --> 00:14:42.120]  也都有一大堆的寫作
[00:14:42.120 --> 00:14:44.720]  是讓我們去看從不同的人
[00:14:44.720 --> 00:14:47.240]  他們和神的交往之後
[00:14:47.240 --> 00:14:50.280]  怎樣依從神的教導而行事的時候
[00:14:50.280 --> 00:14:51.840]  他們的心路歷程
[00:14:51.840 --> 00:14:54.240]  和他們所經歷的事情
[00:14:54.240 --> 00:14:55.880]  特別在這些寫作裏面
[00:14:55.880 --> 00:14:59.720]  有一些談論到天體文學
[00:14:59.720 --> 00:15:02.920]  就是說展示到在未來的世界
[00:15:02.920 --> 00:15:05.480]  或者在末世的時候
[00:15:05.480 --> 00:15:07.240]  將會出現的現象
[00:15:07.240 --> 00:15:09.240]  譬如在舊約聖經裏面
[00:15:09.240 --> 00:15:11.440]  有很多這樣的書卷
[00:15:11.440 --> 00:15:20.080]  譬如我們所看到的所謂《以斯拉記》
[00:15:20.080 --> 00:15:21.960]  《以斯提記》
[00:15:21.960 --> 00:15:24.200]  或者甚至《路德記》
[00:15:24.200 --> 00:15:25.880]  《歷代志》
[00:15:25.880 --> 00:15:29.280]  這些類型的都稱之為寫作
[00:15:29.280 --> 00:15:31.280]  其中有一卷我們也都很熟悉的
[00:15:31.280 --> 00:15:33.640]  叫做《但爾尼書》
[00:15:33.640 --> 00:15:36.680]  相對如果在新約聖經裏面
[00:15:36.680 --> 00:15:39.240]  同樣有一大堆類型的教導
[00:15:39.240 --> 00:15:41.400]  譬如《雅各書》
[00:15:41.400 --> 00:15:43.520]  《希伯來書》
[00:15:43.520 --> 00:15:45.160]  《猶大書》
[00:15:45.160 --> 00:15:48.600]  或者我們很多時候一講到末世
[00:15:48.600 --> 00:15:51.320]  就一定講到的《啟示錄》
[00:15:51.320 --> 00:15:54.000]  都是有這一連串的組合
[00:15:54.000 --> 00:15:56.240]  但是無論我們去看一下
[00:15:56.240 --> 00:16:00.120]  在舊約聖經和新約的聖經
[00:16:00.120 --> 00:16:04.640]  原來它們兩者有很大刻意在內容上
[00:16:04.640 --> 00:16:08.720]  甚至在編排上的雷同
[00:16:08.720 --> 00:16:12.200]  要印證一件什麼事給我們知道呢?
[00:16:12.200 --> 00:16:15.120]  為什麼馬太福音開始要談論到
[00:16:15.120 --> 00:16:17.960]  加譜出現這件事呢?
[00:16:17.960 --> 00:16:21.280]  其實就是要告訴我們一個很重要的信息
[00:16:21.280 --> 00:16:24.840]  就是新約聖經
[00:16:24.840 --> 00:16:27.000]  不是說我們有了新約
[00:16:27.000 --> 00:16:30.200]  於是舊約就可以扔掉它了
[00:16:30.200 --> 00:16:32.840]  完全不需要舊的已過
[00:16:32.840 --> 00:16:34.760]  都變成新的了
[00:16:34.760 --> 00:16:39.360]  這種的思想是一個極大錯誤的神學
[00:16:39.360 --> 00:16:43.560]  在教會裏面也有不少不學無術的信徒
[00:16:43.560 --> 00:16:45.440]  或者是牧者、傳道人
[00:16:45.440 --> 00:16:48.720]  甚至稱為牧師或者博士都好
[00:16:48.720 --> 00:16:52.680]  他們在這個題目上都亂說廿四
[00:16:52.680 --> 00:16:56.160]  他就認為舊的約已經夠了
[00:16:56.160 --> 00:16:57.040]  不需要理的
[00:16:57.040 --> 00:17:00.640]  我有新約,有新約就不需要舊約了,是不是?
[00:17:00.640 --> 00:17:04.280]  其實他這個講法是完全的錯誤的
[00:17:04.280 --> 00:17:08.560]  而且有些時候他們的看法甚至引經據典
[00:17:08.560 --> 00:17:12.520]  譬如他們最喜歡引的就以馬太福音為例
[00:17:12.520 --> 00:17:17.160]  馬太福音第九章第十七節裏面曾經這樣講過
[00:17:17.160 --> 00:17:21.560]  他說:「也沒有人把新酒裝在舊皮袋裏,
[00:17:21.560 --> 00:17:25.480]  若是這樣皮袋就裂開,
[00:17:25.480 --> 00:17:28.640]  酒漏出來,連皮袋也壞了,
[00:17:28.640 --> 00:17:31.840]  唯獨把新酒裝在新皮袋裏,
[00:17:31.840 --> 00:17:34.800]  兩樣就都保存了,
[00:17:34.800 --> 00:17:38.920]  而沒有人把新酒裝在舊皮袋裏,
[00:17:38.920 --> 00:17:41.680]  否則皮袋就裂開,
[00:17:41.680 --> 00:17:46.520]  酒漏出來,皮袋就壞了,
[00:17:46.520 --> 00:17:50.400]  而是把新酒裝在新皮袋裏,
[00:17:50.400 --> 00:17:52.800]  兩樣都保存了。」
[00:17:52.800 --> 00:17:55.600]  很多人引用這句聖經就說
[00:17:55.600 --> 00:17:58.120]  所以舊約不用了,有新約了
[00:17:58.120 --> 00:17:59.840]  新約和舊約不銜接
[00:17:59.840 --> 00:18:02.560]  沒理由把新約放在舊約裏解釋
[00:18:02.560 --> 00:18:04.160]  所以這樣就錯了
[00:18:04.160 --> 00:18:06.960]  我們不需要用舊約了
[00:18:06.960 --> 00:18:08.080]  舊約丟了它
[00:18:08.080 --> 00:18:10.080]  其實弟兄姊妹
[00:18:10.080 --> 00:18:12.800]  這段聖經根本就不是這樣解釋的
[00:18:12.800 --> 00:18:14.960]  如果是這樣解釋的話
[00:18:14.960 --> 00:18:18.200]  那就是說我們聖經根本就不需要舊約存在
[00:18:18.200 --> 00:18:20.320]  為什麼出版商還要印舊約呢?
[00:18:20.320 --> 00:18:24.640]  為什麼我們還要聽舊約聖經講道呢?
[00:18:24.640 --> 00:18:28.120]  這個錯誤其實是很大的錯誤
[00:18:28.120 --> 00:18:30.120]  因為他們根本就看不到
[00:18:30.120 --> 00:18:31.920]  單單在《馬太福音》裏面
[00:18:31.920 --> 00:18:34.640]  一開始就已經告訴我們知道
[00:18:34.640 --> 00:18:38.640]  原來上帝故意告訴我們
[00:18:38.640 --> 00:18:40.800]  透過《族譜》這個題目
[00:18:40.800 --> 00:18:45.320]  其實舊約和新約兩者是互為相影的
[00:18:45.320 --> 00:18:48.160]  所以弟兄姊妹
[00:18:48.160 --> 00:18:49.720]  這個經文我們往後
[00:18:49.720 --> 00:18:51.560]  當我們解到《馬太福音》第九章的時候
[00:18:51.560 --> 00:18:53.320]  我會再詳細和大家去解釋
[00:18:53.320 --> 00:18:54.600]  不過
[00:18:54.600 --> 00:18:56.640]  這個信息很重要
[00:18:56.640 --> 00:19:01.160]  舊約和新約有一種對影的作用
[00:19:01.160 --> 00:19:03.000]  其實不是單純我講的
[00:19:03.000 --> 00:19:07.920]  就算耶穌基督或者甚至是他其他的作者
[00:19:07.920 --> 00:19:10.680]  在讀聖經的時候
[00:19:10.680 --> 00:19:13.920]  以熟悉舊約聖經的人來講
[00:19:13.920 --> 00:19:15.600]  他都看到這個重點
[00:19:15.600 --> 00:19:17.200]  譬如最簡單的
[00:19:17.200 --> 00:19:20.520]  希伯來書的傳道者
[00:19:20.520 --> 00:19:23.000]  在第十章第一節裏面這樣講
[00:19:23.000 --> 00:19:25.400]  在Hebrews 10:1
[00:19:25.400 --> 00:19:30.760]  「律法既是將來美事的影而不是本物的增長
[00:19:30.760 --> 00:19:35.560]  The law possesses a shadow of the good things to come
[00:19:35.560 --> 00:19:38.400]  but not the reality itself」
[00:19:38.400 --> 00:19:42.040]  即畫一個傳道人寫到希伯來書
[00:19:42.040 --> 00:19:44.040]  寫給眾希伯來人的時候
[00:19:44.040 --> 00:19:46.760]  他都看到這個重點
[00:19:46.760 --> 00:19:49.080]  是一個對影的作用
[00:19:49.080 --> 00:19:52.280]  舊約的律法其實是要告訴我們
[00:19:52.280 --> 00:19:55.560]  之後在新約讀聖經的時候
[00:19:55.560 --> 00:20:01.600]  我們必須要有的基本的概念和基本的了解
[00:20:01.600 --> 00:20:03.800]  所以第一件事
[00:20:03.800 --> 00:20:05.480]  《馬太福音》第一章第一節
[00:20:05.480 --> 00:20:08.680]  已經提醒了你和我知道
[00:20:08.680 --> 00:20:11.640]  當我們讀新約聖經的時候
[00:20:11.640 --> 00:20:18.000]  我們必須要有舊約聖經作為我們的背景
[00:20:18.000 --> 00:20:22.760]  而當我們讀到新約聖經的第一卷書
[00:20:22.760 --> 00:20:27.280]  《馬太福音》的第一卷書的時候
[00:20:27.280 --> 00:20:31.160]  我們就必須要同樣要有
[00:20:31.160 --> 00:20:37.000]  在舊約聖經或者整本聖經裡面的第一卷書
[00:20:37.000 --> 00:20:38.480]  即是《創世紀》
[00:20:38.480 --> 00:20:42.560]  它在裏面的背景作為基礎
[00:20:42.560 --> 00:20:45.040]  我們才能夠明白到
[00:20:45.040 --> 00:20:50.560]  當中神整體的啟示是說些什麼
[00:20:50.560 --> 00:20:57.000]  而《族譜》就成為了這個連結
