
[00:00:00.000 --> 00:00:03.520]  以我們一齊的禱告
[00:01:20.280 --> 00:01:23.160]  我們實際的需要往往就不是那麼浪漫
[00:01:23.160 --> 00:01:25.280]  可能真的是一三五你就要去煮飯
[00:01:25.280 --> 00:01:27.000]  二四六你要洗衣服,是嗎?
[00:01:27.000 --> 00:01:28.760]  沒後非
[00:01:28.760 --> 00:01:31.880]  不過如果經營得不好
[00:01:31.880 --> 00:01:33.280]  久而久之
[00:01:33.280 --> 00:01:37.040]  可能容易變成了一張工作清單
[00:01:37.040 --> 00:01:43.080]  失去了要忠誠、衛生、在婚盟的原意
[00:01:43.080 --> 00:01:47.000]  我們宋揚景況有時可能會有點近似
[00:01:47.000 --> 00:01:48.160]  缺席信主的時候
[00:01:48.160 --> 00:01:50.560]  我們立志一生去跟從主
[00:01:50.560 --> 00:01:52.400]  我們有天國子民的身份
[00:01:52.400 --> 00:01:54.800]  但要在地上不同的崗位
[00:01:54.800 --> 00:01:57.440]  一個現實充滿挑戰的場景
[00:01:57.440 --> 00:02:01.320]  去演繹我們跟上帝的關係
[00:02:01.320 --> 00:02:06.480]  天國子民會是一個由人去管治的社會體系
[00:02:06.480 --> 00:02:12.640]  神容讓人生卻是一個充滿敗壞罪惡的世界
[00:02:12.640 --> 00:02:17.640]  人生亦帶著生老病死各樣的前例
[00:02:17.640 --> 00:02:20.680]  作為一個行在地上的天國子民
[00:02:20.680 --> 00:02:24.960]  是一生很不容易的功課
[00:02:24.960 --> 00:02:27.480]  有時候信仰生活
[00:02:27.480 --> 00:02:31.560]  真的容易變成像地上一系列的活動
[00:02:31.560 --> 00:02:34.520]  一張張的工作清單
[00:02:34.520 --> 00:02:36.040]  作為天國子民
[00:02:36.040 --> 00:02:39.000]  如何能在地上各種挑戰之下
[00:02:39.000 --> 00:02:42.200]  仍然忠於我們對上帝的承諾呢?
[00:02:42.200 --> 00:02:45.800]  很想跟大家一起思想這個課題
[00:02:45.800 --> 00:02:48.840]  我們先看看這段經文的背景
[00:02:48.840 --> 00:02:51.080]  在上文一路
[00:02:51.080 --> 00:02:52.960]  當時的猶太宗教領袖
[00:02:52.960 --> 00:02:56.520]  一路很想找辦法要質問耶穌的權柄
[00:02:56.520 --> 00:02:58.520]  但沒有辦法得逞
[00:02:58.520 --> 00:03:00.960]  接著在上文在十九節
[00:03:00.960 --> 00:03:05.760]  提到耶穌說了一個「惡緣戶」的比喻
[00:03:05.760 --> 00:03:09.800]  民視和祭司長看出這個比喻是責罵他們的
[00:03:09.800 --> 00:03:11.240]  於是想捉拿耶穌
[00:03:11.240 --> 00:03:12.000]  不過就說
[00:03:12.000 --> 00:03:14.040]  十九節說他們懼怕百姓
[00:03:14.040 --> 00:03:18.360]  就是說當時耶穌在這班百姓心目中仍然有地位
[00:03:18.360 --> 00:03:20.280]  想煽動民情去對抗耶穌
[00:03:20.280 --> 00:03:22.680]  不過失敗
[00:03:22.680 --> 00:03:23.720]  以十節
[00:03:23.720 --> 00:03:26.440]  於是就找了一班姦世扮好人
[00:03:26.440 --> 00:03:27.800]  去窺探耶穌
[00:03:27.800 --> 00:03:30.800]  要找他的把柄交給當時的總督
[00:03:30.800 --> 00:03:33.960]  就是羅馬的官長比拉多
[00:03:33.960 --> 00:03:37.840]  言下之意為了可以合法去剷除耶穌
[00:03:37.840 --> 00:03:40.240]  宗教層面告不入
[00:03:40.240 --> 00:03:43.640]  想從政治的層面設個陷阱
[00:03:43.640 --> 00:03:45.840]  讓耶穌自己觸犯羅馬的律法
[00:03:45.840 --> 00:03:48.120]  那就可以借刀殺人
[00:03:48.120 --> 00:03:50.480]  為了一個很大的諷刺
[00:03:50.480 --> 00:03:53.920]  猶太宗教領袖致命是神的代表
[00:03:53.920 --> 00:03:57.800]  外表冠冕堂皇去質疑耶穌屬靈的權柄
[00:03:57.800 --> 00:04:01.320]  橫手用人間地上的權柄
[00:04:01.320 --> 00:04:03.760]  達到目的要迫害耶穌
[00:04:03.760 --> 00:04:06.640]  無論宗教或者政治體系
[00:04:06.640 --> 00:04:12.600]  淪為了這班領袖去滿足自己慾望的一個工具
[00:04:12.600 --> 00:04:18.240]  姦世扮好人在耶穌面前說了一番說話
[00:04:18.240 --> 00:04:22.360]  老師,我們知道你所講所教的都是正確的
[00:04:22.360 --> 00:04:26.880]  不看人的面子,誠誠實實傳神的道
[00:04:26.880 --> 00:04:28.760]  言下之意就是說
[00:04:28.760 --> 00:04:34.320]  老師,我們這班猶太人知道你很忠於我們的信仰
[00:04:34.320 --> 00:04:37.600]  你不會看那班羅馬官員的面子
[00:04:37.600 --> 00:04:44.480]  接著有下族,那我們納粹給凱撒合不合法?
[00:04:44.480 --> 00:04:45.960]  凱撒是我們很熟悉的
[00:04:45.960 --> 00:04:50.520]  當時,早前羅馬統治者凱撒大帝的名稱
[00:04:50.520 --> 00:04:53.320]  但當羅馬帝國成立了之後
[00:04:53.320 --> 00:04:56.680]  凱撒就成為了羅馬君王一路的尊稱
[00:04:56.680 --> 00:05:00.480]  所有皇帝都叫凱撒甚麼甚麼
[00:05:00.480 --> 00:05:04.680]  當時納粹分別有直接稅和間接稅兩種
[00:05:04.680 --> 00:05:08.680]  間接稅每個都要給,羅馬公民都要給
[00:05:08.680 --> 00:05:12.360]  沒有例外,涉及很多的買賣、服務等等
[00:05:12.360 --> 00:05:18.920]  而這裡提及的是另一種要給羅馬政府的直接稅
[00:05:18.920 --> 00:05:20.840]  或者有時候叫人頭稅
[00:05:20.840 --> 00:05:24.320]  是針對當時的非羅馬公民的
[00:05:24.320 --> 00:05:28.880]  當猶太第一大成為羅馬政權的管治區
[00:05:28.880 --> 00:05:34.560]  猶太人就成為了要履行很多附屬國的義務
[00:05:34.560 --> 00:05:37.720]  根據猶太歷史學家約瑟夫的記載
[00:05:37.720 --> 00:05:42.880]  在公元六年曾觸發了一場小型的猶太人起義的運動
[00:05:42.880 --> 00:05:47.520]  因為收起人頭稅不單單加重在他們生活的擔子
[00:05:47.520 --> 00:05:50.520]  更意味著被征服的民族
[00:05:50.520 --> 00:05:55.040]  你要向統治你的羅馬皇帝進貢
[00:05:55.040 --> 00:05:58.560]  代表承認要對皇帝的尊敬
[00:05:58.560 --> 00:06:02.880]  對敬虔的猶太人來說是一場侮辱
[00:06:02.880 --> 00:06:09.280]  有學者提出羅馬人收人頭稅是要指定用某些錢幣
[00:06:09.280 --> 00:06:11.920]  上面刻有君皇的像和號
[00:06:11.920 --> 00:06:14.280]  更加觸犯了當時猶太人
[00:06:14.280 --> 00:06:17.320]  十戒裏面不可為自己雕刻偶像
[00:06:17.320 --> 00:06:22.040]  除了我意外你不可有別的神的誡命
[00:06:22.040 --> 00:06:26.840]  奸世民耶穌,我們納稅給凱撒合不合法?
[00:06:26.840 --> 00:06:31.440]  言下之意,我們作為猶太人,上帝的子民
[00:06:31.440 --> 00:06:38.160]  進貢給一個外邦的羅馬君皇合不合法?
[00:06:38.160 --> 00:06:41.760]  這個問題很明顯將耶穌放在兩難裏面
[00:06:41.760 --> 00:06:46.800]  如果耶穌說是應該的,那是怎樣?
[00:06:46.800 --> 00:06:54.360]  就是承認向凱撒承認了羅馬人的主權
[00:06:54.360 --> 00:06:57.040]  會激怒在場的猶太人
[00:06:57.040 --> 00:07:00.680]  削弱了耶穌在他們心目中的地位
[00:07:00.680 --> 00:07:04.000]  但如果耶穌說向凱撒納稅不對
[00:07:04.000 --> 00:07:08.360]  那更加簡單,犯了顛覆叛國的罪
[00:07:08.360 --> 00:07:13.080]  如果我們看看馬太福音和馬可福音的描述
[00:07:13.080 --> 00:07:15.920]  猶太宗教領袖打發了幾個
[00:07:15.920 --> 00:07:20.880]  法利塞人的門徒和希律黨人去見耶穌
[00:07:20.880 --> 00:07:25.160]  法利塞人是反對跟羅馬政府合作的
[00:07:25.160 --> 00:07:29.000]  希律黨是討好羅馬政府的
[00:07:29.000 --> 00:07:31.280]  即是無論耶穌答哪一邊
[00:07:31.280 --> 00:07:38.200]  已經預備好有個奸細怎樣去攻擊耶穌
[00:07:38.200 --> 00:07:42.520]  所以這段經文不是討論一般的納稅
[00:07:42.520 --> 00:07:45.480]  如果有人去問牧師應不應該納稅
[00:07:45.480 --> 00:07:49.800]  即是你行公民責任,根本沒甚麼難處
[00:07:49.800 --> 00:07:56.200]  這裡說的是對當時致命是上帝指揮的猶太民族
[00:07:56.200 --> 00:08:03.600]  在羅馬政權統治下觸及他們的民族傷痕和自尊
[00:08:03.600 --> 00:08:06.240]  耶穌提出他們的鬼煞跟他們說
[00:08:06.240 --> 00:08:12.280]  「拿個銀幣給我看看,這個像,這個名號是誰?」
[00:08:12.280 --> 00:08:16.240]  銀幣是當時羅馬帝國通用的一種錢幣
[00:08:16.240 --> 00:08:20.280]  這個銀幣大概是他們一天工作的工資
[00:08:20.280 --> 00:08:25.200]  剛才提過,銀幣上有羅馬君皇的肖像和名號
[00:08:25.200 --> 00:08:31.800]  在耶穌時期印上了凱撒提比留的肖像
[00:08:31.800 --> 00:08:37.760]  有刻有字句「凱撒提比留,聖聖阿古斯督的兒子」
[00:08:37.760 --> 00:08:39.480]  搜查了一些資料
[00:08:39.480 --> 00:08:45.200]  在一世紀巴勒斯坦猶太人日常用的錢幣其實有很多種
[00:08:45.200 --> 00:08:49.440]  有些可能是花、杯、其他圖樣
[00:08:49.440 --> 00:08:53.640]  所以他們日常可以選擇用一些沒有刻有肖像的
[00:08:53.640 --> 00:09:00.320]  但給人頭稅就一定要用這種指定的銀幣
[00:09:00.320 --> 00:09:04.600]  如果當時猶太宗教領袖真心很介懷
[00:09:04.600 --> 00:09:08.280]  要用這些刻有皇帝肖像的銀幣去納稅
[00:09:08.280 --> 00:09:12.000]  耶穌問他「拿個銀幣給我看,你會怎麼做?」
[00:09:12.000 --> 00:09:14.520]  應該拒絕,是嗎?
[00:09:14.520 --> 00:09:16.640]  或者起碼要將來一輪
[00:09:16.640 --> 00:09:19.000]  弄很久才找到一個出來,是嗎?
[00:09:19.000 --> 00:09:20.080]  他們怎樣?
[00:09:20.080 --> 00:09:23.560]  隨手好像很輕易掏出來
[00:09:23.560 --> 00:09:28.360]  看見當中的那種虛偽和詭詐
[00:09:28.360 --> 00:09:32.960]  耶穌面對兩難的問題,他怎樣回應?
[00:09:32.960 --> 00:09:38.800]  耶穌說:「凱撒的歸凱撒,神的歸神」
[00:09:38.800 --> 00:09:42.880]  看來耶穌好像將它二分化
[00:09:42.880 --> 00:09:45.680]  地上屬世的東西由人去管治
[00:09:45.680 --> 00:09:48.960]  天上屬靈的東西由神去管治?
[00:09:48.960 --> 00:09:53.560]  又或者我們常常提到的「政教分離」
[00:09:53.560 --> 00:09:55.680]  政治社會層面的東西
[00:09:55.680 --> 00:09:59.280]  宗教層面的東西就不要混為一談
[00:09:59.280 --> 00:10:02.880]  耶穌是不是真的這樣意思?
[00:10:02.880 --> 00:10:04.640]  或者我們看看
[00:10:04.640 --> 00:10:08.720]  凱撒的「歸凱撒,神的歸神」的「歸」字怎樣解釋?
[00:10:08.720 --> 00:10:10.920]  「歸」字的意思是解釋
[00:10:10.920 --> 00:10:15.480]  你欠了的東西,你還給他
[00:10:15.480 --> 00:10:19.480]  你欠他的東西,你要還給他,這是「歸」字
[00:10:19.480 --> 00:10:25.960]  那「凱撒歸凱撒,神的歸神」有什麼意思呢?
[00:10:25.960 --> 00:10:29.640]  如果從一個比較狹義的解釋
[00:10:29.640 --> 00:10:32.240]  銀幣上有凱撒的像
[00:10:32.240 --> 00:10:35.760]  既然凱撒被賦予地上的政權
[00:10:35.760 --> 00:10:41.240]  那你就將你欠他的稅給他
[00:10:41.240 --> 00:10:46.080]  不過不要忘記,地上的君王是由神授權
[00:10:46.080 --> 00:10:48.000]  他才有這個位份的
[00:10:48.000 --> 00:10:51.800]  所以其實我們是服從神的權柄
[00:10:51.800 --> 00:10:55.000]  就像我們比較熟悉的在羅馬書提到
[00:10:55.000 --> 00:10:59.640]  有「在上有掌權的,人人要信服」
[00:10:59.640 --> 00:11:02.400]  「因為沒有權柄,不是來自神的」
[00:11:02.400 --> 00:11:05.040]  「掌權的,都是神所立的」
[00:11:05.040 --> 00:11:09.920]  羅馬書更說到「當得稅的,就給他上稅」
[00:11:09.920 --> 00:11:11.960]  同時也意味著
[00:11:11.960 --> 00:11:14.200]  因為神是最高的權柄
[00:11:14.200 --> 00:11:21.400]  我們不應該為了要向政權絕對的忠誠而去違背神
[00:11:21.400 --> 00:11:25.600]  不過,我今天更想給大家闖一個比較廣義的眼光
[00:11:25.600 --> 00:11:31.240]  去看「凱撒歸凱撒,神的歸神」的意思是什麼
[00:11:31.240 --> 00:11:33.360]  剛才24節提到
[00:11:33.360 --> 00:11:37.520]  拿個銀幣給我看看這個「像」這個名號是誰
[00:11:37.520 --> 00:11:39.840]  這個「像」字跟我們很熟悉
[00:11:39.840 --> 00:11:41.120]  創世基提到
[00:11:41.120 --> 00:11:43.920]  「上帝安去的形象造人」
[00:11:43.920 --> 00:11:48.720]  跟這個「形象」是同一個字來的
[00:11:48.720 --> 00:11:52.600]  望著銀幣上凱撒的像
[00:11:52.600 --> 00:11:55.760]  凱撒被授予地上的權柄
[00:11:55.760 --> 00:11:59.240]  法例上要求歸還給凱撒的稅項
[00:11:59.240 --> 00:12:04.040]  確實應該交給他
[00:12:04.040 --> 00:12:06.000]  不過,凱撒的權柄
[00:12:06.000 --> 00:12:08.680]  就是局限在地上的政權為止
[00:12:08.680 --> 00:12:10.200]  就是這麼多
[00:12:10.200 --> 00:12:12.560]  相對神的歸比神
[00:12:12.560 --> 00:12:14.760]  上帝是創天造地的主
[00:12:14.760 --> 00:12:19.160]  所有人都是按照上帝的形象被造
[00:12:19.160 --> 00:12:23.640]  萬物都是上帝的掌管之下
[00:12:23.640 --> 00:12:27.360]  有些人在地上屬於羅馬帝國的管治
[00:12:27.360 --> 00:12:31.840]  但更加他們在屬靈上是上帝國度的子民
[00:12:31.840 --> 00:12:35.360]  在凱撒之上有更高的掌權者
[00:12:35.360 --> 00:12:38.520]  屬上帝的東西怎會只是一個銀幣
[00:12:38.520 --> 00:12:43.280]  更加是整個人、整個民族、整個宇宙萬物
[00:12:43.280 --> 00:12:45.560]  如果你上次有聽說過
[00:12:45.560 --> 00:12:47.840]  那些上文惡玄乎的比喻
[00:12:47.840 --> 00:12:53.560]  玄乎三次打發僕人去找玄乎
[00:12:53.560 --> 00:12:56.480]  叫他們應該把玄宗當德的果子
[00:12:56.480 --> 00:12:59.360]  交給玄主,很合理
[00:12:59.360 --> 00:13:01.360]  玄乎怎樣?三次
[00:13:01.360 --> 00:13:04.000]  對著那些僕人又打又罵
[00:13:04.000 --> 00:13:07.320]  然後玄主有恩典,派個愛子去
[00:13:07.320 --> 00:13:10.760]  玄乎連愛子都殺了
[00:13:10.760 --> 00:13:15.080]  在這個比喻裡就是直接指向當時失職的宗教領袖
[00:13:15.080 --> 00:13:19.280]  正正沒什麼,將神的歸還給神
[00:13:19.280 --> 00:13:20.760]  他將本來屬神的東西
[00:13:20.760 --> 00:13:25.600]  完全自己要了,沒有歸還給神
[00:13:25.600 --> 00:13:30.600]  耶穌的回答再次顯出了他的智慧和權柄
[00:13:30.600 --> 00:13:34.800]  按地上當時羅馬的法律,耶穌沒有違反
[00:13:34.800 --> 00:13:36.760]  按當時猶太人的信仰
[00:13:36.760 --> 00:13:42.440]  耶穌在神學上也是正確的,對不對?
[00:13:42.440 --> 00:13:46.480]  耶穌的對答讓當時的宗教領袖很驚訝
[00:13:46.480 --> 00:13:48.520]  意想不到
[00:13:48.520 --> 00:13:55.680]  本來很想在那些百姓面前煽動他們去對抗耶穌
[00:13:55.680 --> 00:13:58.160]  現在耶穌反客為主
[00:13:58.160 --> 00:14:01.440]  再次揭示這群宗教領袖的虛偽
[00:14:01.440 --> 00:14:04.600]  他們閉口無言
[00:14:04.600 --> 00:14:09.080]  不過如果我們日後有機會繼續看下文
[00:14:09.080 --> 00:14:11.920]  這群宗教領袖仍然去誣告耶穌
[00:14:11.920 --> 00:14:14.360]  終於拉到比拉多面前說
[00:14:14.360 --> 00:14:16.880]  耶穌禁止我們納粹給凱撒
[00:14:16.880 --> 00:14:18.840]  說自己是黃,是嗎?
[00:14:18.840 --> 00:14:23.920]  完全是在誣告他
[00:14:23.920 --> 00:14:27.440]  丁姊妹,如果你是當時這群宗教領袖
[00:14:27.440 --> 00:14:32.800]  我們會不會醒覺呢?
[00:14:32.800 --> 00:14:37.480]  外表,軍演堂皇
[00:14:37.480 --> 00:14:39.560]  有很多很美麗的規條
[00:14:39.560 --> 00:14:42.920]  宗教的儀式我們守住
[00:14:42.920 --> 00:14:46.240]  甚至我們在結合很多的功績
[00:14:46.240 --> 00:14:52.560]  內心裡面究竟有多少東西我們真的歸還給神?
[00:14:52.560 --> 00:14:54.440]  或者我們想想
[00:14:54.440 --> 00:14:59.040]  凱撒的歸凱撒,神的歸神的意義是什麼?
[00:14:59.040 --> 00:15:02.640]  剛才提過猶太民族在羅馬政權統治下
[00:15:02.640 --> 00:15:08.640]  納人頭緒是觸及他們的民族傷痕和自尊
[00:15:08.640 --> 00:15:14.520]  在猶太的民族歷史上面經歷了很多的離散
[00:15:14.520 --> 00:15:18.120]  路到巴比倫,聖殿被毀
[00:15:18.120 --> 00:15:19.840]  公元前六十三年
[00:15:19.840 --> 00:15:23.600]  羅馬將軍龐培進軍耶路撒硬城
[00:15:23.600 --> 00:15:27.360]  結束了猶太人,他們為期只有八十年
[00:15:27.360 --> 00:15:31.840]  馬加比家族他們獨立的管治只有八十年
[00:15:31.840 --> 00:15:34.040]  在羅馬政權的統治下
[00:15:34.040 --> 00:15:38.840]  猶太民族一路期盼著一個地上政權的復興
[00:15:38.840 --> 00:15:43.560]  而他們的優越地位可以延續下去
[00:15:43.560 --> 00:15:46.360]  在《老家福音》上文十七章
[00:15:46.360 --> 00:15:48.520]  當時法利塞人問耶穌
[00:15:48.520 --> 00:15:52.240]  「究竟神的國幾時才來到?」
[00:15:52.240 --> 00:15:54.320]  耶穌怎樣回答?
[00:15:54.320 --> 00:16:00.760]  耶穌說:「神的國就在你們的心裏面」
[00:16:00.760 --> 00:16:05.280]  神的國在你的心裏面
[00:16:05.280 --> 00:16:08.160]  我想在歷史長河裏面
[00:16:08.160 --> 00:16:12.200]  我們都經歷過很多的離散
[00:16:12.200 --> 00:16:15.280]  神的國不受地域的限制
[00:16:15.280 --> 00:16:18.040]  無論我們身處任何的國土
[00:16:18.040 --> 00:16:21.080]  我們地上拿著什麼的護照
[00:16:21.080 --> 00:16:24.040]  凱撒就是歸凱撒
[00:16:24.040 --> 00:16:28.200]  凱撒之上有更大的掌權者
[00:16:28.200 --> 00:16:32.000]  上帝的主權在人的心裏面
[00:16:32.000 --> 00:16:36.880]  人能夠用信心去接受耶穌所傳講的福音
[00:16:36.880 --> 00:16:40.080]  接受祂的主權,信服祂的旨意
[00:16:40.080 --> 00:16:44.520]  就能夠察覺到神國已經臨在
[00:16:44.520 --> 00:16:47.120]  不是地域的問題,是心的問題
[00:16:47.120 --> 00:16:52.640]  心裏面有沒有上帝的位置的問題
[00:16:52.640 --> 00:16:56.040]  那學習這段經文給我們什麼意義?
[00:16:56.040 --> 00:16:59.040]  如果回顧老九福音上下文的默諾
[00:16:59.040 --> 00:17:02.320]  宗教領袖一直在質疑耶穌的權柄
[00:17:02.320 --> 00:17:04.160]  要暗藏殺機
[00:17:04.160 --> 00:17:06.520]  納粹比凱撒合不合法
[00:17:06.520 --> 00:17:10.960]  這個提問真是一連串的事件的其中一件事
[00:17:10.960 --> 00:17:12.400]  耶穌答復的原因
[00:17:12.400 --> 00:17:15.400]  不是要去討論政教關係的問題
[00:17:15.400 --> 00:17:19.080]  是要確認耶穌祂自己的權柄
[00:17:19.080 --> 00:17:22.400]  耶穌從來不打算帶著民族主義的形態
[00:17:22.400 --> 00:17:25.280]  領導一場侵略性的政治革命
[00:17:25.280 --> 00:17:28.120]  耶穌的工作從來不是要推翻羅馬政權
[00:17:28.120 --> 00:17:30.400]  而是要超越地上的政權
[00:17:30.400 --> 00:17:33.400]  建立天上的國度
[00:17:33.400 --> 00:17:37.760]  如果凱撒的權柄是彰顯於軍事的力量
[00:17:37.760 --> 00:17:42.480]  耶穌的權柄是彰顯於謙卑的服事
[00:17:42.480 --> 00:17:45.920]  帶來真正的平安
[00:17:45.920 --> 00:17:47.120]  所以你留意一下
[00:17:47.120 --> 00:17:48.880]  路加封的第二章
[00:17:48.880 --> 00:17:51.760]  記述耶穌出生的時候
[00:17:51.760 --> 00:17:53.440]  路加這樣說
[00:17:53.440 --> 00:17:57.040]  凱撒、奧古斯都、降子
[00:17:57.040 --> 00:17:59.840]  叫全國人民都登記戶籍
[00:17:59.840 --> 00:18:03.040]  瑪利亞就是你產期到就生了耶穌了
[00:18:03.040 --> 00:18:04.080]  我們很熟的
[00:18:04.080 --> 00:18:08.160]  有一大隊天兵和天使讚美說
[00:18:08.160 --> 00:18:11.440]  在至高之處榮耀歸於神
[00:18:11.440 --> 00:18:16.160]  在地上平安歸於他所喜悅的人
[00:18:16.160 --> 00:18:22.560]  路加很刻意將耶穌的降生和凱撒相提並論
[00:18:22.560 --> 00:18:25.920]  要凸顯耶穌才是真真正正
[00:18:25.920 --> 00:18:28.720]  帶來平安的救主
[00:18:28.720 --> 00:18:30.160]  很熟悉的主統文
[00:18:30.160 --> 00:18:32.240]  願你的國降臨
[00:18:32.240 --> 00:18:34.000]  願你的旨意行在地上
[00:18:34.000 --> 00:18:35.960]  如同行在天上
[00:18:35.960 --> 00:18:38.600]  天國繼天上的國度
[00:18:38.600 --> 00:18:42.960]  但又在地上去實現
[00:18:42.960 --> 00:18:47.360]  作為一個我們在地上的天國子民
[00:18:47.360 --> 00:18:49.800]  神將我們安放在不同的角色
[00:18:49.800 --> 00:18:52.640]  家庭、社會、教會等等
[00:18:52.640 --> 00:18:56.640]  我們要效忠某一些的對象
[00:18:56.640 --> 00:18:58.640]  又要賦予給我們在這個範疇
[00:18:58.640 --> 00:19:01.360]  我們的權柄、我們的責任
[00:19:01.360 --> 00:19:03.320]  不同的崗位裏面
[00:19:03.320 --> 00:19:04.880]  問問大家
[00:19:04.880 --> 00:19:06.520]  凱撒的歸凱撒
[00:19:06.520 --> 00:19:07.720]  神的歸神
[00:19:07.720 --> 00:19:10.680]  當然不同地域有不同的凱撒
[00:19:10.680 --> 00:19:12.160]  你公司是凱撒
[00:19:12.160 --> 00:19:15.400]  你家是凱撒
[00:19:15.400 --> 00:19:16.600]  凱撒歸凱撒
[00:19:16.600 --> 00:19:18.000]  神的歸神
[00:19:18.000 --> 00:19:22.000]  你覺得哪樣容易哪樣難
[00:19:22.000 --> 00:19:25.080]  如果從上主的眼光去看我們
[00:19:25.080 --> 00:19:27.240]  你猜他有什麼期望呢
[00:19:27.240 --> 00:19:32.680]  可以關掉POWER POINT 勞駕
[00:19:32.680 --> 00:19:36.680]  非常一次我之前和我的兒女對話
[00:19:36.680 --> 00:19:38.520]  她跟我說
[00:19:38.520 --> 00:19:42.960]  我很看重和我的朋友的關係
[00:19:42.960 --> 00:19:45.960]  因為我對我的朋友非常好
[00:19:45.960 --> 00:19:51.520]  所以我的朋友都會好好對我
[00:19:51.520 --> 00:19:56.520]  確實我看她在家常常自己畫生日卡
[00:19:56.520 --> 00:19:58.440]  又焗很多曲奇餅
[00:19:58.440 --> 00:20:00.720]  不斷做小禮物
[00:20:00.720 --> 00:20:02.840]  有一次我帶著一點不滿
[00:20:02.840 --> 00:20:04.800]  半開玩笑就問
[00:20:04.800 --> 00:20:07.200]  為什麼你這種好特質
[00:20:07.200 --> 00:20:10.560]  在家裡好像比較少見到
[00:20:10.560 --> 00:20:14.880]  家裡比較少見你這樣對家人
[00:20:14.880 --> 00:20:17.720]  你猜他怎麼回答呢
[00:20:17.720 --> 00:20:20.880]  在家裡我知道我什麼都不做
[00:20:20.880 --> 00:20:23.720]  你都會疼我
[00:20:23.720 --> 00:20:25.120]  本來想把握他
[00:20:25.120 --> 00:20:27.840]  誰知道我措手不及
[00:20:27.840 --> 00:20:29.840]  心情有點複雜
[00:20:29.840 --> 00:20:31.400]  不過心底你問我
[00:20:31.400 --> 00:20:35.440]  有一點開心
[00:20:35.440 --> 00:20:38.600]  確認我們之間有愛的關係
[00:20:38.600 --> 00:20:42.400]  比起為了要換取很多好處
[00:20:42.400 --> 00:20:47.160]  做一大堆愛犬的行為更重要
[00:20:47.160 --> 00:20:50.640]  當然我們期盼生命會成長
[00:20:50.640 --> 00:20:56.120]  為了對愛的回應有更多的行動
[00:20:56.120 --> 00:20:57.400]  我們在信仰的路上
[00:20:57.400 --> 00:21:01.840]  與神的關係可能有時都近似
[00:21:01.840 --> 00:21:04.640]  耶穌是我們的救主
[00:21:04.640 --> 00:21:06.040]  耶穌為我們在十字架上
[00:21:06.040 --> 00:21:07.080]  承擔我們的罪
[00:21:07.080 --> 00:21:09.680]  這個無條件愛的關係
[00:21:09.680 --> 00:21:11.600]  我們什麼都不用做
[00:21:11.600 --> 00:21:14.000]  就可以得到天國子民
[00:21:14.000 --> 00:21:17.880]  神的兒女的福分
[00:21:17.880 --> 00:21:18.640]  與此同時
[00:21:18.640 --> 00:21:22.400]  耶穌是我們生命的主
[00:21:22.400 --> 00:21:23.920]  你會在地上的日子
[00:21:23.920 --> 00:21:25.200]  藉著不同的身份
[00:21:25.200 --> 00:21:28.080]  我們演繹天國子民的角色
[00:21:28.080 --> 00:21:30.280]  這不是一場交易
[00:21:30.280 --> 00:21:32.400]  也不是要進行很多的律例規條
