
[00:00:00.000 --> 00:00:03.000]  我們在一起祈禱祈禱
[00:02:53.000 --> 00:02:55.000]  成為門徒要有什麼
[00:02:55.000 --> 00:02:57.000]  要有真理
[00:02:57.000 --> 00:02:58.000]  所以這一段經文說
[00:02:58.000 --> 00:03:01.000]  你們如果常常遵守到就真是我的門徒
[00:03:01.000 --> 00:03:02.000]  你們不必曉得真理
[00:03:02.000 --> 00:03:05.000]  真理必教你們得以自由
[00:03:05.000 --> 00:03:07.000]  所以這提到有一段
[00:03:07.000 --> 00:03:09.000]  這段經文提到一件事
[00:03:09.000 --> 00:03:10.000]  是耶穌的門徒
[00:03:10.000 --> 00:03:14.000]  他就會遵守上帝的道
[00:03:14.000 --> 00:03:15.000]  而是耶穌的門徒
[00:03:15.000 --> 00:03:17.000]  他會有真理
[00:03:17.000 --> 00:03:20.000]  而且會有自由
[00:03:20.000 --> 00:03:21.000]  所以真正耶穌的門徒
[00:03:21.000 --> 00:03:23.000]  在生命上是有一些記號的
[00:03:23.000 --> 00:03:24.000]  第一個記號就是
[00:03:24.000 --> 00:03:27.000]  你要有真理
[00:03:27.000 --> 00:03:28.000]  你生命當中有沒有真理
[00:03:28.000 --> 00:03:30.000]  在你生命當中力量
[00:03:30.000 --> 00:03:32.000]  這是很重要的
[00:03:32.000 --> 00:03:34.000]  所以我們講的第一件事是
[00:03:34.000 --> 00:03:36.000]  真理不是只來討論
[00:03:36.000 --> 00:03:37.000]  是要遵行的
[00:03:37.000 --> 00:03:41.000]  來跟隔壁說是要遵行的
[00:03:41.000 --> 00:03:44.000]  他說你們如果常常遵守到就真是我的門徒
[00:03:44.000 --> 00:03:45.000]  真理可不可以來討論
[00:03:45.000 --> 00:03:46.000]  可以的
[00:03:46.000 --> 00:03:49.000]  其實華人很喜歡討論的
[00:03:49.000 --> 00:03:52.000]  有一個小組他們在討論聖經的
[00:03:52.000 --> 00:03:55.000]  他們說這一段這個字是怎麼樣的
[00:03:55.000 --> 00:03:57.000]  有人就很博學
[00:03:57.000 --> 00:03:59.000]  他說我告訴你原文是這樣解釋的
[00:03:59.000 --> 00:04:02.000]  還有人說我看過藏寶書是這樣解釋的
[00:04:02.000 --> 00:04:05.000]  有人就說我聽過一個牧師講到是這樣解釋的
[00:04:05.000 --> 00:04:07.000]  他們討論半天
[00:04:07.000 --> 00:04:09.000]  結果滿意了
[00:04:09.000 --> 00:04:12.000]  結果我們終於把這段討論清楚了
[00:04:12.000 --> 00:04:13.000]  這代表什麼
[00:04:13.000 --> 00:04:14.000]  這代表什麼
[00:04:14.000 --> 00:04:16.000]  然後呢
[00:04:16.000 --> 00:04:21.000]  就沒有了
[00:04:21.000 --> 00:04:23.000]  就沒有了
[00:04:23.000 --> 00:04:26.000]  重點不是前面的討論
[00:04:26.000 --> 00:04:27.000]  很重要
[00:04:27.000 --> 00:04:34.000]  重點是你後面怎麼回應上一個話語呢
[00:04:34.000 --> 00:04:36.000]  當我們討論到
[00:04:36.000 --> 00:04:38.000]  要成為一個正直的人
[00:04:38.000 --> 00:04:42.000]  我們怎麼幫助自己成為正直的人
[00:04:42.000 --> 00:04:46.000]  當我們討論到我們要饒恕
[00:04:46.000 --> 00:04:48.000]  我們可以真實地來恕
[00:04:48.000 --> 00:04:51.000]  在我們生命當中
[00:04:51.000 --> 00:04:57.000]  不管他是故意還是鬼父故意傷害我的人
[00:04:57.000 --> 00:04:58.000]  神的真理很清楚
[00:04:58.000 --> 00:05:00.000]  可是不代表你討論清楚以後
[00:05:00.000 --> 00:05:02.000]  我們就會遵行
[00:05:02.000 --> 00:05:05.000]  所以神真理不能只是用來討論
[00:05:05.000 --> 00:05:08.000]  是要去做的
[00:05:08.000 --> 00:05:10.000]  這是一種挑戰
[00:05:10.000 --> 00:05:12.000]  信仰不是只是想一想
[00:05:12.000 --> 00:05:13.000]  好好玩
[00:05:13.000 --> 00:05:14.000]  或在家裡面覺得
[00:05:14.000 --> 00:05:16.000]  大家彼此相愛很好就好了
[00:05:16.000 --> 00:05:19.000]  信仰是要面對真實的處境
[00:05:19.000 --> 00:05:20.000]  剛好在每一天的生活當中
[00:05:20.000 --> 00:05:25.000]  我怎麼樣做判斷做決定
[00:05:25.000 --> 00:05:27.000]  不在這裡面
[00:05:27.000 --> 00:05:32.000]  是在我們可以怎麼樣行出來
[00:05:32.000 --> 00:05:34.000]  所以成為門徒要有真理
[00:05:34.000 --> 00:05:37.000]  你要想你要成為一個真正的門徒
[00:05:37.000 --> 00:05:41.000]  那我們就要決定要來遵行上帝的話
[00:05:41.000 --> 00:05:43.000]  所以耶穌是這樣來告訴他們的
[00:05:43.000 --> 00:05:46.000]  說你們若常常遵守道
[00:05:46.000 --> 00:05:48.000]  就真是個門徒
[00:05:48.000 --> 00:05:50.000]  所以門徒的一個真實的記號
[00:05:50.000 --> 00:05:52.000]  是可以把神的道
[00:05:52.000 --> 00:05:53.000]  神的話語
[00:05:53.000 --> 00:05:54.000]  神的真理
[00:05:54.000 --> 00:06:02.000]  可以實踐在他生活的每一個層面
[00:06:02.000 --> 00:06:05.000]  上一次我看到一篇文章就寫到
[00:06:05.000 --> 00:06:14.000]  有人竟然這樣解釋安息日
[00:06:14.000 --> 00:06:17.000]  他們就說有一個教會的一個
[00:06:17.000 --> 00:06:20.000]  有一個大陸的一個孔公
[00:06:20.000 --> 00:06:22.000]  他就這樣解釋
[00:06:22.000 --> 00:06:27.000]  他說因為我們要守安息日
[00:06:27.000 --> 00:06:31.000]  可是我們只要守了敬畏上帝就可以了
[00:06:31.000 --> 00:06:33.000]  所以早上我們去做禮拜
[00:06:33.000 --> 00:06:37.000]  下午我們就可以去打工去工作
[00:06:37.000 --> 00:06:39.000]  做很多的事情都沒有關係
[00:06:39.000 --> 00:06:42.000]  反正你就按照這樣執行就可以了
[00:06:42.000 --> 00:06:44.000]  其實他要表達什麼事情呢
[00:06:44.000 --> 00:06:45.000]  他要表達說
[00:06:45.000 --> 00:06:49.000]  其實你只要把上帝的話聽到了
[00:06:49.000 --> 00:06:52.000]  然後你稍微解釋你去做就可以了
[00:06:52.000 --> 00:06:54.000]  但是真正實際的意涵不是的
[00:06:54.000 --> 00:06:57.000]  神是要我們在安息日
[00:06:57.000 --> 00:06:58.000]  也不是說跟你說24小時
[00:06:58.000 --> 00:07:01.000]  他要跟你說的是你可不可以
[00:07:01.000 --> 00:07:03.000]  在你的生活當中
[00:07:03.000 --> 00:07:09.000]  你好好的預備你自己來操建築
[00:07:09.000 --> 00:07:18.000]  甚至要用到24小時的時間
[00:07:18.000 --> 00:07:19.000]  猶太人很清楚
[00:07:19.000 --> 00:07:21.000]  所以猶太人一定能夠規條
[00:07:21.000 --> 00:07:24.000]  什麼不可以做什麼不可以做
[00:07:24.000 --> 00:07:27.000]  但是我們現在說我們不是猶太人
[00:07:27.000 --> 00:07:29.000]  我們是屬於猶太人
[00:07:29.000 --> 00:07:31.000]  所以比較自由一點點
[00:07:31.000 --> 00:07:34.000]  所以我們不用遵守他們安息的誡命
[00:07:34.000 --> 00:07:36.000]  但是神要我們每一天
[00:07:36.000 --> 00:07:40.000]  在一週當中我們一天分別出來
[00:07:40.000 --> 00:07:44.000]  來面對主
[00:07:44.000 --> 00:07:47.000]  這是一個真實的
[00:07:47.000 --> 00:07:49.000]  我們怎麼樣來面對他
[00:07:49.000 --> 00:07:50.000]  在每一天工作當中
[00:07:50.000 --> 00:07:52.000]  你在一週工作當中
[00:07:52.000 --> 00:07:54.000]  你有一天你安息下來
[00:07:54.000 --> 00:07:57.000]  你還想一想上帝在你生命當中恩典
[00:07:57.000 --> 00:07:58.000]  你怎麼來回應他
[00:07:58.000 --> 00:08:00.000]  重整我們的生命
[00:08:00.000 --> 00:08:02.000]  所以我們要明白一件事
[00:08:02.000 --> 00:08:04.000]  那個真理不是用來討論
[00:08:04.000 --> 00:08:06.000]  是要來遵行的
[00:08:06.000 --> 00:08:09.000]  第二個我們要來看見
[00:08:09.000 --> 00:08:11.000]  這段經文也提到一件事
[00:08:11.000 --> 00:08:16.000]  他說信徒是需要真理的考驗
[00:08:16.000 --> 00:08:18.000]  才能成為門徒
[00:08:18.000 --> 00:08:20.000]  所以每一個信徒其實
[00:08:20.000 --> 00:08:22.000]  當我們面對每一天的生活當中
[00:08:22.000 --> 00:08:26.000]  到底是什麼成為我們的準則跟標準
[00:08:26.000 --> 00:08:36.000]  那我們就要來回應這件事情
[00:08:36.000 --> 00:08:39.000]  你怎麼決定你生命當中
[00:08:39.000 --> 00:08:41.000]  跟每一件事的價值
[00:08:41.000 --> 00:08:43.000]  其實根據你怎麼決定
[00:08:43.000 --> 00:08:49.000]  上帝的話在你心目中的份量
[00:08:49.000 --> 00:08:52.000]  可以有多重可以讓我們說
[00:08:52.000 --> 00:08:54.000]  主的話我就去做
[00:08:54.000 --> 00:09:01.000]  主的話我就去回應
[00:09:01.000 --> 00:09:04.000]  當蓋澤森他面對他生命當中
[00:09:04.000 --> 00:09:06.000]  最重要一個決定
[00:09:06.000 --> 00:09:10.000]  就是他是否決定來中國
[00:09:10.000 --> 00:09:13.000]  或者他留在英國
[00:09:13.000 --> 00:09:18.000]  跟他最心愛的女朋友結婚
[00:09:18.000 --> 00:09:20.000]  他寫一封信告訴她說
[00:09:20.000 --> 00:09:23.000]  其實你神學院畢業
[00:09:23.000 --> 00:09:28.000]  你在英國有很多牧師的職位
[00:09:28.000 --> 00:09:30.000]  你幹嘛一定要到中國去呢
[00:09:30.000 --> 00:09:33.000]  那地方那麼落後我不去
[00:09:33.000 --> 00:09:34.000]  你如果真的要去
[00:09:34.000 --> 00:09:41.000]  我就跟你解除婚約斷絕關係
[00:09:41.000 --> 00:09:43.000]  蓋澤森心中很煎熬的
[00:09:43.000 --> 00:09:44.000]  那煎熬是什麼
[00:09:44.000 --> 00:09:48.000]  這真的是他很喜歡的對象
[00:09:48.000 --> 00:09:49.000]  交往那麼久
[00:09:49.000 --> 00:09:53.000]  但是他裡頭沒有辦法去回應
[00:09:53.000 --> 00:09:54.000]  因為上帝給他一個帶領
[00:09:54.000 --> 00:09:56.000]  就是你要來中國
[00:09:56.000 --> 00:09:59.000]  那個護照那個整個預備
[00:09:59.000 --> 00:10:01.000]  都在他生命的裡頭
[00:10:01.000 --> 00:10:03.000]  他沒有辦法說不能去
[00:10:03.000 --> 00:10:04.000]  所以他只有做一個決定
[00:10:04.000 --> 00:10:06.000]  那個決定就是說
[00:10:06.000 --> 00:10:12.000]  我到底要神在我生命中帶領
[00:10:12.000 --> 00:10:18.000]  還是我要一個我覺得好的婚姻
[00:10:18.000 --> 00:10:20.000]  事實他做了決定
[00:10:20.000 --> 00:10:25.000]  他就離開英國來到中國
[00:10:25.000 --> 00:10:26.000]  他來到中國
[00:10:26.000 --> 00:10:31.000]  神給他預備了一個美好的婚姻
[00:10:31.000 --> 00:10:33.000]  跟那個瑪麗亞
[00:10:33.000 --> 00:10:36.000]  可是他一生當中
[00:10:36.000 --> 00:10:42.000]  違背神在他生命中的護照
[00:10:42.000 --> 00:10:45.000]  我聽過也看過泰國的基督徒
[00:10:45.000 --> 00:10:48.000]  當他們面對這樣一個選擇的時候
[00:10:48.000 --> 00:10:52.000]  他們只選擇他們的情感
[00:10:52.000 --> 00:10:54.000]  但他一生走在
[00:10:54.000 --> 00:10:59.000]  他們去忘記上帝的護照的位置
[00:10:59.000 --> 00:11:02.000]  那是一種考驗
[00:11:02.000 --> 00:11:04.000]  仍然可以在教會裡面
[00:11:04.000 --> 00:11:06.000]  仍然可以做一些服事
[00:11:06.000 --> 00:11:09.000]  可是他裡頭心中隱隱的知道
[00:11:09.000 --> 00:11:10.000]  或他真的就知道
[00:11:10.000 --> 00:11:11.000]  其實我沒有走上
[00:11:11.000 --> 00:11:15.000]  上帝給我預備那條路
[00:11:15.000 --> 00:11:18.000]  他很清楚
[00:11:18.000 --> 00:11:20.000]  所以我看過聽過這些人
[00:11:20.000 --> 00:11:22.000]  我發現他們不快樂
[00:11:22.000 --> 00:11:24.000]  不是婚姻不美滿
[00:11:24.000 --> 00:11:25.000]  我不是說你沒有
[00:11:25.000 --> 00:11:26.000]  就一定不美滿
[00:11:26.000 --> 00:11:27.000]  不是
[00:11:27.000 --> 00:11:28.000]  你還是可以用很多方式
[00:11:28.000 --> 00:11:29.000]  讓你的生活美滿
[00:11:29.000 --> 00:11:34.000]  可是心中那個護照上帝的話語
[00:11:34.000 --> 00:11:39.000]  並沒有在他生命當中產生力量
[00:11:39.000 --> 00:11:42.000]  信徒需要真理考驗才能成為門徒
[00:11:42.000 --> 00:11:43.000]  這一群人
[00:11:43.000 --> 00:11:46.000]  當他們說他們願意相信耶穌
[00:11:46.000 --> 00:11:47.000]  這一群人
[00:11:47.000 --> 00:11:49.000]  當耶穌繼續把真理教導他們
[00:11:49.000 --> 00:11:51.000]  越來越清楚的時候
[00:11:51.000 --> 00:11:53.000]  這一群人他們後來反對耶穌
[00:11:53.000 --> 00:11:55.000]  伸一張石頭打死耶穌
[00:11:55.000 --> 00:11:57.000]  為什麼
[00:11:57.000 --> 00:12:02.000]  那通不過他們裡頭的決定
[00:12:02.000 --> 00:12:05.000]  你有生命當中需要做這些回應的
[00:12:05.000 --> 00:12:08.000]  所以所有的門徒
[00:12:08.000 --> 00:12:11.000]  其實不是說願意就成為門徒
[00:12:11.000 --> 00:12:14.000]  所有門徒其實他們最大的挑戰
[00:12:14.000 --> 00:12:16.000]  在他們領受上帝的話語
[00:12:16.000 --> 00:12:18.000]  在他們裡頭有沒有產生力量
[00:12:18.000 --> 00:12:21.000]  跟他們願不願意順服這很重要
[00:12:21.000 --> 00:12:23.000]  第三件事情要來分享
[00:12:23.000 --> 00:12:26.000]  就是血緣或對真理的錯誤認知
[00:12:26.000 --> 00:12:28.000]  不會使我們成為門徒
[00:12:28.000 --> 00:12:29.000]  為什麼這樣說
[00:12:29.000 --> 00:12:30.000]  因為我們繼續來看的時候
[00:12:30.000 --> 00:12:32.000]  當耶穌告訴他們說
[00:12:32.000 --> 00:12:33.000]  你們要曉得真理
[00:12:33.000 --> 00:12:35.000]  真理必教你們得以自由的時候
[00:12:35.000 --> 00:12:36.000]  他們就回答了一件事
[00:12:36.000 --> 00:12:38.000]  他說我們是亞伯罕的子孫
[00:12:38.000 --> 00:12:39.000]  那這個意思是什麼
[00:12:39.000 --> 00:12:41.000]  就是我們是亞伯罕的後代
[00:12:41.000 --> 00:12:43.000]  我們有亞伯罕的血統
[00:12:43.000 --> 00:12:44.000]  所以我們有什麼
[00:12:44.000 --> 00:12:47.000]  有神選民的身分
[00:12:47.000 --> 00:12:48.000]  既然我們神選民身分
[00:12:48.000 --> 00:12:51.000]  我們從來沒有做過誰的兒譜
[00:12:51.000 --> 00:12:53.000]  我們都是
[00:12:53.000 --> 00:12:54.000]  剛剛你這樣講的時候
[00:12:54.000 --> 00:12:58.000]  你就發現好像不是
[00:12:58.000 --> 00:13:00.000]  埃及做過430年
[00:13:00.000 --> 00:13:02.000]  忘記了
[00:13:02.000 --> 00:13:03.000]  這是新約時代
[00:13:03.000 --> 00:13:04.000]  所以兩約之間
[00:13:04.000 --> 00:13:06.000]  他們已經對紐馬帝國終戰
[00:13:06.000 --> 00:13:07.000]  所以其實他們
[00:13:07.000 --> 00:13:09.000]  他們佩魯到巴比倫
[00:13:09.000 --> 00:13:13.000]  其實他們做過很多次奴僕
[00:13:13.000 --> 00:13:17.000]  所以就發現
[00:13:17.000 --> 00:13:18.000]  好像這群當中
[00:13:18.000 --> 00:13:21.000]  是不是歷史忘記了
[00:13:21.000 --> 00:13:24.000]  還是他們只是一個
[00:13:24.000 --> 00:13:26.000]  一些錯誤的想法在他們裡頭
[00:13:26.000 --> 00:13:28.000]  他們忘記了他們的身分
[00:13:28.000 --> 00:13:29.000]  或是忘記他們
[00:13:29.000 --> 00:13:30.000]  或是他們覺得
[00:13:30.000 --> 00:13:33.000]  他們就是亞伯罕的子孫就可以了
[00:13:33.000 --> 00:13:35.000]  那耶穌繼續來思想的時候
[00:13:35.000 --> 00:13:38.000]  耶穌其實還告訴他們
[00:13:38.000 --> 00:13:42.000]  他們其實真的不自由
[00:13:42.000 --> 00:13:44.000]  是因為他們在最終裡面
[00:13:44.000 --> 00:13:47.000]  那是後面我們會繼續來分享
[00:13:49.000 --> 00:13:53.000]  但是很多的描述
[00:13:53.000 --> 00:13:55.000]  就說怎麼會是這樣
[00:13:55.000 --> 00:13:56.000]  他就覺得
[00:13:56.000 --> 00:13:57.000]  對啊 遇見耶穌很好啊
[00:13:57.000 --> 00:13:59.000]  很喜歡遇見耶穌啊
[00:13:59.000 --> 00:14:02.000]  這樣就什麼都會改變
[00:14:02.000 --> 00:14:03.000]  所以這幾年就發現
[00:14:03.000 --> 00:14:05.000]  真的遇見耶穌很好
[00:14:05.000 --> 00:14:07.000]  也知道怎麼遇見耶穌了
[00:14:07.000 --> 00:14:09.000]  他現在發現遇見耶穌
[00:14:09.000 --> 00:14:14.000]  不是那麼好玩的
[00:14:14.000 --> 00:14:15.000]  因為遇見耶穌
[00:14:15.000 --> 00:14:18.000]  神會說話的
[00:14:18.000 --> 00:14:19.000]  祂說的話
[00:14:19.000 --> 00:14:21.000]  你是說yes還是no
[00:14:21.000 --> 00:14:24.000]  還不理祂呢
[00:14:24.000 --> 00:14:25.000]  常常碰到有一些人
[00:14:25.000 --> 00:14:27.000]  你跟祂講話 祂不理你
[00:14:27.000 --> 00:14:29.000]  祂不想聽 祂就不理你
[00:14:29.000 --> 00:14:33.000]  剛說沒聽見
[00:14:33.000 --> 00:14:36.000]  但是遇見耶穌不是這樣子的
[00:14:36.000 --> 00:14:37.000]  遇見耶穌
[00:14:37.000 --> 00:14:39.000]  剛來到上帝的面前時
[00:14:39.000 --> 00:14:40.000]  或者我們說主
[00:14:40.000 --> 00:14:41.000]  我們想聆聽你的聲音
[00:14:41.000 --> 00:14:43.000]  知道你的話語
[00:14:43.000 --> 00:14:48.000]  當你聽見的時候是要做什麼
[00:14:48.000 --> 00:14:51.000]  還有一個空間在你說
[00:14:51.000 --> 00:14:53.000]  我考慮看看
[00:14:53.000 --> 00:14:54.000]  還是有一個空間
[00:14:54.000 --> 00:14:57.000]  你想說 就沒關係
[00:14:57.000 --> 00:14:59.000]  我就拒絕祂就好了
[00:14:59.000 --> 00:15:00.000]  反正祂很愛我
[00:15:00.000 --> 00:15:01.000]  很適合 祂很愛你
[00:15:01.000 --> 00:15:04.000]  祂不會把你撇下來 不會
[00:15:04.000 --> 00:15:05.000]  但是你會發現
[00:15:05.000 --> 00:15:06.000]  你會一直來面對
[00:15:06.000 --> 00:15:08.000]  一個生命的抉擇
[00:15:08.000 --> 00:15:14.000]  就是你不能夠去說
[00:15:14.000 --> 00:15:20.000]  你是一個跟隨耶穌的門徒
[00:15:20.000 --> 00:15:24.000]  再下來你就不會想遇見耶穌了
[00:15:24.000 --> 00:15:26.000]  你每次都要做決定
[00:15:26.000 --> 00:15:28.000]  他的決定不是我喜歡的
[00:15:28.000 --> 00:15:30.000]  很多錯誤的輿論在我們裡頭
[00:15:30.000 --> 00:15:32.000]  就是說很多耶穌的決定
[00:15:32.000 --> 00:15:35.000]  常常是我不喜歡的
[00:15:35.000 --> 00:15:38.000]  但是其實最大的真正後面的真理是
[00:15:38.000 --> 00:15:41.000]  耶穌的決定可能不是你最喜歡
[00:15:41.000 --> 00:15:43.000]  但是對你絕對是最好的
[00:15:43.000 --> 00:15:44.000]  因為他愛你
[00:15:44.000 --> 00:15:51.000]  是真的了解你生命當中所有的一切
[00:15:51.000 --> 00:15:53.000]  成為門徒要有真理的意思
[00:15:53.000 --> 00:15:55.000]  其實更深的來思考
[00:15:55.000 --> 00:15:58.000]  是你怎麼樣去面對那個愛你的主
[00:15:58.000 --> 00:15:59.000]  剛剛說話的時候
[00:15:59.000 --> 00:16:02.000]  你怎麼回應他
[00:16:02.000 --> 00:16:03.000]  所以這段經文
[00:16:03.000 --> 00:16:04.000]  以前讀稍微了解
[00:16:04.000 --> 00:16:06.000]  但是在讀就越來越清楚了
[00:16:06.000 --> 00:16:08.000]  他說你們若常常遵守我的道
[00:16:08.000 --> 00:16:10.000]  就真是我的門徒
[00:16:10.000 --> 00:16:13.000]  原來那個遵守神道的態度
[00:16:13.000 --> 00:16:15.000]  之前就要產生
[00:16:15.000 --> 00:16:16.000]  當你要曉得真理之前
[00:16:16.000 --> 00:16:18.000]  你就應該有一個決定說
[00:16:18.000 --> 00:16:20.000]  主 我已經決定要聽你的
[00:16:20.000 --> 00:16:23.000]  你說什麼我都可以
[00:16:23.000 --> 00:16:25.000]  這是真正的門徒
[00:16:25.000 --> 00:16:27.000]  沒有推卻的
[00:16:27.000 --> 00:16:32.000]  我不會 神不會給你
[00:16:32.000 --> 00:16:34.000]  我不能
[00:16:34.000 --> 00:16:36.000]  神說我剛剛知道你不能
[00:16:36.000 --> 00:16:41.000]  但是我能
[00:16:41.000 --> 00:16:42.000]  你說我沒有
[00:16:42.000 --> 00:16:44.000]  神說我剛剛知道你沒有
[00:16:44.000 --> 00:16:46.000]  但是你爸爸有
[00:16:46.000 --> 00:16:50.000]  你跟他要
[00:16:50.000 --> 00:16:55.000]  神不強加任何的重擔在每一個人身上
[00:16:55.000 --> 00:16:57.000]  神只給我們什麼
[00:16:57.000 --> 00:16:58.000]  神要我們做的
[00:16:58.000 --> 00:17:00.000]  但是他知道那個所有的不夠
[00:17:00.000 --> 00:17:02.000]  他補足
[00:17:02.000 --> 00:17:05.000]  這叫做恩典
[00:17:05.000 --> 00:17:06.000]  如果你夠了
[00:17:06.000 --> 00:17:09.000]  幹嘛還上去補你
[00:17:09.000 --> 00:17:10.000]  那你就靠自己就好了
[00:17:10.000 --> 00:17:13.000]  幹嘛有恩典
[00:17:13.000 --> 00:17:14.000]  每一件事的恩典裡面
[00:17:14.000 --> 00:17:19.000]  是因為神說不夠我來補
[00:17:19.000 --> 00:17:22.000]  但是那條路走個進去走個進去
[00:17:22.000 --> 00:17:23.000]  這是這裡所說的
[00:17:23.000 --> 00:17:24.000]  這裡有一個場景
[00:17:24.000 --> 00:17:26.000]  在耶穌那時代有一個場景
[00:17:26.000 --> 00:17:27.000]  這個有一群人聽耶穌說的話
[00:17:27.000 --> 00:17:28.000]  他們說他們相信
[00:17:28.000 --> 00:17:29.000]  但是越聽耶穌的話
[00:17:29.000 --> 00:17:31.000]  他們後來就不相信
[00:17:31.000 --> 00:17:33.000]  所以要打死他
[00:17:33.000 --> 00:17:36.000]  其實這發生在教會裡頭
[00:17:36.000 --> 00:17:38.000]  不是說你真的不相信
[00:17:38.000 --> 00:17:40.000]  我們以後真的開始拒絕
[00:17:40.000 --> 00:17:43.000]  我們不要耶穌說的話
[00:17:43.000 --> 00:17:45.000]  我來做禮拜就可以了
[00:17:45.000 --> 00:17:46.000]  我來聚會就可以了
[00:17:46.000 --> 00:17:48.000]  幹嘛
[00:17:48.000 --> 00:17:50.000]  我就這兩個小時給你生活
[00:17:50.000 --> 00:17:52.000]  我自己來
[00:17:52.000 --> 00:17:53.000]  你幹嘛要提醒我
[00:17:53.000 --> 00:17:55.000]  我要去饒恕人
[00:17:55.000 --> 00:17:56.000]  你幹嘛要提醒我
[00:17:56.000 --> 00:17:58.000]  我要不說謊
