
[00:00:00.000 --> 00:00:03.400]  今天是聖誕節,又是主日
[00:08:24.400 --> 00:08:27.720]  明明第七年都可以有收入的
[00:08:27.720 --> 00:08:30.200]  你不去間中就沒得收入
[00:08:30.200 --> 00:08:31.400]  哪有這麼笨的
[00:08:31.400 --> 00:08:33.640]  爲什麼神叫我們做這樣的事
[00:08:33.640 --> 00:08:36.600]  所以以色列人都不喜歡這樣做
[00:08:36.600 --> 00:08:37.720]  無論是舊約
[00:08:37.720 --> 00:08:40.160]  無論是甚至現在都是
[00:08:40.160 --> 00:08:42.440]  我曾經見過有一個新聞
[00:08:42.440 --> 00:08:45.560]  說猶太人真的很有想象力
[00:08:45.560 --> 00:08:48.160]  他們見到安息年的律法
[00:08:48.160 --> 00:08:50.520]  是沒有說到外邦人的
[00:08:50.520 --> 00:08:52.160]  所以他們會怎麼做?
[00:08:52.160 --> 00:08:53.720]  六年間中之後
[00:08:53.720 --> 00:08:56.880]  第七年就將地賣給外邦人
[00:08:56.880 --> 00:08:59.960]  由外邦人來間中
[00:08:59.960 --> 00:09:03.320]  但是在書的條約當中寫得很清楚
[00:09:03.320 --> 00:09:04.840]  第七年之後
[00:09:04.840 --> 00:09:06.200]  你要物歸原主
[00:09:06.200 --> 00:09:08.280]  把地還給我
[00:09:08.280 --> 00:09:11.920]  當然他們會給一點點利益
[00:09:11.920 --> 00:09:14.880]  給外邦人來間中他的地
[00:09:14.880 --> 00:09:16.440]  但是大部分的收入
[00:09:16.440 --> 00:09:18.960]  都是猶太人自己拿回的
[00:09:18.960 --> 00:09:22.080]  所以七年仍然都有收入
[00:09:22.080 --> 00:09:24.200]  舊約也是一樣
[00:09:24.200 --> 00:09:28.080]  以色列人很多時候都沒有守安息年
[00:09:28.080 --> 00:09:31.360]  有四百九十年沒有守
[00:09:31.360 --> 00:09:36.280]  所以在處於歷代治下的三十六章二十一節
[00:09:36.280 --> 00:09:39.480]  神說我要驅逐你們去巴比倫
[00:09:39.480 --> 00:09:42.320]  以致地能夠得到安息
[00:09:42.320 --> 00:09:48.160]  這就應驗耶和華直着耶利米口所說的話
[00:09:48.160 --> 00:09:49.720]  地享受安息
[00:09:49.720 --> 00:09:53.640]  因爲土地荒涼便受安息
[00:09:53.640 --> 00:09:56.360]  直滿了七十年
[00:09:56.360 --> 00:09:57.120]  有沒有見到?
[00:09:57.120 --> 00:10:00.960]  爲什麼會是七十年驅逐他們去巴比倫?
[00:10:00.960 --> 00:10:04.640]  因爲他們四百九十年沒有守安息年
[00:10:04.640 --> 00:10:07.520]  每七年就是一個安息年
[00:10:07.520 --> 00:10:09.800]  四百九十年除七
[00:10:09.800 --> 00:10:14.000]  耶和華欠神多少個安息年?
[00:10:14.000 --> 00:10:15.200]  七十個
[00:10:15.200 --> 00:10:19.600]  所以神一次過將他們驅逐去巴比倫七十年
[00:10:19.600 --> 00:10:23.000]  拿回那七十年
[00:10:23.000 --> 00:10:26.040]  當神驅逐以色列人出加南地
[00:10:26.040 --> 00:10:33.560]  沒有人能夠耕種地荒涼便享受了七十個安息年
[00:10:33.560 --> 00:10:35.800]  有一件事很有趣
[00:10:35.800 --> 00:10:38.040]  在恕新約的時候
[00:10:38.040 --> 00:10:40.000]  彼得問耶穌基督
[00:10:40.000 --> 00:10:43.120]  我要赦免我的弟兄多少次?
[00:10:43.120 --> 00:10:46.360]  耶穌基督說七十七次
[00:10:46.360 --> 00:10:50.360]  神真的赦免了以色列人七十七次
[00:10:50.360 --> 00:10:53.640]  四百九十年都沒有跟他們算帳
[00:10:53.640 --> 00:10:57.840]  四百九十一年神將他們趕去巴比倫
[00:10:57.840 --> 00:11:03.280]  以至地能夠得到安息
[00:11:03.280 --> 00:11:04.680]  所以我們見到
[00:11:04.680 --> 00:11:07.920]  神是很着重安息年
[00:11:07.920 --> 00:11:10.160]  當以色列人不守安息年
[00:11:10.160 --> 00:11:13.720]  神將他們趕去巴比倫七十年
[00:11:13.720 --> 00:11:16.360]  如果神是這麼看重安息年
[00:11:16.360 --> 00:11:20.640]  你想想神會不會更加看重希年呢?
[00:11:20.640 --> 00:11:23.240]  我相信會更加看重希年
[00:11:23.240 --> 00:11:25.560]  希年又是什麼?
[00:11:25.560 --> 00:11:28.240]  在《屬於利美記》的二十五章八節
[00:11:28.240 --> 00:11:29.720]  告訴我們
[00:11:29.720 --> 00:11:34.640]  你要計算七個安息年就是七七年
[00:11:34.640 --> 00:11:37.840]  這便爲你成了七個安息年
[00:11:37.840 --> 00:11:40.840]  共四十九年
[00:11:40.840 --> 00:11:42.920]  你說什麼?
[00:11:42.920 --> 00:11:45.040]  這些經文不是那麼容易明白的
[00:11:45.040 --> 00:11:47.840]  但是神用了三個不同的方式
[00:11:47.840 --> 00:11:50.120]  四次告訴以色列人
[00:11:50.120 --> 00:11:52.440]  希年是什麼?
[00:11:52.440 --> 00:11:55.040]  安息年就是六年之後
[00:11:55.040 --> 00:11:57.080]  第七年是安息年
[00:11:57.080 --> 00:12:00.640]  希年是七個安息年之後
[00:12:00.640 --> 00:12:03.080]  就是一個希年
[00:12:03.080 --> 00:12:04.440]  七個安息年
[00:12:04.440 --> 00:12:06.880]  七七就是四十九
[00:12:06.880 --> 00:12:09.400]  第五十年就是希年
[00:12:09.400 --> 00:12:13.760]  所以經文三次說是七個安息年
[00:12:13.760 --> 00:12:15.960]  或者是七個七年
[00:12:15.960 --> 00:12:18.280]  或者是一共四十九年
[00:12:18.280 --> 00:12:21.080]  就到希年
[00:12:21.080 --> 00:12:23.720]  這個希年就是我們所說
[00:12:23.720 --> 00:12:27.080]  象徵萬物復興的時候
[00:12:27.080 --> 00:12:28.840]  就是一個希年
[00:12:28.840 --> 00:12:31.840]  這個就是我們今天的主題
[00:12:31.840 --> 00:12:33.560]  所以很清楚了
[00:12:33.560 --> 00:12:35.720]  每七年就是一個安息年
[00:12:35.720 --> 00:12:40.240]  每七個安息年就是一個希年
[00:12:40.240 --> 00:12:42.080]  有人會問
[00:12:42.080 --> 00:12:45.240]  希年會有什麼事情發生?
[00:12:45.240 --> 00:12:48.240]  在《利美記》的二十五章說得很清楚
[00:12:48.240 --> 00:12:51.200]  所有的俘虜得到自由
[00:12:51.200 --> 00:12:53.920]  奴隸得到釋放
[00:12:53.920 --> 00:12:57.000]  家庭成員會團聚
[00:12:57.000 --> 00:13:00.160]  債務全部赦免
[00:13:00.160 --> 00:13:04.720]  土地物歸原主
[00:13:04.720 --> 00:13:08.040]  如果你說物主已經不在世上
[00:13:08.040 --> 00:13:10.120]  給他的子女
[00:13:10.120 --> 00:13:11.640]  如果沒有子女
[00:13:11.640 --> 00:13:13.680]  給至親的親屬
[00:13:13.680 --> 00:13:16.240]  記不記得《路德記》?
[00:13:16.240 --> 00:13:18.520]  娜娥米的丈夫就是因爲
[00:13:18.520 --> 00:13:21.600]  由饑荒去了摩亞
[00:13:21.600 --> 00:13:23.360]  結果他死在異鄉
[00:13:23.360 --> 00:13:24.520]  死在摩亞
[00:13:24.520 --> 00:13:27.280]  兩個兒子都與他一起死亡
[00:13:27.280 --> 00:13:30.560]  娜娥米的寡婦帶着路德
[00:13:30.560 --> 00:13:31.560]  這個媳婦
[00:13:31.560 --> 00:13:33.320]  就回到以色列
[00:13:33.320 --> 00:13:35.520]  回到伯利恆
[00:13:35.520 --> 00:13:37.480]  接着由誰來負責?
[00:13:37.480 --> 00:13:40.280]  波阿斯就是至親的親屬
[00:13:40.280 --> 00:13:42.720]  來幫娜娥米的丈夫
[00:13:42.720 --> 00:13:46.880]  屬於他應有的地土
[00:13:46.880 --> 00:13:50.480]  這個有地分的系統
[00:13:50.480 --> 00:13:52.520]  是由什麼時候開始的?
[00:13:52.520 --> 00:13:53.840]  是由約書亞
[00:13:53.840 --> 00:13:56.240]  記不記得我講約書亞記?
[00:13:56.240 --> 00:13:59.120]  當他打勝了迦南人
[00:13:59.120 --> 00:14:00.920]  拿了迦南地之後
[00:14:00.920 --> 00:14:03.640]  就將地分給十二支派
[00:14:03.640 --> 00:14:07.200]  再由十二支派分給各個宗族
[00:14:07.200 --> 00:14:10.240]  再由宗族分給每一個家室
[00:14:10.240 --> 00:14:14.920]  所以每個家庭都有分地
[00:14:14.920 --> 00:14:17.000]  而如果你是很窮
[00:14:17.000 --> 00:14:18.640]  你沒辦法維生
[00:14:18.640 --> 00:14:21.120]  你可以將地賣掉
[00:14:21.120 --> 00:14:22.360]  但是五十年後
[00:14:22.360 --> 00:14:23.880]  這個地一定要回到你身邊
[00:14:23.880 --> 00:14:25.680]  一定要物歸原主
[00:14:25.680 --> 00:14:27.800]  這個就是希年
[00:14:27.800 --> 00:14:29.200]  所以你去到以色列
[00:14:29.200 --> 00:14:30.560]  你去買一塊地
[00:14:30.560 --> 00:14:33.400]  你最多擁有這塊地五十年
[00:14:33.400 --> 00:14:35.000]  你就要物歸原主
[00:14:35.000 --> 00:14:39.200]  給回原來的地主
[00:14:39.200 --> 00:14:41.960]  在《文素記》我和大家也講過
[00:14:41.960 --> 00:14:44.520]  有一個很有趣的案例
[00:14:44.520 --> 00:14:46.760]  就是在馬拿西族
[00:14:46.760 --> 00:14:50.280]  有一個人叫做西羅非哈
[00:14:50.280 --> 00:14:53.320]  他有五個女兒沒有兒子
[00:14:53.320 --> 00:14:55.080]  因爲他沒有兒子
[00:14:55.080 --> 00:14:58.960]  所以族人就說要將西羅非哈的名字
[00:14:58.960 --> 00:15:01.280]  在族譜中拿走了
[00:15:01.280 --> 00:15:03.760]  你都沒有兒子承繼你的產業
[00:15:03.760 --> 00:15:05.320]  放個名字在那裏做什麼?
[00:15:05.320 --> 00:15:06.880]  拿走你的名字
[00:15:06.880 --> 00:15:09.600]  這五個女兒就去找摩西
[00:15:09.600 --> 00:15:11.640]  當時還沒入加南地
[00:15:11.640 --> 00:15:12.760]  他們就去找摩西
[00:15:12.760 --> 00:15:14.760]  他說這樣不公平
[00:15:14.760 --> 00:15:17.600]  女子都應該承受產業
[00:15:17.600 --> 00:15:20.280]  爲什麼只有男人可以承受產業?
[00:15:20.280 --> 00:15:22.400]  就將這件案件拿去摩西
[00:15:22.400 --> 00:15:24.200]  摩西是很有智慧
[00:15:24.200 --> 00:15:27.640]  立刻呈現在耶和華的面前
[00:15:27.640 --> 00:15:30.800]  這就成爲了一個案例
[00:15:30.800 --> 00:15:32.400]  案例是什麼?
[00:15:32.400 --> 00:15:35.920]  不單止是西羅非哈五個女兒的事
[00:15:35.920 --> 00:15:37.960]  要這樣來處理
[00:15:37.960 --> 00:15:40.360]  以後所有的事情
[00:15:40.360 --> 00:15:41.800]  如有雷同
[00:15:41.800 --> 00:15:44.720]  都要照着西羅非哈五個女兒
[00:15:44.720 --> 00:15:48.040]  這樣的判斷來判決
[00:15:48.040 --> 00:15:49.880]  如何判決?
[00:15:49.880 --> 00:15:52.960]  在《文數記》的二十七章八節
[00:15:52.960 --> 00:15:55.120]  要小語以色列人說
[00:15:55.120 --> 00:15:57.160]  人若死了沒有兒子
[00:15:57.160 --> 00:16:00.600]  就要把他的產業歸給他的女兒
[00:16:00.600 --> 00:16:03.800]  若沒有女兒就給這個人的弟兄
[00:16:03.800 --> 00:16:06.240]  沒有弟兄就給他的叔伯
[00:16:06.240 --> 00:16:09.240]  沒有叔伯就給自親的親屬
[00:16:09.240 --> 00:16:12.520]  這就是拿額米那件事
[00:16:12.520 --> 00:16:15.600]  就是由波阿斯替她的丈夫
[00:16:15.600 --> 00:16:17.880]  贖回應有的地
[00:16:17.880 --> 00:16:19.760]  有節的經文說
[00:16:19.760 --> 00:16:23.760]  這要作以色列人的律例典章
[00:16:23.760 --> 00:16:26.680]  是照耶和華吩咐摩西的
[00:16:26.680 --> 00:16:27.920]  很重要
[00:16:27.920 --> 00:16:32.480]  以後任何人沒有兒子有女兒
[00:16:32.480 --> 00:16:35.160]  女兒可以承受產業
[00:16:35.160 --> 00:16:38.360]  《文數記》的二十七章八節
[00:16:38.360 --> 00:16:42.080]  但是另外有一件事我們要注意
[00:16:42.080 --> 00:16:45.760]  如果這個女子承受了產業
[00:16:45.760 --> 00:16:49.600]  她又嫁了第二個支派的男孩
[00:16:49.600 --> 00:16:53.200]  那這個地不就流失去了第二個支派?
[00:16:53.200 --> 00:16:55.400]  不妥吧?
[00:16:55.400 --> 00:16:58.880]  這樣慢慢可能一個支派就沒有地了
[00:16:58.880 --> 00:17:00.640]  所以又有另外一條的律法
[00:17:00.640 --> 00:17:03.200]  《文數記》的三十六章八節
[00:17:03.200 --> 00:17:06.920]  凡在以色列支派中得了產業的女子
[00:17:06.920 --> 00:17:09.720]  必作同宗支派的妻
[00:17:09.720 --> 00:17:15.360]  好叫以色列人各自承受祖宗的產業
[00:17:15.360 --> 00:17:16.560]  你是女子
[00:17:16.560 --> 00:17:18.760]  你可以有承繼權
[00:17:18.760 --> 00:17:22.800]  但是你一定要嫁給自己的支派的人
[00:17:22.800 --> 00:17:28.560]  好叫每個支派都會繼續承受神給他們的產業
[00:17:28.560 --> 00:17:31.960]  你說牧師一頭牧水
[00:17:31.960 --> 00:17:35.080]  聖誕節你真的講這樣的東西幹什麼?
[00:17:35.080 --> 00:17:39.000]  聖誕節肯定是要講耶穌基督的家譜
[00:17:39.000 --> 00:17:41.680]  耶穌基督的誕生
[00:17:41.680 --> 00:17:43.480]  在這四福音裏面
[00:17:43.480 --> 00:17:47.040]  一共耶穌基督有多少個家譜?
[00:17:47.040 --> 00:17:49.320]  這個問題不是那麼容易回答的
[00:17:49.320 --> 00:17:51.520]  很多人就會說兩個
[00:17:51.520 --> 00:17:54.640]  《馬太》一章和《路加》三章
[00:17:54.640 --> 00:17:58.120]  這兩個是地上耶穌基督的家譜
[00:17:58.120 --> 00:18:00.440]  天上的家譜
[00:18:00.440 --> 00:18:03.280]  約翰福音第一章
[00:18:03.280 --> 00:18:04.800]  太初有道
[00:18:04.800 --> 00:18:06.520]  道與神同在
[00:18:06.520 --> 00:18:08.400]  道就致神
[00:18:08.400 --> 00:18:12.000]  這個就是耶穌基督的天上的家譜
[00:18:12.000 --> 00:18:14.360]  地上的家譜有兩個
[00:18:14.360 --> 00:18:17.520]  我先和大家講講《馬太》福音第一章
[00:18:17.520 --> 00:18:19.240]  耶穌基督的家譜
[00:18:19.240 --> 00:18:23.720]  馬太說耶穌基督是阿伯拉罕的後人
[00:18:23.720 --> 00:18:25.560]  然後傳到大衛
[00:18:25.560 --> 00:18:28.160]  我跳了好幾代
[00:18:28.160 --> 00:18:29.920]  我只講一些重要的人物
[00:18:29.920 --> 00:18:32.040]  不重要的我不講
[00:18:32.040 --> 00:18:34.040]  大衛爲什麼那麼重要?
[00:18:34.040 --> 00:18:37.000]  耶穌基督是大衛的後人
[00:18:37.000 --> 00:18:38.280]  他是尼塞亞
[00:18:38.280 --> 00:18:40.640]  他將會坐在大衛的皇位上
[00:18:40.640 --> 00:18:42.920]  這是很重要的
[00:18:42.920 --> 00:18:46.840]  大衛傳到所羅門人所共知的
[00:18:46.840 --> 00:18:49.520]  這條是黃的血脈
[00:18:49.520 --> 00:18:52.920]  再由所羅門傳給很多的皇帝
[00:18:52.920 --> 00:18:57.320]  大件事去到一個王叫做耶哥尼亞
[00:18:57.320 --> 00:18:59.480]  這個人非常之的邪惡
[00:18:59.480 --> 00:19:01.240]  爲神所不起悅
[00:19:01.240 --> 00:19:03.120]  神就詛咒他
[00:19:03.120 --> 00:19:07.640]  在《數耶利米書》的二十二章三十節
[00:19:07.640 --> 00:19:09.760]  耶和華如此說
[00:19:09.760 --> 00:19:12.600]  「要寫明這人算爲無子
[00:19:12.600 --> 00:19:14.960]  是平身不得亨通的
[00:19:14.960 --> 00:19:17.800]  因爲他的後裔中再無一人
[00:19:17.800 --> 00:19:24.040]  不亨通能坐在大衛的寶座上自理由大」
[00:19:24.040 --> 00:19:25.600]  大件事
[00:19:25.600 --> 00:19:27.280]  這個人就算有兒子
[00:19:27.280 --> 00:19:29.560]  神說我當他沒有兒子
[00:19:29.560 --> 00:19:33.680]  他的後裔沒有人能夠坐在大衛的皇位上
[00:19:33.680 --> 00:19:35.720]  哇!撒旦聽見這句話
[00:19:35.720 --> 00:19:37.440]  開心得不得了
[00:19:37.440 --> 00:19:39.480]  神啊!神啊!
[00:19:39.480 --> 00:19:42.720]  你真是作繭自斃
