
[00:00:00.000 --> 00:00:03.700]  等你們平安,我們開始之前我們一切的祈禱
[00:03:26.400 --> 00:03:28.400]  在那段時間
[00:03:28.400 --> 00:03:30.400]  我經歷到
[00:03:30.400 --> 00:03:33.400]  我很清楚那時候我是順了主
[00:03:33.400 --> 00:03:36.400]  這個基督徒老師不是我的班主任
[00:03:36.400 --> 00:03:39.400]  他經常在操場小息
[00:03:39.400 --> 00:03:42.400]  經常問我怎樣
[00:03:42.400 --> 00:03:43.400]  很關心我
[00:03:43.400 --> 00:03:46.400]  我記得有一次我在學校跌倒
[00:03:46.400 --> 00:03:47.400]  不知道什麼情況
[00:03:47.400 --> 00:03:49.400]  我忘記了這麼多年
[00:03:49.400 --> 00:03:51.400]  跌倒時他很緊張
[00:03:51.400 --> 00:03:52.400]  馬上找學校校工
[00:03:52.400 --> 00:03:54.400]  幫我負責傷口
[00:03:54.400 --> 00:03:58.400]  甚至帶我去看醫生
[00:03:58.400 --> 00:04:02.400]  所以我經歷到這個老師很好
[00:04:02.400 --> 00:04:04.400]  很關心我的小朋友
[00:04:04.400 --> 00:04:07.400]  當時也給我感覺很溫暖
[00:04:07.400 --> 00:04:10.400]  從那時開始我順了主
[00:04:10.400 --> 00:04:12.400]  到讀中學時
[00:04:12.400 --> 00:04:16.400]  告訴我學校已經不再有這些班
[00:04:16.400 --> 00:04:18.400]  兒童班
[00:04:18.400 --> 00:04:19.400]  要去大學
[00:04:19.400 --> 00:04:20.400]  像我們教會
[00:04:20.400 --> 00:04:22.400]  要上去青少年
[00:04:22.400 --> 00:04:25.400]  他介紹了我附近的教會
[00:04:25.400 --> 00:04:28.400]  到我讀中學後
[00:04:28.400 --> 00:04:31.400]  有一年有一個新老師來了
[00:04:31.400 --> 00:04:33.400]  開了一個基督徒團契
[00:04:33.400 --> 00:04:37.400]  這個導師很有愛心
[00:04:37.400 --> 00:04:41.400]  很關心我的學生
[00:04:41.400 --> 00:04:43.400]  他對我很好
[00:04:43.400 --> 00:04:46.400]  每星期在團契帶茶經
[00:04:46.400 --> 00:04:51.400]  時時關心我的需要
[00:04:51.400 --> 00:04:54.400]  沒想過在那段日子
[00:04:54.400 --> 00:05:00.400]  神讓我更藉著這些導師的幫助
[00:05:00.400 --> 00:05:03.400]  開始在教會侍奉
[00:05:03.400 --> 00:05:05.400]  到我讀大學時
[00:05:05.400 --> 00:05:07.400]  去了台灣
[00:05:07.400 --> 00:05:09.400]  這個老師很好
[00:05:09.400 --> 00:05:11.400]  經常寄東西給我
[00:05:11.400 --> 00:05:14.400]  那個年代要拿補製丸
[00:05:14.400 --> 00:05:16.400]  我沒有帶補製丸
[00:05:16.400 --> 00:05:18.400]  於是他又寄來
[00:05:18.400 --> 00:05:19.400]  我有什麼需要
[00:05:19.400 --> 00:05:20.400]  他又寄來
[00:05:20.400 --> 00:05:22.400]  真的是一個很好的導師
[00:05:22.400 --> 00:05:24.400]  和很照顧
[00:05:24.400 --> 00:05:30.400]  到我讀大學時已經很清楚
[00:05:30.400 --> 00:05:33.400]  上帝要我侍奉他
[00:05:33.400 --> 00:05:36.400]  在台灣教會裡
[00:05:36.400 --> 00:05:39.400]  也認識了一個導師
[00:05:39.400 --> 00:05:41.400]  是韓國華僑
[00:05:41.400 --> 00:05:43.400]  他是華僑
[00:05:43.400 --> 00:05:45.400]  是山東人
[00:05:45.400 --> 00:05:48.400]  對我們團友很好
[00:05:48.400 --> 00:05:49.400]  很關心我們
[00:05:49.400 --> 00:05:51.400]  每次過節
[00:05:51.400 --> 00:05:54.400]  經常招待我們吃飯
[00:05:54.400 --> 00:05:56.400]  和我們一起訓練
[00:05:56.400 --> 00:05:58.400]  一起讀經
[00:05:58.400 --> 00:06:03.400]  他知道我要去讀神學時
[00:06:03.400 --> 00:06:05.400]  我們要考試
[00:06:05.400 --> 00:06:07.400]  好像在澳洲不用考試
[00:06:07.400 --> 00:06:08.400]  我忘記了
[00:06:08.400 --> 00:06:11.400]  我們要考筆試
[00:06:11.400 --> 00:06:14.400]  他特意放了我去他的屋
[00:06:14.400 --> 00:06:16.400]  讓我在他家裡住
[00:06:16.400 --> 00:06:18.400]  我很記得在那十天裡
[00:06:18.400 --> 00:06:21.400]  我由早到晚在那裡讀經
[00:06:21.400 --> 00:06:23.400]  預備祈禱
[00:06:23.400 --> 00:06:26.400]  和預備考試
[00:06:26.400 --> 00:06:28.400]  他還煮飯給我
[00:06:28.400 --> 00:06:33.400]  我記得到我要入神學院時
[00:06:33.400 --> 00:06:36.400]  那個韓國導師回到韓國
[00:06:36.400 --> 00:06:40.400]  還特意買了一條裙子給我
[00:06:40.400 --> 00:06:43.400]  讓我預備畢業禮
[00:06:43.400 --> 00:06:49.400]  我很感受到愛和照顧的經歷
[00:06:49.400 --> 00:06:52.400]  來到澳洲
[00:06:52.400 --> 00:06:54.400]  神讓我在侍奉館裡
[00:06:54.400 --> 00:07:01.400]  我們有幾位長輩教睦
[00:07:01.400 --> 00:07:03.400]  雖然我們不是經常見面
[00:07:03.400 --> 00:07:08.400]  但大家也有交通和分享
[00:07:08.400 --> 00:07:10.400]  在這段時間裡
[00:07:10.400 --> 00:07:12.400]  我看到神真的很愛我
[00:07:12.400 --> 00:07:16.400]  雖然我出生在很破碎的家庭裡
[00:07:16.400 --> 00:07:19.400]  但神藉著這些屬靈的父母
[00:07:19.400 --> 00:07:23.400]  讓我生命裡有更多的成長
[00:07:23.400 --> 00:07:26.400]  有很多自己不知道的事
[00:07:26.400 --> 00:07:29.400]  大家一起提醒和鼓勵
[00:07:29.400 --> 00:07:33.400]  有人提到
[00:07:33.400 --> 00:07:35.400]  今天在教會裡
[00:07:35.400 --> 00:07:38.400]  好像有很多屬靈的孤兒
[00:07:38.400 --> 00:07:40.400]  很多信了主
[00:07:40.400 --> 00:07:43.400]  之後就沒有跟進
[00:07:43.400 --> 00:07:46.400]  如果那些孤兒可以成長
[00:07:46.400 --> 00:07:49.400]  就可以繼續成長
[00:07:49.400 --> 00:07:53.400]  但如果有些因為信心軟弱
[00:07:53.400 --> 00:07:55.400]  就離開了教會
[00:07:55.400 --> 00:08:00.400]  所以看到屬靈的父母的角色很重要
[00:08:00.400 --> 00:08:03.400]  教會需要去做一個連接
[00:08:03.400 --> 00:08:05.400]  藉著今天的經文
[00:08:05.400 --> 00:08:11.400]  我們看到保羅提醒哥倫多教會
[00:08:11.400 --> 00:08:15.400]  或者我再讀一次今天的經文
[00:08:15.400 --> 00:08:17.400]  如果你想跟我一起讀
[00:08:17.400 --> 00:08:19.400]  你可以在心裡一起讀
[00:08:19.400 --> 00:08:20.400]  我寫著
[00:08:20.400 --> 00:08:22.400]  「不是叫你們羞愧
[00:08:22.400 --> 00:08:24.400]  乃是警戒你們
[00:08:24.400 --> 00:08:27.400]  好像我所親愛的兒女一樣
[00:08:27.400 --> 00:08:29.400]  你們學基督的
[00:08:29.400 --> 00:08:32.400]  師父需有基督的教導
[00:08:32.400 --> 00:08:35.400]  你們學基督的師父需有一萬
[00:08:35.400 --> 00:08:37.400]  為父的卻是不多
[00:08:37.400 --> 00:08:39.400]  因我在基督耶穌裡
[00:08:39.400 --> 00:08:41.400]  用福音伸了你們
[00:08:41.400 --> 00:08:44.400]  所以我求你們效法我
[00:08:44.400 --> 00:08:46.400]  因此我以打發提摩泰
[00:08:46.400 --> 00:08:47.400]  到你們那裡去
[00:08:47.400 --> 00:08:49.400]  他在主裡面
[00:08:49.400 --> 00:08:51.400]  是我所親愛
[00:08:51.400 --> 00:08:52.400]  有忠心的兒子
[00:08:52.400 --> 00:08:54.400]  他必提醒你們
[00:08:54.400 --> 00:08:57.400]  紀念我在基督裡怎樣行事
[00:08:57.400 --> 00:09:00.400]  在各處各教會中怎樣教導人」
[00:09:00.400 --> 00:09:03.400]  今天保羅在這段經文
[00:09:03.400 --> 00:09:05.400]  是想表達
[00:09:05.400 --> 00:09:07.400]  我們大家很明白看到
[00:09:07.400 --> 00:09:09.400]  他不是來責罵他們
[00:09:09.400 --> 00:09:11.400]  而是當時大家都知道
[00:09:11.400 --> 00:09:13.400]  哥倫多有很多的問題
[00:09:13.400 --> 00:09:15.400]  教會裡面出現很多的紛爭
[00:09:15.400 --> 00:09:18.400]  結黨 淫亂 很多的事情
[00:09:18.400 --> 00:09:22.400]  但保羅純粹是用勸戒的心
[00:09:22.400 --> 00:09:25.400]  而用他自己的見證
[00:09:25.400 --> 00:09:32.400]  他用自己的生命來活出他的見證
[00:09:32.400 --> 00:09:35.400]  他不只是來督責或教訓
[00:09:35.400 --> 00:09:39.400]  他用自己的行為作為一個榜樣
[00:09:39.400 --> 00:09:43.400]  所以你看到他更加明確
[00:09:43.400 --> 00:09:46.400]  特別是十五節
[00:09:46.400 --> 00:09:47.400]  「你們學基督
[00:09:47.400 --> 00:09:49.400]  師父需有一萬
[00:09:49.400 --> 00:09:51.400]  為父的卻是不多」
[00:09:51.400 --> 00:09:58.400]  當時師父是在羅馬人的社會制度
[00:09:58.400 --> 00:10:02.400]  陪伴 照料這些兒童
[00:10:02.400 --> 00:10:05.400]  做兒童的老師
[00:10:05.400 --> 00:10:09.400]  但不是讓他們在生命裡經歷
[00:10:09.400 --> 00:10:11.400]  「為父的卻是不多」
[00:10:11.400 --> 00:10:15.400]  是指保羅讓他顯出
[00:10:15.400 --> 00:10:17.400]  他就像一個父親一樣
[00:10:17.400 --> 00:10:21.400]  只用為父的心來讓這些信徒
[00:10:21.400 --> 00:10:24.400]  因為他用福音生了他們
[00:10:24.400 --> 00:10:28.400]  有人就去做一個定義
[00:10:28.400 --> 00:10:30.400]  什麼叫做屬靈父母呢?
[00:10:30.400 --> 00:10:34.400]  屬靈父母就是父母萬話名
[00:10:34.400 --> 00:10:38.400]  他會照顧這些孩子
[00:10:38.400 --> 00:10:41.400]  讓這些孩子能夠剛健成長
[00:10:41.400 --> 00:10:44.400]  而這個父親也成為一個典範
[00:10:44.400 --> 00:10:47.400]  給他們的模仿
[00:10:47.400 --> 00:10:51.400]  做一個教導和訓練的工作
[00:10:51.400 --> 00:10:54.400]  保羅在這裡去勸勉他們
[00:10:54.400 --> 00:11:00.400]  是一個以為父的心來提醒他們
[00:11:00.400 --> 00:11:05.400]  甚至去安慰他們 鼓勵他們
[00:11:05.400 --> 00:11:09.400]  今天有人曾經做了一個比喻
[00:11:09.400 --> 00:11:11.400]  不知道你們有沒有聽過
[00:11:11.400 --> 00:11:14.400]  有一個牧師講完道之後
[00:11:14.400 --> 00:11:17.400]  在路途中又遇到另一個教母
[00:11:17.400 --> 00:11:18.400]  就告訴他
[00:11:18.400 --> 00:11:22.400]  我今天在主日講完道
[00:11:22.400 --> 00:11:24.400]  餵了奶了
[00:11:24.400 --> 00:11:26.400]  不過我要將那些嬰孩
[00:11:26.400 --> 00:11:30.400]  撥開他的鬍鬚才餵得到
[00:11:30.400 --> 00:11:32.400]  不知道大家聽不聽得明白
[00:11:32.400 --> 00:11:34.400]  他是一個比喻
[00:11:34.400 --> 00:11:35.400]  意思就是說
[00:11:35.400 --> 00:11:37.400]  有很多信徒信了主
[00:11:37.400 --> 00:11:41.400]  好像剛才那個圖表是一個屬靈嬰孩
[00:11:41.400 --> 00:11:43.400]  不過他沒有成長
[00:11:43.400 --> 00:11:44.400]  他沒有成長
[00:11:44.400 --> 00:11:46.400]  但可能他回到教會很多年
[00:11:46.400 --> 00:11:50.400]  他的屬靈生命一直停留在一個階段
[00:11:50.400 --> 00:11:54.400]  但他的外形好像很多年
[00:11:54.400 --> 00:11:57.400]  已經長了鬍鬚很老
[00:11:57.400 --> 00:11:59.400]  但他仍然需要餵奶
[00:11:59.400 --> 00:12:02.400]  所以那個牧師就說
[00:12:02.400 --> 00:12:03.400]  我要餵奶
[00:12:03.400 --> 00:12:05.400]  不過我要將他的鬍鬚撥開
[00:12:05.400 --> 00:12:08.400]  這是一個比喻
[00:12:08.400 --> 00:12:09.400]  讓我們看到
[00:12:09.400 --> 00:12:12.400]  原來在主日裏
[00:12:12.400 --> 00:12:15.400]  需要更加成長
[00:12:15.400 --> 00:12:20.400]  所以從保羅的書信裏
[00:12:20.400 --> 00:12:24.400]  我們看到保羅為父的心很重
[00:12:24.400 --> 00:12:28.400]  他對這些信徒的愛顯露無遺
[00:12:28.400 --> 00:12:32.400]  在《迦拉太書》四章十九節
[00:12:32.400 --> 00:12:35.400]  「小子,我為你們再受生產之苦
[00:12:35.400 --> 00:12:39.400]  直等到基督成形在你們心裏」
[00:12:39.400 --> 00:12:43.400]  我們知道迦拉太人原本是保羅傳福音時
[00:12:43.400 --> 00:12:45.400]  他們信之而得救
[00:12:45.400 --> 00:12:48.400]  是保羅利用福音生他們
[00:12:48.400 --> 00:12:50.400]  他們有新的生命
[00:12:50.400 --> 00:12:53.400]  他們能夠成為神的兒女
[00:12:53.400 --> 00:12:54.400]  但後來保羅發現
[00:12:54.400 --> 00:12:57.400]  察覺到他們信仰出了問題
[00:12:57.400 --> 00:13:00.400]  受異端迷惑
[00:13:00.400 --> 00:13:02.400]  離開正道
[00:13:02.400 --> 00:13:05.400]  隨從別的福音
[00:13:05.400 --> 00:13:08.400]  仍然靠肉體來承傳律法
[00:13:08.400 --> 00:13:11.400]  清兒實在覺得他們無知
[00:13:11.400 --> 00:13:15.400]  知道在屬靈的靈性上有危機
[00:13:15.400 --> 00:13:17.400]  以致再引一次
[00:13:17.400 --> 00:13:19.400]  當日傳福音給他們
[00:13:19.400 --> 00:13:21.400]  要受生產之苦
[00:13:21.400 --> 00:13:24.400]  保羅叫他們再重新接受福音
[00:13:24.400 --> 00:13:25.400]  讓他們確信
[00:13:25.400 --> 00:13:29.400]  基督與他們保持屬靈一致
[00:13:29.400 --> 00:13:31.400]  我們有否像他們一樣
[00:13:31.400 --> 00:13:34.400]  很多時忘記了主的恩典
[00:13:34.400 --> 00:13:38.400]  我們可能會忘記了
[00:13:38.400 --> 00:13:41.400]  主當日如何拯救我們
[00:13:41.400 --> 00:13:44.400]  我們看到屬靈的父母
[00:13:44.400 --> 00:13:47.400]  職責就是要讓兒女
[00:13:47.400 --> 00:13:52.400]  能夠突破性幫助父子
[00:13:52.400 --> 00:13:55.400]  在鐵撒羅尼加前書
[00:13:55.400 --> 00:13:58.400]  二章二至七節
[00:13:58.400 --> 00:14:01.400]  這是另一段經文
[00:14:01.400 --> 00:14:04.400]  我們從前在菲臘比受害受辱
[00:14:04.400 --> 00:14:06.400]  這是你們之道
[00:14:06.400 --> 00:14:09.400]  然而還是靠我們的神放開膽量
[00:14:09.400 --> 00:14:12.400]  在大真戰中把神的方傳給你們
[00:14:12.400 --> 00:14:15.400]  我們的血緣不是出於錯誤
[00:14:15.400 --> 00:14:16.400]  不是出於污穢
[00:14:16.400 --> 00:14:18.400]  也不是用詭詐
[00:14:18.400 --> 00:14:20.400]  但神既然厭重了我們
[00:14:20.400 --> 00:14:23.400]  我們將福音來託付我們
[00:14:23.400 --> 00:14:24.400]  我們就照樣說
[00:14:24.400 --> 00:14:26.400]  不是要討人歡喜
[00:14:26.400 --> 00:14:30.400]  乃是要討那察染我們的神歡喜
[00:14:30.400 --> 00:14:32.400]  因為我們從來沒有用過
[00:14:32.400 --> 00:14:33.400]  輕微的話
[00:14:33.400 --> 00:14:35.400]  這是你們知道的
[00:14:35.400 --> 00:14:37.400]  也沒有藏著貪心
[00:14:37.400 --> 00:14:39.400]  這是神可以作見證的
[00:14:39.400 --> 00:14:41.400]  我們作基督徒的仕途
[00:14:41.400 --> 00:14:42.400]  雖然可以叫人尊重
[00:14:42.400 --> 00:14:46.400]  卻沒有向你們或別人求榮耀
[00:14:46.400 --> 00:14:48.400]  只是在你們中間
[00:14:48.400 --> 00:14:49.400]  全心溫柔
[00:14:49.400 --> 00:14:53.400]  如同母乳養自己的孩子
[00:14:53.400 --> 00:14:55.400]  我們看到這段經文
[00:14:55.400 --> 00:15:01.400]  很明顯保羅流露愛的表達
[00:15:01.400 --> 00:15:05.400]  好像父子之間問候他們
[00:15:05.400 --> 00:15:06.400]  提醒他們
[00:15:06.400 --> 00:15:09.400]  更加讓他們知道
[00:15:09.400 --> 00:15:12.400]  他是來關心他們的信徒
[00:15:12.400 --> 00:15:16.400]  來父愛表達
[00:15:16.400 --> 00:15:18.400]  所以有人提到
[00:15:18.400 --> 00:15:20.400]  淑玲的父母是什麼呢?
[00:15:20.400 --> 00:15:22.400]  雖然剛才提到
[00:15:22.400 --> 00:15:23.400]  是一個訓練
[00:15:23.400 --> 00:15:24.400]  一個紀律
[00:15:24.400 --> 00:15:25.400]  一個供應者
[00:15:25.400 --> 00:15:27.400]  淑玲的供應者
[00:15:27.400 --> 00:15:29.400]  和一個生殖者
[00:15:29.400 --> 00:15:36.400]  他要將福音來生果子
[00:15:36.400 --> 00:15:38.400]  所以有人說
[00:15:38.400 --> 00:15:40.400]  做一個淑玲的父母
[00:15:40.400 --> 00:15:43.400]  有兩種形態的兒子
[00:15:43.400 --> 00:15:45.400]  第一個是你自己生
[00:15:45.400 --> 00:15:46.400]  用福音像保羅一樣
[00:15:46.400 --> 00:15:49.400]  帶他去信主
[00:15:49.400 --> 00:15:51.400]  另外一種是養子
[00:15:51.400 --> 00:15:53.400]  就像提摩泰
[00:15:53.400 --> 00:15:56.400]  大家知道提摩泰的家人
[00:15:56.400 --> 00:15:58.400]  他的媽媽
[00:15:58.400 --> 00:16:00.400]  都已經信主
[00:16:00.400 --> 00:16:01.400]  他的祖母
[00:16:01.400 --> 00:16:04.400]  而保羅仍然帶著他
[00:16:04.400 --> 00:16:07.400]  在這段經文裡
[00:16:07.400 --> 00:16:08.400]  我們看到
[00:16:08.400 --> 00:16:09.400]  可能在教會裡
[00:16:09.400 --> 00:16:10.400]  我們都會有這些情況
[00:16:10.400 --> 00:16:11.400]  你有沒有想過
[00:16:11.400 --> 00:16:14.400]  誰是你的淑玲父母呢?
[00:16:14.400 --> 00:16:17.400]  你有沒有想過
[00:16:17.400 --> 00:16:19.400]  誰是提摩泰呢?
[00:16:19.400 --> 00:16:21.400]  是你帶著的呢?
[00:16:21.400 --> 00:16:23.400]  我們藉著聖經裡
[00:16:23.400 --> 00:16:24.400]  我們都看到
[00:16:24.400 --> 00:16:25.400]  這些先賢
[00:16:25.400 --> 00:16:30.400]  他們都有很多典範
[00:16:30.400 --> 00:16:31.400]  好像以利亞
[00:16:31.400 --> 00:16:32.400]  帶以利沙
[00:16:32.400 --> 00:16:34.400]  傳給以利沙
[00:16:34.400 --> 00:16:35.400]  撒姆爾
[00:16:35.400 --> 00:16:37.400]  傳給大衛
[00:16:37.400 --> 00:16:38.400]  巴拿巴
[00:16:38.400 --> 00:16:39.400]  傳給保羅
[00:16:39.400 --> 00:16:42.400]  保羅亦都傳給提摩泰
[00:16:42.400 --> 00:16:45.400]  我們從《出埃及記》裡
[00:16:45.400 --> 00:16:46.400]  第十七章
[00:16:46.400 --> 00:16:48.400]  九到第十節
[00:16:48.400 --> 00:16:49.400]  我們看到當日
[00:16:49.400 --> 00:16:52.400]  在阿瑪利人的征戰中
[00:16:52.400 --> 00:16:54.400]  我們看看摩西和約書亞
[00:16:54.400 --> 00:16:58.400]  是怎樣來承傳這個果效
[00:16:58.400 --> 00:17:00.400]  摩西對約書亞說
[00:17:00.400 --> 00:17:02.400]  你為我們選出人來
[00:17:02.400 --> 00:17:04.400]  出去和阿瑪利人征戰
[00:17:04.400 --> 00:17:07.400]  明天我手裡要拿著神的像
[00:17:07.400 --> 00:17:09.400]  站在山頂上
[00:17:09.400 --> 00:17:12.400]  於是約書亞就照著摩西對他所說的話
[00:17:12.400 --> 00:17:14.400]  和阿瑪利人征戰
[00:17:14.400 --> 00:17:18.400]  摩西、亞倫與胡爾都上了山
[00:17:18.400 --> 00:17:21.400]  這是一個大家很熟悉的經文
[00:17:21.400 --> 00:17:25.400]  當日摩西上山舉手禱告
[00:17:25.400 --> 00:17:28.400]  但舉得太久就發酸
[00:17:28.400 --> 00:17:30.400]  當他的手碎下
[00:17:30.400 --> 00:17:34.400]  約書亞就打輸了
[00:17:34.400 --> 00:17:36.400]  但當摩西再舉起
[00:17:36.400 --> 00:17:37.400]  他就打贏了
[00:17:37.400 --> 00:17:40.400]  所以神就差阿倫和胡爾
[00:17:40.400 --> 00:17:45.400]  左右一齊撐著摩西的兩隻手
[00:17:45.400 --> 00:17:50.400]  以致讓約書亞可以全然打勝仗
[00:17:50.400 --> 00:17:52.400]  在這件事裡我們看到
[00:17:52.400 --> 00:17:57.400]  這是大家一起的一個對攻
[00:17:57.400 --> 00:17:59.400]  當約書亞作戰的時候
[00:17:59.400 --> 00:18:01.400]  不是自己靠著這個作戰
[00:18:01.400 --> 00:18:03.400]  當然約書亞很明顯是靠著神
[00:18:03.400 --> 00:18:05.400]  神是藉著這一切的恩典
[00:18:05.400 --> 00:18:07.400]  讓他能夠勝過
[00:18:07.400 --> 00:18:10.400]  不過神也藉著這個對攻
[00:18:10.400 --> 00:18:13.400]  讓他能夠顯出勝利
[00:18:13.400 --> 00:18:15.400]  在這個對攻裡
[00:18:15.400 --> 00:18:18.400]  有摩西為他祈禱
[00:18:18.400 --> 00:18:21.400]  有阿倫和胡爾撐著他的手
[00:18:21.400 --> 00:18:23.400]  所以是一個對攻
[00:18:23.400 --> 00:18:25.400]  原來在我們的侍奉裡
[00:18:25.400 --> 00:18:27.400]  我們也是一個對攻
[00:18:27.400 --> 00:18:30.400]  我們需要大家全隊一齊去侍奉
[00:18:30.400 --> 00:18:33.400]  當然有些侍奉是101
[00:18:33.400 --> 00:18:38.400]  例如個人的報道工作
[00:18:38.400 --> 00:18:40.400]  或者是栽培工作
[00:18:40.400 --> 00:18:43.400]  個人初訓栽培
[00:18:43.400 --> 00:18:46.400]  但是我們看到在不同的情況
[00:18:46.400 --> 00:18:48.400]  不同的模式裡
[00:18:48.400 --> 00:18:50.400]  我們在侍奉
[00:18:50.400 --> 00:18:52.400]  無論你是對攻式或是個別式
[00:18:52.400 --> 00:18:54.400]  我們都是需要一致的
[00:18:54.400 --> 00:18:56.400]  都需要同心
[00:19:10.400 --> 00:19:25.400]  我們知道摩西已經知道
[00:19:25.400 --> 00:19:27.400]  自己不可以進入迦南
[00:19:27.400 --> 00:19:29.400]  他需要找接班人
[00:19:29.400 --> 00:19:33.400]  所以在這個時候摩西禱告
[00:19:33.400 --> 00:19:35.400]  求上帝去揀選
[00:19:35.400 --> 00:19:37.400]  能夠完成這個傳承
[00:19:37.400 --> 00:19:40.400]  所以摩西也特意將
[00:19:40.400 --> 00:19:43.400]  領袖的職份交棒
[00:19:43.400 --> 00:19:47.400]  在教會裡有很多工作
[00:19:47.400 --> 00:19:50.400]  不是自己一直去做
[00:19:50.400 --> 00:19:53.400]  我們可能會有些人會練技
[00:19:53.400 --> 00:19:54.400]  或者各方面
[00:19:54.400 --> 00:19:56.400]  我們需要去承傳
[00:19:56.400 --> 00:19:59.400]  以致能夠有更多的接班人
[00:19:59.400 --> 00:20:01.400]  第二個例子
[00:20:01.400 --> 00:20:03.400]  我們看到在新約聖經
[00:20:03.400 --> 00:20:04.400]  大家也很熟悉的
[00:20:04.400 --> 00:20:07.400]  就是巴拿巴與保羅
[00:20:07.400 --> 00:20:11.400]  在《仕途人傳》四章三十四到三十七節
[00:20:11.400 --> 00:20:14.400]  內宗沒有一個缺乏
[00:20:14.400 --> 00:20:17.400]  因為人人將田產房屋都賣了
[00:20:17.400 --> 00:20:20.400]  把所賣的價銀拿來
[00:20:20.400 --> 00:20:22.400]  放在仕途腳上
[00:20:22.400 --> 00:20:25.400]  照各人所需的分給各人
[00:20:25.400 --> 00:20:27.400]  有一個利美人身在居比路
