
[00:00:00.000 --> 00:00:04.600]  今天的講題叫做「愛倫如己,光明磊落」
[00:02:44.400 --> 00:02:46.640]  其實就用回經文裡面所提到的
[00:02:46.640 --> 00:02:49.360]  我們在第一個部分八到十節看到
[00:02:49.360 --> 00:02:52.800]  我們要「愛倫如己,成全律法」
[00:02:52.800 --> 00:02:54.200]  今天講什麼呢?
[00:02:54.200 --> 00:02:56.200]  很喜歡跟大家讀聖經
[00:02:56.200 --> 00:02:57.920]  以致真是神的話語
[00:02:57.920 --> 00:03:00.160]  進到我們生命裡面跟我們對話
[00:03:00.160 --> 00:03:02.320]  我們一起讀一讀這段經文
[00:03:02.320 --> 00:03:03.080]  黑色的字我讀
[00:03:03.080 --> 00:03:05.320]  藍色的字請你讀
[00:03:05.320 --> 00:03:08.440]  「你們對任何人都不可虧欠什麼
[00:03:08.440 --> 00:03:11.400]  在彼此相愛的事上卻是例外
[00:03:11.400 --> 00:03:15.920]  因為那愛別人的就成全了律法
[00:03:15.920 --> 00:03:17.520]  那不可通姦
[00:03:17.520 --> 00:03:18.680]  不可殺人
[00:03:18.680 --> 00:03:19.840]  不可偷渡
[00:03:19.840 --> 00:03:21.160]  不可貪婪
[00:03:21.160 --> 00:03:23.200]  或別的甚麼誡命
[00:03:23.200 --> 00:03:27.520]  都歸結在愛倫如己這句話裡
[00:03:27.520 --> 00:03:29.880]  愛是不向倫社行惡
[00:03:29.880 --> 00:03:32.560]  所以愛就成全律法」
[00:03:32.560 --> 00:03:33.960]  這段經文其實很簡單
[00:03:33.960 --> 00:03:37.840]  你讀完之後大概都掌握到裡面的意思
[00:03:37.840 --> 00:03:39.880]  而事實上我們讀聖經不難的
[00:03:39.880 --> 00:03:42.400]  我們只要將裡面經常出現的字
[00:03:42.400 --> 00:03:44.400]  將它記載出來
[00:03:44.400 --> 00:03:46.400]  我們就知道大概要講這件事
[00:03:46.400 --> 00:03:50.240]  看不看到這段經文哪個字出現得最多
[00:03:50.240 --> 00:03:51.680]  是的,你很厲害
[00:03:51.680 --> 00:03:53.280]  「愛」字出現得最多
[00:03:53.280 --> 00:03:54.280]  五次這麼多
[00:03:54.280 --> 00:03:55.960]  不過其實我另外講了一個重點
[00:03:55.960 --> 00:03:57.320]  就是講律法
[00:03:57.320 --> 00:03:58.840]  這是一個首尾呼應
[00:03:58.840 --> 00:04:01.640]  你見到第八節提到律法
[00:04:01.640 --> 00:04:05.360]  然後第十節又提到律法這個字
[00:04:05.360 --> 00:04:07.240]  而且雖然出現了兩次
[00:04:07.240 --> 00:04:09.080]  但中間還有「誡命」那個字
[00:04:09.080 --> 00:04:16.760]  還有「不可XX,不可XX,不可XX,不可XX」那些「不可XX」來自哪裡?你應該知道的
[00:04:16.760 --> 00:04:17.760]  十誡是不是?
[00:04:17.760 --> 00:04:19.520]  OK,所以全部都是在講律法
[00:04:19.520 --> 00:04:21.720]  換句話說這個段落是在講什麼呢?
[00:04:21.720 --> 00:04:24.840]  愛和律法的關係是在講什麼呢?
[00:04:24.840 --> 00:04:28.520]  為什麼保羅去到十三章這個部分的時候
[00:04:28.520 --> 00:04:31.080]  他要提愛和律法的關係呢?
[00:04:31.080 --> 00:04:34.160]  如果我們看回十二、十三章的結構是這樣的
[00:04:34.160 --> 00:04:36.400]  其實我們如果記得一到十一章
[00:04:36.400 --> 00:04:37.800]  哇,很長的討論
[00:04:37.800 --> 00:04:39.320]  討論了恩訊稱義
[00:04:39.320 --> 00:04:41.400]  無論猶太人,無論外邦人
[00:04:41.400 --> 00:04:43.840]  最後究竟他們的救恩是怎樣
[00:04:43.840 --> 00:04:46.360]  神在他們生命裡面怎樣成就
[00:04:46.360 --> 00:04:47.960]  神奇妙的救恩計劃
[00:04:47.960 --> 00:04:50.000]  然後去到十二章一開始
[00:04:50.000 --> 00:04:51.080]  你記得我們有個童工
[00:04:51.080 --> 00:04:53.920]  他就用一個題目叫做「得救之後」
[00:04:53.920 --> 00:04:55.960]  就是你恩訊稱義之後怎樣呢?
[00:04:55.960 --> 00:04:58.240]  原來一開始就講神的關係
[00:04:58.240 --> 00:04:59.920]  我印象中很深
[00:04:59.920 --> 00:05:01.120]  他其中第一點說什麼呢?
[00:05:01.120 --> 00:05:02.520]  我們要成為活祭
[00:05:02.520 --> 00:05:04.640]  他提到救約的時候
[00:05:04.640 --> 00:05:05.680]  獻祭是什麼呢?
[00:05:05.680 --> 00:05:07.120]  為自己來獻祭
[00:05:07.120 --> 00:05:08.800]  為你的罪來獻祭
[00:05:08.800 --> 00:05:10.120]  但是到了新約的時候
[00:05:10.120 --> 00:05:10.840]  完全不同
[00:05:10.840 --> 00:05:12.760]  你要將自己獻為祭
[00:05:12.760 --> 00:05:15.720]  是一個很好的重點
[00:05:15.720 --> 00:05:16.680]  然後接著呢
[00:05:16.680 --> 00:05:19.200]  大概十二章三分三的段落
[00:05:19.200 --> 00:05:20.400]  就是講到自己的關係
[00:05:20.400 --> 00:05:21.320]  跟他人的關係
[00:05:21.320 --> 00:05:23.320]  還有跟仇敵的關係
[00:05:23.320 --> 00:05:25.440]  上一堂是何牧師跟我們講的
[00:05:25.440 --> 00:05:27.720]  他說這段是最難講的
[00:05:27.720 --> 00:05:29.160]  與政府的關係
[00:05:29.160 --> 00:05:30.400]  事實上真的挺難的
[00:05:30.400 --> 00:05:32.960]  因為我一看何牧師的講題
[00:05:32.960 --> 00:05:35.280]  我心想他又在Facebook一定會被人罵了
[00:05:35.280 --> 00:05:37.640]  你記不記得他的講題是什麼?
[00:05:37.640 --> 00:05:40.360]  政教合作
[00:05:40.360 --> 00:05:43.760]  如果我們知道宗教改革五百週年的時候
[00:05:43.760 --> 00:05:45.480]  我們就是講政教要分離
[00:05:45.480 --> 00:05:47.400]  他竟然講政教合作
[00:05:47.400 --> 00:05:50.040]  不過何牧師給我們很好的教導和提醒
[00:05:50.040 --> 00:05:50.880]  無論如何
[00:05:50.880 --> 00:05:52.680]  其實八到十四節這裡
[00:05:52.680 --> 00:05:55.560]  講完種種不同的關係之後
[00:05:55.560 --> 00:05:57.360]  他就提出一些大原則
[00:05:57.360 --> 00:05:59.360]  其實上面的東西很難做
[00:05:59.360 --> 00:06:02.160]  如果你面對著一個不義的政府
[00:06:02.160 --> 00:06:09.360]  你不可為惡所成反,事要以善成惡
[00:06:09.360 --> 00:06:10.080]  記不記得?
[00:06:10.080 --> 00:06:11.920]  如果你面對惡人
[00:06:11.920 --> 00:06:13.560]  他說你要怎樣?
[00:06:13.560 --> 00:06:15.560]  惡要厭惡,善要親近
[00:06:15.560 --> 00:06:17.480]  面對著跟你很不同的人
[00:06:17.480 --> 00:06:21.800]  你怎樣用上面十二章那一段種種的內容去對待他呢?
[00:06:21.800 --> 00:06:22.880]  其實很難
[00:06:22.880 --> 00:06:25.160]  但是這裡告訴我們一個原則
[00:06:25.160 --> 00:06:26.480]  大原則兩點
[00:06:26.480 --> 00:06:29.400]  講題也是就著這兩點
[00:06:29.400 --> 00:06:33.920]  去作為一個段落的總結
[00:06:33.920 --> 00:06:34.800]  這個大原則是什麼呢?
[00:06:34.800 --> 00:06:36.640]  就是愛和光榮的生活
[00:06:36.640 --> 00:06:39.520]  所以剛才我們一開始讀到第八節
[00:06:39.520 --> 00:06:40.640]  其實讀了什麼呢?
[00:06:40.640 --> 00:06:42.920]  他一開始其實是接著第七節的
[00:06:42.920 --> 00:06:45.000]  第七節講到人和政府的關係
[00:06:45.000 --> 00:06:46.000]  他就提到人
[00:06:46.000 --> 00:06:47.760]  基督徒都要納稅
[00:06:47.760 --> 00:06:51.200]  都要納糧給政府是應該的
[00:06:51.200 --> 00:06:51.760]  OK
[00:06:51.760 --> 00:06:54.440]  於是他就就著欠債這個問題
[00:06:54.440 --> 00:06:55.800]  虧欠這個問題
[00:06:55.800 --> 00:06:57.360]  他繼續發展他的想法
[00:06:57.360 --> 00:06:59.960]  因為這個是地上立法的要求
[00:06:59.960 --> 00:07:01.960]  我們有公民的身份的時候
[00:07:01.960 --> 00:07:05.320]  我們交稅給政府是應當的
[00:07:05.320 --> 00:07:07.640]  但是他就著這個題目展開
[00:07:07.640 --> 00:07:09.080]  一開始就說第八節
[00:07:09.080 --> 00:07:13.040]  你們對任何人都不可虧欠什麼
[00:07:13.040 --> 00:07:14.960]  原本的意思是什麼呢?
[00:07:14.960 --> 00:07:17.200]  對著任何人
[00:07:17.200 --> 00:07:19.040]  任何事
[00:07:19.040 --> 00:07:20.080]  你都不要欠什麼
[00:07:20.080 --> 00:07:20.560]  OK
[00:07:20.560 --> 00:07:21.360]  什麼都不要欠
[00:07:21.360 --> 00:07:22.520]  然後接著他那句就說
[00:07:22.520 --> 00:07:23.480]  除了一件事
[00:07:23.480 --> 00:07:25.160]  就是後面那句紅色字
[00:07:25.160 --> 00:07:27.720]  就是彼此相愛的例外
[00:07:27.720 --> 00:07:28.640]  除了這件事
[00:07:28.640 --> 00:07:30.160]  愛的事情可以欠
[00:07:30.160 --> 00:07:32.600]  其他一切都不可以欠
[00:07:32.600 --> 00:07:36.000]  接著他提出彼此相愛之後
[00:07:36.000 --> 00:07:39.280]  他就開始提立法的概念
[00:07:39.280 --> 00:07:40.320]  在這裡提立法
[00:07:40.320 --> 00:07:41.960]  愛和立法的關係
[00:07:41.960 --> 00:07:44.640]  一個很重要很重要的字眼是哪個字呢?
[00:07:44.640 --> 00:07:46.720]  就是成全了立法
[00:07:46.720 --> 00:07:48.960]  其實這是一個很奇怪的字眼
[00:07:48.960 --> 00:07:51.360]  為什麼這麼說呢?
[00:07:51.360 --> 00:07:54.200]  因為你回去查聖經
[00:07:54.200 --> 00:07:55.200]  現在真的很好
[00:07:55.200 --> 00:07:56.200]  一打進電腦
[00:07:56.200 --> 00:07:57.280]  你找一些搜尋引擎
[00:07:57.280 --> 00:07:58.720]  隨便一個聖經的軟件
[00:07:58.720 --> 00:07:59.680]  你一打進去
[00:07:59.680 --> 00:08:03.120]  你找成全立法的時候
[00:08:03.120 --> 00:08:04.320]  你就發覺
[00:08:04.320 --> 00:08:05.720]  其實呢
[00:08:05.720 --> 00:08:07.320]  舊約很少提
[00:08:07.320 --> 00:08:08.880]  反過來
[00:08:08.880 --> 00:08:10.960]  你就常識而已
[00:08:10.960 --> 00:08:12.040]  一提到立法的時候
[00:08:12.040 --> 00:08:13.640]  你想想在舊約裡面
[00:08:13.640 --> 00:08:15.800]  哪一個動詞是出現得最多的
[00:08:15.800 --> 00:08:17.320]  叫你
[00:08:17.320 --> 00:08:19.480]  什麼立法
[00:08:19.480 --> 00:08:21.040]  遵行立法
[00:08:21.040 --> 00:08:22.360]  謹守立法
[00:08:22.360 --> 00:08:23.560]  我大概查過
[00:08:23.560 --> 00:08:26.000]  謹守遵行這個字
[00:08:26.000 --> 00:08:28.400]  加起來出現超過三十次
[00:08:28.400 --> 00:08:30.040]  分開數的時候
[00:08:30.040 --> 00:08:32.240]  有八九十次這麼多
[00:08:32.240 --> 00:08:33.960]  每次都是說
[00:08:33.960 --> 00:08:36.680]  立法的時候你要謹守你要遵行
[00:08:36.680 --> 00:08:38.160]  但是考考你
[00:08:38.160 --> 00:08:39.640]  請你回去查一下
[00:08:39.640 --> 00:08:41.920]  什麼時候有提到成全立法
[00:08:41.920 --> 00:08:43.480]  或者完全立法這麼說
[00:08:43.480 --> 00:08:45.480]  有沒有?
[00:08:45.480 --> 00:08:48.200]  誰知道?
[00:08:48.200 --> 00:08:50.320]  請你回去告訴我
[00:08:50.320 --> 00:08:52.200]  因為我查也查不到
[00:08:52.200 --> 00:08:54.400]  是啊,我回去大概查過
[00:08:54.400 --> 00:08:56.200]  不能夠每樣東西都仔細查到
[00:08:56.200 --> 00:08:57.840]  但原來其實沒有什麼
[00:08:57.840 --> 00:08:59.400]  所以你回去看《五經》的時候
[00:08:59.400 --> 00:09:00.600]  對先祖的吩咐
[00:09:00.600 --> 00:09:01.720]  你一定要遵行立法
[00:09:01.720 --> 00:09:03.040]  去到獵王時代的時候
[00:09:03.040 --> 00:09:03.880]  對皇帝的吩咐
[00:09:03.880 --> 00:09:05.400]  都是要謹守遵行立法
[00:09:05.400 --> 00:09:08.520]  但是從來沒有提成全立法
[00:09:08.520 --> 00:09:09.600]  那究竟我要問
[00:09:09.600 --> 00:09:11.480]  什麼叫成全立法呢?
[00:09:11.480 --> 00:09:12.920]  這個概念是怎麼來的呢?
[00:09:12.920 --> 00:09:17.760]  他的旨意是說什麼呢?
[00:09:17.760 --> 00:09:19.080]  原文呢
[00:09:19.080 --> 00:09:23.120]  "perol"這個字
[00:09:23.120 --> 00:09:24.840]  "perol"
[00:09:24.840 --> 00:09:26.800]  他解釋"to fill, fulfill"
[00:09:26.800 --> 00:09:31.040]  就是說滿足了,完全了的意思
[00:09:31.040 --> 00:09:33.000]  所以如果在舊一點的和學本
[00:09:33.000 --> 00:09:33.680]  他是這麼翻譯的
[00:09:33.680 --> 00:09:35.200]  完全了立法
[00:09:35.200 --> 00:09:37.120]  新一點的譬如說呂鎮忠
[00:09:37.120 --> 00:09:38.640]  其實呂鎮忠也不新的了
[00:09:38.640 --> 00:09:40.280]  不過他教這個特別的法
[00:09:40.280 --> 00:09:40.800]  什麼呢?
[00:09:40.800 --> 00:09:41.960]  行盡了立法
[00:09:41.960 --> 00:09:43.360]  就是說立法的要求
[00:09:43.360 --> 00:09:44.560]  他全部做足了
[00:09:44.560 --> 00:09:45.840]  這樣的意思
[00:09:45.840 --> 00:09:48.360]  從這些字眼裡面大概說什麼呢?
[00:09:48.360 --> 00:09:51.760]  原來如果說要成全立法
[00:09:51.760 --> 00:09:53.360]  是一件不容易的事情
[00:09:53.360 --> 00:09:54.120]  為什麼呢?
[00:09:54.120 --> 00:09:58.080]  因為他說的是要滿足立法的要求
[00:09:58.080 --> 00:10:01.200]  我不知道當我提出滿足立法的要求
[00:10:01.200 --> 00:10:02.560]  你的心在想什麼
[00:10:02.560 --> 00:10:04.080]  你說也不是很難
[00:10:04.080 --> 00:10:06.560]  但是猶太人來說其實並不容易
[00:10:06.560 --> 00:10:07.760]  在耶穌的時代
[00:10:07.760 --> 00:10:08.440]  我們大概
[00:10:08.440 --> 00:10:09.960]  有時候我們稱為拉比的時代
[00:10:09.960 --> 00:10:12.720]  因為拉比就是老師的意思
[00:10:12.720 --> 00:10:16.520]  猶太的拉比他們原來就將"Torah"
[00:10:16.520 --> 00:10:19.920]  "Torah"簡單來講就是我們舊約的五經
[00:10:19.920 --> 00:10:21.120]  創出來的民生
[00:10:21.120 --> 00:10:26.000]  他裡面就將聖經提到的界名羅列了出來
[00:10:26.000 --> 00:10:27.600]  大概有613條
[00:10:27.600 --> 00:10:28.480]  那些界名
[00:10:28.480 --> 00:10:31.720]  包括有些格言、禁令、律例、規條
[00:10:31.720 --> 00:10:32.840]  這麼多
[00:10:32.840 --> 00:10:35.080]  這些界名對他們來說很重要
[00:10:35.080 --> 00:10:36.040]  因為他們覺得
[00:10:36.040 --> 00:10:37.600]  摩西在西乃山的時候
[00:10:37.600 --> 00:10:40.080]  是上帝親自頒佈給他的子民的
[00:10:40.080 --> 00:10:40.800]  對不對?
[00:10:40.800 --> 00:10:42.440]  正正因為這樣的時候
[00:10:42.440 --> 00:10:45.080]  猶太人是盡他的能力
[00:10:45.080 --> 00:10:47.800]  去守住613條界名
[00:10:47.800 --> 00:10:49.120]  違反這些界名
[00:10:49.120 --> 00:10:51.320]  他們視為很嚴重的得罪上帝
[00:10:51.320 --> 00:10:52.400]  你心想
[00:10:52.400 --> 00:10:54.640]  613條香港法例也不止
[00:10:54.640 --> 00:10:59.440]  我不知道中間有沒有一些從事法律工作的弟兄姐妹
[00:10:59.440 --> 00:11:01.640]  如果究竟有多少條我也不知道
[00:11:01.640 --> 00:11:03.640]  基本法有多少條我也不知道
[00:11:03.640 --> 00:11:05.480]  真的要回去學一下
[00:11:05.480 --> 00:11:06.600]  但是
[00:11:06.600 --> 00:11:09.720]  原來故事背後並不這麼簡單
[00:11:09.720 --> 00:11:13.600]  因為你要守613條法例
[00:11:13.600 --> 00:11:15.040]  這個律法
[00:11:15.040 --> 00:11:16.400]  你原來要守一條
[00:11:16.400 --> 00:11:17.640]  很認真地守
[00:11:17.640 --> 00:11:19.120]  是一件不容易的事情
[00:11:19.120 --> 00:11:22.200]  介紹一個網站
[00:11:22.200 --> 00:11:26.400]  因為明天我帶寶羅木區和小部分不是木區的弟兄姐妹
[00:11:26.400 --> 00:11:28.800]  一行35人去聖地那裡
[00:11:28.800 --> 00:11:31.560]  趁現在我就開始看清楚不同的東西
[00:11:31.560 --> 00:11:33.200]  這個網站挺好的
[00:11:33.200 --> 00:11:35.920]  部分你點進去要做會員收費才行
[00:11:35.920 --> 00:11:37.560]  但是很多都是免費的
[00:11:37.560 --> 00:11:38.600]  這個網站叫什麼?
[00:11:38.600 --> 00:11:40.320]  我也不太看到
[00:11:40.320 --> 00:11:42.520]  以斯拉什麼的
[00:11:42.520 --> 00:11:43.960]  這個網站挺好的
[00:11:43.960 --> 00:11:46.000]  裡面其中一個百科網
[00:11:46.000 --> 00:11:48.000]  介紹猶太文化
[00:11:48.000 --> 00:11:50.000]  聖經等等很多不同的知識
[00:11:50.000 --> 00:11:51.600]  這個百科網裡面
[00:11:51.600 --> 00:11:53.840]  有一個位置是說猶太文化
[00:11:53.840 --> 00:11:55.240]  然後我點進去
[00:11:55.240 --> 00:11:58.640]  裡面是說猶太文化的法律例
[00:11:58.640 --> 00:12:00.640]  然後是很多的
[00:12:00.640 --> 00:12:03.440]  然後我就選一些比較容易跟大家說
[00:12:03.440 --> 00:12:04.720]  又容易得來
[00:12:04.720 --> 00:12:06.920]  原來背後是很複雜的告訴大家
[00:12:06.920 --> 00:12:08.120]  其中一個
[00:12:08.120 --> 00:12:10.800]  我就選了他們的飲食條例
[00:12:10.800 --> 00:12:13.520]  Kosher
[00:12:13.520 --> 00:12:15.000]  這個飲食條例
[00:12:15.000 --> 00:12:16.760]  有很多條的
[00:12:16.760 --> 00:12:17.800]  包含了很多條
[00:12:17.800 --> 00:12:20.280]  我就選了其中一條去跟大家說
[00:12:20.280 --> 00:12:24.680]  原來猶太人在飲食條例裡面
[00:12:24.680 --> 00:12:26.680]  他們有一個這樣的做法
[00:12:26.680 --> 00:12:28.480]  就是根據經文
[00:12:28.480 --> 00:12:30.840]  這節經文在三個不同的地方出現
[00:12:30.840 --> 00:12:32.480]  包括在《出亞及記》出現了兩次
[00:12:32.480 --> 00:12:34.080]  還有《生命記》14章21節
[00:12:34.080 --> 00:12:35.120]  他們就說
[00:12:35.120 --> 00:12:38.440]  不可用山羊羔母的奶
[00:12:38.440 --> 00:12:40.440]  就是不可以用羊媽媽的奶
[00:12:40.440 --> 00:12:41.280]  用來什麼呢?
[00:12:41.280 --> 00:12:42.800]  煮山羊羔
[00:12:42.800 --> 00:12:44.080]  就煮一隻羊仔
[00:12:44.080 --> 00:12:44.760]  行不行?
[00:12:44.760 --> 00:12:46.760]  聽得懂這個經文嗎?
[00:12:46.760 --> 00:12:49.400]  猶太的拉比看到有一條這樣的律例
[00:12:49.400 --> 00:12:50.600]  在《五經》裡面記載了
[00:12:50.600 --> 00:12:51.920]  於是他就思考了
[00:12:51.920 --> 00:12:59.840]  究竟山羊媽媽的奶不可以煮山羊仔呢?
[00:12:59.840 --> 00:13:00.600]  OK
[00:13:00.600 --> 00:13:01.880]  究竟是什麼意思?
[00:13:01.880 --> 00:13:03.080]  他們開始想
[00:13:03.080 --> 00:13:05.280]  按理說山羊媽媽的奶無所謂
[00:13:05.280 --> 00:13:08.400]  因為又不是媽媽看著兒子硬著頭皮
[00:13:08.400 --> 00:13:10.920]  但他們就想了想是什麼意思呢?
[00:13:10.920 --> 00:13:13.840]  結果原來他們拉比的傳統裡面
[00:13:13.840 --> 00:13:16.080]  去解釋這個經文
[00:13:16.080 --> 00:13:18.480]  直接影響了今天的猶太人
[00:13:18.480 --> 00:13:21.680]  其中原來猶太人的飲食條例到今天都是
[00:13:21.680 --> 00:13:22.400]  就是什麼呢?
[00:13:22.400 --> 00:13:24.600]  他們正正是因為這節經文
[00:13:24.600 --> 00:13:28.160]  他們就不會將肉類和乳品的製類
[00:13:28.160 --> 00:13:30.400]  就是奶之類
[00:13:30.400 --> 00:13:32.000]  混在一起吃
[00:13:32.000 --> 00:13:33.120]  所以
[00:13:33.120 --> 00:13:34.800]  這樣講比較難明白
[00:13:34.800 --> 00:13:37.240]  你們今天早上有沒有吃早餐?
[00:13:37.240 --> 00:13:39.720]  通常香港人很喜歡吃沙爹牛肉麵
[00:13:39.720 --> 00:13:42.000]  吃完之後你會點什麼?
[00:13:42.000 --> 00:13:44.000]  奶茶或者咖啡
[00:13:44.000 --> 00:13:45.000]  原來
[00:13:45.000 --> 00:13:46.960]  我們如常的沒問題
[00:13:46.960 --> 00:13:49.160]  猶太人是不行的
[00:13:49.160 --> 00:13:50.920]  你去吃完沙爹牛肉麵
[00:13:50.920 --> 00:13:54.680]  那家茶餐廳裡面不會有一杯咖啡或者奶茶給你
[00:13:54.680 --> 00:13:55.520]  為什麼呢?
[00:13:55.520 --> 00:13:56.560]  因為肉類
[00:13:56.560 --> 00:14:00.560]  牛肉和奶茶咖啡都是要加奶的
[00:14:00.560 --> 00:14:02.040]  你說我只喝啤酒可以嗎?
[00:14:02.040 --> 00:14:02.800]  OK
[00:14:02.800 --> 00:14:04.560]  理論上是可以的
[00:14:04.560 --> 00:14:06.120]  不過一會兒你會知道
[00:14:06.120 --> 00:14:08.120]  其實他們也不會這樣安排給你
[00:14:08.120 --> 00:14:09.000]  為什麼呢?
[00:14:09.000 --> 00:14:10.480]  因為不是這麼簡單
[00:14:10.480 --> 00:14:14.280]  你就說我們總之要分開一個地方
[00:14:14.280 --> 00:14:16.400]  吃牛肉麵的在這裡
[00:14:16.400 --> 00:14:17.840]  喝奶茶咖啡的在這裡
[00:14:17.840 --> 00:14:18.680]  真的是這樣的
[00:14:18.680 --> 00:14:20.720]  有些餐廳真的是這樣的
[00:14:20.720 --> 00:14:21.840]  在以色列裡面
[00:14:21.840 --> 00:14:22.760]  但是
[00:14:22.760 --> 00:14:24.920]  你想得太簡單了
[00:14:24.920 --> 00:14:26.120]  你有沒有想過
[00:14:26.120 --> 00:14:28.120]  如果煮東西的時候
[00:14:28.120 --> 00:14:29.400]  怎麼辦呢?
[00:14:29.400 --> 00:14:30.600]  所以我想告訴你
[00:14:30.600 --> 00:14:32.880]  嚴謹一點的猶太家庭
[00:14:32.880 --> 00:14:35.280]  原來他們要煮奶類的食物
[00:14:35.280 --> 00:14:36.800]  和煮肉類的食物
[00:14:36.800 --> 00:14:40.800]  他們要分開兩個餐具去吃
[00:14:40.800 --> 00:14:43.480]  也要分開兩個爐具去煮
[00:14:43.480 --> 00:14:44.480]  再嚴謹一點的
[00:14:44.480 --> 00:14:46.480]  他們家裡原來有兩個焗爐
[00:14:46.480 --> 00:14:48.480]  兩個爐頭
[00:14:48.480 --> 00:14:50.880]  兩個洗東西的地方
[00:14:50.880 --> 00:14:52.680]  兩個冰箱
[00:14:52.680 --> 00:14:53.480]  再簡單一點
[00:14:53.480 --> 00:14:54.680]  不如兩個廚房
[00:14:54.680 --> 00:14:58.680]  你說不要緊
[00:14:58.680 --> 00:15:00.480]  香港就寸金尺土而已
[00:15:00.480 --> 00:15:03.080]  以色列也貴的
[00:15:03.080 --> 00:15:05.680]  不過因為政治的問題
[00:15:05.680 --> 00:15:07.480]  當然沒有香港樓價那麼高
[00:15:07.480 --> 00:15:08.480]  但是
[00:15:08.480 --> 00:15:11.080]  不是那麼簡單的
