
[00:00:00.000 --> 00:00:02.120]  讓我們為著我們的服侍
[00:03:30.280 --> 00:03:33.520]  就會改變他很多的看法
[00:03:33.520 --> 00:03:37.200]  這一刻的行動都會有所不同
[00:03:37.200 --> 00:03:40.880]  哥哥他的信念是師傅不會再回來了
[00:03:40.880 --> 00:03:44.040]  所以他決定轉行
[00:03:44.040 --> 00:03:47.320]  而弟弟卻仍然相信師傅
[00:03:47.320 --> 00:03:50.240]  所以他決定等下去
[00:03:50.240 --> 00:03:54.880]  我們面對著很多未知的事情
[00:03:54.880 --> 00:03:56.120]  即將發生
[00:03:56.120 --> 00:03:57.760]  可能是我們的疫情
[00:03:57.760 --> 00:03:59.560]  不知道什麼時候才會退去
[00:03:59.560 --> 00:04:03.840]  又或者我們生活上有很多大大小小的困局
[00:04:03.840 --> 00:04:06.440]  面對生活的無常
[00:04:06.440 --> 00:04:09.000]  我們都會有很多的問號
[00:04:09.000 --> 00:04:10.640]  問上帝去了哪裡?
[00:04:10.640 --> 00:04:13.120]  為什麼會有這些事情發生?
[00:04:13.120 --> 00:04:17.240]  當中信仰給了我們多少的盼望?
[00:04:17.240 --> 00:04:20.360]  而這些盼望又有沒有改變
[00:04:20.360 --> 00:04:25.320]  我們今天有怎樣的行動和回應呢?
[00:04:25.320 --> 00:04:28.520]  今天我們想一起去讀的經文
[00:04:28.520 --> 00:04:32.200]  是彼得前書二章四至十節
[00:04:32.200 --> 00:04:34.880]  彼得對一班在生活
[00:04:34.880 --> 00:04:38.880]  在信仰裡面都活得很煎熬的信徒
[00:04:38.880 --> 00:04:43.200]  希望去藉著一個盼望去鼓勵他們
[00:04:43.200 --> 00:04:47.760]  同樣希望這個盼望都成為我們的鼓勵
[00:04:47.760 --> 00:04:50.880]  在彼得前書二章四至
[00:04:50.880 --> 00:04:55.200]  彼得以主活石作為開首的宣告
[00:04:55.200 --> 00:04:58.480]  去成為耶穌對尼塞亞
[00:04:58.480 --> 00:05:01.880]  叫我們成為那個活活的盼望
[00:05:01.880 --> 00:05:06.280]  然後彼得就對這班散居在各城各鄉的信徒
[00:05:06.280 --> 00:05:08.120]  指出一個現實
[00:05:08.120 --> 00:05:12.520]  就是這個活石必然會帶來懸殊的反應
[00:05:12.520 --> 00:05:14.200]  世界會凋棄
[00:05:14.200 --> 00:05:16.480]  上帝卻會揀選
[00:05:16.480 --> 00:05:19.080]  而且愛惜
[00:05:19.080 --> 00:05:22.080]  凡仰望基督的都會去跟從祂
[00:05:22.080 --> 00:05:24.640]  就好像活石一樣
[00:05:24.640 --> 00:05:26.920]  此有兩個原因
[00:05:26.920 --> 00:05:27.720]  為什麼會像呢?
[00:05:27.720 --> 00:05:31.400]  第一 因為基督被人捨棄
[00:05:31.400 --> 00:05:34.240]  跟隨的人都一樣會是這樣
[00:05:34.240 --> 00:05:37.840]  我們同樣按照上帝的心意被揀選出來
[00:05:37.840 --> 00:05:43.200]  因此跟基督一樣被世界邊緣化
[00:05:43.200 --> 00:05:46.240]  去棄絕都是必然的
[00:05:46.240 --> 00:05:47.680]  另外一個原因
[00:05:47.680 --> 00:05:50.880]  是因為我們都是被揀選的活石
[00:05:50.880 --> 00:05:54.240]  我們被揀選成為上帝的殿
[00:05:54.240 --> 00:05:57.720]  屬神的子民建立他的家
[00:05:57.720 --> 00:06:03.120]  這是對一群流散在不同的寄居者裡面
[00:06:03.120 --> 00:06:05.240]  一個莫大的喜訊
[00:06:05.240 --> 00:06:09.120]  因為信仰寄居者這群散居的人
[00:06:09.120 --> 00:06:11.160]  有了一個新的身份
[00:06:11.160 --> 00:06:14.040]  重新進入一個新的群體
[00:06:14.040 --> 00:06:15.400]  不單止是這樣
[00:06:15.400 --> 00:06:17.480]  甚至能夠藉著聖靈
[00:06:17.480 --> 00:06:19.240]  在生活的各方面
[00:06:19.240 --> 00:06:22.240]  活得好像基督一樣
[00:06:22.240 --> 00:06:24.360]  能夠得以成為聖潔
[00:06:24.360 --> 00:06:26.680]  又擔起祭司的職份
[00:06:26.680 --> 00:06:28.640]  以聖潔生活為祭
[00:06:28.640 --> 00:06:31.920]  用這件事去獻情給上帝
[00:06:31.920 --> 00:06:36.240]  這是彼得前書一章裡面告訴我們的事
[00:06:36.240 --> 00:06:41.160]  而基督在上帝的家要成為基石
[00:06:41.160 --> 00:06:43.520]  成為祂子民的保護
[00:06:43.520 --> 00:06:45.680]  儘管四面受敵
[00:06:45.680 --> 00:06:49.240]  到處都是嘲諷、譏笑
[00:06:49.240 --> 00:06:53.440]  甚至當中有很多背叛和脾氣
[00:06:53.440 --> 00:06:55.960]  只要你相信耶穌基督
[00:06:55.960 --> 00:06:58.160]  就是上帝的家的基石
[00:06:58.160 --> 00:07:01.040]  你最終就不會蒙羞
[00:07:01.040 --> 00:07:03.560]  這個英許對當時的信徒來說
[00:07:03.560 --> 00:07:06.360]  是想都想像不到的
[00:07:06.360 --> 00:07:08.800]  當時他們在經歷的是什麼呢?
[00:07:08.800 --> 00:07:11.280]  當時羅馬帝國興起
[00:07:11.280 --> 00:07:13.680]  一起要去敬拜凱撒
[00:07:13.680 --> 00:07:17.080]  凱撒不是相信你敬拜祂
[00:07:17.080 --> 00:07:20.760]  是純粹一種當祂是神的敬拜
[00:07:20.760 --> 00:07:22.760]  除了一種偶像崇拜
[00:07:22.760 --> 00:07:25.120]  這種更加是一種政治的意味
[00:07:25.120 --> 00:07:28.480]  就是你對凱撒表達你的忠誠
[00:07:28.480 --> 00:07:33.280]  所以當時你要成為達官貴人的一部份
[00:07:33.280 --> 00:07:37.120]  他們就要一起參與去敬拜凱撒
[00:07:37.120 --> 00:07:39.480]  之後就會言開八席
[00:07:39.480 --> 00:07:41.920]  一起去吃這些祭品
[00:07:41.920 --> 00:07:44.040]  如果人要往上流
[00:07:44.040 --> 00:07:47.400]  要成為達官貴人的一份子
[00:07:47.400 --> 00:07:49.240]  又或者要和這些達官貴人
[00:07:49.240 --> 00:07:51.920]  做生意攀關係的時候
[00:07:51.920 --> 00:07:54.000]  你就要出席這些聚會
[00:07:54.000 --> 00:07:56.080]  你才能夠和他們聊天
[00:07:56.080 --> 00:07:59.360]  又交際又先讓人去看見
[00:07:59.360 --> 00:08:03.760]  你是一個願意忠誠於凱撒的人
[00:08:03.760 --> 00:08:08.120]  不過信徒不僅敬拜凱撒
[00:08:08.120 --> 00:08:10.760]  他還是只相信一個神
[00:08:10.760 --> 00:08:12.760]  社會看到信徒
[00:08:12.760 --> 00:08:17.640]  就是這幫信徒是一幫不合群的小眾
[00:08:17.640 --> 00:08:22.600]  散居者就好像在社會裏面是被排斥的一樣
[00:08:22.600 --> 00:08:26.520]  甚至信徒的家人都會畏著這幫信徒
[00:08:26.520 --> 00:08:31.120]  他們不願意進入主流的裏面
[00:08:31.120 --> 00:08:33.280]  而因而覺得丟架
[00:08:33.280 --> 00:08:35.400]  直接影響信徒的生活
[00:08:35.400 --> 00:08:36.720]  生計
[00:08:36.720 --> 00:08:40.600]  甚至他們生命的安全
[00:08:40.600 --> 00:08:44.120]  根本信徒的生活已經是蒙羞的了
[00:08:44.120 --> 00:08:46.560]  甚至連信徒的家人
[00:08:46.560 --> 00:08:50.960]  整條村都跟著一起蒙羞
[00:08:50.960 --> 00:08:52.200]  說起蒙羞
[00:08:52.200 --> 00:08:55.040]  我記得初初入神學院的時候
[00:08:55.040 --> 00:08:59.320]  有時有些人的問題都會令我覺得很尷尬
[00:08:59.320 --> 00:09:01.360]  或者我都不知道怎樣回應
[00:09:01.360 --> 00:09:02.560]  例如是這樣
[00:09:02.560 --> 00:09:05.920]  他會說:Kevin 你找不到工作嗎?
[00:09:05.920 --> 00:09:09.600]  為何好好的一個人你要去讀神學?
[00:09:09.600 --> 00:09:14.000]  有人會說:年青人 你先出去看看社會吧
[00:09:14.000 --> 00:09:17.000]  這麼快就屈在教會裏面
[00:09:17.000 --> 00:09:22.840]  有人會問:你的師父在大學裏面是否承認的?
[00:09:22.840 --> 00:09:27.880]  你在神學院讀的那個師父其實是甚麼來的?
[00:09:27.880 --> 00:09:30.880]  似乎有很多人對我們的信仰
[00:09:30.880 --> 00:09:32.440]  或者對我讀神學
[00:09:32.440 --> 00:09:35.160]  都有很多的誤解、曲解
[00:09:35.160 --> 00:09:37.720]  甚至有一種不尊重的感覺
[00:09:37.720 --> 00:09:39.840]  都會令我很尷尬
[00:09:39.840 --> 00:09:41.600]  覺得蒙羞
[00:09:41.600 --> 00:09:44.960]  就好像故事裏面那兩個兄弟
[00:09:44.960 --> 00:09:49.760]  的確有很多冷嘲熱諷是會令人覺得氣餒的
[00:09:49.760 --> 00:09:52.960]  不過 必須鼓勵他的聽眾
[00:09:52.960 --> 00:09:55.440]  不要懷疑自己的信仰
[00:09:55.440 --> 00:09:58.360]  因為最終屬神的子民
[00:09:58.360 --> 00:10:01.080]  這個家裏面每一個的成員
[00:10:01.080 --> 00:10:05.560]  藉著耶穌基督都會得著榮耀
[00:10:05.560 --> 00:10:09.360]  這個不懷疑是要堅守信仰
[00:10:09.360 --> 00:10:14.360]  堅信上帝這個世界所講的那份成功
[00:10:14.360 --> 00:10:17.040]  不是上帝所講的那一件事
[00:10:17.040 --> 00:10:19.520]  也不是真正的出路
[00:10:19.520 --> 00:10:21.600]  所以以當時的情況
[00:10:21.600 --> 00:10:27.400]  信徒就不能夠因為名利榮辱而去敬拜凱撒
[00:10:27.400 --> 00:10:32.640]  因為信徒要見到耶穌基督才是那塊基石
[00:10:32.640 --> 00:10:35.280]  基督才是真正的出路
[00:10:35.280 --> 00:10:40.480]  而不是選擇和不信的人走同樣的路
[00:10:40.480 --> 00:10:43.200]  彼得之後就進入去探討
[00:10:43.200 --> 00:10:46.200]  不信的人他們會有什麼結局
[00:10:46.200 --> 00:10:49.680]  不信的人就是那些迫害信徒的人
[00:10:49.680 --> 00:10:53.400]  又或者引誘信徒同謀的人
[00:10:53.400 --> 00:10:54.800]  對於不信的人
[00:10:54.800 --> 00:10:58.040]  上帝所安放的不是一塊基石
[00:10:58.040 --> 00:10:59.640]  也都不是活石
[00:10:59.640 --> 00:11:01.400]  而是絆腳石
[00:11:01.400 --> 00:11:04.760]  甚至是令人跌倒的盆石
[00:11:04.760 --> 00:11:08.800]  因為他們不相信從神而來的福音
[00:11:08.800 --> 00:11:13.440]  當時很多人都很迷信於不同的偶像
[00:11:13.440 --> 00:11:16.160]  也都很放縱他們的生活
[00:11:16.160 --> 00:11:18.080]  有很多妻子
[00:11:18.080 --> 00:11:20.280]  甚至妻子有很多丈夫
[00:11:20.280 --> 00:11:23.200]  這些都是一件很普遍的事
[00:11:23.200 --> 00:11:27.800]  在這些行為當時的社會也都是非常的接納
[00:11:27.800 --> 00:11:31.720]  人也都能夠在祭典、慶典裏面
[00:11:31.720 --> 00:11:33.480]  去攀附權貴
[00:11:33.480 --> 00:11:35.480]  獲得不少的好處
[00:11:35.480 --> 00:11:42.080]  所以他們相信自己已經得到那個不自蒙羞的良方
[00:11:42.080 --> 00:11:45.000]  所以當社會去拒絕的
[00:11:45.000 --> 00:11:47.480]  其實不是這群信徒
[00:11:47.480 --> 00:11:50.480]  而是信徒所相信的耶穌基督
[00:11:50.480 --> 00:11:54.680]  或者是耶穌基督所說的那些真理
[00:11:54.680 --> 00:11:59.080]  因為這個神叫這群信徒蒙羞
[00:11:59.080 --> 00:12:02.240]  為著整條村得著榮耀
[00:12:02.240 --> 00:12:05.800]  村民會辱罵或者是誘惑
[00:12:05.800 --> 00:12:08.480]  去誹謗這群信徒
[00:12:08.480 --> 00:12:12.640]  希望引誘這群信徒去跟隨世界的大方向走
[00:12:12.640 --> 00:12:16.800]  我們一起去享受被社會接納的好處
[00:12:16.800 --> 00:12:18.760]  不信的人見不到
[00:12:18.760 --> 00:12:23.520]  也都看不起這群上帝子民的身份
[00:12:23.520 --> 00:12:26.960]  認為這群信徒離開上帝的主流
[00:12:26.960 --> 00:12:30.240]  他必然就要孤單一人
[00:12:30.240 --> 00:12:33.200]  然而這種社會的認同感
[00:12:33.200 --> 00:12:38.360]  對教會來說從來都是一個很大的誘惑
[00:12:38.360 --> 00:12:41.280]  我們回顧在教會歷史裏面
[00:12:41.280 --> 00:12:43.480]  面對歷代的王朝
[00:12:43.480 --> 00:12:48.840]  教會都選擇去參與在政權的鬥爭裏面
[00:12:48.840 --> 00:12:50.040]  目的是什麼呢?
[00:12:50.040 --> 00:12:54.440]  目的就是要掌控人對信仰的選擇
[00:12:54.440 --> 00:12:58.680]  證明教會在社會裏面的地位
[00:12:58.680 --> 00:13:01.520]  又或者面對進步論的興起
[00:13:01.520 --> 00:13:05.240]  我們教會會開始選擇講很多效能
[00:13:05.240 --> 00:13:06.920]  效益的問題
[00:13:06.920 --> 00:13:12.080]  希望可以去證明教會在社會裏面不脫節
[00:13:12.080 --> 00:13:15.400]  或者面對著個人主義的影響
[00:13:15.400 --> 00:13:18.760]  教會也都會選擇去宣揚幸福音
[00:13:18.760 --> 00:13:21.280]  只談豐原 不談代價
[00:13:21.280 --> 00:13:23.000]  你繼續做自己就可以了
[00:13:23.000 --> 00:13:25.080]  不過上帝是愛你的
[00:13:25.080 --> 00:13:28.240]  不斷只是講愛 他是不講代價
[00:13:28.240 --> 00:13:32.840]  去維持教會在社會裏面的形象
[00:13:32.840 --> 00:13:36.160]  為了讓世界認同教會的存在
[00:13:36.160 --> 00:13:40.840]  我們都曾經去放棄很多的盼望
[00:13:40.840 --> 00:13:44.480]  我們放下我們對上帝所相信的
[00:13:44.480 --> 00:13:47.840]  甚至出賣我們所宣揚的主
[00:13:47.840 --> 00:13:51.560]  其實我們不需要講到教會歷史這麼遠的東西
[00:13:51.560 --> 00:13:54.240]  單單看一下我們自己的生命
[00:13:54.240 --> 00:13:56.160]  作信徒的生命裏面
[00:13:56.160 --> 00:13:58.880]  其實我們已經有很多充斥著
[00:13:58.880 --> 00:14:03.200]  不同的爭取世界認同的時刻
[00:14:03.200 --> 00:14:06.360]  記得我剛剛做傳道人的時候
[00:14:06.360 --> 00:14:08.600]  原來我都會很不其然地
[00:14:08.600 --> 00:14:11.720]  將我自己和其他的同工比較
[00:14:11.720 --> 00:14:13.960]  可能比較偷偷看一下
[00:14:13.960 --> 00:14:17.040]  這個同工開始有多少人上
[00:14:17.040 --> 00:14:19.360]  我開始有多少人上呢?
[00:14:19.360 --> 00:14:22.360]  我搞這個活動究竟吸引到多少人來
[00:14:22.360 --> 00:14:24.920]  他又會吸引到多少人來呢?
[00:14:24.920 --> 00:14:28.880]  又或者是我模樣的那班少年人
[00:14:28.880 --> 00:14:31.800]  有多少參與在服事的裏面
[00:14:31.800 --> 00:14:33.760]  會不會比隔壁的團契多
[00:14:33.760 --> 00:14:36.560]  還是隔壁的團契多過我呢?
[00:14:36.560 --> 00:14:38.160]  原來不知不覺間
[00:14:38.160 --> 00:14:41.520]  我都會很看重自己的業績
[00:14:41.520 --> 00:14:47.280]  我希望自己成為世界眼中的成功
[00:14:47.280 --> 00:14:51.800]  也都希望我可以得到更多更多人的認同
[00:14:51.800 --> 00:14:54.240]  覺得我是一個好的同工
[00:14:54.240 --> 00:14:57.160]  或者是一個好的故宮
[00:14:57.160 --> 00:15:01.160]  他是忘記了我本身的職責是什麼呢?
[00:15:01.160 --> 00:15:04.800]  就是我應該要學會與人同行
[00:15:04.800 --> 00:15:10.040]  去盆盆底底去發掘上帝的宗旨的同行者
[00:15:10.040 --> 00:15:10.720]  是的
[00:15:10.720 --> 00:15:13.320]  我已經忘記了這個身份
[00:15:13.320 --> 00:15:16.200]  我只是希望我自己有一個好的業績
[00:15:16.200 --> 00:15:19.400]  有更加多人的認同
[00:15:19.400 --> 00:15:22.960]  然而彼得似乎一早已經見到
[00:15:22.960 --> 00:15:29.440]  社會的認同感對教會、對信徒都是一種誘惑
[00:15:29.440 --> 00:15:33.360]  讓我們甘願被世界要我們做什麼
[00:15:33.360 --> 00:15:36.400]  我們就扮演一個什麼的角色
[00:15:36.400 --> 00:15:39.320]  彼得教導這一班散居者
[00:15:39.320 --> 00:15:44.040]  要將他的焦點放在上帝的應許的裏面
[00:15:44.040 --> 00:15:49.040]  不是社會的接納的程度
[00:15:49.040 --> 00:15:50.920]  離開這份誘惑
[00:15:50.920 --> 00:15:54.440]  弟兄姊妹,其實一點都不容易
[00:15:54.440 --> 00:15:58.120]  還記不記得玉石師父的故事?
[00:15:58.120 --> 00:15:59.960]  轉眼間有一個星期
[00:15:59.960 --> 00:16:04.080]  我很認真地在星期天翻好我的主日學
[00:16:04.080 --> 00:16:08.960]  因為很期待可以收到這本兒童周刊
[00:16:08.960 --> 00:16:09.800]  收到了
[00:16:09.800 --> 00:16:11.040]  坐在茶樓裏
[00:16:11.040 --> 00:16:12.120]  不停地在揭
[00:16:12.120 --> 00:16:13.920]  希望找回這個故事
[00:16:13.920 --> 00:16:17.440]  很希望知道這個故事的結局是什麼
[00:16:17.440 --> 00:16:21.880]  終於揭到它最後一頁的一個角落
[00:16:21.880 --> 00:16:24.760]  終於有這個故事的第二集
[00:16:24.760 --> 00:16:27.880]  但是這個故事只有一張圖片
[00:16:27.880 --> 00:16:32.360]  圖片是一個男人坐在一塊石頭上
[00:16:32.360 --> 00:16:35.240]  似乎作者都知道小朋友未必明白
[00:16:35.240 --> 00:16:38.920]  或者脆弱心靈都希望給他們一些安慰
[00:16:38.920 --> 00:16:41.240]  所以上面寫著幾個字
[00:16:41.240 --> 00:16:43.640]  就是「欲知後事如何
[00:16:43.640 --> 00:16:46.400]  請聽下回分解」
[00:16:46.400 --> 00:16:50.160]  嘩!當時「失望」這兩個字
[00:16:50.160 --> 00:16:52.560]  坐在我的額頭上
[00:16:52.560 --> 00:16:56.560]  這麼小的我終於明白什麼叫做失望
[00:16:56.560 --> 00:16:57.800]  就是到了今天
[00:16:57.800 --> 00:16:59.640]  大家聽這麼多故事
[00:16:59.640 --> 00:17:02.200]  都是聽故事的專家
[00:17:02.200 --> 00:17:06.960]  估計你都會以為我會說一個大團圓的結局出來
[00:17:06.960 --> 00:17:11.760]  誰知道原來故事仍然待續
[00:17:11.760 --> 00:17:14.040]  當時的信徒都一樣
[00:17:14.040 --> 00:17:18.520]  一直相信基督在他們有生之年會回來
[00:17:18.520 --> 00:17:22.160]  盼望應該會很接近的了
[00:17:22.160 --> 00:17:23.360]  但是誰知道
[00:17:23.360 --> 00:17:27.560]  當他見到身邊的弟兄姊妹一個又一個被出賣
[00:17:27.560 --> 00:17:31.160]  被迫害甚至遇害的時候
[00:17:31.160 --> 00:17:34.760]  你能不能夠想像他需要用多大的信心
[00:17:34.760 --> 00:17:40.800]  才能夠跨過這一切一切的艱難呢?
[00:17:40.800 --> 00:17:44.520]  因此彼得最後要提醒這班散居者
[00:17:44.520 --> 00:17:47.960]  這班信徒的是他們的身份
[00:17:47.960 --> 00:17:50.320]  他們是蒙簡選的族裔
[00:17:50.320 --> 00:17:52.800]  是君尊濟息的群體
[00:17:52.800 --> 00:17:54.640]  是聖潔的國民
[00:17:54.640 --> 00:17:56.600]  也是屬神的子民
[00:17:56.600 --> 00:17:58.720]  這些的身份、稱號
[00:17:58.720 --> 00:18:03.400]  統統都是說他們傳統的特權身份
[00:18:03.400 --> 00:18:05.360]  和那些的稱號
[00:18:05.360 --> 00:18:07.720]  是猶太人一聽就會明白
[00:18:07.720 --> 00:18:11.200]  是一個什麼樣的身份地位
[00:18:11.200 --> 00:18:12.400]  總稱
[00:18:12.400 --> 00:18:15.200]  可以怎樣說這些的身份和稱號呢?
[00:18:15.200 --> 00:18:19.680]  就是上帝家的繼承者
[00:18:19.680 --> 00:18:21.720]  一班寄居的俠侶
[00:18:21.720 --> 00:18:24.520]  散居在各城各鄉
[00:18:24.520 --> 00:18:27.320]  因為他們離開了自己的家鄉
[00:18:27.320 --> 00:18:31.880]  沒有了他們原生家庭裏面的福利網
[00:18:31.880 --> 00:18:34.400]  沒有了那些人去照顧他們
[00:18:34.400 --> 00:18:37.000]  他們人離鄉賤
[00:18:37.000 --> 00:18:39.480]  找一頓飯吃都不容易
[00:18:39.480 --> 00:18:42.360]  但彼得卻在這個時間告訴他們
[00:18:42.360 --> 00:18:45.160]  他們不單止得著憐憫
[00:18:45.160 --> 00:18:48.280]  是他們得著一個身份
[00:18:48.280 --> 00:18:50.760]  一個他們期盼已久
[00:18:50.760 --> 00:18:54.760]  想得著的身份
[00:18:54.760 --> 00:18:58.080]  不過今天因著上帝的簡選
[00:18:58.080 --> 00:19:00.320]  得到這個新的身份
[00:19:00.320 --> 00:19:02.160]  甚至是這個家
[00:19:02.160 --> 00:19:04.320]  這個家可以做到什麼呢?
[00:19:04.320 --> 00:19:07.240]  就是去保護它、廉恤它
[00:19:07.240 --> 00:19:11.120]  令它最終能夠不至羞愧
[00:19:11.120 --> 00:19:14.200]  彼得就要藉著這個新的身份
[00:19:14.200 --> 00:19:19.000]  去鼓勵這一班的聽眾
[00:19:19.000 --> 00:19:21.800]  今天我們都是一班散居者
[00:19:21.800 --> 00:19:24.080]  我們有來了澳洲很久的
[00:19:24.080 --> 00:19:26.000]  有剛剛從香港來
[00:19:26.000 --> 00:19:29.640]  又或者在世界不同的地方來到的
[00:19:29.640 --> 00:19:33.320]  但我們都同樣相信一個的主
[00:19:33.320 --> 00:19:37.480]  耶穌基督都是我們教會裏面的基石
[00:19:37.480 --> 00:19:40.240]  雖然我們散居在不同的地方
[00:19:40.240 --> 00:19:42.360]  經歷不同的困難
[00:19:42.360 --> 00:19:44.440]  有不同的需要
[00:19:44.440 --> 00:19:47.000]  但願我們都一同去學習
[00:19:47.000 --> 00:19:50.480]  去見證上帝的榮耀
[00:19:50.480 --> 00:19:52.600]  而彼得其中一樣
[00:19:52.600 --> 00:19:56.680]  期望散居者能夠去見證祂的地方
[00:19:56.680 --> 00:19:58.360]  見證上帝的地方
[00:19:58.360 --> 00:20:00.120]  就在四章九節告訴我們
[00:20:00.120 --> 00:20:04.280]  我們要彼此款待、不乏怨言
[00:20:04.280 --> 00:20:06.440]  彼此款待
[00:20:06.440 --> 00:20:08.440]  這句說話令我想起昔日
[00:20:08.440 --> 00:20:11.640]  我在澳洲讀書、做留學生的時刻
[00:20:11.640 --> 00:20:13.720]  記得當時十幾歲來到
[00:20:13.720 --> 00:20:15.160]  人生路不熟
[00:20:15.160 --> 00:20:17.440]  很多地方都不知道怎樣去
[00:20:17.440 --> 00:20:20.280]  又或者英文又不是特別好
[00:20:20.280 --> 00:20:22.280]  和人溝通都有困難
[00:20:22.280 --> 00:20:25.560]  無論讀書、生活都有很多的困難
[00:20:25.560 --> 00:20:28.080]  但當時有一班教會弟兄姐妹
[00:20:28.080 --> 00:20:30.560]  很願意去照顧我
[00:20:30.560 --> 00:20:32.240]  又很關心我
[00:20:32.240 --> 00:20:33.800]  記得那些叔叔姨姨
[00:20:33.800 --> 00:20:37.240]  很樂意地請我們去他們家吃飯
[00:20:37.240 --> 00:20:40.080]  原來當時有口湯喝
[00:20:40.080 --> 00:20:41.960]  都是很不容易的
[00:20:41.960 --> 00:20:43.720]  又甚至很記得
