
[00:00:00.000 --> 00:00:03.400]  當然這些廣告都是那堆東西
[00:02:28.900 --> 00:02:30.900]  在這個大氣候的影響下
[00:02:30.900 --> 00:02:32.900]  我們都不會想著
[00:02:32.900 --> 00:02:34.900]  如何去迎接耶穌
[00:02:34.900 --> 00:02:36.900]  如果
[00:02:36.900 --> 00:02:37.900]  連我們基督徒
[00:02:37.900 --> 00:02:38.900]  不知不覺當中
[00:02:38.900 --> 00:02:41.900]  都落在這樣的情況下
[00:02:41.900 --> 00:02:43.900]  我相信我們很難期待
[00:02:43.900 --> 00:02:45.900]  那些未認識耶穌基督的朋友
[00:02:45.900 --> 00:02:46.900]  未信主的朋友
[00:02:46.900 --> 00:02:49.900]  他們心裏會在聖誕節的時間
[00:02:49.900 --> 00:02:50.900]  期待見到耶穌
[00:02:50.900 --> 00:02:53.900]  或者和耶穌有機會見面的時候
[00:02:53.900 --> 00:02:55.900]  更加不會想著歡迎祂
[00:02:55.900 --> 00:02:56.900]  不過今天早上
[00:02:56.900 --> 00:02:57.900]  在這個時候
[00:02:57.900 --> 00:02:59.900]  我想和大家分享的是什麼
[00:02:59.900 --> 00:03:01.900]  無論今天的人
[00:03:01.900 --> 00:03:02.900]  對耶穌有沒有期待
[00:03:02.900 --> 00:03:04.900]  無論今天的人
[00:03:04.900 --> 00:03:06.900]  是否願意去歡迎和接受
[00:03:06.900 --> 00:03:08.900]  耶穌到我們的生命當中
[00:03:08.900 --> 00:03:10.900]  天父上帝
[00:03:10.900 --> 00:03:12.900]  愛世人 拯救世界
[00:03:12.900 --> 00:03:14.900]  這個恩典
[00:03:14.900 --> 00:03:16.900]  不會因為人的感覺
[00:03:16.900 --> 00:03:18.900]  人思想的改變
[00:03:18.900 --> 00:03:21.900]  人的期待越來越微薄
[00:03:21.900 --> 00:03:23.900]  而不會實現
[00:03:23.900 --> 00:03:26.900]  神的愛仍然存在
[00:03:26.900 --> 00:03:29.900]  神的恩典繼續出現在我們的生命當中
[00:03:29.900 --> 00:03:31.900]  只要我們能夠向神打開
[00:03:31.900 --> 00:03:32.900]  只要我們能夠學習
[00:03:32.900 --> 00:03:34.900]  如何去邀請耶穌
[00:03:34.900 --> 00:03:36.900]  到我們的生命當中的時候
[00:03:36.900 --> 00:03:37.900]  我們仍然可以享受到
[00:03:37.900 --> 00:03:39.900]  這種祝福
[00:03:39.900 --> 00:03:41.900]  天父上帝很想我們
[00:03:41.900 --> 00:03:44.900]  邀請耶穌到我們的生命當中
[00:03:44.900 --> 00:03:46.900]  事實上如果我們看回聖經的時候
[00:03:46.900 --> 00:03:50.900]  從遠古到現在
[00:03:50.900 --> 00:03:52.900]  天父上帝用了很多不同的方法
[00:03:52.900 --> 00:03:54.900]  向人啟示
[00:03:54.900 --> 00:03:56.900]  要人知道耶穌基督就是救主
[00:03:56.900 --> 00:03:58.900]  耶穌要來幫助我們
[00:03:58.900 --> 00:04:00.900]  他用了什麼方法呢
[00:04:00.900 --> 00:04:02.900]  為什麼天父上帝
[00:04:02.900 --> 00:04:04.900]  這麼想我們接受耶穌基督呢
[00:04:04.900 --> 00:04:06.900]  他用了什麼方法呢
[00:04:06.900 --> 00:04:08.900]  今天我想和大家去看
[00:04:08.900 --> 00:04:10.900]  一個聖誕節的人物
[00:04:10.900 --> 00:04:12.900]  這個人物
[00:04:12.900 --> 00:04:14.900]  在聖誕節當中
[00:04:14.900 --> 00:04:16.900]  我比較少講一些
[00:04:16.900 --> 00:04:18.900]  因為他通常都是站在旁邊
[00:04:18.900 --> 00:04:20.900]  做配角
[00:04:20.900 --> 00:04:22.900]  你可以叫他做大配角
[00:04:22.900 --> 00:04:24.900]  但是沒什麼好說的
[00:04:24.900 --> 00:04:26.900]  很快就在聖經裡面不見了
[00:04:26.900 --> 00:04:28.900]  這個人物是誰呢
[00:04:28.900 --> 00:04:30.900]  在聖經當中
[00:04:30.900 --> 00:04:32.900]  通常有三個人
[00:04:32.900 --> 00:04:34.900]  主角是耶穌
[00:04:34.900 --> 00:04:36.900]  接著是瑪利亞
[00:04:36.900 --> 00:04:38.900]  接著不是那些羊仔
[00:04:38.900 --> 00:04:40.900]  是誰呢
[00:04:40.900 --> 00:04:42.900]  是約瑟
[00:04:42.900 --> 00:04:44.900]  這是一個配角
[00:04:44.900 --> 00:04:46.900]  但是這個約瑟
[00:04:46.900 --> 00:04:48.900]  在主裡面有一個很特別的經驗
[00:04:48.900 --> 00:04:50.900]  讓他能夠心學悟
[00:04:50.900 --> 00:04:52.900]  這個救主
[00:04:52.900 --> 00:04:54.900]  能夠快點出現在他當中
[00:04:54.900 --> 00:04:56.900]  或者我們看看
[00:04:56.900 --> 00:04:58.900]  這個故事好不好呢
[00:04:58.900 --> 00:05:00.900]  是馬太福音第一章
[00:05:00.900 --> 00:05:02.900]  十八到二十五節
[00:05:02.900 --> 00:05:04.900]  我們很快重溫一下這個故事
[00:05:04.900 --> 00:05:08.900]  一章十八節的諾言
[00:05:08.900 --> 00:05:10.900]  耶穌基督誕生的經過是這樣的
[00:05:10.900 --> 00:05:12.900]  他的母親瑪利亞已經跟約瑟訂婚
[00:05:12.900 --> 00:05:16.900]  但是在成婚之前
[00:05:16.900 --> 00:05:18.900]  瑪利亞知道自己已經由聖靈懷孕
[00:05:18.900 --> 00:05:20.900]  他的未婚夫約瑟
[00:05:20.900 --> 00:05:22.900]  為人正直
[00:05:22.900 --> 00:05:24.900]  但是又不願意公開羞辱他
[00:05:24.900 --> 00:05:26.900]  卻有意秘密解除婚約
[00:05:26.900 --> 00:05:30.900]  他正在考慮這件事
[00:05:30.900 --> 00:05:32.900]  主的天使在夢中
[00:05:32.900 --> 00:05:34.900]  向他顯現
[00:05:34.900 --> 00:05:36.900]  說:大衛的後代約瑟
[00:05:36.900 --> 00:05:38.900]  不要怕
[00:05:38.900 --> 00:05:40.900]  儘管娶瑪利亞的妻子
[00:05:40.900 --> 00:05:42.900]  因為她被他懷的孕
[00:05:42.900 --> 00:05:44.900]  是由聖靈來的
[00:05:44.900 --> 00:05:46.900]  她將要生一個兒子
[00:05:46.900 --> 00:05:48.900]  你要給得起名
[00:05:48.900 --> 00:05:50.900]  叫耶穌
[00:05:50.900 --> 00:05:52.900]  因為他將拯救他的子民
[00:05:52.900 --> 00:05:54.900]  脫離他們的罪
[00:05:54.900 --> 00:05:56.900]  這一切事的發生
[00:05:56.900 --> 00:05:58.900]  是要應驗主席先知
[00:05:58.900 --> 00:06:00.900]  所說的話
[00:06:00.900 --> 00:06:02.900]  有同類將懷孕生子
[00:06:02.900 --> 00:06:04.900]  他的名字叫爾瑪萊利
[00:06:04.900 --> 00:06:06.900]  爾瑪萊利的意思
[00:06:06.900 --> 00:06:08.900]  是上帝與我們同在
[00:06:08.900 --> 00:06:10.900]  二十四節
[00:06:10.900 --> 00:06:12.900]  約瑟一醒過來
[00:06:12.900 --> 00:06:14.900]  就照著主的天使所吩咐的去做
[00:06:14.900 --> 00:06:16.900]  跟瑪利亞成婚
[00:06:16.900 --> 00:06:18.900]  但是在他生孩子以前
[00:06:18.900 --> 00:06:20.900]  沒有跟他同房
[00:06:20.900 --> 00:06:22.900]  孩子出生
[00:06:22.900 --> 00:06:24.900]  約瑟就給他取名
[00:06:24.900 --> 00:06:26.900]  叫耶穌
[00:06:26.900 --> 00:06:28.900]  正如我所說
[00:06:28.900 --> 00:06:30.900]  如果我們重溫聖誕節的故事
[00:06:30.900 --> 00:06:32.900]  你會發覺天父上帝
[00:06:32.900 --> 00:06:34.900]  用了很多不同的方法
[00:06:34.900 --> 00:06:36.900]  告訴人
[00:06:36.900 --> 00:06:38.900]  救主來到這個世界
[00:06:38.900 --> 00:06:40.900]  我們經常聽到的聖誕節
[00:06:40.900 --> 00:06:42.900]  例如牧羊報信
[00:06:42.900 --> 00:06:44.900]  有三博士
[00:06:44.900 --> 00:06:46.900]  這些都是我們在聖誕節
[00:06:46.900 --> 00:06:48.900]  時時聽到的
[00:06:48.900 --> 00:06:50.900]  瑪利亞天使去探訪他
[00:06:50.900 --> 00:06:52.900]  將好消息告訴他
[00:06:52.900 --> 00:06:54.900]  你將有懷孕生子
[00:06:54.900 --> 00:06:56.900]  而約瑟是另外一個經驗
[00:06:56.900 --> 00:06:58.900]  他做了一個夢
[00:06:58.900 --> 00:07:00.900]  在夢中天使吩咐他
[00:07:00.900 --> 00:07:02.900]  將未婚妻
[00:07:02.900 --> 00:07:04.900]  娶過來
[00:07:04.900 --> 00:07:06.900]  你會發覺
[00:07:06.900 --> 00:07:08.900]  神用了很多不同的方法
[00:07:08.900 --> 00:07:10.900]  將這個消息
[00:07:10.900 --> 00:07:12.900]  傳遞給人知道
[00:07:12.900 --> 00:07:14.900]  為什麼神要花這麼多功夫呢
[00:07:14.900 --> 00:07:16.900]  為什麼神要這樣做呢
[00:07:16.900 --> 00:07:18.900]  我相信
[00:07:18.900 --> 00:07:20.900]  有兩個很基本的原因
[00:07:20.900 --> 00:07:22.900]  第一,剛才聖經裡面也有提到
[00:07:22.900 --> 00:07:24.900]  就是說,他要讓
[00:07:24.900 --> 00:07:26.900]  他所作的預言
[00:07:26.900 --> 00:07:28.900]  在舊約時代
[00:07:28.900 --> 00:07:30.900]  透過先知所作的預言
[00:07:30.900 --> 00:07:32.900]  他要透過預言的應驗
[00:07:32.900 --> 00:07:34.900]  讓人知道
[00:07:34.900 --> 00:07:36.900]  耶穌就是預言的救主
[00:07:36.900 --> 00:07:38.900]  耶穌就是基督
[00:07:38.900 --> 00:07:40.900]  但另外一件事
[00:07:40.900 --> 00:07:42.900]  我相信是更加重要的
[00:07:42.900 --> 00:07:44.900]  我相信神用這麼多的方法
[00:07:44.900 --> 00:07:46.900]  去通知人
[00:07:46.900 --> 00:07:48.900]  是因為他真的很想
[00:07:48.900 --> 00:07:50.900]  人知道是耶穌救主之後
[00:07:50.900 --> 00:07:52.900]  能夠接受耶穌基督
[00:07:52.900 --> 00:07:54.900]  能夠邀請耶穌
[00:07:54.900 --> 00:07:56.900]  到他們的生命當中
[00:07:56.900 --> 00:07:58.900]  今天在這裡
[00:07:58.900 --> 00:08:00.900]  我告訴你
[00:08:00.900 --> 00:08:02.900]  神的心意,上帝的心意
[00:08:02.900 --> 00:08:04.900]  仍然沒有改變
[00:08:04.900 --> 00:08:06.900]  他仍然很想,如果你還沒有認識耶穌
[00:08:06.900 --> 00:08:08.900]  能夠邀請耶穌,迎接耶穌
[00:08:08.900 --> 00:08:10.900]  到你的生命當中
[00:08:10.900 --> 00:08:12.900]  我們看回剛才的故事
[00:08:12.900 --> 00:08:14.900]  約瑟其實沒有期待
[00:08:14.900 --> 00:08:16.900]  他沒有想過
[00:08:16.900 --> 00:08:18.900]  耶穌會在他有生之年
[00:08:18.900 --> 00:08:20.900]  這個救主
[00:08:20.900 --> 00:08:22.900]  是誕生的
[00:08:22.900 --> 00:08:24.900]  耶穌的名字是後來改的
[00:08:24.900 --> 00:08:26.900]  約瑟
[00:08:26.900 --> 00:08:28.900]  告訴我們
[00:08:28.900 --> 00:08:30.900]  他是大衛的後代
[00:08:30.900 --> 00:08:32.900]  大衛不是普通的大衛,是大衛王
[00:08:32.900 --> 00:08:34.900]  是一個皇帝的後代
[00:08:34.900 --> 00:08:36.900]  但是到了他的時候
[00:08:36.900 --> 00:08:38.900]  我們可以說是家道中落
[00:08:38.900 --> 00:08:40.900]  他再不是在皇宮出世
[00:08:40.900 --> 00:08:42.900]  也不是皇子
[00:08:42.900 --> 00:08:44.900]  也不是皇親國戚
[00:08:44.900 --> 00:08:46.900]  約瑟在那個時候
[00:08:46.900 --> 00:08:48.900]  是一個普通的牧長
[00:08:48.900 --> 00:08:50.900]  只是鬥牧工人的兒子
[00:08:50.900 --> 00:08:52.900]  這個牧長
[00:08:52.900 --> 00:08:54.900]  我相信會不會期待
[00:08:54.900 --> 00:08:56.900]  聖經預言
[00:08:56.900 --> 00:08:58.900]  有一個救主降生
[00:08:58.900 --> 00:09:00.900]  他會不會呢?我相信會的
[00:09:00.900 --> 00:09:02.900]  因為一般猶太人都會期待
[00:09:02.900 --> 00:09:04.900]  因為聖經說過
[00:09:04.900 --> 00:09:06.900]  將來有一個救主會來到你們當中
[00:09:06.900 --> 00:09:08.900]  他和其他猶太人一樣
[00:09:08.900 --> 00:09:10.900]  會期待
[00:09:10.900 --> 00:09:12.900]  有一個救主來到他們當中
[00:09:12.900 --> 00:09:14.900]  但是
[00:09:14.900 --> 00:09:16.900]  等一年,等兩年
[00:09:16.900 --> 00:09:18.900]  上次我說到的時候
[00:09:18.900 --> 00:09:20.900]  由最後一個先知到新約時代
[00:09:20.900 --> 00:09:22.900]  400年天父上帝
[00:09:22.900 --> 00:09:24.900]  一句話都沒有
[00:09:24.900 --> 00:09:26.900]  什麼聲音都沒有
[00:09:26.900 --> 00:09:28.900]  什麼神蹟都沒有
[00:09:28.900 --> 00:09:30.900]  等了一年,等了十年
[00:09:30.900 --> 00:09:32.900]  等了一百年,等了二百年
[00:09:32.900 --> 00:09:34.900]  等了四百年
[00:09:34.900 --> 00:09:36.900]  是有一個英許記載在聖經裡面
[00:09:36.900 --> 00:09:38.900]  但是為什麼還沒有實現呢?
[00:09:38.900 --> 00:09:40.900]  有沒有期待呢?
[00:09:40.900 --> 00:09:42.900]  他是信神的
[00:09:42.900 --> 00:09:44.900]  聖經說這是一個義人
[00:09:44.900 --> 00:09:46.900]  很恭敬的,相信聖經
[00:09:46.900 --> 00:09:48.900]  我相信他有期待
[00:09:48.900 --> 00:09:50.900]  但我相信約瑟從來沒有想過
[00:09:50.900 --> 00:09:52.900]  他會發夢的時候
[00:09:52.900 --> 00:09:54.900]  夢見天使
[00:09:54.900 --> 00:09:56.900]  他更加沒有想過
[00:09:56.900 --> 00:09:58.900]  聖經所應許的救主
[00:09:58.900 --> 00:10:00.900]  會透過他的未婚妻
[00:10:00.900 --> 00:10:02.900]  而誕生在他的家庭裡面
[00:10:02.900 --> 00:10:04.900]  而誕生在他的家庭裡面
[00:10:04.900 --> 00:10:06.900]  所以
[00:10:06.900 --> 00:10:08.900]  當約瑟聽到天使的宣告
[00:10:08.900 --> 00:10:10.900]  當約瑟聽到天使的宣告
[00:10:10.900 --> 00:10:12.900]  和告訴他這個消息的時候
[00:10:12.900 --> 00:10:14.900]  忽然之間,我相信
[00:10:14.900 --> 00:10:16.900]  他期待救主來到的那種心
[00:10:16.900 --> 00:10:18.900]  重新跳旺
[00:10:18.900 --> 00:10:20.900]  如果你是約瑟會不會呢?
[00:10:20.900 --> 00:10:22.900]  我相信他一定很興奮
[00:10:22.900 --> 00:10:24.900]  有這樣的事發生
[00:10:24.900 --> 00:10:26.900]  他一定很期待這個小孩
[00:10:26.900 --> 00:10:28.900]  來到這個世界
[00:10:28.900 --> 00:10:30.900]  他更加想能夠看著這個小孩
[00:10:30.900 --> 00:10:32.900]  長大之後,如何能夠
[00:10:32.900 --> 00:10:34.900]  拯救上帝的百姓
[00:10:34.900 --> 00:10:36.900]  神的百姓
[00:10:36.900 --> 00:10:38.900]  離開罪惡,歸到神的身邊
[00:10:38.900 --> 00:10:40.900]  歸到神的身邊
[00:10:40.900 --> 00:10:42.900]  因為他見到一個異象
[00:10:42.900 --> 00:10:44.900]  發了一個異夢
[00:10:44.900 --> 00:10:46.900]  所以有這麼熱切的心
[00:10:46.900 --> 00:10:48.900]  但是今天你和我呢?
[00:10:48.900 --> 00:10:50.900]  特別是在座裡面
[00:10:50.900 --> 00:10:52.900]  有些無道的朋友
[00:10:52.900 --> 00:10:54.900]  你會不會期待見到耶穌基督呢?
[00:10:54.900 --> 00:10:56.900]  你會不會歡迎耶穌
[00:10:56.900 --> 00:10:58.900]  進到你的生命裡面呢?
[00:10:58.900 --> 00:11:00.900]  我相信很多人不會這樣想
[00:11:00.900 --> 00:11:02.900]  不會有這樣的感覺
[00:11:02.900 --> 00:11:04.900]  曾經
[00:11:04.900 --> 00:11:06.900]  有人跟我說
[00:11:06.900 --> 00:11:08.900]  為什麼神
[00:11:08.900 --> 00:11:10.900]  令人相信耶穌這麼困難呢?
[00:11:10.900 --> 00:11:12.900]  為什麼神
[00:11:12.900 --> 00:11:14.900]  不做一些事
[00:11:14.900 --> 00:11:16.900]  讓人容易相信耶穌呢?
[00:11:16.900 --> 00:11:18.900]  譬如說
[00:11:18.900 --> 00:11:20.900]  讓人突然間看到耶穌
[00:11:20.900 --> 00:11:22.900]  在眼前出現
[00:11:22.900 --> 00:11:24.900]  或者讓他有機會看到神蹟
[00:11:24.900 --> 00:11:26.900]  或者像藥室一樣
[00:11:26.900 --> 00:11:28.900]  發個異夢
[00:11:28.900 --> 00:11:30.900]  是異夢,很清楚看到
[00:11:30.900 --> 00:11:32.900]  天使跟他說話
[00:11:32.900 --> 00:11:34.900]  醒了就會相信
[00:11:34.900 --> 00:11:36.900]  我不知道在你的朋友裡面
[00:11:36.900 --> 00:11:38.900]  有沒有人曾經和你說過類似的說話
[00:11:38.900 --> 00:11:40.900]  為什麼神不做一些事
[00:11:40.900 --> 00:11:42.900]  走過神蹟
[00:11:42.900 --> 00:11:44.900]  特別的事
[00:11:44.900 --> 00:11:46.900]  我們就會相信
[00:11:46.900 --> 00:11:48.900]  我不知道你的看法是怎樣
[00:11:48.900 --> 00:11:50.900]  不過保羅
[00:11:50.900 --> 00:11:52.900]  有另外一個觀點
[00:11:52.900 --> 00:11:54.900]  保羅怎麼說呢?
[00:11:54.900 --> 00:11:56.900]  保羅說其實
[00:11:56.900 --> 00:11:58.900]  世人憑自己的智慧
[00:11:58.900 --> 00:12:00.900]  這是哥倫多前書
[00:12:00.900 --> 00:12:02.900]  第一章
[00:12:02.900 --> 00:12:04.900]  人憑著自己的智慧
[00:12:04.900 --> 00:12:06.900]  既不認識上帝
[00:12:06.900 --> 00:12:08.900]  上帝就樂意用人
[00:12:08.900 --> 00:12:10.900]  當作愚蠢的道理
[00:12:10.900 --> 00:12:12.900]  這就是上帝的智慧了
[00:12:12.900 --> 00:12:14.900]  猶太人
[00:12:14.900 --> 00:12:16.900]  是要神蹟
[00:12:16.900 --> 00:12:18.900]  希臘人是求智慧
[00:12:18.900 --> 00:12:20.900]  我們卻是全釘十字架的基督
[00:12:20.900 --> 00:12:22.900]  對猶太人來說
[00:12:22.900 --> 00:12:24.900]  是半腳石
[00:12:24.900 --> 00:12:26.900]  究竟怎麼會釘十字架呢?
[00:12:26.900 --> 00:12:28.900]  對外邦人
[00:12:28.900 --> 00:12:30.900]  是很愚蠢的一個方法
[00:12:30.900 --> 00:12:32.900]  二十四節
[00:12:32.900 --> 00:12:34.900]  但在那蒙召的
[00:12:34.900 --> 00:12:36.900]  無論是猶太人、希臘人、基督
[00:12:36.900 --> 00:12:38.900]  總為上帝的能力
[00:12:38.900 --> 00:12:40.900]  上帝的智慧
[00:12:40.900 --> 00:12:42.900]  首先
[00:12:42.900 --> 00:12:44.900]  保羅很開宗明義
[00:12:44.900 --> 00:12:46.900]  講出他的觀點和看法
[00:12:46.900 --> 00:12:48.900]  人根本不能靠
[00:12:48.900 --> 00:12:50.900]  人的智慧思想
[00:12:50.900 --> 00:12:52.900]  去認識神
[00:12:52.900 --> 00:12:54.900]  如果我們真的相信
[00:12:54.900 --> 00:12:56.900]  這個世界上有一個造物主
[00:12:56.900 --> 00:12:58.900]  除非你不相信這個世界上有神
[00:12:58.900 --> 00:13:00.900]  但如果你說
[00:13:00.900 --> 00:13:02.900]  明明就是一個主宰
[00:13:02.900 --> 00:13:04.900]  世界上有一個神
[00:13:04.900 --> 00:13:06.900]  是一個創造萬物的神
[00:13:06.900 --> 00:13:08.900]  他的智慧
[00:13:08.900 --> 00:13:10.900]  用常識
[00:13:10.900 --> 00:13:12.900]  一定高過人的智慧
[00:13:12.900 --> 00:13:14.900]  人的思想、人的智慧
[00:13:14.900 --> 00:13:16.900]  是無法與創造
[00:13:16.900 --> 00:13:18.900]  宇宙萬物的神
[00:13:18.900 --> 00:13:20.900]  相比的
[00:13:20.900 --> 00:13:22.900]  如果人可以靠自己的智慧
[00:13:22.900 --> 00:13:24.900]  認識神的時候
[00:13:24.900 --> 00:13:26.900]  很簡單,我們自己就變成神
[00:13:26.900 --> 00:13:28.900]  這就是新世紀主義
[00:13:28.900 --> 00:13:30.900]  Sooner or later
[00:13:30.900 --> 00:13:32.900]  我們人可以變成神
[00:13:32.900 --> 00:13:34.900]  無所不知、無所不能
[00:13:34.900 --> 00:13:36.900]  但這是不可能的事
[00:13:36.900 --> 00:13:38.900]  希臘人
[00:13:38.900 --> 00:13:40.900]  有些哲學家,甚至現代的科學家
[00:13:40.900 --> 00:13:42.900]  會挑戰我們
[00:13:42.900 --> 00:13:44.900]  信耶穌的人說,你證明給我看
[00:13:44.900 --> 00:13:46.900]  你說服我吧
[00:13:46.900 --> 00:13:48.900]  你能說服我
[00:13:48.900 --> 00:13:50.900]  咬贏我的時候
[00:13:50.900 --> 00:13:52.900]  我就去相信
[00:13:52.900 --> 00:13:54.900]  誰不知原來
[00:13:54.900 --> 00:13:56.900]  當他們有這樣的想法的時候
[00:13:56.900 --> 00:13:58.900]  這只是反映出
[00:13:58.900 --> 00:14:00.900]  人的無知
[00:14:00.900 --> 00:14:02.900]  人是不可能靠自己的智慧
[00:14:02.900 --> 00:14:04.900]  去認識神的
[00:14:04.900 --> 00:14:06.900]  你可以知道可能有一個神
[00:14:06.900 --> 00:14:08.900]  但你不可以與神
[00:14:08.900 --> 00:14:10.900]  建立一個個人的關係
[00:14:10.900 --> 00:14:12.900]  無法用人的智慧
[00:14:12.900 --> 00:14:14.900]  這是顯示人的無知
[00:14:14.900 --> 00:14:16.900]  以為自己可以
[00:14:16.900 --> 00:14:18.900]  明白一切
[00:14:18.900 --> 00:14:20.900]  但無論你多聰明的人也好
[00:14:20.900 --> 00:14:22.900]  我們不可能
[00:14:22.900 --> 00:14:24.900]  知道一切、明白一切
[00:14:24.900 --> 00:14:26.900]  所以我發覺
[00:14:26.900 --> 00:14:28.900]  大家同不同意嗎
[00:14:28.900 --> 00:14:30.900]  可能猶太人比較實際
[00:14:30.900 --> 00:14:32.900]  猶太人求什麼
[00:14:32.900 --> 00:14:34.900]  希臘人求智慧
[00:14:34.900 --> 00:14:36.900]  說服我吧,咬贏我
[00:14:36.900 --> 00:14:38.900]  你證明給我看
[00:14:38.900 --> 00:14:40.900]  希伯來人就比較實際
[00:14:40.900 --> 00:14:42.900]  因為有信仰的背景,你顯示神蹟給我看
[00:14:42.900 --> 00:14:44.900]  你顯示神蹟給我看
[00:14:44.900 --> 00:14:46.900]  我就相信你
[00:14:46.900 --> 00:14:48.900]  如果你熟悉聖經的話
[00:14:48.900 --> 00:14:50.900]  你也知道
[00:14:50.900 --> 00:14:52.900]  其實耶穌行了很多神蹟
[00:14:52.900 --> 00:14:54.900]  不是藏在家裡
[00:14:54.900 --> 00:14:56.900]  關上門行神蹟
[00:14:56.900 --> 00:14:58.900]  是在公眾的地方
[00:14:58.900 --> 00:15:00.900]  耶穌基督
[00:15:00.900 --> 00:15:02.900]  行了很多神蹟
[00:15:02.900 --> 00:15:04.900]  但是這些人有沒有相信
[00:15:04.900 --> 00:15:06.900]  是不是每個看到神蹟的人都相信耶穌
[00:15:06.900 --> 00:15:08.900]  No
