
[00:00:00.000 --> 00:00:02.000]  鍾牧師講過一個很有趣的見證
[00:01:27.340 --> 00:01:30.660]  二三百磅的婦女來到我們公司的時候
[00:01:30.660 --> 00:01:34.260]  是帶著很多的自卑感很退縮的
[00:01:34.260 --> 00:01:36.820]  幾個月之後
[00:01:36.820 --> 00:01:39.640]  變得身材苗條
[00:01:39.640 --> 00:01:41.420]  出去的時候
[00:01:41.420 --> 00:01:43.220]  非常神氣的離開
[00:01:43.220 --> 00:01:45.780]  我們的生意很有效
[00:01:45.780 --> 00:01:46.800]  很實用
[00:01:46.800 --> 00:01:49.620]  在今天美國可以說是一枝獨秀
[00:01:49.620 --> 00:01:50.900]  非常成功
[00:01:50.900 --> 00:01:53.200]  我一路聽
[00:01:53.200 --> 00:01:54.480]  一路點頭
[00:01:54.480 --> 00:01:56.520]  覺得這個年輕人
[00:01:56.780 --> 00:01:58.320]  真是後山可畏
[00:01:58.320 --> 00:01:59.860]  極有成就
[00:01:59.860 --> 00:02:00.880]  自己
[00:02:00.880 --> 00:02:02.420]  未免有些自卑起來
[00:02:02.420 --> 00:02:05.740]  但另一方面想想
[00:02:05.740 --> 00:02:07.280]  是不是值得自卑呢
[00:02:07.280 --> 00:02:10.360]  就在這個時候這個年輕人繼續說
[00:02:10.360 --> 00:02:15.220]  自從在University of Michigan拿到MBA之後我就加入了這間公司
[00:02:15.220 --> 00:02:17.520]  我公司就非常重用我
[00:02:17.520 --> 00:02:20.600]  富饒直賞生意蒸蒸日上
[00:02:20.600 --> 00:02:22.900]  我為到我公司自豪
[00:02:22.900 --> 00:02:25.200]  這個穆斯林
[00:02:25.460 --> 00:02:27.240]  他為到這樣的
[00:02:27.240 --> 00:02:30.320]  改變身材的生意就感到自豪
[00:02:30.320 --> 00:02:35.180]  我沒有理由為到我們自己教會不感到自豪
[00:02:35.180 --> 00:02:37.480]  為什麼我會感到自卑呢
[00:02:37.480 --> 00:02:40.040]  在這個時候
[00:02:40.040 --> 00:02:42.600]  不行了我也要說點東西
[00:02:42.600 --> 00:02:45.160]  這個年輕人就說
[00:02:45.160 --> 00:02:47.980]  我忘了問你你是做性行的
[00:02:47.980 --> 00:02:49.520]  穆斯林說
[00:02:49.520 --> 00:02:51.060]  說來也很有趣
[00:02:51.060 --> 00:02:54.900]  我們公司跟你做的公司做的生意差不多
[00:02:55.660 --> 00:02:57.200]  你們是做健美的在哪一間
[00:02:57.200 --> 00:03:00.020]  我不是做健美的我們不是改變別人的身材
[00:03:00.020 --> 00:03:01.560]  我們是改變別人的生命
[00:03:01.560 --> 00:03:04.380]  你是心理學家
[00:03:04.380 --> 00:03:09.240]  我不是說改變別人的心理我是說改變別人的生命改變別人的靈
[00:03:09.240 --> 00:03:10.520]  心靈
[00:03:10.520 --> 00:03:13.080]  這個年輕人聽起來好像
[00:03:13.080 --> 00:03:16.400]  又好像明白又好像不明白又不好意思問
[00:03:16.400 --> 00:03:17.680]  於是他就說
[00:03:17.680 --> 00:03:19.480]  你們
[00:03:19.480 --> 00:03:22.040]  你們三藩市有辦公室嗎
[00:03:22.040 --> 00:03:24.080]  我們公司
[00:03:24.600 --> 00:03:25.880]  怎知道三藩市有辦公室
[00:03:25.880 --> 00:03:27.660]  美國五十州
[00:03:27.660 --> 00:03:29.720]  每一個城市每一個地方
[00:03:29.720 --> 00:03:31.000]  都有我們的公司
[00:03:31.000 --> 00:03:34.840]  夏威夷阿拉斯加每一個地方
[00:03:34.840 --> 00:03:35.860]  都不例外
[00:03:35.860 --> 00:03:37.900]  這個年輕人就很有興趣
[00:03:37.900 --> 00:03:39.960]  你公司一定生意做很大
[00:03:39.960 --> 00:03:43.540]  每一周都有你一定是很厲害的公司
[00:03:43.540 --> 00:03:48.140]  老闆不單止在我們美國全世界都有我們的公司
[00:03:48.140 --> 00:03:49.420]  跨國公司
[00:03:49.420 --> 00:03:50.960]  俄國中國
[00:03:51.220 --> 00:03:55.560]  甚至最荒山野嶺都有我們的公司
[00:03:55.560 --> 00:03:58.120]  這麼厲害
[00:03:58.120 --> 00:04:00.940]  那麼大那麼你老闆一定了不起
[00:04:00.940 --> 00:04:02.740]  他怎樣管理
[00:04:02.740 --> 00:04:04.780]  他的管理方式是怎樣的
[00:04:04.780 --> 00:04:07.080]  我老闆很聰明
[00:04:07.080 --> 00:04:08.620]  其實他們是家族生意
[00:04:08.620 --> 00:04:10.160]  一個爸爸一個兒子搞定
[00:04:10.160 --> 00:04:18.100]  你公司這麼厲害當然有很多資本
[00:04:18.600 --> 00:04:21.920]  當然有很多資本我們老闆真的很厲害從無短缺
[00:04:21.920 --> 00:04:24.480]  事實上我們公司有一句說話這樣說
[00:04:24.480 --> 00:04:27.300]  千萬山江中都有他的牛
[00:04:27.300 --> 00:04:34.220]  原來你老闆是搞牧場的你不要誤會我們不是搞牧場我們這句說話是表明
[00:04:34.220 --> 00:04:35.760]  我們老闆很有錢
[00:04:35.760 --> 00:04:37.040]  很厲害
[00:04:37.040 --> 00:04:40.100]  這個年輕人聽得很有興趣
[00:04:40.100 --> 00:04:42.160]  你們公司的福利是怎樣
[00:04:42.920 --> 00:04:49.060]  沒得彈了我們公司的福利全部有火險人壽保險全部都有
[00:04:49.060 --> 00:04:51.620]  老闆答應我們退休之後建一間大屋
[00:04:51.620 --> 00:04:55.460]  大建築大別墅我們永遠在這裏住的
[00:04:55.460 --> 00:04:57.260]  你們公司有沒有
[00:04:57.260 --> 00:05:00.580]  那個年輕人開始有點自卑
[00:05:00.580 --> 00:05:03.660]  我們暫時沒有這個福利
[00:05:03.660 --> 00:05:05.440]  我有點迷茫
[00:05:05.440 --> 00:05:09.280]  聽你們這樣說你們公司一定很大很成功
[00:05:09.800 --> 00:05:13.380]  為什麼華爾街日報從未聽過呢
[00:05:13.380 --> 00:05:15.440]  究竟
[00:05:15.440 --> 00:05:17.480]  你們何方神聖
[00:05:17.480 --> 00:05:19.020]  這個牧師說
[00:05:19.020 --> 00:05:19.780]  好問題
[00:05:19.780 --> 00:05:23.120]  其實我們公司已經有2000年歷史了
[00:05:23.120 --> 00:05:25.680]  2000年歷史
[00:05:25.680 --> 00:05:27.720]  究竟是什麼公司來的
[00:05:27.720 --> 00:05:30.540]  我說不就是教會耶穌基督的教會
[00:05:30.540 --> 00:05:36.160]  然後牧師說你想不想有興趣加入我們這個公司
[00:05:36.160 --> 00:05:38.480]  我是猶太人慢慢想想
[00:05:40.000 --> 00:05:43.840]  或者我們大多數人都未必像這個牧師那麼幽默
[00:05:43.840 --> 00:05:46.920]  那麼有創新的傳福音
[00:05:46.920 --> 00:05:49.220]  但很多時候我想我們
[00:05:49.220 --> 00:05:51.020]  不知為何
[00:05:51.020 --> 00:05:53.840]  最多是我自己和觀察所說
[00:05:53.840 --> 00:05:55.620]  我們跟別人說
[00:05:55.620 --> 00:05:56.900]  英超聯
[00:05:56.900 --> 00:05:59.460]  說反洗腦國民教育
[00:05:59.460 --> 00:06:00.480]  說釣魚台
[00:06:00.480 --> 00:06:03.560]  我們可以說到眉飛色舞
[00:06:03.560 --> 00:06:05.600]  一說到我們的信仰
[00:06:05.600 --> 00:06:07.140]  我們就
[00:06:08.940 --> 00:06:10.220]  沉默不語
[00:06:10.220 --> 00:06:12.520]  我們就說不出
[00:06:12.520 --> 00:06:16.360]  好像覺得一說了的時候
[00:06:16.360 --> 00:06:19.940]  這些是一些千萬不要提的
[00:06:19.940 --> 00:06:22.000]  宗教信仰千萬不要提
[00:06:22.000 --> 00:06:25.320]  但想想是沒有理由的
[00:06:25.320 --> 00:06:26.080]  是不是
[00:06:26.080 --> 00:06:27.360]  如果
[00:06:27.360 --> 00:06:29.680]  大家想一想如果我說下面
[00:06:29.680 --> 00:06:30.700]  有一個炸彈
[00:06:30.700 --> 00:06:32.740]  五分鐘就爆炸的
[00:06:32.740 --> 00:06:34.800]  你是唯一一個知道這個資訊
[00:06:34.800 --> 00:06:38.880]  你不會說牧師我有急事我先走那你就走了
[00:06:39.140 --> 00:06:40.680]  是不是你一定會大聲的
[00:06:40.680 --> 00:06:42.220]  要散水了走了
[00:06:42.220 --> 00:06:43.500]  因為為什麼
[00:06:43.500 --> 00:06:45.300]  因為這個很重要的訊息
[00:06:45.300 --> 00:06:46.580]  和生命有關係的
[00:06:46.580 --> 00:06:49.140]  你怎麼可以自己人走了就算了
[00:06:49.140 --> 00:06:51.440]  如果
[00:06:51.440 --> 00:06:52.720]  一個炸彈
[00:06:52.720 --> 00:06:55.280]  是摧毀我們肉身的生命
[00:06:55.280 --> 00:06:57.060]  我們尚且那麼重要
[00:06:57.060 --> 00:06:59.880]  何況我們擁有一個很重要的訊息
[00:06:59.880 --> 00:07:01.940]  是和永恆的生命有關係
[00:07:01.940 --> 00:07:03.720]  怎麼可以是沉默不語
[00:07:03.720 --> 00:07:05.780]  你想想是沒有可能的
[00:07:05.780 --> 00:07:07.820]  但我們偏偏就是這樣
[00:07:08.580 --> 00:07:12.160]  我想起有一次北角宣道會請我去講報道會
[00:07:12.160 --> 00:07:18.060]  講完報道會當然是誰有興趣就留下來陪譚如和她談談誰缺志就談談
[00:07:18.060 --> 00:07:21.900]  都有一些人留下來陪譚如談談
[00:07:21.900 --> 00:07:24.200]  我看下去我發覺
[00:07:24.200 --> 00:07:25.740]  我太太的哥哥
[00:07:25.740 --> 00:07:28.040]  又留下來他那時候還沒信耶穌
[00:07:28.040 --> 00:07:32.140]  不知道為什麼沒有陪譚如走去和他談
[00:07:32.140 --> 00:07:35.980]  於是我又沒有人找我於是走去和他談
[00:07:35.980 --> 00:07:37.260]  我和他談的時候
[00:07:37.520 --> 00:07:39.060]  他撇頭第一句就和我說
[00:07:39.060 --> 00:07:39.820]  永蕊
[00:07:39.820 --> 00:07:41.100]  你講的那些東西
[00:07:41.100 --> 00:07:42.640]  剛才你講的那麼重要
[00:07:42.640 --> 00:07:44.680]  為什麼你以前從不告訴我
[00:07:44.680 --> 00:07:47.240]  臉都糊塗了
[00:07:47.240 --> 00:07:50.060]  有時候在港台可以講
[00:07:50.060 --> 00:07:52.100]  和自己對自己的親戚就不講
[00:07:52.100 --> 00:07:54.160]  我說對不起對不起
[00:07:54.160 --> 00:07:55.940]  現在講都不是很遲
[00:07:55.940 --> 00:07:57.480]  我就和他講福音
[00:07:57.480 --> 00:07:59.020]  他有興趣說
[00:07:59.020 --> 00:08:02.100]  不如我來家裡和你談談
[00:08:02.100 --> 00:08:04.140]  就來了我家吃飯聊天
[00:08:04.140 --> 00:08:05.940]  就在那次他就缺志信了
[00:08:06.960 --> 00:08:07.720]  但我想想
[00:08:07.720 --> 00:08:10.280]  不是很有理由
[00:08:10.280 --> 00:08:12.080]  自己的親戚
[00:08:12.080 --> 00:08:13.860]  竟然之間
[00:08:13.860 --> 00:08:16.940]  我牧師在港台可以講
[00:08:16.940 --> 00:08:19.240]  但對著自己的朋友自己的親戚
[00:08:19.240 --> 00:08:21.040]  竟然是緘默不語
[00:08:21.040 --> 00:08:22.820]  為什麼
[00:08:22.820 --> 00:08:27.440]  有些問題存在令到我叫你不敢去講
[00:08:27.440 --> 00:08:30.000]  可能無知我們不知道怎麼講
[00:08:30.000 --> 00:08:33.580]  我們沒有方法我們沒有策略
[00:08:33.840 --> 00:08:39.980]  我們不想一見到別人就說四律然後說你知不知道你死了之後你會去哪裏
[00:08:39.980 --> 00:08:43.300]  很噁心的我們不想這樣講法
[00:08:43.300 --> 00:08:45.600]  所以索性不講了
[00:08:45.600 --> 00:08:47.400]  就算了
[00:08:47.400 --> 00:08:49.440]  第二個可能怕
[00:08:49.440 --> 00:08:52.000]  怕別人問的問題不懂得回答
[00:08:52.000 --> 00:08:55.840]  怕羞愧怕自己不行
[00:08:55.840 --> 00:08:57.120]  於是索性就不講了
[00:08:57.120 --> 00:09:00.200]  大多數可能漠不關心
[00:09:01.220 --> 00:09:06.600]  我們從沒有想到一件事原來我們不傳福音的時候對一個這麼大的影響
[00:09:06.600 --> 00:09:09.680]  漠不關心我相信大多數人漠不關心
[00:09:09.680 --> 00:09:11.460]  或者一些壞的經歷
[00:09:11.460 --> 00:09:16.320]  以前我們見過某些人傳福音把人趕走了所以有壞的經歷
[00:09:16.320 --> 00:09:17.360]  我想想
[00:09:17.360 --> 00:09:19.400]  可能這個對我有影響
[00:09:19.400 --> 00:09:21.700]  以前我姐姐信了主的時候
[00:09:21.700 --> 00:09:23.500]  我剛剛初信
[00:09:23.500 --> 00:09:25.040]  她很熱心
[00:09:25.040 --> 00:09:31.180]  想到爸爸未信耶穌於是請了她舊時一個老師是一個很熱心的基督徒來我家
[00:09:31.680 --> 00:09:33.740]  我那個老師一來到的時候一見到我爸爸
[00:09:33.740 --> 00:09:36.040]  你知不知道你是不是重新得救啊
[00:09:36.040 --> 00:09:38.340]  你知不知道你不重新得救會落地獄的
[00:09:38.340 --> 00:09:44.740]  我爸爸聽到之後臉色都變了立刻就不理他就走了進房然後他走了之後就告訴你以後不准請這個人來家裡
[00:09:44.740 --> 00:09:49.600]  或者我們有些不好的經歷
[00:09:49.600 --> 00:09:50.620]  就叫我們
[00:09:50.620 --> 00:09:51.660]  卻步
[00:09:51.660 --> 00:09:53.700]  但今天我們所需要的
[00:09:53.700 --> 00:09:55.240]  其實是一個很重要的
[00:09:55.240 --> 00:09:58.300]  你看教會增長不增長
[00:09:58.300 --> 00:10:01.120]  不是在乎你請不請到一個
[00:10:01.380 --> 00:10:04.440]  超級的牧師講到很多人來聽那個不是
[00:10:04.440 --> 00:10:05.980]  不是最重要的策略
[00:10:05.980 --> 00:10:07.260]  你想一想
[00:10:07.260 --> 00:10:08.800]  今天如果我們中間
[00:10:08.800 --> 00:10:11.100]  我們中間現在我們大概有450人
[00:10:11.100 --> 00:10:16.480]  每一個人一年之內帶一個人信耶穌回來屈服聚會已經900人
[00:10:16.480 --> 00:10:18.280]  如果帶兩個人呢
[00:10:18.280 --> 00:10:19.300]  更加不行
[00:10:19.300 --> 00:10:25.940]  我們要繼續開分堂分堂分堂分堂分堂或者星期一要崇拜星期二要崇拜星期三要崇拜星期四要崇拜
[00:10:25.940 --> 00:10:27.740]  但為什麼
[00:10:27.740 --> 00:10:29.780]  我們不是這樣增長法呢
[00:10:30.820 --> 00:10:32.600]  因為我們每個人想到一句話
[00:10:32.600 --> 00:10:36.960]  你做事我放心啊我請到牧師來你做事你傳福音我就放心啊
[00:10:36.960 --> 00:10:38.500]  不是的
[00:10:38.500 --> 00:10:41.820]  聖經告訴你我若不傳福音就有禍了
[00:10:41.820 --> 00:10:43.880]  那你說我不懂得傳啊
[00:10:43.880 --> 00:10:46.680]  我想問問大家
[00:10:46.680 --> 00:10:48.220]  有多少人去過北京
[00:10:48.220 --> 00:10:51.560]  我想多數人去過北京
[00:10:51.560 --> 00:10:54.360]  如果我想去北京旅行我就問一問Henry
[00:10:54.360 --> 00:10:55.640]  北京有什麼好看啊
[00:10:55.900 --> 00:11:01.520]  牧師對不起我未曾受過導遊訓練我無可奉告你不會這樣講法的
[00:11:01.520 --> 00:11:07.920]  你去過北京的時候你就會知道理解過你就會知道你去義和園你去長城
[00:11:07.920 --> 00:11:10.740]  北到長城北好客你又要講好多東西給我聽啊
[00:11:10.740 --> 00:11:12.800]  因為你經歷過你看過嘛
[00:11:12.800 --> 00:11:16.880]  如果你信耶穌你經歷過的時候你可以講你的見證
[00:11:16.880 --> 00:11:20.480]  你可以講你的福音你不要說我未曾受過訓練啊
[00:11:20.480 --> 00:11:23.540]  不過你受過訓練可能講得更精彩
[00:11:23.540 --> 00:11:24.820]  講得更好
[00:11:25.340 --> 00:11:26.360]  所以教會裏面
[00:11:26.360 --> 00:11:32.760]  將會有一連串的所謂這個福音的訓練工作我和朱牧師在20幾號我們有一個
[00:11:32.760 --> 00:11:35.320]  轉危為機的一個工作坊
[00:11:35.320 --> 00:11:36.600]  教我們怎麼傳福音
[00:11:36.600 --> 00:11:38.640]  最重要我們來看看
[00:11:38.640 --> 00:11:41.200]  聖經裏面怎麼教導我們傳福音呢
[00:11:41.200 --> 00:11:45.040]  在這段聖經裏面最能夠看到的有幾點
[00:11:45.040 --> 00:11:46.320]  第一打破範例
[00:11:46.320 --> 00:11:48.380]  約翰福音第四章
[00:11:48.380 --> 00:11:49.660]  是講的一個對話
[00:11:49.660 --> 00:11:53.760]  是耶穌和這個撒瑪尼亞婦人的一個談道的對話
[00:11:54.260 --> 00:11:57.840]  從人的角度去看這兩個人談了那麼久
[00:11:57.840 --> 00:11:58.860]  真是一個奇蹟
[00:11:58.860 --> 00:12:01.680]  真是雞同鴨講
[00:12:01.680 --> 00:12:03.740]  大家沒得談
[00:12:03.740 --> 00:12:06.040]  真是路不同
[00:12:06.040 --> 00:12:07.580]  不相為謀
[00:12:07.580 --> 00:12:10.900]  為什麼我這樣講法因為你看耶穌和這個女人
[00:12:10.900 --> 00:12:12.700]  是很多不同的東西
[00:12:12.700 --> 00:12:14.220]  性別不同
[00:12:14.220 --> 00:12:16.020]  一個是男一個是女
[00:12:16.020 --> 00:12:18.320]  或者你說男女無所謂
[00:12:18.320 --> 00:12:23.700]  在過日的社會舊時的社會男女授受不親就很重要
[00:12:24.220 --> 00:12:25.500]  極之少見
[00:12:25.500 --> 00:12:28.820]  尤其是耶穌基督是一個拉比的身份
[00:12:28.820 --> 00:12:29.600]  這個女人
[00:12:29.600 --> 00:12:30.620]  是一個
[00:12:30.620 --> 00:12:32.160]  不是太好的身份
[00:12:32.160 --> 00:12:34.720]  孤男寡女在那個地方
[00:12:34.720 --> 00:12:39.080]  耶穌費事受嫌疑不如走了
[00:12:39.080 --> 00:12:40.100]  不是
[00:12:40.100 --> 00:12:42.920]  雖然他們性別不同
[00:12:42.920 --> 00:12:45.220]  但不會阻礙耶穌
[00:12:45.220 --> 00:12:46.500]  把握這個機會
[00:12:46.500 --> 00:12:48.540]  還有他們國籍不同
[00:12:48.540 --> 00:12:50.340]  耶穌是猶太人
[00:12:50.340 --> 00:12:52.380]  這個女人是撒瑪尼亞人
[00:12:52.900 --> 00:12:56.480]  第九節說原來猶太人撒瑪尼亞人不會有來往
[00:12:56.480 --> 00:12:58.280]  撒瑪尼亞人是什麼人
[00:12:58.280 --> 00:13:00.080]  在所羅門王
[00:13:00.080 --> 00:13:01.600]  死了之後
[00:13:01.600 --> 00:13:03.400]  以色列國就分裂了
[00:13:03.400 --> 00:13:06.720]  分為北角的以色列和南角的猶大
[00:13:06.720 --> 00:13:10.320]  北角的以色列後來就被亞述人毀滅了
[00:13:10.320 --> 00:13:13.640]  就將大批的猶太人拉走移民到別處
[00:13:13.640 --> 00:13:16.460]  剩下的人就和當地的異族結婚
[00:13:16.460 --> 00:13:18.500]  就生了這些叫撒瑪尼亞人
[00:13:18.500 --> 00:13:20.040]  撒瑪尼亞人
[00:13:20.040 --> 00:13:22.080]  在這個猶太人的心目之中
[00:13:23.120 --> 00:13:24.140]  是不順正的
[00:13:24.140 --> 00:13:25.920]  是不潔淨的
[00:13:25.920 --> 00:13:26.940]  是不好的
[00:13:26.940 --> 00:13:28.740]  後來
[00:13:28.740 --> 00:13:30.540]  猶大國又是亡了
[00:13:30.540 --> 00:13:32.320]  被拉到去
[00:13:32.320 --> 00:13:33.600]  拉到去
[00:13:33.600 --> 00:13:35.140]  現在的伊拉克的地方
[00:13:35.140 --> 00:13:36.680]  幾百里以外的地方
[00:13:36.680 --> 00:13:39.240]  到了波斯王朝的時候他們有機會回來了
[00:13:39.240 --> 00:13:40.000]  當
[00:13:40.000 --> 00:13:42.820]  尼西米帶著一幫人回來的時候
[00:13:42.820 --> 00:13:45.640]  反對他們最厲害的就是這一幫的撒瑪尼亞人
[00:13:45.640 --> 00:13:47.940]  所以猶太人和撒瑪尼亞人
[00:13:47.940 --> 00:13:49.220]  是有歷史的淵源
[00:13:49.220 --> 00:13:50.760]  是彼此不來往
[00:13:50.760 --> 00:13:51.520]  彼此仇視
[00:13:53.320 --> 00:13:54.080]  奇怪
[00:13:54.080 --> 00:13:55.880]  你會發覺到
[00:13:55.880 --> 00:13:57.660]  他們兩個傾起上來
[00:13:57.660 --> 00:13:59.200]  還有
[00:13:59.200 --> 00:14:00.480]  社會地位不同
[00:14:00.480 --> 00:14:03.040]  耶穌是什麼?耶穌是拉比
[00:14:03.040 --> 00:14:04.100]  是宗教家
[00:14:04.100 --> 00:14:04.880]  這個女人
[00:14:04.880 --> 00:14:07.440]  是名女人,所謂名女人的意思就是
[00:14:07.440 --> 00:14:08.720]  聲名狼藉的
[00:14:08.720 --> 00:14:11.780]  他竟然之間
[00:14:11.780 --> 00:14:12.820]  傾諸
[00:14:12.820 --> 00:14:14.600]  不知道多久
[00:14:14.600 --> 00:14:15.380]  很久的時間
[00:14:15.380 --> 00:14:18.200]  為什麼?
[00:14:18.200 --> 00:14:21.020]  對耶穌來講
[00:14:21.020 --> 00:14:22.540]  這所謂泛利
[00:14:23.060 --> 00:14:24.580]  這所謂隔膜
[00:14:24.580 --> 00:14:26.380]  全部是人為的
[00:14:26.380 --> 00:14:28.180]  不是真的
[00:14:28.180 --> 00:14:29.460]  是表面的
[00:14:29.460 --> 00:14:31.000]  其實是不存在的
[00:14:31.000 --> 00:14:34.580]  但是我們往往就看這些表面
[00:14:34.580 --> 00:14:36.120]  我們去看
[00:14:36.120 --> 00:14:37.900]  他和我們一樣嗎?
[00:14:37.900 --> 00:14:40.220]  和我們不同階層嗎?
[00:14:40.220 --> 00:14:42.260]  和我們不同膚色嗎?
[00:14:42.260 --> 00:14:44.060]  和我們不同背景嗎?
[00:14:44.060 --> 00:14:45.580]  和我們不同團契嗎?
[00:14:45.580 --> 00:14:47.620]  是你屬於哪個福呢?
[00:14:47.620 --> 00:14:50.700]  我們去看那些不同的地方
[00:14:51.220 --> 00:14:53.520]  當我們去看不同的地方的時候就會分化
[00:14:53.520 --> 00:14:55.060]  一定會分化
[00:14:55.060 --> 00:14:59.160]  但耶穌不是這樣
[00:14:59.160 --> 00:15:00.940]  耶穌
[00:15:00.940 --> 00:15:01.720]  去看
[00:15:01.720 --> 00:15:03.000]  同的地方
[00:15:03.000 --> 00:15:05.820]  取同
[00:15:05.820 --> 00:15:06.840]  捨異
[00:15:06.840 --> 00:15:09.140]  世上
[00:15:09.140 --> 00:15:10.940]  其實我們都有很多不同
[00:15:10.940 --> 00:15:13.500]  我想起我在
[00:15:13.500 --> 00:15:18.360]  三藩市侍奉的時候
[00:15:18.360 --> 00:15:19.640]  在三藩市
[00:15:19.640 --> 00:15:20.660]  的地區
[00:15:20.920 --> 00:15:21.680]  有個
[00:15:21.680 --> 00:15:24.240]  文化背景就很不同
[00:15:24.240 --> 00:15:26.040]  有些叫ABC
[00:15:26.040 --> 00:15:30.400]  ABC分兩種ABC,一些郊區長大的ABC
[00:15:30.400 --> 00:15:34.240]  Chinatown長大的ABC,兩個完全不同的,食物也不同,什麼都不同
[00:15:34.240 --> 00:15:36.020]  有些是ARC
[00:15:36.020 --> 00:15:38.320]  American Race Chinese
[00:15:38.320 --> 00:15:39.860]  有些是FOB
[00:15:39.860 --> 00:15:41.400]  Fresh Out Of The Boat
[00:15:41.400 --> 00:15:44.220]  有些是凱撒納巴,幾十年的
[00:15:44.220 --> 00:15:45.500]  有些是去過天使島的
[00:15:45.500 --> 00:15:47.040]  很多很多不同
[00:15:47.040 --> 00:15:48.820]  所以我們同工當都不同
[00:15:49.080 --> 00:15:55.220]  我和一個在英文部的牧師羅牧師完全不同,他是土生的,我是中國出生
[00:15:55.220 --> 00:15:58.560]  香港長大的,他講英文,他不會講中文
[00:15:58.560 --> 00:16:02.640]  我是講中文的,他喜歡吃steak的,我喜歡豆腐牛肉飯的
[00:16:02.640 --> 00:16:05.200]  他喜歡美式足球的,我喜歡英式足球的
[00:16:05.200 --> 00:16:07.260]  他三十歲,我五十幾六十歲了
[00:16:07.260 --> 00:16:09.820]  神學院又不同,什麼都不同
[00:16:09.820 --> 00:16:12.380]  但可以
[00:16:12.380 --> 00:16:13.400]  成為一個
[00:16:13.400 --> 00:16:14.420]  最佳搭檔
[00:16:14.420 --> 00:16:16.720]  因為我們有同一個信仰
[00:16:16.720 --> 00:16:18.520]  我們有同一個負擔
[00:16:18.780 --> 00:16:24.160]  我們有同一個意象,我們有同一個看法,我們有同一個心智,我們有同一個價值觀,我們有同一個人生觀
[00:16:24.160 --> 00:16:26.960]  今天我們在這個教會裏面
[00:16:26.960 --> 00:16:28.240]  我們所看的是什麼呢
[00:16:28.240 --> 00:16:34.640]  我們傳福音的對象,簡直和你剛剛合適了,剛剛合心意了,我對過了全部
[00:16:34.640 --> 00:16:36.960]  十樣東西,九樣東西相同,這個可以的
[00:16:36.960 --> 00:16:37.980]  不是的
[00:16:37.980 --> 00:16:39.520]  不是的
[00:16:39.520 --> 00:16:42.580]  這些所謂的凡尼
[00:16:42.580 --> 00:16:44.120]  這些所謂的隔膜
[00:16:44.120 --> 00:16:45.400]  是人為的
[00:16:45.400 --> 00:16:47.960]  你打開這些牆來看的時候
[00:16:48.220 --> 00:16:49.240]  個個是一樣的
[00:16:49.240 --> 00:16:51.540]  都是有血有淚
[00:16:51.540 --> 00:16:52.560]  有軟弱
[00:16:52.560 --> 00:16:54.360]  你看下去好像
[00:16:54.360 --> 00:16:56.160]  嘩
[00:16:56.160 --> 00:16:58.200]  這班人很厲害
[00:16:58.200 --> 00:17:02.040]  那幾個很高級學位的
[00:17:02.040 --> 00:17:03.580]  社會地位很高
[00:17:03.580 --> 00:17:06.140]  你和他查一下聖經的時候你會發覺
[00:17:06.140 --> 00:17:06.900]  一樣
